name,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,PLPparthbond,PLPpartSteric,PLPpartmetal,LIG_NUM_CLASH,LIG_NUM_CONTACT,LIG_NUM_NO_CONTACT,CHEMPLP_CLASH2,TRIPOS_TORS,affinity
2sim,-94.3347,-84.3347,-4.71674,-34.7532,-0.32501399999999997,-14.2478,-31.0692,-4.71674,-19.0548,-58.1942,0.0,3,17,0,0.0,1.395,3.42
1bn1,-73.4458,-63.4458,-3.4974199999999995,-26.6212,-0.212625,-10.4677,-22.9966,-3.4974199999999995,-10.0422,-49.9834,-0.446658,7,14,0,0.0,6.27339,9.34
1o3j,-120.23299999999999,-116.23299999999999,-5.72536,-43.5795,-0.34729,-17.123,-42.1297,-5.72536,-12.4711,-90.4151,0.0,2,19,0,0.0,0.05697050000000001,6.77
1tys,-115.164,-107.164,-5.48399,-41.7423,-0.35741799999999996,-16.7985,-38.8426,-5.48399,-28.6643,-73.5832,0.0,1,20,0,0.0,4.70786,5.49
1hpo,-124.04,-110.04,-3.44556,-37.5659,-0.24582600000000002,-15.5806,-33.326,-3.44556,-9.70515,-107.03399999999999,0.0,4,32,0,0.0,9.38597,9.22
2aoe,-176.86900000000003,-118.869,-2.99778,-45.4327,-0.212054,-18.7896,-30.5341,-2.99778,-21.9317,-161.172,0.0,4,55,0,0.0,22.4873,7.62
1q54,-80.5656,-66.5656,-5.03535,-31.9725,-0.234889,-11.5094,-26.4166,-5.03535,-13.7338,-59.0531,-2.3618200000000003,4,12,0,3.82646,8.69495,5.85
1qb1,-114.48299999999999,-98.4826,-2.7922599999999997,-33.2005,-0.202786,-13.8518,-28.5604,-2.93545,-12.1606,-97.2189,0.0,5,34,2,2.84249,10.2232,6.77
1jmf,-82.9788,-74.9788,-4.1489400000000005,-30.5696,-0.269251,-12.2847,-27.6224,-4.1489400000000005,-17.8173,-50.8631,0.0,5,15,0,0.0,4.423719999999999,5.77
2afx,-61.24100000000001,-57.24100000000001,-5.10341,-26.7495,-0.38711100000000004,-11.3233,-25.0023,-5.10341,0.0,-39.0445,-5.0,4,8,0,0.0,1.74195,5.15
1ct8,-137.19,-113.19,-3.70785,-41.1708,-0.233217,-16.3733,-33.9684,-3.70785,-10.1163,-118.306,0.0,5,32,0,0.0,7.889810000000001,6.52
1wcq,-109.90799999999999,-97.9082,-5.49541,-40.4905,-0.374766,-16.5427,-36.0697,-5.49541,-24.2041,-73.2925,0.0,3,17,0,2.2749099999999998,2.21305,6.26
2gst,-152.668,-130.668,-4.36193,-46.6721,-0.30500700000000003,-19.227999999999998,-39.9465,-4.36193,-21.5689,-119.494,0.0,2,33,0,0.0,5.55708,6.07
1oba,-48.2201,-44.2201,-6.88858,-25.2074,-0.46288900000000005,-10.2481,-23.1164,-6.88858,-0.155496,-31.1761,0.0,1,6,0,0.0,2.32708,2.44
2bqv,-155.22799999999998,-129.22799999999998,-3.60994,-44.3077,-0.263683,-18.5214,-36.8864,-3.60994,-9.16497,-133.91,0.0,3,40,0,0.0,6.09949,8.05
1hpv,-130.349,-106.34899999999999,-3.72425,-39.849000000000004,-0.2578,-16.3618,-32.512,-3.72425,-9.55903,-113.861,0.0,4,31,0,0.0,10.2373,9.22
1d9i,-106.045,-92.0449,-3.21348,-33.0612,-0.22251700000000002,-13.5763,-28.6965,-3.21348,-6.04369,-94.0943,0.0,7,26,0,4.33894,7.18087,9.11
1sw1,-87.8388,-85.8388,-8.78388,-40.7712,-0.613468,-16.7902,-39.8429,-8.78388,-7.94675,-64.0353,0.0,1,9,0,0.0,1.08333,7.3
1nt1,-158.134,-156.134,-4.5181,-48.3431,-0.313133,-19.8576,-47.7317,-4.5181,-9.54284,-131.164,0.0,4,31,0,0.0,0.106602,8.89
1oyq,-136.96,-112.96,-3.5117800000000003,-40.3866,-0.260075,-16.9601,-33.3095,-4.27999,-10.4811,-115.665,0.0,2,30,7,0.0,7.24402,6.96
1c70,-191.06599999999997,-167.06599999999997,-3.98054,-52.5738,-0.292229,-22.0139,-45.9699,-3.98054,-13.934000000000001,-168.82,0.0,3,45,0,0.0,7.96715,10.3
1b3h,-170.472,-140.472,-5.68241,-54.863,-0.396812,-22.5925,-45.2081,-5.68241,-23.6088,-140.357,0.0,4,26,0,0.0,9.61347,6.21
1cnx,-72.1635,-52.1635,-3.28016,-25.7539,-0.217761,-10.4281,-18.6163,-3.28016,-4.0,-61.013999999999996,0.0,3,19,0,0.0,12.5174,7.37
2dw7,-64.1028,-58.1028,-6.41028,-29.7539,-0.43291599999999997,-12.1167,-26.9689,-6.41028,-23.5246,-18.5148,-7.334980000000001,6,4,0,0.0,2.81418,4.7
1z1h,-132.023,-114.023,-3.30058,-38.6039,-0.23011199999999998,-15.8884,-33.3406,-3.30058,-12.3915,-110.00299999999999,0.0,4,36,0,0.0,8.349310000000001,8.4
1k1l,-129.912,-115.912,-3.9367300000000003,-40.5022,-0.27783800000000003,-16.7378,-36.1375,-3.9367300000000003,-17.3868,-100.639,0.0,5,28,0,0.0,6.07695,6.9
1nf8,-113.821,-105.821,-7.11382,-45.17,-0.507759,-18.737000000000002,-41.9952,-7.11382,-14.6261,-88.34100000000001,0.0,1,15,0,0.0,6.50669,7.82
1oif,-88.9663,-86.9663,-8.89663,-41.2945,-0.6003850000000001,-16.8123,-40.3662,-8.89663,-18.574,-54.6303,0.0,2,8,0,1.5191299999999999,0.207748,7.72
2byr,-148.086,-128.086,-3.02217,-40.4684,-0.21656399999999998,-16.8089,-35.0029,-3.02217,-4.0,-135.796,0.0,6,43,0,0.0,8.970180000000001,8.55
1lzq,-153.445,-111.445,-3.0689,-41.6514,-0.223088,-17.3831,-30.2508,-3.0689,-16.4857,-135.029,0.0,12,38,0,0.695048,14.4324,8.39
1gno,-92.1415,-54.1415,-2.19385,-26.5077,-0.154139,-10.9381,-15.5757,-2.19385,-17.3493,-78.5122,0.0,13,29,0,1.1781,19.0279,7.7
1c5x,-106.72399999999999,-104.72399999999999,-8.20955,-45.3887,-0.352069,-15.8873,-44.5382,-8.20955,-8.79026,-79.4888,0.0,1,12,0,0.0,0.138954,6.68
1g9r,-207.394,-189.394,-5.76095,-62.81,-0.364942,-25.0383,-57.3587,-5.76095,-39.3406,-150.701,-10.0,12,24,0,0.0,7.4586,5.7
1qka,-187.699,-153.69899999999998,-6.25662,-60.407,-0.432896,-24.7991,-49.4648,-6.25662,-35.9857,-147.083,0.0,3,27,0,0.0,9.8516,5.92
1l6m,-57.9343,-55.9343,-5.26676,-26.0498,-0.378384,-10.8293,-25.1505,-5.26676,-1.1986700000000001,-27.9107,-10.0,2,9,0,0.0,0.0643102,8.1
1sgu,-167.25099999999998,-143.251,-3.7166900000000003,-47.0217,-0.272044,-19.6695,-40.2742,-3.7166900000000003,-13.5249,-143.535,0.0,4,41,0,0.0,6.18355,5.37
2fzk,-73.0489,-59.0489,-2.92196,-24.9824,-0.185325,-9.96293,-20.1944,-2.92196,-20.2722,-54.0308,0.0,8,17,0,13.6751,5.11601,3.6
1dqn,-140.8,-132.8,-5.866680000000001,-48.8127,-0.38975,-19.7696,-46.0393,-5.866680000000001,-28.2849,-87.5096,-9.55701,3,21,0,0.0,1.36942,8
2bfq,-188.137,-170.137,-5.22602,-56.9778,-0.337581,-22.8617,-51.5265,-5.22602,-21.1377,-156.46200000000002,0.0,3,33,0,0.0,6.2396199999999995,6.89
1izi,-176.921,-136.921,-3.5384300000000004,-48.0238,-0.25722,-20.0426,-37.1661,-3.5384300000000004,-22.5285,-156.45600000000002,0.0,4,46,0,0.0,18.4358,6.59
2fqw,-126.728,-122.728,-6.66988,-47.492,-0.472448,-19.6501,-45.9929,-6.66988,-15.6253,-95.7628,0.0,1,18,0,0.0,1.08826,6.68
1bv7,-225.899,-205.899,-4.18332,-59.7654,-0.297669,-24.7659,-54.4741,-4.18332,-23.7354,-193.09799999999998,0.0,3,51,0,0.0,5.52439,9.3
1w4p,-82.3931,-74.3931,-4.11965,-30.3539,-0.26735,-12.198,-27.4066,-4.11965,-10.4498,-56.8915,0.0,3,17,0,0.0,3.99479,4.74
2jxr,-148.055,-118.055,-3.2185799999999998,-41.3209,-0.22646599999999997,-17.0588,-32.9482,-3.2185799999999998,-16.5893,-132.79,0.0,7,39,0,9.882019999999999,8.59854,7.05
1li2,-60.8244,-60.8244,-8.68919,-31.7964,-0.646325,-13.3722,-31.7964,-8.68919,-2.0,-39.372,0.0,0,7,0,0.0,0.0,4.04
1n8v,-67.3441,-45.3441,-4.81029,-27.941999999999997,-0.253918,-10.4817,-18.8139,-4.81029,0.0,-54.1705,0.0,0,14,0,0.0,7.1753800000000005,6.03
1lkk,-137.406,-97.406,-2.9870900000000002,-38.3489,-0.204605,-15.6907,-27.1852,-3.1228599999999997,-21.1529,-111.492,0.0,0,44,2,0.0,13.245,6.85
1tuf,-63.1634,-47.1634,-4.85872,-26.8628,-0.33921999999999997,-11.0612,-20.0581,-4.85872,-6.3836699999999995,-48.5518,0.0,4,9,0,0.0,9.9256,4.05
1o2z,-134.30700000000002,-118.307,-3.83736,-41.0592,-0.283673,-17.2322,-36.1679,-4.06992,-17.5644,-107.25200000000001,0.0,4,31,0,0.0,7.47155,6.11
1t31,-149.632,-135.632,-3.0537099999999997,-40.8907,-0.223108,-17.0944,-37.0649,-3.32515,-9.66783,-136.689,0.0,3,42,4,0.0,13.3022,8.64
1b46,-157.524,-133.524,-6.05863,-53.1728,-0.42175200000000007,-21.8735,-45.0716,-6.05863,-25.5761,-121.72399999999999,0.0,4,22,0,0.0,5.86638,5.28
1k1j,-134.981,-116.98100000000001,-3.64815,-40.5079,-0.257786,-16.747,-35.1061,-3.64815,-15.9563,-111.766,0.0,4,33,0,0.0,10.3151,7.55
1c87,-98.8785,-94.8785,-5.49325,-37.7292,-0.367269,-15.3131,-36.2029,-5.49325,-18.131,-66.6777,0.0,5,13,0,0.0,2.60414,4.2
2gvj,-132.559,-116.559,-4.57101,-43.1464,-0.338592,-18.1203,-37.9386,-4.57101,-2.82158,-122.39200000000001,0.0,1,28,0,0.0,9.24519,9.52
1afk,-94.2522,-78.2522,-3.04039,-30.0034,-0.187698,-11.8581,-24.9101,-3.14174,-16.5475,-69.0168,0.0,5,25,1,0.0,7.599530000000001,6.62
1kpm,-100.14,-80.1395,-3.23031,-31.8776,-0.23470700000000003,-13.3019,-25.5109,-3.23031,-3.19149,-95.1199,0.0,6,25,0,3.01821,12.8943,5.8
1jcx,-101.912,-77.9117,-4.07647,-34.8533,-0.247239,-13.6937,-26.6454,-4.07647,-24.3917,-70.1282,-3.6657599999999997,4,21,0,0.0,14.6142,5.15
4std,-97.4614,-91.4614,-4.873069999999999,-35.9051,-0.288208,-13.9891,-33.6947,-4.873069999999999,-2.0,-78.3298,0.0,1,19,0,0.0,1.00474,10.33
1jao,-115.85,-99.8503,-5.2659199999999995,-41.345,-0.35933699999999996,-16.8953,-35.6349,-5.2659199999999995,-9.76486,-95.8758,0.0,2,20,0,0.0,6.00661,5.92
1h0a,-75.5467,-63.5467,-3.14778,-26.1906,-0.180267,-10.0952,-22.0304,-3.14778,-22.9961,-40.6268,0.0,2,22,0,0.0,6.39285,5.44
1yfz,-87.0454,-79.0454,-3.7845800000000005,-30.6081,-0.251433,-12.3967,-27.7951,-4.14502,-13.2571,-52.5669,-5.0,2,19,2,0.0,2.14298,4.35
1qy1,-71.8459,-65.8459,-5.98716,-31.3816,-0.432229,-13.0669,-28.7608,-5.98716,-1.63179,-51.6889,0.0,0,12,0,0.0,0.461859,6.52
1fq5,-193.12599999999998,-173.12599999999998,-3.1149400000000003,-48.7952,-0.22989899999999996,-20.4679,-43.742,-3.1149400000000003,-20.9514,-162.595,0.0,5,57,0,0.0,7.1177399999999995,8.4
1mrw,-143.875,-127.875,-3.8885199999999998,-43.177,-0.27266399999999996,-17.8046,-38.3754,-3.8885199999999998,-15.3698,-121.602,0.0,4,33,0,0.0,10.0577,9.7
1ksn,-176.856,-158.856,-5.3592699999999995,-55.1377,-0.395204,-23.1217,-49.5259,-5.3592699999999995,-10.8091,-154.065,0.0,4,29,0,0.0,4.4346,9.4
1fjs,-135.382,-117.382,-3.5626900000000004,-40.2686,-0.256644,-16.7553,-34.9146,-3.5626900000000004,-7.664630000000001,-129.811,0.0,6,32,0,0.0,19.7566,9.96
1ur9,-153.362,-135.362,-3.9323599999999996,-45.2234,-0.275571,-18.6447,-39.9156,-3.9323599999999996,-19.9314,-127.641,0.0,5,34,0,4.56083,5.70452,5.77
2fqo,-107.492,-91.4915,-6.32303,-41.8047,-0.40065700000000004,-16.6664,-35.5821,-6.32303,-20.1623,-62.9317,-10.0,6,11,0,0.0,2.9636099999999996,6.43
1e1x,-94.6742,-86.6742,-5.25968,-36.125,-0.376744,-15.0027,-33.0724,-5.25968,-8.223289999999999,-69.2051,0.0,2,16,0,0.0,0.8872209999999999,5.89
1jlr,-96.2658,-80.2658,-3.00831,-30.3218,-0.185427,-11.9777,-25.2821,-3.10535,-17.1839,-69.4365,0.0,4,28,0,0.0,7.74622,3.33
1bxq,-161.727,-123.727,-3.7610900000000003,-46.1629,-0.258071,-18.8988,-35.3162,-3.7610900000000003,-22.076999999999998,-137.06,0.0,2,41,0,1.34697,11.6202,7.38
1pb8,-84.3461,-80.3461,-12.0494,-44.0926,-0.802562,-17.8732,-42.0016,-12.0494,-19.8148,-48.3679,0.0,2,5,0,0.0,1.25568,5.15
1x8r,-133.139,-119.139,-5.32558,-45.533,-0.330253,-18.0227,-40.7451,-5.32558,-41.9248,-85.6475,0.0,6,19,0,0.0,9.7698,6.12
1p19,-79.1346,-71.1346,-3.44064,-27.8264,-0.22725900000000002,-11.2482,-25.0133,-3.44064,-19.7759,-45.3256,0.0,6,17,0,0.0,3.7759,4.11
1jqy,-104.993,-86.9931,-3.18161,-32.7333,-0.22222199999999998,-13.4804,-27.1215,-3.74975,-14.0,-90.92,0.0,4,24,5,9.03898,8.42018,4.92
1fpc,-117.199,-97.1988,-3.3485400000000003,-35.8289,-0.232684,-14.7301,-29.7147,-3.3485400000000003,-6.826219999999999,-107.70700000000001,0.0,2,33,0,0.0,15.2944,7
2b4l,-85.499,-81.499,-10.6874,-42.7495,-0.729837,-17.4736,-40.7495,-10.6874,-6.0,-62.3649,0.0,0,8,0,0.0,0.721659,4.77
1i9m,-58.7334,-50.7334,-2.6697,-20.961,-0.180547,-8.53992,-18.1059,-2.6697,-10.9723,-33.1345,0.0,7,15,0,0.0,3.8543300000000005,8.48
1l83,-54.1297,-54.1297,-9.02161,-29.7887,-0.69301,-12.663,-29.7887,-9.02161,0.0,-34.5689,0.0,0,6,0,0.0,0.0,3.4
1nz7,-124.221,-86.2209,-2.6430000000000002,-34.4214,-0.18548299999999998,-14.1981,-23.8917,-2.6430000000000002,-24.9149,-105.354,0.0,6,41,0,0.0,21.8172,7.12
1lbf,-128.188,-110.18799999999999,-5.57339,-45.0752,-0.366004,-18.1856,-38.7458,-5.57339,-24.6797,-91.4322,0.0,3,20,0,0.0,4.5556,7.85
1a4r,-127.285,-115.285,-4.5459,-41.9172,-0.289145,-16.7324,-37.9654,-4.71427,-14.0,-101.89299999999999,0.0,2,25,1,0.0,5.53391,6.66
1ec9,-68.8725,-60.8725,-5.29788,-29.2908,-0.356638,-11.9153,-25.8885,-5.29788,-19.6147,-39.6317,-10.0,8,5,0,15.2239,2.74427,3.1
1r6n,-102.219,-92.2188,-2.4931400000000004,-29.6439,-0.168282,-12.0698,-26.7439,-2.9205400000000004,-6.47359,-94.11,0.0,5,30,6,6.41836,9.535,7.4
1tng,-74.8781,-72.8781,-9.35977,-37.4391,-0.655629,-15.4332,-36.4391,-9.35977,-7.200889999999999,-48.8195,0.0,1,7,0,0.0,0.386216,2.93
1cgl,-147.572,-109.572,-3.27938,-41.4891,-0.23583,-17.2532,-30.8056,-3.3539199999999996,-15.3744,-116.05,-8.93169,6,38,1,0.0,9.92985,6.87
1g2k,-173.08,-151.08,-3.8462300000000003,-48.6606,-0.27398,-20.1715,-42.4754,-3.8462300000000003,-19.0788,-148.136,0.0,6,39,0,0.0,10.7017,7.96
1mue,-142.197,-126.197,-4.44365,-44.7892,-0.303946,-18.3172,-39.7495,-4.44365,-7.468389999999999,-121.906,0.0,3,29,0,0.0,4.55799,8.64
2ez7,-38.5098,-32.5098,-3.50089,-17.3157,-0.248191,-7.1665399999999995,-14.6179,-3.50089,-3.5437800000000004,-17.2062,0.0,3,8,0,0.0,1.4653200000000002,4.36
1mu8,-141.07,-125.07,-4.408440000000001,-44.4343,-0.31599099999999997,-18.4579,-39.3946,-4.408440000000001,-5.97206,-122.84100000000001,0.0,3,29,0,0.664955,4.57763,9
1kdk,-105.794,-105.794,-5.0378,-38.346,-0.364266,-15.9752,-38.346,-5.0378,-7.7930399999999995,-80.7272,0.0,1,20,0,0.0,0.0,9.05
1g30,-147.94899999999998,-123.949,-3.79356,-43.6271,-0.280943,-18.3209,-36.55,-4.4833,-8.0,-129.58700000000002,0.0,3,31,5,0.0,6.625,6.85
1mrn,-188.852,-156.852,-3.4336800000000003,-49.6594,-0.213075,-19.6604,-41.2449,-3.4336800000000003,-15.0228,-163.131,-9.172880000000001,8,47,0,0.0,14.7977,4.52
1uj5,-94.4662,-82.4662,-6.74758,-39.1953,-0.41053,-15.4158,-34.2163,-6.74758,-25.8018,-54.7171,0.0,4,10,0,0.0,1.99658,3.05
1b6h,-158.062,-128.062,-6.079330000000001,-53.3545,-0.420921,-21.9088,-43.2279,-6.079330000000001,-24.5287,-122.97,0.0,4,22,0,0.0,7.075080000000001,7.82
1gnn,-108.366,-70.3656,-2.58013,-31.1751,-0.181279,-12.864,-20.2431,-2.58013,-20.8262,-87.9782,0.0,11,31,0,0.0,16.5419,5.68
2gzl,-167.53,-141.53,-3.8075,-47.4543,-0.247273,-19.0745,-40.0896,-3.8075,-20.8632,-153.009,-5.0,2,42,0,2.69278,25.3183,4.82
1pot,-106.74600000000001,-92.7459,-10.6746,-49.5471,-0.719914,-20.1679,-43.0488,-10.6746,-11.5958,-81.3273,0.0,1,9,0,0.0,2.5335,5.49
1i9l,-67.2736,-59.2736,-3.2035,-24.384,-0.21890700000000002,-9.96895,-21.4843,-3.2035,-9.584539999999999,-41.8528,-0.603945,2,19,0,0.0,3.84542,8.48
1k1n,-124.111,-100.111,-2.95502,-35.7048,-0.206263,-14.700999999999999,-28.8003,-3.26607,-13.8107,-100.214,0.0,2,36,4,0.0,8.79244,6.82
5er2,-190.36,-134.36,-2.79941,-46.6379,-0.200971,-19.3833,-32.918,-2.79941,-22.1201,-168.127,0.0,4,64,0,0.0,16.4676,6.57
1q84,-224.49099999999999,-200.49099999999999,-4.48982,-60.9362,-0.338152,-25.7338,-54.4216,-4.48982,-12.1348,-206.74,0.0,2,48,0,0.0,9.39425,11.05
1lgt,-94.5965,-92.5965,-6.306430000000001,-38.357,-0.428733,-15.6547,-37.546,-6.306430000000001,-7.906960000000001,-61.6377,-10.0,4,11,0,0.0,2.13987,6.1
1v2r,-111.054,-91.0538,-3.7017900000000004,-35.7404,-0.256179,-14.6736,-29.3038,-3.96621,-13.6712,-85.0518,0.0,3,25,2,0.0,6.28543,3.55
1b51,-148.153,-120.15299999999999,-5.9261099999999995,-50.6675,-0.407613,-20.7598,-41.0917,-5.9261099999999995,-22.9805,-114.676,0.0,4,21,0,0.0,7.09772,7.37
1cps,-60.4074,-50.4074,-3.77546,-23.9727,-0.252423,-9.72979,-20.0042,-3.77546,-12.1755,-37.3113,0.0,7,9,0,4.94751,3.49387,6.66
1uz8,-128.86,-112.86,-3.48271,-38.671,-0.237087,-15.79,-33.8694,-3.57945,-14.7223,-103.30799999999999,0.0,0,37,0,0.0,8.29031,4.96
1uvt,-139.80200000000002,-123.802,-5.17786,-46.6007,-0.363627,-19.2262,-41.2674,-5.17786,-6.73345,-126.387,0.0,1,26,0,0.0,11.0225,7.64
1fcy,-149.349,-143.349,-5.14998,-48.6113,-0.387457,-20.5215,-46.6584,-5.14998,-3.0887599999999997,-132.189,0.0,0,29,0,0.0,4.00201,8.52
1elc,-101.76799999999999,-75.7676,-2.82688,-30.8207,-0.200499,-12.7578,-22.9465,-2.82688,-2.0,-99.7601,0.0,20,16,0,2.82639,12.7659,6.66
1bzy,-159.006,-151.006,-6.62524,-55.1242,-0.440145,-22.3258,-52.3508,-6.62524,-29.9708,-107.927,-10.0,6,18,0,0.0,3.8069,8.34
1ugx,-97.2063,-85.2063,-3.6002300000000003,-32.4021,-0.24461999999999998,-13.2219,-28.4021,-4.05026,-18.0,-66.0548,0.0,1,25,1,0.0,5.10991,5.91
1fm9,-186.287,-162.287,-4.54359,-54.0242,-0.34144,-22.7978,-47.0641,-4.54359,-6.4726,-170.82299999999998,0.0,3,38,0,0.0,6.616060000000001,9
2j34,-134.782,-124.78200000000001,-4.492719999999999,-43.3767,-0.285575,-17.3112,-40.1584,-4.492719999999999,-0.503088,-121.34299999999999,0.0,3,27,0,0.0,4.171530000000001,7.82
1d6v,-109.51,-95.5104,-3.91109,-36.0636,-0.287846,-15.1132,-31.4532,-4.0559400000000005,-2.0,-98.4426,0.0,2,25,1,2.87752,5.52874,6.17
1nw7,-121.10700000000001,-107.10700000000001,-4.65797,-40.8801,-0.315039,-16.6559,-36.1544,-4.65797,-15.7955,-92.1996,0.0,3,23,0,0.0,3.06544,5.09
1b6j,-183.28400000000002,-157.284,-3.7404900000000003,-50.0872,-0.26607600000000003,-20.7532,-42.982,-3.7404900000000003,-21.2993,-153.08100000000002,0.0,2,47,0,0.0,8.1129,7.92
1xjd,-140.188,-136.188,-4.00537,-42.857,-0.299844,-18.0623,-41.6341,-4.00537,-5.88572,-120.21700000000001,0.0,4,31,0,0.0,2.91452,9.48
2aod,-196.91400000000002,-136.914,-3.58026,-51.7793,-0.250515,-21.3368,-36.0021,-3.58026,-25.7969,-175.112,0.0,3,52,0,0.0,18.6362,5.66
1bnt,-78.0399,-72.0399,-3.2516599999999998,-27.0549,-0.20039300000000002,-10.6866,-24.9748,-3.2516599999999998,-10.6847,-57.5352,-0.18048499999999998,3,21,0,0.0,10.3161,9.8
1hvl,-182.512,-144.512,-3.14675,-47.1499,-0.229579,-19.7017,-37.333,-3.14675,-17.9656,-157.025,0.0,6,52,0,1.9296400000000002,7.21932,9.95
2f81,-138.389,-114.389,-3.6418,-41.1629,-0.252692,-16.9147,-34.0242,-3.6418,-14.0351,-116.665,0.0,7,31,0,0.0,9.462810000000001,10.52
1bv9,-224.10299999999998,-204.10299999999998,-4.15006,-59.2903,-0.295302,-24.569000000000003,-53.9989,-4.15006,-26.9972,-187.71400000000003,0.0,7,47,0,0.0,6.14904,8.96
2eum,-96.3498,-38.3498,-1.8528799999999999,-25.8137,-0.127958,-10.5906,-10.2745,-2.0072900000000002,-9.22035,-102.941,0.0,3,45,4,3.24418,31.1451,6.7
1rpj,-112.072,-110.072,-9.33933,-48.9519,-0.6220829999999999,-19.8433,-48.0783,-9.33933,-26.5093,-67.0681,0.0,2,10,0,0.0,0.028582299999999998,6.48
1g32,-141.389,-129.389,-4.418419999999999,-44.5349,-0.33305100000000004,-18.8126,-40.7551,-4.418419999999999,-8.0,-122.431,0.0,4,28,0,0.0,5.94562,6.11
1g3d,-101.31700000000001,-93.3167,-5.95981,-39.4032,-0.42885,-16.3891,-36.2919,-5.95981,-11.3704,-64.0087,-10.0,3,14,0,0.0,2.74876,5.55
1iih,-83.5226,-75.5226,-7.592960000000001,-37.5555,-0.45135600000000003,-14.6569,-33.9583,-7.592960000000001,-16.6743,-53.7751,0.0,0,11,0,0.0,4.8792599999999995,2.89
1i00,-78.6921,-60.6921,-2.45913,-24.7865,-0.17239300000000002,-10.2202,-19.1168,-2.53845,-2.93837,-65.6049,0.0,1,30,1,0.0,7.338210000000001,6.34
1xff,-101.773,-93.7727,-10.1773,-47.2387,-0.6823600000000001,-19.1908,-43.5254,-10.1773,-24.7264,-61.4814,0.0,1,9,0,0.0,2.75253,4.82
1o38,-137.139,-127.139,-4.89783,-45.1623,-0.367219,-19.0436,-41.8691,-5.07923,-12.7453,-108.499,0.0,1,27,0,0.0,2.49452,6.82
1pgp,-81.5025,-67.5025,-4.7942599999999995,-31.6972,-0.296237,-12.5312,-26.2525,-4.7942599999999995,-17.2206,-51.4895,0.0,3,14,0,0.0,6.17368,5.7
2a8g,-80.0058,-76.0058,-4.2108300000000005,-29.9827,-0.29936199999999996,-12.4207,-28.4836,-4.2108300000000005,-5.6628,-59.1864,0.0,5,14,0,0.0,2.77494,3.69
6cpa,-119.273,-95.2728,-3.6143300000000003,-37.1852,-0.249829,-15.2607,-29.7028,-3.6143300000000003,-22.051,-84.8117,-5.0,5,28,0,1.14513,8.80675,11.52
1lpz,-163.395,-151.395,-5.10609,-51.4662,-0.350352,-21.0698,-47.6864,-5.10609,-7.73423,-147.281,0.0,4,28,0,3.8884800000000004,4.07316,7.6
4tmk,-222.38,-190.38,-4.04328,-58.4757,-0.25090300000000004,-23.1508,-50.0612,-4.19586,-42.0343,-180.083,0.0,8,45,2,0.0,10.8986,7.7
1m0o,-128.44299999999998,-114.443,-5.35177,-44.5285,-0.337808,-17.7295,-39.675,-5.35177,-19.0609,-96.0948,0.0,4,20,0,0.0,3.25454,2.31
1b5h,-148.92,-120.92,-5.9568,-50.93,-0.409695,-20.8668,-41.3541,-5.9568,-23.989,-115.84299999999999,0.0,5,20,0,0.0,7.2312199999999995,6.01
1jeu,-162.601,-130.601,-5.80719,-53.5474,-0.401989,-21.9864,-43.0092,-5.80719,-25.9175,-128.411,0.0,1,27,0,0.0,9.42951,6.82
2aac,-92.7309,-92.7309,-8.43008,-41.6959,-0.564895,-16.9358,-41.6959,-8.43008,-12.0,-62.1294,0.0,1,10,0,0.0,0.0,2.22
1moq,-87.1967,-81.1967,-5.44979,-34.604,-0.33516599999999996,-13.659,-32.2229,-5.44979,-19.5546,-50.8724,0.0,3,13,0,0.0,2.41778,3.46
1xt8,-74.3624,-70.3624,-10.6232,-38.8735,-0.6137729999999999,-15.0281,-36.7825,-10.6232,-18.8386,-38.7111,0.0,4,3,0,0.0,1.10537,6.85
2avq,-193.403,-135.403,-3.58154,-51.168,-0.25051799999999996,-21.0825,-35.8232,-3.58154,-24.9896,-169.58900000000003,0.0,2,52,0,0.0,16.2233,4.39
1gjc,-127.954,-121.954,-5.11814,-43.7595,-0.388473,-18.5277,-41.7075,-5.11814,-7.94755,-103.60799999999999,0.0,1,24,0,0.0845803,2.1999400000000002,6.35
3aid,-123.882,-97.8824,-3.3481699999999996,-37.1771,-0.245981,-15.5707,-29.3745,-3.3481699999999996,-7.055439999999999,-102.279,0.0,1,36,0,0.0,4.189830000000001,6.86
1v2u,-88.0341,-86.0341,-9.78157,-42.3224,-0.726582,-17.7908,-41.3609,-9.78157,-9.60533,-59.3809,0.0,1,8,0,0.0,0.174184,3.37
1f0s,-134.914,-124.914,-4.6522,-43.9127,-0.314848,-17.8953,-40.6578,-4.6522,-4.0,-117.946,0.0,5,24,0,0.0,3.68212,7.74
1igj,-98.1853,-92.1853,-2.65366,-29.4654,-0.188585,-12.2049,-27.6648,-2.97531,-0.47876499999999994,-83.7822,0.0,2,31,4,0.0,4.6054,10
2tmn,-79.4322,-69.4322,-6.11017,-33.7817,-0.379764,-13.3814,-29.5288,-6.11017,-13.5554,-41.757,-7.07977,2,11,0,0.0,2.12299,5.89
