name,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,PLPtotal,PLPparthbond,PLPpartsteric,PLPpartmetal,PLPpartrepulsive,PLPpartburpolar,LIG_NUM_CLASH,LIG_NUM_CONTACT,LIG_NUM_NO_CONTACT,CHEMPLP_CLASH2,TRIPOS_TORS,affinity
4jsz,-32.144,-30.144000000000002,-3.2144,-14.9199,-0.204496,-5.9561,-13.9916,-3.2144,-15.3592,0.0,-14.4198,0,2.2151,0.0,1,9,0,0.0,3.20391,2.3
1h22,-108.223,-82.2227,-3.18302,-33.4061,-0.23091399999999998,-13.9325,-25.3804,-3.18302,-103.01899999999999,-6.29796,-95.1178,0,0.14898599999999998,0.0,2,32,0,0.0,12.3609,9.1
1ydr,-59.1852,-55.1852,-2.95926,-21.804000000000002,-0.20243,-8.91731,-20.3304,-2.95926,-43.7876,-3.09611,-44.1868,0,0.138138,-0.05,3,17,0,0.0,2.98758,5.52
3f3d,-57.0642,-49.0642,-6.34047,-27.4336,-0.382448,-10.7589,-23.5876,-6.34047,-41.9197,-14.1922,-31.2457,0,0.267133,-0.0264004,1,8,0,0.0,2.3805099999999997,7.16
2wtv,-83.8115,-75.8115,-2.46505,-25.8709,-0.176129,-10.7353,-23.4014,-2.46505,-72.9174,-4.0,-71.1425,0,0.12424500000000001,0.0,2,32,0,0.0,6.834210000000001,8.74
2xdl,-57.9472,-49.9472,-3.6217,-22.9964,-0.259544,-9.55194,-19.8216,-3.6217,-44.8362,-2.22761,-39.2735,0,0.0429154,0.0,0,16,0,0.0,6.3026800000000005,3.1
4ivb,-80.3146,-74.3146,-3.49194,-28.2413,-0.25960500000000003,-11.875,-26.1315,-3.65067,-63.3255,-6.16714,-54.6354,0,0.0934051,-0.05,0,22,0,0.0,1.57721,8.72
3kr8,-101.976,-97.976,-4.856,-36.9622,-0.326524,-15.0304,-35.5124,-4.856,-84.6548,-6.0,-75.604,0,0.189942,0.0,1,20,0,0.0,0.467045,8.1
1p1q,-52.2061,-46.2061,-4.01586,-22.2028,-0.281948,-9.15948,-19.651,-4.01586,-35.9103,-19.0658,-23.8631,0,0.230737,-0.05,4,9,0,0.0,2.05203,4.89
3o9i,-105.065,-77.0653,-2.50156,-30.2257,-0.170074,-12.3363,-22.1705,-2.50156,-96.3857,-15.0086,-86.5499,0,0.36038200000000004,0.0,5,37,0,0.0,9.02105,11.82
3bv9,-77.3176,-53.3176,-1.64505,-21.4246,-0.118254,-8.90821,-14.7742,-1.9825,-72.2372,-6.1402,-60.0844,0,0.251384,-0.016443700000000002,0,39,8,0.0,13.7783,5.36
4gr0,-118.493,-94.4929,-2.69302,-33.5641,-0.16881300000000002,-13.3331,-26.7659,-2.69302,-111.37,-10.2368,-97.7114,-4,0.408484,-0.05,6,38,0,0.0,9.8586,9.55
3ag9,-69.9063,-5.906280000000001,-1.04338,-17.2117,-0.0735729,-7.11077,-1.4541899999999999,-1.37071,-83.6523,-19.873,-62.1181,0,0.298953,0.0,3,49,15,0.0,30.4103,8.05
4k77,-63.3559,-59.3559,-3.51977,-24.1748,-0.259339,-10.1348,-22.6485,-3.51977,-45.655,-4.0,-38.5642,0,0.127687,-0.00581183,0,18,0,0.0,1.05903,6.63
1o5b,-64.9199,-62.9199,-4.9938400000000005,-27.6098,-0.214162,-9.6642,-26.7592,-4.9938400000000005,-45.6366,-6.1979,-36.4639,0,0.139472,-0.00440381,0,13,0,0.0,0.037846,5.77
3p5o,-85.2519,-75.2519,-2.84173,-27.4366,-0.20111500000000002,-11.3488,-24.2183,-2.84173,-68.8812,-2.0,-63.6518,0,0.0430481,0.0,1,29,0,0.0,2.2204,7.26
3tsk,-96.8755,-66.8755,-2.4218900000000003,-28.3266,-0.171875,-11.7277,-19.5545,-2.4218900000000003,-96.8599,-6.56867,-89.189,0,0.143104,0.0,2,38,0,0.0,17.262999999999998,7.17
4jfs,-60.6385,-56.6385,-3.5669699999999995,-23.583000000000002,-0.254463,-9.78079,-22.0273,-3.78991,-42.5676,-8.721810000000001,-34.6249,0,0.0100406,-0.05,2,14,1,0.0,0.503938,5.27
2yfe,-76.8193,-62.8193,-3.0727700000000002,-26.2718,-0.22634200000000002,-11.0129,-21.4839,-3.0727700000000002,-68.017,-2.0,-62.3539,0,0.022055,0.0,0,25,0,8.24175,1.9509299999999998,6.63
2qe4,-84.1091,-78.1091,-3.50455,-29.159000000000002,-0.257706,-12.2162,-27.0789,-3.50455,-68.9246,-5.30449,-62.6778,0,0.0,-0.00240848,1,23,0,0.0,3.8248699999999998,7.96
2wn9,-66.9911,-60.9911,-3.04505,-23.908,-0.226818,-10.0594,-21.7667,-3.04505,-58.1507,-8.0,-50.0413,0,0.0610187,0.0,2,20,0,1.35727,7.33259,8.52
1eby,-128.499,-102.499,-2.67707,-35.3579,-0.19686700000000001,-14.8135,-28.2037,-2.67707,-123.14399999999999,-21.0865,-101.541,0,0.209842,-0.05,4,44,0,0.0,10.8136,9.7
4hge,-77.4828,-71.4828,-3.09931,-26.4987,-0.21963200000000002,-10.9657,-24.4468,-3.09931,-63.9137,-2.0,-60.2087,0,0.12793800000000002,0.0,1,24,0,0.0,4.26485,7.92
1q8u,-61.201,-57.201,-2.78186,-21.8416,-0.190999,-8.94367,-20.414,-2.78186,-46.2486,-2.0,-44.6897,0,0.148449,0.0,2,20,0,0.0,3.28705,5.96
4w9h,-92.2351,-78.2351,-2.795,-28.7558,-0.195167,-11.8413,-24.391,-2.88235,-83.1426,-7.96604,-77.3203,0,0.09462029999999999,0.0,3,29,1,0.0,6.7287300000000005,6.73
3ao4,-65.5412,-63.5412,-4.0963199999999995,-26.01,-0.301716,-10.9029,-25.2163,-4.0963199999999995,-47.4595,-5.17933,-47.8305,0,0.9185760000000001,-0.05,4,12,0,0.0,0.278127,2.07
2vvn,-70.7235,-64.7235,-4.42022,-28.0666,-0.284833,-11.2523,-25.6855,-4.42022,-54.775,-12.0,-42.7725,0,1.6395,-0.022572599999999998,3,13,0,0.0,1.244,7.3
3wz8,-83.635,-67.635,-2.5344,-26.0746,-0.183587,-10.8694,-21.0863,-2.5344,-77.9781,-8.708,-67.2068,0,0.124502,-0.047635000000000004,1,32,0,0.0,11.2336,5.82
4j28,-59.178999999999995,-57.178999999999995,-3.4811099999999997,-23.0154,-0.252602,-9.599680000000001,-22.2375,-3.4811099999999997,-41.7461,-10.3655,-32.3645,0,0.0487221,0.0,3,14,0,0.0,0.359695,5.7
4dli,-89.56299999999999,-83.56299999999999,-4.2649099999999995,-32.463,-0.322929,-13.7337,-30.2883,-4.2649099999999995,-73.1976,-2.0,-67.85600000000001,0,0.0650139,-0.0291187,2,19,0,0.0,1.3757700000000002,5.62
3ryj,-49.7646,-41.7646,-2.7647,-18.9888,-0.176319,-7.5866,-15.9362,-2.7647,-34.2608,-4.30626,-28.428,-4,0.8631059999999999,0.0,3,15,0,0.0,3.5882400000000003,7.8
3gr2,-42.7264,-38.7264,-3.05189,-17.7278,-0.22114899999999998,-7.39082,-16.0681,-3.05189,-23.8331,-4.897869999999999,-16.7037,0,0.109998,0.0,0,14,0,0.0,0.587862,2.52
3acw,-86.2506,-82.2506,-4.10717,-31.2624,-0.307625,-13.177999999999999,-29.8125,-4.10717,-68.0872,-2.0,-64.1582,0,0.017126699999999998,-0.024015099999999998,1,20,0,0.0,0.373904,4.76
3zt2,-68.5746,-64.5746,-2.9815,-24.1132,-0.223175,-10.1623,-22.7066,-2.9815,-57.8298,-8.41428,-49.07899999999999,0,0.192557,-0.0113206,3,20,0,0.0,7.00183,2.84
4cig,-74.6169,-54.6169,-2.01667,-22.3925,-0.14966500000000002,-9.41018,-16.3905,-2.01667,-73.3187,-11.5238,-59.1486,0,0.0957865,-0.0144893,0,37,0,9.03956,7.606380000000001,3.67
3wtj,-78.8977,-72.8977,-4.931109999999999,-31.3106,-0.312192,-12.4791,-28.9295,-5.25985,-61.7067,0.0,-62.3306,0,0.07594479999999999,-0.0206513,2,13,0,0.0,1.55053,6.53
2qbr,-71.2891,-55.2891,-2.54604,-23.4767,-0.154881,-9.23312,-18.2076,-2.54604,-72.9646,-13.3053,-57.4448,0,0.07213710000000001,0.0,2,26,0,0.0,18.0908,6.33
1o3f,-76.6875,-70.6875,-3.0675,-26.2267,-0.23353000000000002,-11.1155,-24.1748,-3.0675,-61.8593,-12.5523,-47.9546,0,0.193491,0.0,2,23,0,2.4974,1.42475,7.96
