name,Gold.Chemscore.Fitness,Gold.Chemscore.DG,Gold.Chemscore.ZeroCoef,Gold.Chemscore.Hbond,Gold.Chemscore.Metal,Gold.Chemscore.Lipo,Gold.Chemscore.Internal_Hbond,Gold.Chemscore.DEClash,Gold.Chemscore.DEInternal,Gold.Chemscore.Rot,affinity
1nw5,20.0628,-22.3019,-5.48,6.275,0,96.8489,0,1.2327,1.0064,6.0422,5.21
1m7i,-3.9349,-5.637,-5.48,2.8548,0,194.1488,0,3.1526,6.4193,12.5365,5.4
1d2e,27.8899,-31.0002,-5.48,9.7671,1,37.4221,0,2.3636,0.7467,6.8399,6
1z4o,2.706,-4.7576,-5.48,3.2695,0,55.0526,0,1.5632,0.4884,7.064,4.52
1nli,18.8645,-18.9102,-5.48,3.3804,0,18.2874,0,0.0456,0,0,3.59
1afl,-18.2721,-3.6353,-5.48,4.372,0,29.2157,0,16.5297,5.3777,7.7599,6.28
2j75,25.3049,-25.4415,-5.48,5.7542,0,88.2922,0,0.1108,0.0258,3.7452,6.65
1utj,18.8693,-18.9704,-5.48,2.1333,0,76.2841,0,0.0038,0.0974,1,3.84
2c80,23.4296,-27.5089,-5.48,6.4112,0,140.2264,0,0.4891,3.5903,6.1683,5.33
1sr7,42.3035,-47.1624,-5.48,1.3762,0,361.9588,0,0.5388,4.32,2.0559,10.1
1b6k,43.7289,-46.7402,-5.48,6.018,0,274.0093,0,0.8469,2.1645,4.2574,8.74
1bwa,55.8902,-61.7482,-5.48,7.7023,0,334.9557,0,1.2506,4.6074,3.3779,7.6
2bt9,26.3085,-26.3307,-5.48,5.1857,0,90.0347,0,0,0.0222,2.7357,6.19
1gu1,22.7539,-22.8477,-5.48,5.0803,0,69.9187,0,0.0436,0.0502,3.0395,4.52
1zdp,25.9989,-28.5337,-5.48,3.4293,1,106.7173,0,1.7004,0.8344,2.7016,5.74
1f5l,15.1963,-15.7826,-5.48,2.2122,0,24.9046,0,0.5426,0.0437,0,5.28
1iih,8.6014,-9.9276,-5.48,4.7976,0,27.0496,0,0,1.3262,5.7583,2.89
1f3e,23.5533,-25.4789,-5.48,3.0402,0,84.1404,0,1.9256,0,0,6.7
1n8v,21.7985,-22.8414,-5.48,0.0638,0,193.9685,0,0,1.0429,2.1664,6.03
2gst,35.9418,-39.6303,-5.48,6.2566,0,244.6301,0,1.5973,2.0912,6.0033,6.07
1lpk,31.8819,-35.7473,-5.48,2.8764,0,227.5808,0,0.1484,3.717,2.3307,7.55
7std,34.4598,-36.0398,-5.48,0,0,288.4752,0,0.0029,1.5771,1.2468,10.72
1xbo,26.9644,-31.7991,-5.48,3.0825,0,207.6697,0,1.693,3.1417,3.2319,6.04
1j4r,23.0464,-33.2319,-5.48,0.9365,0,272.9995,0,2.7944,7.3911,2.8581,7.72
1izi,33.4843,-41.8645,-5.48,6.6877,0,263.6298,0,3.0431,5.337,6.5614,6.59
2c1p,23.4729,-25.5072,-5.48,1.6465,0,187.5667,0,0.0261,2.0081,2.8975,5.4
1qxk,20.0852,-25.6535,-5.48,4.4326,0,192.158,0,1.2239,4.3444,6.6851,5.05
1ceb,18.4754,-20.8779,-5.48,2.0672,0,104.8836,0,1.8551,0.5474,1.4758,6
1xk5,-33.6453,11.6255,-5.48,1.2006,0,64.4054,0,7.8975,14.1222,11.1918,6
1g3e,22.0801,-29.5999,-5.48,2.4495,1.9998,81.5891,0,6.9646,0.5552,2.2133,5.38
1tcw,18.8309,-23.9706,-5.48,2.4672,0,171.312,0,1.2006,3.9392,3.8256,6.02
1afk,-6.442,-1.9312,-5.48,3.7937,0,31.1597,0,6.5894,1.7838,7.7599,6.62
1d3p,34.7076,-37.8861,-5.48,0.6824,0,315.5642,0,0.6514,2.5271,2.654,7.39
2ihq,31.0044,-36.9527,-5.48,1.2616,0,254.8628,0,4.7273,1.221,1,8.49
2bpy,25.8905,-30.8531,-5.48,1.2745,0,261.5187,0,0.0038,4.9588,3.7037,7.4
1pzp,15.1556,-18.8581,-5.48,0,0,165.6082,0,0.0174,3.6852,2.343,3.31
1n1m,20.7296,-24.6945,-5.48,2.6708,0,114.1493,0,2.9285,1.0363,1.1958,5.7
1wcq,19.3859,-21.7836,-5.48,6.554,0,93.7807,0,0.1926,2.205,6.4684,6.26
2tmn,13.2267,-20.7327,-5.48,2.7687,1.54,56.2862,0,5.4313,2.0747,3.8539,5.89
2fgu,34.3604,-41.3452,-5.48,3.2748,0,307.5245,0,3.8182,3.1666,4.3176,9.18
2eum,3.4463,-11.6903,-5.48,2.6775,0,239.5441,0,1.5911,6.6529,12.0154,6.7
1gai,23.4104,-27.8695,-5.48,9.1568,0,228.4846,0,0.0015,4.4576,13.6433,8
2gv6,18.0953,-24.2436,-5.48,3.8859,0,124.1578,0,2.7344,3.4138,3.4148,7.34
1b32,33.2811,-37.6707,-5.48,7.561,0,198.6343,0,0.6798,3.7098,6.3684,7.1
1ws4,15.3792,-16.9128,-5.48,3.3541,0,89.0733,0,1.5314,0.0022,3.9811,3
1c84,23.8037,-30.9762,-5.48,2.8724,0,135.9176,0,4.3856,2.7868,0,5
1b5h,23.8574,-29.2801,-5.48,6.7528,0,162.6233,0,1.7953,3.6273,6.9458,6.01
1ro6,29.2442,-29.7135,-5.48,0.79,0,216.481,0,0.0015,0.4678,1.4584,6.46
1fcy,58.4641,-59.4291,-5.48,1.5874,0,415.7864,0,0.027,0.938,0,8.52
1mrn,-3.2636,-8.839,-5.48,4.2853,1,145.1214,0,6.7101,5.3925,13.2668,4.52
1yej,22.0542,-30.6783,-5.48,1.8382,1,227.3956,0,5.2117,3.4124,5.3034,7.46
1pb8,26.011,-26.1595,-5.48,6.5153,0,44.0443,0,0.065,0.0835,2.4355,5.15
4tmk,7.6397,-23.2055,-5.48,10.7995,0,133.488,0,5.1575,10.4082,13.2668,7.7
1e3v,14.1584,-18.8103,-5.48,0,0,176.4857,0,4.3313,0.3206,2.8588,4.34
1rql,20.4157,-22.026,-5.48,1.8726,1,36.4231,0,1.0445,0.5658,0,2.75
1qb1,10.224,-24.5305,-5.48,2.443,0,164.1955,0,8.6545,5.652,3.2501,6.77
1b55,-22.7412,9.6694,-5.48,4.3888,0,43.339,0,5.146,7.9258,13.6245,7.4
1b51,21.7388,-27.0001,-5.48,6.5134,0,159.9936,0,1.3023,3.959,7.4038,7.37
2j7g,18.5174,-22.4566,-5.48,4.1786,0,131.9953,0,3.3871,0.5521,4.8529,7
2iuz,16.4209,-18.6931,-5.48,0.9969,0,127.5252,0,1.5878,0.6845,1.9676,5.55
1o7o,13.7171,-17.85,-5.48,4.1656,2,76.6339,0,1.6097,2.5233,8.8162,4.49
1nfw,29.4519,-32.1688,-5.48,0.392,0,249.1772,0,1.3479,1.369,1.4743,8.96
1o2o,16.0416,-23.6939,-5.48,2.582,0,126.1865,0,3.4043,4.248,2.021,6.36
1c5s,23.2445,-23.2515,-5.48,2.384,0,83.8367,0,0.0009,0.0061,0,6
1hyo,21.7327,-24.6236,-5.48,3.0412,1.9644,47.2532,0,0.8829,2.0079,3.2766,4.07
1hlk,18.2252,-20.9377,-5.48,0.5947,0.9693,111.315,0,1.1412,1.5714,2.1084,5
1kzk,35.1567,-42.0583,-5.48,2.403,0,314.1402,0,3.475,3.4265,3.204,10.39
1c5o,19.6041,-19.6303,-5.48,2.0656,0,61.9748,0,0,0.0262,0,3.49
1tlp,7.5373,-20.5043,-5.48,3.6476,1,130.0183,0,6.3882,6.5787,7.1879,7.55
1i7z,22.3327,-26.1556,-5.48,0,0,212.3104,0,2.6044,1.2185,1.6268,6.4
1r6n,17.6159,-30.1223,-5.48,1.757,0,196.8776,0,2.4837,10.0227,1.6644,7.4
1n4h,35.4917,-36.8778,-5.48,0.6981,0,248.4288,0,0.0901,1.296,0,6.55
1aaq,21.2741,-32.3883,-5.48,5.6043,0,199.0928,0,8.1469,2.9672,5.8999,8.4
1utn,18.9901,-19.029,-5.48,2.1828,0,75.3726,0,0.0276,0.0114,1,3.49
2dw7,3.5599,-14.6661,-5.48,2.3506,1.6194,20.1497,0,9.1965,1.9097,4.2139,4.7
1swg,24.5412,-25.277,-5.48,1.9506,0,167.794,0,0.2775,0.4583,2.4805,7.36
1ghy,22.6386,-34.206,-5.48,2.3714,1,126.2852,0,9.388,2.1793,0,8.1
1lkk,11.6082,-16.5058,-5.48,6.5094,0,144.5861,0,0.0089,4.8888,10.7938,6.85
2a5b,4.1588,-8.3913,-5.48,0.736,0,72.9644,0,2.1955,2.0371,3.1577,3.93
1ct8,21.4254,-30.0313,-5.48,3.5334,0,221.9955,0,3.5743,5.0316,5.1656,6.52
1ppk,18.0413,-25.9583,-5.48,4.0196,0,163.9937,0,4.4145,3.5024,4.74,7.66
1gz4,-6.561,1.9862,-5.48,3.0108,0,38.7974,0,1.4188,3.1559,8.6178,3.7
1d4y,25.2493,-36.8358,-5.48,2.9712,0,239.8979,0,5.6198,5.9667,2.5922,11.1
1h4w,19.5246,-20.6556,-5.48,2.2685,0,64.9472,0,1.0335,0.0975,0,4.66
1yds,19.3097,-24.32,-5.48,0.9114,0,175.4416,0,0,5.0103,1.8479,5.92
1hpx,22.3937,-32.4359,-5.48,1.8322,0,262.7676,0,3.9996,6.0427,3.8701,11.26
1upf,10.5594,-11.4152,-5.48,0.9261,0,24.2906,0,0.8558,0,0,4.6
1vyg,33.5263,-35.5778,-5.48,1.8572,0,258.1768,0,0.4502,1.6013,2.4655,8
2c94,11.0219,-16.8246,-5.48,7.1547,0,129.526,0,1.2934,4.5092,10.8229,6.82
1qb9,26.0649,-30.7249,-5.48,2.0344,0,193.6384,0,2.5617,2.0982,1.6429,7.44
1txr,38.2668,-48.7178,-5.48,1.8954,4,184.1162,0,8.0279,2.423,3.4197,7.74
1ez9,-7.7776,1.8999,-5.48,3.9561,0,212.5428,0,0.0739,5.8039,17.7581,5.1
1owe,26.011,-28.1794,-5.48,3.0572,0,106.7371,0,0.0069,2.1615,0,6.2
1nw4,16.7197,-17.5954,-5.48,2.8266,0,101.2017,0,0.0133,0.8624,3.5805,9.07
1ii5,18.469,-19.6939,-5.48,6.2785,0,43.5212,0,0.185,1.0398,4.6283,6.62
1t31,31.1485,-37.471,-5.48,2.8492,0,253.0657,0,0.3085,6.014,2.7867,8.64
1m83,29.7116,-34.6764,-5.48,8.8121,2.6838,48.2224,0,3.5645,1.4003,8.6178,3.4
2i0a,23.5843,-32.4224,-5.48,1.8959,0,248.4244,0,4.0224,4.8157,3.3029,11.4
1jq8,-22.3443,-23.364,-5.48,1.6921,0,257.9205,0,23.413,22.2952,7.0095,6
2hxm,24.0283,-25.407,-5.48,4.5391,0,98.5273,0,0.6387,0.7401,2.6411,5.22
1g9r,21.811,-28.4294,-5.48,7.38,2,124.5256,0,3.4363,3.1821,11.0662,5.7
1o2n,22.3295,-26.4728,-5.48,1.6471,0,154.2853,0,0.3385,3.8049,1,6.09
1v2w,11.5919,-16.1505,-5.48,2.8078,0,83.9917,0,1.7502,2.8083,3.3338,4.01
1zsf,22.0892,-43.7372,-5.48,6.9293,0,278.2799,0,8.146,13.502,6.8146,9.92
1uw6,28.5397,-29.675,-5.48,0.6797,0,209.2723,0,0.9189,0.2164,1,7.34
1siv,41.8044,-44.8285,-5.48,8.9179,0,210.8253,0,0.22,2.8042,5.8999,8.08
2gvv,14.2945,-20.6985,-5.48,1.806,0,111.8858,0,4.5145,1.8895,1.525,3.9
1a4w,26.7243,-34.0692,-5.48,3.5292,0,229.8966,0,2.2802,5.0648,3.9438,5.92
1v2n,32.9901,-34.6848,-5.48,2.8487,0,168.2928,0,0.1268,1.5679,0,5.9
1wdn,33.2958,-34.1972,-5.48,9.0421,0,53.8119,0,0.0249,0.8765,3.0388,6.3
1m2r,26.622,-28.0101,-5.48,1.3527,0,191.4586,0,1.3882,0,1.7143,6.46
1bnw,18.0586,-23.2338,-5.48,0.7697,1.3027,97.4597,0,2.0929,3.0823,1.5918,9.08
1x8d,14.5573,-14.5611,-5.48,1.3288,0,91.5039,0,0.0038,0,2.3684,2.21
1o36,1.929,-18.849,-5.48,1.5843,0,142.9315,0,6.1941,10.7258,3.3772,5.96
1g52,21.4732,-24.471,-5.48,0.8727,1.0002,114.339,0,1.4224,1.5754,1.3019,9.54
1kel,17.9744,-20.6712,-5.48,2.7544,0,184.2611,0,1.4284,1.2684,6.081,7.28
1ghw,18.7273,-21.4011,-5.48,1.7551,0,107.8556,0,2.4438,0.23,1,4.2
1fkg,24.5357,-30.1582,-5.48,0.7146,0,227.3479,0,1.66,3.9625,1.6829,8
1o2w,6.9451,-11.4625,-5.48,0.8752,0,101.8955,0,2.8726,1.6447,3.4619,5.85
2b4l,21.359,-23.7816,-5.48,2.8022,0,107.2789,0,0.0106,2.4121,1.4099,4.77
1bq4,-5.6389,-10.3861,-5.48,1.1151,0,10.1,0,3.1964,12.8286,0,5.22
1apv,20.6766,-27.8977,-5.48,5.2632,0,163.5965,0,1.2919,5.9291,5.5867,9
1pzo,15.7959,-17.3498,-5.48,0.0034,0,133.4908,0,0.3708,1.1832,1.4688,3.32
1a4r,9.2617,-11.6436,-5.48,5.906,0,34.5924,0,1.5238,0.8581,6.8787,6.66
1xt8,13.6954,-17.7535,-5.48,3.6509,0,42.4335,0,3.7736,0.2845,1.9082,6.85
1xjd,40.3299,-41.0398,-5.48,2.3451,0,264.6453,0,0.1024,0.6075,1.2642,9.48
5er2,24.6205,-37.4931,-5.48,4.4445,0,328.5752,0,2.7895,10.0831,8.3105,6.57
2avs,35.4713,-39.789,-5.48,1.5504,0,330.888,0,0.3019,4.0158,3.7435,7.57
1v11,35.5445,-42.4235,-5.48,6.2309,2,140.4983,0,4.6634,2.2156,4.8305,3.98
1erb,34.2013,-38.3923,-5.48,0,0,303.1825,0,0,4.191,1,8.1
2cbz,16.5934,-22.4402,-5.48,7.1431,2,26.5287,0,1.6787,4.1681,8.6178,3.93
1f0u,32.0796,-37.0564,-5.48,4.5949,0,200.9207,0,2.8502,2.1266,2.843,7.16
1ppl,23.9152,-30.1185,-5.48,3.1921,0,226.0471,0,2.2615,3.9418,4.8714,8.55
1d4p,35.073,-37.2777,-5.48,2.7008,0,219.885,0,0.0436,2.1611,1.1521,6.3
1mmr,37.0339,-39.4446,-5.48,4.3795,1.2284,146.8732,0,0.3247,2.086,2.0523,5.4
1r1j,27.4216,-43.2235,-5.48,3.0395,2,199.0865,0,11.714,4.0879,3.0318,8.64
1jgl,40.3174,-40.3323,-5.48,1.4142,0,290.8536,0,0.0149,0,1.5238,8.7
1k1j,27.6791,-34.2141,-5.48,4.4803,0,175.6388,0,3.1507,3.3844,2.6483,7.55
1bn1,18.3157,-25.7828,-5.48,1.1125,1.1607,116.4227,0,4.5501,2.9169,1.5756,9.34
1qbs,40.761,-42.1735,-5.48,2.7472,0,332.352,0,0.0009,1.4116,4.4404,9.47
1str,-14.7409,2.3058,-5.48,0.9827,0,156.3829,0,0.4438,11.9914,11.4707,4.77
1k1n,16.5968,-24.8795,-5.48,3.7693,0,137.7829,0,1.5831,6.6995,3.6369,6.82
1g46,21.4484,-23.747,-5.48,1.0828,1,102.1652,0,0.8972,1.4014,1.3019,8.8
1m2x,21.9339,-25.0346,-5.48,1.1469,2,68.7343,0,1.0678,2.0329,1.7102,4.15
1gvw,24.4393,-31.4868,-5.48,4.8511,0,215.2468,0,3.0326,4.0149,6.0077,6.96
1yqj,45.3447,-48.2004,-5.48,1.783,0,337.8479,0,0.0036,2.8521,1.0793,8.14
1cbx,23.4834,-32.4351,-5.48,2.9375,1.8963,104.8465,0,6.8048,2.1469,2.5619,6.35
2csn,14.5087,-19.6269,-5.48,0.0018,0,150.9877,0,1.1801,3.9381,1.3768,4.41
1m1b,20.0515,-27.5031,-5.48,3.9598,2,11.4784,0,6.3912,1.0605,1.7991,4.66
1ogg,14.4829,-21.3327,-5.48,3.7443,0,226.9297,0,3.1778,3.672,9.064,5.19
1m0o,16.9084,-21.9685,-5.48,3.9459,0,134.1061,0,2.4749,2.5852,4.8364,2.31
1q8w,25.6952,-29.1081,-5.48,1.1726,0,168.4738,0,0.4029,3.01,0,5.24
1f0r,29.806,-32.7141,-5.48,1.8163,0,222.0849,0,0.3821,2.5259,1.8814,7.66
1ghv,22.8001,-24.8677,-5.48,2.8228,0,85.1251,0,0.312,1.7556,0,4.35
1v2j,19.768,-20.5278,-5.48,2.2556,0,64.2234,0,0.688,0.0718,0,3.25
1y0l,29.8581,-31.9155,-5.48,1.9218,0,223.7445,0,0.6244,1.433,2.4068,9
1ew8,-4.1517,-15.0339,-5.48,2.1187,1,8.3173,0,14.9212,4.2644,1.7679,2.26
1o0f,1.9844,-7.1328,-5.48,4.2043,0,23.5738,0,2.3923,2.756,5.9171,5.3
2j7e,17.2664,-24.2673,-5.48,4.1643,0,144.4592,0,5.1273,1.8736,4.6966,7.32
1t32,32.8971,-39.8264,-5.48,2.1059,0,294.4152,0,2.0986,4.8307,2.7867,7.42
1gj8,8.3692,-15.1623,-5.48,0.5048,0,112.5653,0,2.7857,4.0073,2.021,6.96
2hs1,23.2862,-31.4143,-5.48,1.9765,0,246.6303,0,4.7248,3.4033,3.72,8.48
2fxu,38.1609,-39.5113,-5.48,2.0114,0,332.2751,0,0.0337,1.3166,4.5168,8.15
1qaw,26.1638,-27.4141,-5.48,3.679,0,125.1524,0,0.7038,0.5465,1.9519,5.12
1bgq,23.3911,-25.984,-5.48,1.5049,0,154.1664,0,2.5928,0,1,8.57
1bp0,6.7762,-10.6261,-5.48,4.2,0,39.6616,0,3.3804,0.4694,5.2822,5.4
1szd,2.3528,-3.9792,-5.48,4.9641,0,72.6005,0,0.1056,1.5208,10.3809,4.54
1zp8,17.9053,-31.0038,-5.48,1.024,0,280.3791,0,6.3458,6.7528,4.18,8.77
1fkf,33.3675,-35.9113,-5.48,2.1558,0,272.287,0,1.3484,1.1954,3.3698,9.4
1qji,17.9338,-32.0192,-5.48,2.0365,1.1607,241.6511,0,4.1618,9.9236,6.0684,4.85
1x38,29.1943,-33.1171,-5.48,4.2855,0,186.0741,0,3.7347,0.1881,3.2997,8.77
1jmf,-2.2017,-5.8903,-5.48,2.6215,0,44.2464,0,7.0968,0.9952,5.2822,5.77
2c97,7.171,-11.456,-5.48,2.6427,0,89.8301,0,3.0274,1.2577,5.2191,6.14
1sw2,16.5461,-17.7026,-5.48,1.3168,0,97.723,0,0.2062,0.9503,1.4099,7.22
1bnv,21.819,-28.4316,-5.48,1.5072,1.3027,114.6581,0,2.6052,4.0074,1.3097,8.77
1x39,29.4022,-31.8309,-5.48,5.0419,0,175.2526,0,1.2039,1.2248,4.2944,9.22
1f0t,21.9116,-27.6518,-5.48,3.1638,0,158.0318,0,3.554,2.1862,2.6894,6
1c5t,22.4856,-22.5548,-5.48,2.5592,0,72.8792,0,0.031,0.0382,0,4.1
1pph,27.5846,-31.9702,-5.48,4.6599,0,137.9506,0,1.5603,2.8252,2.0368,5.92
2aj8,24.4699,-30.1505,-5.48,1.8895,0,188.437,0,5.0133,0.6673,1.4405,6.2
1kjr,7.2431,-13.0806,-5.48,5.3567,0,85.0519,0,0.0325,5.8051,7.9069,6.06
1c83,27.0119,-34.1467,-5.48,4.5307,0,115.6778,0,3.3841,3.7507,0,4.85
1sbg,29.7487,-35.8776,-5.48,2.6054,0,269.1353,0,2.1478,3.9811,3.8256,7.74
1bhf,7.8932,-12.831,-5.48,3.2921,0,155.3587,0,0.8686,4.0692,8.5241,4.38
2fzg,-18.2986,-2.3076,-5.48,0.5047,0,54.6278,0,15.3933,5.2129,4.3944,3.38
1gyy,17.6252,-23.7486,-5.48,1.9674,0,121.8585,0,2.9918,3.1316,1,3.64
1odj,7.3265,-9.2482,-5.48,2.1001,0,60.7873,0,0.7457,1.1761,4.0462,4.1
1lbf,11.5737,-15.8055,-5.48,3.4883,0,155.9499,0,1.3054,2.9265,7.6452,7.85
1u1w,25.6897,-26.7093,-5.48,3.7448,0,96.424,0,0.9993,0.0202,1,5.85
1g2k,43.1117,-47.8683,-5.48,4.3242,0,311.4975,0,0.9873,3.7693,3.3202,7.96
1sw1,18.924,-21.9088,-5.48,1.0469,0,132.4105,0,0.1309,2.8539,1,7.3
1ai4,13.4457,-16.1606,-5.48,1.2415,0,115.8459,0,1.6257,1.0892,2.7422,2.5
2gsu,4.1014,-10.6916,-5.48,1.6206,1.1037,50.8362,0,4.4901,2.1001,5.0016,3.59
1v0k,13.1451,-16.3218,-5.48,3.366,0,101.7092,0,2.9108,0.266,4.8049,5.1
1c5y,22.26,-22.3349,-5.48,2.3075,0,78.1883,0,0.0195,0.0554,0,4.2
1v1j,26.1417,-26.4791,-5.48,6.2613,0,68.9952,0,0.0832,0.2542,3.1195,4.82
2ewa,38.4097,-41.0459,-5.48,0.5734,0,287.6128,0,0.4297,2.2064,0,7.94
1xka,27.6087,-33.4889,-5.48,2.4331,0,226.3627,0,2.7994,3.0807,2.579,6.88
1kpm,30.3693,-38.8442,-5.48,0.9984,0,295.1121,0,5.4914,2.9835,1.7573,5.8
1onz,21.3188,-29.8098,-5.48,3.8099,0,121.0657,0,4.1828,4.3081,1,5.1
1gi4,30.2069,-33.5622,-5.48,2.4326,2,89.3783,0,3.1526,0.2026,1,7.19
1od8,21.4475,-24.9151,-5.48,5.7202,0,93.1655,0,3.26,0.2075,4.1292,5.1
1ezq,42.1361,-48.8823,-5.48,4.5209,0,304.1093,0,4.2743,2.4718,2.843,9.05
1t7j,17.3484,-23.9416,-5.48,0.0497,0,231.2452,0,2.3362,4.257,3.4219,8.7
2mas,31.1275,-32.5016,-5.48,2.4132,1.9816,129.1274,0,0.7462,0.6279,3.1623,7.52
2bmk,15.5166,-21.4753,-5.48,4.1673,0,142.7312,0,2.5569,3.4018,5.7121,5.62
1ew9,2.3483,-6.077,-5.48,0,1.0049,8.0118,0,3.713,0.0157,2.5,3.22
2a4m,0.1942,-12.0816,-5.48,0.0009,0,99.1048,0,8.2779,3.6094,1.9519,4.52
1laf,27.5588,-28.4967,-5.48,7.2866,0,68.4297,0,0.6309,0.307,3.6433,7.85
2cc7,22.9194,-22.9194,-5.48,1.9887,0,92.2822,0,0,0,0,8.01
1pxp,34.4439,-36.7799,-5.48,1.8707,0,214.1185,0,2.258,0.0781,0,6.66
1cps,16.5972,-24.1679,-5.48,2.0634,1,100.1828,0,3.8717,3.699,2.3263,6.66
1b38,12.0506,-23.8123,-5.48,4.9955,3,48.0236,0,4.8539,6.9078,8.6178,6.6
2d1n,28.5618,-37.7498,-5.48,3.5612,2,224.6081,0,6.0395,3.1484,7.0171,8.15
2j7b,10.9183,-18.9723,-5.48,3.7628,0,90.8628,0,8.0329,0.0212,3.7916,6.62
1efy,27.6225,-28.3204,-5.48,1.7536,0,167.0357,0,0.2111,0.4868,1,8.22
1nq7,39.4667,-39.7383,-5.48,0.9543,0,288.2074,0,0.0894,0.1823,1.0349,6.8
1w3j,19.9759,-20.5633,-5.48,3.4558,0,92.7005,0,0.5675,0.0198,2.8535,6.32
1v2s,20.8249,-21.1724,-5.48,2.3566,0,66.8491,0,0.335,0.0126,0,4.17
1mrx,28.6642,-36.8629,-5.48,1.8566,0,283.8874,0,5.5596,2.6391,3.1378,7.26
1lyx,1.2282,-4.8817,-5.48,2.6278,0,13.7457,0,2.8052,0.8484,4.2904,4.54
1jqy,16.4826,-22.6164,-5.48,3.7687,0,160.1027,0,3.6308,2.503,5.5402,4.92
3pcf,18.5132,-22.9176,-5.48,0.1592,1,114.8374,0,4.4018,0.0025,1,6.05
1m7d,12.0689,-14.0666,-5.48,3.0237,0,146.9902,0,0.043,1.9548,7.3087,6.23
1e6s,10.0123,-16.7866,-5.48,3.9819,0,83.3297,0,6.7729,0.0014,4.587,3.22
1hii,39.5909,-44.1652,-5.48,5.4906,0,268.099,0,1.0496,3.5247,4.305,7.28
1ua4,8.5491,-12.7842,-5.48,3.8641,0,61.5575,0,3.1304,1.1047,5.0016,4.22
1hvh,15.297,-26.5464,-5.48,0.1085,0,277.4658,0,8.9224,2.327,4.5935,7.96
2aoe,27.4325,-37.2141,-5.48,9.5069,0,237.3425,0,3.1832,6.5984,10.8546,7.62
1gnn,2.9241,-21.5408,-5.48,5.262,0,183.0861,0,11.8772,6.7396,8.9592,5.68
1ghz,20.474,-22.3007,-5.48,2.501,0,72.3693,0,0.0901,1.7366,0,4.8
2fqo,16.3657,-21.9317,-5.48,3.9271,2,85.57,0,4.4751,1.0909,7.3189,6.43
1d3d,39.3286,-41.4307,-5.48,0.8753,0,330.3212,0,0.0383,2.0638,2.1954,9.09
1oyq,24.4479,-29.4653,-5.48,2.2663,0,205.7255,0,1.5895,3.4279,2.9899,6.96
2avo,33.5615,-37.6774,-5.48,1.1741,0,323.5819,0,0.4652,3.6507,3.7435,8.85
1ajn,15.1398,-17.4298,-5.48,0.7384,0,113.4282,0,1.0859,1.2041,1.4796,2.63
1v0l,26.2274,-27.6284,-5.48,5.8523,0,108.8976,0,1.1042,0.2968,3.9607,7.55
1wc1,10.8555,-19.676,-5.48,2.6525,4,28.0192,0,4.8967,3.9239,8.6178,4
1qf0,48.0956,-53.0796,-5.48,5.2689,2,236.9189,0,2.6714,2.3126,3.8195,7.38
1pgp,-10.4305,7.0163,-5.48,2.8774,0,27.1154,0,2.1379,1.2764,9.8748,5.7
1tq4,23.3561,-27.755,-5.48,8.9916,1,31.8228,0,3.4305,0.9684,6.8399,6.19
1mes,37.0868,-39.1323,-5.48,2.276,0,319.8108,0,0.2707,1.7748,4.4404,7.7
1a4k,16.4149,-21.5711,-5.48,0.6237,0,173.3885,0,1.2554,3.9009,2.4526,8
1jak,25.588,-28.5823,-5.48,5.7848,0,108.6621,0,1.1163,1.878,3.4892,5.57
1mrw,25.489,-33.7261,-5.48,1.5871,0,264.7689,0,5.0624,3.1748,3.1378,9.7
1jmg,-5.3412,-4.5576,-5.48,2.1229,0,47.0901,0,8.8357,1.063,5.2822,6.07
2j4i,21.5805,-30.0272,-5.48,0.9063,0,251.5162,0,4.4976,3.9492,3.0887,9
1v2l,21.6811,-22.3248,-5.48,2.7108,0,66.588,0,0.571,0.0727,0,4.29
1g85,15.635,-18.3983,-5.48,0,0,147.2663,0,1.5686,1.1947,1.6843,5.48
1kyv,29.8022,-32.2132,-5.48,6.2045,0,164.7075,0,1.1811,1.23,5.1799,5.92
1ejn,25.8173,-27.4858,-5.48,3.0945,0,134.6693,0,1.047,0.6215,1.5962,5.62
1fl3,29.2951,-34.5426,-5.48,0,0,291.331,0,4.6129,0.6345,1.9622,6.8
1br6,25.913,-26.3402,-5.48,4.3983,0,96.0449,0,0.1773,0.2498,1.9795,3.22
1jyq,18.2502,-36.4697,-5.48,11.8492,0,192.2107,0,5.2119,13.0077,12.1387,8.7
2avm,35.8196,-41.7033,-5.48,11.2938,0,250.6485,0,0.2775,5.6063,12.0405,5.7
1p19,-7.6007,-2.4362,-5.48,3.3008,0,27.1155,0,8.5199,1.5169,6.7347,4.11
1fkh,25.0531,-31.792,-5.48,0.9681,0,233.1827,0,2.5809,4.158,1.6422,8.15
2f8g,22.9884,-31.6178,-5.48,1.8981,0,250.6102,0,5.195,3.4343,3.72,8.7
1o3j,20.0253,-20.2489,-5.48,1.6878,0,99.9277,0,0.1889,0.0347,1,6.77
2bal,23.7119,-27.7383,-5.48,1.3328,0,179.4528,0,0.0945,3.932,1.2457,6.31
1y3p,-21.3753,5.2633,-5.48,2.6562,0,123.8269,0,8.0125,8.0995,13.3214,4.82
2tpi,23.1117,-24.843,-5.48,4.0032,0,105.3974,0,0.0869,1.6444,2.4763,4.31
3pcg,3.7509,-16.7575,-5.48,0.2802,0,132.0591,0,12.3247,0.6818,1.9958,2.3
