name,GBVIWSA_dG,coul,sol,vdw,sa,affinity
3uzj,-4.82161,-3.89942,3.6118,-1.66142,-0.780063,5.55
3s72,-7.4227,-10.953,8.29813,-1.84362,-0.831694,6.4
2pov,-8.27533,-14.0294,11.2897,-2.57817,-0.864949,7.12
2tmn,-9.45176,-23.8965,18.9971,-1.56335,-0.896532,5.89
3l4v,-7.13098,-12.5249,10.4522,-1.61128,-1.35444,6.72
3ggu,-9.32557,1.38244,-1.56962,-4.83442,-2.21147,9.77
3kku,-6.04962,-2.76208,2.69359,-2.69307,-1.19555,5.7
1ado,-4.25778,-14.5631,14.4998,-1.2996,-0.802402,6
1ciz,-11.3759,-6.51731,3.93449,-4.51429,-2.18626,7.44
1ela,-7.1203,-8.01019,7.7156,-2.97611,-1.75709,6.36
2xht,-6.71619,0.582944,-0.809101,-2.61981,-1.77772,5.96
1o2n,-6.63449,-3.16555,2.25302,-2.30163,-1.32782,6.09
4fm7,-7.77935,-9.90509,9.533,-3.70585,-1.6089,7.24
3k8o,-7.73647,-2.6051,1.57953,-2.82433,-1.79406,11.07
2hf8,-17.8909,-66.0617,57.2917,-4.75617,-2.27214,5.47
1ork,-12.1982,-24.8319,20.4707,-4.39758,-1.34698,8.81
2xxr,-6.74014,-12.1688,10.2936,-1.75324,-1.01925,6.55
4dmw,-7.59927,-8.7689,7.1428,-2.95024,-0.930427,4.94
3zqe,-5.15811,-1.34865,1.48363,-2.57883,-0.621754,4.23
3pwd,-5.53089,1.06344,-0.991903,-2.71795,-0.791959,6.66
3eqr,-10.4027,-1.46701,1.36344,-5.74744,-2.45923,8.7
3ekv,-10.1376,-4.31462,4.19606,-5.54562,-2.38087,9.41
2yi0,-7.70114,-3.05825,2.7385,-3.81842,-1.47046,8.12
1qin,-14.0847,-22.6832,16.3973,-3.24761,-2.45863,8
1ecv,-7.01165,-19.5702,18.565,-2.62625,-1.28762,4.85
2vw1,-7.57178,-12.2597,10.1211,-2.0824,-1.25826,3.52
3c88,-2.44994,-6.06099,8.52604,-2.02057,-0.801913,6.8
1rnt,-6.85951,-32.7527,30.4951,-1.57585,-0.93354,5.19
1pxp,-7.42388,-1.98322,1.61719,-3.55074,-1.4146,6.66
1mrs,-9.93055,-24.8009,21.6677,-3.31672,-1.38813,3.96
1ype,-9.6221,-12.2867,11.166,-4.59819,-1.81074,8.1
4ek9,-7.81541,-2.62054,1.87639,-3.51305,-1.4657,4.42
1dif,-13.9538,-9.02715,8.29727,-8.2216,-2.90977,10.66
1aj7,-6.39624,-21.1632,20.7703,-2.5753,-1.33546,3.87
3q6w,-9.74074,-1.57326,1.22948,-5.43617,-1.86828,7.57
1yvm,-3.63977,-9.274,6.51183,1.90049,-0.685582,6.4
2amt,-9.11112,-2.14843,1.36723,-4.54737,-1.69004,4.44
1lkl,-9.59067,-36.9069,34.4386,-3.64457,-1.38538,5.81
2bet,-6.62695,-38.2567,36.6703,-2.32736,-0.620652,2.77
1qf2,-10.3074,-15.677,11.582,-2.84878,-1.27106,5.92
2w7y,-9.53091,-10.6835,9.29002,-3.9185,-2.12641,6.08
1y20,-6.79692,-10.6438,8.32536,-0.590956,-1.79505,5.32
3jrx,-10.6346,-1.03753,0.522942,-5.79945,-2.22805,9
3k8c,-6.31005,-24.5354,22.8956,-1.79817,-0.779534,2.92
1w5w,-12.0132,-2.95747,2.77361,-6.40425,-3.33262,8.8
3k2f,-8.52244,-9.44245,7.03011,-2.23447,-1.78313,7.2
1a94,-11.2185,-3.82673,3.66815,-6.21711,-2.75033,7.85
3su4,-11.3686,-9.23524,8.54898,-5.93743,-2.6524,6.26
2xc0,-9.39302,-3.865,3.88918,-5.43776,-1.88693,6.72
1b4z,-11.6736,-29.8748,27.4853,-4.54943,-2.64218,5.23
1ndy,-6.91595,-1.84168,1.67603,-3.1489,-1.50889,6.17
2e2r,-7.63701,-2.6024,2.10816,-2.7873,-2.26296,8.26
3rz8,-8.04382,-14.7463,12.4432,-2.38307,-1.26518,8.17
3ewj,-9.39364,-10.4662,6.94276,-1.84467,-1.93301,6.84
4ad2,-7.17682,-14.1373,12.444,-2.03081,-1.36022,6.2
1j17,-8.2242,-4.19718,4.50136,-4.8959,-1.53997,5.22
2v58,-7.11304,-2.90466,2.39163,-3.13512,-1.37237,9.09
1os5,-7.47418,-5.88637,5.91912,-3.60287,-1.81154,6.85
3b7j,-4.28533,1.21022,-1.11284,-1.64652,-0.643688,5.17
4asj,-7.80532,-0.318905,0.358929,-4.42933,-1.32351,7.55
1ols,-15.6747,-90.1916,82.5441,-3.03588,-2.89879,5.82
3mam,-3.7277,-2.94539,3.40378,-1.5325,-0.561085,4.12
3fjg,-5.89422,-26.8924,25.7367,-1.56222,-1.08382,3.73
1fkg,-7.43171,0.9164,-1.04641,-3.74897,-1.46021,8
1s63,-7.29706,-1.64938,-0.673297,-2.0123,-0.869567,9.05
3std,-8.71855,-1.72616,1.86149,-4.72827,-2.0331,11.11
1r1j,-6.77607,-8.57554,5.12892,1.41433,-2.65126,8.64
2y9g,-5.48616,-1.38118,0.161464,-1.22139,-0.952547,3.77
1m48,-3.13315,-6.3345,5.38178,1.45377,-1.54169,5.09
2vwo,-9.11955,-3.95793,3.90843,-5.29768,-1.67985,7.51
1xh4,-12.2851,-16.9564,15.5156,-5.97894,-2.7729,7.47
3ta0,-9.21525,-43.0628,42.0359,-4.35248,-1.74338,3.47
3fh7,-12.2506,-13.8051,10.6583,-3.34891,-3.66244,7.6
2vhj,-0.532024,-29.2539,27.4426,5.07929,-1.7075,3.9
1f0t,-7.41384,-12.0797,10.9647,-3.19951,-1.00686,6
1avn,-2.69153,1.77966,-1.7885,-0.40187,-0.188318,3.9
1li3,-4.97389,-1.85804,1.72074,-1.75909,-0.984987,4.25
2j7b,-5.69627,-8.54505,7.50947,-1.25319,-1.31499,6.62
5er1,-7.11049,-22.8248,22.651,-2.89998,-1.94423,6.02
2y5g,-8.94267,-8.80285,8.62513,-5.36608,-1.30636,6.84
3o5n,-4.21423,-4.75216,5.1439,-0.497405,-2.01606,4.76
3o5x,-3.4985,-15.5941,14.956,-0.0853701,-0.682522,5.28
3pck,-7.81116,-35.7965,31.8221,-0.789788,-0.95454,6.7
3fzy,-14.333,-258.121,248.549,-0.942588,-1.72565,6.74
3bxh,-6.39303,-31.1251,27.6867,0.424981,-1.28711,4.03
2xmy,-6.92092,-0.487083,0.328955,-2.90995,-1.76033,9.96
3buf,-4.38004,-5.75467,5.09412,-1.0118,-0.615177,3.1
2q6f,0.386845,-7.37751,6.86185,5.54224,-2.54723,5.44
1bwb,-13.4465,-8.0999,6.94355,-7.08447,-3.11317,8.42
2drc,-8.46073,-32.2084,29.926,-2.6703,-1.41545,9.89
2zc9,-8.55148,-2.2264,1.99397,-4.54515,-1.68139,6.74
3dsz,-10.0553,-20.6449,19.4817,-5.24742,-1.55218,7.77
2v8w,-7.64533,-40.74,38.5787,-2.47258,-0.918888,6.82
1oau,-5.81562,-3.18103,2.99176,-2.51159,-1.02225,7.7
2eg8,-6.86274,-28.7039,26.2896,-1.65761,-0.698345,4.5
2il2,-12.2273,-10.9983,10.0643,-6.58413,-2.61659,7.1
2pk6,-12.3915,-2.4119,2.08955,-6.72252,-3.25415,10.89
1qbt,-13.8933,-9.64062,8.98549,-7.62446,-3.52118,10.62
2hjb,-4.99847,-11.6035,11.3607,-1.4097,-1.25318,4.39
3c2u,-8.61269,-14.8195,13.2901,-2.90878,-2.08201,2.9
2fxv,-7.13256,-8.98672,7.389,-1.77722,-1.66511,5.35
3mhw,-4.39615,-3.77901,3.66937,-1.49265,-0.701351,2.3
2izl,-7.79578,-8.66497,7.7832,-3.576,-1.2455,6
4exs,-13.0521,-37.6506,28.6943,-1.22106,-0.782268,4.41
3t83,-8.86032,-3.81102,1.86361,-3.36952,-1.45088,6.98
1usk,-6.99854,-9.24147,7.69116,-1.95382,-1.4019,6.4
1pb9,-6.22567,-11.8325,9.37573,-0.568081,-1.10831,3.62
1ucn,-8.63628,-56.6145,52.7794,-1.56705,-1.14164,5.22
3dp4,-7.53847,-12.3537,9.98993,-1.80692,-1.27524,7.37
1upf,-3.93519,-2.29809,2.19592,-1.41544,-0.32507,4.6
2qbs,-7.99812,-24.1375,23.3303,-3.82815,-1.27022,6.68
2fqy,-7.4476,-1.10635,0.298935,-2.744,-1.80368,6.57
2vqt,-7.91879,-17.4268,15.3597,-2.31597,-1.44326,6
2zfs,-8.94285,-9.88406,8.85698,-4.30577,-1.51749,6.54
1bgq,-6.2877,-0.0679417,-0.0402717,-2.72921,-1.35777,8.57
1nl9,-8.49919,-34.2995,32.7708,-3.09297,-1.78498,5.96
2v88,-10.939,-6.53377,5.49414,-5.81167,-1.9952,4.09
2xj2,-8.05081,-11.7408,11.3814,-4.2494,-1.34955,7.18
1o2j,-3.54734,-6.39011,4.73574,1.32046,-1.12093,6.92
1v2j,-5.22262,-6.59647,5.70882,-1.57675,-0.665714,3.25
2j7g,-7.3893,-8.56417,6.81751,-2.09404,-1.4561,7
4dkq,-7.60212,-8.31078,8.2458,-4.14496,-1.29967,6.6
1qf0,-12.3464,-15.2257,11.0018,-4.06689,-1.96304,7.38
2vvs,-8.00969,-5.13392,4.27754,-3.50645,-1.55436,7.34
3sbh,-7.9819,-12.8296,10.2665,-2.14272,-1.18354,7.28
3r0y,-5.15076,1.93586,-1.60373,-1.87535,-1.51503,4.84
2vmc,-4.86812,-8.50287,7.46778,-1.20792,-0.532606,2.94
2vxn,-5.7287,-24.0492,22.185,-0.799983,-0.972,5
1pzi,-4.59233,0.471919,-1.67339,-0.194206,-1.10415,4.22
3f78,-4.54368,-0.397226,0.40654,-1.52888,-0.931606,3.1
1d7j,-4.04463,-0.881293,0.667244,-1.23704,-0.501037,3.3
3gi4,-9.3279,-2.62819,2.57451,-5.02398,-2.15774,10.8
1s89,-6.58631,-33.2697,31.4881,-1.64929,-1.06295,5.24
2j94,-8.40175,1.38581,-1.21066,-4.90934,-1.57504,6.27
3ijh,-6.11051,-12.1334,10.8001,-1.48872,-1.19601,4
3el4,-9.24171,-10.6555,10.4344,-4.44542,-2.48261,7.17
3i7e,-9.03273,-5.42481,5.2179,-4.6099,-2.12341,10.85
3b3x,-1.21597,-16.9295,15.399,3.22499,-0.817949,3.6
2pnc,-5.62671,-1.65743,1.75484,-2.63583,-0.995778,3.33
3djq,-5.5346,-15.3965,14.6525,-2.15773,-0.540308,2.98
3ip6,-6.55119,-9.23842,8.09251,-1.7098,-1.60298,6.6
3dri,-6.01693,-11.5505,10.9682,-2.29469,-1.04752,4.42
1lee,-8.24867,1.54329,-1.30552,-4.05993,-2.334,7.74
3uw4,-8.91676,-17.769,16.486,-4.03235,-1.50886,7.77
2oi0,-10.7772,-13.2581,9.54631,-3.75948,-1.21341,7.55
3dc3,-7.18371,-11.6772,9.17036,-1.82625,-0.758138,8.31
1qbn,-7.83549,-9.63312,8.47193,-3.56669,-1.01511,5.85
2r1y,-5.15196,-7.59528,5.93071,-0.821542,-0.573331,4.51
3zyf,-5.29738,-1.37246,-0.00258163,-1.13346,-0.696362,4.85
3g2h,-8.6364,-3.00856,2.0755,-3.12371,-2.48712,3.82
3gst,-10.1148,-21.964,19.7992,-3.48911,-2.3683,6.72
1rp7,-13.9547,-66.28,61.0328,-4.55806,-2.05695,8.52
1gi7,-6.03849,-7.67753,7.09553,-2.60689,-0.75496,4.51
1odi,-7.09379,-6.26691,5.66445,-2.99334,-1.40547,4.21
3gtc,-3.7001,-6.26074,6.15075,-0.718615,-0.778991,2.35
1pxo,-4.24855,-0.205295,0.224128,-0.738933,-1.43594,8.7
1b1h,-12.8663,-23.6365,21.5669,-5.63079,-3.07337,7.03
2p4s,-8.27344,1.88884,-2.96094,-2.81255,-2.29628,9.51
2g8r,-4.94367,0.159822,-0.857403,-1.39993,-0.753647,3.99
3kyq,-5.81559,-3.1548,3.16395,-2.63012,-1.10211,4.22
4agm,-5.80823,-8.29835,8.27743,-2.60527,-1.08953,3.98
3ocp,-7.60077,-13.8736,12.7989,-2.97292,-1.46066,7.57
2p53,-11.397,-31.5108,25.8857,-2.38845,-1.29091,7.46
1lf2,-8.28243,-1.63868,1.62286,-3.92912,-2.24497,7.52
1ndw,-5.94509,-10.3803,10.0984,-2.32296,-1.24778,5.23
3h5b,-8.01102,-2.9114,3.02179,-3.3153,-2.7136,10
2r9x,-6.2865,-15.9416,14.9137,-2.23673,-0.929369,4.85
3pb9,-6.86223,-3.98164,1.59263,-1.53126,-0.849446,6.58
3s0d,-5.87521,0.881822,-0.34771,-2.04633,-2.27048,7.05
3nes,-6.13215,2.21819,-1.85611,-3.02293,-1.37879,5.62
2pvl,-7.41566,1.93771,-1.68847,-3.98762,-1.58477,7.62
2pym,-9.59399,-8.66134,8.41547,-4.8006,-2.45502,6.82
1jgl,-7.35852,-1.97015,1.46094,-3.11895,-1.63785,8.7
3lir,-8.02618,-2.06773,1.92219,-4.45483,-1.3333,6.92
1nfw,-7.72401,-6.97166,7.00409,-4.24308,-1.42084,8.96
1o0n,-6.13277,-26.448,25.1818,-2.17783,-0.596268,4.09
1hdq,-6.77775,-14.4584,12.44,-1.95027,-0.716606,5.82
3hv8,-10.3827,-15.2126,14.0132,-5.52485,-1.56597,6.98
1b8n,-7.47268,-6.04511,4.93633,-2.79238,-1.47901,10.52
2oag,-7.38428,-8.32148,7.02589,-2.20192,-1.79426,8.47
3f16,-11.3647,-16.175,10.4749,-2.53967,-1.03249,8.23
3d4y,-6.85764,-16.086,11.8243,0.949704,-1.45315,5.7
1uz4,-5.6993,-3.39642,2.55906,-1.76386,-1.00558,3.4
2j7f,-5.65672,-10.9966,8.87765,0.10142,-1.54672,6.35
1o36,-2.07819,-10.6519,9.42778,2.53828,-1.29989,5.96
3ip5,-6.04581,-8.36978,6.70797,-0.863932,-1.42756,6.22
3bex,-6.85262,-4.72223,4.11778,-2.75908,-1.39659,5.57
1olx,-15.6194,-86.7466,77.9199,-1.44806,-3.25213,4.33
4h75,-10.4918,-38.9552,35.8467,-3.52124,-1.76963,6.6
2h21,-8.37151,-4.09506,3.02702,-3.45931,-1.75165,6.54
4ax9,-9.87934,-7.03938,5.22686,-4.11712,-1.8572,9.57
2i6b,-4.80663,-2.18006,1.99637,-0.995182,-1.53525,7.17
2d1n,-10.7762,-13.6606,10.7477,-3.46878,-2.30201,8.15
3ao2,-6.79974,-2.76481,2.71409,-3.42127,-1.23525,3.77
2h15,-7.51822,-11.5755,8.78174,-1.23836,-1.39359,5.67
3hk1,-7.12723,-11.3242,10.3992,-2.74138,-1.3684,6.17
2rk8,-7.31624,-66.1437,59.7284,1.90215,-0.710526,3.64
2e27,-8.05075,-6.33211,5.88809,-4.2386,-1.27562,9.35
1n4k,-8.71414,-103.95,99.9316,-1.68087,-0.922136,10.05
3c2f,-6.56503,-59.4974,56.5958,-0.922691,-0.648234,2
2ptz,-17.418,-62.7502,49.3032,-0.460298,-1.41817,7.82
3s71,-7.62417,-12.3454,9.61067,-1.82088,-0.976056,8.64
2rio,-13.2232,-62.2139,54.4436,-1.80708,-1.55322,4.69
1xhy,-7.32631,-13.6491,11.7031,-1.76649,-1.52136,6.18
4dkp,-6.25327,-4.56452,4.62279,-3.27092,-0.948101,5.72
3kdc,-11.1523,-1.94712,1.89888,-6.4157,-2.59582,9.28
4f1l,-6.447,-3.12637,2.18674,-2.33282,-1.08203,5.12
2web,-9.69469,-2.19823,1.09441,-4.53218,-1.96618,5.12
2i3h,-8.50406,-15.6796,14.5113,-3.80024,-1.44297,7.4
3u10,-8.75739,-12.6044,11.9644,-4.43311,-1.59174,5.44
2p7a,-5.30748,-1.37139,1.09694,-1.57302,-1.36749,6.1
3c8e,-7.25806,-11.3356,9.97402,-2.08621,-1.71777,4.15
3kmx,-6.55176,-6.83971,5.95077,-2.34938,-1.22094,4.82
3c8b,-2.70601,-3.53226,5.66514,-2.00085,-0.745535,6.1
4hf4,-8.67334,-1.18403,1.19358,-4.63053,-1.95985,8.62
1swr,-6.95493,-9.57553,7.74714,-1.33872,-1.69531,6.92
1ypj,-9.24941,-14.4428,13.2552,-4.18748,-1.78179,7.02
3f7h,-8.78329,-10.7957,9.71784,-3.99408,-1.61883,7.09
1g2l,-9.28355,-9.31954,8.41607,-4.32318,-1.9644,7.24
2qrg,-9.31336,-7.35976,6.31515,-4.1192,-2.05703,5.18
2xd9,-9.36689,-11.8882,10.3516,-2.92755,-2.81024,6.46
4ei4,-7.1506,-1.15621,0.989903,-3.51386,-1.37792,8.74
3bgs,-7.27489,-8.35077,7.59544,-3.21275,-1.2143,9.42
2ate,-8.5151,-25.1328,22.9178,-2.9256,-1.28202,7.07
3dxh,-5.26517,-3.04786,2.54469,-2.03944,-0.630047,3.19
2qd7,-10.6141,-5.92416,5.62893,-6.00901,-2.21734,9.1
3d8y,-4.90187,5.62734,-5.78096,-2.05045,-0.605302,3.4
1ex8,-22.5145,-87.9198,74.2119,-4.35398,-2.36006,6.33
2ha5,-4.79145,-1.36544,1.40727,-2.24197,-0.498802,4.34
2hb3,-10.672,-2.25159,2.15386,-6.15854,-2.32316,11.35
3ryy,-8.03987,-11.0111,8.28921,-2.122,-1.10348,7.42
4a6b,-10.7468,-0.252645,0.222201,-5.75745,-2.86641,8.38
1wdn,-7.32163,-9.72484,7.49537,-1.68969,-1.30996,6.3
1qji,-13.0233,-13.2746,8.68011,-4.59316,-1.74316,4.85
1x8j,-6.12605,-0.953002,1.15075,-2.99642,-1.23488,6.96
1fh7,-6.96376,-9.41873,7.63186,-1.74171,-1.34267,5.24
2cgf,-6.4938,-1.06144,0.831387,-2.96917,-1.20206,6.41
2yi7,-7.71418,-3.53412,3.14252,-3.68299,-1.54709,8.32
1ch8,-14.544,-86.8136,79.785,-3.47364,-1.94925,7
3ms9,-5.4624,0.419864,-0.299261,-2.50259,-0.987908,5.22
1wur,-11.5544,-81.1836,75.9498,-1.92235,-2.30569,6.66
1mtr,-11.3093,-8.88348,7.6719,-5.52501,-2.48022,8.4
2j4i,-9.05795,-0.734658,0.774803,-5.00571,-1.99988,9
3vd9,-6.06663,-5.89868,5.01636,-1.96037,-1.13143,4
3si4,-8.04616,-3.43498,3.23972,-4.28505,-1.47334,3.88
1owe,-6.6861,-9.43837,8.42364,-2.74923,-0.829622,6.2
3sur,-7.49988,-15.8209,13.8094,-2.00308,-1.39279,4.15
1dud,-7.12823,-14.9887,14.0026,-3.03221,-1.01747,4.82
2f6t,-8.15461,-19.3497,18.4214,-3.67802,-1.45572,4.62
2olb,-13.2841,-34.2431,31.3764,-5.33123,-2.9937,5.54
1bn4,-6.29812,-12.8813,9.97231,-0.1219,-1.17474,9.31
3v7t,-8.84682,-8.34806,7.70015,-4.37416,-1.73224,7.21
4e4l,-8.27492,3.33128,-3.32939,-4.58423,-1.60007,8.77
2cen,-12.173,-1.72053,1.52961,-6.83237,-3.05717,8.3
1egh,-7.21361,-44.4116,41.3124,-1.05547,-0.966471,5.7
1bq4,-5.41795,-78.7009,77.4514,-1.54632,-0.529645,5.22
2ojg,-6.63105,-3.94025,3.45475,-2.80369,-1.24935,5.64
3hvi,-16.079,-18.5544,12.7538,-5.62673,-2.55911,8.3
1ogg,-10.0978,-11.7782,10.8556,-4.81721,-2.26553,5.19
3iae,-12.9099,-69.0219,65.4626,-2.55588,-4.70222,3.89
2nmx,-2.9111,1.29042,0.541816,-1.8897,-0.761135,5.57
3djv,-5.73642,-21.5164,20.773,-2.1934,-0.707145,4.55
1gz4,-8.79333,-15.7881,15.4341,-5.13119,-1.21562,3.7
1lnm,-8.04247,-2.66252,2.60275,-4.67494,-1.21525,8.7
3d83,-10.1463,-3.21053,3.22427,-5.79815,-2.26937,8.36
4dff,-5.6462,-1.45142,1.55607,-2.66125,-0.997094,7.46
3zsq,-8.43179,-7.42561,6.82756,-4.0304,-1.71083,4.96
2j7d,-7.62353,-16.2548,14.3896,-2.16227,-1.5036,7.13
1ppk,-8.76717,1.27042,-1.91662,-3.67799,-2.35047,7.66
2pwg,-5.26265,-16.9966,15.0494,0.0566915,-1.27957,4.82
1ecq,-6.73106,-34.5635,27.5521,4.1242,-1.75139,3
2bys,-7.97155,-1.61343,1.62357,-3.53246,-2.35671,9.52
3mxd,-10.2243,-5.63238,5.28265,-5.43177,-2.3503,8.83
1w11,-8.97848,-13.1291,11.4489,-3.37939,-1.82634,8.22
3d2e,-15.9134,-73.0808,66.2269,-4.52029,-2.44672,6.42
1b5i,-11.6616,-25.8491,23.6062,-4.76115,-2.56501,7.05
2z94,-9.72732,-19.3015,12.4278,-0.55588,-0.205186,5.85
2nmz,-10.3511,-11.7907,11.7179,-5.37254,-2.81326,8.37
1mh5,-7.60097,-8.77469,7.33991,-2.27408,-1.79961,9.21
1fkf,-9.90768,-0.874393,0.525727,-5.58882,-1.87769,9.4
3tfu,-9.03705,-19.2849,17.8795,-3.46089,-2.07819,3.28
1zoh,-5.23237,0.697888,-0.195799,-2.22768,-1.41427,7
1jys,-4.16188,1.07683,-1.17333,-1.46015,-0.512721,3.52
1g36,-7.81393,-9.29945,8.30399,-3.45383,-1.27213,7.17
3ipq,-12.458,0.685819,-0.696357,-7.42428,-2.93065,7.57
3ok9,-9.21165,-2.27661,2.03868,-4.36421,-2.51701,11.23
3acl,-8.15483,0.699325,-0.207774,-4.78188,-1.77199,6.22
2q5k,-11.8998,-2.08853,2.08156,-6.92784,-2.87252,11.3
1om1,-5.92464,-3.39356,2.96714,-1.67433,-1.73139,6.77
2a4m,-0.267702,5.39611,-4.89194,2.23085,-0.910217,4.52
3p3s,-6.45707,-5.56567,4.52587,-2.03958,-1.28517,7.59
1m7d,-8.39999,-4.19022,3.60739,-4.51869,-1.20596,6.23
3qwc,-8.08781,-2.46988,2.33197,-4.321,-1.53638,4.26
1x38,-7.87471,-16.0328,13.8049,-2.10041,-1.45382,8.77
1c5t,-5.64035,-6.42008,5.69739,-2.22664,-0.598509,4.1
2zmm,-8.12188,-27.7433,26.9461,-3.72867,-1.50349,7.6
1nfy,-8.29043,-11.9833,11.8879,-4.62285,-1.47964,8.89
1a9m,-9.8676,-5.96957,6.09549,-5.50211,-2.3989,6.92
2vpn,-7.03124,-14.6739,13.3838,-2.44227,-1.20628,6.72
3aqt,-5.30567,-2.63557,2.35849,-1.61598,-1.3201,6.72
1fkb,-9.26944,-3.38515,2.93279,-4.88619,-1.83838,9.7
3ekt,-8.8133,-4.74378,4.66717,-4.30356,-2.34062,10.59
3p3t,-6.69629,-0.886317,0.604628,-2.81877,-1.50332,7.24
2uxi,-4.34981,-1.58418,1.11652,-1.0499,-0.739742,7.3
1bai,-10.3826,-4.97101,4.41819,-5.18189,-2.55541,7.7
2ves,-10.2834,-11.9264,9.13593,-3.42386,-1.97659,7.7
3a1s,-8.03086,-30.1632,28.0786,-2.67177,-1.18199,4.83
1m5w,-2.51983,-23.2552,22.7195,0.921959,-0.813632,4.27
3r6c,-7.18984,-7.01221,6.47277,-3.23129,-1.32661,4.72
3pbb,-8.29694,-3.81028,2.04148,-3.51484,-0.920791,7.02
1z71,-9.75126,-5.07872,4.96538,-5.35681,-2.18861,9.18
2ces,-6.80531,-17.1326,14.8682,-1.03358,-1.41479,7.25
1ogd,-4.73066,0.646659,-1.32906,-1.26861,-0.687134,3.03
3uxd,-4.68576,-2.05101,1.90151,-1.26532,-1.17844,4.41
2xm2,-5.80632,-4.41248,2.78923,-0.743547,-1.34701,4.62
1hos,-8.02327,-5.45689,5.30446,-3.51559,-2.26274,8.55
3ekw,-12.3093,-7.68249,7.47613,-7.15342,-2.85699,7.96
2v3u,-5.93402,-10.9241,9.15145,-0.981539,-1.08731,3
1c5y,-5.85455,-5.95399,4.98267,-1.96113,-0.829593,4.2
2qv7,-7.05394,-4.58355,3.18069,-2.55076,-1.0078,3.66
2fu8,-12.4928,-35.4743,26.9475,-1.05856,-0.815034,4.7
3b92,-10.6328,-15.6106,12.3579,-3.97733,-1.31034,8
1fzo,-13.181,-14.3127,11.9818,-5.84246,-2.91507,7.89
1sr7,-11.9759,0.77396,-0.853012,-6.50976,-3.29459,10.1
2qg2,-7.09627,0.285367,-0.347558,-3.68156,-1.26001,5.4
1fzq,-9.52674,-35.0774,32.2193,-2.83076,-1.74536,7.62
1utl,-4.73682,-4.7927,4.66596,-2.04784,-0.469736,2.47
3vfb,-11.2222,-1.75711,0.847208,-5.74883,-2.47099,9.04
3g08,-12.8954,-3.24233,2.75902,-6.67537,-3.6442,8.16
3s54,-7.65969,-3.48432,2.99475,-2.84622,-2.23139,9.64
1ik4,-6.27398,-29.5453,26.3052,0.481368,-1.42273,7.41
3kmc,-8.58955,-5.58777,2.71749,-1.59785,-2.02892,6.4
3k1j,-9.82886,-27.4147,25.4338,-3.8905,-1.865,6.4
3djx,-5.63896,-10.7552,10.2738,-2.28184,-0.783169,2.81
2qrm,-8.61043,-4.9027,4.09357,-4.22824,-1.48055,4.03
1tcw,-7.55025,1.40022,-1.33058,-3.8221,-1.70528,6.02
3n0n,-3.62238,-2.6928,4.42528,-2.32442,-0.937927,7.3
1e2l,-6.89139,-2.63594,2.09829,-2.80916,-1.45207,4.29
1bm7,-5.54572,-8.1422,7.87774,-1.86194,-1.32681,7.52
3jzg,-6.73956,-5.1166,4.71909,-3.22872,-1.02082,4.4
3eeb,-13.2889,-223.906,216.862,-2.70241,-1.44911,5.89
2y8c,-7.43442,-2.45401,2.45553,-4.08382,-1.25961,6.4
1nfx,-8.41104,-10.1026,10.1653,-4.97085,-1.41041,8.52
1xow,-8.54195,-2.75584,2.4111,-3.74773,-2.35697,9.28
2i2b,-5.70895,-3.70289,3.0184,-2.00115,-0.930799,2.44
2pqb,-12.1861,-87.5203,82.5777,-3.02013,-2.13088,7.2
1a4w,-8.25887,-15.9064,15.1159,-3.75344,-1.62239,5.92
1lcp,-4.60817,-21.7815,21.6626,-1.66047,-0.73628,6.64
1g48,-5.32465,-6.51054,5.20151,-0.90651,-1.0166,8.41
3cow,-11.0893,-4.3182,3.36786,-5.65765,-2.38876,6.9
3oim,-8.37772,-10.1902,7.69822,-2.26536,-1.5279,6.74
1bp0,-7.49697,-29.1469,27.556,-2.66909,-1.14444,5.4
4ffs,-9.59296,-9.57363,8.81616,-4.75875,-1.98424,10.44
3zq9,-6.92049,-10.9129,8.97977,-1.96906,-0.925809,6.02
2oxy,-5.14924,0.412322,-0.154575,-2.21502,-1.09946,6.52
2iko,-8.16133,-7.89473,7.02487,-3.61006,-1.5889,5.45
2bt9,-5.78039,-2.60721,1.3362,-1.62233,-0.794542,6.19
2zgx,-8.10366,-13.7781,12.4843,-3.12133,-1.59608,6.74
3kdm,-7.16688,-0.0568576,0.16447,-3.53838,-1.6436,7
1o5e,-5.57467,-10.45,8.22794,0.118252,-1.37839,5.74
2v2h,-6.51101,-44.073,41.3854,-0.979193,-0.751697,3.77
3hl7,-7.72359,-2.62491,2.57827,-4.4202,-1.16424,7.64
1ypg,-8.91458,-12.441,11.3434,-3.91479,-1.80975,8
1pdz,-4.41037,-30.2273,29.6951,-1.23104,-0.554634,3.7
2evl,-10.9245,-5.17962,3.99136,-4.43678,-3.20698,6.7
3juq,-6.73696,-9.39814,8.85715,-2.86524,-1.23821,4.91
1z4o,-7.64407,-22.149,19.9804,-1.98204,-1.40101,4.52
3kdd,-10.0062,-0.868382,0.724152,-4.78289,-2.9866,8.46
3c2o,-5.44206,-36.4862,35.6839,-1.73704,-0.81014,3.35
1o3i,-6.68609,-14.3036,12.1832,-1.472,-1.0011,7.3
1pme,-7.23693,-2.69091,2.7139,-3.59641,-1.571,9.4
2h4n,-6.63914,-12.0852,10.078,-2.08098,-0.458439,8.7
3hmo,-7.14712,-3.93492,3.6788,-3.57094,-1.22755,7.52
