name,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,PLPtotal,PLPparthbond,PLPpartsteric,PLPpartmetal,PLPpartrepulsive,PLPpartburpolar,LIG_NUM_CLASH,LIG_NUM_CONTACT,LIG_NUM_NO_CONTACT,CHEMpartmetal,CHEMparthbond,CHEMparthbondCHO,DON,ACC,UNUSED_DON,UNUSED_ACC,CHEMPLP_CLASH2,TRIPOS_TORS,affinity
2ces,-77.9211,-67.9211,-5.56579,-32.3305,-0.38727399999999995,-13.2977,-28.1813,-4.10111,-40.086,-10.625,-33.2045,0.0,0.03854,-0.0137999,8,6,0,0.0,-22.8594,-2.55822,5,4,0,1,4.8935,0.144824,7.25
1hos,-59.9084,-17.9084,-1.08924,-15.7531,-0.0777185,-6.53381,-4.70907,-1.0154,-80.1995,-5.83648,-76.7119,0.0,4.40494,0.0,6,48,1,0.0,-12.8798,0.0,5,6,0,4,0.0,25.52,8.55
1c5y,-78.9697,-76.9697,-6.5808100000000005,-34.4932,-0.443068,-14.0323,-33.6196,-4.93561,-45.0984,-4.7072,-33.1814,0.0,0.390703,-0.0451157,1,11,0,0.0,-15.6953,0.0,5,1,1,1,0.0,0.21047800000000003,4.2
1fzo,-149.588,-99.5876,-2.19982,-36.6487,-0.157615,-15.2217,-24.3988,-2.19982,-130.092,-10.1563,-106.37,0.0,0.25414499999999995,0.0,3,62,3,0.0,-33.0,0.0,12,12,8,7,0.0,14.3468,7.89
1sr7,-111.105,-99.1048,-3.17442,-33.9659,-0.212265,-13.7863,-30.2974,-3.08625,-98.5012,-2.97096,-89.9978,0.0,0.29520799999999997,-0.0504466,2,33,0,0.0,-4.2505,0.0,1,5,0,4,5.9144,2.10095,10.1
1fzq,-115.551,-99.5512,-4.12683,-38.053000000000004,-0.26250500000000004,-15.1902,-32.7839,-3.98452,-68.252,-15.8344,-42.1233,0.0,0.8183090000000001,0.0,4,24,0,0.0,-40.2622,0.0,6,11,4,5,0.0,4.07,7.62
1utl,-45.2268,-37.2268,-4.52268,-20.9924,-0.332032,-8.79004,-17.2792,-4.11153,-28.2266,-2.0,-24.0428,0.0,0.114533,0.0,2,8,0,0.0,-1.29627,0.0,3,0,2,0,0.0,1.58996,2.47
1ik4,-70.1062,-58.1062,-7.010619999999999,-32.5404,-0.40986300000000003,-12.6294,-26.9705,-5.39278,-31.8634,-14.6638,-17.3151,0.0,0.335138,-0.1,4,6,0,0.0,-24.0541,0.0,4,5,1,0,0.0,1.69734,7.41
1tcw,-42.5464,-12.5464,-1.09093,-12.5461,-0.07942289999999999,-5.2387,-3.6996800000000003,-1.06366,-60.3673,-3.0,-52.347,0.0,0.47024,0.0,2,37,0,0.0,-8.9811,0.0,5,3,4,1,5.0047,19.1711,6.02
1e2l,-68.0311,-60.0311,-3.7795099999999997,-25.9587,-0.26967800000000003,-10.7668,-22.9062,-3.5805800000000003,-52.5517,-4.47486,-48.321999999999996,0.0,0.31346599999999997,0.0,1,17,0,0.0,-6.11899,0.0,3,4,2,3,3.99062,2.20682,4.29
1nfx,-104.152,-90.1524,-3.15613,-32.4712,-0.20583200000000001,-13.0703,-28.1064,-3.15613,-94.0421,-1.0,-85.40100000000001,0.0,0.187375,0.0,3,30,0,0.0,-2.84058,0.0,2,4,2,3,0.0,4.92721,8.52
1a4w,-71.3979,-45.3979,-1.69995,-20.5401,-0.116132,-8.39667,-13.0603,-1.5866200000000001,-73.7854,-6.92087,-58.3272,0.0,2.25393,-0.1,3,39,0,0.0,-14.309000000000001,0.0,7,5,4,2,0.0,17.3812,5.92
1g48,-55.9732,-45.9732,-2.5442299999999998,-19.9759,-0.172062,-8.13857,-16.407,-2.5442299999999998,-30.6804,-2.0,-29.2895,-1.0,4.70896,0.0,3,19,0,-12.0,-3.0,0.0,2,4,2,2,0.0,4.20832,8.41
1bp0,-68.4005,-54.4005,-3.4200199999999996,-25.199,-0.22194699999999998,-10.1264,-20.0413,-2.9739299999999997,-33.4412,-10.6046,-23.0105,0.0,0.475955,0.0,2,18,0,0.0,-21.131999999999998,-2.22847,4,7,1,2,0.0,3.44559,5.4
2iko,-93.9703,-83.9703,-3.61424,-31.72,-0.263665,-13.2539,-28.3445,-3.0313,-68.7996,-6.0,-54.7682,0.0,0.33057600000000004,0.0,0,26,0,0.0,-16.1811,0.0,6,1,1,1,0.0,4.166440000000001,5.45
2bt9,-76.9746,-68.9746,-6.41455,-33.6218,-0.43200000000000005,-13.6792,-30.1274,-5.49819,-40.0615,-6.48436,-27.3878,0.0,0.0,0.0,0,12,0,0.0,-17.8574,0.0,3,5,1,1,0.0,0.0976028,6.19
1pdz,-41.2295,-31.2295,-4.58106,-19.8211,-0.265959,-7.674980000000001,-15.0136,-4.58106,-18.2495,-6.75195,-11.7859,0.0,1.7221,-0.09024910000000001,3,6,0,0.0,-8.40767,0.0,2,5,1,3,0.0,2.01614,3.7
2evl,-92.8059,-16.8059,-1.81972,-25.0257,-0.12817699999999999,-10.3352,-4.53181,-1.8940000000000001,-112.462,-5.96285,-98.6086,0.0,0.5189560000000001,-0.1,0,46,5,0.0,-18.2333,0.0,6,8,3,4,0.0,27.5775,6.7
1z4o,-74.9418,-56.9418,-4.68386,-29.7407,-0.288089,-11.7397,-22.5974,-3.9443,-45.7473,-8.23422,-27.1529,0.0,0.264546,-0.00203066,0,16,0,0.0,-16.1945,0.0,6,8,3,5,0.0,2.1958,4.52
1o3i,-96.0007,-90.0007,-4.57146,-34.7964,-0.278094,-13.6851,-32.6217,-3.69233,-60.519,-6.844589999999999,-42.6324,0.0,0.34955,-0.0472789,0,21,0,0.0,-17.6151,0.0,6,1,0,1,0.144259,0.0365001,7.3
1pme,-69.4684,-61.4684,-2.5729,-23.1561,-0.184057,-9.612639999999999,-20.4895,-2.5729,-60.7372,-1.0,-60.6599,0.0,0.18166300000000002,0.0,3,24,0,0.0,-2.58175,0.0,3,3,3,2,0.0,5.91136,9.4
2h4n,-54.7671,-50.7671,-4.21286,-23.2919,-0.24754600000000002,-9.05521,-21.5908,-4.21286,-24.3421,-4.61873,-13.0354,-1.5982,0.75469,-0.0104887,1,12,0,-12.0,-5.12635,0.0,2,6,2,2,0.0,3.04695,8.7
1laf,-102.59299999999999,-90.5933,-8.549439999999999,-44.8118,-0.585512,-18.334,-39.5703,-5.69963,-53.7602,-11.8291,-32.8011,0.0,0.59758,-0.0597819,1,11,0,0.0,-37.4351,0.0,8,2,2,0,0.0,3.1754700000000002,7.85
1hvr,-144.905,-124.905,-3.1501099999999997,-40.4418,-0.238828,-17.1166,-34.86,-3.0188599999999997,-122.714,-6.4573599999999995,-107.04,0.0,0.0381464,-0.00653272,2,44,0,0.0,-11.794,0.0,2,3,0,1,0.0,3.5836900000000003,9.51
1ghw,-75.8318,-69.8318,-3.99115,-28.4184,-0.299394,-11.9853,-26.1699,-3.4469,-47.4173,-4.0123,-38.5148,0.0,0.42255699999999996,0.0,4,15,0,0.0,-12.1203,0.0,6,2,2,2,0.0735953,0.9228,4.2
1hmt,-56.7063,-24.7063,-2.8353099999999998,-20.8908,-0.20005,-8.63245,-9.10187,-2.8353099999999998,-54.6164,-3.0,-47.7343,0.0,0.0,0.0,0,20,0,0.0,-12.955,0.0,0,2,0,1,7.1948,11.6592,5.79
1ndv,-57.0855,-47.0855,-2.28342,-19.523,-0.153668,-7.94106,-16.102999999999998,-2.03877,-51.3079,-2.30472,-42.6012,0.0,0.274523,-0.0229445,3,22,0,0.0,-14.9283,0.0,8,1,5,1,0.0,13.8207,5.92
1ajv,-122.162,-98.162,-2.9795599999999998,-35.4276,-0.212577,-14.6936,-28.4675,-2.84098,-106.33200000000001,-7.84369,-95.8265,0.0,0.134231,0.0,5,36,0,0.0,-14.3588,0.0,2,6,0,3,0.0,7.98503,7.72
1b6k,-124.21600000000001,-96.2159,-2.5350200000000003,-33.9452,-0.18244200000000002,-14.1197,-26.2935,-2.30029,-89.4121,-7.553610000000001,-74.145,0.0,0.650192,-0.1,4,45,0,0.0,-25.6384,0.0,7,7,2,5,0.0,4.64364,8.74
1koj,-66.7528,-44.7528,-4.17205,-26.4909,-0.25762399999999996,-10.4707,-17.7602,-3.7084900000000003,-31.8102,-12.4421,-17.8512,0.0,1.17882,-0.027711200000000002,4,12,0,0.0,-19.7506,0.0,5,9,3,4,0.0,1.33975,6.7
1lah,-91.2658,-79.2658,-10.1406,-43.876000000000005,-0.685312,-17.8718,-38.107,-6.51898,-40.9256,-9.521239999999999,-25.5507,0.0,0.31206799999999996,0.0,2,7,0,0.0,-37.6017,0.0,6,2,1,0,0.41140699999999997,2.57478,7.52
1atl,-40.4544,-22.4544,-1.75889,-14.2251,-0.11953499999999999,-5.80508,-7.89572,-1.75889,-38.5873,-1.0,-48.1354,-2.0,4.36301,-0.0166375,7,16,0,0.0,-3.0,0.0,1,4,1,3,6.598269999999999,6.584980000000001,6.28
1sdt,-126.274,-98.2742,-2.80609,-35.5013,-0.205393,-14.8504,-27.6292,-2.68669,-119.064,-6.564539999999999,-105.20700000000001,0.0,0.174173,0.0,3,42,0,0.0,-5.5353900000000005,0.0,7,5,4,4,0.0,7.61716,9.27
1t32,-103.56,-85.5602,-2.11347,-28.3005,-0.15441300000000002,-11.831,-23.3815,-2.11347,-99.7761,-4.55206,-91.0175,0.0,0.117834,0.0,4,44,1,0.0,-11.2803,0.0,2,6,1,4,0.0,12.4385,7.42
1f3e,-69.8058,-69.8058,-4.98613,-28.9634,-0.365139,-12.1175,-28.9634,-4.36287,-39.9994,-4.13126,-33.633,0.0,3.5412199999999996,-0.0063395000000000005,2,12,0,0.0,-10.7356,0.0,5,3,3,2,0.0,0.0,6.7
1c88,-91.0537,-87.0537,-5.05854,-34.7435,-0.338173,-14.1008,-33.2172,-4.7923,-47.6566,-9.148,-41.4328,0.0,4.17099,-0.1,5,13,0,0.0,-32.8357,0.0,3,5,2,1,0.0,2.891,5.29
1j4r,-65.8813,-33.8813,-1.46403,-18.5221,-0.10545999999999998,-7.70673,-9.52553,-1.46403,-76.7212,-2.0,-77.9351,0.0,3.6702,0.0,6,39,0,0.0,-6.0,0.0,2,6,2,4,0.7782359999999999,16.3045,7.72
1b55,-41.8274,-9.82739,-1.49384,-13.7745,-0.083982,-5.2767800000000005,-3.2363299999999997,-1.39425,-35.9241,-9.15054,-31.2064,0.0,0.386073,0.0,6,22,0,0.0,-30.1692,0.0,8,14,6,8,9.08881,15.4537,7.4
456c,-60.5275,-48.5275,-2.1617,-19.9327,-0.142464,-8.05138,-15.9809,-2.08716,-46.8501,-3.9823800000000005,-66.5331,-2.0,14.6511,0.0,10,18,0,0.0,-8.57818,0.0,1,6,0,5,0.0,6.28859,9.77
1msn,-113.60600000000001,-91.6063,-2.77088,-32.9464,-0.19733399999999998,-13.6564,-26.5663,-2.58196,-104.167,-6.55354,-100.65899999999999,0.0,3.8136699999999997,0.0,5,36,0,0.0,-9.0,0.0,4,5,1,5,0.0,8.13008,9.09
1o2h,-95.0707,-85.0707,-3.80283,-32.5137,-0.282607,-13.6697,-29.0938,-3.16902,-62.9922,-5.90607,-50.3551,0.0,0.473691,-0.0295529,4,21,0,0.0,-17.8533,0.0,6,2,0,1,1.6816900000000001,1.33205,7.17
1h2t,-139.7,-107.7,-2.68654,-37.4278,-0.17431,-15.0397,-28.8545,-2.54,-103.59899999999999,-14.1345,-80.9921,0.0,2.6093,-0.0950552,7,45,0,0.0,-37.4661,0.0,11,17,7,9,0.0,6.49959,7.89
1oar,-80.604,-76.604,-3.66382,-28.7662,-0.252475,-11.7935,-27.3387,-3.66382,-58.9925,-4.3701300000000005,-58.7149,0.0,0.040620800000000006,0.0,11,11,0,0.0,-3.0,-3.0,2,7,2,5,0.0,0.0,7.4
2ccb,-72.191,-54.191,-2.67374,-24.0637,-0.19180899999999998,-9.99873,-18.0637,-2.57825,-54.8418,-3.0,-44.7029,0.0,0.031327,0.0,0,26,1,0.0,-6.0,0.0,5,8,3,8,0.0,2.52798,7.45
1yc4,-65.4383,-55.4383,-3.27192,-24.1077,-0.242102,-10.1209,-20.4236,-3.11611,-48.9792,-2.28194,-43.0453,0.0,2.63635,-0.036257099999999994,2,18,0,0.0,-3.0,0.0,6,4,4,4,0.0,2.6999,6.55
1pzo,-61.3281,-51.3281,-2.78764,-21.886999999999997,-0.183505,-8.83736,-18.3181,-2.78764,-47.3519,-1.1858899999999999,-40.7005,0.0,0.269584,-0.07136519999999999,1,21,0,0.0,-1.78394,0.0,1,3,1,2,0.0,3.24352,3.32
2mas,-86.5849,-76.5849,-5.41156,-34.3613,-0.384368,-14.2302,-30.3928,-4.81027,-49.388000000000005,-8.92022,-34.5852,-2.0,0.228698,0.0,3,13,0,-12.0,-8.932910000000001,0.0,7,3,4,2,0.0,1.00099,7.52
1ai4,-53.9464,-45.9464,-4.4955300000000005,-23.5632,-0.32276900000000003,-9.79352,-20.0689,-4.4955300000000005,-32.2326,-1.42546,-30.3983,0.0,0.177624,0.0,2,10,0,0.0,-4.78899,0.0,2,4,2,3,0.0,1.1272799999999998,2.5
1sdu,-125.296,-97.2959,-2.78435,-35.2262,-0.203801,-14.7353,-27.3542,-2.61033,-112.44,-7.2372,-97.2321,0.0,0.157702,0.0,4,41,0,0.0,-9.67555,0.0,7,5,4,3,0.0,7.2096100000000005,10.07
1bhx,-106.07,-88.0695,-3.4216,-33.7652,-0.22587100000000002,-13.6463,-28.0353,-3.03056,-76.2293,-6.04582,-62.0953,0.0,1.5966200000000002,-0.0749918,2,29,0,0.0,-22.4834,0.0,7,4,2,3,0.0,5.19644,6.84
1v2w,-72.7037,-52.7037,-2.42345,-23.3982,-0.167713,-9.60638,-16.9616,-2.42345,-48.1173,-7.192939999999999,-36.4825,0.0,0.546669,0.0,3,22,5,0.0,-18.2592,0.0,6,4,1,3,0.0,6.01358,4.01
2j7e,-80.145,-64.145,-4.21816,-30.0348,-0.29437199999999997,-12.3656,-24.0387,-3.4845699999999997,-50.1085,-10.4779,-42.5876,0.0,6.57223,-0.0154046,6,13,0,0.0,-16.9072,0.0,4,6,0,3,0.0,1.99458,7.32
1lgw,-56.8986,-56.8986,-7.1123199999999995,-28.4493,-0.5120560000000001,-11.8351,-28.4493,-6.32207,-35.1457,-1.0,-31.8755,0.0,0.0174977,0.0,0,8,0,0.0,-3.0,0.0,2,0,1,0,0.0,0.0,4
1tom,-98.9507,-82.9507,-3.53395,-32.5861,-0.254668,-13.5603,-27.316999999999997,-3.0922099999999997,-72.7109,-5.582380000000001,-63.3174,0.0,1.8768799999999999,-0.019693900000000004,2,26,0,0.0,-14.8673,0.0,6,2,2,1,0.0,3.4923300000000004,8.3
1f0u,-114.26,-92.26,-3.36059,-35.2697,-0.248086,-14.7955,-28.4787,-2.9297400000000002,-83.9879,-7.052039999999999,-67.8565,0.0,0.496278,0.0,3,31,0,0.0,-21.4134,0.0,8,2,3,0,0.0,4.407430000000001,7.16
1sh9,-97.5371,-59.5371,-1.9507400000000001,-26.4756,-0.135293,-10.8777,-16.1609,-1.80624,-84.2144,-6.26225,-76.5599,0.0,0.8407129999999999,0.0,9,41,0,0.0,-6.081119999999999,-1.35691,6,6,2,5,0.0,6.16484,6.03
2b07,-79.0941,-61.0941,-2.13768,-23.7361,-0.141587,-9.60367,-18.3343,-2.25983,-77.7042,-6.6896,-64.4764,0.0,0.101123,0.0,2,33,2,0.0,-13.1322,0.0,1,7,1,4,0.0,14.3276,6.43
1ghv,-76.3911,-72.3911,-4.02059,-28.628,-0.300426,-12.058,-27.129,-3.32135,-45.4257,-5.97785,-35.0911,0.0,3.75426,0.0,2,17,0,0.0,-13.9877,0.0,6,2,2,2,0.867257,0.42634799999999995,4.35
1tkb,-119.61200000000001,-103.61200000000001,-4.60045,-40.3753,-0.283914,-15.9555,-34.9744,-4.43006,-76.3243,-5.354030000000001,-70.1357,-2.0,6.33749,0.0,6,20,0,-24.0,-13.1273,0.0,2,6,1,1,0.0,5.85112,8
2ypi,-43.9761,-33.9761,-4.88624,-21.1415,-0.283677,-8.18627,-16.334,-4.88624,-21.8822,-7.6631100000000005,-16.6767,0.0,0.227309,0.0,2,7,0,0.0,-6.51918,0.0,2,5,2,1,0.0,1.36544,4.82
1hbv,-57.1679,-27.1679,-1.36114,-16.4463,-0.0972585,-6.8246,-7.8158,-1.32949,-69.6495,-2.0,-64.7974,0.0,3.20267,-0.036432599999999996,6,36,0,0.0,-6.0,0.0,7,4,6,3,0.0,18.2865,6.37
1b52,-106.041,-70.0414,-4.07852,-35.7946,-0.280912,-14.6726,-23.6427,-3.21338,-73.7118,-12.8717,-52.5888,0.0,0.679251,0.0,3,23,0,0.0,-30.1396,0.0,12,5,5,2,0.0,7.4172199999999995,7.12
1ui0,-65.5189,-65.5189,-8.189860000000001,-32.7594,-0.5845100000000001,-13.5886,-32.7594,-7.27987,-31.3697,-7.6950899999999995,-22.8769,0.0,1.1844299999999999,-0.0916072,1,7,0,0.0,-16.4635,0.0,2,2,1,0,0.0,0.0,7.06
2cht,-74.836,-68.836,-4.67725,-29.6987,-0.330869,-12.2827,-27.3176,-4.40212,-41.2757,-6.68725,-31.9747,0.0,0.186862,-0.0874629,4,12,0,0.0,-20.0853,0.0,1,6,0,4,0.0,2.6162900000000002,5.52
1m2p,-61.5662,-55.5662,-2.93172,-22.3153,-0.21586599999999997,-9.353110000000001,-20.1405,-2.79846,-52.9401,-4.304130000000001,-51.3796,0.0,1.7924200000000001,-0.1,2,19,0,0.0,-2.84002,0.0,2,6,1,5,0.0,6.3745400000000005,6.11
1qkb,-116.10600000000001,-82.1062,-4.4656199999999995,-39.192,-0.309191,-16.0933,-27.7152,-3.5183699999999996,-77.5239,-13.3554,-56.5943,0.0,0.709046,-0.0155447,4,22,0,0.0,-34.2656,0.0,11,4,4,1,0.0,6.52685,7.35
1h46,-64.1842,-52.1842,-3.37811,-24.0534,-0.24943099999999999,-10.091000000000001,-19.5563,-3.37811,-50.9583,0.0,-54.955,0.0,5.26007,0.0,4,15,0,0.0,0.0,0.0,1,3,1,3,0.0,2.15125,3.57
4er1,-97.0743,-53.0743,-1.6179,-24.7963,-0.119094,-10.392000000000001,-13.5571,-1.5408600000000001,-107.32799999999999,-7.8350800000000005,-96.0473,0.0,0.292685,0.0,7,53,0,0.0,-10.1593,0.0,6,4,3,2,0.955204,18.1119,6.62
1bhf,-83.5832,-43.5832,-1.8574,-23.4989,-0.132123,-9.73655,-12.2532,-1.9437900000000001,-68.4535,-7.05975,-53.3184,0.0,0.314296,0.0,2,40,3,0.0,-19.9913,0.0,4,12,3,9,0.0,11.186,4.38
1qbv,-92.4704,-74.4704,-3.30251,-30.4521,-0.241127,-12.7277,-24.5244,-2.98292,-75.7978,-4.8562,-69.9442,0.0,2.81535,0.0,3,25,0,0.0,-12.9373,0.0,6,2,3,1,0.0,6.94027,5.39
1h1d,-58.8465,-40.8465,-1.89828,-18.7327,-0.133621,-7.73462,-13.0027,-2.1795,-41.772,-7.60087,-39.6813,-2.0,0.134784,0.0,3,24,4,-6.0,-2.38253,0.0,3,5,3,4,0.0,4.79225,8.22
1w4q,-52.1904,-38.1904,-2.48526,-18.9169,-0.16000699999999998,-7.581810000000001,-13.8425,-2.26915,-28.1575,-5.4148,-28.6256,0.0,4.4764,0.0,4,17,0,0.0,-13.940999999999999,-1.31982,4,7,2,3,0.0,4.8840900000000005,5.26
1w5v,-134.665,-100.665,-2.6933,-36.5536,-0.19553399999999999,-15.2491,-27.3246,-2.44845,-128.269,-11.895999999999999,-108.84899999999999,0.0,0.49468599999999996,0.0,7,43,0,0.0,-13.2339,0.0,6,8,0,6,0.0,10.2701,8.15
1t7d,-76.0744,-52.0744,-1.55254,-20.7893,-0.11127000000000001,-8.63545,-14.2307,-1.5848799999999998,-61.6708,-4.627759999999999,-52.9659,0.0,0.704289,-0.0134882,3,44,2,0.0,-9.27304,0.0,7,11,5,9,1.11769,5.9688099999999995,6.03
1o2o,-84.3656,-72.3656,-3.3746199999999997,-28.8526,-0.245692,-12.0478,-24.7487,-2.81219,-57.2741,-7.29352,-47.0379,0.0,0.446093,-0.0641738,5,20,0,0.0,-17.7997,0.0,6,3,0,2,0.0,3.54645,6.36
1v2n,-82.5501,-74.5501,-2.94822,-27.1851,-0.220441,-11.4527,-24.5506,-2.5796900000000003,-70.7381,-4.96016,-57.4905,0.0,0.521257,0.0,2,26,0,0.0,-15.8212,0.0,8,1,4,0,0.0,11.1312,5.9
1mq5,-105.789,-93.7891,-3.11144,-32.6549,-0.196312,-13.0,-28.9507,-3.02255,-104.462,-2.73001,-98.1332,0.0,0.9488489999999999,-0.07233780000000001,5,29,0,0.0,-3.10488,0.0,3,2,2,1,0.0,8.79449,9
1pfu,-59.2872,-45.2872,-5.928719999999999,-27.5187,-0.31843299999999997,-10.3828,-21.0205,-4.9406,-32.1826,-2.72665,-27.3101,0.0,0.05796559999999999,-0.029749400000000002,0,10,0,0.0,-9.0,0.0,5,3,3,3,0.0,0.25254,2.72
1g4j,-57.5285,-47.5285,-2.30114,-19.6745,-0.151677,-7.94745,-16.2545,-2.30114,-31.7889,-2.0,-31.0041,-1.0,5.26797,0.0,2,23,0,-12.0,-3.0,0.0,2,4,2,2,0.0,3.9266400000000004,8.7
1n5r,-68.5482,-54.5482,-2.21123,-21.820999999999998,-0.164942,-9.18561,-17.3644,-2.28494,-53.3858,-1.0,-51.1929,0.0,0.0273822,-0.1,2,27,2,0.0,-3.0,0.0,4,0,3,0,0.0,3.6818800000000005,5.66
2j75,-91.9197,-81.9197,-8.35633,-41.3312,-0.559865,-16.7868,-36.8347,-5.40704,-42.9378,-12.3082,-25.2464,0.0,0.0494847,0.0,1,10,0,0.0,-31.0933,0.0,6,4,0,1,0.0,0.0533191,6.65
1hi5,-52.3803,-36.3803,-1.9400099999999998,-17.4601,-0.123484,-6.97134,-12.1268,-1.9400099999999998,-26.5942,-5.50504,-21.3148,0.0,3.21418,-0.00768065,5,22,0,0.0,-15.0,-2.57272,6,11,6,7,0.0,5.47296,4.04
1gyy,-63.0595,-57.0595,-4.85073,-26.8186,-0.34813,-11.145,-24.2669,-4.85073,-41.1939,-3.0,-39.2006,0.0,0.07041239999999999,0.0,2,11,0,0.0,-13.3034,0.0,1,3,1,1,0.0,4.804069999999999,3.64
1hvh,-76.743,-46.743,-1.74416,-21.7381,-0.129918,-9.14637,-13.2403,-1.6683299999999999,-67.5328,-5.84922,-63.5897,0.0,0.0221469,-0.0654775,5,38,0,0.0,-5.327319999999999,0.0,4,5,1,4,0.0,7.251060000000001,7.96
2i80,-63.2137,-55.2137,-3.5118699999999996,-24.1205,-0.226018,-9.66619,-21.068,-3.32704,-64.2518,-1.0,-66.8045,0.0,0.187691,-0.1,6,12,0,0.0,-3.0,0.0,1,1,0,1,15.5029,3.7484699999999997,5.4
1sqo,-85.244,-79.244,-4.2622,-31.4042,-0.322513,-13.2829,-29.1937,-3.40976,-60.2689,-6.33584,-45.3553,0.0,0.503474,-0.1,1,19,0,0.0,-16.0533,0.0,7,2,2,2,0.0,4.60324,7.46
2pcp,-86.5327,-82.5327,-4.80737,-33.0184,-0.354079,-13.8406,-31.4921,-4.55435,-68.1693,-1.0,-70.0645,0.0,0.0,-0.0749454,4,14,0,0.0,-1.42991,0.0,1,0,0,0,0.0,0.69785,8.7
1txr,-69.7506,-49.7506,-3.17048,-24.8928,-0.22693200000000002,-10.3355,-17.7551,-2.79002,-46.4804,-9.24287,-47.1325,-4.0,2.80894,0.0,6,16,0,-8.19687,-9.11513,0.0,4,5,1,3,0.0,5.89825,7.74
1sqt,-88.5618,-80.5618,-3.6900800000000005,-30.7027,-0.253448,-12.5736,-27.9292,-3.16292,-58.2141,-4.46448,-47.4435,0.0,0.36196500000000004,0.0,4,20,0,0.0,-16.6622,0.0,5,4,1,4,2.85113,1.07917,6.2
2f35,-77.4724,-63.4724,-3.22802,-26.8582,-0.233146,-11.1851,-22.0047,-2.97971,-45.3546,-9.03958,-28.5049,0.0,0.26614699999999997,0.0,0,24,0,0.0,-27.0,0.0,3,6,1,2,0.0,6.71293,5.4
1gjd,-87.0816,-81.0816,-3.9582599999999997,-31.0779,-0.202688,-11.5406,-28.9367,-3.3492900000000003,-63.196999999999996,-7.228680000000001,-48.9972,0.0,0.531013,0.0,2,20,0,0.0,-17.3834,0.0,5,2,1,1,0.0,5.31309,5.22
2euk,-126.852,-36.8525,-2.22548,-32.9615,-0.156566,-13.6071,-9.5758,-2.30641,-142.09,-7.65097,-124.742,0.0,0.21585300000000002,0.0,0,52,5,0.0,-20.6238,0.0,6,8,3,4,0.0,26.535999999999998,6.6
1i5r,-153.42700000000002,-119.427,-3.13117,-41.928000000000004,-0.226352,-17.4661,-32.6366,-2.84125,-136.518,-8.124989999999999,-129.386,0.0,0.856139,0.0,13,36,0,0.0,-15.7879,-2.6623,8,9,3,6,0.0,8.39969,8.52
1hii,-115.719,-83.7193,-2.82242,-33.5592,-0.201683,-13.925999999999998,-24.279,-2.5156400000000003,-95.3829,-9.646519999999999,-77.8226,0.0,0.5902069999999999,-0.062335400000000006,3,38,0,0.0,-20.5656,0.0,5,5,0,2,1.53473,8.142000000000001,7.28
7std,-79.1865,-71.1865,-3.9593199999999995,-29.1725,-0.23662199999999997,-11.4056,-26.2253,-3.9593199999999995,-64.822,-1.0,-61.3177,0.0,0.0,0.0,0,20,0,0.0,-2.76411,0.0,1,1,1,0,0.0,3.5337300000000003,10.72
1vyg,-72.4807,-44.4807,-3.2945800000000003,-25.8671,-0.238857,-10.786,-15.8744,-3.2945800000000003,-65.765,-2.3016900000000002,-61.3833,0.0,0.0,0.0,2,20,0,0.0,-14.6362,0.0,0,2,0,0,0.0,13.2454,8
1e3v,-44.3713,-32.3713,-1.58469,-14.6122,-0.113322,-6.06511,-10.6604,-1.6433799999999998,-28.4288,-1.0,-33.8298,0.0,7.391539999999999,0.0,4,23,1,0.0,-3.0,0.0,2,4,2,3,0.0,3.35046,4.34
966c,-53.2901,-41.2901,-1.9737099999999999,-17.7634,-0.136494,-7.29126,-13.7634,-1.9032200000000001,-44.0313,-2.49346,-49.5051,-2.0,9.23022,0.0,7,20,0,0.0,-6.0,0.0,1,6,0,5,0.0,7.53275,7.64
1gaf,-85.2365,-67.2365,-4.261830000000001,-31.4014,-0.282059,-12.7018,-24.7702,-4.05888,-64.3485,-5.2244,-53.071999999999996,0.0,0.294118,-0.023424900000000002,2,18,0,0.0,-15.0,-2.1837400000000002,1,6,0,3,0.0,7.0803,8
1met,-123.54700000000001,-95.5472,-2.9416,-35.5426,-0.218022,-14.9298,-27.4875,-2.80789,-102.54799999999999,-8.19223,-86.9196,0.0,0.0597562,-0.034721300000000004,4,38,0,0.0,-11.42,0.0,4,5,2,3,0.0,3.8640199999999996,9.4
1v2t,-75.4392,-55.4392,-2.51464,-24.2786,-0.174023,-9.967830000000001,-17.842,-2.69426,-50.4328,-7.10575,-35.5653,0.0,0.534502,0.0,1,23,6,0.0,-20.3814,0.0,6,4,1,3,0.0,7.014410000000001,4.71
1izh,-121.941,-79.9415,-2.43883,-33.1,-0.177286,-13.8142,-21.6995,-2.21712,-106.289,-12.5948,-96.0818,0.0,0.9947940000000001,-0.00412974,9,41,0,0.0,-25.1755,0.0,8,6,3,2,1.4607299999999999,12.2165,7.7
2aj8,-78.3404,-72.3404,-3.01309,-26.444000000000003,-0.220414,-11.0595,-24.4187,-2.79787,-61.0007,-3.4243900000000003,-61.4958,0.0,0.11162899999999999,0.0,4,22,0,0.0,-9.04955,0.0,2,3,0,2,0.0,4.23356,6.2
