name,proximity_2_A_HD,proximity_2_C_HD,proximity_2_C_OA,proximity_2_C_SA,proximity_2_FE_HD,proximity_2_HD_HD,proximity_2_HD_MG,proximity_2_HD_N,proximity_2_HD_NA,proximity_2_HD_OA,proximity_2_HD_ZN,proximity_2_MG_OA,proximity_2_NA_ZN,proximity_2_OA_ZN,proximity_4_A_A,proximity_4_A_BR,proximity_4_A_C,proximity_4_A_CL,proximity_4_A_F,proximity_4_A_FE,proximity_4_A_HD,proximity_4_A_I,proximity_4_A_N,proximity_4_A_NA,proximity_4_A_OA,proximity_4_A_P,proximity_4_A_S,proximity_4_A_SA,proximity_4_A_ZN,proximity_4_BR_C,proximity_4_BR_HD,proximity_4_BR_N,proximity_4_BR_OA,proximity_4_C_C,proximity_4_C_CL,proximity_4_C_F,proximity_4_C_FE,proximity_4_C_HD,proximity_4_C_I,proximity_4_CL_HD,proximity_4_CL_N,proximity_4_CL_OA,proximity_4_CL_SA,proximity_4_C_MG,proximity_4_C_MN,proximity_4_C_N,proximity_4_C_NA,proximity_4_C_OA,proximity_4_C_P,proximity_4_C_S,proximity_4_C_SA,proximity_4_C_ZN,proximity_4_FE_HD,proximity_4_FE_N,proximity_4_FE_OA,proximity_4_F_HD,proximity_4_F_N,proximity_4_F_OA,proximity_4_F_SA,proximity_4_HD_HD,proximity_4_HD_I,proximity_4_HD_MG,proximity_4_HD_MN,proximity_4_HD_N,proximity_4_HD_NA,proximity_4_HD_OA,proximity_4_HD_P,proximity_4_HD_S,proximity_4_HD_SA,proximity_4_HD_ZN,proximity_4_I_N,proximity_4_I_OA,proximity_4_MG_NA,proximity_4_MG_OA,proximity_4_MG_P,proximity_4_MN_N,proximity_4_MN_OA,proximity_4_MN_P,proximity_4_NA_OA,proximity_4_NA_SA,proximity_4_NA_ZN,proximity_4_N_N,proximity_4_N_NA,proximity_4_N_OA,proximity_4_N_P,proximity_4_N_S,proximity_4_N_SA,proximity_4_N_ZN,proximity_4_OA_OA,proximity_4_OA_P,proximity_4_OA_S,proximity_4_OA_SA,proximity_4_OA_ZN,proximity_4_P_ZN,proximity_4_SA_SA,proximity_4_SA_ZN,proximity_4_S_ZN,charge_A_A,charge_A_BR,charge_A_C,charge_A_CL,charge_A_F,charge_A_FE,charge_A_HD,charge_A_I,charge_A_N,charge_A_NA,charge_A_OA,charge_A_P,charge_A_S,charge_A_SA,charge_A_ZN,charge_BR_C,charge_BR_HD,charge_BR_N,charge_BR_OA,charge_C_C,charge_C_CL,charge_C_F,charge_C_FE,charge_C_HD,charge_C_I,charge_CL_HD,charge_CL_N,charge_CL_OA,charge_CL_SA,charge_C_MG,charge_C_MN,charge_C_N,charge_C_NA,charge_C_OA,charge_C_P,charge_C_S,charge_C_SA,charge_C_ZN,charge_FE_HD,charge_FE_N,charge_FE_OA,charge_F_HD,charge_F_N,charge_F_OA,charge_F_SA,charge_HD_HD,charge_HD_I,charge_HD_MG,charge_HD_MN,charge_HD_N,charge_HD_NA,charge_HD_OA,charge_HD_P,charge_HD_S,charge_HD_SA,charge_HD_ZN,charge_I_N,charge_I_OA,charge_MG_NA,charge_MG_OA,charge_MG_P,charge_MN_N,charge_MN_OA,charge_MN_P,charge_NA_OA,charge_NA_SA,charge_NA_ZN,charge_N_N,charge_N_NA,charge_N_OA,charge_N_P,charge_N_S,charge_N_SA,charge_N_ZN,charge_OA_OA,charge_OA_P,charge_OA_S,charge_OA_SA,charge_OA_ZN,charge_P_ZN,charge_SA_SA,charge_SA_ZN,charge_S_ZN,lig_A,lig_BR,lig_C,lig_CL,lig_F,lig_HD,lig_I,lig_N,lig_NA,lig_OA,lig_P,lig_S,lig_SA,entropy_count,affinity
1q8t,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,6,0,0,0,3,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,2,5,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001435669105440388,0,0.002808846574268842,0,0,0,0.015992877237024725,0,-0.022112725116751587,-0.0007255364299961271,-0.01865540773520061,0,0,0,0,0,0,0,0,4.7192148827108e-05,0,0,0,0.05552021105809765,0,0,0,0,0,0,0,-0.005582249044807238,-0.0475417595611336,-0.0723482657922864,0,0,0,0,0,0,0,0,0,0,0,0.011845665091208935,0,0,0,0,-0.023410172360262122,-0.08410707763385919,0,0,0,0,0,0,0,0,0,0,0,0,0.03908185210018547,0,0,0,0.0325088699934609,0.007148733607871636,0,0,0,0,0.029265922605294196,0,0,0,0,0,0,0,0,5,0,9,0,0,4,0,2,1,1,0,0,0,4,4.76
2weg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,9,0,1,3,5,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,2,3,0,2,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.00147341905020162,0,0.0020499348764212275,0,0,0,0.04445590388866287,0,-0.000194352950196775,-0.034484535995801535,-0.03645714101708007,0,0.014586777063390401,0,0,0,0,0,0,0,0,-0.07007700356681114,0,0.0022704848331147353,0,0,0,0,0,0,0,0,0,-0.032248036532185505,0,0,0,0,0,0,0,-0.039249678021107334,0.045953535948422095,0.06049967855181529,0,0.02218677118697816,0,0,0,0,-0.05569746458236355,-0.04156082047316509,0,0.014853210028830712,0,0,0,0,0,0,0,0,0,0,0.05727592436426764,0,0,0,0,0.02282129633865186,0,0,0,0,0.02121972577943274,0,-0.02804262478651114,0,0,0,0,0,0,6,0,0,0,1,1,0,0,1,2,0,1,0,2,6.5
3jvs,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,20,0,0,0,4,0,7,0,15,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,-0.0003126141983022118,0,0.010741803913992648,0,0,0,0.0008542736659791861,0,-0.005998079811986405,0,-0.021122246174525246,0,0,0,0,0,0,0,0,0.003637521954663799,0,0,0,0.08789841625805407,0,0,0,0,0,0,0,-0.06475630175961801,0,-0.15209191548621767,0,0,0,0,0,0,0,0,0,0,0,0.017460033938629077,0,0,0,-0.05195854605340257,0,-0.16156731429345342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1748516562154954,0,0,0,0,0.05548826970566511,0,0,0,0,0,0,0,0,16,0,6,0,0,3,0,4,0,4,0,0,0,5,6.54
3f3e,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,25,0,0,0,0,0,0,0,9,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0005452560296520639,0,0,0,0,0,0,0,-0.01976143811650724,0,0,0,0,0,0,0,0,0.024777542438515366,0,0,0,0.34166476696319326,0,0,0,0,0,0,0,-0.06518219274467177,0,-0.44982228249547557,0,0,0,0,0,0,0,0,0,0,0,0.08238281813169236,0,0,0,-0.14259117140410882,0,-0.7898937762295123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006209327862316955,0,0.43207289073218713,0,0,0,0,0.2917216718624417,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,1,0,2,0,0,0,4,7.7
2j78,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,15,0,0,0,17,0,2,0,12,0,0,0,0,0,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,4,1,24,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,9,4,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0.03911051498319552,0,0,0,0.05386843532760491,0,-0.010986448246685647,0,-0.07613258948637872,0,0,0,0,0,0,0,0,0.025567578900562847,0,0,0,0.21820765142995627,0,0,0,0,0,0,0,-0.0642855405166044,-0.006988279388553354,-0.6372414956667795,0,0,0,0,0,0,0,0,0,0,0,0.1644264092341018,0,0,0,-0.21302566667195896,-0.03318732767321726,-0.8767697287254802,0,0,0,0,0,0,0,0,0,0,0,0,0.13642036076328282,0,0,0,0,0.4228498458451534,0,0,0,0,0.8344634549140362,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,1,1,5,0,0,0,6,6.42
2zcr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,17,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,22,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,5,1,1,0,0,0,0,0,0,0.00014926209088493615,0,0.0035866842150252968,0,0,0,0.00033720978366245724,0,-0.000729547034554662,0,-0.03553656180088967,0,0,0,0,0,0,0,0,0.014519028191470704,0,0,0,0.03893596497613784,0,0,0,0,0,0,0,-0.031447493254656726,0,-0.1228305464906442,0,0,0,0,0,0,0,0,0,0,0,0.04368062971089329,0,0,0,-0.02255080050688394,0,-0.5894908188215128,0.013261506880247508,0.027992376596457008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39007565090816715,0,-0.018312081528664034,0,0,0.37001523754739063,-0.019867463243063935,-0.007795850192351415,0,0,0,0,0,0,12,0,8,0,0,3,0,0,0,6,1,1,0,13,6.87
2xbv,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,24,3,2,0,8,0,4,0,18,0,0,0,0,0,0,0,0,3,4,11,0,15,0,3,1,3,0,0,0,9,2,9,0,0,1,0,0,0,0,7,3,4,2,3,0,0,0,7,1,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0038562749510830116,0,0.06271369925782913,-0.003174575927045046,-0.006079784163141339,0,0.028571582405981594,0,-0.045035752086628085,0,-0.08045348142549583,0,0,0,0,0,0,0,0,0.09779380386183929,-0.01147794377406201,-0.12417283722254019,0,0.15508432518821594,0,-0.01270207396927094,0.00795690952766133,0.020060911790550646,0,0,0,-0.145365811384707,-0.0309337950645178,-0.14278872462921996,0,0,-0.007693500655090631,0,0,0,0,-0.07550381415424517,0.04603811756857973,0.07637191320231039,0.011811407006136365,0.02392462646198165,0,0,0,-0.08782289119852035,-0.011298770540897903,-0.09276502920193792,0,0,-0.004905907694036601,0,0,0,0,0,0,0,0,0,0.017748145242260177,0,0,0.021338238389375444,0.046558830979210784,0.10810247230338613,0,0,0.008078664088632424,0,0.02188775547577865,0,0,0,0,0,0,0,0,16,0,8,1,3,2,0,4,1,3,0,0,0,7,8.43
4de1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,13,0,0,0,28,0,8,0,18,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,3,15,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,17,7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,-3.623386874635563e-05,0,0.012362451669736188,0,0,0,0.08025518560332552,0,-0.03637010563363935,0,-0.12319616155922788,0,0,0,0,0,0,0,0,0.014253359477034181,0,0,0,0.08475851694353626,0,0,0,0,0,0,0,-0.06999417900299919,-0.04084313029242061,-0.030079395396773276,0,0,0,0,0,0,0,0,0,0,0,0.008035823289272447,0,0,0,-0.0281926615014549,-0.07923745653179849,-0.2245875264746381,0,0,0,0,0,0,0,0,0,0,0,0,0.09923378615043008,0,0,0,0.009187240753164159,0.23997267701081781,0,0,0,0,0.01899343561660963,0,0,0,0,0,0,0,0,14,0,1,0,0,2,0,2,5,1,0,0,0,3,5.96
1sqa,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,10,0,0,0,12,0,3,2,12,0,0,5,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,8,4,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12,4,16,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,2,3,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0.004563930960658656,0,0.014233915712241217,0,0,0,0.07358128489250355,0,-0.0034996143055967548,-0.0047495220724247545,-0.08458374552036901,0,0,-0.032016943871170114,0,0,0,0,0,0.00664671776346962,0,0,0,0.1702147204269078,0,0,0,0,0,0,0,-0.16374048900507227,-0.014337500362237505,-0.12711407679932357,0,0,0,0,0,0,0,0,0,0,0,0.09577729476781494,0,0,0,-0.19256644391295163,-0.026606634613300793,-0.4828806175898235,0,0,-0.008895691867532723,0,0,0,0,0,0,0,0,0,0.005902176666694475,0.0059497688875626495,0,0.06760873182814661,0.03767382702158599,0.5331372623480364,0,0,0.004745454545792554,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,9,0,5,2,1,0,0,0,8,9.21
3mss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,2,0,2,0,3,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003014197046580565,0,0,0,-0.001034039788830689,0,0.0020988137492622236,0,-0.00028109856966969344,0,0,-0.0016154832835877002,0,0,0,0,0,0.008536498811216455,0,0,0,0.008995221626347206,0,0,0,0,0,0,0,0,0,-0.03578899423957821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,4,0,2,0,2,0,0,0,7,4.66
3ejr,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,29,0,0,0,9,0,2,0,13,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,5,0,32,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0.016954035272134318,0,0,0,0.03842800220086087,0,-0.0022913099589519413,0,-0.06603685866872105,0,0,0,0,0,0,0,0,0.02353700414639783,0,0,0,0.16213654273748515,0,0,0,0,0,0,0,-0.030227245408042662,0,-0.7872186108691179,0,0,0,0,0,0,0,0,0,0,0,0.07252033852338964,0,0,0,-0.02572202781678263,-0.03582925761191117,-0.9715157442873623,0,0,0,0,0,0,0,0,0,0,0,0,0.06665297250897476,0,0,0,0,0.10524329474880631,0,0,0,0,1.0806744278986113,0,0,0,0,0,0,0,0,6,0,14,0,0,4,0,1,0,4,0,0,0,7,8.57
3ge7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,19,0,6,0,0,0,8,0,6,1,7,0,0,1,0,0,0,0,0,17,0,0,0,33,0,0,0,0,0,0,0,18,3,21,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,15,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,21,0,0,1,0,1,0,0,1,0,0,0,0,0,0.024180556432308827,0,0.04812931457594793,0,0,0,0.059742460452919255,0,-0.017298061019566362,0.0009142410635436137,-0.23964643478678085,0,0,-0.0023918420994877084,0,0,0,0,0,0.08341349912419072,0,0,0,0.2509687659951134,0,0,0,0,0,0,0,-0.184462882871605,-0.00590928514131299,-0.8535456775585721,0,0,-0.04663087469377332,0,0,0,0,0,0,0,0,0.11859588790696844,0,0,0,-0.17056702562695147,0,-0.8598295590076596,0,0,0,0,0,0,0,0,0,0,0,0,0.024710453215191264,0.002997820980817275,0,0.031119836316958166,0,0.5538826102560738,0,0,0.006996850211784199,0,0.046179105139216955,0,0,0.014007784423121367,0,0,0,0,0,7,0,11,0,0,8,0,6,1,1,0,0,0,7,8.7
3zsx,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,16,0,4,0,12,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.025590748793031273,0,0,0,0.08822599465282119,0,-0.0027002602690658862,0,-0.09059089071090817,0,0,0,0,0,0,0,0,0.009827875029825706,0,0,0,0.08581339381637136,0,0,0,0,0,0,0,-0.10785487206566406,0,-0.40038305747121034,0,0,0,0,0,0,0,0,0,0,0,0.014695339702132628,0,0,0,-0.014386741674145482,0,-0.4512812043571034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41799290436591047,0,0,0,0,0.20418008340816407,0,0,0,0,0,0,0,0,19,0,8,0,0,2,0,2,0,5,0,0,0,10,3.28
1u1b,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,7,0,0,0,9,0,5,3,12,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,6,3,17,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,6,27,5,0,3,0,0,0,0,0,0,0,0,0,3,0,0,2,4,16,2,0,1,0,7,0,0,0,0,0,0,0,0,0.022895759878849113,0,0.02424884041696361,0,0,0,0.06970429018801294,0,-0.07861314655358445,-0.015356616661966865,-0.23248892785514297,0,0,0,0,0,0,0,0,0.012881303724625044,0,0,0,0.1310834065930272,0,0,0,0,0,0,0,-0.06818691265860072,-0.020470353595798515,-0.29467364019720066,0,0,0,0,0,0,0,0,0,0,0,0.06140906617329024,0,0,0,-0.10396703239673681,-0.063835726390906,-0.9104006831908009,0.11729543158808362,0,-0.014219685709481455,0,0,0,0,0,0,0,0,0,0.10908417828407843,0,0,0.06197848216350508,0.09163451526979915,0.5660381439551356,-0.07676991143901818,0,0.011081806692035099,0,0.19119891489747484,0,0,0,0,0,0,0,0,9,0,11,0,0,4,0,4,3,20,4,0,0,15,7.8
3utu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,29,5,0,0,17,0,12,0,12,0,0,0,0,0,0,0,0,10,2,0,0,23,0,0,1,1,0,0,0,12,3,24,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14,1,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,1,0,3,0,0,0,0,0,0,0,0,0.00019148062662305897,0,0.022624846259659014,-0.0026901123828753926,0,0,0.01677078159714266,0,-0.013766299786637987,0,-0.008916730381220954,0,0,0,0,0,0,0,0,0.04255283712094506,-0.00980598887893699,0,0,0.2164148798812083,0,0,0.008114752443748817,0.006767891953181683,0,0,0,-0.2193534350584085,-0.0241856052343389,-0.3199536701577105,0,0,0,0,0,0,0,0,0,0,0,0.061832953875244484,0,0,0,-0.22356665078779747,-0.012045382033587435,-0.4797025823935228,0,0,-0.004635837246463316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025045711988131738,0.6245981102125014,0,0,0.009425478960855634,0,0.06528198366226547,0,0,0,0,0,0,0,0,18,0,14,1,0,7,0,6,1,6,0,1,0,14,10.92
1uto,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,4,0,2,1,6,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015927875072009022,0,0,0,0.0008209020557410731,0,-0.0007739747350727294,-6.372223048449499e-05,-0.0019986562880871337,0,0,0,0,0,0,0,0,0.0356246715779098,0,0,0,0.16807025840192952,0,0,0,0,0,0,0,-0.041381706218552146,0,-0.062404843307199184,0,0,0,0,0,0,0,0,0,0,0,0.077870241702742,0,0,0,-0.08565574043858461,0,-0.5246374291757794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05145872919124691,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,3,0,1,0,0,0,0,0,3,2.27
1a30,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,0,0,7,0,41,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07890500198567756,0,0,0,0.18222843152161133,0,0,0,0,0,0,0,-0.0712068026553275,0,-0.98588262362485,0,0,0,0,0,0,0,0,0,0,0,0.0889573577736964,0,0,0,-0.08507535526996224,0,-0.6260546881480025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407998482039606,0,0,0,0,1.3546842841624116,0,0,0,0,0,0,0,0,0,0,15,0,0,5,0,3,0,8,0,0,0,13,4.3
3kwa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,32,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,18,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015466388966630908,0,0,0,0.06561744559229096,0,0.008883519215084377,0,0,0,0,0,0,0,0,0,0,0.05081032819076828,0,0,0,0.2957645243773885,0,0,0,0,0,0,0,-0.05554049525169395,0,-0.08435687093940995,0,0,0,0,0,0,0,0,0,0,0,0.25251319355782953,0,0,0,-0.22644413670813976,0,-0.3155163843599139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030815750986355427,0,-0.03281427355238962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,4,0,0,0,0,0,13,4.08
4djv,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,21,0,0,0,6,0,3,0,20,0,0,0,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0.00012502727083576554,0,0.09419505200888574,0,0,0,0.00461149908187749,0,-0.010106368980785834,0,-0.47832841925662406,0,0,0,0,0,0,0,0,0.028048145356194123,0,0,0,0.1724284088083413,0,0,0,0,0,0,0,-0.09802118380162722,0,-0.20699894901599047,0,0,0,0,0,0,0,0,0,0,0,0.06102557336960411,0,0,0,-0.09347561671143961,0,-0.4940168739732842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3662190952252109,0,0,0,0,0.0553044694278078,0,0,0,0,0,0,0,0,21,0,2,0,0,3,0,3,0,2,0,0,0,5,6.72
2xb8,0,0,0,0,0,1,0,0,0,6,0,0,0,0,17,0,9,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,0,27,0,0,0,0,0,0,0,8,1,32,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0010469525268256685,0,0.006094943085556536,0,0,0,0.02308415015519056,0,0,0,-0.08279242587099614,0,0,0,0,0,0,0,0,0.03729205531575445,0,0,0,0.27957619287830715,0,0,0,0,0,0,0,-0.12642151199119608,-0.011459807187467924,-0.6958194298740888,0,0,0,0,0,0,0,0,0,0,0,0.13131756308486697,0,0,0,-0.1273833422746003,-0.023805797023236732,-0.8039254845650015,0,0,0,0,0,0,0,0,0,0,0,0,0.03684838326950053,0,0,0,0,0.6163742228232354,0,0,0,0,0.4613997134384969,0,0,0,0,0,0,0,0,6,0,9,0,0,3,0,0,0,7,0,0,0,7,7.59
3dd0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,3,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.003203665826927697,0,0,0,0.05343911324996426,0,0,-0.03375411420208729,-0.04248668836568129,0,0.015706628118690936,-0.0028572078465591544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0029728217666180477,-0.03126629729071435,0,0,-0.00016941489698172688,0,0,0,0,0,0,0,0,0.030785327772977593,0,0,0,0,-0.09216149432123845,-0.06049525629677156,0,0.01651777036799868,-0.0024276934150093982,0,0,0,0,0,0,0,0,0,0.08435621558352102,0,0,0,0.03981640674476307,0.02217633539037057,0,-0.0260009532535141,0,0,0.021103569227658728,0,-0.030837408919054194,0,0,0,0,0,0,7,0,2,0,0,1,0,0,2,3,0,1,1,4,9
2v7a,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,18,0,0,0,6,0,3,0,10,0,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,5,6,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.926804070155143e-06,0,0.009162947762891054,0,0,0,0.012742396392545409,0,-0.018716395998731046,0,-0.02239792148629791,0,0,0,0,0,0,0,0,0.04626770886801447,0,0,0,0.12178309482348625,0,0,0,0,0,0,0,-0.025986739708232846,-0.031499570126146605,-0.11904060105127376,0,0,0,0,0,0,0,0,0,0,0,0.027851391204458342,0,0,0,-0.08227155338281048,-0.013355607535981648,-0.19891950480962495,0,0,0,0,0,0,0,0,0,0,0,0,0.023020125445770298,0,0,0.02595057965023079,0.018667625980318625,0.06816994341251431,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,11,0,0,3,0,5,1,3,0,0,0,6,8.3
3n7a,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,28,0,0,0,0,0,0,0,6,1,27,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.00462932443186702,0,0,0,0.03917873134683103,0,0,0,-0.06529635799395062,0,0,0,0,0,0,0,0,0.001905425434399408,0,0,0,0.2558662576627753,0,0,0,0,0,0,0,-0.10287941666898967,-0.01092009122910846,-0.4046447566250171,0,0,0,0,0,0,0,0,0,0,0,0.11087342893335342,0,0,0,-0.1403018112495855,-0.030251115456815,-0.46162623645706147,0,0,0,0,0,0,0,0,0,0,0,0,0.037160984675452806,0,0,0,0,0.31304071109107945,0,0,0,0,0.2134822452308025,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,5,0,0,0,4,3.7
