name,London_dG,hbond,hbondA,metal,metal_r,ionP,ionN,aroalk,repulse,flex,p,l,affinity
1ciz,-20.5461,0.2905,0,0.762227,0.0813861,1.86959,-9.99911,0.186236,0.0119005,2.03237,-4.02766,-6.41224,7.44
1o2n,-13.209,0.359925,0,0,0,0,-2.34946,0.0712458,0.0172351,0.579266,-3.77786,-4.44492,6.09
2hf8,-36.2242,5.72286,2.48491,0.119596,1.29377,5.37148,-30.4711,0.159702,0,1.0543,-4.41513,-6.26007,5.47
1ork,-26.3101,2.12595,0,1.22749,0.579661,6.94709,-18.1682,0.212333,0.000112683,1.38567,-3.58168,-5.27315,8.81
1qin,-32.0607,2.97955,0.693147,1.36023,0.409187,7.24214,-21.6304,0.205859,0.00039809,3.8327,-4.75564,-6.00668,8
1ecv,-14.8424,1.00149,0,0,0,4.58284,-5.59689,0.0708676,3.43556e-005,1.10187,-3.10008,-3.94289,4.85
1pxp,-13.4774,0.351668,0,0,0,0.453896,-2.92913,0.514278,1.37612e-006,1.53127,-3.50092,-4.45783,6.66
1mrs,-19.9742,2.42783,0,0.134011,0.182862,2.06233,-9.31835,0.072734,0,0.86359,-3.2448,-4.46925,3.96
1dif,-18.899,0.843237,0,0,0,0,0,0.192887,0,5.7306,-7.35971,-7.71079,10.66
1aj7,-15.0408,1.40974,1.38629,0,0,0,-3.4552,0.064702,0.00014799,1.41653,-3.56692,-4.00159,3.87
1yvm,-9.46995,0.000221154,0,1.07726,0.0104868,0,0,0.000628085,0.000290305,0.5226,-0.837024,-2.92612,6.4
2amt,-19.8248,1.69435,0,0.00384123,0.0486237,4.30252,-5.85169,0.0583327,0,2.39467,-4.86146,-6.09706,4.44
1lkl,-23.1847,4.08046,2.19722,0,0,0.942929,-7.46766,0.169723,0,5.23072,-4.32873,-4.73679,5.81
1qf2,-19.6435,0.177992,0,0.672937,0.0281826,4.55287,-16.2291,0.238957,0,2.3653,-2.5564,-4.13371,5.92
1y20,-16.2539,2.76299,2.07944,0,0,1.49605,-5.39755,0.196681,0.00261695,0.321066,-2.43922,-2.30375,5.32
1w5w,-21.4687,1.36262,0,0,0,0,0,0.335803,0,4.0556,-7.17898,-8.92565,8.8
1a94,-19.6183,0.79942,0,0,0,5.06667,-3.91254,0.0609338,0.00247174,8.20337,-7.09576,-7.48232,7.85
1b4z,-23.3616,2.32067,0.693147,0,0,2.04382,-9.59303,0.0660234,0,3.65747,-5.83125,-5.63926,5.23
1os5,-10.5822,0.0501451,0,0,0,0,0,0.379541,0.000357267,1.43106,-3.36919,-3.87592,6.85
1fkg,-11.0169,0.398163,0,0,0,0,0,0.4536,8.97034e-007,2.9977,-3.67735,-3.56302,8
1s63,-8.62129,0.0754285,0,0.704942,0.206607,0,0,0.0900998,0,2.49463,-1.86714,-2.84108,9.05
1r1j,-16.3416,0.187132,0,0.901933,1.18458,7.81356,-15.0122,0.315301,1.09889,2.9409,-3.42862,-5.1688,8.64
1m48,-15.4745,1.70161,0.693147,0,0,0,-2.33341,0.289638,0.0050939,2.6043,-3.75724,-4.25308,5.09
1f0t,-13.5579,0.747104,0.693147,0,0,0,-2.39212,0.104958,0.0016008,2.21767,-3.91403,-4.15881,6
1li3,-7.84156,0.535921,0,0,0,0,0,0.196901,0,0,-1.42612,-1.9867,4.25
2j7b,-16.2768,3.19776,2.48491,0,0,0,0,0.217403,0,0.1614,-3.10107,-3.43693,6.62
3pck,-16.2756,0.248611,0,1.04205,0.572492,1.86565,-15.7311,0,0.0253114,0.289633,-1.35097,-2.88701,6.7
1bwb,-21.2991,1.34921,0,0,0,0,0,0.649058,6.66268e-006,4.7563,-6.99514,-8.80153,8.42
2il2,-19.8496,0.862442,0,0,0,0,-4.35641,0.199608,0.0291891,3.39247,-6.26261,-7.0703,7.1
1qbt,-21.714,1.13777,0,0,0,0,0,0.703846,5.61495e-007,4.7563,-7.13454,-9.44507,10.62
2fxv,-16.4224,2.21482,0.693147,0,0,0.0447258,-0.177928,0.150312,0,0.35659,-3.89871,-4.77017,5.35
2izl,-14.5214,1.72652,0.693147,0,0,0,-1.49913,0.402229,0,0.850033,-3.34613,-3.59009,6
1ucn,-24.9886,2.91237,1.79176,0.271151,0.0051356,1.96391,-16.549,0.147888,0.000454382,0.520823,-2.44446,-4.58761,5.22
1upf,-6.01391,0.0617169,0,0,0,0,0,0,0,0,-1.21699,-1.51349,4.6
2fqy,-16.26,2.35086,0.693147,0,0,0,0,0.202009,1.62855e-005,0.622,-3.79233,-4.53536,6.57
1bgq,-11.4084,0.781155,0,0,0,0.319314,0,0.071686,0.0141933,0,-2.80357,-3.82499,8.57
1nl9,-16.9228,1.93537,0,0,0,0.267262,-3.16425,0.156218,0,4.13567,-4.13341,-4.89421,5.96
1o2j,-12.384,0.571211,0,0,0,0,-2.46845,0.0773316,0.223037,0.863266,-3.29972,-3.87571,6.92
1v2j,-10.2877,0.587637,0.693147,0,0,0,-2.47517,0.0731858,0,0.0566665,-2.27029,-2.38329,3.25
2j7g,-18.9766,3.28775,2.48491,0,0,1.78533,-3.65119,0.219577,0.0513704,0.942433,-3.50282,-3.94359,7
1qf0,-22.6456,0.738731,0,0.877158,0.338021,4.45205,-15.9294,0.282385,0,3.37633,-3.70302,-5.76161,7.38
1pzi,-14.5252,2.63007,0.693147,0,0,0,0,0.413575,0.00361393,1.62643,-2.89734,-3.14143,4.22
1lee,-16.7391,1.41628,0.693147,0,0,0,0,0.229541,0.000323458,3.4111,-5.24096,-5.99712,7.74
1qbn,-14.2993,1.11782,0.693147,0,0,0,-2.4365,0.157033,0,2.8969,-3.77298,-4.36753,5.85
3gst,-23.3684,2.8837,1.38629,0,0,0.949332,-7.85228,0.328696,0,3.19747,-5.02038,-5.84136,6.72
1rp7,-28.5581,3.5193,2.07944,0.0352395,0.336419,2.44991,-20.154,0.166646,0,1.55802,-3.86712,-5.66726,8.52
1gi7,-10.7698,0.352483,0,0,0,0,-2.18399,0.174185,0,0.812233,-2.58899,-3.22132,4.51
1b1h,-22.6877,1.3921,0,0,0,1.27933,-7.74581,0.194074,4.31265e-005,3.79567,-6.66854,-6.81006,7.03
1lf2,-16.4804,1.39907,0.693147,0,0,0,0,0.224189,0.000157436,3.17813,-5.10274,-5.86706,7.52
1jgl,-14.6644,1.88951,1.09861,0,0,0,0,0.409839,0,0,-3.60902,-3.70647,8.7
1nfw,-12.845,0.189634,0,0,0,0,0,0.164374,0,2.29063,-4.67501,-4.95036,8.96
1o0n,-13.1957,1.37844,0,0,0,0,-5.00075,0.00364304,0,0.37979,-2.20782,-2.64726,4.09
1b8n,-18.3176,3.63472,0,0,0,0,0,0.0573795,0,0.622,-3.36063,-4.60155,10.52
1uz4,-13.4653,2.32076,1.38629,0,0,0,0,0.266515,0,0.1614,-2.70075,-2.73066,3.4
2j7f,-20.2527,3.21802,2.48491,0,0,2.53566,-5.95392,0.290504,0.0154888,0.451033,-3.59267,-3.90727,6.35
1o36,-13.6234,0.311206,0,0,0,0,-2.41841,0.0763509,0.3367,2.22553,-4.01628,-5.34607,5.96
1olx,-29.8375,3.64195,1.38629,0.200876,1.46211,2.65401,-25.3015,0.314313,0.0153609,1.55802,-4.93949,-6.44878,4.33
2d1n,-14.1721,0.78743,0,0.848187,0.753077,0.330982,-0.0838543,0.201882,0.000481655,4.39783,-4.62876,-6.00972,8.15
1n4k,-27.8022,6.04049,1.38629,0,0,0.416757,-13.4979,0,0,-0.726631,-2.70537,-2.9534,10.05
1xhy,-18.9158,2.95168,1.38629,0,0,2.02351,-5.78695,0.256615,0.0751099,0.2845,-3.37604,-3.46156,6.18
2i3h,-15.6503,0.610566,0.693147,0,0,0.704198,-6.0422,0.577847,0,3.16607,-4.05338,-4.28578,7.4
1swr,-17.7183,2.4462,1.79176,0,0,0,-3.33681,0.581675,0.000128124,0.850033,-3.46313,-4.13243,6.92
1g2l,-16.5716,0.703212,0,0,0,0,-2.54892,0.428159,0,4.7317,-5.5926,-5.70974,7.24
1ex8,-50.0334,7.29375,2.77259,0.159753,0.141947,3.44916,-40.8507,0.201729,0.00286564,2.06233,-4.47324,-7.72169,6.33
2hb3,-17.0931,1.61611,0.693147,0,0,0,0,0.128195,0,2.99733,-5.20487,-6.00118,11.35
1wdn,-18.1574,3.12768,1.38629,0,0,1.99934,-5.3152,0.107215,0,1.03423,-3.11725,-3.07854,6.3
1qji,-16.1057,0.128587,0,0.266064,0.250376,3.78408,-8.92116,0.266208,0.00126319,4.8831,-3.97563,-5.23035,4.85
1x8j,-7.66019,0,0,0,0,0,0,0.000215477,0,0,-2.00221,-2.49777,6.96
1ch8,-30.0578,2.85613,1.38629,0.0235855,0.0132477,3.37578,-23.9805,0.169835,0.0140887,0.287856,-3.38887,-5.69891,7
1mtr,-19.9692,1.16896,0.693147,0,0,0,-5.79633,0.119151,0.00986883,1.87026,-5.60598,-6.25305,8.4
2j4i,-14.5116,0.265561,0,0,0,0,0,0.541122,0.000412229,2.8119,-5.48324,-5.39065,9
1owe,-12.2326,0.836378,1.38629,0,0,0,-2.42595,0.0976736,0,1.10187,-2.96173,-3.36026,6.2
1dud,-12.619,1.04002,0.693147,0,0,0.818273,-1.34849,0.211706,0,0.520823,-3.14591,-3.45713,4.82
2f6t,-14.6704,1.49499,1.38629,0,0,1.78312,-2.13146,0.174243,0,0.748779,-3.27729,-4.16134,4.62
2olb,-24.288,1.74502,0,0,0,2.76134,-11.4588,0.0438385,8.4608e-005,3.79803,-6.43899,-6.22836,5.54
1bn4,-11.5566,0.637703,0,1.01195,0.1133,0,0,0.140809,3.84174e-006,2.2259,-1.83793,-3.4795,9.31
1egh,-18.4009,4.01753,2.19722,0,0,0.616537,-4.7551,0,0,0.00862288,-2.30535,-2.52474,5.7
1bq4,-21.9362,0.55541,0,0,0,2.15153,-24.0622,0,0,0.902622,-2.60711,-3.21791,5.22
1ogg,-16.4486,1.18771,0,0,0,0,-1.18038,0.424118,0.00237981,1.81803,-5.23651,-5.04885,5.19
1gz4,-17.0112,1.12769,0.693147,0,0,3.24171,-4.8687,0.359277,0,0.685056,-4.06664,-4.88027,3.7
1lnm,-12.0327,0.43807,0,0,0,0,0,0.345064,0,0.4606,-4.02971,-3.71912,8.7
2j7d,-19.6494,3.39655,2.48491,0,0,0,-3.71672,0.27841,0.00892064,0.7834,-3.74645,-3.98756,7.13
1ppk,-15.9944,1.78824,0,0,0,2.17689,0,0.0523633,0.00898377,3.94197,-5.22684,-4.82062,7.66
1ecq,-23.5435,2.06698,0.693147,0.277041,0.448245,3.80538,-23.1729,0.0752075,0.344329,0.978066,-2.46643,-3.54865,3
2bys,-14.2955,0.192768,0,0,0,0,0,0.593495,0.0193502,1.50847,-5.08198,-5.41256,9.52
1b5i,-20.4283,1.33001,0,0,0,0.560187,-8.00872,0.0490444,0,3.89043,-5.79308,-5.5838,7.05
1mh5,-18.5925,1.86654,0,0,0,0.407115,-5.13935,0.232773,0.00145058,3.68353,-4.57833,-5.09839,9.21
1fkf,-17.085,1.57582,0,0,0,0,0,0.523554,0.00209335,1.866,-5.60505,-5.04117,9.4
1zoh,-9.95985,0,0,0,0,0,0,0.235281,0,0,-3.39485,-3.16972,7
1g36,-13.8464,0.66912,0,0,0,0,-2.40162,0.341743,0.0103897,2.22287,-3.94738,-4.33834,7.17
2a4m,-8.36143,0.0922336,0,0,0,0.897863,-1.06128,0.131455,0.414971,0.896033,-2.13613,-2.82305,4.52
1m7d,-13.4276,1.11179,0.693147,0,0,0,0,0.128687,8.71991e-006,1.429,-4.19851,-4.01874,6.23
1x38,-22.8311,4.21558,1.79176,0,0,1.52824,-6.0017,0.0618695,0.00816976,0.451033,-3.7922,-4.48847,8.77
1c5t,-10.3097,0.56228,0,0,0,0,-2.51176,0.143442,0,0.289633,-2.21097,-2.47608,4.1
1a9m,-14.8484,0.389775,0,0,0,1.90386,-0.303458,0.0168491,0.00114558,4.8617,-5.67547,-6.09327,6.92
1bai,-18.7059,1.18693,0,0,0,1.42814,-2.17478,0.0608756,0.00060365,8.43633,-6.50733,-7.29963,7.7
1m5w,-13.1126,0.944953,0,0,0,2.21222,-4.85404,0.0177754,0.0532003,0.55659,-2.95289,-2.8358,4.27
1z71,-14.8016,0.480553,0,0,0,0,-0.256401,0.23796,0,3.33303,-5.39337,-5.6252,9.18
2ces,-19.8789,3.90992,2.48491,0,0,0,-3.74992,0.264497,0.00602011,0.1614,-3.30669,-3.49304,7.25
1hos,-15.1754,0.339293,0,0,0,1.48669,0,0.114191,0,5.06467,-5.78227,-6.5105,8.55
1c5y,-11.0405,0.632597,1.38629,0,0,0,-2.57862,0.187679,0,0.289633,-2.45589,-2.74367,4.2
1fzo,-29.2936,4.98013,1.79176,0,0,0.848525,-2.73382,0.41137,1.12846e-005,8.39793,-7.7571,-8.41243,7.89
1sr7,-13.241,0.0804236,0,0,0,0,0,0.111587,0,2.6036,-4.78384,-5.57488,10.1
1fzq,-21.8645,3.85684,1.09861,0,0,1.11901,-4.54274,0.149315,0,0.520823,-3.77617,-4.90403,7.62
1utl,-8.67291,0.205395,0,0,0,0,-2.63817,0.141802,0,0.550433,-1.94887,-1.80868,2.47
1ik4,-20.4016,4.90922,2.89037,0,0,0.547348,-3.40065,0,0.0217693,0.24159,-2.84192,-2.95377,7.41
1tcw,-11.6338,0.0891776,0,0,0,0,0,0.129126,0,3.38789,-4.20205,-4.68008,6.02
1e2l,-13.8155,1.68707,0,0,0,0,0,0.109698,0.0188297,0.6592,-3.34977,-3.97996,4.29
1nfx,-13.0235,0.115021,0,0,0,0,-0.266351,0.203351,0.000122503,2.41323,-4.69824,-5.10874,8.52
1a4w,-14.1828,0.533095,0,0,0,0,-1.85955,0.160167,0.0323729,3.6433,-4.86134,-4.80756,5.92
1g48,-10.3121,0.517924,0,0.836453,0.0740758,0,0,0.139381,0.00856487,1.6247,-1.46302,-3.0338,8.41
1bp0,-17.8531,2.70717,1.38629,0,0,0,-5.67341,0.00930675,0,0.35659,-2.93911,-3.56899,5.4
2iko,-14.0404,0.786109,0.693147,0,0,0,-4.10304,0.110506,0,1.71587,-3.35785,-4.15086,5.45
2bt9,-14.324,3.20721,1.38629,0,0,0,0,0.293959,0,0.1614,-2.26312,-2.22661,6.19
1pdz,-14.0387,0.964383,0.693147,0,0,2.84545,-11.4633,0,0,0.00862288,-1.40323,-1.81692,3.7
2evl,-17.9563,2.04361,1.38629,0,0,0,0,0.374904,0.00414516,7.5496,-5.71123,-6.2223,6.7
1z4o,-20.1502,3.7461,0.693147,0,0,0.277874,-4.16036,0.18439,9.41481e-007,-0.0808104,-3.64884,-3.5675,4.52
1o3i,-13.6554,0.628994,0.693147,0,0,0,-4.04119,0.303959,0.015088,0.812233,-3.26364,-3.83591,7.3
1pme,-11.4054,0.097372,0,0,0,0,0,0.385599,0.00715439,1.3295,-3.26738,-4.68578,9.4
2h4n,-9.78145,0.346674,0,1.05349,0.0822866,0,0,0.0479888,0,1.07663,-1.24469,-2.5172,8.7
1laf,-18.014,1.93723,0,0,0,1.45328,-7.36781,0.163524,0,0.939466,-3.67878,-3.65186,7.85
1hvr,-17.2521,0.860529,0,0,0,0,0,0.34182,0,2.6659,-5.48412,-7.10839,9.51
1ghw,-14.1834,1.24012,0,0,0,0.522339,-4.8845,0.181769,0.205572,0.812233,-2.82165,-3.47465,4.2
1hmt,-11.6842,0.852545,0.693147,0,0,0,-2.44399,0,0,2.34703,-2.98229,-3.11073,5.79
1ndv,-15.9552,0.484778,0,0,0,1.55576,-7.20707,0.432497,0.188547,1.22447,-3.73068,-4.50625,5.92
1ajv,-18.5798,1.43137,0.693147,0,0,0,0,0.364201,0,1.5522,-5.55749,-6.96332,7.72
1b6k,-20.1263,1.33014,0.693147,0,0,0,-5.8035,0.133266,0.000493926,2.5737,-5.46777,-6.34753,8.74
1koj,-17.0077,3.10126,1.38629,0,0,0,-1.97235,0.000776041,4.31833e-006,1.27919,-3.29969,-3.62887,6.7
1lah,-16.7656,1.9148,0.693147,0,0,1.54671,-8.00235,0.183709,0,0.665433,-2.95941,-2.77232,7.52
1atl,-14.8252,0.0237719,0,0.129801,0.324302,4.36739,-12.2754,0.032574,0.000546598,2.3425,-2.74776,-4.00572,6.28
1sdt,-18.62,0.578739,0.693147,0,0,0.0252348,-2.03021,0.280332,0,3.31602,-6.20135,-7.50639,9.27
1t32,-17.682,1.35104,0.693147,0,0,0,-2.4249,0.216182,0,2.31442,-5.18423,-5.69613,7.42
1f3e,-10.3175,0.874109,0,0,0,0,0,0.0600554,0,0,-2.31476,-3.03445,6.7
1c88,-19.3644,2.19535,0,0,0,5.03099,-8.9882,0.163321,0.00771588,1.10187,-3.11034,-4.28648,5.29
1j4r,-14.056,0.571603,0,0,0,0,-0.0331068,0.697783,0,5.2069,-5.30937,-4.82933,7.72
1b55,-26.5324,4.41932,1.38629,0,0,0,-11.8648,0,0.0572828,-1.20181,-4.07866,-4.326,7.4
456c,-23.1984,0.536911,0,1.64098,0.380904,2.6388,-16.9213,0.113145,0.00655365,1.77473,-2.80402,-5.19909,9.77
1msn,-18.8439,1.50775,0,0,0,0,0,0.219805,9.31695e-006,3.32087,-6.24253,-6.90784,9.09
1o2h,-13.9573,0.639294,0,0,0,0,-3.94401,0.277683,0.180174,1.24767,-3.5063,-4.20655,7.17
1h2t,-26.9258,3.34867,0.693147,0,0,1.51474,-5.54044,0.316421,0.00297673,2.0131,-6.90966,-7.50055,7.89
1oar,-18.5196,1.24088,0,0,0,0,-8.46287,0.182109,0.126475,0.18479,-3.87518,-4.75464,7.4
2ccb,-11.3781,1.26076,0,0,0,0,0,0.0610014,0,1.2298,-2.76335,-3.13204,7.45
1yc4,-12.9084,1.57488,0,0,0,0,0,0.396872,0,1.5522,-2.49126,-4.03851,6.55
1pzo,-9.90321,0.398657,0,0,0,0,0,0.245537,0,1.0985,-2.51086,-3.42161,3.32
2mas,-17.6094,3.78872,2.48491,0.261181,0.422455,3.52192,-3.45337,0.0774377,0,0.389033,-2.40444,-3.57127,7.52
1ai4,-9.70984,0.622193,0.693147,0,0,0,-1.47582,0.0741009,0,0.781033,-2.09497,-2.56351,2.5
1sdu,-18.7501,1.03205,0.693147,0,0,0.0139315,-2.1693,0.187323,0,3.31602,-5.86777,-7.08691,10.07
1bhx,-13.922,0.439508,0,0,0,0,-2.25995,0.18465,0.0064467,2.1177,-4.4961,-4.5262,6.84
1v2w,-12.1777,1.01172,0.693147,0,0,0,-2.37069,0.0532085,1.26282e-007,3.0441,-3.10269,-3.2962,4.01
2j7e,-20.8388,3.95323,2.48491,0,0,0,-3.77239,0.270118,0.0109142,1.1754,-3.74347,-4.13188,7.32
1lgw,-6.92119,0.0155202,0,0,0,0,0,0.188492,0,0,-1.42044,-2.12122,4
1tom,-13.8749,0.662888,0.693147,0,0,0,-3.30464,0.192807,0,1.95347,-3.90825,-4.0485,8.3
1f0u,-14.7176,0.694949,0.693147,0,0,0,-2.38065,0.0904669,0,3.39847,-4.61169,-4.99328,7.16
1sh9,-15.3594,0.243233,0,0,0,0.256506,-0.741565,0.198581,0.0216462,5.45873,-5.64733,-6.67131,6.03
2b07,-16.4063,0.562194,0.693147,0,0,2.35671,-6.61451,0.253669,0,2.08397,-3.95946,-5.04189,6.43
1ghv,-11.3068,0.591177,0,0,0,0,-2.50114,0.0731406,0,0.812233,-2.63573,-3.17666,4.35
1tkb,-24.3217,2.58377,0.693147,0.204141,1.09902,3.06167,-20.2425,0.312011,0.563589,1.55802,-4.27561,-5.5143,8
2ypi,-10.7842,0.951309,0.693147,0,0,2.73565,-2.54646,0,0.000212201,0.00862288,-2.23134,-2.21907,4.82
1hbv,-15.8557,0.0413844,0,0,0,0.823274,-4.46428,0.116903,0.00591604,4.2543,-5.39676,-5.77196,6.37
1b52,-20.4322,1.45424,0,0,0,0.614084,-7.85654,0.0663148,0,3.42203,-5.75805,-5.33413,7.12
1ui0,-9.8547,1.04511,0.693147,0,0,0,0,0,0.0072764,0,-2.21706,-2.39469,7.06
2cht,-13.2783,0.875526,0.693147,0,0,0.221905,-4.59744,0.13956,0,0.781666,-2.90709,-3.18703,5.52
1m2p,-12.7705,0.141803,0,0,0,2.71861,-4.69548,0.220864,0.000665206,0.289633,-2.78488,-4.03527,6.11
1qkb,-22.628,2.32948,0,0,0,0.708986,-8.34661,0.0657914,0,3.18907,-5.84102,-5.40274,7.35
1h46,-14.7233,0.0433711,0,0,0,0.619119,-9.24317,0.142576,0,1.49483,-3.45963,-3.56865,3.57
4er1,-18.6523,0.976113,0.693147,0,0,0,-0.643316,0.155653,0.215883,5.6075,-6.75714,-7.70642,6.62
1bhf,-17.5323,1.35066,0.693147,0,0,1.47635,-6.68761,0.221527,0.000282115,6.17697,-4.63979,-4.77137,4.38
1qbv,-13.7305,0.138173,0,0,0,0,-4.11454,0.250864,0,2.41407,-4.06401,-4.43209,5.39
1h1d,-32.2746,2.68958,1.38629,1.6911,1.21556,7.44822,-37.2748,0.267644,0,2.03126,-1.63204,-3.65426,8.22
1w4q,-16.6487,2.14447,0,0,0,0,-6.0969,0.0144053,0.0207079,0.37979,-2.85908,-3.37881,5.26
1w5v,-21.2146,1.26468,0,0,0,0,0,0.338123,0,4.0556,-7.16698,-8.87707,8.15
1t7d,-12.2933,0.129119,0,0,0,0,-2.85861,0.247839,0.00532815,3.70603,-3.83887,-4.14743,6.03
1o2o,-14.3741,0.904298,0.693147,0,0,0,-2.37512,0.095703,0.0694741,0.863266,-3.8666,-4.50752,6.36
1v2n,-14.1361,0.75802,0.693147,0,0,0,-2.44726,0.111304,0,0.925566,-4.1401,-4.18058,5.9
1mq5,-15.2251,0.0462433,0,0,0,0,-0.196822,0.345347,0.000519065,2.29287,-5.88418,-6.12972,9
1pfu,-10.37,0.71465,0,0,0,0.636841,-3.34105,0.0446158,0,0.0355896,-2.2594,-1.81366,2.72
1g4j,-9.59312,0.503359,0,0.648839,0.0744758,0,0,0.0935845,0.0282231,1.6247,-1.396,-2.94691,8.7
1n5r,-8.14985,0.0237039,0,0,0,0,-0.0394261,0.0578933,0,1.02827,-2.6513,-2.43081,5.66
2j75,-21.3729,4.61418,3.58352,0,0,0.0918302,-6.66333,0.14522,0,0.1614,-2.75,-2.79174,6.65
1hi5,-16.0146,1.47806,0.693147,0,0,0,-8.81206,0.125785,0.00140516,0.520823,-2.62548,-2.85267,4.04
1gyy,-12.8447,1.02087,0,0,0,0,-4.84871,0.0799872,0.00502885,0.579266,-2.66731,-2.5987,3.64
1hvh,-14.5584,0.579568,0,0,0,0,0,0.193235,0.0678361,3.73657,-4.91294,-5.99044,7.96
2i80,-10.9781,0.120231,0,0,0,0,0,0.143631,0.319802,1.22706,-4.04979,-3.96327,5.4
1sqo,-13.1217,0.818967,0.693147,0,0,0,-2.35593,0.155925,0,1.07067,-3.27389,-3.9422,7.46
2pcp,-10.8601,0.0614507,0,0,0,0,-0.549048,0.332316,0.134171,0.2881,-3.71714,-3.4483,8.7
1txr,-11.9832,1.04488,0.693147,2.291,1.80311,1.46949,-2.16954,0.000150019,0.000195283,1.8741,-2.47975,-4.14837,7.74
1sqt,-13.1927,0.609753,1.38629,0,0,0,-2.2489,0.0878123,0,1.22427,-3.74578,-4.11382,6.2
2f35,-14.8555,2.39036,0,0,0,1.43072,-2.61121,0.107161,0,2.19967,-2.82822,-3.13858,5.4
1gjd,-15.8688,1.55354,0.693147,0,0,0.408291,-2.9327,0.214173,0,1.33483,-4.02934,-4.1739,5.22
2euk,-21.3919,2.73251,1.38629,0,0,0,0,0.492921,0,7.7794,-6.71675,-7.20102,6.6
1i5r,-26.2113,3.1414,0.693147,0,0,0,0,0.741446,0.0233814,2.7648,-7.08777,-9.54689,8.52
1hii,-14.8129,0.381271,0,0,0,0,0,0.0605848,0,3.74573,-5.62943,-5.99186,7.28
7std,-10.5652,0.0961167,0,0,0,0,0,0.206362,0,1.44087,-3.73188,-3.57922,10.72
1vyg,-14.6128,1.2963,0.693147,0,0,0,-3.0323,0.000426532,0.00761607,5.02103,-3.88842,-4.52378,8
1e3v,-11.5524,1.58655,0.693147,0,0,0,0,0.00896999,0,1.0066,-2.60152,-2.82154,4.34
966c,-22.0704,0.800711,0,1.75316,0.269137,0,-14.0944,0.0671108,0.00117194,1.77473,-2.59738,-4.53251,7.64
1gaf,-18.1695,3.24645,1.09861,0,0,0,-2.075,0.111439,0,1.41653,-3.65579,-4.01121,8
1met,-16.7256,0.942781,0.693147,0,0,0,0,0.15095,0.0956855,3.21397,-5.66696,-6.63689,9.4
1v2t,-11.9654,1.00879,0.693147,0,0,0,-2.35186,0.0539295,0,3.0441,-3.07233,-3.1288,4.71
1izh,-20.2467,1.38383,0.693147,0,0,0,0,0.199372,0.0111082,5.58409,-7.34871,-7.962,7.7
2aj8,-15.1291,0.727426,0.693147,0,0,1.65887,-5.77279,0.151349,0.0357645,1.00867,-3.52957,-4.19586,6.2
1sw2,-11.7076,0.476562,0,0,0,3.13532,-5.11619,0.364254,0.00113673,-0.129577,-2.47739,-2.16848,7.22
1nwl,-10.3365,0.51128,0,0,0,0,-1.00807,0.0764674,0.563174,3.20547,-3.24093,-3.57299,2.39
1sld,-12.9134,0.730749,0,0,0,0,0,0.241361,0.00221161,2.83163,-4.33271,-4.31832,6.57
2qwf,-18.9631,1.41582,0,0,0,3.75668,-10.962,0.00107432,0,2.08367,-3.90557,-4.02409,5.67
2avo,-18.7146,1.18861,0.693147,0,0,0.0616232,-2.16995,0.205893,0.000364475,3.31602,-5.73337,-6.85417,8.85
1nh0,-21.7731,2.10102,0,0,0,0.494672,-1.43463,0.312907,0.000243944,6.91693,-6.84525,-7.99742,9.74
1gi4,-22.4595,0.610183,0,1.67816,0.128986,3.77486,-18.0313,0.196122,0,0.812233,-1.47719,-3.81781,7.19
2f7o,-17.1149,3.54924,2.07944,0.693995,0.873661,5.95223,-6.90803,0.30822,0,0.1614,-1.83497,-2.6161,7.44
1hvk,-19.9723,1.09223,0,0,0,0,0,0.265158,0,6.19653,-7.36425,-8.30775,10.96
1iiq,-24.2725,2.16032,0.693147,0,0,0,-6.04809,0.219374,0.0865619,5.72229,-7.1503,-7.69384,7.48
1x8t,-39.5849,7.71663,3.8712,0,0,5.41463,-20.9812,0.0869443,0,0.559246,-5.21552,-5.31667,7.8
1qbq,-12.79,0.503804,0,0,0,0,-4.8333,0.153382,0.00353085,2.12982,-3.46696,-3.03892,8.3
1dmp,-16.9419,1.07115,0,0,0,0,0,0.340362,0,2.6659,-5.30021,-6.56233,9.55
2ihq,-12.2834,0.276754,0,0,0,0,0,0.203875,0.173008,1.0452,-3.3181,-5.44174,8.49
2cf9,-15.5948,0.720529,0,0,0,0.182074,-2.91164,0.420506,1.49677e-006,1.77233,-4.76265,-4.72922,7.82
1g7v,-13.3994,0.360098,0,0,0,1.35996,-4.87308,0.0541172,0.0513857,1.01201,-3.67484,-3.61897,6.4
1jev,-26.6093,2.91705,1.38629,0,0,0.662959,-8.04826,0.105987,0.000461493,3.89043,-6.96262,-7.34496,6.89
1g53,-10.8074,0.458827,0,0.942947,0.102314,0,0,0.167719,0.0707081,1.6247,-1.69147,-3.28525,9.04
1njc,-19.2736,2.59647,1.38629,0,0,0.0249786,-7.5439,0.0118323,0,0.35659,-3.25347,-3.95873,5.55
1nm6,-14.1922,0.15406,0,0,0,0.188433,-1.46667,0.221554,0,0.435433,-4.87457,-4.98662,10.05
1xkk,-16.6185,0.396921,0,0,0,0,0,0.56325,4.33791e-006,3.57603,-5.29863,-7.55835,8.52
1px4,-12.746,2.03619,0,0,0,0,0,0.257769,0,0.251233,-2.70189,-2.60704,3.23
1w5y,-21.2103,1.26038,0.693147,0,0,0,0,0.341549,0.0381641,4.0556,-7.23653,-8.84657,8.48
