name,AutoDock4.1Score,estat,hb,vdw,dsolv,tors,affinity
4a95,-7.7578,-0.0402,-0.6149,-10.6732,1.4824,2.0881,5.76
3wzn,-7.4651,-0.4157,-2.5048,-9.3386,3.0042,1.7898,7
4pin,-6.0079,-1.4030,-2.7497,-6.8734,3.2284,1.7898,5.4
3hp9,-4.8565,-0.5763,-0.4156,-7.5636,2.2074,1.4915,4.59
3kqr,-1.3537,0.0172,-1.7724,-3.4547,2.0663,1.7898,4.43
1b2h,-13.1839,-6.4266,-5.3361,-14.9984,7.6112,5.9660,4.54
1eb2,-10.7098,-0.4005,-2.8794,-13.8391,4.0228,2.3864,6.01
3djp,-3.7172,-0.8867,-1.9096,-7.0106,3.7034,2.3864,4.2
1okl,-6.1081,-0.1250,-1.0848,-7.2448,1.4515,0.8949,6.03
2jfh,-3.8437,-0.4862,-2.1858,-8.9505,3.3044,4.4745,3.06
1pzp,-4.7926,-0.0231,-0.0045,-7.2307,0.9741,1.4915,3.31
3drg,-13.6565,-1.4468,-4.9860,-24.0287,9.3475,7.4575,7
2avm,-13.0518,-2.0660,-6.4745,-19.8148,6.3545,8.9490,5.7
1sdv,-12.3086,-1.1692,-1.9286,-18.2507,4.8637,4.1762,8.74
1ws1,-8.4412,-0.4697,-2.9258,-11.5741,2.9488,3.5796,9.55
4az6,-10.8280,-1.5561,-4.1962,-11.9782,4.5161,2.3864,9.1
2xdk,-3.8077,-0.8352,-0.6313,-5.6874,2.7496,0.5966,3.6
4ca6,-12.3709,-0.0560,-3.9977,-21.3920,7.7054,5.3694,6.74
2v2q,-5.2865,-0.1520,-1.9080,-10.1168,4.2056,2.6847,4.15
1eoc,-4.1838,-0.7132,-0.6306,-6.3216,2.5867,0.8949,6.05
4ad6,-6.3534,-0.7854,-2.9391,-7.6948,3.8727,1.1932,4.78
2gkl,-4.1357,-1.0801,-1.4737,-4.7712,2.5928,0.5966,5.35
4f9u,-4.6501,-0.1408,-0.8222,-8.5513,2.4778,2.3864,6.03
3bqc,-6.3264,-0.1799,-0.4611,-8.7037,2.1235,0.8949,5.73
3old,-12.1199,-4.6938,-6.8370,-21.5324,10.8010,10.1422,5.9
1r4w,-7.2228,-2.5380,-3.4150,-8.9874,4.4364,3.2813,4.05
4q93,-6.0164,-0.4792,-1.5961,-7.7008,2.2682,1.4915,4.65
3ff3,-6.4175,-3.2411,-3.4024,-5.8551,3.9930,2.0881,3.57
4xu0,-14.2371,-0.8889,-4.8484,-20.5404,8.4610,3.5796,9.11
3u5l,-6.5813,-0.0238,-0.0372,-8.2405,1.4218,0.2983,6.19
1pz5,-3.3413,-0.4972,-2.0025,-16.0577,6.2671,8.9490,5.4
4zek,-7.3535,-0.7164,-4.0801,-9.5737,4.6303,2.3864,5.66
3gc4,-15.1155,-4.6889,-4.5606,-13.9054,5.9514,2.0881,7.6
2p09,-8.2258,-4.4557,-2.2880,-10.5484,6.0833,2.9830,6.35
3hkq,-2.3460,-0.1419,-1.2044,-5.9944,2.9066,2.0881,5.34
4pb2,-5.5097,-0.7859,-2.5543,-7.1725,3.5114,1.4915,4.8
4mre,-2.4531,-0.0878,-0.1711,-4.6743,1.8836,0.5966,2.19
2r2w,-9.7831,-1.5091,-3.0124,-10.6004,4.1456,1.1932,4.47
1h6h,-3.0696,-2.1648,-3.7707,-8.6496,4.6547,6.8609,5.3
4xu2,-13.0537,-0.8505,-4.3422,-19.5816,8.1411,3.5796,9.23
3bgb,-8.9718,-2.1396,-1.4322,-13.7590,3.5862,4.7728,6.05
2xyt,-9.1140,-1.8465,-0.0386,-12.1475,3.7254,1.1932,6.29
4fys,-11.2338,-3.8274,-3.6010,-16.2226,6.1529,6.2643,4.82
2i0a,-9.4406,-0.2799,-1.7379,-15.7027,3.8054,4.4745,11.4
3bpc,-5.0311,-2.9377,-4.2352,-7.0259,4.3948,4.7728,4.8
4gqp,-7.3388,-1.5239,-0.9241,-7.0311,1.2454,0.8949,9.6
2y7i,-12.0665,-4.9698,-5.3975,-9.1083,5.6193,1.7898,5.54
1ajq,-6.3640,-1.1051,-1.6812,-5.5861,1.4117,0.5966,4.31
3d1z,-9.3138,-0.4077,-1.3144,-15.5544,3.7865,4.1762,8.8
2cle,-5.9026,-0.2049,-2.3742,-9.0119,3.0037,2.6847,3.55
3brn,-6.3962,-1.5606,-0.9149,-7.2782,2.1644,1.1932,8.7
4umb,-6.7291,-3.0590,-3.5233,-5.2161,3.5778,1.4915,4
4re2,-7.6784,-1.1464,-4.0645,-8.3040,4.3449,1.4915,4.98
3fzn,-11.6924,2.0417,-6.4952,-19.7789,8.3638,4.1762,4.01
2zz2,-12.0587,-2.5273,-6.3928,-10.7570,5.8286,1.7898,4.54
3sbi,-4.8679,-0.1285,-0.9611,-7.3051,1.7370,1.7898,7.92
2wuf,-7.5955,-0.6442,-0.9682,-9.8798,1.8086,2.0881,4.29
1fcx,-14.3165,-1.1037,-1.0095,-14.6179,1.2214,1.1932,7.19
3d8w,-5.4753,-0.1342,-1.6961,-6.9533,2.1152,1.1932,8.15
4abf,-6.3819,-1.2010,-1.0802,-7.0875,2.3901,0.5966,4.62
1u33,-7.3191,-1.5491,-4.3503,-13.7871,6.9980,5.3694,4.6
1tmn,-6.2304,1.0769,-3.7712,-11.5110,4.0970,3.8779,7.3
3iww,-9.6922,-1.2131,-2.4564,-16.3605,6.7582,3.5796,7.96
1p1o,-9.5482,-2.7481,-4.5923,-8.2470,4.8460,1.1932,5.76
4f5y,-7.8054,-1.0281,-3.0141,-14.9956,8.8460,2.3864,5.43
1zp8,-8.3276,0.1178,-1.4769,-16.6636,4.6240,5.0711,8.77
4m14,-5.9364,-0.2618,-1.6677,-8.3400,2.8416,1.4915,6.7
3rf4,-9.3170,-2.2872,-1.7076,-9.5585,2.4465,1.7898,6.25
1fiv,-15.6129,-0.8264,-5.7267,-22.6165,6.3976,7.1592,6.59
3sjf,-11.4601,-1.2592,-4.2154,-16.9399,7.0765,3.8779,7.64
1q5k,-5.3839,-0.5370,-0.8770,-8.3408,2.8794,1.4915,7.42
3njq,-7.3697,-0.0957,-0.3421,-9.2589,0.2390,2.0881,4.89
3jzj,-11.4585,-2.6570,-6.0611,-19.0386,9.7357,6.5626,3.61
3gbe,-6.1053,-3.3303,-2.0917,-6.5231,4.3483,1.4915,5
3bbb,-2.4491,-0.5292,-1.5787,-8.7713,4.5522,3.8779,7
1gwv,-3.1710,-0.5596,-2.3606,-7.6569,3.8265,3.5796,2.57
2jkh,-8.7462,-0.1025,-0.2082,-13.2281,3.3011,1.4915,8.05
4lyw,-4.9927,-0.0667,-1.0007,-7.6844,1.0744,2.6847,6.63
4leq,-13.7870,-3.2671,-5.7854,-14.0560,6.9351,2.3864,6.54
3gvu,-11.8879,-1.8189,-1.8307,-14.3919,4.3638,1.7898,8
1amw,-2.1833,0.0968,-1.5438,-8.9136,5.4927,2.6847,4.54
3ozp,-10.8233,-1.7037,-4.2343,-11.8927,4.6208,2.3864,6.62
2cbu,-10.6010,-3.0207,-4.4494,-8.1978,3.8737,1.1932,5.68
4ipi,-1.8284,-0.1598,-1.6880,-4.4758,3.3020,1.1932,5.32
4b35,-4.3694,-0.0313,-0.5753,-5.3341,0.9747,0.5966,2.89
1k22,-10.4923,-0.5123,-3.8599,-13.9602,4.5589,3.2813,8.4
1n51,-11.8645,-3.7930,-2.5210,-14.0408,5.5072,2.9830,4.85
1pbq,-8.9512,-1.5848,-1.9569,-8.1443,2.4364,0.2983,6.27
4q4o,-11.4473,-2.7794,-4.2727,-11.2841,5.3975,1.4915,7.46
1mrx,-11.7040,-0.3441,-2.0304,-16.3021,3.9896,2.9830,7.26
1o35,6.8502,-0.3755,10.6669,-8.5320,4.1958,0.8949,5
2z4o,-10.4042,-0.3796,-1.5960,-16.5848,4.2783,3.8779,9.57
3hvk,-11.9490,-0.3260,-3.8000,-19.3399,7.9373,3.5796,8.52
2ya7,-11.3328,-4.3260,-5.7554,-10.1398,6.2037,2.6847,3.14
3d0b,-8.6529,-0.0777,-0.5741,-12.0446,2.2536,1.7898,6.54
4czs,-8.5809,-0.7554,-5.0621,-15.6399,5.4189,7.4575,5
3zj6,-11.0440,-2.8844,-4.8107,-9.5510,3.8157,2.3864,6.66
3g34,-2.9242,-0.1388,-0.6842,-5.1067,2.4089,0.5966,2.96
4cd0,-6.0219,-0.3012,-2.0641,-10.4936,3.8540,2.9830,9.7
2zxd,-8.4626,-2.5353,-3.1810,-6.9770,3.0373,1.1932,5.22
4r4o,-8.0233,-1.5599,-1.3025,-10.6154,2.7698,2.6847,5.82
1nhu,-6.1512,-1.0738,-1.0230,-8.0254,1.5846,2.3864,5.66
3eax,-0.9869,0.2984,-0.0098,-7.8112,2.3595,4.1762,4.92
4bps,-7.3037,-2.0770,-2.6255,-8.0988,3.7078,1.7898,2.99
3pwk,-5.4078,-0.9427,-2.8913,-4.4574,2.2870,0.5966,3.35
4u43,-3.5986,0.0971,-0.0443,-7.0419,2.7939,0.5966,4.32
5d21,-2.4636,0.1049,-1.3141,-6.1841,2.8416,2.0881,8.38
1zhy,-9.7838,-0.0321,-0.1872,-10.5062,-0.8481,1.7898,6.52
3pe1,-7.0367,-0.7375,-1.0651,-8.8215,2.6925,0.8949,9.65
3aas,-3.7629,-0.7716,-1.7788,-7.1200,4.1178,1.7898,4.51
4gql,-10.3184,1.5905,-1.8852,-20.7271,5.0356,5.6677,9.59
4o9v,-9.8532,-0.9138,-2.5915,-14.8455,5.2162,3.2813,8
3ujc,-6.8449,-1.8619,-3.0325,-6.7078,2.9676,1.7898,4.59
3uyr,-2.7838,-0.0776,-1.8199,-14.6595,4.8241,8.9490,6.9
1fkh,-7.8383,-0.1497,-0.9707,-10.4287,0.7279,2.9830,8.15
3f48,-5.4765,-1.1881,-2.8936,-5.0105,3.0191,0.5966,6.29
3ifl,-8.6273,-2.3226,-4.7397,-16.3906,6.7715,8.0541,8.08
1df8,-8.8414,-0.9298,-2.5648,-9.6595,2.8212,1.4915,9.7
4ibj,-5.7458,-2.1348,-0.8070,-8.8218,3.0349,2.9830,4.33
4fs4,-10.0064,-2.4098,-1.6288,-9.9550,2.7940,1.1932,6.57
3ddf,-7.6586,-2.3957,-3.2303,-8.8883,4.4694,2.3864,4.66
3arx,-4.6994,0.1216,-0.0068,-9.0864,2.1841,2.0881,5.33
4zbf,-10.2111,-1.3547,-0.0130,-12.1151,1.1836,2.0881,7.13
4qf8,-2.9076,-1.2291,-1.7509,-5.6909,3.0786,2.6847,7.51
2cli,-8.4066,-0.5630,-3.2534,-11.0470,3.4738,2.9830,4.3
4ipn,-4.9596,-0.7038,-4.2241,-10.1681,5.6620,4.4745,3.39
1syh,-13.4353,-3.3620,-5.5746,-10.2912,4.5992,1.1932,6.41
3v3q,4.9123,-0.0293,-1.0834,-0.5235,2.3723,4.1762,6.6
4el5,-8.8930,-0.6904,-4.1716,-10.9631,5.1423,1.7898,5.37
2qnp,-16.5725,-3.2226,-2.5290,-17.0854,3.2815,2.9830,6.41
1hvs,-11.5704,-0.6922,-4.0566,-18.6014,5.5155,6.2643,10.3
2bvd,-12.5856,-5.3286,-5.6751,-9.4030,4.8381,2.9830,6
2o4r,-13.0808,-0.2738,-2.3355,-13.5642,0.7063,2.3864,9.4
1xap,-13.8975,-1.2502,-1.4856,-12.4940,0.4374,0.8949,8.7
2q54,-11.2133,-0.3621,-3.3050,-16.8873,4.5683,4.7728,9.01
4ido,-13.0914,-4.1754,-6.0636,-14.3958,8.8587,2.6847,4.93
3bug,-3.7606,-1.2309,-0.9960,-4.2885,1.2633,1.4915,3.18
4emr,-7.7052,-2.1746,-3.6078,-12.3887,7.4829,2.9830,7.49
1v2l,-5.0161,-0.2457,-1.6316,-6.0669,2.3315,0.5966,4.29
4r74,-7.8086,-2.1876,-5.3249,-9.1049,5.8259,2.9830,8.1
2q88,-7.7305,-1.0974,-2.5470,-7.3143,2.9299,0.2983,5.8
4gr3,-6.9660,2.0094,-1.9251,-16.8424,4.7211,5.0711,7.81
1e6q,-7.4453,-0.9541,-4.2482,-7.7854,4.0510,1.4915,3.15
3v5p,-9.0386,-1.1940,-1.2799,-11.1282,3.3702,1.1932,8.96
3pgl,0.4199,-0.0429,-0.0311,-3.9096,2.0171,2.3864,5.3
5a81,-8.7245,-2.4797,-2.3980,-7.3058,1.9675,1.4915,5.54
4pp3,-11.7521,-1.2452,-1.0729,-11.2586,0.6313,1.1932,7.82
2r58,-3.0505,-1.3801,-0.7552,-4.3812,1.3779,2.0881,2
3alt,-0.2046,0.4070,-1.8294,-4.9792,2.6174,3.5796,2.92
4ymx,-12.7688,-4.9441,-6.1307,-9.0624,5.5785,1.7898,7.1
1onz,-8.0343,-3.0374,-1.9368,-8.6652,4.1136,1.4915,5.1
1o2r,-9.1126,-0.3909,-3.0924,-11.9656,4.8448,1.4915,5.21
3tif,-8.6921,-3.4226,-2.1974,-13.2672,7.5105,2.6847,5.38
4bs0,-4.8412,-0.1004,-0.9946,-6.8657,2.8212,0.2983,5.7
4io7,-9.1654,-2.8624,-3.4731,-7.5550,3.5319,1.1932,3.68
2hxm,-8.1545,-1.3156,-3.5253,-10.2573,4.2591,2.6847,5.22
3ml2,-5.6314,-0.1441,-0.9124,-8.2226,1.8579,1.7898,8.05
4zeb,-8.2970,-1.2317,-6.0871,-15.1097,8.1656,5.9660,6.52
4mc9,-10.2818,-0.3443,-1.3087,-15.3387,3.7269,2.9830,9.44
1i9o,-5.3104,-0.1446,-1.3254,-6.8402,1.8066,1.1932,8.42
2x8z,-6.3813,-0.8099,-1.9080,-6.5727,2.0144,0.8949,7.96
3gus,-2.7587,-0.2614,-0.4657,-5.8804,1.1642,2.6847,6.05
3be9,-10.1308,-0.0520,-1.7190,-12.1584,3.2020,0.5966,7.62
4avj,-4.6026,-1.5565,-3.6768,-7.0833,4.1343,3.5796,7.44
3znr,-7.8969,0.1075,-0.0996,-13.6302,3.9356,1.7898,7.44
1bxo,-11.2222,0.5285,-3.7650,-16.2012,4.9343,3.2813,10
4mhy,-5.4139,-0.1483,-0.9169,-9.3217,2.5865,2.3864,6.47
3kr4,-6.6406,-1.6206,-2.9248,-9.4237,4.3455,2.9830,7.6
1d4p,-9.1673,-0.2675,-1.6796,-12.0845,3.3728,1.4915,6.3
2p4j,-15.1300,-0.8077,-2.8948,-22.0998,5.3028,5.3694,8.96
3ebh,-11.5663,-3.7553,-3.7371,-11.6174,4.5606,2.9830,6.32
4ufi,-5.7264,-0.5607,-3.1771,-6.3138,3.1319,1.1932,6.2
3qw5,-8.9794,-4.6189,-4.1919,-11.9131,6.3751,5.3694,6.45
4g8y,-2.6362,-0.3086,-1.2531,-7.7983,4.3374,2.3864,4.59
4mhz,-4.0372,-0.1676,-0.0589,-8.6949,2.4979,2.3864,6.87
4ynb,-11.1960,-1.7500,-2.3912,-14.6368,5.7922,1.7898,10.37
2gvv,-5.6795,-0.2179,-1.9560,-6.4813,1.4843,1.4915,3.9
3h78,-4.1349,-0.0747,-1.2442,-5.4731,2.0605,0.5966,4.24
4w9o,-8.8491,-0.1600,-0.8667,-13.3539,1.9520,3.5796,7.77
3vje,-17.9415,-5.1853,-4.9854,-19.7495,5.7143,6.2643,8.01
4ca8,-9.1917,1.1328,-3.0841,-19.7263,7.4148,5.0711,6.68
4dsy,2.5799,1.2525,-0.0435,-2.1186,2.8929,0.5966,4.43
5dgu,-10.3396,-0.3654,-1.8112,-16.2105,3.5731,4.4745,11.35
1grp,-4.7696,-1.7834,-3.6215,-4.9519,3.7974,1.7898,3.72
4ovf,-6.5696,-0.7011,-1.1082,-6.3820,1.3234,0.2983,4.13
1gi1,0.7172,-0.3813,4.5602,-8.4522,4.0956,0.8949,5.47
2vl4,-10.1460,-3.9533,-4.1418,-7.6488,4.1064,1.4915,6.01
3qqa,-5.6309,-0.2164,-0.8095,-9.0289,1.1425,3.2813,5.82
2i4z,-9.2858,-0.4821,-1.0648,-13.9245,2.0094,4.1762,5.7
1fv0,-7.2490,-0.4388,-0.1793,-10.6302,3.1044,0.8949,5.93
1nu3,-2.8920,0.0946,-0.4010,-4.3919,0.3148,1.4915,4
4b9k,-7.9911,-0.1328,-2.2345,-10.3797,2.6677,2.0881,6.17
4b76,-5.3888,-0.5352,-0.2863,-8.5065,2.7460,1.1932,4.54
4bt5,-1.5561,1.4944,-1.6333,-5.1205,2.5102,1.1932,2.76
3x00,-8.0350,-2.3074,-2.4496,-9.2741,2.4166,3.5796,9.08
1b3f,-13.2744,-5.2078,-5.4995,-15.9388,8.0023,5.3694,6.89
2g71,-9.4317,-2.1537,-0.7935,-11.8178,3.5434,1.7898,7.46
4c2v,-6.2342,-0.0460,-0.6859,-13.9637,4.2853,4.1762,9
4y79,-8.9235,-0.0884,-0.3680,-12.9180,2.6612,1.7898,7.96
1sb1,-10.1084,-0.2029,-2.1178,-14.1334,3.3627,2.9830,6.89
3s75,-3.8915,-0.1119,-1.0131,-4.8339,1.4709,0.5966,6.82
3afk,-2.4055,-0.9174,-3.9716,-6.7853,3.8994,5.3694,3.6
4agc,-12.3366,-0.1651,-1.7775,-14.3561,2.4706,1.4915,10.7
2uwo,-10.3544,-0.1890,-0.9139,-13.8001,2.7589,1.7898,8.7
1bnq,-5.4777,-0.4384,-1.1085,-8.1710,2.1522,2.0881,9.49
1ro7,-13.0915,-2.1625,-7.4712,-18.8057,10.2768,5.0711,3.18
4u0f,-7.4640,-0.1221,-1.7217,-8.8374,2.3224,0.8949,5.92
2vsl,-7.2994,-2.6021,-1.6985,-10.8234,3.3501,4.4745,8.4
3zk6,-9.0267,-0.1750,-1.5451,-13.2682,2.6803,3.2813,6.34
2r3w,-13.9363,-3.1858,-2.7373,-16.1924,4.5995,3.5796,6.89
3ucj,-4.6006,-0.0891,-1.3108,-6.8464,2.7508,0.8949,6
4rlw,-4.9176,-0.0963,-0.8464,-9.7841,3.4228,2.3864,4.87
1wn6,-13.7269,-3.7415,-6.1421,-13.9708,6.8462,3.2813,4.68
1hi3,-4.5794,-3.1201,-2.2544,-5.8281,4.2369,2.3864,4.19
1str,-2.8273,-0.1475,-2.0638,-12.2408,5.0623,6.5626,4.77
1sbg,-9.6337,-0.2916,-2.5564,-14.8615,3.6012,4.4745,7.74
1w3j,-6.5627,-0.8535,-3.3604,-6.5296,2.9876,1.1932,6.32
4i5c,-6.1472,-0.1432,-0.6280,-9.3380,3.3655,0.5966,8.82
1gja,-7.3198,-0.2535,-2.7623,-9.9292,4.1336,1.4915,5.42
4aq6,-3.3447,-0.1737,-0.5248,-6.1227,2.2833,1.1932,4.8
2whp,-5.6244,-0.1662,-0.5722,-8.9726,2.5951,1.4915,4
2x7t,-6.2298,-0.1467,-1.1205,-8.1205,1.0699,2.0881,6.63
3nim,-10.4275,-5.8240,-4.8790,-11.0984,6.6011,4.7728,4.75
3d6o,-2.9494,-0.0219,-1.6816,-5.7166,2.9792,1.4915,4.11
1i9q,-5.0078,-0.1528,-1.5397,-6.6341,1.8272,1.4915,8.41
4b5w,-0.6520,1.5710,-1.1279,-3.4797,1.7880,0.5966,3.33
4p6x,-11.3717,-0.2654,-2.0007,-11.9872,1.3901,1.4915,7.04
1o0f,-6.2287,-2.9228,-2.8918,-7.8619,5.0615,2.3864,5.3
2f80,-9.7438,-0.3979,-2.0104,-15.4536,3.9418,4.1762,8.18
3ekr,-6.3160,-0.3764,-1.2433,-8.4900,2.6005,1.1932,7.52
3ryx,-4.3230,-0.1253,-1.0611,-7.0061,2.0797,1.7898,8.14
3ikd,-5.5713,-0.9713,-1.2609,-9.0313,3.0075,2.6847,6.75
2oym,-10.0235,-3.7667,-2.8850,-10.0747,4.3165,2.3864,5
2e5y,-4.3095,-7.8293,-4.5173,-2.7109,7.4667,3.2813,5.85
1mfd,-3.3402,-0.1471,-2.0563,-9.2932,3.6819,4.4745,5.31
5ahw,-7.9238,-0.4670,-3.0076,-11.2798,5.9357,0.8949,5.17
3t0x,-12.6489,-0.7645,-0.7081,-14.6207,1.0580,2.3864,8
3ttm,-7.1808,-4.2750,-1.8647,-5.2887,2.7561,1.4915,8.52
1xgi,-7.2899,-1.5725,-1.8983,-8.2476,2.9370,1.4915,4.85
2qi3,-7.1742,-0.2585,-0.7813,-13.5913,2.9823,4.4745,10.2
3o75,-5.7176,-1.9131,-3.8877,-8.5989,5.6993,2.9830,6.68
3p3g,-9.3659,-0.1056,-2.2753,-12.6023,2.9325,2.6847,9.74
3zdh,-6.0787,-0.8439,-0.5678,-8.3675,2.2090,1.4915,7.35
3g3r,-6.2506,-3.4788,-3.9810,-6.3538,5.1766,2.3864,6.48
4fht,-8.2272,-2.1464,-2.7123,-7.5548,3.2913,0.8949,6.17
1uwf,-6.2278,-1.6851,-3.5949,-7.2337,3.6012,2.6847,6.82
3tk2,-7.5086,-1.5139,-2.1918,-7.1495,2.1533,1.1932,4.62
4lhm,-4.5850,-0.3478,-1.4832,-7.4300,2.8863,1.7898,3.39
1ua4,-2.6118,0.1969,-1.5377,-9.8660,6.5069,2.0881,4.22
1xbo,-10.4500,-1.8265,-3.1270,-13.9559,5.1780,3.2813,6.04
4bco,-8.3225,0.3712,-1.1742,-13.0304,4.0194,1.4915,6.88
2vpo,-6.2671,-0.1062,-2.5616,-7.5422,3.3464,0.5966,5.42
1igb,-7.9398,-1.9663,-2.2606,-7.9157,2.4131,1.7898,6.4
4kcx,-3.6616,0.0521,-0.2359,-7.8482,1.6857,2.6847,4.43
2bak,-11.1159,-0.2777,-1.6061,-16.3877,4.1725,2.9830,7.43
3da9,-8.1024,-0.2830,-1.6651,-10.4739,1.9332,2.3864,5.51
4km0,-7.4494,-1.3141,-2.1090,-7.7077,2.4882,1.1932,6.04
3t85,-4.4764,-0.2735,-2.2893,-8.3760,3.4795,2.9830,7.95
1xq0,-5.3942,-0.1862,-1.1002,-8.3239,2.1280,2.0881,6.34
3adv,-3.2457,-0.2842,-0.7337,-5.4055,1.9844,1.1932,3.03
3nq3,-3.0423,0.2217,-0.0000,-4.9504,-0.7000,2.3864,3.78
4o3c,-7.8777,-2.9739,-4.3920,-6.5525,4.2510,1.7898,2.59
4kiu,-5.9234,1.7054,-1.9848,-12.8231,5.3894,1.7898,3.85
4ewn,-4.1521,-1.2423,-2.7734,-7.7196,4.0036,3.5796,6.7
1m7y,-14.7682,-4.6742,-7.5657,-14.0918,7.6856,3.8779,10.96
3cd0,-10.8639,-3.6490,-3.7574,-13.0139,5.3801,4.1762,7.57
4ieh,-11.5701,-0.9009,-0.5734,-18.9357,4.0671,4.7728,7.85
1thz,-2.8712,-2.5987,0.1191,-6.2433,3.7636,2.0881,5.15
1zge,-4.6104,-0.1064,-0.9404,-6.1122,1.6537,0.8949,7.3
4bt4,-1.5913,1.5284,-1.6419,-5.2260,2.5550,1.1932,3.34
1gnm,-9.2824,-1.0590,-5.0121,-14.2286,5.0514,5.9660,6.25
3zpu,-13.4604,-0.6113,-3.4001,-17.6934,4.3665,3.8779,8.38
3vw1,-7.6956,-0.0012,0.0000,-10.7828,1.2986,1.7898,4.67
2tpi,-9.0706,-2.9313,-2.4162,-9.0453,3.2341,2.0881,4.31
4q19,-2.1775,-0.2098,-0.1944,-7.9144,3.4563,2.6847,8.05
1w3k,-7.8476,-1.2998,-4.9996,-9.0927,4.5616,2.9830,4.3
3b3s,-4.9358,-1.8352,-1.8575,-4.3551,1.9188,1.1932,2.55
1d3d,-10.0670,-0.5024,-0.5694,-14.9795,3.0013,2.9830,9.09
3ery,-15.2610,-2.6711,-5.6632,-22.7764,7.1991,8.6507,5.66
2h4k,-8.7092,-2.9154,-2.3502,-8.3904,3.4554,1.4915,5.49
2c80,-10.8441,-4.8536,-4.9882,-11.0210,4.6492,5.3694,5.33
4j45,-7.0230,-3.1408,-2.4779,-7.9695,3.5822,2.9830,5.77
4tz2,-1.1233,0.0976,-0.6613,-3.7204,2.2659,0.8949,3.46
3hvj,-10.1856,-0.1979,-3.6300,-18.0003,7.7647,3.8779,8.7
2f1g,-6.4509,-0.0102,-0.8576,-11.7373,3.1712,2.9830,7.54
1atr,-6.3261,-0.6648,-3.1791,-13.9175,8.7505,2.6847,6.96
1ivp,-9.3018,-0.0065,-3.0894,-17.9870,5.2185,6.5626,7.52
3w9k,-5.9698,-0.9476,-0.0848,-8.5403,0.0234,3.5796,6.32
2cbz,-7.9955,-2.5828,-4.1742,-9.4995,5.2779,2.9830,3.93
4ggz,-2.4478,-0.4496,-2.5773,-4.4771,3.2664,1.7898,10.18
2pvu,-10.5476,-4.6227,-4.8016,-7.5647,4.3534,2.0881,6.31
1r9l,-5.0426,-0.8281,-1.3227,-5.7675,2.2791,0.5966,5.4
3n9s,-8.5870,-2.4113,-5.7587,-9.9794,5.6845,3.8779,5.26
3c84,-7.7928,-0.0258,-0.2827,-10.2430,1.8637,0.8949,7.85
3gdt,-3.1704,-1.3958,-1.9280,-5.5037,3.2707,2.3864,7.19
4dfg,-10.5759,-0.4962,-2.0750,-16.8107,4.0332,4.7728,11.74
3suw,-9.0650,-2.6648,-2.6496,-8.5925,3.6487,1.1932,4.7
1rr6,-6.6945,-0.3714,-2.4967,-9.9318,4.6138,1.4915,10.25
1gj6,-10.6051,-0.4101,-3.3206,-12.7325,4.3666,1.4915,7
1lvu,-6.3809,-1.6173,-2.8769,-10.1271,6.1522,2.0881,5.32
2ewa,-8.9917,0.2067,-0.0443,-11.8887,2.1380,0.5966,7.94
4mn3,-12.2252,-0.9244,-4.2862,-18.1098,4.5326,6.5626,5.75
1kyv,-9.8654,-0.6454,-3.7799,-13.3332,5.2084,2.6847,5.92
4oc0,-8.9730,-1.0680,-2.7044,-15.7606,6.9803,3.5796,6.5
1qxk,-9.7190,-2.0324,-4.1944,-14.2250,5.6617,5.0711,5.05
4qtl,-2.7167,-0.0202,-1.3393,-7.4365,3.3946,2.6847,6.92
1olu,-8.2195,-0.2414,-3.9219,-12.2499,5.5091,2.6847,4.41
4pnu,-7.1516,-0.8163,-2.1725,-9.1489,2.3014,2.6847,4.89
3s76,-3.7787,-0.1707,-1.5355,-4.7898,2.1208,0.5966,5.05
3buh,-5.5937,-1.6247,-1.2450,-5.4413,1.2258,1.4915,3.66
2h6b,-7.6285,-2.2678,-1.8074,-6.3295,1.8813,0.8949,5.39
2yay,-8.3773,0.6464,-5.6598,-14.0828,7.7359,2.9830,6.1
2wly,-7.4530,-0.4966,-3.2326,-11.0797,4.0747,3.2813,6.6
2csn,-4.6607,-0.7100,-0.1000,-6.9960,1.6539,1.4915,4.41
2j4g,-8.6215,-0.8658,-2.8993,-9.9376,3.2914,1.7898,6.6
4p6c,-4.8410,-1.2008,-3.7905,-7.6170,4.7843,2.9830,4
4wr7,-4.7166,-0.0913,-0.8736,-7.4419,2.1987,1.4915,11.7
2i3i,-10.8528,-2.1305,-1.9787,-11.8224,3.2889,1.7898,7.3
1stc,-12.0447,-1.2120,-2.1410,-13.9964,3.2166,2.0881,8.1
6upj,-7.6339,-0.2151,-1.9787,-7.9104,1.2771,1.1932,6.32
1wht,0.0243,1.2725,1.6069,-7.6248,3.2782,1.4915,3.7
1o1s,-8.5109,-2.1851,-2.7509,-12.7169,4.0709,5.0711,7.31
4b1j,-10.1886,-1.7174,-3.9955,-18.0551,9.4033,4.1762,7.3
3g2y,-1.8804,0.6111,-0.9921,-4.7577,2.3634,0.8949,2
3kgu,-4.5427,-0.0903,-0.5593,-6.7900,2.0019,0.8949,5.92
5upj,-8.0691,-0.2972,-1.3546,-8.7753,1.1648,1.1932,7.12
1pvn,-5.1139,-2.0549,-5.0932,-7.9413,7.5892,2.3864,9.82
3su2,-12.5567,-0.3551,-2.4719,-16.2668,4.1506,2.3864,7.35
3sue,-14.0031,-0.4589,-2.7803,-18.3787,5.2284,2.3864,9.08
