name,affinitydG,hb,ion,mlig,hh_hp_aa,affinity
2fqy,-6.00112,5.5055,0,0,-2.36749,6.57
2vqt,-8.26708,7.45749,-1.92358,0,-1.42156,6
2zfs,-4.96166,0.62906,-0.650092,0,-3.89639,6.54
1bgq,-3.77673,0.615759,0.163393,0,-3.53372,8.57
1nl9,-4.33418,0,-0.0830213,0,-4.25115,5.96
2v88,-6.36149,1.71278,0,0,-5.23105,4.09
2xj2,-5.86855,0,-0.0393005,0,-5.82925,7.18
1o2j,-3.64545,1.56582,-0.645684,0,-1.96633,6.92
1v2j,-2.52172,0.881669,-0.64223,0,-1.29759,3.25
2j7g,-7.79631,8.04099,-0.277954,0,-2.2113,7
4dkq,-5.44107,0.573138,-0.343632,0,-4.71916,6.6
1qf0,-8.46744,2.06267,0.410426,1.53202,-5.98448,7.38
2vvs,-7.79248,6.86296,0,0,-3.26293,7.34
3sbh,-5.34328,1.81388,-0.273315,0.796304,-3.0765,7.28
3r0y,-5.07863,2.73739,0,0,-3.27195,4.84
2vmc,-2.93734,3.49098,0,0,-0.633297,2.94
2vxn,-2.7295,3.53855,-0.247852,0,-0.146209,5
1pzi,-5.12023,4.46852,0.0511479,0,-2.22215,4.22
3f78,-3.93721,0,0,0,-3.93721,3.1
1d7j,-1.4699,0,0,0,-1.4699,3.3
3gi4,-10.3281,3.90681,-0.225105,0,-7.52455,10.8
1s89,-3.50975,4.67597,-0.0920029,0,-0.331611,5.24
2j94,-5.61171,0.852539,-0.0342927,0,-5.01474,6.27
3ijh,-6.18698,7.26506,-0.420147,0,-0.971891,4
3el4,-9.49586,3.36465,-0.555947,0,-6.71924,7.17
3i7e,-7.75837,2.40073,-0.219004,0,-5.95489,10.85
3b3x,-2.27199,3.32056,-0.158116,0,0.0776944,3.6
2pnc,-3.10598,0,-0.523996,0,-2.58199,3.33
3djq,-3.15755,2.11545,-0.213736,0,-1.54762,2.98
3ip6,-2.83425,1.717,-0.314611,0,-1.38642,6.6
3dri,-2.34596,1.62331,-0.432879,0,-0.8417,4.42
1lee,-9.62601,2.54202,0,0,-7.94827,7.74
3uw4,-5.37752,0.6269,-0.871389,0,-4.09237,7.77
2oi0,-5.49825,1.37914,-0.256274,0.948251,-3.38349,7.55
3dc3,-3.48319,3.39097,-0.258,0.694683,-0.292463,8.31
1qbn,-4.91385,0.721937,-0.655488,0,-3.78188,5.85
2r1y,-3.8013,4.43455,-0.332923,0,-0.541567,4.51
3zyf,-4.68977,4.52608,0,0,-1.70255,4.85
3g2h,-6.55972,6.5984,0,0,-2.20478,3.82
3gst,-8.13886,0.758894,-0.951991,0,-6.686,6.72
1rp7,-9.85666,5.26423,-2.1675,0,-4.21477,8.52
1gi7,-2.6299,0.639643,-0.612759,0,-1.59498,4.51
1odi,-5.34947,4.418,0,0,-2.4336,4.21
3gtc,-2.45389,1.5383,-0.115178,0,-1.32343,2.35
1pxo,-5.13861,0.160326,-0.4819,0,-4.55089,8.7
1b1h,-6.90155,1.71821,-0.97726,0,-4.79027,7.03
2p4s,-4.07884,1.75131,0.0937369,0,-3.01671,9.51
2g8r,-2.73805,1.62112,-0.116964,0,-1.55115,3.99
3kyq,-5.61857,0.0539933,-0.11519,0,-5.46774,4.22
4agm,-3.20888,0,-0.0379542,0,-3.17093,3.98
3ocp,-3.51438,2.7245,0.00175719,0,-1.71797,7.57
2p53,-5.86831,5.65356,-0.340151,0.56002,-1.23678,7.46
1lf2,-9.76102,2.91463,0,0,-7.83736,7.52
1ndw,-7.01499,2.04484,-0.70624,0,-4.95915,5.23
3h5b,-7.74135,2.73482,-0.241655,0,-5.69472,10
2r9x,-4.1298,1.07881,-0.162498,0,-3.25528,4.85
3pb9,-5.53398,1.24797,0,0.74052,-3.9698,6.58
3s0d,-4.93311,0,0,0,-4.93311,7.05
3nes,-5.59857,0.501584,0.119618,0,-5.38715,5.62
2pvl,-4.24452,0,-0.118628,0,-4.12589,7.62
2pym,-10.1498,4.53317,-0.543903,0,-6.614,6.82
1jgl,-9.20955,3.04374,0,0,-7.20068,8.7
3lir,-5.01467,0,0.0947555,0,-5.10943,6.92
1nfw,-5.85476,0.464167,-0.0265738,0,-5.52183,8.96
1o0n,-4.06589,2.01051,-1.23584,0,-1.50311,4.09
1hdq,-3.49071,1.87887,-0.201604,0,-2.04905,5.82
3hv8,-2.31454,0.0536599,-0.11222,0,-2.16691,6.98
1b8n,-3.49517,2.66197,0,0,-1.73828,10.52
2oag,-7.00936,0.576715,-0.608676,0,-6.02005,8.47
3f16,-6.42918,3.57307,-0.236105,1.56596,-2.26889,8.23
3d4y,-7.58387,8.30982,-0.484508,0,-1.61488,5.7
1uz4,-5.29374,6.07279,0,0,-1.2857,3.4
2j7f,-7.99207,8.83005,-0.0848054,0,-2.07943,6.35
1o36,-4.35249,1.48533,-0.620145,0,-2.75202,5.96
3ip5,-1.95248,1.91675,-0.293891,0,-0.39353,6.22
3bex,-4.92777,4.53099,0,0,-1.93732,5.57
1olx,-11.6011,3.40565,-2.91565,1.92312,-4.5146,4.33
4h75,-8.07713,0.695327,-2.32442,0,-5.29379,6.6
2h21,-3.86161,0.552623,-0.0424469,0,-3.45443,6.54
4ax9,-8.1472,1.42676,-0.646248,0,-6.55929,9.57
2i6b,-6.72038,0.399178,0,0,-6.45692,7.17
2d1n,-9.01369,3.84679,-0.00934797,0.820749,-5.64471,8.15
3ao2,-4.6367,2.49178,0,0,-2.99212,3.77
2h15,-4.25464,3.60407,0.0273886,0.531036,-1.3723,5.67
3hk1,-4.6315,0.567881,-0.320134,0,-3.93657,6.17
2rk8,-5.14083,2.4574,-1.87755,1.79519,0.153796,3.64
2e27,-4.6676,0,-0.146977,0,-4.52063,9.35
1n4k,-4.65527,1.78878,-3.37779,0,-0.0968736,10.05
3c2f,-4.82646,2.54508,-2.68407,0,-0.462635,2
2ptz,-8.51652,6.42594,-0.136962,3.4029,-0.735532,7.82
3s71,-4.49744,1.9023,0.154784,0.709478,-2.68723,8.64
2rio,-6.46418,4.09436,-1.84713,0,-1.91477,4.69
1xhy,-5.25603,4.47491,-0.421921,0,-1.88067,6.18
4dkp,-4.72231,0.463095,-0.11149,0,-4.30518,5.72
3kdc,-10.6461,4.10469,0,0,-7.93699,9.28
4f1l,-3.58028,1.28512,0.00658262,0,-2.73868,5.12
2web,-9.64054,3.49169,0,0,-7.33602,5.12
2i3h,-4.88913,0.964133,-0.812451,0,-3.44035,7.4
3u10,-4.13501,2.70708,-0.0131419,0,-2.3352,5.44
2p7a,-4.68122,1.18554,0,0,-3.89876,6.1
3c8e,-2.52347,0.766434,-0.505815,0,-1.51181,4.15
3kmx,-4.61656,0,-1.11128,0,-3.50528,4.82
3c8b,-6.5906,5.04257,-0.305142,1.77615,-1.18121,6.1
4hf4,-8.74951,0.783951,0,0,-8.2321,8.62
1swr,-5.6426,2.58387,-0.449646,0,-3.4876,6.92
1ypj,-7.29841,0.919554,-0.840721,0,-5.85078,7.02
3f7h,-5.65226,0.616397,-0.706721,0,-4.53871,7.09
1g2l,-8.10978,0.667487,-0.666531,0,-7.0027,7.24
2qrg,-7.23553,6.86992,0,0,-2.70138,5.18
2xd9,-7.1597,5.74759,-0.24843,0,-3.11786,6.46
4ei4,-5.54608,2.29107,-0.0994889,0,-3.93449,8.74
3bgs,-3.78309,1.55459,0,0,-2.75707,9.42
2ate,-7.21929,4.98287,-0.664115,0,-3.26648,7.07
3dxh,-3.14879,2.5313,0.178936,0,-1.65707,3.19
2qd7,-8.54262,2.9479,-0.194144,0,-6.40286,9.1
3d8y,-2.61145,1.23543,0.0401679,0,-1.83623,3.4
1ex8,-7.01308,2.54788,-1.73806,0,-3.59342,6.33
2ha5,-3.26482,0,-0.267457,0,-2.99737,4.34
2hb3,-9.16638,3.08854,-0.190028,0,-6.93792,11.35
3ryy,-4.27454,2.01702,0.148101,0.704244,-2.38716,7.42
4a6b,-9.33423,1.46025,0,0,-8.37046,8.38
1wdn,-2.37194,1.4867,-0.354489,0,-1.03623,6.3
1qji,-10.1423,3.43997,0.175632,0.648089,-7.39945,4.85
1x8j,-8.00208,0,0,0,-8.00208,6.96
1fh7,-6.31699,6.52846,-0.443275,0,-1.56493,5.24
2cgf,-4.27484,1.05612,0.18455,0,-3.76234,6.41
2yi7,-4.19683,2.05589,0,0,-2.83994,8.32
1ch8,-6.30492,2.67454,-2.34896,0,-2.19076,7
3ms9,-3.69377,0,0,0,-3.69377,5.22
1wur,-9.45446,5.13505,-2.91721,0.711898,-2.43622,6.66
1jsv,-1.79816,0.0802886,-0.166975,0,-1.5782,5.7
1mtr,-8.18593,0.497611,-0.872495,0,-6.98501,8.4
2j4i,-5.92074,0.159118,0.0315022,0,-5.84722,9
3vd9,-5.27048,4.36668,0,0,-2.38847,4
3si4,-7.17172,1.8367,0,0,-5.95949,3.88
1owe,-3.38721,0.87909,-0.65543,0,-2.15158,6.2
3sur,-6.31794,4.36476,-0.978447,0,-2.45875,4.15
1dud,-2.44729,1.33885,0.401738,0,-1.96538,4.82
2f6t,-3.74002,0.161682,0.148345,0,-3.78165,4.62
2olb,-6.6052,2.32018,-1.43635,0,-3.63754,5.54
1bn4,-5.18032,2.96063,0.144425,0.688994,-2.68174,9.31
3v7t,-5.20226,0.30673,-0.441962,0,-4.55785,7.21
4e4l,-5.77218,1.64082,-0.245452,0,-4.44378,8.77
2cen,-10.705,3.09922,0,0,-8.65947,8.3
1egh,-4.47511,5.24492,-0.712926,0,-0.300534,5.7
1bq4,-4.33525,1.46186,-2.37172,0,-0.9987,5.22
2ojg,-5.53953,1.86514,0,0,-4.30854,5.64
3hvi,-12.595,7.77285,-0.0129665,0,-7.45198,8.3
1ogg,-7.27329,2.58113,-0.511045,0,-5.0587,5.19
3iae,-12.4109,8.55256,-1.13943,0,-5.62676,3.89
2nmx,-4.33217,1.96563,0.03703,0.99335,-2.07854,5.57
3djv,-4.24375,2.53738,-1.05662,0,-1.51246,4.55
1gz4,-3.70293,2.38519,0.57194,0,-2.70064,3.7
1lnm,-10.431,1.79023,0,0,-9.24942,8.7
3d83,-9.34456,0.798065,0,0,-8.81784,8.36
4dff,-6.05168,0,0,0,-6.05168,7.46
3zsq,-6.0273,1.70956,0.0357346,0,-4.93473,4.96
2j7d,-8.5447,8.25712,-0.64565,0,-2.44935,7.13
1ppk,-6.58782,4.24311,0.518964,0,-4.30633,7.66
2pwg,-5.92161,5.13537,-1.1204,0,-1.41187,4.82
1ecq,-6.13464,9.76337,-0.261188,0,0.570374,3
2bys,-9.6717,1.31362,0,0,-8.80471,9.52
3mxd,-9.54253,3.9554,-0.212611,0,-6.71935,8.83
1w11,-6.24379,4.08285,-0.729042,0,-2.82007,8.22
3d2e,-6.6715,3.30932,-0.64295,0,-3.8444,6.42
1b5i,-4.53162,0.846643,-1.07221,0,-2.90063,7.05
2z94,-1.59958,0,0.613162,1.82946,-0.383283,5.85
2nmz,-9.38951,3.55792,-0.52963,0,-6.51166,8.37
1mh5,-7.4172,0,-0.454077,0,-6.96312,9.21
1fkf,-10.6038,4.00026,0,0,-7.96367,9.4
3tfu,-4.95044,3.39045,0.17529,0,-2.88802,3.28
1zoh,-5.60775,0,0,0,-5.60775,7
1jys,-0.798329,0,0,0,-0.798329,3.52
1g36,-5.83673,0.862562,-0.652171,0,-4.61526,7.17
3ipq,-17.6517,0,0.121278,0,-17.773,7.57
3ok9,-7.84023,2.54261,-0.237476,0,-5.92463,11.23
3acl,-6.87762,0,-0.254232,0,-6.62339,6.22
2q5k,-10.273,3.57783,0,0,-7.91165,11.3
1om1,-5.56773,0.672099,0.34992,0,-5.47407,6.77
2a4m,-1.33707,0.932826,0.220182,0,-0.941585,4.52
3p3s,-4.99589,0.67186,-0.603551,0,-3.94891,7.59
1m7d,-6.07826,4.63083,0,0,-3.02191,6.23
3qwc,-7.02231,1.69556,0,0,-5.90324,4.26
1x38,-8.33432,5.74592,-0.587367,0,-3.95465,8.77
1c5t,-3.07058,1.52637,-0.638799,0,-1.42437,4.1
2zmm,-5.21785,0.0527541,-0.306342,0,-4.87669,7.6
1nfy,-5.85366,0.458513,-0.198974,0,-5.35207,8.89
1a9m,-8.42473,4.61425,0.0299024,0,-5.40923,6.92
2vpn,-2.78167,0.455298,-0.835552,0,-1.64562,6.72
3aqt,-2.71783,0.684648,0,0,-2.26597,6.72
1fkb,-9.75598,3.86803,0,0,-7.20308,9.7
3ekt,-8.77797,3.6637,-0.219544,0,-6.14038,10.59
3p3t,-5.16091,1.78559,0,0,-3.98241,7.24
2uxi,-4.68588,2.06207,0,0,-3.32491,7.3
1bai,-10.0554,4.91673,-0.0987291,0,-6.71164,7.7
2ves,-9.05923,5.53118,0.390788,0.788847,-5.01059,7.7
3a1s,-2.8019,1.47587,-0.149288,0,-1.67854,4.83
1m5w,-2.61016,3.45235,0.0263549,0,-0.357965,4.27
3r6c,-4.41075,1.195,-0.195408,0,-3.42664,4.72
3pbb,-5.68644,0.755202,0,0.925242,-4.26277,7.02
1z71,-8.08012,1.8244,-0.00886431,0,-6.86716,9.18
2ces,-8.22892,8.29359,-0.647226,0,-2.10793,7.25
1ogd,-3.55224,4.14129,0,0,-0.818981,3.03
3uxd,-4.14635,2.02051,0,0,-2.81281,4.41
2xm2,-4.63992,4.38378,-0.137164,0,-1.60947,4.62
1hos,-9.18088,2.7375,0.615305,0,-7.98944,8.55
3ekw,-10.2555,3.17304,0,0,-8.16134,7.96
2v3u,-1.83478,1.65444,-0.600745,0,-0.142105,3
1c5y,-2.4459,0.598306,-0.646629,0,-1.40439,4.2
2qv7,-4.26336,3.05309,0.250999,0,-2.49932,3.66
2fu8,-5.27234,1.3999,-0.439763,1.83263,-2.07601,4.7
3b92,-4.90676,1.09953,-0.214632,0.759636,-3.2068,8
1fzo,-12.3515,3.75571,-0.295746,0,-9.57698,7.89
1sr7,-12.7513,0.885607,0,0,-12.1668,10.1
2qg2,-5.22166,0,0,0,-5.22166,5.4
1fzq,-4.0836,2.84026,-0.240934,0,-1.9681,7.62
1utl,-2.39635,0.75371,-0.450051,0,-1.44885,2.47
3vfb,-8.4074,2.44426,-0.0886316,0,-6.70556,9.04
3g08,-17.0245,3.86386,0,0,-14.4743,8.16
3s54,-8.27095,3.62221,-0.28781,0,-5.59248,9.64
1ik4,-4.37627,6.37304,-0.51375,0,0.343687,7.41
3kmc,-6.73268,4.69399,0,0.983027,-2.65163,6.4
3k1j,-3.59592,1.62616,-0.211678,0,-2.31097,6.4
3djx,-3.4408,2.5697,-0.168217,0,-1.57658,2.81
2qrm,-7.53336,6.4305,-0.0209194,0,-3.26831,4.03
1tcw,-4.87418,1.13204,0,0,-4.12704,6.02
3n0n,-5.37687,1.64723,-0.0673204,0.668065,-3.55432,7.3
1e2l,-4.72206,1.64111,0,0,-3.63893,4.29
1bm7,-4.46565,0,-0.591228,0,-3.87443,7.52
3jzg,-4.19288,0.451612,0.00488132,0,-3.8997,4.4
3eeb,-10.3011,3.4525,-8.51312,0,0.490707,5.89
2y8c,-5.41942,0,0,0,-5.41942,6.4
1nfx,-6.59449,0.102783,-0.165913,0,-6.36074,8.52
1xow,-9.9951,1.75589,0,0,-8.83622,9.28
2i2b,-3.91113,3.47414,0,0,-1.6182,2.44
2pqb,-5.94214,5.71389,-0.58696,0,-1.58401,7.2
1a4w,-7.97887,1.03123,-0.644982,0,-6.65328,5.92
1lcp,-7.91808,5.28138,-0.0210754,3.36002,-1.05127,6.64
1g48,-5.02333,2.4858,-0.0639793,0.505906,-2.81282,8.41
3cow,-6.95371,4.42148,0.331681,0,-4.36722,6.9
3oim,-6.29583,1.62244,0.151001,0.717892,-4.65813,6.74
1bp0,-4.43401,2.76897,-1.03505,0,-1.57145,5.4
4ffs,-8.02649,1.17976,-0.558582,0,-6.68927,10.44
3zq9,-4.75748,3.88063,-0.728481,0,-1.46778,6.02
2oxy,-4.17501,0,0,0,-4.17501,6.52
2iko,-7.51474,1.40313,-1.01371,0,-5.57496,5.45
2bt9,-4.36033,4.52174,0,0,-1.37598,6.19
2zgx,-5.27181,0.83656,-0.646344,0,-4.07333,6.74
3kdm,-8.36185,1.19767,0,0,-7.57138,7
1o5e,-4.52924,0.857892,-0.747777,0,-3.21525,5.74
2v2h,-2.02689,1.15106,-0.824276,0,-0.442912,3.77
3hl7,-5.01603,0,0,0,-5.01603,7.64
1ypg,-7.40811,0.724062,-0.691051,0,-6.23917,8
1pdz,-2.08118,2.74138,0.27002,0,-0.541886,3.7
2evl,-14.9879,5.01073,0,0,-11.6808,6.7
3juq,-3.67798,0,-0.858042,0,-2.81993,4.91
1z4o,-4.09767,4.15715,-0.790854,0,-0.563091,4.52
3kdd,-10.238,4.86897,0,0,-7.02445,8.46
3c2o,-2.55523,0,-1.37928,0,-1.17595,3.35
1o3i,-3.91821,1.99083,-0.778906,0,-1.82535,7.3
1pme,-5.9491,0.195531,-0.199915,0,-5.62013,9.4
2h4n,-4.19177,3.6884,-0.276524,1.03933,-0.441569,8.7
3hmo,-7.15967,0,-0.346519,0,-6.81315,7.52
1laf,-3.51691,2.17653,-1.02464,0,-1.05576,7.85
3cm2,-4.61138,0.353533,-0.593458,0,-3.78459,6.47
3iob,-4.27246,2.81382,0.0984702,0,-2.51381,3.42
2pvj,-3.81063,0,0,0,-3.81063,8.1
1hvr,-12.705,4.56492,0,0,-9.69213,9.51
2xn5,-4.59791,0.972311,-0.162197,0,-3.79399,6.69
3g2k,-7.87692,7.39724,0,0,-2.99474,4.79
2nsl,-6.2245,5.68744,-0.505563,0,-1.96523,4.68
3m96,-6.78862,2.14322,-0.264962,0.753471,-4.35567,7.22
1ghw,-2.59387,0.244271,-0.984593,0,-1.44806,4.2
1ft7,-7.38014,6.80458,1.62721,2.38286,-2.13346,5.18
1hmt,-6.72373,0.758706,-0.396442,0,-5.82654,5.79
1ndv,-4.43507,0,-1.5348,0,-2.90027,5.92
1w13,-5.88686,3.76033,-0.590361,0,-2.81468,8.7
1ajv,-11.2937,4.63999,-0.455974,0,-7.77528,7.72
3t3c,-7.99896,3.01036,-0.243539,0,-5.76858,10.23
3s5y,-6.21572,6.54183,-1.23537,0,-0.662742,7.41
2clh,-6.27048,1.47973,-0.188873,0,-5.10498,4.06
3ffg,-8.62889,0.675687,-0.0737147,0,-8.10922,9.08
2oiq,-8.6235,0.957497,-0.195374,0,-7.79618,5
2zq2,-5.79018,1.1205,-0.639913,0,-4.41074,6.56
1b6k,-8.66935,0.501918,-0.875659,0,-7.46242,8.74
1koj,-5.93934,7.97401,-0.365692,0,-0.310794,6.7
1lah,-3.09584,1.43145,-1.04294,0,-1.10815,7.52
1oxr,-4.21308,2.16677,-0.153997,0,-2.62902,5.19
3b26,-3.64479,0,0,0,-3.64479,6.64
1atl,-5.75275,1.62169,0.331469,1.92518,-3.08873,6.28
1sdt,-11.4329,4.85185,-0.515128,0,-7.7156,9.27
3ibl,-3.35122,1.5673,-0.143003,0.753441,-1.42036,7.84
3hub,-8.04962,0.0247527,0.0259308,0,-8.05922,8.09
1uml,-9.39855,1.72958,-0.475688,0,-7.78134,7.52
1t32,-8.99475,1.03538,-0.720263,0,-7.59114,7.42
3b24,-1.61847,0,0,0,-1.61847,4.38
3p9l,-10.6779,4.56345,-0.182107,0,-7.48396,5.3
3g35,-3.17718,2.28508,-0.231676,0,-1.43735,4.68
3cd5,-10.188,6.30759,-0.681851,0,-5.34318,7.9
1f3e,-1.24166,0,0,0,-1.24166,6.7
1c88,-3.6978,2.2282,0.0417604,0,-2.26895,5.29
2pou,-5.08068,2.59748,-0.264581,0.733024,-2.36873,7.42
1j4r,-9.70959,0.849868,-0.0142883,0,-9.13439,7.72
3c8a,-6.60965,4.93918,-0.279129,1.77415,-1.29652,6.18
2wq5,-7.49802,2.71432,-0.164303,0,-5.54227,3.74
3ove,-4.11555,2.25819,-0.552779,0,-2.07237,6.57
2yaz,-4.39135,1.75078,-1.45533,0,-1.7805,5.14
2pqc,-5.91078,5.84726,-1.30631,0,-0.745289,5.74
1b55,-5.498,3.60214,-3.87935,0,0.758762,7.4
3qps,-9.346,1.71017,-0.048408,0,-8.16888,5.6
456c,-10.2811,5.04281,-0.0842898,1.31492,-5.55364,9.77
1msn,-11.4658,5.40437,0,0,-7.89887,9.09
3v78,-10.3873,1.67402,0,0,-9.28249,5.54
3qfy,-5.11057,5.53557,-0.536872,0,-0.920226,6.12
3f5j,-8.81359,9.8056,0,0,-2.34189,4.28
2qdt,-3.97628,0.907886,-0.65288,1.73119,-0.993001,5.19
1o2h,-4.23601,1.64906,-0.771998,0,-2.37563,7.17
3ckz,-3.65177,3.10632,-0.828214,0,-0.773385,8.72
2qrp,-7.72015,6.94083,0,0,-3.1392,6.2
1h2t,-5.6698,5.26835,-0.211972,0,-1.98072,7.89
1oar,-5.20641,1.56127,-0.989952,0,-3.18602,7.4
2pyi,-6.34779,6.38423,0,0,-2.1342,3.75
2ccb,-3.37488,2.38417,0,0,-1.80133,7.45
1yc4,-5.02815,2.94984,0,0,-3.08125,6.55
2v77,-7.77457,5.63961,0.0939924,1.45249,-2.69393,5.06
1pzo,-3.53368,0.855026,0,0,-2.96936,3.32
2ce9,-6.59531,0.0982728,-0.805057,0,-5.72539,6.03
3vfa,-8.60437,3.10256,-0.252159,0,-6.30452,9.19
3gs6,-4.1556,3.43311,0,0,-1.88975,6.59
2mas,-7.00247,6.20046,-0.775256,0,-2.13491,7.52
3lvw,-2.74438,0.646094,-0.646549,0,-1.67141,2.67
4ase,-8.36072,0,0,0,-8.36072,11
1ai4,-3.19959,0.645709,-0.439643,0,-2.33378,2.5
2qhd,-3.46307,0,-0.283568,0,-3.17951,5.38
3i51,-6.19341,2.09539,-0.169011,1.69698,-2.94446,7.7
3lpi,-10.7513,2.05108,-0.918549,0,-8.47907,8.52
4dv8,-8.65787,3.44395,-0.3215,0.989905,-5.07346,9.24
2w9h,-3.8082,0.117377,-0.621745,0,-3.10898,6.37
3dnd,-2.59591,0,0,0,-2.59591,4.8
3e6y,-5.31245,2.34759,0,0,-3.76304,5.6
2ojj,-6.42302,2.25848,0,0,-4.93242,8.7
3b4p,-4.35303,0,0.0510868,0,-4.40412,5.4
3gvb,-5.88925,4.18107,-0.707919,0,-2.42183,2.59
2vwl,-6.72997,0,-0.00551368,0,-6.72446,7.02
2yz3,-6.30394,1.59539,-0.47464,1.52414,-3.25219,6.66
3lp7,-5.67981,4.17932,-0.45758,1.85989,-0.603984,5.44
3qkd,-12.3778,0.550292,-0.264499,0,-11.7501,8.38
1sdu,-10.9398,4.18031,-0.540802,0,-7.64002,10.07
2xbp,-8.70175,3.73445,-2.66541,0,-3.5716,5.02
4tln,-3.53599,3.20632,0,0.74798,-0.671841,3.72
3hww,-1.83906,1.38529,-0.414883,0,-0.50989,7.12
3lgs,-4.4477,2.88079,0,0,-2.54637,4.61
3dyo,-5.15815,4.56971,0,0,-2.14215,2.3
1bhx,-6.85208,1.23627,-0.630949,0,-5.40519,6.84
1v2w,-3.31443,0.93745,-0.678577,0,-2.01714,4.01
2j7e,-9.17681,8.08508,-0.650966,0,-3.18969,7.32
3qfd,-8.37622,4.53916,-0.335938,0,-5.04443,4.17
1lgw,-3.27909,0,0,0,-3.27909,4
3kdb,-10.4439,4.37414,0,0,-7.55702,9.85
1tom,-6.30239,0.845697,-0.45773,0,-5.2865,8.3
3t6b,-7.44014,1.73924,-0.915701,0,-5.37654,6.36
1f0u,-6.31947,1.23743,-0.635505,0,-4.86726,7.16
1sh9,-9.25469,3.84994,-0.291754,0,-6.42197,6.03
2b07,-6.16084,0.597728,-0.448392,0,-5.31795,6.43
1ghv,-3.97768,2.15302,-0.654353,0,-1.90233,4.35
1tkb,-7.87259,3.5459,-0.830131,0,-4.70216,8
3rz7,-7.2853,1.76991,-0.257326,0.775562,-5.08428,8.96
3nuj,-7.59417,2.48591,-0.100852,0,-5.85262,9.39
2v25,-5.24834,6.1093,-0.560194,0,-0.656004,5.72
3vbd,-5.13443,2.0264,0.154385,0.654631,-3.29676,8.07
3m37,-7.14225,0.707319,-0.656286,0,-6.01913,9.04
2ypi,-1.83641,3.05596,0.490637,0,-0.310114,4.82
1hbv,-7.77522,1.86742,-0.870168,0,-5.67256,6.37
2vvc,-6.82701,0,0,0,-6.82701,8.52
1b52,-5.66388,2.32814,-1.05015,0,-3.07716,7.12
1ui0,-1.78834,1.79324,0,0,-0.604803,7.06
3rt4,-9.41982,2.68156,-0.134766,0,-7.51522,8.8
2cht,-3.94318,2.76615,-0.401156,0,-1.71637,5.52
3q2j,-4.63187,0.698768,-0.0669084,0,-4.10377,4.18
2r5p,-11.1897,4.38224,-0.544926,0,-7.75253,8.48
3hkt,-3.18677,2.39062,-0.262211,0.679973,-0.666783,5.39
2w08,-0.850253,0.926514,0.371604,0,-0.610358,3.42
1kui,-6.53272,1.86502,-0.208432,1.4452,-3.64817,3.77
3dbu,-5.16561,3.77787,-0.217592,0.638878,-1.81574,8.06
3udd,-6.87527,0,0,0,-6.87527,7.1
2qmg,-11.0855,3.39672,-0.705365,0,-8.13834,9.15
3k8q,-2.31513,0.531672,0,0,-1.96422,11.28
1m2p,-4.95276,0.783592,0.210812,0,-4.6464,6.11
2pu1,-7.54538,4.7525,-0.300368,3.3751,-0.733256,5.85
1qkb,-5.81432,1.7238,-1.17269,0,-3.50393,7.35
1trd,-1.9349,2.37747,-0.282519,0,-0.0832484,5.4
1h46,-5.33968,0,-1.90194,0,-3.43774,3.57
4er1,-11.0211,2.956,-0.0350921,0,-9.035,6.62
2ews,-6.47226,3.79711,-1.331,0,-2.63518,6.62
1bhf,-4.28855,0.827518,-0.723292,0,-3.0191,4.38
2qtn,-3.14072,1.95746,0.113355,0,-1.96215,3.42
1qbv,-6.44168,0.943684,-0.683169,0,-5.13568,5.39
1h1d,-7.78334,4.01069,-0.365677,0,-4.77061,8.22
1w4q,-3.66818,1.20601,-1.35933,0,-1.51288,5.26
1w5v,-13.5361,7.89631,0,0,-8.32449,8.15
1t7d,-5.02752,0.326534,-0.438304,0,-4.3737,6.03
2za0,-10.8529,4.46693,0.530959,1.87325,-6.56239,6.64
1o2o,-4.04732,1.60748,-0.639869,0,-2.34651,6.36
3npc,-10.3107,0.248626,0,0,-10.1466,8.34
1v2n,-4.4907,0,-0.657377,0,-3.83333,5.9
2ot1,-1.86638,0.0870961,-0.182389,0,-1.62651,4
3suf,-6.72976,1.88519,-0.146317,0,-5.33922,7.56
1mq5,-6.36345,0.971786,-0.00913465,0,-5.71293,9
1pfu,-2.18136,0.489224,-0.00140132,0,-1.85707,2.72
1g4j,-4.81819,3.38114,0.62019,0.448387,-2.75844,8.7
1k9s,-6.58345,6.18347,0,0,-2.50236,6.52
3own,-11.7591,4.85881,-0.0601683,0,-8.49212,7.47
1n5r,-5.83565,0.890047,0,0,-5.24822,5.66
2j75,-7.50442,7.71976,-1.02609,0,-1.38329,6.65
3mfw,-3.53587,2.19532,-1.22508,0,-0.861875,3.52
4dsu,-2.36862,0.869256,0,0,-1.79491,2.82
3gi6,-9.8952,3.30255,-0.225513,0,-7.49,11.22
1hi5,-3.56823,1.32159,-1.69513,0,-1.00085,4.04
1gyy,-3.6517,0,-0.623697,0,-3.028,3.64
1ndz,-9.8175,1.95912,-0.868312,0,-7.65616,8.11
1hvh,-9.97863,5.11773,0,0,-6.60093,7.96
4fcf,-6.20965,0.90676,0,0,-5.61119,8.62
3iog,-4.984,1.97335,-0.449949,0.698394,-2.53324,5.52
3l59,-4.41392,0,-1.05387,0,-3.36005,3.7
3p5l,-5.2023,0.695032,-0.345208,0.859633,-3.53874,7.39
2i80,-5.96059,0,0,0,-5.96059,5.4
2p7g,-9.39631,2.66087,0,0,-7.64013,6.53
1sqo,-3.42302,0.968697,-0.634684,0,-2.149,7.46
