Name,"gauss(o=0,_w=0.3,_c=8)","gauss(o=0.5,_w=0.3,_c=8)","gauss(o=1,_w=0.3,_c=8)","gauss(o=1.5,_w=0.3,_c=8)","gauss(o=2,_w=0.3,_c=8)","gauss(o=2.5,_w=0.3,_c=8)","gauss(o=0,_w=0.5,_c=8)","gauss(o=1,_w=0.5,_c=8)","gauss(o=2,_w=0.5,_c=8)","gauss(o=0,_w=0.7,_c=8)","gauss(o=1,_w=0.7,_c=8)","gauss(o=2,_w=0.7,_c=8)","gauss(o=0,_w=0.9,_c=8)","gauss(o=1,_w=0.9,_c=8)","gauss(o=2,_w=0.9,_c=8)","gauss(o=3,_w=0.9,_c=8)","gauss(o=0,_w=1.5,_c=8)","gauss(o=1,_w=1.5,_c=8)","gauss(o=2,_w=1.5,_c=8)","gauss(o=3,_w=1.5,_c=8)","gauss(o=4,_w=1.5,_c=8)","gauss(o=0,_w=2,_c=8)","gauss(o=1,_w=2,_c=8)","gauss(o=2,_w=2,_c=8)","gauss(o=3,_w=2,_c=8)","gauss(o=4,_w=2,_c=8)","gauss(o=0,_w=3,_c=8)","gauss(o=1,_w=3,_c=8)","gauss(o=2,_w=3,_c=8)","gauss(o=3,_w=3,_c=8)","gauss(o=4,_w=3,_c=8)","repulsion(o=0.4,_c=8)","repulsion(o=0.2,_c=8)","repulsion(o=0,_c=8)","repulsion(o=-0.2,_c=8)","repulsion(o=-0.4,_c=8)","repulsion(o=-0.6,_c=8)","repulsion(o=-0.8,_c=8)","repulsion(o=-1,_c=8)","hydrophobic(g=0.5,_b=1.5,_c=8)","hydrophobic(g=0.5,_b=1,_c=8)","hydrophobic(g=0.5,_b=2,_c=8)","hydrophobic(g=0.5,_b=3,_c=8)","non_hydrophobic(g=0.5,_b=1.5,_c=8)","vdw(i=4,_j=8,_s=0,_^=100,_c=8)","vdw(i=6,_j=12,_s=1,_^=100,_c=8)","non_dir_h_bond(g=-0.7,_b=0,_c=8)","non_dir_h_bond(g=-0.7,_b=0.2,_c=8)","non_dir_h_bond(g=-0.7,_b=0.5,_c=8)","non_dir_h_bond(g=-1,_b=0,_c=8)","non_dir_h_bond(g=-1,_b=0.2,_c=8)","non_dir_h_bond(g=-1,_b=0.5,_c=8)","non_dir_h_bond(g=-1.3,_b=0,_c=8)","non_dir_h_bond(g=-1.3,_b=0.2,_c=8)","non_dir_h_bond(g=-1.3,_b=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=0,_c=8)","non_dir_anti_h_bond_quadratic(o=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=1,_c=8)","donor_donor_quadratic(o=0,_c=8)","donor_donor_quadratic(o=0.5,_c=8)","donor_donor_quadratic(o=1,_c=8)","acceptor_acceptor_quadratic(o=0,_c=8)","acceptor_acceptor_quadratic(o=0.5,_c=8)","acceptor_acceptor_quadratic(o=1,_c=8)","non_dir_h_bond_lj(o=-0.7,_^=100,_c=8)","non_dir_h_bond_lj(o=-1,_^=100,_c=8)","non_dir_h_bond_lj(o=-1.3,_^=100,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0.01097,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0,_c=8)","electrostatic(i=1,_^=100,_c=8)","electrostatic(i=2,_^=100,_c=8)",num_tors_div,num_tors_div_simple,num_heavy_atoms_div,num_heavy_atoms,num_tors_add,num_tors_sqr,num_tors_sqrt,num_hydrophobic_atoms,ligand_length,num_ligands,affinity
1gaf,61.08915,80.60069,111.46729,164.48111,177.45027,222.11155,94.53366,193.50810,304.92146,128.04784,274.81678,430.45361,165.79692,355.29323,552.11576,708.55308,309.48027,596.47382,885.75051,1024.41478,812.37820,458.67335,791.37624,1090.67233,1185.06005,967.86467,771.57340,1090.58710,1320.48908,1363.14870,1191.20676,20.41815,9.37343,3.69728,1.22011,0.27492,0.03921,0.00000,0.00000,39.89073,30.95693,49.22761,73.62705,81.40858,-469.29396,-556.18032,4.59139,5.12664,5.96846,3.31199,3.92666,4.84011,2.54769,3.14133,4.03342,0.00000,0.09810,1.27264,0.71657,3.15057,7.70554,0.70066,2.48251,6.62309,-32.01987,-16.89123,-6.25410,32.57153,-58.97053,1.08213,0.21463,0.00000,0.00000,0.00000,1.00000,8.00000,1.28000,0.12649,0.35000,10.00000,1.00000,8
1met,85.59303,123.21138,192.37676,242.76289,335.66983,413.56982,135.84681,315.08787,556.15684,189.72325,441.08835,771.87524,250.96807,574.52843,985.61058,1337.15262,490.38209,1003.02073,1588.37429,1924.39501,1567.84970,754.75836,1364.20555,1965.30567,2209.99858,1847.25603,1332.95971,1930.98415,2390.89586,2515.92732,2233.40820,30.19866,13.77495,5.11672,1.51428,0.30323,0.05728,0.00155,0.00000,99.28825,67.44391,134.00048,207.49746,109.72849,-805.12228,-929.68655,5.56666,7.80062,10.78342,3.89666,5.85047,8.62674,2.99743,4.68037,7.18895,0.00000,0.00000,0.00308,0.51329,3.01907,8.81407,0.97958,5.65248,16.76589,-48.54804,-21.07824,-7.07629,29.61493,-106.49552,0.86049,0.22420,0.00000,0.00000,0.00000,2.10000,10.00000,2.00000,0.14142,1.30000,6.00000,1.00000,9.4
1v2t,42.80360,77.15440,108.99668,140.28201,145.96966,178.87440,72.76694,181.29600,254.42152,105.09074,250.51529,358.54139,140.82876,317.25819,462.31395,610.86761,267.73489,516.33401,757.77368,886.70667,713.74642,395.21324,681.93398,939.60652,1026.43222,843.95258,664.41216,940.87532,1141.37670,1180.75242,1033.96969,15.41553,7.60993,3.44328,1.35599,0.40903,0.04573,0.00000,0.00000,4.92827,3.82643,7.56580,14.93892,90.22510,-402.34618,-482.70404,6.19403,6.59536,7.43305,4.41153,5.00961,5.99691,3.39348,4.00768,4.99742,0.00000,0.09464,1.74794,0.46986,1.48632,4.06822,0.00000,0.01364,0.52331,-38.41457,-21.46702,-8.22567,25.36252,-53.64809,0.61791,0.17058,0.00000,0.00000,0.00000,1.50000,10.00000,2.00000,0.14142,0.65000,10.00000,1.00000,4.71
1izh,102.44975,169.30520,234.74898,296.03199,390.66280,460.46393,169.53854,389.32503,643.32087,241.44809,546.78452,894.14272,319.83874,707.50683,1145.92951,1543.02403,610.96260,1208.26691,1857.92425,2220.89348,1797.48003,921.41941,1626.84387,2300.45289,2556.99412,2122.46200,1591.50468,2280.46683,2798.00841,2923.09386,2580.29880,43.75432,21.79848,9.71963,3.61317,1.00642,0.19421,0.01756,0.00000,88.63757,67.49069,114.90066,178.09181,146.20758,-952.07863,-1126.91044,10.25475,10.86480,11.74765,7.35707,8.29756,9.51728,5.65928,6.63805,7.93107,0.02304,1.08720,5.84862,0.47274,1.41030,3.95748,1.51484,6.03743,15.81312,-62.08190,-34.43615,-12.99692,42.31161,-136.68455,1.02851,0.26302,0.00000,0.00000,0.00000,2.50000,20.00000,8.00000,0.20000,1.40000,14.00000,1.00000,7.7
2aj8,59.48401,93.86014,112.16055,143.57515,171.80818,217.08032,97.41211,189.93548,293.65135,135.49627,269.43311,416.93782,174.96729,348.56838,544.73467,814.32523,315.48009,597.52734,927.29737,1173.14185,1000.58144,467.39531,816.83082,1173.98873,1349.43262,1158.92601,813.15701,1172.18291,1454.61187,1542.08834,1382.87112,24.42216,12.01741,5.15921,1.91398,0.59552,0.12784,0.00494,0.00000,38.71363,27.63493,49.31765,75.33798,77.83857,-494.57993,-572.64966,2.56542,2.88498,3.54593,1.89976,2.25037,2.90605,1.46136,1.80030,2.42171,0.00000,0.00390,0.42644,0.00000,0.00390,0.31637,0.00000,0.09041,0.86638,-17.76904,-9.77659,-3.72362,29.36025,-59.03048,-0.38750,-0.10104,0.00000,0.00000,0.00000,1.30000,3.00000,0.18000,0.07746,0.30000,4.00000,1.00000,6.2
1sw2,38.85553,48.67135,74.73861,90.60227,102.32259,114.77863,58.46730,121.16407,173.04166,79.44504,167.49299,240.82845,102.97379,213.57698,307.06687,370.34949,187.55045,347.27302,489.46268,547.08684,431.72766,270.75548,451.91048,602.23447,639.23583,516.86561,440.13194,611.51978,729.08454,743.29302,643.67419,12.25660,5.37163,1.93462,0.56981,0.11438,0.00440,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,56.71819,-272.44116,-326.20114,2.79505,3.07135,3.55352,1.95654,2.30352,2.84281,1.50503,1.84281,2.36901,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.44396,1.36026,2.77657,-17.58308,-8.76546,-3.15856,33.13114,-37.20102,-0.16472,-0.01824,0.00000,0.00000,0.00000,0.40000,2.00000,0.08000,0.06325,0.00000,2.00000,1.00000,7.22
1nwl,47.56085,63.24637,103.02427,116.27465,151.63808,225.91616,72.81509,164.01435,264.70329,101.56092,224.80774,379.54268,134.00198,289.85730,495.43064,725.85221,255.31242,510.77261,821.87140,1019.94179,830.50154,390.77591,703.49202,1023.27497,1163.10319,975.11628,693.75513,1005.93624,1249.04017,1318.33691,1172.68054,25.05429,13.94114,7.42596,4.07772,2.22368,1.18114,0.59875,0.27603,17.20794,11.91061,22.73235,35.93803,95.75778,-364.33328,-477.93432,2.06654,2.72055,4.01430,1.74658,2.29041,3.41144,1.39559,1.87745,2.88047,0.33423,1.40563,3.55532,0.33423,1.16235,2.56882,0.00000,0.24327,0.98650,-3.03978,-11.54028,-5.83314,31.14758,-62.20865,0.83364,0.16419,0.00000,0.00000,0.00000,1.55000,11.00000,2.42000,0.14832,0.30000,16.00000,1.00000,2.39
1sld,55.93131,99.54019,140.16523,184.00284,225.26656,276.38134,93.30827,234.49719,381.05319,134.77039,329.19587,537.77744,180.96835,424.40806,698.87607,1041.31379,355.64330,730.63712,1178.47535,1511.26134,1305.89054,549.08718,1006.75164,1488.64237,1737.26537,1507.65949,993.68559,1462.06233,1842.43089,1975.37369,1786.43085,18.05609,8.38624,3.49008,1.19826,0.25403,0.01770,0.00000,0.00000,61.41946,48.63083,74.26290,105.05921,59.85510,-597.30495,-681.49384,3.38161,3.51903,4.23441,2.40009,2.66674,3.40950,1.84622,2.13339,2.84125,0.00000,0.00232,0.44845,0.00000,0.04467,0.94658,1.22605,3.95508,8.97123,-23.52471,-12.21517,-4.44512,29.07954,-79.96208,0.44092,0.09658,0.00000,0.00000,0.00000,2.65000,9.00000,1.62000,0.13416,0.65000,6.00000,1.00000,6.57
2qwf,55.58623,73.65602,94.76301,126.26377,178.63216,211.00370,84.72043,161.54121,293.12966,115.48188,231.81956,404.76247,148.60286,305.41977,518.92782,751.16584,274.52254,539.85268,860.99711,1088.31943,927.17538,415.92125,743.47121,1083.75575,1251.15974,1076.27535,737.72389,1072.55008,1339.41057,1426.14167,1282.81825,21.00157,10.33984,4.72412,1.91860,0.54448,0.06315,0.00000,0.00000,15.15774,11.22884,18.25322,24.68226,116.02113,-437.65747,-506.83281,7.70097,8.75036,10.66936,5.50014,6.65398,8.60846,4.23088,5.32318,7.17371,0.12640,0.73194,1.87829,0.12640,0.73194,1.83747,0.00000,0.46719,2.42088,-54.21380,-28.89326,-10.86085,46.38532,-68.77214,0.52686,0.10784,0.00000,0.00000,0.00000,1.20000,6.00000,0.72000,0.10954,0.20000,6.00000,1.00000,5.67
2avo,79.04727,139.31008,210.77479,279.78174,346.81021,440.45205,131.20052,351.65981,583.89146,188.62453,491.16154,823.09663,255.50520,633.08351,1059.03706,1431.10556,517.58314,1083.78469,1708.74700,2048.61837,1647.99383,802.87023,1464.86860,2105.87772,2351.31253,1948.56597,1420.32850,2060.69786,2548.55647,2674.07304,2364.61386,22.24200,9.76069,3.67547,1.21956,0.36432,0.08399,0.00061,0.00000,81.75740,58.56905,106.27159,160.10899,115.41781,-851.21511,-992.15002,4.70351,5.43607,6.84036,3.50018,4.25015,5.61077,2.69245,3.40012,4.67564,0.00000,0.00000,0.18582,0.25434,1.06591,3.13178,1.66069,5.90699,14.17161,-34.77517,-18.86623,-6.92594,39.21507,-120.76031,-0.41068,-0.02121,0.00000,0.00000,0.00000,2.25000,12.00000,2.88000,0.15492,1.10000,8.00000,1.00000,8.85
1nh0,106.13165,161.96065,236.61720,318.72877,394.07277,474.66277,171.02680,395.31938,657.05803,238.44982,556.43284,916.25319,315.12916,720.25129,1170.25699,1530.98600,610.75155,1225.02207,1876.95239,2219.02623,1790.65960,925.66222,1641.92709,2315.63319,2560.99341,2120.21058,1598.75082,2291.89184,2809.79387,2931.63346,2584.92986,35.99138,16.75186,6.65650,2.39274,0.74978,0.16031,0.00414,0.00000,88.97590,65.49803,112.80324,165.93771,164.20694,-958.23045,-1131.31566,7.24087,8.42230,10.01936,5.22070,6.44346,8.11688,4.01592,5.15477,6.76407,1.34978,4.65232,13.00559,0.00133,0.28781,1.20539,2.07634,6.89807,18.12511,-50.91949,-26.88632,-9.96739,59.13977,-137.24174,1.84747,0.40862,0.00000,0.00000,0.00000,2.65000,22.00000,9.68000,0.20976,1.20000,14.00000,1.00000,9.74
1gi4,49.50998,84.64976,96.79764,135.25716,143.79376,174.16776,80.49223,169.73452,245.65707,112.02299,241.12960,347.83569,145.79066,308.91179,449.09388,581.56831,267.01009,505.31347,730.59951,837.06375,658.01508,389.61774,663.67282,901.31317,969.23530,785.01221,645.17869,906.11913,1089.72651,1117.68163,970.85348,12.12978,5.10829,1.93890,0.65008,0.15141,0.00660,0.00000,0.00000,7.15308,4.86612,10.99496,18.65496,101.03770,-399.77128,-472.17294,4.65927,5.81810,7.29172,3.26149,4.36357,5.83337,2.50884,3.49086,4.86114,0.00000,0.15915,1.81209,0.29732,1.41078,4.18893,0.14114,1.59287,5.43332,-35.41598,-16.96573,-6.09529,27.30845,-47.28596,0.91442,0.20879,0.00000,0.00000,0.00000,0.95000,2.00000,0.08000,0.06325,0.45000,2.00000,1.00000,7.19
2f7o,38.08121,57.35076,68.65415,96.32761,111.15714,127.48946,65.28614,121.18943,184.47565,91.65319,171.71922,258.65585,118.34014,221.85174,333.05403,448.66432,209.69669,374.62251,548.91695,656.41513,545.06859,302.03465,501.41549,688.02652,762.01783,639.77754,500.55390,700.86803,848.33357,881.31958,778.18741,28.62342,15.91854,7.83530,3.24347,1.04538,0.21854,0.00741,0.00000,0.00000,0.00000,0.00000,0.00000,104.02745,-288.47948,-364.57883,11.14486,12.24407,13.84683,8.28341,9.58473,11.39880,6.37185,7.66778,9.49900,0.00000,0.00000,0.19839,0.98551,2.99329,6.97880,3.99144,13.30511,29.96543,-64.85170,-40.11731,-15.44685,23.10396,-44.23765,0.95770,0.26652,0.00000,0.00000,0.00000,0.55000,1.00000,0.02000,0.04472,0.00000,1.00000,1.00000,7.44
1hvk,109.54634,173.50228,211.57807,286.89736,372.72873,486.46092,178.71327,363.46546,630.03704,246.52891,518.49028,886.40991,319.29954,677.98720,1142.78211,1613.85215,596.96675,1187.14851,1876.53705,2312.00231,1908.64281,906.23395,1621.65017,2339.32284,2652.86789,2236.88349,1595.02136,2308.77507,2862.74109,3021.23902,2691.54846,35.79041,16.08263,5.88483,1.71941,0.41013,0.03300,0.00000,0.00000,94.06375,68.54927,119.87774,181.83912,183.62936,-968.76476,-1110.52122,8.20887,10.32460,13.07564,5.79083,7.78064,10.49025,4.45449,6.22451,8.74188,0.02636,0.75237,4.87596,0.18805,1.37846,4.48461,1.37205,7.31979,21.56280,-61.74543,-29.78159,-10.57226,43.25835,-137.16057,1.04459,0.25953,0.00000,0.00000,0.00000,2.90000,19.00000,7.22000,0.19494,1.30000,14.00000,1.00000,10.96
1iiq,97.97906,159.39916,241.65720,277.06601,377.84270,484.48506,160.63082,387.85961,632.41862,230.00543,537.10310,887.78517,307.00627,692.45237,1143.38946,1565.45711,593.05224,1190.88124,1858.79418,2238.30758,1808.68617,902.43875,1611.94968,2300.54696,2569.84952,2135.22939,1575.51580,2269.41022,2795.83895,2929.15017,2590.06183,39.91629,20.06988,9.19407,3.73285,1.19370,0.27571,0.01675,0.00000,86.03150,63.15322,109.62108,166.45085,157.27105,-935.11040,-1106.56644,9.53372,10.59109,12.56260,7.16375,8.35178,10.37685,5.51058,6.68142,8.64737,0.01771,0.96370,4.94323,0.00000,0.04058,0.94223,0.79552,3.65803,11.19849,-58.54537,-37.22910,-14.81020,43.47933,-135.91169,0.64677,0.15187,0.00000,0.00000,0.00000,2.55000,21.00000,8.82000,0.20494,1.30000,14.00000,1.00000,7.48
1x8t,81.08784,86.52377,124.44886,194.19866,212.70461,242.10462,125.14628,217.57233,359.78095,167.18744,312.41762,501.44810,213.07195,408.44451,642.06940,871.18836,383.57887,701.63929,1053.43925,1279.70718,1079.59382,560.80215,947.18878,1322.17006,1485.02790,1262.28627,946.56842,1338.21180,1635.04783,1713.46714,1525.07102,53.53584,29.57401,14.78550,6.51146,2.37271,0.57014,0.02534,0.00000,20.34527,18.20854,22.81439,27.03084,174.38341,-532.36552,-675.11965,19.01333,21.01934,23.75484,14.42606,16.69511,19.74836,11.09697,13.35609,16.45697,0.48160,2.42221,6.68076,3.42409,10.61947,24.07149,3.72625,12.48839,28.39906,-112.84445,-74.43261,-29.72022,70.71176,-90.82743,3.67125,0.73731,0.00000,0.00000,0.00000,1.25000,7.00000,0.98000,0.11832,0.20000,6.00000,1.00000,7.8
1qbq,37.86431,69.86334,98.46158,124.35552,154.12708,193.95544,63.20024,164.56279,259.05809,91.58889,229.13306,366.25642,123.53540,293.81306,475.30094,680.62706,243.64465,499.51871,788.21331,969.20780,793.07039,374.03203,678.72984,981.28623,1109.67857,929.45476,662.60332,963.07735,1195.43870,1260.09214,1119.30234,10.60765,4.64661,1.76193,0.59577,0.18842,0.03353,0.00000,0.00000,49.29468,33.35118,67.44364,114.00743,29.59372,-402.35875,-464.16016,1.88043,2.35749,3.15985,1.31630,1.76812,2.52788,1.01254,1.41449,2.10657,0.00000,0.00000,0.00000,0.17115,1.13677,3.73346,0.00000,0.01940,0.68948,-17.06710,-7.66337,-2.66656,6.97059,-55.66382,0.34186,0.07021,0.00000,0.00000,0.00000,1.00000,8.00000,1.28000,0.12649,0.70000,12.00000,1.00000,8.3
1dmp,74.29057,139.07537,187.48260,238.05209,348.33337,416.05842,125.13454,311.74984,571.90866,181.95262,441.34542,783.21906,244.15763,576.90207,991.49560,1303.53813,483.27416,1002.60240,1576.85213,1875.29067,1497.27706,746.45234,1354.34426,1938.17405,2153.02311,1775.50487,1313.36014,1899.21852,2341.73994,2450.15519,2160.98804,22.23738,9.85827,3.71682,1.14500,0.21389,0.01342,0.00000,0.00000,89.67724,64.52589,116.47884,176.64311,103.18243,-792.39438,-916.25165,5.37282,6.83293,8.77681,3.77640,5.13756,7.03174,2.90493,4.11005,5.85978,0.00388,0.51263,2.57658,0.02299,1.16342,5.82639,0.82046,4.75525,13.30121,-41.96499,-19.90034,-7.00605,33.66625,-103.51379,0.95083,0.26110,0.00000,0.00000,0.00000,2.00000,8.00000,1.28000,0.12649,1.20000,4.00000,1.00000,9.55
2ihq,72.48715,88.05584,134.09130,179.34138,222.53040,274.64519,107.63322,223.58398,372.70615,145.23389,315.44262,521.14716,188.65449,409.90339,668.26358,913.48651,356.84098,704.14304,1090.23732,1324.53144,1091.66339,538.42242,952.71671,1357.29778,1525.37350,1280.32574,935.77210,1345.83977,1659.16596,1742.61064,1546.52144,25.44892,12.16731,5.25619,2.29060,0.98135,0.26138,0.00984,0.00000,50.82866,37.08037,65.86638,100.52407,71.94113,-562.54286,-662.40294,2.58739,2.91332,3.43499,2.07299,2.40317,2.92254,1.59461,1.92254,2.43545,0.01196,0.37131,1.23067,0.06612,0.57327,1.58042,0.81534,2.41761,5.48410,-13.74970,-11.22101,-4.75896,11.53700,-71.80883,0.03998,0.01267,0.00000,0.00000,0.00000,1.15000,0.00000,0.00000,0.00000,0.50000,0.00000,1.00000,8.49
2cf9,67.88700,114.66025,157.98225,208.49991,255.98029,279.72373,110.06894,265.16840,418.57535,156.45643,373.60469,582.38272,208.33010,480.58607,748.69619,1024.78969,402.76285,804.36837,1231.12997,1495.20016,1246.25134,607.96721,1080.54630,1536.29659,1727.91164,1458.12400,1056.52176,1523.25053,1880.73954,1978.43644,1759.55805,18.92219,8.18036,3.03508,0.96111,0.22678,0.01436,0.00000,0.00000,49.64122,36.09509,64.44113,100.70960,81.78974,-646.50289,-750.05239,4.12356,4.74864,5.56148,2.88649,3.56148,4.44919,2.22038,2.84919,3.70766,0.02779,0.44448,1.69612,0.00000,0.00000,0.24422,0.02779,0.44448,1.47128,-27.89404,-14.71686,-5.51521,24.67490,-83.15509,0.19582,0.07801,0.00000,0.00000,0.00000,1.65000,6.00000,0.72000,0.10954,0.90000,6.00000,1.00000,7.82
1g7v,38.35003,66.49411,107.76610,128.13564,167.18932,219.71747,66.17124,175.13802,281.45462,97.34304,241.05423,399.99444,132.59462,309.46742,518.52170,726.85939,263.72212,534.92455,850.98488,1054.23515,890.61058,405.63641,731.55216,1062.74212,1215.86205,1040.45533,721.11610,1048.41193,1307.18631,1388.69887,1246.81388,26.47450,15.22559,8.14092,3.90864,1.56579,0.45589,0.06573,0.00000,0.00000,0.00000,0.00000,0.00000,128.57890,-401.09150,-496.76153,4.65695,5.50985,6.76549,3.56941,4.39034,5.61876,2.74570,3.51227,4.68230,0.57341,2.28581,6.16905,0.14593,0.82008,3.25945,0.61241,3.07736,9.18939,-32.09533,-21.47349,-8.71178,53.48802,-70.18630,1.63476,0.32871,0.00000,0.00000,0.00000,1.25000,12.00000,2.88000,0.15492,0.00000,10.00000,1.00000,6.4
1jev,105.45759,143.71295,208.63411,271.53332,331.37410,364.77346,166.22565,346.29989,544.26626,229.53538,486.99317,757.01701,299.10805,628.54584,972.62296,1304.30325,554.85141,1058.79889,1587.43840,1884.47932,1529.72117,820.87148,1415.92778,1971.43933,2176.93188,1805.62325,1390.79217,1973.63393,2404.41781,2500.32802,2201.38762,44.84183,22.24205,9.73454,3.61311,0.96280,0.11441,0.00008,0.00000,47.18160,33.32410,62.93945,100.71563,148.30629,-841.30795,-1001.24152,12.29481,13.66688,15.16225,8.80484,10.41555,12.26212,6.77295,8.33244,10.21843,0.00000,0.47582,3.08008,0.48621,2.46759,6.87358,0.00000,0.36626,2.04394,-75.99255,-43.16377,-16.63885,43.21918,-111.58682,0.53526,0.10958,0.00000,0.00000,0.00000,1.65000,15.00000,4.50000,0.17321,0.65000,12.00000,1.00000,6.89
1g53,32.93498,57.03962,78.65276,116.25592,129.33247,154.68852,55.78678,136.82857,221.88418,80.35280,193.90034,311.84724,107.64525,250.16147,402.99691,578.35051,210.85800,425.94493,671.09576,838.22437,709.60581,322.16109,580.47315,842.16869,965.03674,825.15499,571.23964,831.19453,1036.40006,1100.45513,986.74273,13.57049,6.68804,2.86002,0.99625,0.23948,0.00868,0.00000,0.00000,33.28045,23.82974,43.77312,67.15342,49.40190,-341.36929,-396.68518,4.20034,4.41642,4.89021,2.94024,3.31232,3.91217,2.26172,2.64985,3.26014,0.00291,0.55421,2.15082,0.41783,1.31423,2.90048,1.40196,5.38919,13.13752,-27.06676,-14.62481,-5.64592,9.51947,-44.31720,0.23619,0.05133,0.00000,0.00000,0.00000,1.10000,3.00000,0.18000,0.07746,0.55000,4.00000,1.00000,9.04
1njc,50.44811,74.23780,98.28621,127.37889,165.82086,187.61642,84.42307,165.06772,270.43002,116.66050,234.46150,373.64888,150.87583,304.87104,477.33824,648.39267,275.44699,519.06792,783.73647,954.74545,806.25478,406.27373,699.24886,983.13918,1107.08751,941.40200,693.01047,987.83001,1212.86164,1274.30812,1135.36077,26.08350,13.86636,6.67291,2.69842,0.88210,0.15411,0.00146,0.00000,0.82905,0.65810,1.11557,2.56643,151.48354,-408.39918,-491.53009,9.86820,11.18615,13.59251,7.16965,8.60787,11.04862,5.51512,6.88629,9.20718,0.46950,1.81617,5.30936,0.02182,0.42394,1.80122,1.22349,4.64314,11.71069,-69.35435,-37.56793,-14.20131,51.52844,-61.56474,1.02431,0.20777,0.00000,0.00000,0.00000,1.00000,4.00000,0.32000,0.08944,0.10000,6.00000,1.00000,5.55
1nm6,78.72895,119.66086,178.47689,217.93430,246.08587,318.03086,122.43455,293.62151,422.08780,171.60211,404.27885,602.95064,227.64627,513.93378,782.72658,1049.41234,433.35377,852.10113,1279.98554,1511.12482,1217.96082,647.13850,1134.65558,1584.60647,1744.87647,1441.25627,1104.26424,1575.96672,1924.33818,2001.28442,1760.09156,18.70659,7.47335,2.48970,0.72486,0.13956,0.00061,0.00000,0.00000,51.19107,39.71497,65.34961,97.13275,76.33795,-680.65711,-794.58998,3.02706,3.43127,3.82345,2.11894,2.57345,3.05876,1.62996,2.05876,2.54897,0.02727,0.44239,1.45752,0.34705,1.18617,2.61855,0.02727,0.44239,1.41147,-20.09277,-9.99199,-3.65820,31.49599,-81.67736,-0.13094,-0.01792,0.00000,0.00000,0.00000,1.80000,2.00000,0.08000,0.06325,0.80000,2.00000,1.00000,10.05
1xkk,86.65717,144.34298,217.08033,259.44062,314.53231,376.91045,141.44251,351.04193,526.48657,202.37054,485.86367,739.13707,270.64523,620.15348,952.62828,1276.25634,520.81684,1030.62198,1556.13756,1852.58204,1515.66644,781.08144,1375.39718,1931.48424,2142.63645,1786.44386,1340.74929,1919.91513,2353.59205,2458.56068,2172.63729,25.10899,10.91268,3.99968,1.14738,0.22953,0.03065,0.00000,0.00000,69.06944,46.74856,91.35705,141.70522,80.58690,-821.57532,-958.48043,0.91422,1.01913,1.26434,0.63996,0.76434,1.01148,0.49227,0.61148,0.84290,0.07297,0.63870,2.46286,0.00000,0.00000,0.00000,0.07297,0.63870,2.46286,-7.61239,-3.92034,-1.50167,29.74154,-101.70307,-0.08740,-0.03303,0.00000,0.00000,0.00000,2.00000,11.00000,2.42000,0.14832,0.85000,12.00000,1.00000,8.52
1px4,32.74273,60.04594,86.15085,114.45396,121.43232,140.83069,55.32465,144.54180,207.17760,80.52226,200.82237,292.77673,108.93002,254.84733,379.98009,528.96872,212.17464,418.56744,634.18141,777.43102,663.13949,318.18374,561.17186,796.62407,902.37557,772.02313,551.11805,794.07277,982.15815,1037.31870,927.97712,13.21745,6.79340,3.26058,1.43204,0.51559,0.09651,0.00004,0.00000,7.69021,5.36596,10.45591,15.92049,83.25675,-325.66592,-390.90708,5.03833,5.62056,6.93059,3.74267,4.39528,5.68836,2.87897,3.51623,4.74030,0.00000,0.00000,0.13614,0.00000,0.05122,1.16661,2.26590,7.45652,18.07387,-34.48352,-19.72952,-7.36319,24.36334,-49.85480,1.26385,0.29252,0.00000,0.00000,0.00000,0.75000,3.00000,0.18000,0.07746,0.10000,4.00000,1.00000,3.23
1w5y,99.25187,172.20037,260.54113,333.58939,409.62867,479.43247,166.82068,429.74173,680.55003,241.70682,598.94555,951.87636,325.97992,768.60441,1223.57288,1640.74580,641.90959,1293.62242,1987.13180,2377.64657,1947.56441,974.95948,1736.48442,2462.44439,2746.01789,2295.58066,1693.22245,2436.43599,2999.55927,3144.08678,2785.84635,37.90271,17.92855,7.23110,2.23791,0.49131,0.03243,0.00000,0.00000,95.32249,65.52623,125.01087,191.25963,149.96748,-1013.45518,-1194.17255,7.61070,8.91250,10.66531,5.32749,6.68438,8.53225,4.09807,5.34750,7.11021,0.00114,0.28492,1.35808,0.76628,2.99900,7.72372,2.07324,8.56274,21.81776,-55.83021,-26.69727,-9.33565,58.57015,-137.15066,0.90637,0.25247,0.00000,0.00000,0.00000,2.60000,13.00000,3.38000,0.16125,1.30000,10.00000,1.00000,8.48
