name,total,qq_pl,desolv_pl,vdw_pl,hbond_pl,qq_l,desolv_l,vdw_l,DrugScore,HMscore,PLP_tor,affinity
1vyg,-16.913,-2.525,3.400,-10.391,-0.466,0.000,-0.195,-0.905,32.057,7.085,15.800,8
3gcp,-15.055,0.373,5.425,-12.005,-0.554,-0.082,0.731,-1.174,25.771,6.342,1.300,7.82
2hw2,-21.498,-0.135,6.692,-15.560,-0.471,-1.584,2.046,-1.929,31.214,8.011,11.300,2.97
4dcs,-21.345,-11.406,14.983,-11.392,-6.267,0.632,2.161,-1.385,32.714,-0.000,18.000,5.1
1e3v,-10.172,1.391,2.267,-6.958,-0.569,-0.077,0.549,-0.609,14.314,6.745,14.100,4.34
3l79,-16.062,-1.191,9.458,-9.498,-3.365,-0.034,0.789,-0.689,-56.957,-0.000,9.700,2.46
3c56,-13.388,-3.801,12.050,-9.101,-5.396,-1.247,0.741,-0.534,52.357,-0.000,19.500,7.89
6rnt,-5.966,0.561,9.967,-6.949,-1.125,-1.416,2.061,-1.334,17.700,-0.000,11.100,2.37
3po1,-11.832,-1.348,7.475,-10.601,-1.521,-0.333,1.033,-0.597,15.786,0.963,6.700,4.02
2hzl,-4.276,-0.586,3.525,-4.181,-2.222,0.444,0.030,-0.032,21.800,0.267,0.000,6.57
966c,-10.134,1.668,5.958,-11.501,-1.181,-0.204,0.661,-1.709,14.857,-0.000,4.900,7.64
4b6r,-13.826,-2.329,9.408,-10.982,-4.126,-0.621,0.868,-0.854,50.700,1.405,11.800,5.85
2fmb,-32.141,-1.947,11.042,-18.360,-5.768,-1.400,3.197,-5.726,-8.600,5.655,29.800,8.7
3exe,-20.929,-2.678,16.542,-13.474,-4.022,1.052,1.772,-1.301,-58.071,2.121,12.300,6.96
1gaf,-13.503,-1.137,6.242,-9.962,-2.252,-0.333,0.470,-0.755,20.586,2.857,14.400,8
2wf5,-10.738,-1.952,10.900,-9.074,-4.316,-1.707,0.883,-0.511,62.729,-0.000,22.800,6
1met,-26.524,-1.318,8.275,-16.566,-3.361,-0.198,1.437,-3.920,14.286,7.510,22.000,9.4
3mtw,-15.100,-0.433,12.892,-9.296,-3.229,-0.715,1.021,-0.716,-52.600,-0.000,10.800,7.04
3qbc,-12.796,-1.024,6.875,-6.773,-3.368,0.065,0.110,-0.031,-14.443,2.704,0.000,4.97
1v2t,-13.996,-1.927,9.400,-8.857,-3.307,0.077,1.670,-1.696,2.029,2.853,8.500,4.71
1izh,-28.835,-1.596,12.742,-20.148,-4.532,-1.511,3.336,-4.674,12.129,4.027,27.000,7.7
1fd0,-23.006,-1.955,4.083,-14.878,-0.698,0.084,0.329,-0.602,21.157,9.577,1.500,8.4
3ivc,-12.379,-1.040,8.550,-12.892,-1.461,-0.134,0.833,-0.755,39.529,1.484,6.800,4.12
2aj8,-22.159,-2.633,7.008,-10.250,-1.428,-0.249,0.678,-1.257,-64.500,4.899,1.200,6.2
3qt6,-17.134,-6.065,10.667,-9.539,-5.500,-1.270,1.139,-0.999,41.229,0.077,14.000,5.37
4ad3,-11.653,-4.141,9.525,-9.024,-4.104,-0.442,1.644,-1.297,52.000,-0.000,26.900,4.62
1sw2,-9.368,-2.295,3.733,-5.821,-1.112,-0.675,0.112,-0.006,-2.043,-0.000,3.000,7.22
3hkn,5.818,0.240,8.633,-6.594,5.733,-0.168,2.835,1.755,64.371,3.060,25.800,5.35
2ydt,-10.858,-3.209,8.367,-8.887,-3.804,0.005,0.746,-0.586,41.500,0.168,25.300,5.52
1nwl,-6.912,-2.458,6.992,-4.389,0.574,-0.427,1.051,-1.694,6.543,1.432,11.800,2.39
2weh,-6.084,0.914,4.292,-5.795,-0.624,0.040,0.234,-0.272,5.129,1.929,0.000,5.95
2xbw,-25.604,-0.610,9.833,-18.160,-1.625,-1.641,1.271,-1.736,-17.957,3.701,1.100,8
3d1x,-29.674,-1.725,11.200,-18.114,-3.162,-1.213,3.404,-4.866,-16.314,6.558,20.000,8.66
3cz1,-10.901,-0.143,2.142,-6.358,-0.425,-0.234,0.212,-0.556,-14.757,3.436,4.000,7.26
1dhi,-18.878,-3.001,11.875,-10.586,-2.542,-0.890,1.740,-1.165,-15.900,3.785,8.900,7.26
3miy,-15.467,-0.808,5.025,-9.884,-1.236,-0.510,0.758,-1.117,4.071,4.660,4.000,7.68
3sm2,-20.449,-0.857,8.692,-14.620,-1.644,-0.453,1.577,-2.825,-6.543,3.816,19.400,9.7
1sld,-20.656,-0.716,9.200,-12.177,-1.291,-0.761,3.532,-4.530,-30.257,5.723,14.800,6.57
3rm9,-11.908,-2.261,5.200,-6.522,-1.127,0.021,0.072,-0.105,-7.314,3.067,0.000,4.77
3shc,-16.996,-0.835,7.708,-12.479,-1.587,-0.812,1.237,-1.644,0.814,2.775,10.800,5.72
3tao,-6.650,-0.756,6.450,-5.792,-3.192,-0.483,0.317,-0.261,32.943,-0.000,10.800,5.14
3fvl,-7.080,-1.475,6.075,-7.409,-1.654,-0.136,0.561,-0.552,33.400,-0.000,12.800,6.07
3bvb,-21.560,-0.630,9.925,-15.756,-3.004,-0.472,1.670,-3.449,4.114,3.142,20.900,5.49
3ng4,-4.706,-1.515,6.542,-5.273,-1.174,0.569,0.434,-0.304,20.014,-0.000,7.700,5.43
3d6p,-7.019,-1.081,6.158,-5.845,-1.747,-0.135,0.859,-0.897,11.143,0.242,7.000,3.75
1hi4,-13.352,-5.112,13.242,-8.745,-2.999,-1.139,2.666,-1.545,20.129,0.168,9.000,4.49
2xc4,-21.179,-0.542,8.733,-17.328,-1.125,-0.251,1.073,-1.665,-1.457,3.499,7.200,8.05
2qwf,-12.891,-4.089,11.400,-9.292,-3.706,-0.373,1.826,-1.649,27.814,-0.000,5.500,5.67
3ryv,-7.326,0.960,5.008,-6.326,-0.592,-0.387,0.385,-0.312,-2.300,1.794,0.600,7.07
3sr4,-22.039,-4.118,12.958,-15.208,-4.821,-1.351,1.192,-1.099,21.214,0.472,20.600,6.54
2avo,-25.352,-1.491,10.783,-17.500,-1.712,-1.292,2.319,-3.380,-16.371,3.902,26.600,8.85
3n35,-8.850,-1.406,5.775,-5.975,-2.502,-0.939,0.726,-0.536,17.786,0.267,10.900,3.37
2qd8,-19.257,-1.102,8.500,-15.893,-1.839,-0.621,1.629,-3.544,20.429,1.603,20.000,9.07
1nh0,-27.478,-1.958,13.250,-20.121,-4.366,-1.353,4.195,-4.883,9.243,2.910,30.400,9.74
1gi4,-10.595,-1.614,9.600,-8.754,-2.346,0.488,0.824,-0.481,3.043,1.011,0.000,7.19
2f7o,-12.623,-3.137,6.700,-6.896,-3.589,-0.746,0.450,-0.057,4.100,-0.000,8.100,7.44
3bu1,-8.988,-2.299,3.992,-4.948,-1.572,-0.022,0.160,-0.135,-5.114,0.978,7.400,8.15
3m89,-12.351,-3.465,16.717,-11.741,-4.812,0.673,2.838,-1.897,40.071,0.419,21.000,6.16
3s78,-4.155,0.843,3.617,-4.817,-0.560,-0.164,0.140,-0.174,12.514,0.907,0.000,6.47
2zx7,-15.706,-3.297,9.525,-10.470,-3.180,-0.053,0.913,-0.660,-0.600,1.202,10.900,10.49
1o3l,-12.584,-2.427,10.258,-10.223,-3.551,0.255,1.146,-0.695,12.471,-0.000,2.700,6.54
3jzh,-17.083,-0.569,7.508,-10.539,-1.065,-2.184,4.067,-3.866,-15.086,3.572,36.500,3.4
1hvk,-33.115,-1.038,13.167,-20.257,-3.188,-1.562,4.505,-6.650,-33.414,7.003,31.700,10.96
1iiq,-31.369,-3.620,12.750,-19.591,-5.016,-1.738,3.738,-4.945,11.243,4.702,32.200,7.48
2wlz,-13.995,-0.897,8.233,-11.277,-2.839,-1.101,1.813,-1.851,21.400,0.747,24.400,4.6
1x8t,-19.310,-8.134,16.450,-12.171,-9.039,0.168,2.090,-1.442,71.129,-0.000,14.100,7.8
8a3h,-15.708,-5.676,10.058,-10.683,-5.319,-0.294,1.592,-1.319,49.000,0.168,27.800,4.06
3l4y,-17.785,-3.486,11.200,-10.333,-1.732,-0.619,2.602,-1.554,-55.514,0.466,37.400,7
1qbq,-11.546,-0.342,3.650,-8.345,-0.626,-0.277,0.306,-0.742,26.757,5.116,15.600,8.3
2eg7,-8.391,0.013,7.383,-6.671,-2.921,-0.530,0.394,-0.254,7.957,-0.000,0.800,5.89
1dmp,-23.134,-1.423,9.633,-16.620,-3.124,-0.142,1.759,-3.799,8.557,3.589,14.500,9.55
2qzr,-15.210,-2.034,10.625,-10.751,-3.095,0.469,0.772,-0.542,-0.629,2.659,1.600,7.26
1o5c,-6.496,-1.674,11.092,-10.053,2.227,0.321,1.141,-0.953,23.686,0.357,1.100,5.22
2pwc,-24.020,-3.378,10.825,-16.030,-3.296,0.144,2.276,-4.607,2.300,2.910,3.800,6.57
3gy2,-11.419,-1.975,11.433,-10.567,-2.192,0.791,1.023,-0.539,1.600,0.296,0.000,5.74
4gqr,-7.556,-1.222,5.942,-7.324,-1.276,-1.074,0.813,-0.099,61.786,2.417,7.000,3.96
3s77,-4.062,0.812,4.417,-4.867,-0.626,0.174,0.155,-0.187,6.757,0.771,0.000,7.21
3ehx,-11.893,1.424,5.550,-11.612,-0.647,-0.579,0.773,-1.209,8.171,1.605,5.500,7.6
3str,-17.761,0.520,13.358,-15.530,-3.916,-0.882,4.114,-2.347,-3.643,2.155,1.600,8.4
1nje,-16.228,-5.874,12.192,-8.638,-4.945,-0.519,1.015,-0.716,11.371,-0.000,11.500,3.8
3uxl,-7.803,-0.866,1.817,-5.296,-1.127,0.004,-0.038,-0.129,3.600,1.347,0.000,5.57
2x7u,-9.375,0.689,5.083,-7.589,-0.747,-0.336,0.614,-0.434,14.514,4.069,7.300,5.27
2ihq,-15.999,-0.738,4.792,-11.413,-0.760,0.067,0.518,-0.833,-11.229,3.759,2.200,8.49
2uxz,-29.414,-1.386,10.200,-19.328,-3.074,-0.988,2.469,-4.970,-6.600,5.037,29.500,8.48
2xp7,-14.659,-5.635,6.058,-7.113,-3.014,0.179,0.598,-0.685,12.100,1.981,0.000,5.77
2cf9,-20.141,-2.046,8.767,-13.499,-2.228,0.392,0.643,-1.862,-12.043,3.467,3.700,7.82
3qxv,-20.284,-2.508,15.350,-14.547,-2.471,-0.416,1.663,-0.612,-7.314,3.777,6.700,8.4
2r59,-28.164,-4.525,11.517,-17.692,-4.202,-0.760,2.005,-2.411,-1.586,3.962,22.900,8.19
2cej,-26.698,-1.320,10.700,-19.422,-3.300,-0.827,2.539,-4.292,6.200,3.711,24.200,8.62
3i6o,-22.216,-0.934,9.017,-18.261,-2.722,-0.453,1.462,-2.635,30.829,3.536,16.600,10.35
3v7x,-9.145,0.941,5.208,-7.735,-0.596,-0.456,0.558,-0.559,8.743,3.175,4.300,8.57
1g7v,-7.077,-0.471,11.917,-8.275,-0.608,-2.773,2.190,-1.576,53.286,-0.000,41.700,6.4
1jev,-30.112,-7.346,14.992,-18.651,-6.349,-0.534,2.084,-2.239,1.157,1.074,36.900,6.89
1b8o,-13.365,-1.509,9.492,-9.956,-3.492,-0.539,0.934,-0.805,9.814,0.429,9.200,10.64
3ujd,-9.981,-2.638,5.683,-6.564,-3.542,-0.703,0.374,-0.246,32.557,0.242,13.900,4.69
2wyg,-15.704,-0.771,5.842,-13.519,-0.719,-0.641,0.638,-1.292,24.771,2.492,4.200,8.7
1g53,-8.782,0.997,5.067,-6.962,-0.591,-0.327,0.616,-0.736,5.871,3.569,1.500,9.04
3b50,-12.182,-4.634,10.917,-9.094,-4.560,0.137,1.651,-1.419,43.629,-0.000,23.000,7.55
1njc,-14.930,-5.228,12.317,-8.862,-4.705,-0.532,1.018,-0.737,21.957,-0.000,10.400,5.55
1nm6,-21.113,-1.186,7.442,-14.577,-1.540,-0.053,0.321,-1.021,-12.214,4.537,3.700,10.05
1xkk,-18.774,-0.874,10.367,-17.272,-0.619,-0.033,1.315,-1.347,39.714,5.537,6.500,8.52
1jaq,-11.888,1.255,7.600,-8.619,-1.308,-0.719,1.303,-1.385,-23.171,2.174,8.900,4.48
1px4,-11.454,-1.051,6.350,-7.065,-2.935,-0.518,0.529,-0.446,-3.986,1.182,15.800,3.23
3s45,-17.079,-1.213,8.233,-14.113,0.975,-0.422,1.643,-2.845,5.400,3.691,20.400,8.49
2jiw,-13.074,-3.589,8.275,-9.156,-4.176,-0.627,0.872,-0.617,34.886,-0.000,11.700,4.59
3v3l,-34.699,-11.259,16.725,-12.116,-6.707,-2.098,3.711,-2.705,-77.886,1.938,30.400,6.43
1w5y,-25.995,-1.283,12.892,-20.991,-3.342,-0.879,3.542,-4.939,40.914,4.411,32.100,8.48
3ppq,-4.934,-0.689,2.583,-4.477,-0.054,-0.007,0.109,-0.051,-1.343,0.159,8.500,4.55
1tni,-8.740,-1.653,3.950,-6.420,-1.225,-0.015,0.184,-0.329,-2.743,-0.000,7.400,4
1c1v,-9.693,-2.063,12.042,-9.977,-2.111,0.728,1.560,-0.606,7.271,-0.000,1.100,7.64
1g45,-8.692,0.996,4.867,-6.440,-0.640,-0.387,0.561,-0.689,0.343,3.407,0.800,8.64
1u1w,-9.307,-1.561,7.408,-7.746,-2.889,0.060,0.393,-0.139,23.357,0.338,0.100,5.85
4a95,-13.990,0.171,5.683,-10.552,-0.005,0.008,0.447,-0.814,-10.729,4.287,9.900,5.76
3hp9,-8.936,-0.610,4.325,-7.563,-0.415,0.263,0.744,-0.746,35.971,4.826,2.400,4.59
3kqr,-6.135,-0.386,4.100,-3.455,-1.776,-0.888,0.297,-0.190,-2.543,-0.000,13.300,4.43
1b2h,-27.799,-8.243,13.750,-14.969,-5.701,-0.384,1.754,-1.750,-17.443,1.074,42.900,4.54
1eb2,-17.527,-2.088,11.200,-13.839,-2.959,-0.121,1.395,-1.227,11.100,2.015,2.000,6.01
3djp,-7.734,-0.606,7.767,-6.989,-1.771,-0.953,1.259,-1.127,17.986,-0.000,10.200,4.2
1okl,-9.965,-0.218,4.208,-7.232,-1.189,-0.130,0.278,-0.356,8.414,2.998,0.000,6.03
2jfh,-12.513,-1.065,7.433,-8.936,-2.182,-0.954,1.125,-1.221,14.286,1.961,25.200,3.06
1pzp,-7.977,0.327,3.675,-7.231,-0.005,0.074,0.596,-0.747,4.600,2.195,0.500,3.31
3drg,-35.657,-2.974,19.733,-24.029,-4.827,-1.730,4.987,-5.732,-33.400,3.661,28.700,7
2avm,-35.903,-3.334,14.367,-19.815,-6.501,-1.864,4.341,-5.369,-46.386,4.492,55.500,5.7
1sdv,-25.334,-1.470,11.008,-18.223,-1.735,-1.243,2.291,-3.299,-12.400,3.512,26.000,8.74
1ws1,-14.630,1.308,6.267,-11.461,-2.265,-0.330,0.882,-2.035,-21.243,0.794,19.800,9.55
2xdk,-7.067,-0.269,7.908,-5.533,-0.615,-0.425,0.575,-0.250,-6.100,1.270,0.000,3.6
2v2q,-13.659,-0.518,9.083,-9.920,-1.686,-1.235,1.672,-1.307,-0.186,1.975,10.600,4.15
1eoc,-5.997,-0.147,4.025,-6.312,-0.604,-0.126,0.145,-0.110,21.329,0.970,1.500,6.05
2gkl,-4.925,-0.939,4.450,-4.708,-1.078,0.284,0.303,-0.224,11.457,0.338,0.000,5.35
4f9u,-10.663,0.016,3.675,-8.466,-0.186,-0.312,0.447,-0.339,-6.871,2.308,9.500,6.03
3old,-25.541,-6.275,20.850,-21.495,-6.942,-4.001,6.370,-5.515,145.957,0.587,63.300,5.9
1r4w,-16.918,-3.872,7.458,-8.987,-3.431,-1.633,1.024,-1.014,1.314,0.357,19.100,4.05
3ff3,-12.716,-3.926,6.442,-5.853,-3.540,-1.196,0.427,-0.247,6.300,-0.000,12.600,3.57
3u5l,-13.829,-0.177,2.508,-8.123,-0.628,0.000,0.069,-0.374,-0.214,6.327,0.000,6.19
1pz5,-22.700,-0.465,13.283,-16.003,-1.611,-2.198,8.703,-9.326,-36.000,2.322,45.100,5.4
3gc4,-20.203,-2.965,12.200,-13.721,-3.753,-0.152,1.084,-0.970,-8.286,1.897,5.100,7.6
2p09,-13.462,-6.215,12.292,-10.360,-3.151,1.655,3.011,-1.901,18.643,1.446,18.400,6.35
3hkq,-3.524,0.786,7.267,-5.887,-0.875,0.193,0.837,-0.400,16.271,0.084,15.200,5.34
2r2w,-14.181,-2.334,10.075,-10.523,-3.060,0.024,0.566,-0.625,-2.914,-0.000,0.900,4.47
1h6h,-16.406,-1.938,9.917,-8.649,-4.698,-3.395,2.280,-2.365,56.057,3.232,32.800,5.3
3bgb,-22.316,-2.255,9.183,-13.720,-1.460,-0.440,1.674,-3.035,-6.671,5.654,12.700,6.05
2i0a,-21.001,-0.892,8.650,-15.705,-1.739,-0.301,1.830,-3.819,9.486,3.886,20.100,11.4
2y7i,-20.139,-6.523,10.700,-9.072,-5.709,-0.822,0.529,-0.331,-8.971,-0.000,14.400,5.54
1ajq,-6.899,-1.669,2.708,-5.586,-1.681,0.094,0.146,-0.191,29.329,1.042,0.500,4.31
3d1z,-19.741,-1.233,9.525,-15.555,-1.331,-0.410,1.708,-3.555,15.043,3.142,19.800,8.8
2cle,-18.607,-0.411,6.283,-9.012,-2.433,-1.235,0.690,-0.552,-51.171,3.615,13.500,3.55
3brn,-10.803,-1.702,4.542,-7.278,-0.991,-0.028,0.339,-0.234,2.971,2.567,8.600,8.7
3fzn,-33.108,-1.049,23.317,-19.483,-5.779,0.713,4.016,-3.144,-149.171,3.061,20.800,4.01
3sbi,-8.296,0.791,6.183,-7.151,-0.586,-0.441,0.759,-0.622,0.057,2.297,5.000,7.92
2wuf,-11.015,-1.048,4.808,-9.878,-0.968,0.393,0.219,1.280,8.671,2.959,7.100,4.29
1fcx,-22.951,-1.758,4.400,-14.574,-1.000,-0.056,0.424,-0.583,14.600,9.199,3.500,7.19
3d8w,-8.380,0.552,6.575,-6.688,-1.388,0.319,0.765,-0.749,-7.700,2.242,0.000,8.15
1tmn,-18.223,0.258,7.375,-11.448,-3.376,-1.067,1.971,-2.617,10.000,5.336,20.500,7.3
3iww,-27.803,-3.667,13.075,-16.354,-2.551,-0.798,1.660,-1.305,-96.357,0.357,16.700,7.96
1p1o,-16.994,-4.787,8.183,-8.243,-5.195,-1.118,0.468,-0.410,8.614,-0.000,6.700,5.76
4f5y,-17.257,-1.827,17.775,-14.693,-3.008,-1.007,2.581,-1.576,34.386,3.324,5.800,5.43
1zp8,-21.307,-0.217,8.892,-16.537,-1.158,-0.690,1.809,-4.186,23.629,4.996,22.500,8.77
3rf4,-13.311,-2.422,6.100,-9.555,-1.586,-0.147,1.014,-0.742,24.829,3.314,2.100,6.25
1fiv,-37.175,-2.778,13.950,-22.544,-5.738,-1.561,3.776,-5.504,-25.129,5.337,34.700,6.59
3sjf,-24.766,-3.506,13.917,-16.933,-4.379,-0.886,1.754,-1.576,-22.800,0.357,22.000,7.64
1q5k,-11.077,-0.613,5.400,-8.302,-1.358,-0.436,0.602,-0.579,-5.700,1.032,0.300,7.42
3njq,-17.878,-0.488,2.583,-9.242,-0.342,-0.087,1.069,-2.291,-12.086,7.915,1.300,4.89
3jzj,-21.963,-4.728,18.383,-19.039,-6.424,-2.551,3.808,-3.312,123.700,1.482,42.300,3.61
3gbe,-8.812,-3.800,7.733,-6.455,-2.015,-0.053,0.396,-0.201,26.671,-0.000,11.800,5
3bbb,-9.187,-0.108,8.525,-8.654,-1.104,0.056,4.671,-4.985,24.543,3.734,16.100,7
1gwv,-8.941,-1.206,7.500,-7.639,-2.436,-1.607,1.563,-1.149,41.814,0.253,28.500,2.57
2jkh,-10.883,-0.376,6.475,-13.146,-0.212,-0.079,0.488,-1.235,41.800,0.517,11.100,8.05
1amw,-7.632,-0.374,11.867,-8.755,-1.486,0.083,2.700,-1.860,21.357,1.446,11.800,4.54
3ozp,-24.295,-2.820,8.525,-11.840,-3.822,-0.691,1.173,-1.097,-72.100,2.427,9.300,6.62
2cbu,-11.652,-3.781,7.225,-8.154,-4.481,0.307,0.375,-0.116,36.014,0.357,9.600,5.68
1k22,-24.166,-2.441,10.975,-13.954,-3.891,-1.516,1.866,-2.292,-21.157,2.986,12.000,8.4
1n51,-24.699,-3.746,9.050,-13.818,-1.745,-1.172,1.646,-2.300,-58.014,1.497,15.100,4.85
1pbq,-13.560,-2.229,5.550,-8.144,-1.956,-0.582,0.211,-0.126,22.300,3.902,0.000,6.27
1mrx,-22.938,-0.945,8.658,-16.258,-1.867,-0.647,1.662,-3.161,-13.086,3.307,10.600,7.26
1o35,2.530,-2.189,10.233,-8.544,10.672,0.904,0.975,-0.312,12.414,-0.000,0.200,5
2z4o,-20.419,-1.118,8.875,-16.588,-1.595,-0.621,1.638,-3.516,23.757,2.805,20.000,9.57
3hvk,-20.276,-1.187,15.417,-19.587,-4.801,-0.336,1.825,-1.611,66.271,2.585,12.300,8.52
2ya7,-17.224,-6.408,13.217,-10.129,-5.814,-0.256,2.231,-1.601,26.329,0.267,18.800,3.14
3d0b,-16.674,-0.288,6.558,-12.044,-0.579,0.027,0.813,-0.998,-8.014,4.931,4.600,6.54
3g34,-7.466,-1.415,4.708,-4.933,-1.728,-0.188,0.291,-0.435,1.757,0.174,1.400,2.96
1nhu,-16.468,-1.481,3.575,-8.025,-1.024,-0.375,0.964,-3.249,19.257,7.412,9.600,5.66
3eax,-9.756,0.059,4.275,-7.804,-0.009,0.816,1.580,-3.965,26.871,4.987,8.600,4.92
3pwk,-9.187,-4.608,4.708,-4.444,-2.891,0.347,0.288,-0.204,11.871,-0.000,0.900,3.35
1zhy,-18.961,-0.156,0.842,-10.506,-0.188,0.000,-0.173,-0.184,5.686,10.630,17.400,6.52
3pe1,-16.653,-1.395,6.817,-11.231,-1.586,-0.212,0.651,-0.505,4.529,4.837,0.000,9.65
3aas,-8.259,-1.118,9.117,-7.123,-1.975,-0.383,0.942,-0.499,7.614,-0.000,3.200,4.51
3ujc,-10.077,-2.666,5.883,-6.708,-3.416,-0.703,0.364,-0.246,31.757,0.242,13.500,4.59
1fkh,-19.653,-0.468,2.683,-10.415,-0.971,-0.159,0.044,-2.534,-7.271,7.144,12.100,8.15
3f48,-10.850,-2.300,4.100,-5.011,-3.168,-0.930,0.078,-0.039,2.986,0.527,4.400,6.29
3ifl,-30.562,-4.729,14.975,-16.319,-4.479,-3.336,6.033,-6.104,-26.943,3.079,34.900,8.08
1df8,-16.978,-1.820,6.933,-9.659,-2.566,-0.018,0.220,-0.285,-41.486,1.819,11.400,9.7
3ddf,-13.657,-2.143,7.858,-8.883,-3.281,-0.319,0.795,-0.719,-11.171,-0.000,16.800,4.66
2cli,-17.764,-0.896,8.558,-11.054,-3.301,-1.115,0.687,-0.876,4.157,3.615,11.500,4.3
1syh,-20.119,-4.641,7.358,-10.291,-5.754,-0.795,0.519,-0.649,-0.157,0.532,8.200,6.41
3v3q,0.302,-0.141,4.467,-0.496,-1.082,-0.107,0.335,-1.371,67.014,3.312,17.700,6.6
4el5,-19.087,-1.763,10.475,-10.959,-4.286,-0.580,1.037,-0.916,-52.557,-0.000,14.800,5.37
2qnp,-25.625,-3.177,8.250,-17.082,-2.555,-0.142,1.916,-4.594,25.986,5.387,3.600,6.41
1hvs,-30.436,-1.703,12.483,-18.489,-4.029,-1.437,4.680,-7.004,-26.786,4.643,31.100,10.3
2bvd,-15.413,-6.204,8.317,-9.378,-5.732,-0.333,1.149,-0.885,50.343,-0.000,24.000,6
2o4r,-18.080,-0.802,3.675,-13.539,-2.334,-0.027,0.115,-0.710,56.271,7.302,14.200,9.4
1xap,-21.820,-1.855,2.542,-12.487,-1.486,0.002,0.020,-0.409,12.000,8.982,0.000,8.7
2q54,-24.273,-1.306,9.967,-16.887,-3.309,-0.588,2.338,-5.214,14.571,3.740,24.300,9.01
3bug,-7.174,-1.351,2.667,-4.288,-1.009,0.016,0.253,-0.262,10.014,2.424,8.300,3.18
1v2l,-7.544,-1.502,6.692,-6.063,-1.673,0.289,0.371,-0.137,-1.657,-0.000,0.000,4.29
2q88,-13.717,-3.669,4.958,-7.314,-2.601,-1.015,0.139,-0.111,3.871,0.267,0.400,5.8
1e6q,-11.059,-3.151,7.667,-7.660,-4.166,0.211,0.488,-0.257,22.943,0.014,12.200,3.15
3v5p,-16.807,-1.733,7.950,-10.983,-1.845,-0.185,1.107,-0.879,-1.929,4.547,5.600,8.96
3pgl,0.131,0.518,4.033,-3.872,-0.002,-0.499,0.708,5.289,14.229,2.877,10.400,5.3
2r58,-8.862,-1.501,1.958,-4.374,-0.755,-0.824,0.247,-0.260,-10.700,1.232,17.600,2
3alt,-4.913,0.568,4.967,-4.979,-1.831,-1.555,1.221,-0.595,32.986,0.168,31.900,2.92
1onz,-13.156,-4.542,7.383,-8.663,-1.941,0.584,1.319,-1.895,25.314,2.355,1.500,5.1
1o2r,-13.499,-2.416,11.742,-11.921,-3.228,0.290,1.133,-0.811,18.671,-0.000,3.100,5.21
3tif,-16.972,-7.142,16.858,-13.067,-2.214,-0.501,2.131,-1.067,44.400,1.363,15.600,5.38
2hxm,-14.045,-2.627,8.083,-10.160,-3.609,-0.028,0.501,-0.676,23.314,1.117,8.300,5.22
3ml2,-10.903,-0.286,4.775,-8.213,-1.018,-0.201,0.553,-0.714,6.471,2.861,1.900,8.05
1i9o,-8.750,0.931,4.900,-6.731,-0.693,-0.379,0.594,-0.815,9.557,3.730,1.000,8.42
3gus,-9.535,-0.131,2.808,-5.819,-0.465,-0.020,0.234,-0.737,3.671,4.444,14.600,6.05
3be9,-18.158,-0.759,8.392,-12.019,-1.826,-0.336,0.372,-0.272,-8.257,4.921,0.100,7.62
4avj,-11.434,-3.039,8.000,-7.066,-4.205,-0.372,0.807,-0.949,57.843,3.274,18.500,7.44
1bxo,-23.855,-1.746,10.508,-16.201,-3.765,-0.516,1.477,-2.375,1.429,3.980,20.700,10
3kr4,-14.674,-2.090,7.942,-9.424,-3.188,-0.564,1.365,-1.347,-0.243,1.347,18.700,7.6
1d4p,-17.857,-2.000,8.658,-12.068,-1.724,0.181,0.598,-0.969,-15.914,3.105,3.100,6.3
2p4j,-30.991,-2.505,13.592,-22.117,-2.889,-1.099,2.105,-3.640,-25.471,2.260,21.100,8.96
3ebh,-19.076,-3.803,8.158,-11.598,-3.893,-0.397,1.235,-1.394,-0.000,1.307,12.900,6.32
4g8y,-8.863,-0.838,6.700,-7.912,-2.000,0.268,0.843,-0.874,4.114,-0.000,10.300,4.59
2gvv,-9.410,-0.280,4.708,-6.491,-2.015,-0.722,0.503,-0.714,9.371,1.432,6.700,3.9
3h78,-6.692,-0.302,4.467,-5.461,-1.213,0.550,0.287,-0.180,1.829,1.644,0.000,4.24
4dsy,-5.066,0.376,5.933,-5.276,-0.635,-0.169,0.356,-0.226,1.600,0.462,0.000,4.43
1grp,-7.792,-4.292,6.683,-4.952,-3.625,1.179,0.747,-0.610,21.614,-0.000,7.300,3.72
1gi1,-2.899,-2.183,10.108,-8.438,4.912,0.828,0.930,-0.366,6.114,-0.000,0.200,5.47
3qqa,-12.948,-0.452,4.325,-8.993,-0.807,-0.610,0.884,1.594,11.929,7.083,18.100,5.82
2i4z,-17.758,-0.830,5.708,-13.844,-0.904,0.060,0.679,-0.492,29.914,7.201,24.200,5.7
1fv0,-9.855,-0.705,5.100,-10.628,-0.178,-0.565,0.541,-0.029,46.057,2.472,2.700,5.93
1nu3,-8.017,0.124,1.800,-4.392,-0.446,-0.281,0.201,-0.160,-9.257,3.332,9.200,4
4b9k,-19.662,-1.272,5.567,-12.009,-2.642,-0.277,0.968,-1.814,1.857,5.248,3.700,6.17
4b76,-15.717,-0.662,4.508,-8.504,-0.294,-0.066,0.311,-0.595,-91.829,0.338,6.500,4.54
1b3f,-27.469,-6.382,14.450,-15.837,-5.689,-0.491,2.034,-1.969,-25.314,1.074,38.400,6.89
