name,vina_affinity,vina_gauss1,vina_gauss2,vina_repulsion,vina_hydrophobic,HB,rbond,affinity
2f7o,-5.27599,65.28614,762.01783,7.83530,0.00000,11.14486,5,7.44
3bu1,-3.77588,44.55373,587.84166,2.87256,9.71595,3.03390,3,8.15
5dqe,-6.33654,66.61027,978.69846,3.54451,61.30346,1.47009,3,3.63
3m89,-8.31982,96.63404,1589.21753,4.81554,0.00000,9.13077,11,6.16
4kn0,-9.88030,143.50768,1887.35575,6.44421,31.39037,7.75866,9,7.4
3s78,-5.08094,43.36087,574.45819,1.21262,8.13065,2.98838,2,6.47
5cbr,-9.17916,109.77117,1245.80899,6.09036,34.30453,8.81520,5,5.74
2zx7,-7.03750,98.08725,1229.63074,7.93109,17.10070,8.72953,6,10.49
1o3l,-6.55854,103.46293,1034.12165,6.50771,13.34410,7.57933,6,6.54
4kn1,-9.37690,151.61217,1838.25625,6.28396,34.20994,6.45417,10,6.84
3jzh,-3.71891,106.95150,1197.65290,4.62650,23.34249,3.08188,25,3.4
4dew,-0.68532,54.58772,1148.13435,10.05232,27.69037,0.70291,5,7
1hvk,-10.70110,178.71327,2652.86789,5.88483,94.06375,8.20887,21,10.96
1iiq,-8.79979,160.63082,2569.84952,9.19407,86.03150,9.53372,22,7.48
2wlz,-6.83034,89.18633,1472.86513,4.75667,16.22859,4.23035,10,4.6
1x8t,-7.57836,125.14628,1485.02790,14.78550,20.34527,19.01333,11,7.8
8a3h,-7.81631,106.94053,1339.10203,8.79994,0.00000,13.49686,11,4.06
3l4y,-4.68427,92.77528,1406.81423,6.07025,0.00000,5.20860,18,7
1qbq,-5.99353,63.20024,1109.67857,1.76193,49.29468,1.88043,11,8.3
2eg7,-5.54592,71.42263,816.86520,5.50879,1.00000,6.88175,2,5.89
4eu0,-7.71505,98.67361,1255.41191,4.27961,0.00000,5.33600,6,6.4
1dmp,-11.81989,125.13454,2153.02311,3.71682,89.67724,5.37282,12,9.55
2qzr,-7.20295,92.44593,1380.13481,6.68000,20.27002,5.41087,4,7.26
1o5c,-6.01629,90.58932,1416.87223,6.76393,16.28761,4.00000,6,5.22
2pwc,-9.83092,119.12672,2291.40779,6.48266,62.77644,5.71191,12,6.57
3gy2,-6.53761,104.78597,1124.75422,5.43544,11.34746,6.57835,8,5.74
4gqr,-5.96989,56.67755,1134.64912,4.31615,13.06125,4.54122,7,3.96
4bck,-6.32319,64.58252,1336.29270,3.11357,21.17441,1.77570,6,8.4
3s77,-4.87773,47.14014,590.44639,1.26052,0.00000,2.79002,2,7.21
3ehx,-6.57314,104.71972,1409.64341,5.08657,46.05021,1.57043,7,7.6
3str,-9.48819,140.77164,1793.25635,6.00087,20.11630,7.76725,9,8.4
1nje,-7.10277,78.82037,1104.67517,6.72972,1.00000,10.71240,6,3.8
3uxl,-5.12598,47.67240,674.36016,3.89980,33.61343,4.51171,2,5.57
4ibd,-6.97885,60.46307,1058.42034,1.13399,50.92797,0.98514,5,3.67
1my4,-8.11814,106.51606,1002.82010,6.25193,4.63337,10.07019,4,6.98
2x7u,-5.67667,57.22760,1126.07989,4.70936,38.33219,3.02107,5,5.27
2ihq,-10.27591,107.63322,1525.37350,5.25619,50.82866,2.58739,1,8.49
4og3,-6.69465,89.49397,1277.56722,1.64513,34.66090,0.70549,9,6.55
2uxz,-10.51308,147.23226,2544.84038,5.10585,105.46991,4.39353,17,8.48
2xp7,-7.03771,68.06794,837.16733,2.77872,19.78181,5.40300,3,5.77
2cf9,-10.46188,110.06894,1727.91164,3.03508,49.64122,4.12356,7,7.82
3qxv,-7.74827,146.62197,1710.14658,7.83442,29.00402,5.72465,9,8.4
4cpw,-10.38888,131.83834,2551.47844,6.64734,68.48894,5.64032,13,7.5
2r59,-9.99273,178.31655,2025.42403,9.09610,85.30942,9.28645,14,8.19
2cej,-11.50507,151.08581,2535.25765,4.85168,102.60139,5.02599,15,8.62
3i6o,-11.57915,148.46259,2351.17804,6.11317,59.41897,6.21805,10,10.35
3vh9,-5.31831,52.06478,688.24200,1.93547,19.52156,1.72054,1,6.24
3v7x,-6.58699,60.89777,1085.70775,1.84352,39.15486,3.21426,8,8.57
1g7v,-2.36924,66.17124,1215.86205,8.14092,0.00000,4.65695,19,6.4
1jev,-9.08023,166.22565,2176.93188,9.73454,47.18160,12.29481,18,6.89
1b8o,-8.79504,93.27802,1279.94222,3.36584,2.07456,5.84667,5,10.64
3ujd,-5.00564,65.19837,718.56702,4.49465,0.00000,7.18950,6,4.69
2wyg,-8.42652,118.91587,1469.00810,2.63814,53.51834,0.69805,7,8.7
1g53,-6.80353,55.78678,965.03674,2.86002,33.28045,4.20034,4,9.04
3b50,-7.84005,82.08999,1297.44307,5.39034,10.64013,9.91984,10,7.55
1njc,-6.90828,84.42307,1107.08751,6.67291,0.82905,9.86820,6,5.55
1nm6,-13.28329,122.43455,1744.87647,2.48970,51.19107,3.02706,2,10.05
1xkk,-9.54682,141.44251,2142.63645,3.99968,69.06944,0.91422,11,8.52
1jaq,-4.75975,71.24251,1128.13639,3.72157,12.67277,2.24931,8,4.48
1px4,-5.50312,55.32465,902.37557,3.26058,7.69021,5.03833,7,3.23
3s45,-8.42358,113.70451,1954.26232,5.02875,57.37634,4.96901,14,8.49
2jiw,-7.98063,90.40905,1074.11900,5.00149,19.18479,7.85228,6,4.59
4i8x,-5.26634,43.60848,734.19388,2.29872,27.20473,2.59740,2,2.64
3v3l,-7.83357,124.75324,1448.17504,6.74335,0.00000,10.91488,12,6.43
2h3e,-9.39371,102.22355,1174.53216,9.38023,2.74092,18.34173,6,5.7
1w5y,-11.63631,166.82068,2746.01789,7.23110,95.32249,7.61070,17,8.48
3ppq,-2.34333,38.51870,464.55277,1.28394,0.00000,0.00000,3,4.55
1tni,-2.83114,68.95235,609.49967,3.98078,4.42504,2.00000,5,4
1c1v,-6.87223,79.00309,1287.75026,3.58237,9.66087,3.91823,7,7.64
1g45,-6.17681,48.48218,891.47811,2.40512,31.05095,4.11096,5,8.64
1u1w,-7.60954,77.92286,883.48179,4.06608,19.13467,6.68702,3,5.85
4a95,-6.68564,128.70221,1241.08706,6.44838,77.96769,1.91378,7,5.76
3wzn,-6.77910,84.06043,1133.23576,3.97770,30.44654,3.75523,5,7
4pin,-4.48659,68.21519,829.51953,4.37710,3.58375,4.50333,6,5.4
3hp9,-7.00502,73.61561,999.73005,2.07676,56.15097,1.80816,5,4.59
3kqr,-3.39201,38.80505,354.56052,1.12190,0.00000,3.42671,6,4.43
1b2h,-7.93638,131.99469,1767.84437,6.22340,24.32871,11.66429,20,4.54
1eb2,-7.22791,137.51593,1419.37177,7.95921,40.06351,5.89921,8,6.01
3djp,-4.76030,58.21076,949.01794,3.85282,2.54501,4.44465,8,4.2
1okl,-6.08332,59.82275,945.82592,3.83644,39.94514,3.04485,3,6.03
2jfh,-4.72736,71.24977,1154.11220,3.76100,20.41339,3.90143,15,3.06
1pzp,-5.70873,51.16276,1077.85604,1.57419,37.73115,0.00000,5,3.31
3drg,-10.86942,169.69849,3403.87776,7.08385,73.10108,10.07959,25,7
2avm,-8.21346,156.92075,2589.08098,6.27511,72.21352,10.53202,30,5.7
1sdv,-11.19101,140.09616,2375.43296,4.28981,87.78234,5.08815,14,8.74
1ws1,-5.88648,94.87496,1361.46885,6.27403,31.97124,5.80803,11,9.55
4az6,-8.40802,134.68541,1348.53748,6.62613,35.20338,7.14245,8,9.1
2xdk,-5.48751,48.01211,752.35450,0.94553,15.09491,1.10350,2,3.6
4ca6,-10.95394,194.67905,2826.46214,7.89261,72.38052,8.10932,18,6.74
2v2q,-6.65620,106.08889,1019.51325,2.16089,5.41818,3.69739,9,4.15
1eoc,-5.32020,54.39073,823.17941,4.32149,18.80825,4.65466,3,6.05
4ad6,-5.79743,106.74962,811.34234,5.36151,0.00000,5.67782,4,4.78
2gkl,-3.94827,41.53433,658.27127,2.50059,9.86803,2.20253,2,5.35
4f9u,-4.52190,83.35472,930.57710,2.24043,21.56205,0.00000,8,6.03
3bqc,-9.30388,75.87973,1187.45502,1.76683,52.58489,1.59465,3,5.73
3old,-8.65750,168.20433,2935.13839,12.54016,6.96187,17.41712,34,5.9
1r4w,-4.89356,87.18830,1080.10017,5.77941,16.57569,5.71943,11,4.05
4q93,-6.36803,65.90542,954.73919,2.60211,24.61311,2.94768,5,4.65
3ff3,-4.57064,46.19680,744.45125,4.01834,5.19108,6.37779,7,3.57
4xu0,-12.36108,216.45975,2438.93779,10.13817,22.30710,13.81374,13,9.11
3u5l,-9.28614,69.82463,1061.83887,0.86239,60.74457,0.79050,1,6.19
1pz5,-5.40305,145.42444,2161.94879,5.76281,29.93789,3.71868,30,5.4
4zek,-6.89372,83.99461,1053.58991,6.10113,1.94833,10.11894,8,5.66
3gc4,-8.45442,148.11745,1524.82603,7.98610,37.55126,6.70951,7,7.6
2p09,-5.63025,109.37369,1162.59251,5.41633,0.00000,5.55069,10,6.35
3hkq,-4.38139,46.04259,846.86623,3.30069,0.00000,3.92871,7,5.34
4pb2,-6.32563,60.75355,1017.14750,3.35225,7.98281,4.67291,5,4.8
4mre,-3.89601,52.93785,399.61316,0.47141,9.15144,0.43933,2,2.19
2r2w,-7.52869,94.89454,1115.46034,4.54910,7.45204,6.35203,4,4.47
1h6h,-4.37358,75.14000,983.83003,3.73237,0.01016,8.08616,23,5.3
4xu2,-11.46446,198.07347,2321.59437,10.03622,22.14688,12.71694,12,9.23
3bgb,-7.24014,104.05228,1944.17008,4.62691,62.70246,2.64691,16,6.05
2xyt,-7.55012,104.77568,1877.63602,8.44155,61.08155,0.68411,4,6.29
4fys,-7.95981,133.15795,2135.04821,5.16316,62.79002,6.23026,21,4.82
2i0a,-8.61049,122.79968,2198.06851,5.01910,54.44006,4.27376,15,11.4
3bpc,-4.45617,61.96529,1052.53897,5.54864,3.42019,8.30757,16,4.8
4gqp,-6.99244,67.05727,814.73256,2.64403,77.46436,1.91796,3,9.6
2y7i,-7.54959,96.79218,880.04666,5.28531,11.88851,10.25055,6,5.54
1ajq,-4.86915,59.62505,621.96007,2.44769,19.79757,2.51401,2,4.31
3d1z,-8.05252,122.17867,2089.40895,7.50190,50.16962,6.12494,14,8.8
2cle,-6.16116,75.61670,1201.24804,4.79717,42.42452,4.59333,9,3.55
3brn,-6.92594,57.89622,923.16027,1.69620,45.43256,1.96734,4,8.7
4umb,-3.99678,52.41003,655.21445,5.85625,1.11104,7.76695,5,4
4re2,-6.11038,91.65367,980.40266,7.72920,0.00000,9.10801,5,4.98
3fzn,-11.55694,176.79857,2328.73420,9.49786,37.54949,14.25215,13,4.01
2zz2,-8.81744,96.08170,1520.49864,8.14768,5.10071,11.57352,6,4.54
3sbi,-6.22262,57.39670,951.22559,1.40380,26.65907,2.58650,6,7.92
2wuf,-6.61625,81.64571,1360.55951,3.87433,45.80903,1.79189,7,4.29
1fcx,-15.09548,117.33094,1934.35489,2.14168,136.46902,1.80544,4,7.19
3d8w,-6.74247,52.32929,925.38501,1.67817,20.50669,4.38837,5,8.15
4abf,-5.27748,59.79301,696.36963,1.59632,4.96152,2.02687,2,4.62
1u33,-6.39998,116.94316,1844.84373,10.10504,0.00000,10.36659,18,4.6
1tmn,-6.98185,88.26459,1478.08546,4.86399,42.72238,7.00605,13,7.3
3iww,-8.65389,141.72196,1874.17375,7.76175,32.96582,9.18143,12,7.96
1p1o,-7.43682,89.43126,927.74467,6.01047,0.00000,10.28246,4,5.76
4f5y,-11.17999,131.01465,2110.88986,6.21951,0.00000,5.92251,6,5.43
1zp8,-7.05460,126.07792,2267.24576,9.13330,55.71935,5.45054,17,8.77
4m14,-6.25762,62.40169,1128.20032,2.63096,18.28775,2.75985,5,6.7
3rf4,-6.82005,81.60132,1116.39310,2.94654,30.38244,3.01104,6,6.25
1fiv,-9.41086,187.90688,2887.32193,11.78948,103.83818,11.02360,23,6.59
3sjf,-8.92546,150.03468,1942.49010,6.59944,21.64300,8.74506,13,7.64
1q5k,-6.00267,64.10302,1082.48307,2.53061,11.71377,2.73982,5,7.42
3njq,-8.08890,75.00957,1186.78678,1.73179,99.08606,1.00000,7,4.89
3jzj,-10.03310,139.80552,2540.04961,8.19162,6.66787,13.11222,22,3.61
3gbe,-4.54812,66.25902,755.02316,7.34359,0.00000,8.97492,5,5
3bbb,-4.98374,76.95863,1355.54354,4.06590,5.46938,2.60860,13,7
1gwv,-5.52608,66.17452,950.27524,1.71596,0.00000,3.91343,12,2.57
2jkh,-8.32753,109.91924,1539.79385,1.35515,12.54729,0.16329,6,8.05
4lyw,-6.54586,64.49469,1121.53853,0.97479,44.94326,1.63893,9,6.63
4leq,-9.74748,136.87721,1715.22572,7.82306,24.53897,9.27156,8,6.54
3gvu,-12.53454,147.65262,2258.11840,4.53105,72.79380,3.43058,7,8
1amw,-5.46073,70.92462,1303.69232,3.46660,0.00000,2.60108,9,4.54
3ozp,-7.37009,133.24999,1281.72239,7.82148,32.91704,7.19838,8,6.62
2cbu,-7.05325,87.29100,886.23152,6.61457,11.08886,9.14785,4,5.68
4ipi,-4.33214,36.13937,633.29210,2.91916,4.29667,5.06053,4,5.32
4b35,-4.97865,52.67102,609.17194,0.81619,18.44185,0.99891,2,2.89
1k22,-9.04510,121.53545,1617.73060,4.70322,48.20541,6.68291,11,8.4
1n51,-8.95332,116.93893,1783.28709,5.22383,35.67543,5.85788,10,4.85
1pbq,-8.21656,89.06037,853.97080,2.67717,38.82625,3.42065,1,6.27
4q4o,-8.33619,118.21808,1277.61040,5.16762,19.71895,5.77345,5,7.46
1mrx,-10.33793,137.14865,2072.64435,6.39145,72.05534,5.21020,10,7.26
1o35,-6.52914,89.40950,976.82999,5.51493,9.78350,6.38191,4,5
2z4o,-8.56044,125.26169,2199.24978,6.81701,47.60818,5.24469,13,9.57
3hvk,-10.46109,181.48270,2281.64766,9.59769,37.66006,9.18841,12,8.52
2ya7,-6.89554,85.65184,1293.43282,8.25198,12.04598,11.42982,9,3.14
3d0b,-10.33060,104.14059,1551.85739,1.57750,86.05478,0.94737,6,6.54
4czs,-6.59279,167.37466,1641.70377,7.74056,45.84025,9.76984,25,5
3zj6,-8.03504,86.19745,1201.33894,5.40842,23.85188,9.02134,8,6.66
3g34,-3.59242,46.20263,795.61920,3.52111,0.00000,2.09116,2,2.96
4cd0,-8.04968,94.20366,1534.67782,3.46924,30.92985,4.45647,10,9.7
2zxd,-6.13693,63.53892,779.47317,4.89201,23.93496,6.86885,4,5.22
4r4o,-6.26663,90.67008,1201.75786,2.42261,30.50029,1.88927,9,5.82
1nhu,-6.03019,61.57426,1108.97499,2.10576,46.64587,1.83191,8,5.66
3eax,-3.69293,60.05334,1091.14436,2.19654,22.80290,0.00000,14,4.92
4bps,-6.99988,80.90763,957.28331,3.02420,40.60809,3.99910,6,2.99
3pwk,-3.45038,44.94156,665.59499,5.23854,4.06168,5.24949,2,3.35
4u43,-6.52982,64.40410,1056.28501,2.13212,23.40074,0.89693,2,4.32
5d21,-5.06905,52.79493,767.79591,3.28700,1.62075,5.81102,7,8.38
1zhy,-9.75739,60.20372,1622.67588,1.54570,88.35244,1.00000,6,6.52
3pe1,-10.83040,105.63978,1340.50709,2.37680,68.43921,2.82654,3,9.65
3aas,-2.93222,59.97483,920.26920,6.85060,5.83552,4.34669,6,4.51
4gql,-8.92434,160.13439,2469.91169,4.93444,57.06303,3.89431,19,9.59
4o9v,-9.66321,135.75141,1735.27176,4.63211,46.10024,6.00058,11,8
3ujc,-4.91900,64.66498,706.24332,4.53403,0.00000,7.18965,6,4.59
3uyr,-4.93964,118.87402,2064.47133,6.39534,44.90017,3.57650,30,6.9
1fkh,-7.10266,85.43343,1352.59453,2.96042,68.18941,2.26259,10,8.15
3f48,-5.00260,51.91158,477.86279,3.10939,7.21996,5.93199,2,6.29
3ifl,-6.96747,156.39898,2048.46011,6.62023,50.90607,9.21387,27,8.08
1df8,-7.95468,86.85432,1158.05395,3.20497,33.54654,4.66174,5,9.7
4ibj,-8.30435,78.97800,1346.63357,2.20982,70.31280,2.28211,7,4.33
4fs4,-8.45734,92.68342,1228.95609,3.98517,45.07567,3.94847,4,6.57
3ddf,-6.25393,94.21199,996.20628,7.46424,10.20717,10.30332,8,4.66
3arx,-5.79937,101.17925,1045.33233,2.13236,27.70616,0.00000,7,5.33
4zbf,-10.47819,100.96406,1590.79012,2.17434,96.91301,1.86981,7,7.13
4qf8,-2.87908,43.83950,616.26900,2.95155,3.77606,3.12486,9,7.51
2cli,-7.56253,94.31867,1522.41977,5.22233,45.95659,5.29564,10,4.3
4ipn,-5.60542,78.30769,1363.68455,5.75184,0.00000,6.91946,15,3.39
1syh,-9.11669,114.13355,1095.83063,6.96667,15.73086,11.17777,4,6.41
3v3q,0.97095,113.09058,1337.53359,18.41365,27.42283,3.18110,13,6.6
4el5,-9.29288,109.17641,1300.61246,6.10266,11.38398,9.52831,6,5.37
2qnp,-10.58846,132.11176,2271.65954,6.37246,81.60504,4.85473,10,6.41
1hvs,-9.82547,142.57696,2572.78294,4.04037,78.33105,6.17188,21,10.3
2bvd,-6.97616,93.38809,1096.28343,6.71677,4.51356,10.80545,10,6
2o4r,-12.32309,88.66399,1990.08816,3.53436,96.13185,5.43098,8,9.4
1xap,-14.41042,99.82424,1721.65118,1.82841,135.03085,2.22021,3,8.7
2q54,-9.22169,126.46220,2367.91764,6.30544,61.66178,6.82234,16,9.01
4ido,-11.05751,134.13703,1895.42730,7.81170,0.00000,13.48686,9,4.93
3bug,-4.41010,31.54731,600.85832,0.70040,26.32825,1.50728,5,3.18
4emr,-7.39583,128.60850,1631.10811,7.46550,0.00000,7.76968,10,7.49
1v2l,-5.32305,58.91678,593.18263,1.70529,6.02950,3.16067,2,4.29
4r74,-6.60844,82.48265,1180.35960,8.94183,0.00000,13.29339,10,8.1
2q88,-7.47425,85.81469,727.59883,4.20075,19.21776,6.75595,1,5.8
4gr3,-6.77676,125.50887,2097.43678,5.45541,33.37542,2.81814,17,7.81
1e6q,-6.50731,78.21514,921.47522,5.42823,0.00000,7.96823,5,3.15
3v5p,-8.77156,86.64190,1507.15158,2.92430,34.88139,2.47890,5,8.96
3pgl,-3.15347,35.14302,890.89896,1.97541,15.17781,0.00000,9,5.3
5a81,-6.63063,49.67115,1086.69345,2.23923,32.39040,3.30483,5,5.54
4pp3,-11.65625,86.95884,1548.46575,2.24289,105.86171,2.51043,4,7.82
2r58,-3.13235,48.02108,434.87210,1.00229,17.16027,1.04153,7,2
3alt,-3.29287,54.34177,627.43299,4.50723,0.00000,5.87673,12,2.92
4ymx,-7.04041,102.91212,856.90665,6.74255,14.50122,10.86354,6,7.1
1onz,-7.30414,80.72703,1241.15347,6.18086,39.26231,6.42525,5,5.1
1o2r,-8.59456,104.71027,1439.53049,5.43551,17.12356,6.66836,6,5.21
3tif,-8.76439,157.35404,1501.20356,7.08055,0.00000,8.88736,9,5.38
4bs0,-6.01649,64.34354,899.47819,3.13325,8.36066,3.03155,1,5.7
4io7,-6.74500,75.41594,814.97912,3.93851,23.38868,6.34735,4,3.68
2hxm,-7.34889,108.45904,1202.89959,4.60970,14.69276,7.68126,9,5.22
3ml2,-6.79608,67.71543,1092.63205,1.83201,33.55278,2.21438,6,8.05
4zeb,-8.68692,121.48173,1972.76516,6.88212,0.00000,12.49337,20,6.52
4mc9,-9.41805,122.90865,2072.29448,5.30335,54.15399,3.64410,10,9.44
1i9o,-6.79744,61.91350,951.61884,2.59457,32.54414,3.60385,4,8.42
2x8z,-5.33402,63.22799,774.90533,3.69014,16.34679,4.34029,3,7.96
3gus,-3.98670,60.54483,770.88363,1.31059,21.87988,0.30127,9,6.05
3be9,-12.26216,108.89928,1578.56352,2.81550,64.47825,3.04124,2,7.62
4avj,-4.13304,76.52784,1206.33785,9.72520,29.25594,7.89559,12,7.44
3znr,-9.94562,124.36975,1852.44786,3.36882,74.59511,0.43084,7,7.44
1bxo,-11.33630,146.79312,2051.40133,4.93816,65.46400,7.39902,11,10
4mhy,-4.94679,93.38304,1009.81789,2.48960,23.57766,0.00000,8,6.47
3kr4,-6.76746,67.44619,1261.33055,3.57239,19.93037,6.34058,10,7.6
1d4p,-10.04889,97.54310,1444.66770,2.17762,46.44550,3.35346,5,6.3
2p4j,-10.13669,196.45975,2495.37464,9.18640,67.03725,10.23623,18,8.96
3ebh,-7.68007,109.79944,1348.04258,7.49448,50.87272,9.14697,10,6.32
4ufi,-5.52813,63.94388,664.35179,4.59023,0.00000,7.65670,4,6.2
3qw5,-6.84243,92.98932,1707.62131,5.16416,24.02297,8.89247,18,6.45
4g8y,-4.44831,67.16454,1014.51662,6.38132,3.02750,5.98358,7,4.59
4mhz,-3.61439,77.94915,980.76309,4.05438,22.04289,0.19625,8,6.87
4ynb,-9.78814,148.72044,1635.02799,4.62338,9.99289,4.68924,6,10.37
2gvv,-5.83952,48.10011,912.35365,2.70645,27.76737,3.84242,5,3.9
3h78,-6.67342,51.56613,719.02930,0.65365,34.73986,1.78030,2,4.24
4w9o,-8.18804,122.09984,1525.80042,2.30263,61.86378,1.71295,12,7.77
3vje,-10.03443,166.80540,2465.17130,11.73501,126.81968,14.52559,21,8.01
4ca8,-9.42607,164.64022,2771.77416,8.43460,60.05901,6.61772,18,6.68
4dsy,-1.45221,56.62671,666.18110,5.97086,0.12666,2.00000,2,4.43
5dgu,-8.61900,123.98944,2183.05546,5.12425,55.36871,4.44823,15,11.35
4aje,-3.19921,65.12907,961.36090,9.17692,20.25151,6.24574,4,3.68
1grp,-5.27813,41.01893,717.60618,3.46994,3.46014,7.84695,6,3.72
4ovf,-5.83013,55.72725,721.66710,1.89003,24.17774,2.06870,1,4.13
1gi1,-6.42183,81.35467,976.00993,5.48604,9.45318,6.64917,4,5.47
2vl4,-6.59399,80.24821,806.88878,5.97929,6.20100,9.41377,5,6.01
3qqa,-6.67694,45.22293,1721.94252,4.33309,51.34273,2.63610,11,5.82
2i4z,-5.22732,108.95724,1978.09176,11.26995,76.44840,3.77649,14,5.7
1fv0,-8.02361,85.31660,1399.74889,4.16517,21.89174,2.86292,3,5.93
1nu3,-3.81735,33.98203,607.48385,1.50116,39.07858,0.82228,5,4
4b9k,-9.24083,111.84237,1365.03324,4.03171,57.68591,4.81033,7,6.17
4b76,-6.45614,71.22904,1020.07700,1.44444,32.67236,0.08859,4,4.54
4bt5,-3.12158,44.27697,680.95543,4.98140,9.55895,4.15411,4,2.76
3x00,-6.05055,77.93097,1180.38943,2.69564,40.20407,3.61196,12,9.08
1b3f,-7.60210,139.10533,1894.83745,8.55699,20.54174,11.38614,18,6.89
2g71,-7.71682,119.06201,1539.06745,6.49483,63.34255,2.54000,6,7.46
4c2v,-7.97821,115.30809,1971.26722,4.19932,59.03651,2.50259,14,9
4y79,-7.08400,108.46602,1424.89872,2.95369,21.54600,0.16169,6,7.96
1sb1,-8.13295,114.17840,1727.23193,5.53649,54.20285,2.92983,10,6.89
3s75,-5.24910,44.67845,577.18227,1.19657,8.36665,3.15990,2,6.82
3afk,-4.29774,62.96962,838.90410,4.52044,1.54482,7.85506,16,3.6
4agc,-11.38237,131.29274,1721.58431,3.50484,87.24604,1.78749,5,10.7
2uwo,-7.57595,126.62217,1463.23243,4.28093,18.10197,1.95836,6,8.7
1bnq,-6.17276,62.90023,1089.45582,2.24551,10.48123,3.70883,7,9.49
1ro7,-10.95635,179.77064,2321.99568,10.26187,15.02634,16.41827,17,3.18
4u0f,-9.31095,83.15271,982.47709,1.68584,51.14773,2.92944,2,5.92
2vsl,-5.23508,105.29393,1243.86926,5.80457,48.62619,4.31896,15,8.4
3zk6,-6.90192,115.18574,1499.52871,3.98356,67.12667,1.54996,12,6.34
2r3w,-10.72161,126.41264,2298.07516,4.97003,65.08748,5.38507,12,6.89
3ucj,-3.89726,84.30812,816.90774,5.87588,8.89811,3.20103,3,6
4rlw,-7.41609,77.56450,1331.34897,2.64220,31.45039,2.19949,8,4.87
1wn6,-9.56329,131.60541,1735.12430,6.97051,25.46424,10.57443,11,4.68
1hi3,-4.45131,61.14782,887.83750,3.55737,0.00000,4.27429,8,4.19
1str,-6.16738,86.91927,1760.62706,2.57074,34.35664,4.30586,22,4.77
1sbg,-9.17870,107.62373,2061.48712,3.34956,77.26810,4.43730,15,7.74
1w3j,-5.65688,72.75525,687.01284,5.53840,0.00000,8.51974,4,6.32
4i5c,-9.17819,100.90586,1416.82019,3.26354,18.43920,2.47589,2,8.82
1gja,-7.99569,91.69923,1079.99408,3.78008,7.53326,6.31402,4,5.42
4aq6,-5.64175,56.90651,820.05677,2.69355,29.60729,2.72200,4,4.8
2whp,-4.57037,113.70005,1007.89407,6.57050,47.61210,0.85325,5,4
2x7t,-6.83242,60.13448,1226.20073,1.82359,33.00787,1.95114,7,6.63
3nim,-4.99450,92.95065,1403.72755,7.54395,6.94838,8.64245,16,4.75
3d6o,-4.61384,39.79161,805.26926,2.20247,2.15028,3.23370,5,4.11
1i9q,-6.37551,51.31845,944.15182,2.55751,28.88920,4.25213,5,8.41
4b5w,-3.23578,37.61561,421.28688,2.42688,7.84692,3.01667,2,3.33
4p6x,-10.14471,85.43868,1664.60708,3.18126,36.72919,3.38612,5,7.04
1o0f,-6.00514,85.99079,942.78152,3.65875,0.00000,6.15944,8,5.3
2f80,-8.31350,123.81663,2059.12235,6.85543,51.99906,6.02912,14,8.18
3ekr,-8.10036,71.07312,1258.80587,1.88686,24.34335,2.09220,4,7.52
3ryx,-6.38741,56.55616,1032.46027,1.93079,31.90157,2.74476,6,8.14
3ikd,-6.09089,80.23826,1112.29666,4.50196,35.77869,4.89538,9,6.75
2oym,-6.89941,88.71323,1243.11089,5.15652,20.95383,6.06287,8,5
2e5y,-7.15592,106.75845,1156.02170,6.85495,0.00000,12.16171,11,5.85
1mfd,-5.97223,69.77244,1268.52559,1.96910,20.21342,2.95430,15,5.31
5ahw,-9.34343,120.78330,1330.19974,5.95505,0.00000,6.82881,2,5.17
3t0x,-12.79313,133.77426,1757.39309,1.85512,166.59113,1.13929,8,8
3ttm,-4.41272,60.11542,473.61130,2.72637,31.91670,3.46798,5,8.52
1xgi,-5.51025,79.75591,1023.66952,5.87388,14.17516,5.85018,5,4.85
2qi3,-7.76317,90.40976,1941.30733,3.41910,46.52759,3.64130,15,10.2
3o75,-5.60452,85.74828,1107.17267,8.39992,0.00000,10.54419,10,6.68
3p3g,-7.66537,121.16951,1540.33684,7.88626,71.64305,4.91217,8,9.74
3zdh,-5.61086,75.73080,930.52350,1.76120,22.20830,0.78556,5,7.35
3g3r,-5.71476,62.75734,649.27388,4.70078,0.00000,10.36776,8,6.48
4fht,-6.33537,79.32362,893.29261,5.74441,19.11809,6.48552,3,6.17
1uwf,-5.77901,65.52341,936.32424,5.37379,12.03471,8.66038,9,6.82
3tk2,-6.55627,76.59207,760.12666,2.54082,42.09469,3.25225,4,4.62
4lhm,-6.60572,75.41788,939.20552,2.42720,14.10824,3.36870,4,3.39
1ua4,-7.70721,81.53836,1598.23972,5.14692,0.00000,5.74040,7,4.22
1xbo,-9.33461,127.95168,1600.05347,4.56257,48.11757,7.03454,11,6.04
4bco,-8.78841,109.74910,1820.58041,5.64226,34.08173,2.75572,5,6.88
2vpo,-7.27181,83.19776,800.30850,2.56910,14.10234,4.22893,2,5.42
1igb,-4.36098,67.91286,855.33830,5.02686,45.70718,1.78144,4,6.4
4kcx,-5.74360,63.27594,1030.41252,0.84726,35.90719,0.25613,8,4.43
2bak,-10.36356,131.04209,2154.98438,3.57519,52.01966,3.11497,10,7.43
3da9,-8.21458,92.80718,1232.19317,2.57673,76.20436,2.82286,8,5.51
4km0,-7.37921,76.24971,833.85761,2.21601,42.92010,3.43443,4,6.04
3t85,-6.11474,71.33206,1182.13875,3.04741,5.15015,4.93856,10,7.95
