name,Gold.Goldscore.Fitness,Gold.Goldscore.Internal.Vdw,Gold.Goldscore.Internal.Torsion,Gold.Goldscore.External.Vdw,Gold.Goldscore.Internal.HBond,Gold.Goldscore.External.HBond,affinity
4lzr,31.0299,-4.2916,-7.2429,30.1546,0,1.1017,4.7
4b8y,0.6294,-60.2756,-8.1242,43.2487,0,9.5623,8.05
2qg2,58.3362,-0.5202,-1.5556,42.7348,0,1.6517,5.4
3f5k,-4.0948,-64.2034,-26.9911,52.1739,0,15.3606,4.62
4k3h,60.6588,-11.0819,-7.047,57.3002,0,0,6.85
2qd6,82.4316,1.3077,-9.7589,59.8895,0,8.5348,8.68
4agc,73.5084,-1.7163,-7.3386,58.8012,0,1.7117,10.7
1odj,41.3484,-10.3252,-4.1876,34.8409,0,7.955,4.1
1lbf,34.9345,-32.8961,-7.0645,41.9181,0,17.2576,7.85
4j7e,6.832,-14.5204,-17.4189,28.1973,0,0,4.85
3pcj,44.7301,0.2176,-0.0007,20.7371,0,15.9995,7.22
1u1w,38.5899,-8.2375,-1.072,28.9073,0,8.1518,5.85
3r6c,43.4713,-10.8248,-5.5944,39.3312,0,5.81,4.72
1g2k,79.7329,-12.9576,-13.2752,69.8371,0,9.9396,7.96
4br3,40.3961,-20.7688,-5.8362,48.7281,0,0,5.72
1sw1,43.3544,-8.5848,-1.9522,29.7245,0,13.0203,7.3
1rmz,38.4458,-2.4533,-10.0412,34.8364,0,3.0403,8
4u73,14.5943,-31.4177,-2.07,22.8419,0,16.6743,5.18
3ta0,91.1829,2.7332,-5.9595,56.9394,0,16.1176,3.47
2rin,26.6241,-32.193,-17.8081,30.1391,0,35.184,4
4i54,34.3264,-23.7609,-3.3024,41.9808,0,3.6661,6.96
2rcn,88.4287,-4.7166,-2.4561,47.5528,0,30.2163,6
2we3,73.9105,-0.8238,-4.6216,37.4749,0,27.828,4.43
2q6f,-13.5583,-45.6862,-32.8238,38.5912,0,11.8887,5.44
1ai4,-2.9936,-39.6001,-1.1285,23.5642,0,5.3342,2.5
5cbm,31.6374,-2.878,-7.8942,21.8531,0,12.3616,7.77
3nq3,22.1368,-10.0134,-7.7496,29.018,0,0,3.78
2zjw,24.827,-12.0886,-0.2924,26.9419,0,0.1629,7.7
4jym,27.6543,-4.4673,-1.3744,24.3608,0,0,5.04
3ryz,32.1898,-8.0762,-4.031,28.0455,0,5.7343,8.62
4nh7,55.4371,-11.4623,-7.2118,50.9406,0,4.0679,8.4
3mz6,1.9463,-14.8157,-17.3378,23.5163,0,1.7648,7.2
5amd,2.0306,-41.121,-13.4545,35.263,0,8.1195,8.55
3tvc,57.2075,-16.5142,-5.9392,55.4217,0,3.4561,7.74
2gsu,35.3889,-8.4953,-8.5496,30.913,0,9.9284,3.59
1v0k,33.5318,-11.4517,-2.1379,23.4687,0,14.8519,5.1
4o2p,70.0941,-4.9147,-4.7996,56.8981,0,1.5736,6.7
3c2f,13.7834,-5.8317,-9.5134,16.3825,0,6.6026,2
1a28,61.9935,-1.5262,-1.5978,47.2435,0,0.1577,8.29
1c5y,24.0279,-6.1966,-0.2365,16.6215,0,7.6064,4.2
3oaf,27.2265,-30.7844,-1.1832,38.2773,0,6.5628,8.8
2qtg,67.2973,-2.7969,-3.6441,44.0501,0,13.1695,5.08
2ole,-26.9066,-41.1271,-27.2482,24.6608,0,7.56,7.25
1v1j,38.9964,-7.6474,-5.5438,26.5165,0,15.7273,4.82
3udd,80.8979,3.6558,-7.8643,59.7846,0,2.9025,7.1
3o84,58.4943,-2.8253,-2.4241,43.86,0,3.4362,7.24
4q3t,-11.7943,-44.6025,-4.0264,20.6085,0,8.4979,6.48
4z0k,68.29,0.9527,-7.612,53.0541,0,2,6.34
2ewa,67.612,0.6094,-5.0497,51.4347,0,1.3297,7.94
5c3p,40.8018,0.1946,-2.7561,16.2985,0,20.9528,4.46
2qi1,58.1887,-23.3299,-13.6398,64.8425,0,6,7.3
3gcs,75.9007,-2.5773,-6.3959,54.184,0,10.3709,7.25
1xka,51.1529,-21.0338,-10.065,53.1148,0,9.2187,6.88
2whp,17.4237,-29.5475,-6.089,37.232,0,1.866,4
4dy6,65.0692,-31.9072,-14.132,57.5386,0,31.9928,4.4
4ufi,34.9699,-6.287,-1.4025,23.8231,0,9.9027,6.2
4n5d,33.9791,-1.381,-0.9565,26.0933,0,0.4383,3.22
4k4j,60.3181,-7.1284,-9.5493,47.0823,0,12.2576,6.12
1kpm,8.9314,-27.2568,-17.5871,37.3362,0,2.438,5.8
4itp,38.1343,0.0157,-5.1886,26.2029,0,7.2783,7.27
2wej,28.1447,0.7384,-3.3403,21.5806,0,1.0734,6.08
2oxx,47.1039,0,0,34.2574,0,0,6.7
3tk2,53.5524,-1.6516,-1.9728,30.3942,0,15.3847,4.62
3p58,50.782,-0.0706,-3.179,30.7073,0,11.809,7.6
3kv2,21.8242,-27.6385,-3.1048,23.2927,0,20.5401,7.32
3d8w,37.9367,1.4964,-10.4128,27.7399,0,8.7107,8.15
8cpa,83.3866,-3.0437,-7.4367,46.4638,0,29.9792,9.15
1onz,41.1266,3.8778,-23.8345,29.166,0,20.9801,5.1
1i2s,19.3641,1.6054,-4.3872,14.9923,0,1.5315,3.31
4leq,92.9173,-4.8866,-6.7587,54.4743,0,29.6605,6.54
2w8y,48.7625,-17.1174,-7.8929,53.5304,0,0.1685,9.09
1gi4,23.6842,-26.2574,-0.8771,28.9563,0,11.0038,7.19
1k6t,69.4558,-21.5226,-7.2275,67.0347,0,6.0332,7.62
1od8,47.2334,-8.9873,-1.1475,31.9119,0,13.4894,5.1
3cm2,39.6608,-25.4921,-4.1031,41.4052,0,12.3238,6.47
1hi4,50.5029,2.3587,-9.8395,32.8794,0,12.7746,4.49
4bi7,31.2171,0.7896,-3.3109,19.2799,0,7.2286,4.58
3dnt,99.6238,-0.3515,-8.1577,56.9139,0,29.8764,4.74
1ezq,96.0763,-11.3268,-5.2193,67.207,0,20.2128,9.05
4f6u,83.5713,-3.4281,-9.475,66.4479,0,5.1085,6.15
3uxk,11.5812,-41.9775,-0.0693,21.4061,0,24.1946,4.93
2ygf,20.0579,-47.206,-5.629,50.4963,0,3.4605,5.09
4m7j,32.4722,-21.4543,-15.6846,37.9107,0,17.4837,6.11
1t7j,58.4494,-2.6367,-11.6486,51.088,0,2.4886,8.7
3tao,28.7255,-5.6257,-2.3965,21.3049,0,7.4535,5.14
2qtt,62.5399,-11.4466,-3.5823,40.9185,0,21.3058,4.32
2ctc,51.6281,-6.2702,-2.1481,23.568,0,27.6403,3.89
3ehx,29.1453,-21.7087,-11.0175,43.4066,0,2.1875,7.6
4zeb,38.2225,-15.5266,-20.0711,44.6587,0,12.4146,6.52
4u0f,50.8546,-1.9939,-0.9001,32.9873,0,8.391,5.92
2mas,35.2151,-13.254,-1.3216,27.2149,0,12.3701,7.52
5ahw,62.1688,-1.4426,-4.8121,46.2908,0,4.7736,5.17
1uwt,36.1671,-9.3208,-2.4005,24.5158,0,14.1792,5.97
3n2p,38.3081,-3.0936,-5.5818,32.7503,0,1.9518,7.82
2bmk,24.5909,-50.6974,-8.2612,34.8745,0,35.597,5.62
2oag,76.1262,-5.3657,-3.3972,43.6925,0,24.8119,8.47
4rux,32.9645,-3.0282,-4.0355,28.2853,0,1.1359,7.92
1ew9,9.1527,0.3769,-4.3929,1.7476,0,10.7657,3.22
3gqz,29.6691,-0.2114,-8.5925,23.8294,0,5.7076,2.17
2a4m,23.0049,-1.0646,-1.5406,17.9635,0,0.9102,4.52
1laf,83.6846,-10.7787,-3.178,34.6301,0,50.0248,7.85
3m37,68.2234,0.5999,-16.4317,59.2059,0,2.647,9.04
3lpl,26.323,-0.8728,-2.6524,20.0682,0,2.2544,5.62
4bck,49.2036,3.0863,-9.1213,34.6743,0,7.5614,8.4
2gss,17.838,-2.1223,-11.6712,21.0688,0,2.6618,4.94
3t2w,51.5269,-0.0118,-1.7525,33.3596,0,7.4217,7.46
4hfp,28.7111,-31.5295,-9.8297,48.5121,0,3.3661,7.38
2wzf,70.131,-2.5142,-6.1215,40.8782,0,22.5592,7
2cc7,39.8608,-1.0639,-0.7239,27.5332,0,3.7905,8.01
3nyd,42.7922,-0.6075,-0.0995,27.4335,0,5.7782,3.48
1pxp,57.8497,-2.0336,-4.8409,45.3428,0,2.3778,6.66
1cps,49.6713,0.9101,-3.7144,24.8971,0,18.242,6.66
1tsy,46.227,-12.2384,-5.4231,37.4102,0,12.4494,4.96
4gu6,44.7367,-13.3615,-13.9902,47.9189,0,6.2,7.36
1b38,67.0423,-13.0798,-6.3329,48.5821,0,19.6547,6.6
4k9y,93.269,-1.5812,-8.8795,70.5164,0,6.7696,6.95
3r4m,26.9994,-6.0386,-2.0587,24.2935,0,1.6932,5.92
2d1n,54.1363,-14.8715,-13.723,54.9463,0,7.1797,8.15
2g8r,13.31,-14.3205,-5.0286,23.0831,0,0.9197,3.99
2j7b,44.219,-5.2182,-2.9809,26.2201,0,16.3654,6.62
2xib,41.1617,-6.5526,-5.5442,27.2723,0,15.7591,7.26
4m12,66.2198,-5.3508,-4.9092,53.4847,0,2.9383,6.05
3wvm,54.1533,-8.0181,-3.2788,42.293,0,7.2974,5.71
4dsy,21.3679,-8.8231,-4.6398,17.8932,0,10.2278,4.43
4nxv,65.8745,-3.5042,-5.2793,33.8966,0,28.0502,5.42
4ufj,43.1019,-4.5587,-1.5812,25.9711,0,13.5315,4.28
2p4s,72.0812,-2.0906,-0.9671,43.0101,0,16,9.51
4dq2,78.178,-47.3649,-13.1154,75.7491,0,34.5033,7.52
1efy,42.3145,-7.7506,-0.8148,35.1468,0,2.5531,8.22
3dhv,73.2738,-0.4704,-1.691,40.8148,0,19.3149,2.96
4k7n,14.6409,-5.4204,-0.4019,12.2903,0,3.5641,3.48
3ni5,2.3608,-2.7471,-30.5357,25.2024,0,0.9903,7.55
1nq7,52.0921,-11.6041,-3.1607,45.492,0,4.3055,6.8
4ayu,34.644,1.3373,-1.9389,15.4527,0,13.9981,4.73
1vzq,62.7756,-22.7183,-1.432,50.3069,0,17.7541,7.44
3ies,130.7629,2.1672,-2.7581,76.2479,0,26.5129,9.92
3q71,66.3153,-25.1363,-9.61,56.6211,0,23.2076,5.22
1w3j,37.4517,-4.1721,-2.124,22.8607,0,12.3144,6.32
1v2s,25.1619,-12.2919,-0.0201,21.0188,0,8.5731,4.17
4gny,31.5685,-13.0951,-6.3831,37.1249,0,0,4.22
5upj,34.1898,-12.3088,-2.9116,34.1837,0,2.4076,7.12
1mrx,87.6226,0.5216,-10.7087,64.4807,0,9.1488,7.26
4bqg,48.2715,-1.1312,-2.557,34.6954,0,4.2534,6.22
3uug,61.7815,-5.889,-4.5166,28.3196,0,33.2477,4.51
2p16,69.9856,4.7048,-18.3485,59.8634,0,1.3171,10.1
4erf,51.8092,-2.4259,-6.934,44.1728,0,0.4314,9.4
3nu5,80.6067,-1.4218,-7.6127,60.482,0,6.4785,8.35
1lyx,36.1251,1.5345,-1.6394,20.4176,0,8.1557,4.54
3bqc,-28.8465,-82.3769,-0.3751,35.9934,0,4.4145,5.73
1jqy,12.2445,-31.166,-13.0479,29.7214,0,15.5914,4.92
1m0n,19.3001,-59.9924,-9.8426,48.6123,0,22.2932,2.22
2wl0,110.8397,6.1096,-9.8735,75.1868,0,11.2217,7.8
1o5g,-1.2176,-59.6161,-3.329,39.7068,0,7.1307,4.96
4b7p,63.8186,-2.2023,-9.2051,45.3337,0,12.8922,9.46
3pcf,22.3695,0.2223,-2.2848,12.5732,0,7.1439,6.05
2xn5,18.3602,-33.2433,-4.6846,40.5803,0,0.4903,6.69
1m2q,35.0718,-16.3601,-0.1537,34.9369,0,3.5474,6.1
1m7d,42.4115,-9.8769,-13.4944,41.3745,0,8.8929,6.23
2wgj,71.4173,0.8217,-2.2121,50.6539,0,3.1585,8.7
2ojj,67.3846,-2.2602,-5.6251,48.1741,0,9.0304,8.7
2ovv,34.617,-18.2684,-0.8383,39.0446,0,0.0374,7.92
4fl1,45.6734,4.3561,-8.6081,34.056,0,3.0985,3.28
1usk,63.738,-4.2343,-1.2649,30.9541,0,26.6752,6.4
3d2e,113.1657,1.1157,-6.8823,63.2203,0,32.0044,6.42
4a6s,25.6499,-10.7415,-4.0055,19.0452,0,14.2098,5.2
3hv8,84.8962,-6.7822,-4.2159,59.3308,0,14.3144,6.98
3qxt,78.1087,-15.3515,-7.5864,58.6966,0,20.3386,5.22
3nzk,32.0838,-27.7438,-3.3054,42.8287,0,4.2435,9.27
1e6s,41.2897,-3.3831,-3.3428,23.0745,0,16.2882,3.22
4qjp,45.3675,-2.2859,-14.2801,42.5886,0,3.3742,8.6
3ewc,32.6245,-16.442,-7.9869,35.7426,0,7.9074,7.7
2vuk,54.0881,-1.9079,-1.666,38.6161,0,4.5649,3.9
2wr8,81.562,-4.686,-5.8263,56.0521,0,15.0026,5.44
1hii,77.1835,-9.9258,-12.9909,62.716,0,13.8656,7.28
2o4z,26.6456,-0.1679,-0.3925,14.1666,0,7.7269,6.25
3gvu,70.7463,-21.3085,-8.2033,70.1392,0,3.8167,8
3oku,37.4086,-5.6239,-3.3892,29.2777,0,6.1649,6.36
4q6e,32.0055,-5.8861,-9.1287,32.3577,0,2.5285,6.18
3t5u,5.1725,-22.1811,-3.8254,20.8963,0,2.4465,7.59
1k6c,66.0215,-19.6407,-7.2741,62.8663,0,6.4952,7.48
3o9d,89.1308,-0.7069,-11.5958,67.0491,0,9.2409,10.72
3qfy,41.0283,-4.4127,-2.174,22.0845,0,17.2487,6.12
2vc7,27.9728,-20.8695,-10.9439,41.1908,0,3.1489,3.36
1xh5,75.4217,-15.0418,-9.1348,65.2732,0,9.8477,5.47
2y5g,79.3282,-6.8756,-2.433,55.3167,0,12.5764,6.84
3cdb,72.6842,-12.6067,-16.5496,57.0965,0,23.3329,7.02
4isi,61.5914,-20.6257,-4.1703,54.2789,0,11.754,8.14
3upv,3.0525,-54.5357,-20.1097,40.791,0,21.6103,5.3
4mmm,7.9116,-10.2723,-0.8761,13.3294,0,0.7321,3.82
3n0n,32.9075,0.2576,-8.6262,29.0583,0,1.321,7.3
2pvk,72.4772,-0.0322,-3.0355,50.7976,0,5.6982,8.3
4i3z,95.0722,-2.1064,-6.3602,36.1803,0,53.7909,4.29
1ua4,51.6425,0.085,-4.6145,36.7492,0,5.6418,4.22
1hvh,28.0621,-25.8456,-9.0504,42.7467,0,4.1813,7.96
2ha5,28.2364,-11.0926,-3.6029,22.8552,0,11.506,4.34
4cg9,51.0979,-12.2853,-5.3054,49.9553,0,0,6.21
1n0s,63.501,1.5975,-8.1147,45.3213,0,7.7013,7.45
3hs4,33.0714,-1.2622,-3.8376,24.1737,0,4.9323,8
3g0e,37.8363,-16.6582,-4.449,40.1407,0,3.7501,7.7
2e9u,59.0226,0,0,40.6506,0,3.128,8.1
3qfd,65.3982,-10.7807,-16.2571,59.6642,0,10.3978,4.17
2aoe,58.8488,-39.005,-23.5272,74.1033,0,19.4888,7.62
4f6w,102.5061,-0.024,-15.3787,83.1779,0,3.5392,7.52
2j4g,54.5024,-4.6234,-6.2835,38.6567,0,12.2564,6.6
1kv1,56.6993,-0.9748,-6.4423,39.8248,0,9.3573,5.94
3arr,45.7898,-4.0746,-5.3107,36.5381,0,4.9351,5.4
4aia,44.4999,-0.6608,-1.2012,24.1488,0,13.1574,3.66
4ij1,-4.3089,-53.948,-2.6313,32.1142,0,8.1134,5.4
1gnn,30.8087,-17.0393,-19.4311,40.4854,0,11.6116,5.68
4bco,46.8368,-15.2583,-13.9344,49.8074,0,7.5443,6.88
2xm2,43.4416,-2.6562,-8.1706,25.8067,0,18.7841,4.62
4oak,34.2971,-2.4646,-2.6873,21.4969,0,9.8908,4.22
1ghz,0.7861,-41.8477,-0.1955,25.1375,0,8.2653,4.8
5dgw,58.5443,-17.0147,-13.5748,59.248,0,7.6679,11.05
1fcz,79.9234,-8.1628,-3.5441,62.936,0,5.0933,9.22
2fqo,25.1369,-12.8154,-5.0611,23.7888,0,10.3038,6.43
1d3d,88.3729,-0.1528,-7.797,60.3805,0,13.2995,9.09
1oyq,51.7191,-10.321,-8.4452,41.9334,0,12.8269,6.96
2avo,87.9091,-9.367,-7.582,70.7888,0,7.5235,8.85
3ppp,19.23,-7.4871,-1.2023,19.6052,0,0.9622,5.22
1ajn,17.5694,-15.3705,-1.0467,23.9395,0,1.0696,2.63
3jup,35.9326,-23.3316,-3.7581,33.8666,0,16.4557,5.58
1v0l,57.9487,-8.0185,-1.7272,32.2633,0,23.3323,7.55
1wc1,114.2519,0.4701,-8.1887,41.8858,0,64.3775,4
1qf0,77.148,-3.9342,-6.5463,56.4658,0,9.9881,7.38
4ovf,35.3202,-0.0254,-1.6858,25.5287,0,1.9294,4.13
3liw,69.5326,-12.7817,-5.1915,54.6778,0,12.3237,7.6
4iif,61.1825,-8.4411,-6.1162,27.3043,0,38.1963,5.18
2xyf,81.3236,-14.4203,-10.5059,67.3195,0,13.6854,8.44
1pgp,-5.731,-32.5154,-10.1591,22.0119,0,6.6772,5.7
4zei,32.7307,-10.9036,-7.7284,30.883,0,8.8986,5.88
2ypo,52.2499,0.196,-1.5149,25.0775,0,19.0872,4.68
5a5q,20.0349,-11.4039,-2.3652,19.3981,0,7.1316,4.68
2doo,79.2457,-13.029,-8.4075,49.9903,0,31.9454,7.17
4w9j,41.7663,-23.8885,-12.6106,55.2429,0,2.3064,6.23
1tq4,101.3987,2.9459,-5.918,49.6041,0,36.1652,6.19
1mes,74.8747,-11.2086,-5.7165,58.6058,0,11.2168,7.7
4aje,32.0345,-7.4468,-3.1408,21.8661,0,12.5562,3.68
4b35,35.9522,-1.8889,-0.0055,23.7758,0,5.1548,2.89
2uwo,71.103,-0.6028,-7.0684,56.8245,0,0.6406,8.7
2wk6,39.5241,0,0,24.493,0,5.8461,3.32
3tu7,90.5822,4.0052,-5.6286,56.6024,0,14.3774,8.09
3kmc,30.9776,-16.0908,-12.7568,39.2934,0,5.7967,6.4
1a4k,47.2662,2.6824,-8.3427,37.183,0,1.7999,8
1jak,37.4706,-29.3087,-8.5707,38.8846,0,21.8837,5.57
1mrw,79.2119,-5.7457,-13.7112,65.984,0,7.9409,9.7
4tz2,32.962,-4.0579,-0.7011,26.8711,0,0.7733,3.46
3tfp,62.6931,3.9234,-11.2042,50.7448,0,0.1997,6.47
2v2v,39.0406,-14.795,-4.0824,38.0826,0,5.5543,4.07
1jmg,37.2241,-1.2097,-8.5066,27.1762,0,9.573,6.07
2b9a,20.9206,-1.4053,-5.8727,20.5081,0,0,8.05
4rpo,36.9811,0,0,23.7747,0,4.2909,7.64
4rj8,59.9467,-3.7788,-3.2904,44.6494,0,5.623,7.77
5dit,45.8227,-17.3505,-14.0998,54.7689,0,1.9658,6.15
2j4i,73.815,-3.6013,-8.8585,62.2107,0,0.7351,9
4iwz,42.7331,1.3079,-4.4562,30.7192,0,3.6425,7.29
1v2l,34.8183,-8.6621,-0.1163,24.4797,0,9.9371,4.29
1g85,9.808,-10.2935,-6.5775,19.4029,0,0,5.48
2uy3,34.714,-0.3036,-1.2114,25.5353,0,1.118,3.22
1kyv,46.0539,-27.4971,-9.3763,49.2735,0,15.1763,5.92
3v5t,41.3042,-27.0021,-8.6651,53.8502,0,2.9273,8.22
3exh,129.9175,-5.6464,-5.2476,59.9206,0,58.4207,4.88
4ck3,27.7958,-27.2874,-6.3299,37.9864,0,9.1818,3.57
2g94,99.1248,-1.8345,-15.571,78.7548,0,8.2426,9.52
1tpw,26.7075,-5.8725,-3.2618,20.3352,0,7.881,3.3
2g72,66.0515,-5.2551,-3.9259,50.5619,0,5.7098,6.5
1ejn,64.7401,-1.4742,-3.1258,44.6456,0,7.9524,5.62
1fl3,39.8752,-13.3682,-3.7955,41.4829,0,0,6.8
2cli,46.6167,-0.3377,-10.4607,38.7225,0,4.1717,4.3
5boj,24.2328,-8.3943,-6.5845,28.5175,0,0,7
3s45,71.6243,-5.444,-7.8833,56.6702,0,7.03,8.49
4czs,79.6084,-11.6907,-14.2629,62.4925,0,19.6348,5
2vhj,48.0872,-6.146,-6.8669,39.2398,0,7.1455,3.9
3qin,22.6824,-0.4566,-3.2279,15.7699,0,4.6833,6.87
1br6,61.201,0.4762,-1.689,38.9677,0,8.8332,3.22
3oil,36.0252,-17.038,-3.1135,33.125,0,10.6298,5.68
3fvk,60.5893,-14.7319,-3.2906,36.3364,0,28.6492,8.82
3sug,50.6962,-14.1412,-8.7309,48.8414,0,6.4113,6.21
3qto,68.0271,-4.0711,-5.2989,49.7618,0,8.9746,4.13
6std,60.4609,4.0603,-4.2236,44.0903,0,0,8.64
1jyq,105.4102,-6.9534,-16.3009,63.824,0,40.9065,8.7
3pe1,48.1609,-24.6916,-1.6878,47.6177,0,9.066,9.65
2avm,99.4836,-20.9992,-17.129,81.6169,0,25.3887,5.7
2wb5,73.4943,-5.3373,-8.0185,43.6565,0,26.8223,9.13
3rsr,67.183,-0.0801,-6.0472,50.0008,0,4.5593,4.36
1o5c,7.4256,-26.0695,-5.4144,28.1331,0,0.2264,5.22
3tt4,61.5075,-0.9103,-7.9879,48.4843,0,3.7398,8.28
2weq,-5.1992,-58.6336,-16.4809,47.7543,0,4.2531,5.9
3vhk,34.4307,-13.7262,-5.6902,38.2385,0,1.2692,4.6
1p19,22.91,-5.5548,-6.1665,18.2367,0,9.5558,4.11
1fkh,29.3309,-11.4214,-18.5468,42.3476,0,1.0711,8.15
2pov,42.2235,-3.8411,-6.3584,31.0512,0,9.7275,7.12
1trd,20.9901,-5.8055,-3.8973,17.2871,0,6.9231,5.4
4b9z,-79.5783,-156.2719,-26.9608,51.0208,0,33.5008,4.09
3e3c,4.444,-10.8246,-13.4683,20.1225,0,1.0683,5.62
3re4,25.0799,-21.8965,-3.0228,33.3406,0,4.1558,7.4
3o9p,86.3426,-11.5676,-7.5696,48.3468,0,39.003,6.52
2f8g,78.6786,3.3067,-9.964,55.212,0,9.4194,8.7
1o3j,-26.5112,-68.2478,-0.4386,28.0345,0,3.6278,6.77
1qk4,31.2794,-35.0189,-4.523,38.2758,0,18.192,4.21
4gih,47.4658,-4.0663,-7.7557,41.5013,0,2.2236,8.32
2jfz,70.6004,3.5081,-5.3561,52.6897,0,0,5.24
3ivc,49.6079,-6.6731,-6.9495,38.1282,0,10.8041,4.12
2bal,41.155,0.1396,-12.6469,37.3294,0,2.3344,6.31
3p5l,35.279,-7.381,-1.6204,31.8384,0,0.5026,7.39
3oy0,11.7339,-13.5299,-9.0335,22.4069,0,3.4879,8
2vfk,22.8589,-14.6035,-4.2511,29.3621,0,1.3407,3.71
3d7z,68.4653,-3.6086,-6.6725,55.2582,0,2.7663,7.92
1jvu,-10.9112,-56.6017,-5.1629,28.5765,0,11.5606,5.15
4b6r,54.9912,-6.9766,-7.6062,38.5392,0,16.5827,5.85
3qtv,69.5955,-4.0036,-5.279,51.4242,0,8.1698,4.65
2zxg,82.7033,-3.4336,-6.0859,50.0568,0,23.3946,8.82
1y3p,-50.3908,-101.9763,-25.4067,46.722,0,12.7493,4.82
2tpi,46.5462,-8.0221,-5.3902,36.0727,0,10.3585,4.31
3f8e,-69.5929,-57.0196,-12.059,-0.954,0,0.7975,7.23
3pcg,15.3544,-1.139,-1.86,13.3479,0,0,2.3
2xxr,14.159,-42.1977,-5.446,26.0112,0,26.0373,6.55
2hkf,68.7363,-9.8697,-16.5116,59.7246,0,12.9962,6.38
1pdz,14.691,-0.1198,-3.4944,11.5982,0,2.3577,3.7
4mmp,66.1448,-5.7636,-6.8422,30.8688,0,36.3061,7.71
2g9q,29.4853,-3.9381,-3.0294,20.6453,0,8.0655,6.4
4jyt,-19.2078,-84.3183,-8.9123,46.7834,0,9.6957,7.4
4dv8,47.3963,-10.675,-10.5142,47.2016,0,3.6833,9.24
4rr6,66.2687,-5.696,-4.8928,48.9706,0,9.523,6
4h7q,27.9483,-3.4603,-4.5852,23.5419,0,3.6237,5.06
1mq5,84.1925,-3.662,-9.9238,67.4413,0,5.0464,9
3bug,20.0767,-3.879,-2.1315,17.989,0,1.3523,3.18
4i71,70.2017,-2.4159,-3.9142,44.8967,0,14.7989,7.74
1igj,9.861,-31.9312,-5.3681,33.9827,0,0.4342,10
1ec1,88.7464,-5.715,-22.6204,74.9732,0,13.9936,8.92
1ctu,52.9746,-13.1317,-5.4159,35.9476,0,22.0942,11.92
4i8w,30.5651,-38.517,-15.4464,56.7226,0,6.5349,10.9
1qbo,0.2813,-70.8158,-3.9111,44.8183,0,13.383,7.74
2w9h,61.9969,-6.714,-4.6289,38.1603,0,20.8694,6.37
4en4,25.8774,-1.5425,-3.1,16.8254,0,7.385,5.52
2wjg,78.0414,-2.782,-3.722,45.9004,0,21.4324,7.1
3acl,61.143,-8.8235,-7.4365,56.293,0,0,6.22
1jcx,-42.2083,-96.5703,-20.0541,33.9873,0,27.6835,5.15
4u5o,12.6946,-27.4958,-0.9281,28.3334,0,2.1602,2.42
5er1,-38.0966,-71.5085,-31.1002,43.5375,0,4.6481,6.02
1azm,27.0042,-8.2659,-4.0903,22.5784,0,8.3151,6.1
4m0f,-11.4603,-76.246,-10.6794,54.5481,0,0.4615,8.77
4fm8,51.1911,-1.9867,-7.1225,42.746,0,1.5246,5.97
4z83,72.3801,-1.3128,-1.3128,50.3772,0,5.7371,7.4
2ovy,39.8812,-12.5506,-2.2416,38.9751,0,1.0827,8.4
4io6,60.3971,-1.688,-2.6195,24.916,0,30.445,4.82
4hdb,73.5452,-7.5678,-11.5813,61.973,0,7.4815,8.05
3rf5,12.87,-40.2052,-1.5097,36.8089,0,3.9727,5.63
3bbf,21.7601,-37.9943,-4.4421,37.8418,0,12.1641,5.28
2y7p,-9.089,-41.0038,-0.0129,21.6233,0,2.1956,5.47
3ljo,41.4458,-12.0365,-3.7234,28.4511,0,18.0856,6.62
4eo6,60.3426,4.3674,-3.4557,40.5262,0,3.7074,8.7
2y82,78.6355,2.1661,-7.9985,61.3012,0,0.1788,8.4
3kku,40.6628,0.5238,-7.5084,34.1841,0,0.6442,5.7
5aut,10.0907,-45.7956,-5.8898,41.6515,0,4.5053,5.17
4j46,54.7028,-4.6765,-7.4912,36.5951,0,16.5522,5.28
4yik,78.9246,-0.2983,-8.5956,47.1894,0,22.933,6.89
1bdq,63.8726,-3.4457,-19.2415,59.2065,0,5.1509,6.34
4pmm,85.7017,-3.5217,-7.7918,66.9927,0,4.9002,7.57
1hdq,46.1315,1.5422,-2.1189,18.9513,0,20.6502,5.82
3okv,34.7746,-14.1542,-3.2248,32.0366,0,8.1032,6.23
3zps,-7.1587,-88.4165,-18.3743,66.4596,0,8.25,8.3
3d52,-21.082,-60.3933,-15.0984,30.0904,0,13.0354,3.28
3ppr,38.502,-1.3221,-1.5919,26.4595,0,5.0341,2.82
4zb6,23.7948,-71.1159,-12.9265,53.2757,0,34.5831,6.28
1nw7,55.4495,-15.0968,-3.1645,39.682,0,19.1481,5.09
3sv2,65.8689,-2.3425,-3.6478,45.8603,0,8.8013,4.19
1n4k,-1.9887,-63.7047,-12.0647,30.2167,0,32.2327,10.05
4fl2,114.6712,2.1936,-4.9029,51.9886,0,45.8962,3.66
2wc3,42.4822,-16.2515,-7.128,36.6042,0,15.5309,6.08
3f34,-44.2434,-71.6068,-2.2907,21.5667,0,0,3.16
4mpn,34.2067,-3.8472,-3.6116,30.3022,0,0,6.62
1k1m,36.6317,-20.9641,-7.769,40.6173,0,9.5161,7.4
1o1s,43.3085,-22.1028,-12.5304,52.5225,0,5.7231,7.31
3rz8,14.4984,-27.4646,-7.2886,30.5987,0,7.1783,8.17
1if7,26.6482,-14.3798,-6.5981,31.1216,0,4.8339,10.52
