name,covalent-B0,covalent-B1,covalent-B2,covalent-B3,covalent-B4,covalent-B5,vdw_clash-B0,vdw_clash-B1,vdw_clash-B2,vdw_clash-B3,vdw_clash-B4,vdw_clash-B5,vdw-B0,vdw-B1,vdw-B2,vdw-B3,vdw-B4,vdw-B5,proximal-B0,proximal-B1,proximal-B2,proximal-B3,proximal-B4,proximal-B5,hbond-B0,hbond-B1,hbond-B2,hbond-B3,hbond-B4,hbond-B5,weak_hbond-B0,weak_hbond-B1,weak_hbond-B2,weak_hbond-B3,weak_hbond-B4,weak_hbond-B5,xbond-B0,xbond-B1,xbond-B2,xbond-B3,xbond-B4,xbond-B5,ionic-B0,ionic-B1,ionic-B2,ionic-B3,ionic-B4,ionic-B5,metal_complex-B0,metal_complex-B1,metal_complex-B2,metal_complex-B3,metal_complex-B4,metal_complex-B5,aromatic-B0,aromatic-B1,aromatic-B2,aromatic-B3,aromatic-B4,aromatic-B5,hydrophobic-B0,hydrophobic-B1,hydrophobic-B2,hydrophobic-B3,hydrophobic-B4,hydrophobic-B5,carbonyl-B0,carbonyl-B1,carbonyl-B2,carbonyl-B3,carbonyl-B4,carbonyl-B5,affinity
1c5y,0,0,0,0,0,0,4,0,0,4,0,0,32,0,0,0,32,0,177,0,0,0,23,154,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,2,0,0,0,0,0,0,4.2
1fzo,0,0,0,0,0,0,15,0,0,10,5,0,83,0,0,0,83,0,436,0,0,0,48,388,8,0,0,8,0,0,9,0,0,0,9,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,6,0,0,0,6,0,64,0,0,0,21,43,1,0,0,0,1,0,7.89
1sr7,0,0,0,0,0,0,4,0,0,1,3,0,47,0,0,0,47,0,303,0,0,0,28,275,3,0,0,1,2,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,57,0,0,0,21,36,2,0,0,0,2,0,10.1
1fzq,0,0,0,0,0,0,12,0,0,11,1,0,62,0,0,0,62,0,299,0,0,0,50,249,11,0,0,5,6,0,10,0,0,0,10,0,0,0,0,0,0,0,13,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,7.62
1utl,0,0,0,0,0,0,4,0,0,0,4,0,19,0,0,0,19,0,108,0,0,0,9,99,2,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,2,3,0,0,0,0,0,0,2.47
1ik4,0,0,0,0,0,0,17,0,0,11,6,0,32,0,0,0,32,0,158,0,0,0,23,135,9,0,0,6,3,0,6,0,0,0,6,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41
1tcw,0,0,0,0,0,0,6,0,0,4,2,0,39,0,0,0,39,0,245,0,0,0,27,218,3,0,0,3,0,0,6,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,3,0,32,0,0,0,12,20,1,0,0,0,1,0,6.02
1e2l,0,0,0,0,0,0,6,0,0,4,2,0,45,0,0,0,45,0,198,0,0,0,24,174,3,0,0,2,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,10,15,2,0,0,0,2,0,4.29
1nfx,0,0,0,0,0,0,6,0,0,1,5,0,67,0,0,0,67,0,317,0,0,0,27,290,1,0,0,1,0,0,9,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,18,0,34,0,0,0,12,22,1,0,0,0,1,0,8.52
1a4w,0,0,0,0,0,0,10,0,0,6,4,0,40,0,0,0,40,0,281,0,0,0,26,255,7,0,0,5,2,0,8,0,0,0,8,0,0,0,0,0,0,0,11,0,0,1,10,0,0,0,0,0,0,0,11,0,0,0,11,0,34,0,0,0,9,25,0,0,0,0,0,0,5.92
1g48,1,0,1,0,0,0,9,0,0,4,5,0,25,0,0,0,24,1,136,0,0,0,7,129,1,0,0,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4,19,0,0,0,0,0,0,8.41
1bp0,0,0,0,0,0,0,10,0,0,7,3,0,32,0,0,0,32,0,177,0,0,0,22,155,13,0,0,5,8,0,5,0,0,0,5,0,0,0,0,0,0,0,8,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,5.4
2iko,0,0,0,0,0,0,4,0,0,2,2,0,42,0,0,0,42,0,227,0,0,0,23,204,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,9,0,0,0,9,0,34,0,0,0,16,18,0,0,0,0,0,0,5.45
2bt9,0,0,0,0,0,0,6,0,0,6,0,0,22,0,0,0,22,0,134,0,0,0,25,109,7,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,6,0,0,0,0,0,0,6.19
1pdz,0,0,0,0,0,0,6,0,0,4,2,0,16,0,0,0,16,0,106,0,0,0,14,92,6,0,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7
2evl,0,0,0,0,0,0,6,0,0,5,1,0,53,0,0,0,53,0,324,0,0,0,28,296,6,0,0,5,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,29,59,0,0,0,0,0,0,6.7
1z4o,0,0,0,0,0,0,7,0,0,7,0,0,51,0,0,0,51,0,238,0,0,0,36,202,8,0,0,4,4,0,10,0,0,0,10,0,0,0,0,0,0,0,8,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52
1o3i,0,0,0,0,0,0,7,0,0,6,1,0,42,0,0,0,42,0,222,0,0,0,37,185,2,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,0,0,0,9,3,0,0,0,0,0,0,7.3
1pme,0,0,0,0,0,0,9,0,0,2,7,0,35,0,0,0,35,0,216,0,0,0,22,194,1,0,0,1,0,0,8,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,10,19,0,0,0,0,0,0,9.4
2h4n,0,0,0,0,0,0,6,0,0,4,2,0,22,0,0,0,20,2,114,0,0,0,11,103,4,0,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,2,1,0,0,0,1,0,8.7
1laf,0,0,0,0,0,0,10,0,0,7,3,0,49,0,0,0,49,0,196,0,0,0,32,164,9,0,0,4,5,0,7,0,0,0,7,0,0,0,0,0,0,0,23,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,4,1,0,0,0,1,0,7.85
1hvr,0,0,0,0,0,0,7,0,0,2,5,0,58,0,0,0,58,0,368,0,0,0,30,338,5,0,0,1,4,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,25,48,0,0,0,0,0,0,9.51
1ghw,0,0,0,0,0,0,9,0,0,5,4,0,23,0,0,0,23,0,218,0,0,0,32,186,3,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,6,0,15,0,0,0,10,5,0,0,0,0,0,0,4.2
1hmt,0,0,0,0,0,0,3,0,0,2,1,0,17,0,0,0,17,0,162,0,0,0,10,152,3,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,9,29,0,0,0,0,0,0,5.79
1ndv,0,0,0,0,0,0,14,0,0,2,12,0,44,0,0,0,44,0,216,0,0,0,30,186,1,0,0,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,9,0,0,2,7,0,0,0,0,0,0,0,1,0,0,0,1,0,33,0,0,0,20,13,0,0,0,0,0,0,5.92
1ajv,0,0,0,0,0,0,9,0,0,5,4,0,68,0,0,0,68,0,361,0,0,0,44,317,7,0,0,5,2,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,28,27,0,0,0,0,0,0,7.72
1b6k,0,0,0,0,0,0,12,0,0,5,7,0,43,0,0,0,43,0,340,0,0,0,32,308,8,0,0,4,4,0,10,0,0,0,10,0,0,0,0,0,0,0,7,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,15,25,2,0,0,0,2,0,8.74
1koj,0,0,0,0,0,0,14,0,0,11,3,0,37,0,0,0,37,0,204,0,0,0,32,172,12,0,0,7,5,0,7,0,0,2,5,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.7
1lah,0,0,0,0,0,0,9,0,0,8,1,0,31,0,0,0,31,0,157,0,0,0,33,124,8,0,0,6,2,0,3,0,0,0,3,0,0,0,0,0,0,0,19,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,4,0,0,0,0,0,0,7.52
1atl,0,0,0,0,0,0,13,0,0,7,6,0,48,0,0,0,47,1,228,0,0,0,26,202,3,0,0,1,2,0,11,0,0,1,10,0,0,0,0,0,0,0,13,0,0,2,11,0,0,0,0,0,0,0,1,0,0,0,1,0,12,0,0,0,2,10,0,0,0,0,0,0,6.28
1sdt,0,0,0,0,0,0,8,0,0,5,3,0,58,0,0,0,58,0,404,0,0,0,38,366,3,0,0,2,1,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,27,40,0,0,0,0,0,0,9.27
1t32,0,0,0,0,0,0,8,0,0,3,5,0,53,0,0,0,53,0,331,0,0,0,32,299,3,0,0,2,1,0,9,0,0,0,9,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,23,0,0,0,23,0,41,0,0,0,18,23,0,0,0,0,0,0,7.42
1f3e,0,0,0,0,0,0,5,0,0,4,1,0,28,0,0,0,28,0,159,0,0,0,17,142,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,8,0,21,0,0,0,9,12,1,0,0,0,1,0,6.7
1c88,0,0,0,0,0,0,19,0,0,7,12,0,60,0,0,0,60,0,199,0,0,0,25,174,6,0,0,3,3,0,9,0,0,0,9,0,0,0,0,0,0,0,18,0,0,5,13,0,0,0,0,0,0,0,11,0,0,0,11,0,31,0,0,0,15,16,2,0,0,0,2,0,5.29
1j4r,0,0,0,0,0,0,8,0,0,3,5,0,63,0,0,0,63,0,278,0,0,0,30,248,2,0,0,2,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,46,0,0,0,22,24,1,0,0,0,1,0,7.72
1b55,0,0,0,0,0,0,13,0,0,10,3,0,59,0,0,0,59,0,246,0,0,0,37,209,11,0,0,6,5,0,12,0,0,1,11,0,0,0,0,0,0,0,12,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
456c,0,0,0,0,0,0,18,0,2,12,4,0,42,0,0,0,41,1,312,0,0,0,33,279,3,0,0,2,1,0,12,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,31,0,0,0,8,23,0,0,0,0,0,0,9.77
1msn,0,0,0,0,0,0,13,0,0,6,7,0,73,0,0,0,73,0,378,0,0,0,29,349,4,0,0,3,1,0,11,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,71,0,0,0,28,43,2,0,0,0,2,0,9.09
1o2h,0,0,0,0,0,0,10,0,0,7,3,0,36,0,0,0,36,0,256,0,0,0,42,214,2,0,0,1,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,14,0,0,0,10,4,0,0,0,0,0,0,7.17
1h2t,0,0,0,0,0,0,24,0,0,10,14,0,115,0,0,0,115,0,416,0,0,0,69,347,10,0,0,6,4,0,11,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89
1oar,0,0,0,0,0,0,26,0,0,4,22,0,71,0,0,0,71,0,242,0,0,0,19,223,3,0,0,2,1,0,4,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44,0,0,0,44,0,80,0,0,0,42,38,0,0,0,0,0,0,7.4
2ccb,0,0,0,0,0,0,4,0,0,2,2,0,53,0,0,0,53,0,170,0,0,0,22,148,1,0,0,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,33,0,13,0,0,0,7,6,0,0,0,0,0,0,7.45
1yc4,0,0,0,0,0,0,5,0,0,2,3,0,34,0,0,0,34,0,205,0,0,0,25,180,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,12,15,0,0,0,0,0,0,6.55
1pzo,0,0,0,0,0,0,4,0,0,1,3,0,36,0,0,0,36,0,164,0,0,0,18,146,2,0,0,1,1,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,16,17,0,0,0,0,0,0,3.32
2mas,0,0,0,0,0,0,14,0,0,8,6,0,36,0,0,0,35,1,194,0,0,0,18,176,5,0,0,2,3,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,5,0,15,0,0,0,4,11,0,0,0,0,0,0,7.52
1ai4,0,0,0,0,0,0,3,0,0,1,2,0,18,0,0,0,18,0,148,0,0,0,18,130,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,7,0,24,0,0,0,8,16,0,0,0,0,0,0,2.5
1sdu,0,0,0,0,0,0,8,0,0,4,4,0,55,0,0,0,55,0,382,0,0,0,35,347,4,0,0,2,2,0,10,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,20,32,0,0,0,0,0,0,10.07
1bhx,0,0,0,0,0,0,7,0,0,2,5,0,37,0,0,0,37,0,273,0,0,0,31,242,7,0,0,1,6,0,8,0,0,0,8,0,0,0,0,0,0,0,12,0,0,2,10,0,0,0,0,0,0,0,6,0,0,0,6,0,36,0,0,0,10,26,0,0,0,0,0,0,6.84
1v2w,0,0,0,0,0,0,8,0,0,7,1,0,34,0,0,0,34,0,206,0,0,0,28,178,3,0,0,2,1,0,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,1,0,0,0,1,0,4.01
2j7e,0,0,0,0,0,0,17,0,0,10,7,0,51,0,0,0,51,0,208,0,0,0,44,164,7,0,0,5,2,0,4,0,0,0,4,0,0,0,0,0,0,0,12,0,0,2,10,0,0,0,0,0,0,0,7,0,0,0,7,0,3,0,0,0,2,1,0,0,0,0,0,0,7.32
1lgw,0,0,0,0,0,0,1,0,0,1,0,0,14,0,0,0,14,0,92,0,0,0,8,84,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,6,17,0,0,0,0,0,0,4
1tom,0,0,0,0,0,0,8,0,0,5,3,0,41,0,0,0,41,0,229,0,0,0,30,199,5,0,0,4,1,0,6,0,0,0,6,0,0,0,0,0,0,0,9,0,0,3,6,0,0,0,0,0,0,0,3,0,0,0,3,0,36,0,0,0,13,23,0,0,0,0,0,0,8.3
1f0u,0,0,0,0,0,0,9,0,0,3,6,0,50,0,0,0,50,0,305,0,0,0,44,261,4,0,0,0,4,0,8,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,9,0,29,0,0,0,9,20,1,0,0,0,1,0,7.16
1sh9,0,0,0,0,0,0,13,0,0,4,9,0,49,0,0,0,49,0,345,0,0,0,30,315,5,0,0,2,3,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,15,27,0,0,0,0,0,0,6.03
2b07,0,0,0,0,0,0,9,0,0,4,5,0,49,0,0,0,49,0,254,0,0,0,22,232,4,0,0,0,4,0,6,0,0,0,6,0,0,0,0,0,0,0,12,0,0,2,10,0,0,0,0,0,0,0,11,0,0,0,11,0,42,0,0,0,18,24,0,0,0,0,0,0,6.43
1ghv,0,0,0,0,0,0,6,0,0,6,0,0,23,0,0,0,23,0,206,0,0,0,19,187,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,5,0,0,0,0,0,0,4.35
1tkb,2,0,1,1,0,0,15,0,0,6,9,0,50,0,0,0,49,1,317,0,0,0,39,278,3,0,0,2,1,0,9,0,0,0,9,0,0,0,0,0,0,0,11,0,0,2,9,0,0,0,0,0,0,0,11,0,0,0,11,0,37,0,0,0,16,21,0,0,0,0,0,0,8
2ypi,0,0,0,0,0,0,8,0,0,6,2,0,28,0,0,0,28,0,130,0,0,0,13,117,8,0,0,3,5,0,2,0,0,0,2,0,0,0,0,0,0,0,11,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.82
1hbv,0,0,0,0,0,0,10,0,0,3,7,0,41,0,0,0,41,0,312,0,0,0,38,274,3,0,0,2,1,0,8,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,22,21,2,0,0,0,2,0,6.37
1b52,0,0,0,0,0,0,15,0,0,9,6,0,61,0,0,0,61,0,296,0,0,0,33,263,14,0,0,8,6,0,11,0,0,0,11,0,0,0,0,0,0,0,16,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,6,9,1,0,0,0,1,0,7.12
1ui0,0,0,0,0,0,0,8,0,0,6,2,0,43,0,0,0,43,0,122,0,0,0,19,103,5,0,0,3,2,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,4,0,0,1,3,0,7.06
2cht,0,0,0,0,0,0,10,0,0,4,6,0,33,0,0,0,33,0,172,0,0,0,28,144,5,0,0,3,2,0,4,0,0,0,4,0,0,0,0,0,0,0,13,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,6,0,0,0,0,0,0,5.52
1m2p,0,0,0,0,0,0,6,0,0,3,3,0,30,0,0,0,30,0,189,0,0,0,21,168,3,0,0,1,2,0,7,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,41,0,0,0,15,26,1,0,0,0,1,0,6.11
1qkb,0,0,0,0,0,0,14,0,0,10,4,0,62,0,0,0,62,0,298,0,0,0,34,264,14,0,0,8,6,0,10,0,0,0,10,0,0,0,0,0,0,0,17,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,9,11,2,0,0,0,2,0,7.35
1h46,0,0,0,0,0,0,7,0,0,1,6,0,37,0,0,0,37,0,219,0,0,0,22,197,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,32,0,0,0,7,25,0,0,0,0,0,0,3.57
4er1,0,0,0,0,0,0,10,0,0,6,4,0,60,0,0,0,60,0,418,0,0,0,51,367,7,0,0,2,5,0,16,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,1,25,37,1,0,0,0,1,0,6.62
1bhf,0,0,0,0,0,0,8,0,0,5,3,0,52,0,0,0,52,0,255,0,0,0,24,231,5,0,0,3,2,0,3,0,0,0,3,0,0,0,0,0,0,0,13,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,12,22,1,0,0,0,1,0,4.38
1qbv,0,0,0,0,0,0,6,0,0,4,2,0,47,0,0,0,47,0,279,0,0,0,16,263,3,0,0,1,2,0,5,0,0,1,4,0,0,0,0,0,0,0,6,0,0,2,4,0,0,0,0,0,0,0,3,0,0,0,3,0,29,0,0,0,10,19,1,0,0,0,1,0,5.39
1h1d,0,0,0,0,0,0,16,0,0,10,6,0,30,0,0,0,30,0,160,0,0,0,15,145,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,14,0,0,0,4,10,0,0,0,0,0,0,8.22
1w4q,0,0,0,0,0,0,11,0,0,8,3,0,28,0,0,0,28,0,212,0,0,0,27,185,6,0,0,4,2,0,9,0,0,1,8,0,0,0,0,0,0,0,8,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,5.26
1w5v,0,0,0,0,0,0,16,0,0,8,8,0,85,0,0,0,85,0,472,0,0,0,52,420,5,0,0,1,4,0,15,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,23,42,0,0,0,0,0,0,8.15
1t7d,0,0,0,0,0,0,8,0,0,5,3,0,32,0,0,0,32,0,253,0,0,0,27,226,5,0,0,3,2,0,7,0,0,0,7,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,12,14,1,0,0,0,1,0,6.03
1o2o,0,0,0,0,0,0,11,0,0,7,4,0,49,0,0,0,49,0,266,0,0,0,32,234,2,0,0,1,1,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,10,0,0,0,7,3,0,0,0,0,0,0,6.36
1v2n,0,0,0,0,0,0,6,0,0,3,3,0,47,0,0,0,47,0,261,0,0,0,30,231,3,0,0,2,1,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,30,0,0,0,12,18,0,0,0,0,0,0,5.9
1mq5,0,0,0,0,0,0,9,0,0,4,5,0,80,0,0,0,80,0,366,0,0,0,36,330,3,0,0,1,2,0,9,0,0,2,7,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,12,0,45,0,0,0,25,20,3,0,0,1,2,0,9
1pfu,0,0,0,0,0,0,2,0,0,2,0,0,22,0,0,0,22,0,98,0,0,0,7,91,3,0,0,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,6,16,0,0,0,0,0,0,2.72
1g4j,1,0,1,0,0,0,6,0,0,3,3,0,22,0,0,0,21,1,138,0,0,0,11,127,1,0,0,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,16,0,0,0,0,0,0,8.7
1n5r,0,0,0,0,0,0,3,0,0,1,2,0,14,0,0,0,14,0,165,0,0,0,20,145,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0,32,0,0,0,10,22,0,0,0,0,0,0,5.66
2j75,0,0,0,0,0,0,9,0,0,9,0,0,39,0,0,0,39,0,139,0,0,0,29,110,9,0,0,6,3,0,3,0,0,0,3,0,0,0,0,0,0,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.65
1hi5,0,0,0,0,0,0,9,0,0,6,3,0,23,0,0,0,23,0,172,0,0,0,27,145,4,0,0,2,2,0,3,0,0,1,2,0,0,0,0,0,0,0,9,0,0,1,8,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04
1gyy,0,0,0,0,0,0,7,0,0,4,3,0,41,0,0,0,41,0,148,0,0,0,14,134,3,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,2,5,0,0,0,0,0,0,0,9,0,0,0,9,0,27,0,0,0,12,15,0,0,0,0,0,0,3.64
1hvh,0,0,0,0,0,0,14,0,0,8,6,0,45,0,0,0,45,0,291,0,0,0,33,258,5,0,0,2,3,0,9,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,14,25,0,0,0,0,0,0,7.96
2i80,0,0,0,0,0,0,5,0,0,2,3,0,41,0,0,0,41,0,229,0,0,0,31,198,1,0,0,1,0,0,11,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,25,0,0,0,9,16,1,0,0,0,1,0,5.4
1sqo,0,0,0,0,0,0,7,0,0,4,3,0,40,0,0,0,40,0,241,0,0,0,30,211,3,0,0,1,2,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,2,0,0,0,0,0,0,7.46
2pcp,0,0,0,0,0,0,8,0,0,2,6,0,35,0,0,0,35,0,235,0,0,0,26,209,1,0,0,0,1,0,6,0,0,2,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,17,0,0,0,17,0,52,0,0,0,23,29,0,0,0,0,0,0,8.7
1txr,0,0,0,0,0,0,23,0,1,16,6,0,45,0,0,0,44,1,209,0,0,0,17,192,5,0,0,3,2,0,5,0,0,1,4,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,0,0,16,0,0,0,16,0,42,0,0,0,17,25,1,0,0,0,1,0,7.74
1sqt,0,0,0,0,0,0,9,0,0,3,6,0,39,0,0,0,39,0,247,0,0,0,28,219,1,0,0,1,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,3,0,0,0,0,0,0,6.2
