name,AutoDock4.1Score,estat,hb,vdw,dsolv,tors,affinity
3u7l,-8.8620,-0.8256,-3.1685,-10.6622,3.1095,2.6847,7.28
1xjd,-11.8681,-1.3528,-1.9092,-13.8840,3.4881,1.7898,9.48
4b6p,-9.6485,-0.5383,-4.4684,-12.7568,6.3252,1.7898,7.13
3oku,-7.2214,-0.1265,-1.1357,-8.0869,0.9343,1.1932,6.36
1h5v,-5.2630,-1.4509,-5.1154,-14.1558,6.5100,8.9490,3.93
4gah,-9.4852,-3.8671,-3.7170,-17.1286,5.3836,9.8439,6.1
2aod,-12.7741,-1.6480,-6.4295,-20.0212,6.3757,8.9490,5.66
3lpl,-1.6130,0.5987,-1.9944,-5.5542,3.2488,2.0881,5.62
2v59,-3.7928,0.1821,-1.1633,-8.1144,3.8113,1.4915,8.19
1k6c,-10.4336,-1.0409,-1.6259,-16.7778,4.8348,4.1762,7.48
1bnt,-6.8761,-0.1994,-1.7272,-8.0137,1.8710,1.1932,9.8
1ql7,-9.9395,-0.0814,-0.0137,-13.9425,2.9049,1.1932,5
1hvl,-11.4192,-0.3294,-3.6014,-19.2285,5.4758,6.2643,9.95
3qgw,-6.4457,-0.1552,-0.6738,-9.5075,2.3992,1.4915,5.89
2f81,-9.8840,-0.4570,-2.1582,-15.5604,4.1155,4.1762,10.52
2vnp,-9.0821,-4.4790,-3.5784,-7.5425,4.7280,1.7898,9.92
1f4e,-4.0410,0.0997,-0.6350,-5.7844,1.3838,0.8949,2.96
3b7r,-10.0472,-2.1542,-3.8877,-12.9873,5.9990,2.9830,7.7
1bv9,-15.8397,-0.4867,-4.4573,-20.8767,5.8047,4.1762,9.96
3e12,-7.0249,-3.4163,-5.1372,-9.0181,6.0722,4.4745,5.99
2ydw,-6.8365,-0.0325,-0.6506,-9.5661,1.9212,1.4915,7.34
2eum,-1.7148,-1.2875,-2.8717,-12.2009,3.3098,11.3354,6.7
3m67,-6.9857,-0.1932,-1.3560,-9.6235,2.3972,1.7898,6.74
2wb5,-8.4378,-1.2849,-2.9811,-11.0216,4.1651,2.6847,9.13
1rpj,-8.1282,-2.1416,-4.3635,-8.1166,4.7037,1.7898,6.48
1g32,-9.3739,-0.3019,-1.7032,-13.7560,4.2991,2.0881,6.11
1g3d,-4.8289,-0.1513,-2.5104,-7.6589,3.4035,2.0881,5.55
1iih,-5.2615,-1.7890,-3.2069,-6.2634,3.9097,2.0881,2.89
3c79,-6.4652,-0.3418,-0.4978,-9.7698,2.9511,1.1932,7.2
4asd,-11.5416,-0.3678,-1.6380,-15.0739,3.7483,1.7898,9.28
1i00,-2.5632,-1.0050,0.7155,-7.3059,2.3475,2.6847,6.34
2zdl,-8.8373,-0.3903,-2.6844,-11.8736,3.7246,2.3864,6.4
1xff,-8.7272,-3.1525,-4.9668,-7.4332,4.7373,2.0881,4.82
3djk,-9.6187,-0.3992,-1.1844,-15.5719,3.3606,4.1762,10.59
1kuk,-6.6204,1.1852,-2.1564,-13.3150,4.0861,3.5796,3.91
2fle,-13.4059,-0.6863,-3.6736,-21.0378,5.7275,6.2643,7.85
3qlm,-2.4274,-0.0173,-0.0067,-6.2794,-0.3002,4.1762,6.37
1y6q,-9.3849,-1.8723,-2.4180,-11.8524,4.9680,1.7898,11.7
2rke,-6.7828,-3.2959,-2.3436,-4.4412,2.7012,0.5966,4.08
3p17,-8.3350,-0.4902,-1.6921,-11.3837,3.1430,2.0881,4.48
2yk1,-3.2696,-0.9128,-0.6078,-3.8431,1.7957,0.2983,8.13
3gx0,-7.2630,-3.4738,-5.2068,-12.6890,7.2457,6.8609,3.48
1o38,-7.8586,-0.2000,-2.9071,-11.0305,4.4893,1.7898,6.82
3k5x,-2.0727,1.2430,-2.4254,-7.5287,4.5503,2.0881,6.41
1pgp,-2.8826,-1.3921,-3.0925,-7.3735,5.0976,3.8779,5.7
2vh6,-11.3943,-0.1103,-0.4181,-15.6239,2.3716,2.3864,9.7
3s73,-5.1252,-0.1095,-1.0398,-6.2716,1.6991,0.5966,8.7
2a8g,-3.3704,0.1966,-1.5947,-7.9661,4.5024,1.4915,3.69
3n3g,-4.0770,0.4696,-0.2149,-8.7206,2.3008,2.0881,7.24
3p4v,-2.1415,0.1589,-0.4259,-5.9990,1.7381,2.3864,5.1
3ivx,-11.3115,-0.8090,-2.6900,-14.0488,4.4465,1.7898,5.74
3m36,-13.0839,-1.7168,-1.9714,-16.4818,4.6997,2.3864,9.82
3f19,-6.0226,-0.2965,-2.1225,-7.4667,2.3715,1.4915,7.19
6cpa,-5.8509,-0.0783,-3.3774,-11.6525,5.3794,3.8779,11.52
2ra0,-11.4624,-0.5627,-2.3236,-17.0334,6.3692,2.0881,7.8
1lpz,-11.0219,-0.3076,-1.7164,-15.3733,4.2873,2.0881,7.6
3b2q,-0.0704,1.5935,-0.6980,-11.5168,7.5678,2.9830,4.55
3bkl,-8.3985,-0.5614,-1.9361,-16.1439,5.4699,4.7728,6.17
4tmk,-17.4307,-6.2418,-6.7513,-21.4726,11.3673,5.6677,7.7
1m0o,-9.4012,-2.0079,-4.5183,-12.5759,6.7179,2.9830,2.31
1b5h,-12.0375,-5.9467,-5.0323,-13.8733,7.4455,5.3694,6.01
1jeu,-12.0839,-4.7718,-5.6900,-14.5167,7.2270,5.6677,6.82
3k4q,-5.0173,-0.4654,-5.3544,-9.6889,6.9118,3.5796,5.34
2aac,-6.1436,-0.4453,-2.9167,-6.7429,2.7680,1.1932,2.22
3cct,-11.5015,-3.5463,-3.6543,-13.7983,5.0229,4.4745,7.56
2xb7,-8.2789,-1.6657,-0.6749,-12.4310,3.8080,2.6847,9.19
3k97,-6.6615,-0.3614,-0.9892,-9.0466,2.5426,1.1932,8
3gi5,-9.8648,-0.3058,-1.9712,-15.6701,3.9061,4.1762,11.22
1moq,-5.8240,-1.7358,-4.4039,-8.1593,5.7903,2.6847,3.46
1xt8,-7.4088,-2.7394,-3.7828,-5.6081,3.5282,1.1932,6.85
2avq,-12.4449,-1.8155,-6.3531,-19.6952,6.4699,8.9490,4.39
2d0k,-8.3498,-3.6057,-2.6035,-10.3441,4.9222,3.2813,5.02
3b66,-10.3184,-0.4727,-1.0159,-14.3289,3.1126,2.3864,8.6
2w67,-8.5225,-2.0129,-3.5823,-8.3800,4.2596,1.1932,4.96
2e1w,-5.2187,-0.3839,-1.4819,-8.0369,2.5959,2.0881,7.96
3nyx,-7.2860,0.0547,-0.6657,-10.2274,2.6574,0.8949,7.49
1gjc,-5.7799,-0.2381,-0.2260,-10.6547,4.4440,0.8949,6.35
3aid,-7.4816,-0.6191,-1.2433,-12.2613,2.7643,3.8779,6.86
1v2u,-5.4565,-0.2689,-2.0426,-6.1450,2.4034,0.5966,3.37
3h30,-4.1316,-0.1889,-0.7682,-6.7122,2.0461,1.4915,4.53
1f0s,-8.7652,-0.1775,-0.9217,-12.4552,3.2976,1.4915,7.74
3uzj,-4.5340,-0.2030,-0.5952,-5.0344,1.2987,0.0000,5.55
3s72,-4.9187,-0.1149,-1.2484,-6.3407,2.1887,0.5966,6.4
2pov,-6.7776,-0.2045,-2.6926,-7.8109,2.4390,1.4915,7.12
2tmn,-1.3939,1.9345,-1.7720,-6.1226,2.7764,1.7898,5.89
3l4v,-1.0189,0.1163,-1.9280,-9.7511,5.1745,5.3694,6.72
3ggu,-8.9795,-0.4376,-2.0757,-14.9261,4.2837,4.1762,9.77
3kku,-5.4732,-0.0843,-0.6377,-9.0789,2.5379,1.7898,5.7
1ado,-2.1474,-0.6165,-1.5904,-4.9315,2.9029,2.0881,6
1ciz,-10.3985,1.3699,-1.0418,-16.1539,3.0409,2.3864,7.44
1ela,-6.6778,-0.4841,-1.7864,-11.1746,3.4860,3.2813,6.36
2xht,-6.6858,-0.3889,-0.7938,-8.4122,2.0141,0.8949,5.96
1o2n,-9.3103,-0.3444,-2.4194,-12.1266,4.6852,0.8949,6.09
4fm7,-9.1840,-1.3660,-1.2112,-10.8522,2.4557,1.7898,7.24
3k8o,-5.9493,-0.5564,-2.8031,-10.5802,5.3058,2.6847,11.07
2hf8,-12.1008,-2.0585,-6.6726,-16.1108,9.4598,3.2813,5.47
1ork,-8.7097,-1.3296,-1.9566,-13.2638,5.1556,2.6847,8.81
2xxr,-7.2297,-2.8430,-3.9919,-6.4317,3.9488,2.0881,6.55
4dmw,-1.8513,0.9785,-1.6716,-8.9878,4.5483,3.2813,4.94
3zqe,-3.1307,0.1099,-0.0008,-5.3710,0.3413,1.7898,4.23
3pwd,-6.9001,-0.7648,-0.5033,-7.7784,1.5497,0.5966,6.66
3eqr,-7.7660,0.2066,-1.0297,-13.7067,4.0790,2.6847,8.7
3ekv,-9.0739,-0.3248,-1.7372,-14.7361,3.5480,4.1762,9.41
2yi0,-7.2863,-0.3849,-1.1338,-10.5120,3.2530,1.4915,8.12
1qin,-10.3893,-1.7164,-3.8756,-12.8995,3.9260,4.1762,8
1ecv,-9.3851,-1.9402,-3.0341,-9.3421,4.0365,0.8949,4.85
2vw1,-8.0976,-2.6160,-4.4368,-8.8921,5.1626,2.6847,3.52
3c88,-7.3042,-4.2809,-4.3032,-11.2700,6.8822,5.6677,6.8
1rnt,-5.1436,-0.2528,-3.4512,-9.2321,5.7045,2.0881,5.19
1pxp,-6.5558,0.1579,-1.2274,-9.5645,2.8851,1.1932,6.66
1mrs,-6.0191,-0.3646,-2.5398,-11.2131,5.7121,2.3864,3.96
1ype,-11.0590,-0.4634,-2.2945,-14.0630,3.9722,1.7898,8.1
4ek9,-7.1201,-1.5789,-1.5169,-11.3007,5.7849,1.4915,4.42
1dif,-12.8103,-0.6212,-3.8820,-20.2755,5.7041,6.2643,10.66
1aj7,-6.6744,-1.7218,-1.3663,-9.6284,3.3574,2.6847,3.87
3q6w,-9.8604,-0.0999,-0.9820,-14.6306,3.7640,2.0881,7.57
1yvm,-4.8541,-0.0374,-0.2722,-5.8405,0.9976,0.2983,6.4
2amt,-3.5613,2.4517,-3.2831,-14.4310,7.2266,4.4745,4.44
1lkl,-7.0292,-3.2046,-3.9089,-11.5779,5.6962,5.9660,5.81
2bet,-3.7999,-0.8438,-3.8658,-6.4422,4.6673,2.6847,2.77
1qf2,-6.3164,0.3929,-1.5734,-9.6361,2.4121,2.0881,5.92
2w7y,-6.8112,-0.8206,-4.0409,-13.0286,6.3060,4.7728,6.08
1y20,-8.2048,-3.0805,-3.5131,-5.4164,3.2086,0.5966,5.32
3jrx,-11.4283,-0.9083,-1.4868,-13.9670,3.1440,1.7898,9
3k8c,-4.7379,-0.9384,-4.0371,-6.9224,4.1770,2.9830,2.92
1w5w,-15.1925,-0.8174,-4.5141,-21.6989,6.7668,5.0711,8.8
3k2f,-7.7912,-0.7370,-2.5061,-11.1417,3.0139,3.5796,7.2
1a94,-9.4235,-0.5796,-5.4784,-19.5409,7.5247,8.6507,7.85
3su4,-13.0179,-0.3221,-2.4321,-16.1993,3.8475,2.0881,6.26
2xc0,-11.7764,-0.2501,-0.5808,-17.7347,4.7012,2.0881,6.72
1b4z,-11.8865,-4.8103,-5.3390,-14.6620,7.5554,5.3694,5.23
1ndy,-8.2858,-0.7051,-2.2374,-9.7948,2.3633,2.0881,6.17
2e2r,-8.6764,-0.4361,-1.3236,-8.9650,0.8550,1.1932,8.26
3rz8,-4.9317,-0.1010,-1.0356,-7.3017,1.1201,2.3864,8.17
3ewj,-8.0785,-1.0773,-3.3394,-10.8200,2.9821,4.1762,6.84
4ad2,-7.7053,-3.1516,-3.4161,-8.6430,4.5224,2.9830,6.2
1j17,-10.9044,-0.0677,-0.0525,-14.7894,2.8119,1.1932,5.22
2v58,-5.8275,0.2532,-1.1977,-9.1977,3.4198,0.8949,9.09
1os5,-6.3862,-0.0505,-0.5086,-10.1502,1.3402,2.9830,6.85
3b7j,-4.1675,-0.0075,-0.0002,-5.4076,0.9495,0.2983,5.17
4asj,-7.7224,-0.0765,-1.1026,-11.0663,3.0315,1.4915,7.55
1ols,-9.7041,-0.9511,-4.1907,-13.6537,6.4066,2.6847,5.82
3mam,-1.9337,-0.3136,-0.0064,-4.1610,1.9507,0.5966,4.12
3fjg,-4.0930,-1.4529,-2.2352,-6.4620,3.9691,2.0881,3.73
1fkg,-7.2986,-0.1230,-0.8788,-10.0242,0.7444,2.9830,8
1s63,-5.1703,-0.5882,-0.9456,-6.9984,1.8704,1.4915,9.05
3std,-10.6406,0.0064,-0.8448,-12.8201,1.2280,1.7898,11.11
1r1j,-5.4576,0.2220,-1.9372,-10.2773,3.8502,2.6847,8.64
2y9g,-2.5366,-0.9758,-2.6250,-5.2290,2.7137,3.5796,3.77
1m48,-9.5589,-1.5143,-2.3896,-11.1643,2.5263,2.9830,5.09
2vwo,-11.1005,-0.0912,-1.0162,-15.7946,4.0117,1.7898,7.51
1xh4,-16.6501,-2.7583,-3.6778,-17.9687,5.3683,2.3864,7.47
3ta0,-6.3782,-4.0443,-3.0948,-11.2743,8.7538,3.2813,3.47
3fh7,-8.9791,1.7256,-0.6123,-16.3610,3.5838,2.6847,7.6
1f0t,-8.1150,-0.3975,-2.6179,-11.4284,3.9424,2.3864,6
1avn,-0.2220,-0.0664,-0.5341,-1.8837,1.3672,0.8949,3.9
1li3,-4.1113,-0.0262,-0.1919,-4.7443,0.5528,0.2983,4.25
2j7b,-8.7427,-1.3385,-4.4241,-8.1953,3.7237,1.4915,6.62
5er1,-8.1664,-4.0323,-2.0308,-11.4188,3.6478,5.6677,6.02
2y5g,-9.3332,-0.3472,-0.5396,-13.6749,3.4387,1.7898,6.84
3o5n,-10.4114,-2.2834,-2.2295,-9.8734,3.0801,0.8949,4.76
3o5x,-3.1628,-1.6825,-1.4053,-6.4751,3.7154,2.6847,5.28
3pck,-1.9880,-0.6808,1.5253,-6.0027,2.5736,0.5966,6.7
3fzy,-17.1517,-11.2818,-9.4771,-12.1419,9.4848,6.2643,6.74
3bxh,-4.2683,-2.6673,-1.5272,-8.7472,5.6905,2.9830,4.03
2xmy,-7.6147,-0.1292,-1.3844,-11.4350,3.2458,2.0881,9.96
3buf,-3.6894,-1.4285,-1.1149,-3.5246,1.1855,1.1932,3.1
2q6f,-5.1127,-0.5067,-3.3723,-11.7157,4.8144,5.6677,5.44
1bwb,-18.9669,-1.4601,-5.2648,-23.0585,6.6403,4.1762,8.42
2drc,-9.5623,-3.6116,-3.8355,-11.3247,5.6299,3.5796,9.89
2zc9,-10.3448,-0.3028,-1.5254,-12.9935,2.3889,2.0881,6.74
3dsz,-6.9319,-3.0049,-3.8742,-13.8301,6.0215,7.7558,7.77
2v8w,-11.8473,-6.9170,-3.4406,-9.2066,4.7339,2.9830,6.82
1oau,-7.4187,-2.7752,-0.9625,-9.2053,3.4361,2.0881,7.7
2eg8,-5.7355,-0.7147,-3.0669,-5.4505,3.1983,0.2983,4.5
2il2,-15.2132,-2.7840,-3.2439,-18.2415,5.1784,3.8779,7.1
2pk6,-14.1759,-0.2079,-3.2085,-21.1512,5.6188,4.7728,10.89
1qbt,-19.4740,-1.0009,-5.4220,-24.0978,6.8705,4.1762,10.62
3m8t,-2.9748,0.1666,-0.5118,-5.1123,1.5878,0.8949,4
2hjb,-6.1426,-1.6373,-1.0214,-6.5149,2.1360,0.8949,4.39
3c2u,-8.8566,-5.7289,-3.6931,-9.9060,5.1020,5.3694,2.9
2fxv,2.9346,-1.4344,-3.6666,-0.4749,6.7207,1.7898,5.35
3mhw,-5.2371,-0.1120,-1.3663,-6.4591,2.4020,0.2983,2.3
2izl,-9.1205,-1.4061,-3.6524,-9.3684,3.5167,1.7898,6
4exs,-3.0060,-0.1136,-0.7162,-4.2365,1.1653,0.8949,4.41
3t83,-4.5089,-0.1854,-1.0718,-11.0313,3.6034,4.1762,6.98
1usk,-8.5312,-2.2064,-3.4331,-6.8300,2.7451,1.1932,6.4
1pb9,-7.8486,-1.9726,-3.4797,-5.5604,2.8657,0.2983,3.62
1ucn,-5.4480,-1.7906,-2.6103,-9.1045,5.3727,2.6847,5.22
3dp4,-8.6692,-2.8768,-3.4535,-8.2034,4.3730,1.4915,7.37
1upf,-3.0131,-0.0083,-0.9373,-3.8134,1.7459,0.0000,4.6
2qbs,-10.1335,-2.8285,-2.3567,-11.0163,3.9799,2.0881,6.68
2fqy,-8.3047,-1.5679,-3.4309,-11.0509,5.9552,1.7898,6.57
2vqt,-9.5447,-2.9726,-4.5997,-9.6496,5.2908,2.3864,6
2zfs,-8.9997,-0.3398,-2.4689,-12.4048,3.8274,2.3864,6.54
1bgq,-7.3031,-0.5599,-0.9627,-8.8692,2.4921,0.5966,8.57
1nl9,-11.0086,-3.4808,-4.0650,-11.6483,4.6059,3.5796,5.96
2v88,-6.2650,-0.9791,-4.0862,-16.0320,5.2867,9.5456,4.09
2xj2,-9.0315,-1.5031,-1.1450,-10.0274,2.4508,1.1932,7.18
1o2j,2.3867,-0.4371,6.1779,-9.4403,4.2964,1.7898,6.92
1v2j,-5.5131,-0.2523,-1.9621,-6.3204,2.4251,0.5966,3.25
2j7g,-7.5833,-0.6241,-4.4271,-9.7167,5.0964,2.0881,7
4dkq,-7.4301,-0.4569,-1.0748,-11.4363,4.0466,1.4915,6.6
1qf0,-8.8569,0.6968,-2.8038,-14.0992,3.7696,3.5796,7.38
2vvs,-10.0368,-1.0432,-4.8420,-11.0689,4.5309,2.3864,7.34
3sbh,-5.3327,-0.1322,-1.1243,-7.4747,1.6086,1.7898,7.28
3r0y,-2.0561,-0.0322,-0.7230,-8.3230,2.2492,4.7728,4.84
2vmc,-3.8604,-0.7653,-2.7174,-4.5840,2.4164,1.7898,2.94
2vxn,-6.0225,-1.2684,-3.9777,-6.0554,3.4892,1.7898,5
1pzi,-5.3070,-1.2979,-3.2321,-7.3456,3.5855,2.9830,4.22
3f78,-2.2655,-0.0192,-0.0000,-4.7432,1.6020,0.8949,3.1
1d7j,-2.5065,-0.1123,-0.6004,-3.2062,0.5176,0.8949,3.3
3gi4,-9.3776,-0.2734,-1.7622,-15.6750,4.1568,4.1762,10.8
1s89,-4.9390,-0.5369,-3.7201,-6.1669,3.9935,1.4915,5.24
2j94,-8.7543,-0.1817,-0.5682,-13.5826,3.7884,1.7898,6.27
3ijh,-6.2922,-2.3810,-4.2012,-7.4851,4.4938,3.2813,4
3el4,-12.7986,-1.1430,-3.3536,-17.4314,4.9532,4.1762,7.17
3i7e,-8.6601,-0.3668,-1.5584,-14.6647,3.7536,4.1762,10.85
3b3x,-2.1703,-1.2928,-2.4693,-4.4532,4.2552,1.7898,3.6
2pnc,-6.4022,-1.2289,-0.9941,-6.9927,2.2169,0.5966,3.33
3djq,-2.3120,-0.8936,-1.6199,-6.5709,3.4911,3.2813,2.98
3ip6,-7.4720,-1.6693,-2.5626,-6.3787,2.8403,0.2983,6.6
3dri,-3.0580,-1.5293,-2.7450,-7.3714,3.8149,4.7728,4.42
1lee,-9.0961,-0.3395,-1.6073,-14.9355,3.3117,4.4745,7.74
3uw4,-11.2128,-2.8329,-2.1844,-11.9625,3.3806,2.3864,7.77
2oi0,-7.0644,-0.0758,-0.5675,-9.5268,1.6142,1.4915,7.55
3dc3,-3.3972,-0.0843,-1.0576,-5.9124,2.1656,1.4915,8.31
1qbn,-7.5910,-0.4764,-2.5663,-12.0909,4.5597,2.9830,5.85
2r1y,-5.5287,-2.1777,-3.6757,-5.0251,3.2618,2.0881,4.51
3zyf,-1.8847,0.3822,-1.6081,-5.7509,2.7058,2.3864,4.85
3g2h,-6.8435,-0.4763,-2.9487,-10.2418,4.7351,2.0881,3.82
3gst,-15.3076,-4.3918,-5.8625,-13.6476,4.7165,3.8779,6.72
1rp7,-9.1341,-0.1651,-4.1875,-13.9245,6.7565,2.3864,8.52
1gi7,-6.3270,-0.1808,-2.1835,-8.5934,4.0342,0.5966,4.51
1odi,3.8961,-0.3893,-2.7908,-0.6522,5.9387,1.7898,4.21
3gtc,-0.6925,-0.4102,-0.1532,-2.4975,1.7719,0.5966,2.35
1pxo,-5.4902,0.3795,-1.1125,-9.7377,3.4891,1.4915,8.7
1b1h,-14.6934,-5.0887,-5.2282,-16.9984,6.9542,5.6677,7.03
2p4s,-8.5267,-0.8701,-2.8342,-10.8030,4.4890,1.4915,9.51
2g8r,-2.0329,-0.5118,0.1450,-6.5496,3.0937,1.7898,3.99
3kyq,-1.3177,-0.5485,-0.0549,-6.3528,0.5674,5.0711,4.22
4agm,-5.5327,-0.3916,-0.0031,-8.3834,1.4556,1.7898,3.98
3ocp,-8.7440,-1.5075,-3.1590,-9.2588,4.2864,0.8949,7.57
2p53,-5.2255,-0.6982,-3.9154,-9.4116,5.5183,3.2813,7.46
1lf2,-8.9430,-0.4074,-1.8175,-14.5638,3.3712,4.4745,7.52
1ndw,-6.3157,-0.6803,-2.2838,-8.2112,2.7715,2.0881,5.23
3h5b,-9.4759,-0.5161,-1.0257,-15.7000,3.5898,4.1762,10
2r9x,-6.5255,-1.5474,-2.0367,-8.0010,3.2698,1.7898,4.85
3pb9,-4.7879,-0.1313,-0.7765,-6.4934,2.0167,0.5966,6.58
3s0d,-3.8664,-0.1073,-0.2331,-5.6730,0.3572,1.7898,7.05
3nes,-4.3812,0.1416,-0.0911,-7.9133,1.3935,2.0881,5.62
2pvl,-7.0542,0.1606,-0.6859,-11.2460,3.5238,1.1932,7.62
2pym,-11.3931,-1.1596,-1.9606,-15.6716,3.8191,3.5796,6.82
1jgl,-10.7732,-0.3004,-1.6143,-10.3129,0.8578,0.5966,8.7
3lir,-8.1494,0.0685,-2.0773,-13.7100,3.3932,4.1762,6.92
1nfw,-10.0308,-0.1974,-0.4611,-13.6565,2.7926,1.4915,8.96
1o0n,-4.6613,-1.0952,-2.5666,-7.0254,3.6395,2.3864,4.09
1hdq,-5.0564,-1.2695,-2.4376,-5.6623,2.8215,1.4915,5.82
3hv8,-10.5148,-2.3500,-2.5710,-15.5423,8.1587,1.7898,6.98
1b8n,-8.8638,-1.7643,-3.9674,-10.7640,5.8421,1.7898,10.52
2oag,-11.6716,-3.7472,-1.9952,-12.2002,4.7795,1.4915,8.47
3f16,-6.9612,-0.2574,-2.5980,-9.2334,2.7411,2.3864,8.23
3d4y,-4.5451,-0.4010,-2.0057,-7.8998,4.2700,1.4915,5.7
1uz4,-6.6649,-0.6868,-3.5714,-6.7668,3.1670,1.1932,3.4
2j7f,-6.5974,-0.6013,-3.6346,-9.4308,5.2795,1.7898,6.35
1o36,-7.9576,-0.4396,-3.6290,-11.5879,5.3124,2.3864,5.96
3ip5,-6.7709,-2.3730,-3.0858,-4.9351,3.0264,0.5966,6.22
3bex,-4.2475,-0.7122,-2.2778,-7.2447,3.0041,2.9830,5.57
1olx,-9.5619,-1.2362,-3.2963,-14.5260,6.8119,2.6847,4.33
4h75,-9.9353,-6.5345,-5.6612,-15.8605,7.3821,10.7388,6.6
2h21,-7.7176,-1.3585,-3.2638,-12.6535,6.2768,3.2813,6.54
4ax9,-11.4662,-1.8356,-3.5876,-14.3334,5.0091,3.2813,9.57
2i6b,-2.0008,0.2290,-0.0437,-6.4335,2.4576,1.7898,7.17
2d1n,-9.4108,-1.6651,-2.8611,-14.8889,4.0383,5.9660,8.15
3ao2,-6.6043,0.1492,-0.0155,-9.8486,2.8123,0.2983,3.77
2h15,-6.4451,-0.1766,-1.7509,-8.7066,2.9957,1.1932,5.67
3hk1,-6.3200,-1.4079,-0.8994,-8.5157,2.4149,2.0881,6.17
2rk8,-3.4739,-1.8009,-1.8612,-3.7349,3.0281,0.8949,3.64
2e27,-8.5693,-0.7476,-1.2766,-11.1691,2.8342,1.7898,9.35
1n4k,-8.2739,-5.1827,-5.4302,-6.9199,5.0827,4.1762,10.05
3c2f,-4.1051,-2.6717,-3.9835,-5.9737,4.6458,3.8779,2
2ptz,-5.9010,-0.9330,-4.1397,-6.0921,4.3689,0.8949,7.82
3s71,-5.3293,-0.1061,-1.0443,-6.3325,1.5570,0.5966,8.64
2rio,-4.1281,-0.3385,-2.3183,-10.1520,6.2943,2.3864,4.69
1xhy,-9.9819,-2.9538,-4.1498,-8.6071,3.9390,1.7898,6.18
4dkp,-6.3722,-0.2216,-0.5655,-9.7732,2.9949,1.1932,5.72
3kdc,-12.9352,-0.0949,-1.4451,-19.8827,4.9079,3.5796,9.28
4f1l,-8.7333,-0.7053,-2.5518,-9.5296,2.8602,1.1932,5.12
2web,-7.0824,1.2960,-1.9988,-15.1929,4.3388,4.4745,5.12
2i3h,-9.5928,-2.5329,-2.3618,-11.6305,3.9494,2.9830,7.4
3u10,-10.9642,-1.8261,-3.5984,-12.4830,6.0484,0.8949,5.44
2p7a,-5.3719,-0.3266,-0.6862,-5.3382,0.6807,0.2983,6.1
3c8e,-7.2614,-3.0899,-4.2365,-8.9409,5.1281,3.8779,4.15
3kmx,-5.6131,-0.4643,-1.7828,-7.9260,2.1735,2.3864,4.82
3c8b,-9.6931,-4.1694,-5.7641,-11.9177,6.4904,5.6677,6.1
4hf4,-8.2155,0.2257,-0.0453,-13.5917,3.1078,2.0881,8.62
1swr,-10.6832,-2.3494,-3.6472,-9.2454,3.0674,1.4915,6.92
1ypj,-10.7996,-0.6654,-2.1607,-13.8572,4.0940,1.7898,7.02
3f7h,-10.7700,-2.1256,-2.6083,-11.6852,2.9644,2.6847,7.09
1g2l,-9.3170,-0.3766,-1.9212,-15.6330,4.7359,3.8779,7.24
2qrg,-8.6370,-0.5283,-3.4794,-11.8349,5.1175,2.0881,5.18
2xd9,-9.7895,-0.0713,-4.1117,-10.8796,3.7815,1.4915,6.46
4ei4,-7.0488,-0.1081,-1.0773,-9.1070,2.6470,0.5966,8.74
3bgs,-6.9716,-0.6045,-2.2851,-9.5174,3.9440,1.4915,9.42
2ate,-5.5807,-1.2838,-4.9305,-8.0449,5.9939,2.6847,7.07
3dxh,-1.9593,-0.5431,-1.6636,-6.5962,3.5623,3.2813,3.19
2qd7,-10.5202,-0.3492,-2.2984,-15.6787,3.9283,3.8779,9.1
3d8y,-2.8426,0.1590,-0.8941,-5.6605,2.3598,1.1932,3.4
1ex8,-13.6181,-3.4012,-7.9512,-18.7983,12.0581,4.4745,6.33
2ha5,-3.4844,-1.0516,-0.0001,-4.7708,1.1449,1.1932,4.34
2hb3,-9.8704,-0.3064,-1.7174,-15.6717,3.3507,4.4745,11.35
3ryy,-4.6470,-0.1121,-0.9945,-6.5702,1.5384,1.4915,7.42
4a6b,-11.2757,-0.4655,-1.9595,-18.1602,4.2383,5.0711,8.38
1wdn,-9.8568,-3.1071,-5.0369,-7.2275,4.0232,1.4915,6.3
1qji,-6.6229,-0.6273,-1.8276,-14.4090,3.9768,6.2643,4.85
1x8j,-7.0101,-0.0732,-0.0060,-6.7012,-0.5280,0.2983,6.96
1fh7,-8.8311,-2.6928,-3.6402,-9.2982,4.7120,2.0881,5.24
2cgf,-6.6631,-0.3548,-0.4919,-8.6697,2.2567,0.5966,6.41
2yi7,-6.7779,-0.3822,-1.1601,-10.1056,3.0802,1.7898,8.32
1ch8,-12.3974,-3.9657,-5.0490,-14.3304,8.8596,2.0881,7
3ms9,-4.5240,-0.0108,-0.0568,-6.5152,1.1639,0.8949,5.22
1wur,-14.1088,-4.9426,-6.8623,-15.4517,8.9716,4.1762,6.66
1mtr,-13.0484,-2.2407,-2.9265,-15.9105,4.4497,3.5796,8.4
2j4i,-10.5590,-0.2215,-0.7913,-15.5218,2.9926,2.9830,9
3vd9,-5.5405,-0.4569,-3.0081,-7.2003,3.0366,2.0881,4
3si4,-8.5948,-0.3111,-1.6626,-11.4921,2.7829,2.0881,3.88
1owe,-7.2599,-0.3324,-2.3848,-9.3156,3.5797,1.1932,6.2
3sur,-8.8131,-1.1003,-3.2975,-9.0635,3.4550,1.1932,4.15
1dud,-6.3230,-0.9054,-3.8666,-8.5517,4.0178,2.9830,4.82
