name,cyscore,cyscore_hydrophobic,cyscore_Vdw,cyscore_HBond,cyscore_Ent,affinity
1pa9,-2.0215,101.232,20.101,5.107,4,4.6
5std,-5.8040,415.061,37.833,-0.000,4,10.49
1g4o,-2.3047,101.183,23.812,-0.000,4,8.25
1tx7,-2.3442,112.207,20.796,11.143,1,4.6
1kav,-3.5661,185.683,33.154,2.821,6,5.82
1pro,-6.8678,370.451,59.770,-0.000,6,11.3
1qy2,-2.6967,223.488,14.349,-0.000,3,5.74
2dri,-2.6312,152.939,19.958,-0.000,0,6.89
1n4h,-3.8765,217.598,30.275,1.143,0,6.55
1wvj,-2.8676,150.866,25.041,10.250,3,6.73
1hvi,-7.8183,442.256,64.948,1.571,6,10.92
1f5l,-2.2879,86.732,23.723,8.536,2,5.28
1ony,-3.8819,198.671,36.330,14.286,6,6.77
1tq4,-3.5967,164.744,36.332,11.750,6,6.19
2arm,-1.8573,117.854,17.174,-0.000,6,8.13
1ikt,-5.4553,401.061,35.661,-0.000,6,3.4
1i7z,-4.2092,247.927,35.800,-0.000,6,6.4
1m7i,-5.1316,259.598,47.783,-0.000,6,5.4
1jyq,-5.3684,272.744,49.194,11.286,6,8.7
1adl,-2.9386,174.280,25.999,3.429,6,5.36
1epo,-5.4945,259.841,53.012,-0.000,6,7.96
1bnu,-3.8618,203.366,33.626,-0.000,3,9.7
1pph,-3.3502,134.707,35.829,9.036,6,5.92
1k1m,-4.1536,191.134,40.791,8.429,6,7.4
2a5b,-2.2089,118.915,19.097,-0.000,2,3.93
1alw,-1.6360,95.780,14.103,1.214,3,6.52
1hms,-3.5055,254.195,24.714,3.500,6,6.37
1g7g,-4.2146,244.354,35.916,9.536,6,6.6
2h4g,-3.0516,185.378,25.590,6.357,6,6.52
1r1h,-5.6228,325.366,46.936,3.607,6,8.92
1fo0,-10.4166,555.634,88.774,10.357,6,5.59
2gl0,-2.6969,132.622,24.543,-0.000,2,4.82
1yqj,-5.5107,326.195,44.142,0.000,4,8.14
1n46,-7.0206,492.305,46.684,5.143,6,10.52
1jn4,-3.5797,110.463,42.997,0.393,6,4.95
1qaw,-3.0443,207.988,21.228,0.036,3,5.12
1mes,-6.6736,385.488,55.167,-0.000,6,7.7
1bnw,-3.3223,177.049,30.152,-0.000,4,9.08
1uj6,-2.1545,155.476,16.975,0.857,6,3.05
1ghy,-3.5260,193.866,28.232,10.857,1,8.1
1w5x,-9.1539,518.854,75.265,-0.000,6,8.4
2j2u,-5.1200,226.622,50.299,0.357,4,7.33
1c5q,-2.8976,116.756,27.754,9.000,0,6.36
1jfh,-2.5313,132.000,25.259,-0.000,6,2.05
1b40,-5.7156,318.634,48.591,15.679,6,7.28
2ewb,-1.3536,0.988,23.690,1.714,6,6.1
1ai7,-2.3916,157.622,15.929,-0.000,0,4.09
1utj,-1.9545,92.915,17.707,4.571,1,3.84
1rql,-1.6552,89.341,14.516,1.786,2,2.75
1d7i,-1.4687,74.341,14.886,-0.000,4,3.6
1m2r,-3.2755,145.390,30.168,0.607,0,6.46
1oss,-1.7665,54.415,18.726,10.071,0,4.79
1ugp,-0.9894,65.037,7.829,-0.000,2,2.89
2bpy,-6.8997,413.220,55.149,-0.000,6,7.4
1a99,-1.7516,122.732,12.138,12.036,3,5.7
2c3l,-2.4868,149.378,18.894,0.071,1,5.07
1tog,-1.8327,109.110,15.193,5.643,3,3.22
2fqx,-3.5666,164.500,32.925,10.679,2,7.15
1g98,-1.6407,52.951,21.746,-0.000,6,5.7
2a5c,-2.6849,154.854,21.726,-0.000,2,4.62
1b3l,-3.8960,206.171,35.677,13.464,6,5.89
1c5s,-2.6586,103.244,25.881,9.357,0,6
1hih,-6.3706,377.854,51.683,-0.000,6,8.05
1c3x,-2.2988,127.110,17.780,10.607,0,3.68
1nfu,-4.8679,194.183,49.870,0.929,4,7.74
1uwu,-2.3276,135.537,18.771,1.786,2,5.98
1ew9,-0.8261,48.012,6.875,-0.000,1,3.22
2h5a,-2.0815,86.915,22.272,-0.000,4,5.1
2aqu,-7.3178,425.220,59.784,-0.000,6,9.32
1yds,-3.0134,168.280,26.561,3.857,4,5.92
1pkx,-5.3068,259.744,49.622,1.786,6,6.92
1e2k,-3.4852,204.829,27.387,-0.000,2,4.94
1nli,-1.9321,133.854,12.091,0.071,0,3.59
2c97,-2.5490,109.195,28.210,0.393,6,6.14
1siv,-6.0059,324.402,52.375,9.250,6,8.08
1v2k,-5.2283,236.720,50.075,-0.000,4,6.19
1hsh,-7.0257,403.915,58.081,-0.000,6,9.42
1afl,-1.5684,88.878,16.223,5.071,6,6.28
1hyo,-1.6810,63.085,19.239,1.500,4,4.07
1cbx,-2.9431,207.951,20.639,8.536,4,6.35
1c5c,-3.1575,141.341,29.294,6.821,1,6.96
1ghz,-2.8591,130.598,26.128,9.750,1,4.8
1add,-3.8480,214.622,31.120,8.857,2,6.74
2fx6,-2.4216,107.671,22.122,4.393,0,3.7
1fzm,-6.5152,242.756,69.513,7.929,6,7.7
1qhc,-4.2097,179.561,43.767,4.036,6,7.57
1c5p,-1.9331,90.756,16.812,10.321,0,4.68
1j01,-2.9051,135.439,28.442,-0.000,4,6.47
1mmq,-4.0009,210.720,36.594,-0.000,6,7.52
2f7p,-2.7694,141.293,25.938,11.107,4,6.6
1d6w,-4.5917,296.122,35.326,7.143,6,5.96
1c5n,-2.2041,71.293,23.148,7.964,0,4.7
1a4k,-3.4169,147.159,36.294,-0.000,6,8
1drj,-2.4774,136.683,19.661,-0.000,0,7.4
1ocq,-3.2894,203.537,26.675,11.357,6,5.19
1nvr,-5.4430,325.683,41.893,2.786,3,8.11
1b58,-5.3134,272.963,48.281,13.464,6,6.59
1hxw,-7.3708,385.707,65.246,-0.000,6,10.82
1uw6,-2.8349,163.244,22.288,0.143,1,7.34
1mjj,-5.3811,313.256,44.952,1.714,6,8.74
1jak,-3.0696,159.354,26.574,4.750,2,5.57
1k4h,-2.6748,126.280,27.133,6.821,6,5.11
1o2q,-3.7154,172.646,35.987,9.500,4,7.68
1ele,-4.6790,261.000,41.057,-0.000,6,6.85
1hwr,-4.3188,227.598,39.804,-0.000,6,8.33
1gvw,-4.8250,201.512,50.241,0.036,6,6.96
1e4h,-2.4643,174.146,15.019,-0.000,0,8.41
1b38,-3.1052,146.817,31.642,4.286,6,6.6
1zdp,-3.3921,211.756,27.503,3.536,6,5.74
1zog,-2.1520,80.573,22.830,0.000,2,7.15
2cf8,-5.0081,262.159,43.412,11.071,4,8.1
1elr,-3.9717,234.610,33.594,8.536,6,4.96
1fao,-2.2229,73.268,27.545,5.536,6,7.37
1b32,-5.3108,310.866,43.725,13.857,6,7.1
1ppi,-6.4962,306.012,61.680,8.929,6,5.01
1y1z,-1.9688,124.512,13.914,10.607,1,3.08
1oz0,-4.3694,113.878,53.690,8.929,6,7.7
1lrh,-3.1169,229.890,19.068,-0.000,2,6.82
2ccc,-2.3090,89.524,22.825,0.000,0,7.76
1d2e,-3.9803,186.244,39.245,14.036,6,6
1x8d,-1.9308,94.720,16.726,-0.000,0,2.21
1yqy,-4.3052,247.744,35.991,0.107,4,7.62
1oe8,-1.7272,72.098,20.035,16.964,6,5.52
1h1s,-3.7837,194.171,35.939,2.036,6,8.22
2erz,-3.0284,139.878,28.342,3.500,2,5.66
1bxr,-5.0590,298.244,41.635,12.393,6,3.4
2bza,-2.0364,106.012,17.341,4.536,1,2.8
1br6,-2.8900,172.780,23.035,3.500,3,3.22
1g1d,-2.7480,134.232,26.309,-0.000,4,9.44
2gv6,-2.8940,74.061,36.984,10.286,6,7.34
2bfr,-3.4350,164.634,34.220,6.357,6,5.25
1gyx,-1.6713,77.902,14.893,1.750,0,2.48
1g52,-3.0105,155.610,27.574,-0.000,4,9.54
1c5o,-1.6220,67.634,15.065,9.929,0,3.49
2bmk,-2.5535,172.963,20.326,9.536,6,5.62
2gsu,-2.3221,97.671,25.643,1.357,6,3.59
2f8g,-5.7660,320.049,49.788,0.071,6,8.7
1jzs,-4.1312,197.195,40.700,-0.000,6,6.6
2hu6,-4.2272,194.134,40.626,-0.000,4,3.81
1ezq,-5.4998,275.085,50.862,10.214,6,9.05
1v1j,-2.4647,124.598,21.522,-0.000,1,4.82
1t7j,-4.9184,252.951,45.474,0.179,6,8.7
