name,AlphaHB,repulsion_term,attraction_term,HB_term,affinity
1i7z,-96.0875,0.00821911,-10.817,3,6.4
1m7i,-169.014,0.0693474,-16.1707,-2,5.4
1jyq,-219.61,0.115938,-11.6769,-26,8.7
1adl,-141.393,0.00464411,-11.744,-6,5.36
1epo,-221.692,0.0747249,-21.0439,-3,7.96
1bnu,-121.677,0.00648821,-7.77415,-11,9.7
1pph,-112.11,0.00444599,-9.61541,-4,5.92
1k1m,-105.156,0.0239246,-10.1395,-1,7.4
2a5b,-97.3918,0.029567,-9.36874,-1,3.93
1alw,-51.7412,0.0034752,-5.1776,-0,6.52
1hms,-132.537,0.00118796,-11.6549,-4,6.37
1g7g,-169.808,0.0795217,-11.8603,-13,6.6
2h4g,-115.658,0.0155576,-7.98133,-9,6.52
1r1h,-214.044,0.125771,-13.9302,-19,8.92
1fo0,-428.111,0.126547,-34.1376,-22,5.59
2gl0,-111.512,0.0406156,-9.19185,-5,4.82
1yqj,-170.583,0.0226075,-17.4809,1,8.14
1n46,-187.356,0.0481218,-14.7837,-10,10.52
1jn4,-176.431,0.00300091,-14.0461,-9,4.95
1qaw,-91.7138,0.0401584,-8.01154,-3,5.12
1mes,-250.534,0.0221285,-21.0755,-10,7.7
1bnw,-100.325,0.00390582,-6.03637,-10,9.08
1uj6,-125.569,0.0524971,-7.00939,-14,3.05
1ghy,-73.3314,0.0350468,-8.96819,4,8.1
1w5x,-313.785,0.0502733,-25.0287,-16,8.4
2j2u,-119.073,0.0636746,-11.971,-0,7.33
1c5q,-81.6317,2.87186e-005,-7.3632,-2,6.36
1jfh,-105.29,0.000913431,-8.92993,-4,2.05
1b40,-184.127,0.0222871,-16.8349,-4,7.28
2ewb,-104.391,0.0101505,-7.64928,-7,6.1
1ai7,-39.5238,0.0103875,-4.36276,1,4.09
1utj,-57.0397,0.000439962,-4.90441,-2,3.84
1rql,-51.1087,0.0082976,-3.51917,-4,2.75
1d7i,-35.8284,0.0102137,-2.79306,-2,3.6
1m2r,-97.0688,0.0172298,-10.1241,1,6.46
1oss,-52.9302,0.00430695,-4.89732,-1,4.79
1ugp,-35.3242,0.013798,-2.74622,-2,2.89
2bpy,-223.827,0.000920247,-19.9836,-6,7.4
1a99,-50.2914,0.0138765,-3.44302,-4,5.7
2c3l,-83.6365,0.114279,-7.67793,-2,5.07
1tog,-80.6782,0.00430954,-6.47213,-4,3.22
2fqx,-141.644,0.016028,-10.5804,-9,7.15
1g98,-137.346,0.028861,-7.76346,-15,5.7
2a5c,-99.1375,0.0384512,-8.75221,-3,4.62
1b3l,-172.097,0.00887377,-12.4185,-12,5.89
1c5s,-62.0696,0.00285481,-6.60981,1,6
1hih,-211.73,0.0176024,-18.3906,-7,8.05
1c3x,-77.4057,0.0322743,-6.57285,-3,3.68
1nfu,-114.75,0.052734,-11.1277,-1,7.74
1uwu,-89.513,0.0386828,-6.98998,-5,5.98
1ew9,-10.4813,0.0742001,-1.92233,2,3.22
2h5a,-111.439,0.0115239,-6.35544,-12,5.1
2aqu,-225.91,0.0781381,-21.4692,-3,9.32
1yds,-101.395,0.0152168,-8.95468,-3,5.92
1pkx,-209.597,0.0378581,-12.5975,-21,6.92
1e2k,-95.0602,0.0761883,-8.7822,-2,4.94
1nli,-95.1595,0.0297318,-5.94568,-9,3.59
2c97,-135.153,0.00449742,-9.51976,-10,6.14
1siv,-219.075,0.0233937,-15.9309,-15,8.08
1v2k,-116.442,0.0129657,-12.0571,1,6.19
1hsh,-250.837,0.0281574,-21.9119,-8,9.42
1afl,-87.8688,0.213725,-5.40061,-9,6.28
1hyo,-97.9528,0.00155051,-5.79683,-10,4.07
1cbx,-151.267,0.0171628,-7.94389,-18,6.35
1c5c,-82.3725,0.141968,-5.17922,-8,6.96
1ghz,-96.4611,0.000420792,-8.44653,-3,4.8
1add,-129.002,0.0232138,-10.1234,-7,6.74
2fx6,-58.2861,0.02287,-5.85148,-0,3.7
1fzm,-326.214,0.0176515,-25.8391,-17,7.7
1qhc,-197.646,0.0478949,-14.6125,-13,7.57
1c5p,-66.7086,0.00311195,-5.47398,-3,4.68
1j01,-127.773,0.0202973,-8.79762,-10,6.47
1mmq,-160.053,0.00533089,-10.8106,-13,7.52
2f7p,-154.503,0.1354,-8.78569,-17,6.6
1d6w,-132.31,0.324633,-12.3556,-3,5.96
1c5n,-55.2898,0.0114183,-6.3404,2,4.7
1a4k,-131.906,0.035305,-13.2259,-0,8
1drj,-137.098,0.0240146,-5.73378,-20,7.4
1ocq,-128.042,0.00995028,-7.61412,-13,5.19
1nvr,-147.384,0.0219843,-15.1604,1,8.11
1b58,-200.33,0.00524054,-17.2382,-7,6.59
1hxw,-244.733,0.0304276,-20.9037,-9,10.82
1uw6,-64.4033,0.0119452,-6.45227,-0,7.34
1mjj,-140.967,0.0312749,-12.928,-3,8.74
1jak,-125.768,0.0516775,-7.82849,-12,5.57
1k4h,-120.826,0.00740101,-10.09,-5,5.11
1o2q,-111.237,0.0550806,-11.1788,-0,7.68
1ele,-116.913,0.00625316,-11.2975,-1,6.85
1hwr,-163.688,0.0144746,-15.5833,-2,8.33
1gvw,-222.509,0.0665909,-20.3175,-5,6.96
1e4h,-55.843,0.00244682,-5.58674,-0,8.41
1b38,-193.615,0.0437223,-15.4052,-10,6.6
1zdp,-143.321,0.0360003,-8.36811,-15,5.74
1zog,-71.2117,0.0016232,-7.52279,1,7.15
2cf8,-137.204,0.045116,-13.3656,-1,8.1
1elr,-156.808,0.0122995,-10.4931,-13,4.96
1fao,-177.134,0.00900075,-7.32245,-26,7.37
1b32,-190.533,0.0164373,-15.0697,-10,7.1
1ppi,-323.48,0.0185262,-24.7666,-19,5.01
1y1z,-86.0192,0.0127858,-5.01471,-9,3.08
1oz0,-230.349,0.159723,-19.5947,-9,7.7
1lrh,-104.606,0.0250647,-7.6857,-7,6.82
2ccc,-72.1782,0.0222946,-6.44011,-2,7.76
1d2e,-226.795,0.0336052,-13.1131,-24,6
1x8d,-78.945,0.000500234,-5.895,-5,2.21
1yqy,-171.497,0.0357433,-11.9854,-13,7.62
1oe8,-116.176,0.00159238,-8.41923,-8,5.52
1h1s,-151.52,0.0369385,-13.5889,-4,8.22
2erz,-108.385,0.103536,-10.142,-2,5.66
1bxr,-262.911,0.170725,-15.6618,-27,3.4
2bza,-44.2124,0.000954361,-4.82219,1,2.8
1br6,-153.277,0.0262263,-10.954,-11,3.22
1g1d,-102.712,0.019959,-6.69118,-9,9.44
2gv6,-124.108,0.00568796,-10.8165,-4,7.34
2bfr,-164.722,0.00425025,-12.4764,-10,5.25
1gyx,-54.2082,0.000275585,-4.62109,-2,2.48
1g52,-102.231,0.0160521,-6.63918,-9,9.54
1c5o,-46.6816,0.00580476,-5.07396,1,3.49
2bmk,-143.754,0.0481157,-8.82352,-14,5.62
2gsu,-168.331,0.0276487,-10.4608,-16,3.59
2f8g,-214.101,0.0775552,-18.2876,-8,8.7
1jzs,-180.593,0.00232913,-16.8616,-3,6.6
2hu6,-112.056,0.0291025,-10.8348,-1,3.81
1ezq,-146.861,0.0388119,-14.3249,-1,9.05
1v1j,-118.535,0.00537442,-7.0589,-12,4.82
1t7j,-201.364,0.0278658,-17.3642,-7,8.7
