name,AlphaHB,repulsion_term,attraction_term,HB_term,affinity
4p5d,-240.938,0.0435998,-16.5374,-19,5.82
4ahu,-67.6699,0.0303834,-6.79738,-0,2.27
3sbh,-108.609,0.00667578,-7.26757,-9,7.28
3r0y,-52.2488,0.0911468,-6.51603,3,4.84
2vmc,-69.8376,0.00574382,-2.98951,-10,2.94
2vxn,-116.367,0.0101567,-5.24681,-16,5
1pzi,-113.988,0.0576397,-8.65647,-7,4.22
3f78,-57.0433,0.0298171,-5.73415,-0,3.1
4mmp,-164.738,0.0108999,-11.6847,-12,7.71
1d7j,-43.4366,0.00318186,-3.54684,-2,3.3
4gzw,-160.939,0.000472221,-10.4944,-14,4.52
3gi4,-210.261,0.0480699,-19.4742,-4,10.8
1s89,-93.8842,0.00509193,-4.99351,-11,5.24
4jv8,-136.303,0.0115859,-12.0419,-4,5.85
2j94,-138.472,0.0184324,-13.0656,-2,6.27
3ijh,-119.608,0.0384862,-7.59933,-11,4
3d91,-242.589,0.047128,-20.706,-9,9.15
3el4,-231.221,0.0136315,-21.1357,-5,7.17
3i7e,-197.286,0.0456419,-17.7743,-5,10.85
3b3x,-61.2702,0.122657,-4.24968,-5,3.6
2pnc,-64.6014,0.023258,-6.8834,1,3.33
3djq,-90.9392,0.00110333,-7.49502,-4,2.98
3ip6,-76.0474,0.0485579,-4.8533,-7,6.6
3dri,-64.6365,0.0210031,-5.28465,-3,4.42
1lee,-190.695,0.0463903,-18.3159,-2,7.74
4u8w,-195.8,0.226839,-18.2069,-4,11.24
3uw4,-104.751,0.0113526,-9.28647,-3,7.77
3o9e,-227.043,0.0348058,-19.5391,-8,11.3
2oi0,-118.306,0.0148098,-10.2455,-4,7.55
3dc3,-108.465,0.00352135,-5.65,-13,8.31
1qbn,-110.29,0.000751456,-9.82975,-3,5.85
4qsv,-64.6218,0.0175929,-4.87977,-4,2
2r1y,-102.358,0.00506547,-5.44089,-12,4.51
3zyf,-86.1592,0.00106638,-4.21699,-11,4.85
4zhm,-190.381,0.748425,-16.1866,-9,8.05
4wn5,-128.518,0.00169633,-12.4535,-1,7.41
2oax,-176.624,0.0124857,-16.0749,-4,8.65
3g2h,-146.702,0.0049883,-10.6752,-10,3.82
3gst,-185.759,0.0190063,-14.1949,-11,6.72
4qj0,-183.605,0.0371568,-15.1976,-8,7.32
1rp7,-199.257,0.0141986,-15.5399,-11,8.52
4wk1,-194.391,0.0160195,-14.6552,-12,5.89
1gi7,-77.4762,0.0127906,-7.36041,-1,4.51
4gih,-111.603,0.0156869,-12.376,3,8.32
1odi,-150.018,0.00895511,-10.2107,-12,4.21
4abb,-55.6354,0.00875066,-5.57229,-0,4.51
3gtc,-66.5544,0.0137341,-6.26918,-1,2.35
4ish,-111.599,0.0207318,-10.3807,-2,8.72
1pxo,-100.067,0.0624904,-11.2692,3,8.7
4o3f,-121.039,0.0144226,-11.7183,-1,5.56
1b1h,-185.859,0.0271169,-17.013,-4,7.03
2p4s,-139.925,0.0095232,-10.8021,-8,9.51
4m3p,-32.8359,2.96889e-005,-3.28362,-0,5.4
4k6i,-150.663,0.0409832,-13.5073,-4,6.2
2g8r,-51.4936,0.0417951,-4.79115,-1,3.99
4mo8,-98.1147,0.0112279,-6.62269,-8,8
3kyq,-83.5364,0.00392364,-8.75757,1,4.22
4bzs,-194.744,0.0266344,-15.101,-11,7.12
4agm,-57.6182,0.0173869,-6.17921,1,3.98
4qyy,-189.586,0.0251485,-17.7837,-3,7.3
4axd,-201.74,0.0316305,-14.6056,-14,4.43
5c8n,-163.669,0.0159281,-15.1829,-3,7.55
3ocp,-136.901,0.00566364,-8.89575,-12,7.57
1n3z,-92.195,0.00108806,-6.42059,-7,4.2
4mc1,-194.071,0.0311875,-19.0383,-1,7.85
2p53,-134.736,0.028645,-7.5022,-15,7.46
5fl5,-105.524,0.00241749,-6.55479,-10,8.19
1lf2,-176.04,0.0440976,-18.0481,1,7.52
1ndw,-113.692,0.0554775,-9.42466,-5,5.23
3h5b,-199.999,0.194714,-18.9946,-3,10
2r9x,-108.546,0.0164849,-9.27113,-4,4.85
3pb9,-62.6473,0.0273447,-5.89208,-1,6.58
3s0d,-67.7247,0.0110835,-5.98355,-2,7.05
3nes,-85.5392,0.0268432,-8.98077,1,5.62
4d1j,-94.2975,0.00554683,-5.4353,-10,6.31
3gcs,-187.184,0.0314792,-16.3499,-6,7.25
2pvl,-115.036,0.00597451,-12.7096,3,7.62
4z1e,-102.246,0.012455,-6.63704,-9,8.24
3umq,-21.8671,3.89137e-005,-2.18675,-0,4.62
4k55,-54.1472,0.126737,-6.34146,2,5.51
2pym,-197.658,0.0324498,-19.3982,-1,6.82
1jgl,-107.091,0.0161195,-9.12523,-4,8.7
4aci,-118.688,0.00136071,-7.0702,-12,2.22
3lir,-142.159,0.00631154,-14.2222,-0,6.92
1zfk,-104.923,0.00422593,-6.89649,-9,7.92
1nfw,-106.551,0.0200698,-10.2752,-1,8.96
1o0n,-114.986,0.00408719,-7.50272,-10,4.09
4l50,-103.36,0.0436288,-8.37962,-5,6.06
1hdq,-105.648,0.00105018,-6.96587,-9,5.82
3hv8,-222.581,0.0299887,-18.6881,-9,6.98
1b8n,-165.79,0.0121476,-10.9911,-14,10.52
2oag,-142.265,0.0247183,-12.2512,-5,8.47
3f16,-137.161,0.0154084,-8.93149,-12,8.23
3d4y,-137.142,0.0605418,-6.97477,-17,5.7
1uz4,-101.173,0.00640161,-5.72373,-11,3.4
4zzy,-152.284,0.0308611,-14.0593,-3,5.6
2j7f,-136.4,0.0829577,-8.523,-13,6.35
1o36,-100.029,0.183633,-10.5866,1,5.96
3ip5,-70.846,0.0635948,-3.5482,-9,6.22
3bex,-106.076,0.00139984,-7.80902,-7,5.57
4elh,-172.366,0.0522167,-16.0888,-3,8.09
4u5s,-90.3053,0.0323881,-9.06291,-0,2.41
1olx,-225.824,0.0756463,-13.4581,-23,4.33
2x6x,-141.487,0.00353308,-9.35222,-12,3.68
4h75,-172.121,0.0353679,-11.2475,-15,6.6
4h81,-76.6757,0.0349823,-6.90256,-2,5.12
2h21,-147.668,0.0179304,-13.1848,-4,6.54
4ykk,-89.3102,0.0796607,-4.21068,-12,2.77
4ax9,-167.724,0.0301768,-15.6026,-3,9.57
2i6b,-125.121,0.0935001,-12.2056,-1,7.17
2d1n,-168.302,0.0431157,-13.2733,-9,8.15
4r4i,-141.122,0.0141485,-10.5264,-9,6.27
3ao2,-73.7681,0.0161875,-7.793,1,3.77
2h15,-144.816,0.0689499,-8.55056,-15,5.67
3hk1,-111.04,0.0260472,-9.53008,-4,6.17
5efc,-110.433,0.0416345,-7.88496,-8,4.85
4ht2,-130.46,0.00619564,-9.8522,-8,6.54
2rk8,-80.8018,0.0132239,-3.6934,-11,3.64
2e27,-128.933,0.0162718,-11.7096,-3,9.35
4nue,-76.2696,0.0413438,-7.66831,-0,6.82
1n4k,-141.037,0.0020416,-7.70572,-16,10.05
4gq4,-109.376,0.00790563,-10.1455,-2,7.66
3c2f,-115.832,0.0112065,-7.99444,-9,2
2ptz,-133.332,0.0164163,-5.34964,-20,7.82
3s71,-96.4818,0.00392251,-6.45211,-8,8.64
4z84,-124.204,0.079071,-12.4995,-0,5.82
2rio,-171.452,0.0781583,-14.0234,-8,4.69
1xhy,-121.95,0.0981502,-7.89315,-11,6.18
4bf1,-98.2189,0.00715157,-6.22904,-9,8.62
3l4u,-119.814,0.0557769,-8.43716,-9,7.52
4wkn,-141.553,0.0318383,-11.3871,-7,9.72
4dkp,-79.8018,0.00918419,-9.18937,3,5.72
3kdc,-232.286,0.055077,-22.0837,-3,9.28
1f8b,-151.619,0.047307,-9.60922,-14,5.4
4f1l,-126.755,0.0142259,-9.88976,-7,5.12
2web,-238.571,0.0259679,-19.4831,-11,5.12
5aoj,-71.641,0.0217466,-6.78584,-1,4.68
2i3h,-107.377,0.0227918,-9.9605,-2,7.4
3u10,-172.253,0.0150825,-12.0404,-13,5.44
2p7a,-56.7386,0.00915331,-4.88302,-2,6.1
3c8e,-117.146,0.00630731,-8.92092,-7,4.15
3kmx,-101.962,0.00210548,-8.99833,-3,4.82
3c8b,-143.048,0.000229561,-7.90503,-16,6.1
4hf4,-175.631,0.0163563,-16.3795,-3,8.62
1swr,-102.232,0.0437249,-8.26694,-5,6.92
4jss,-63.0539,0.000377771,-4.30577,-5,3.3
4w9k,-93.1559,0.0523383,-7.76793,-4,6.54
1ypj,-144.804,0.0545992,-14.135,-1,7.02
4in9,-156.469,0.0149472,-10.0618,-14,4.97
4etz,-93.9287,0.029799,-5.82267,-9,6.3
3f7h,-110.458,0.0096274,-9.85539,-3,7.09
1g2l,-154.019,0.0359866,-14.2378,-3,7.24
2qrg,-165.028,0.00114352,-12.1039,-11,5.18
2xd9,-147.377,0.0275251,-9.56523,-13,6.46
4ei4,-112.719,0.0119167,-9.68379,-4,8.74
5bry,-210.003,0.10555,-18.3059,-7,11.82
3bgs,-130.273,0.0172967,-10.2446,-7,9.42
2ate,-151.186,0.0141792,-10.3328,-12,7.07
3dxh,-85.9349,0.000349741,-7.79384,-2,3.19
2qd7,-220.672,0.0150668,-19.6822,-6,9.1
3d8y,-50.2986,0.00138994,-4.63125,-1,3.4
1ex8,-305.97,0.0560082,-20.653,-25,6.33
4k7o,-71.6298,0.0581097,-6.02109,-3,4.3
2ha5,-53.5562,0.000859369,-5.35648,-0,4.34
4jz1,-170.998,0.0911572,-15.1909,-5,6.7
2hb3,-203.159,0.00955374,-18.7254,-4,11.35
3ryy,-105.536,0.00318136,-6.95678,-9,7.42
2jdm,-60.4319,0.0154232,-3.65861,-6,5.4
4b2i,-48.597,0.00886408,-4.06857,-2,3
4a6b,-199.994,0.0587715,-21.2582,3,8.38
1wdn,-117.776,0.00479933,-5.78243,-15,6.3
1qji,-171.042,0.0420803,-13.1462,-10,4.85
1x8j,-92.5226,0.0011821,-9.65344,1,6.96
1fh7,-148.201,0.0370848,-9.25716,-14,5.24
2cgf,-119.445,0.0181115,-10.3626,-4,6.41
2yi7,-135.936,0.00581254,-11.9994,-4,8.32
4qjx,-135.344,0.0761391,-10.0106,-9,7.28
4att,-105.184,0.0155338,-4.53398,-15,6.98
1ch8,-210.974,0.0909719,-14.7884,-16,7
3ms9,-56.9566,0.0106356,-6.1063,1,5.22
1wur,-233.585,0.0554624,-15.8139,-19,6.66
4ijh,-80.5259,0.00345123,-6.05604,-5,4.33
4cwo,-138.234,0.00472299,-12.2281,-4,5.21
1jsv,-97.9195,0.0898645,-8.68182,-3,5.7
3zbx,-160.254,0.0137655,-14.8391,-3,8.22
4z93,-80.5271,0.0296441,-8.08235,-0,7.35
1mtr,-200.9,0.0685644,-18.5585,-4,8.4
2j4i,-126.909,0.0521978,-12.7431,-0,9
3vd9,-111.965,0.00908659,-7.60556,-9,4
4c6u,-96.1277,0.143219,-8.95599,-2,4.59
4uoh,-146.43,0.00277878,-12.2458,-6,4.77
3si4,-120.208,0.00537758,-12.0262,-0,3.88
1owe,-91.004,0.00676707,-9.10716,-0,6.2
3sur,-118.511,0.025738,-7.47684,-11,4.15
1dud,-129.842,0.0079546,-9.39218,-9,4.82
2f6t,-146.43,0.0198764,-9.46283,-13,4.62
2olb,-196.616,0.0212257,-15.6829,-10,5.54
1bn4,-99.3067,0.0280166,-5.95869,-10,9.31
3v7t,-101.59,0.0165996,-9.77555,-1,7.21
4e4l,-137.977,0.0115009,-11.4092,-6,8.77
2cen,-239.883,0.0445882,-22.0328,-5,8.3
1egh,-100.684,0.00892986,-4.87728,-13,5.7
1bq4,-115.928,0.0120281,-9.60478,-5,5.22
2ojg,-119.259,0.0111648,-10.7371,-3,5.64
4nja,-100.384,0.00607449,-7.24445,-7,6.22
3hvi,-188.518,0.0512178,-15.3031,-9,8.3
1ogg,-195.01,0.0447677,-17.5457,-5,5.19
3iae,-241.718,0.0987617,-19.4706,-12,3.89
2nmx,-110.548,0.0134345,-6.66824,-11,5.57
3djv,-108.726,0.0109247,-7.68356,-8,4.55
1gz4,-183.903,0.00792101,-14.3982,-10,3.7
1lnm,-140.263,0.00156526,-13.2279,-2,8.7
3d83,-188.791,0.0115688,-18.0907,-2,8.36
4s1g,-175.551,0.00812812,-15.5633,-5,9.22
4qf7,-83.2149,0.431005,-7.95249,-2,8.6
4dff,-96.9661,0.0153466,-9.31196,-1,7.46
3zsq,-113.924,0.00421659,-10.1966,-3,4.96
2j7d,-135.694,0.06981,-8.83918,-12,7.13
3zps,-191.455,0.133333,-20.0788,2,8.3
1ppk,-180.312,0.0431795,-16.8744,-3,7.66
2pwg,-115.791,0.103955,-6.88303,-12,4.82
1ecq,-98.8773,0.25453,-6.14226,-10,3
2bys,-138.44,0.0703329,-13.5143,-1,9.52
3mxd,-210.82,0.0741038,-19.5561,-4,8.83
1w11,-154.846,0.0479188,-13.5326,-5,8.22
3d2e,-236.771,0.010081,-16.0872,-19,6.42
4llj,-65.6327,0.000284012,-6.16356,-1,3.42
1b5i,-171.921,0.00698972,-15.1991,-5,7.05
2z94,-39.1501,0,-1.51501,-6,5.85
2nmz,-227.405,0.123597,-20.8641,-5,8.37
1mh5,-147.714,0.0486047,-13.22,-4,9.21
1fkf,-150.747,0.0254822,-14.7002,-1,9.4
187l,-45.3267,0.0305803,-4.56325,-0,3.37
3tfu,-172.995,0.0728205,-13.7723,-9,3.28
1zoh,-78.829,0.00480354,-8.68771,2,7
1jys,-72.4541,0.00493116,-5.25034,-5,3.52
4i7k,-38.9271,0.022951,-4.31566,1,3.04
4ury,-106.876,0.0828374,-8.77044,-5,2.22
1g36,-92.6525,0.0410974,-9.70635,1,7.17
3ipq,-238.275,0.0132272,-22.6407,-3,7.57
4np2,-56.9528,0.022185,-5.31746,-1,2.26
4omc,-179.65,0.0206685,-15.1856,-7,10.78
3ok9,-205.513,0.207647,-18.759,-5,11.23
3acl,-127.122,0.0282847,-13.5404,2,6.22
2q5k,-246.801,0.0161543,-21.4963,-8,11.3
4az5,-88.573,0.0259798,-7.68328,-3,5.99
1om1,-132.924,0.081297,-12.1737,-3,6.77
2a4m,-55.1823,0.211556,-6.52979,2,4.52
4xy8,-94.468,0.00593425,-8.25273,-3,6.4
3p3s,-99.8125,0.0798945,-8.86115,-3,7.59
1m7d,-148.871,0.0329188,-13.72,-3,6.23
4pp0,-172.402,0.0165384,-10.8567,-16,4.4
3qwc,-135.507,0.0138264,-13.1645,-1,4.26
1x38,-154.82,0.0548627,-9.93686,-14,8.77
1c5t,-79.3923,0.000118923,-6.73935,-3,4.1
5cqu,-94.523,0.00394841,-11.0563,4,6.54
4rqv,-60.8184,0.125167,-6.20701,-0,5.05
2zmm,-164.356,0.00402257,-12.0396,-11,7.6
1nfy,-114.397,0.0231546,-11.0629,-1,8.89
4q09,-130.703,0.0124432,-10.2827,-7,8.17
1a9m,-236.71,0.0360034,-17.707,-15,6.92
2vpn,-90.6317,0.00567443,-6.26885,-7,6.72
3aqt,-56.953,0.00534813,-4.90065,-2,6.72
1fkb,-137.734,0.00307654,-12.1765,-4,9.7
4us3,-84.8408,0.0296745,-8.91375,1,5.32
3ekt,-206.125,0.0979243,-17.9104,-7,10.59
3p3t,-93.9848,0.0722057,-8.67069,-2,7.24
4tkh,-108.148,0.00248156,-9.21726,-4,5.74
2uxi,-117.641,0.0427385,-9.00684,-7,7.3
1bai,-223.248,0.0390134,-21.1638,-3,7.7
2ves,-150.203,0.0742683,-12.6946,-6,7.7
2a5s,-102.697,0.012021,-5.88172,-11,6.7
3a1s,-148.098,0.0230527,-8.83283,-15,4.83
1m5w,-102.517,0.0967877,-6.74851,-9,4.27
3r6c,-125.147,0.163915,-11.4786,-3,4.72
3pbb,-61.4372,0.00546917,-7.34919,3,7.02
3ttp,-209.055,0.0514037,-17.3569,-9,9.12
4lm0,-60.044,0.000812444,-5.20521,-2,3.25
1z71,-147.716,0.0152448,-13.1868,-4,9.18
3jy0,-98.1475,0.00612543,-10.2209,1,8.3
4n8q,-59.0446,0.0279212,-5.13239,-2,3.42
2ces,-131.078,0.0704995,-7.17835,-15,7.25
1ogd,-89.4991,0.0222865,-4.9722,-10,3.03
3uxd,-65.8917,0.0580087,-6.24718,-1,4.41
4bb9,-125.629,0.00810697,-7.37099,-13,6
2xm2,-129.434,0.0520541,-7.79546,-13,4.62
1hos,-230.883,0.0276892,-21.116,-5,8.55
3ekw,-228.687,0.024141,-20.8929,-5,7.96
2v3u,-100.293,0.0059512,-4.43526,-14,3
1dgm,-121.074,0.0514386,-9.35886,-7,5.05
4qp2,-52.6955,0.00319108,-4.87275,-1,3.03
1c5y,-65.8174,0.007206,-6.58895,-0,4.2
2qv7,-151.264,0.0278726,-11.1543,-10,3.66
3w5n,-112.248,0.0343129,-6.45908,-12,3.87
2fu8,-78.0763,0.0136476,-5.02128,-7,4.7
3b92,-116.327,0.00657954,-10.0393,-4,8
1fzo,-277.351,0.0374307,-23.7725,-10,7.89
1sr7,-185.066,0.00233165,-18.5089,-0,10.1
2qg2,-119.638,0.0139435,-11.9778,-0,5.4
1fzq,-185.739,0.0134967,-10.1874,-21,7.62
1utl,-33.9293,0.00815965,-4.20109,2,2.47
1jvu,-111.13,0.0202442,-7.53329,-9,5.15
5e2r,-113.852,0.0189516,-8.20413,-8,7.06
3vfb,-222.719,0.0395864,-20.3115,-5,9.04
1f8c,-152.554,0.0514559,-9.70685,-14,7.4
3g08,-210.569,0.00920774,-19.4661,-4,8.16
3s54,-201.175,0.135137,-17.8527,-6,9.64
1ik4,-121.117,0.0728726,-5.38453,-17,7.41
3kmc,-162.814,0.0340827,-11.5155,-12,6.4
3k1j,-188.556,0.0113836,-13.267,-14,6.4
3djx,-88.663,0.00620601,-6.87251,-5,2.81
2qrm,-161.633,0.00328418,-12.9666,-8,4.03
1tcw,-137.212,0.017723,-13.3389,-1,6.02
3n0n,-117.017,0.00518679,-7.70692,-10,7.3
1e2l,-111.432,0.0739143,-9.21708,-5,4.29
4ibe,-79.0829,0.00143424,-7.50973,-1,4.15
1bm7,-104.475,0.140283,-10.1877,-1,7.52
3jzg,-79.8826,0.00840219,-5.59666,-6,4.4
4qge,-161.089,0.0147368,-14.1236,-5,9.3
4j44,-42.2617,0.00077375,-5.02694,2,5.73
4gu9,-92.8405,0.0019156,-8.48596,-2,4.37
3eeb,-238.352,0.00438642,-11.4396,-31,5.89
2y8c,-108.182,0.00836246,-8.82654,-5,6.4
1nfx,-130.882,0.0294901,-12.7177,-1,8.52
1xow,-125.956,0.00657957,-12.2022,-1,9.28
2i2b,-111.708,0.0160476,-8.78683,-6,2.44
2pqb,-245.634,0.00850566,-15.7719,-22,7.2
1a4w,-148.96,0.0846854,-13.3806,-4,5.92
1lcp,-97.5564,0.000826108,-5.35646,-11,6.64
1g48,-97.8267,0.0298232,-6.2125,-9,8.41
1loq,-156.856,0.0299403,-9.31554,-16,3.7
4p6w,-168.557,0.0126147,-17.2683,1,9.15
3cow,-228.525,0.00930588,-15.6618,-18,6.9
3oim,-112.75,0.0113346,-7.68635,-9,6.74
1bp0,-154.448,0.00167171,-9.8465,-14,5.4
4ffs,-169.85,0.0224653,-13.0074,-10,10.44
4lzr,-68.4057,0.00682996,-6.4474,-1,4.7
3zq9,-146.314,0.0103103,-10.6417,-10,6.02
2oxy,-53.517,0.000690239,-5.75239,1,6.52
2iko,-129.582,0.00204013,-11.3603,-4,5.45
3mna,-103.196,0.0144685,-7.13411,-8,7.39
2bt9,-85.2541,0.00780382,-5.33322,-8,6.19
3ts4,-204.808,0.0322242,-14.913,-14,8.72
2zgx,-117.832,0.0112757,-10.9945,-2,6.74
3kdm,-109.095,0.0640405,-10.1736,-2,7
1o5e,-106.451,0.0878275,-9.53296,-3,5.74
2yhw,-135.266,0.0146907,-7.54126,-15,5.6
2v2h,-93.8752,0.00677696,-4.5943,-12,3.77
3hl7,-119.94,0.00531049,-11.9994,-0,7.64
4yhq,-200.486,0.353583,-18.0022,-6,8.77
4i8n,-126.684,0.0378329,-9.50626,-8,4.46
1ypg,-138.902,0.0689815,-13.9592,-0,8
1pdz,-69.5142,0.000667375,-4.55208,-6,3.7
2evl,-220.654,0.03783,-18.5032,-9,6.7
3juq,-86.0717,0.0115299,-8.2187,-1,4.91
4wa9,-163.607,0.0155207,-14.7762,-4,8.42
1z4o,-137.608,0.0281454,-8.18894,-14,4.52
3kdd,-228.978,0.167266,-22.265,-2,8.46
3c2o,-74.7572,0.0138702,-6.28959,-3,3.35
2ypp,-100.028,0.00406747,-6.80686,-8,4.41
1o3i,-85.5903,0.0377939,-7.39682,-3,7.3
1pme,-123.899,0.0462381,-12.4362,-0,9.4
2h4n,-125.091,2.11549e-005,-5.70907,-17,8.7
3vvy,-122.156,0.0511136,-12.2668,-0,4.84
3hmo,-142.025,0.0288558,-13.8314,-1,7.52
1laf,-141.578,0.00490538,-7.76267,-16,7.85
3cm2,-92.8664,0.00921404,-7.69585,-4,6.47
3iob,-136.887,0.00263707,-9.69131,-10,3.42
2pvj,-127.064,0.00188374,-13.5083,2,8.1
1hvr,-241.577,0.0145064,-23.7722,-1,9.51
2xn5,-115.901,0.00603026,-11.1962,-1,6.69
4ovh,-75.6738,0.0323253,-5.59971,-5,4.85
4g4p,-111.198,0.00636326,-5.92618,-13,6.89
3g2k,-174.121,0.00180065,-13.8139,-9,4.79
2zwz,-111.016,0.0345618,-6.33612,-12,7.79
2nsl,-161.987,0.0348299,-10.2336,-15,4.68
3m96,-132.64,0.0151096,-9.67911,-9,7.22
2obf,-130.625,0.105471,-11.9679,-3,8.85
1ghw,-73.5347,0.143617,-8.29708,2,4.2
1ft7,-114.82,0.0552272,-4.73723,-17,5.18
4c1y,-58.4598,0.0105924,-3.45657,-6,3.6
1hmt,-127.636,0.00092177,-11.1645,-4,5.79
4ibf,-91.447,0.0378875,-8.38259,-2,4.43
186l,-55.4919,0.0941622,-5.64335,-0,4.85
1ndv,-153.128,0.279891,-13.1927,-6,5.92
1w13,-156.294,0.0174303,-12.4468,-8,8.7
1ajv,-232.661,0.032053,-20.8982,-6,7.72
2o4z,-83.9893,0.0149659,-2.8139,-14,6.25
3t3c,-218.667,0.0159972,-18.6827,-8,10.23
3s5y,-107.987,0.0173301,-6.01606,-12,7.41
4zls,-220.333,0.0997748,-21.7331,-1,9.09
2clh,-154.184,0.05481,-11.0732,-11,4.06
1lbk,-150.779,0.015427,-9.89338,-13,3.18
3ffg,-180.7,0.0233546,-16.8934,-3,9.08
2oiq,-175.17,0.023135,-16.7402,-2,5
2zq2,-120.44,0.0395196,-10.4835,-4,6.56
1b6k,-215.475,0.033474,-19.581,-5,8.74
4kwf,-99.7024,0.102533,-9.27277,-2,4.82
1koj,-148.719,0.0280518,-8.0999,-17,6.7
1lah,-100.805,0.00272291,-5.68319,-11,7.52
1oxr,-52.7498,0.01161,-5.28659,-0,5.19
3b26,-116.645,0.00950742,-10.874,-2,6.64
1atl,-136.546,0.0318663,-10.4865,-8,6.28
1sdt,-258.141,0.00910823,-22.2232,-9,9.27
3ibl,-87.0548,0.00356156,-4.70904,-10,7.84
5caq,-156.49,0.0350263,-14.884,-2,8.57
3hub,-169.742,0.0216898,-16.5959,-1,8.09
1uml,-186.197,0.0153955,-16.2351,-6,7.52
1t32,-135.186,0.0172934,-11.9359,-4,7.42
3b24,-54.0498,0.000105464,-5.80509,1,4.38
3p9l,-265.558,0.0354966,-22.5913,-10,5.3
1i2s,-82.9449,0.0258154,-5.12031,-8,3.31
3zlr,-188.771,0.0591142,-18.1362,-2,9.26
3g35,-125.525,0.00446388,-10.9569,-4,4.68
3cd5,-197.998,0.00574742,-15.4055,-11,7.9
4abh,-68.9048,0.000815881,-6.8913,-0,4.15
4mrg,-57.7964,0.00445874,-4.9841,-2,2.96
1f3e,-100.815,0.00258584,-7.68409,-6,6.7
1c88,-135.901,0.0493803,-8.43945,-13,5.29
2pou,-132.523,0.0120659,-7.66438,-14,7.42
3tzm,-157.528,0.0283655,-15.7811,-0,7.77
1j4r,-137.346,0.0343167,-12.969,-2,7.72
3c8a,-141.787,0.000654133,-7.7794,-16,6.18
2wq5,-122.495,0.204889,-11.6543,-2,3.74
3ove,-161.816,0.0253045,-9.00688,-18,6.57
2yaz,-164.97,0.0147857,-10.9118,-14,5.14
2pqc,-222.715,0.0873364,-13.5589,-22,5.74
4jc1,-70.7002,0.00608067,-3.8761,-8,4.3
4r76,-166.942,0.0184528,-12.7126,-10,7.85
1b55,-184.444,0.106716,-10.5511,-20,7.4
3qps,-121.073,0.0187739,-12.526,1,5.6
4qrh,-241.768,0.0236927,-17.0005,-18,5.15
456c,-144.365,0.0680404,-10.9045,-9,9.77
4rfd,-106.133,0.00952793,-7.02282,-9,8.05
4wrb,-107.757,0.054319,-10.43,-1,6.19
1msn,-203.84,0.042283,-21.2263,2,9.09
4abe,-67.4622,0.00574616,-6.35197,-1,3.4
3v78,-128.492,0.194777,-13.444,1,5.54
3qfy,-73.2611,0.0030932,-5.3292,-5,6.12
3f5j,-244.381,0.0775631,-19.3156,-13,4.28
4n7u,-74.3464,0.0195252,-3.85417,-9,6.29
2qdt,-60.7679,0.000970378,-4.87776,-3,5.19
1o2h,-105.578,0.0874734,-9.84531,-2,7.17
4xu1,-266.93,0.0337589,-20.7268,-15,9.49
3ckz,-165.228,0.0340728,-11.7569,-12,8.72
2qrp,-168.438,0.00528615,-12.8491,-10,6.2
4n3l,-126.452,0.00566769,-13.4509,2,7
1h2t,-242.87,0.151654,-14.8387,-24,7.89
1oar,-102.361,0.393118,-9.42922,-3,7.4
4elf,-219.237,0.021977,-20.3457,-4,8.03
2pyi,-163.236,0.016049,-13.1397,-8,3.75
2ccb,-41.3085,0.0345396,-2.96539,-3,7.45
1yc4,-130.043,0.00915501,-10.2134,-7,6.55
4oag,-165.469,0.0731014,-13.02,-9,6.3
2v77,-207.695,0.00758358,-9.57712,-28,5.06
1pzo,-87.069,0.0132624,-7.92017,-2,3.32
2ce9,-83.5844,0.0261531,-5.1846,-8,6.03
3wq6,-241.389,0.0340323,-16.9729,-18,4.59
2zjw,-104.874,0.0176881,-10.105,-1,7.7
3vfa,-208.993,0.0572059,-19.3565,-4,9.19
4hwo,-235.571,0.0137875,-14.7709,-22,8.54
3gs6,-109.648,0.0386302,-7.80341,-8,6.59
4ew2,-141.044,0.00686679,-8.91127,-13,6.68
2mas,-105.245,0.00950406,-8.13401,-6,7.52
3lvw,-152.335,0.00727375,-9.24076,-15,2.67
4ase,-190.15,0.00740425,-16.6224,-6,11
1ai4,-69.9667,0.018796,-6.21547,-2,2.5
2qhd,-70.5575,6.88098e-005,-7.05582,-0,5.38
3i51,-78.8024,0.0593201,-5.93956,-5,7.7
3lpi,-210.231,0.0193748,-20.6425,-1,8.52
4dv8,-177.562,0.0309765,-13.7872,-10,9.24
2w9h,-122.276,0.00507807,-10.2326,-5,6.37
4xxh,-192.734,0.0114772,-12.8848,-16,5
3ouj,-88.8131,0.00220806,-4.88352,-10,6.05
4r75,-192.634,0.0221282,-9.68552,-24,7.24
4ibg,-121.487,0.021824,-11.3705,-2,3.97
4lj5,-160.962,0.012465,-11.7087,-11,6.29
3dnd,-66.1506,0.0732651,-6.28832,-1,4.8
3e6y,-112.488,0.0190749,-9.66787,-4,5.6
2ojj,-161.293,0.00585056,-13.7351,-6,8.7
3b4p,-99.6655,0.00470696,-7.97126,-5,5.4
3gvb,-101.511,0.0129012,-8.96395,-3,2.59
4j22,-125.814,0.0317148,-11.0131,-4,7.74
2vwl,-136.089,0.0137098,-14.0226,1,7.02
2yz3,-110.052,0.0255053,-7.43068,-9,6.66
4btk,-122.551,0.0262726,-11.0814,-3,6.62
3o99,-224.237,0.0252741,-19.649,-7,10.82
3lp7,-82.8618,0.0347183,-5.52089,-7,5.44
