name,affinitydG,hb,ion,mlig,hh_hp_aa,affinity
3k2f,-6.63836,2.39549,0.126361,0.680529,-4.50317,7.2
1a94,-7.0045,1.90323,0.431433,0,-6.1798,7.85
3su4,-5.73314,0.759485,-0.0635929,0,-5.16829,6.26
4bak,-7.80688,2.22292,-0.667428,0,-5.67232,8.91
4rrg,-2.74372,0.994237,0,0,-2.08752,2.81
2xc0,-7.3679,0.455829,-0.0521374,0,-7.01492,6.72
1b4z,-5.17365,2.04095,-0.907991,0,-2.91863,5.23
1ndy,-8.10046,2.85409,0,0,-6.21676,6.17
2e2r,-9.26087,2.25734,0,0,-7.77103,8.26
2ole,-4.95022,0,-0.547059,0,-4.40316,7.25
3rz8,-5.3326,1.70593,-0.273999,0.818967,-3.11372,8.17
4zj6,-6.86496,2.58549,-0.201352,0,-4.95718,8.52
4q6e,-4.97449,1.60031,-0.0628915,0.714475,-3.14092,6.18
4cs9,-1.06079,0.455627,0.120949,0,-0.88103,2.1
3ewj,-6.14849,4.38066,0,0.781392,-2.47586,6.84
4ad2,-5.57232,4.54224,-0.79243,0,-1.78202,6.2
1gfy,-3.87317,2.25369,0.509557,0,-2.89529,5.08
1j17,-6.82809,0.368864,0,0,-6.58464,5.22
2jdu,-6.00583,8.34719,0,0,-0.496682,6.72
2v58,-3.33648,0,0,0,-3.33648,9.09
1os5,-6.51265,0,0,0,-6.51265,6.85
3u6i,-12.1429,0.504858,0,0,-11.8097,9
3b7j,-2.74385,0.393507,0,0,-2.48414,5.17
4asj,-4.9312,0.0153933,0.0328969,0,-4.95393,7.55
1ols,-11.6283,3.01794,-3.09883,1.9794,-4.5582,5.82
3t2w,-4.61672,2.00883,0,0,-3.29089,7.46
4f9y,-6.1777,0,0,0,-6.1777,6.74
3mam,-2.28645,0.776754,-0.159176,0,-1.61462,4.12
3fjg,-2.23547,2.72089,-0.0815598,0,-0.358127,3.73
3t5u,-4.82284,3.92816,0.182396,0.743045,-1.6696,7.59
1fkg,-7.82363,0.654275,0,0,-7.3918,8
1s63,-6.94762,1.18448,0,0.768408,-5.39746,9.05
4xit,-9.60686,0.972739,0,0,-8.96485,7.27
3std,-12.6246,1.84239,0,0,-11.4087,11.11
4qev,-6.18994,0,0,0,-6.18994,7.66
1r1j,-5.12778,3.73838,1.04553,1.24237,-2.4636,8.64
2y9g,-3.42459,3.94433,0,0,-0.821326,3.77
1m48,-5.80011,0,-0.63539,0,-5.16472,5.09
2vwo,-6.71557,0,0,0,-6.71557,7.51
1xh4,-9.1296,2.18651,-0.594607,0,-7.0919,7.47
3ta0,-5.99862,3.10787,-1.24412,0,-2.70331,3.47
3fh7,-13.0022,5.32466,0.596606,1.40019,-8.68429,7.6
4b3d,-2.36592,0,0,0,-2.36592,2.68
4dzy,-5.60346,1.45572,-0.344903,0,-4.29778,5.62
2vhj,-5.67724,6.20079,-0.402392,0,-1.18233,3.9
1f0t,-4.96978,1.01057,-0.703932,0,-3.59887,6
1avn,-0.925462,1.11296,0.0608313,0,-0.251741,3.9
4rfc,-4.7799,1.50168,-0.08156,0.676033,-3.0312,8.24
5cbm,-9.20684,6.73721,0.259914,3.15812,-1.86207,7.77
1li3,-4.12717,0.783392,0,0,-3.61013,4.25
4br3,-8.96049,0,-0.636569,0,-8.32392,5.72
2j7b,-7.17329,9.31244,0,0,-1.02708,6.62
5er1,-7.74322,2.8487,-1.45883,0,-4.40425,6.02
2y5g,-6.86708,1.10415,0,0,-6.13834,6.84
3o5n,-4.6518,1.40601,0.100755,0,-3.82458,4.76
3o5x,-2.8285,0.943452,-0.24703,0,-1.95879,5.28
3pck,-5.04478,1.55676,-0.450045,1.68145,-1.88582,6.7
3fzy,-11.4946,3.48103,-9.66072,0,0.463607,6.74
3bxh,-6.84634,7.4785,-1.57868,0,-0.33185,4.03
4jn2,-9.56495,2.70014,-0.642259,0,-7.1406,11.68
4l4z,-4.04371,3.59933,-0.566683,0,-1.10147,5.68
2xmy,-4.76967,1.02992,-0.091743,0,-3.99818,9.96
3buf,-3.38844,0.597862,-0.628544,0,-2.36531,3.1
2q6f,-4.32685,0.347682,0,0,-4.09738,5.44
1bwb,-16.1333,9.38301,0,0,-9.94052,8.42
4mr6,-4.32596,0.134324,0,0,-4.23731,6.6
2drc,-5.30338,0.198943,-1.64476,0,-3.52732,9.89
4ddm,-2.04992,1.65819,0.0852627,0,-1.04078,2.46
4tkb,-4.67544,0.669597,-0.40312,0,-3.83038,5.59
4crl,-5.99654,0,0.0867362,0,-6.08328,9.71
2zc9,-6.97418,1.63884,0,0,-5.89254,6.74
4x11,-4.11369,4.80108,0,0,-0.944979,2.22
3dsz,-5.85897,2.17727,-0.610819,0,-3.81115,7.77
2v8w,-3.78196,0,-2.15383,0,-1.62813,6.82
1oau,-7.20284,0.813301,-0.495968,0,-6.17009,7.7
4m8h,-9.7906,0,-0.126303,0,-9.6643,7.6
5amg,-4.31983,1.46287,-0.290529,0.685496,-2.37831,8.22
2eg8,-4.12802,3.04187,-0.3335,0.512536,-1.27435,4.5
2il2,-8.9159,0.568753,-1.07856,0,-7.46197,7.1
4qgd,-3.70797,0.716616,0,0,-3.23501,7.43
1a9q,-1.68487,1.11101,0,0,-0.951603,6.17
2pk6,-13.1686,6.1659,0,0,-9.09912,10.89
1qbt,-16.1823,8.68043,0,0,-10.4532,10.62
3m8t,-4.82155,0.799883,-0.207912,1.45603,-2.62968,4
3u92,-4.74038,3.53387,-0.40008,0,-2.00795,7.48
2hjb,-2.86267,0.252557,-0.576149,0,-2.11984,4.39
4rpo,-5.81025,1.6887,0,0,-4.6957,7.64
3c2u,-7.85055,6.49192,-0.885474,0,-2.68041,2.9
4oc2,-6.13404,2.76653,-0.132666,0.413889,-3.76158,8.28
2fxv,-1.83679,0.943438,0.16574,0,-1.37986,5.35
3mhw,-1.92583,0.0915838,-0.419672,0,-1.44571,2.3
4lxz,-8.51224,5.97395,0.332219,1.53242,-3.36922,6.74
3wqm,-7.98604,1.10666,-2.12877,0,-5.12688,6.25
2izl,-7.14849,4.18616,-0.486826,0,-3.8988,6
4i9h,-8.46566,4.82383,-0.286597,0,-4.99534,7.17
4exs,-3.30493,0.21801,0.115288,1.60976,-1.66657,4.41
3t83,-4.81114,1.13307,0.204574,0.814803,-3.45309,6.98
1usk,-3.90212,2.24836,-0.287507,0,-2.1307,6.4
4j46,-3.856,1.00029,-0.829101,0,-2.36671,5.28
1pb9,-2.44046,1.73242,-0.350362,0,-0.946703,3.62
1ucn,-5.85669,3.51512,-1.63017,0,-1.90655,5.22
3dp4,-3.9737,2.20826,-0.452714,0,-2.06353,7.37
1upf,-0.957452,0.450682,0,0,-0.660002,4.6
4io4,-2.16801,2.16076,-0.421873,0,-0.320034,4.61
2qbs,-5.11907,0.649627,-0.300755,0,-4.38956,6.68
2fqy,-6.00112,5.5055,0,0,-2.36749,6.57
2vqt,-8.26708,7.45749,-1.92358,0,-1.42156,6
2zfs,-4.96166,0.62906,-0.650092,0,-3.89639,6.54
1bgq,-3.77673,0.615759,0.163393,0,-3.53372,8.57
1nl9,-4.33418,0,-0.0830213,0,-4.25115,5.96
2v88,-6.36149,1.71278,0,0,-5.23105,4.09
4qfo,-3.86119,0.572023,-0.521602,0,-2.96205,4.27
3tay,-2.89781,2.66505,-0.264722,0,-0.874152,3.38
2xj2,-5.86855,0,-0.0393005,0,-5.82925,7.18
1o2j,-3.64545,1.56582,-0.645684,0,-1.96633,6.92
1v2j,-2.52172,0.881669,-0.64223,0,-1.29759,3.25
2j7g,-7.79631,8.04099,-0.277954,0,-2.2113,7
4dkq,-5.44107,0.573138,-0.343632,0,-4.71916,6.6
1qf0,-8.46744,2.06267,0.410426,1.53202,-5.98448,7.38
2vvs,-7.79248,6.86296,0,0,-3.26293,7.34
4p5d,-7.46164,4.69031,-0.0557989,0,-4.31024,5.82
4ahu,-2.32181,0,0.261682,0,-2.58349,2.27
3sbh,-5.34328,1.81388,-0.273315,0.796304,-3.0765,7.28
3r0y,-5.07863,2.73739,0,0,-3.27195,4.84
2vmc,-2.93734,3.49098,0,0,-0.633297,2.94
2vxn,-2.7295,3.53855,-0.247852,0,-0.146209,5
1pzi,-5.12023,4.46852,0.0511479,0,-2.22215,4.22
3f78,-3.93721,0,0,0,-3.93721,3.1
4mmp,-5.08846,5.43577,-0.374061,0,-1.12679,7.71
1d7j,-1.4699,0,0,0,-1.4699,3.3
4gzw,-3.40316,3.47121,-0.0884997,0,-1.02366,4.52
3gi4,-10.3281,3.90681,-0.225105,0,-7.52455,10.8
1s89,-3.50975,4.67597,-0.0920029,0,-0.331611,5.24
4jv8,-7.87284,0,0,0,-7.87284,5.85
2j94,-5.61171,0.852539,-0.0342927,0,-5.01474,6.27
3ijh,-6.18698,7.26506,-0.420147,0,-0.971891,4
3d91,-11.1801,5.54038,0,0,-7.52344,9.15
3el4,-9.49586,3.36465,-0.555947,0,-6.71924,7.17
3i7e,-7.75837,2.40073,-0.219004,0,-5.95489,10.85
3b3x,-2.27199,3.32056,-0.158116,0,0.0776944,3.6
2pnc,-3.10598,0,-0.523996,0,-2.58199,3.33
3djq,-3.15755,2.11545,-0.213736,0,-1.54762,2.98
3ip6,-2.83425,1.717,-0.314611,0,-1.38642,6.6
3dri,-2.34596,1.62331,-0.432879,0,-0.8417,4.42
1lee,-9.62601,2.54202,0,0,-7.94827,7.74
4u8w,-8.1946,3.64983,-0.212704,0,-5.57301,11.24
3uw4,-5.37752,0.6269,-0.871389,0,-4.09237,7.77
3o9e,-8.86287,2.59278,-0.200036,0,-6.95161,11.3
2oi0,-5.49825,1.37914,-0.256274,0.948251,-3.38349,7.55
3dc3,-3.48319,3.39097,-0.258,0.694683,-0.292463,8.31
1qbn,-4.91385,0.721937,-0.655488,0,-3.78188,5.85
4qsv,-1.7741,0.219796,0,0,-1.62904,2
2r1y,-3.8013,4.43455,-0.332923,0,-0.541567,4.51
3zyf,-4.68977,4.52608,0,0,-1.70255,4.85
4zhm,-4.41653,3.68659,-0.0973318,0,-1.88605,8.05
4wn5,-9.83585,0.931944,0,0,-9.22076,7.41
2oax,-10.7153,0.0637201,0,0,-10.6732,8.65
3g2h,-6.55972,6.5984,0,0,-2.20478,3.82
3gst,-8.13886,0.758894,-0.951991,0,-6.686,6.72
4qj0,-7.16634,2.54103,0.0300015,0.766199,-4.75307,7.32
1rp7,-9.85666,5.26423,-2.1675,0,-4.21477,8.52
4wk1,-4.12379,2.17283,0.0727334,0,-2.76246,5.89
1gi7,-2.6299,0.639643,-0.612759,0,-1.59498,4.51
4gih,-3.68613,0,0,0,-3.68613,8.32
1odi,-5.34947,4.418,0,0,-2.4336,4.21
4abb,-2.10909,0.514696,-0.469837,0,-1.29956,4.51
3gtc,-2.45389,1.5383,-0.115178,0,-1.32343,2.35
4ish,-5.24657,0.984298,-1.04992,0,-3.54701,8.72
1pxo,-5.13861,0.160326,-0.4819,0,-4.55089,8.7
4o3f,-4.43036,0.3524,0,0,-4.19778,5.56
1b1h,-6.90155,1.71821,-0.97726,0,-4.79027,7.03
2p4s,-4.07884,1.75131,0.0937369,0,-3.01671,9.51
4m3p,-1.80529,0.0216727,-0.102313,0.799728,-0.888945,5.4
4k6i,-11.0379,0,-0.14066,0,-10.8972,6.2
2g8r,-2.73805,1.62112,-0.116964,0,-1.55115,3.99
4mo8,-4.1292,2.06292,-0.123234,0.736409,-1.90803,8
3kyq,-5.61857,0.0539933,-0.11519,0,-5.46774,4.22
4bzs,-7.40698,3.84436,0.628366,1.49875,-3.99931,7.12
4agm,-3.20888,0,-0.0379542,0,-3.17093,3.98
4qyy,-8.40659,1.80543,0,0,-7.21501,7.3
4axd,-3.84351,2.00706,0.20216,0,-2.72101,4.43
5c8n,-6.1073,0.841731,-0.469374,0,-5.08238,7.55
3ocp,-3.51438,2.7245,0.00175719,0,-1.71797,7.57
1n3z,-3.21829,1.52869,-0.85524,0,-1.35411,4.2
4mc1,-8.94955,3.06996,-0.241132,0,-6.68224,7.85
2p53,-5.86831,5.65356,-0.340151,0.56002,-1.23678,7.46
5fl5,-4.37725,1.13465,-0.255008,0.757531,-2.61584,8.19
1lf2,-9.76102,2.91463,0,0,-7.83736,7.52
1ndw,-7.01499,2.04484,-0.70624,0,-4.95915,5.23
3h5b,-7.74135,2.73482,-0.241655,0,-5.69472,10
2r9x,-4.1298,1.07881,-0.162498,0,-3.25528,4.85
3pb9,-5.53398,1.24797,0,0.74052,-3.9698,6.58
3s0d,-4.93311,0,0,0,-4.93311,7.05
3nes,-5.59857,0.501584,0.119618,0,-5.38715,5.62
4d1j,-5.04912,5.83115,-0.536115,0,-0.66444,6.31
3gcs,-8.82202,0.692523,0,0,-8.36495,7.25
2pvl,-4.24452,0,-0.118628,0,-4.12589,7.62
4z1e,-5.55264,2.31679,0.172043,0.594063,-3.60154,8.24
3umq,-0.690522,0,-0.142974,0,-0.547548,4.62
4k55,-1.79469,1.57342,-0.617446,0,-0.138787,5.51
2pym,-10.1498,4.53317,-0.543903,0,-6.614,6.82
1jgl,-9.20955,3.04374,0,0,-7.20068,8.7
4aci,-3.53652,1.17762,-1.57695,0,-1.18234,2.22
3lir,-5.01467,0,0.0947555,0,-5.10943,6.92
1zfk,-4.88407,1.54446,-0.0691637,0.767331,-3.02824,7.92
1nfw,-5.85476,0.464167,-0.0265738,0,-5.52183,8.96
1o0n,-4.06589,2.01051,-1.23584,0,-1.50311,4.09
4l50,-4.60852,2.92979,-0.302503,0,-2.37236,6.06
1hdq,-3.49071,1.87887,-0.201604,0,-2.04905,5.82
3hv8,-2.31454,0.0536599,-0.11222,0,-2.16691,6.98
1b8n,-3.49517,2.66197,0,0,-1.73828,10.52
2oag,-7.00936,0.576715,-0.608676,0,-6.02005,8.47
3f16,-6.42918,3.57307,-0.236105,1.56596,-2.26889,8.23
3d4y,-7.58387,8.30982,-0.484508,0,-1.61488,5.7
1uz4,-5.29374,6.07279,0,0,-1.2857,3.4
4zzy,-6.1288,0.806166,0,0,-5.59673,5.6
2j7f,-7.99207,8.83005,-0.0848054,0,-2.07943,6.35
1o36,-4.35249,1.48533,-0.620145,0,-2.75202,5.96
3ip5,-1.95248,1.91675,-0.293891,0,-0.39353,6.22
3bex,-4.92777,4.53099,0,0,-1.93732,5.57
4elh,-7.22578,0.860556,-0.600532,0,-6.05728,8.09
4u5s,-3.76641,0.831242,-0.815587,0,-2.4022,2.41
1olx,-11.6011,3.40565,-2.91565,1.92312,-4.5146,4.33
2x6x,-5.10598,4.01894,0,0,-2.45348,3.68
4h75,-8.07713,0.695327,-2.32442,0,-5.29379,6.6
4h81,-5.56384,1.47247,-0.350859,0,-4.24115,5.12
2h21,-3.86161,0.552623,-0.0424469,0,-3.45443,6.54
4ykk,-1.88173,2.09749,-0.562223,0,0.0648387,2.77
4ax9,-8.1472,1.42676,-0.646248,0,-6.55929,9.57
2i6b,-6.72038,0.399178,0,0,-6.45692,7.17
2d1n,-9.01369,3.84679,-0.00934797,0.820749,-5.64471,8.15
4r4i,-6.78301,0.502056,-0.526772,0,-5.92488,6.27
3ao2,-4.6367,2.49178,0,0,-2.99212,3.77
2h15,-4.25464,3.60407,0.0273886,0.531036,-1.3723,5.67
3hk1,-4.6315,0.567881,-0.320134,0,-3.93657,6.17
5efc,-1.70376,0.990466,-0.422115,0,-0.627932,4.85
4ht2,-5.25191,1.59226,-0.256361,0.733033,-3.21163,6.54
2rk8,-5.14083,2.4574,-1.87755,1.79519,0.153796,3.64
2e27,-4.6676,0,-0.146977,0,-4.52063,9.35
4nue,-5.1245,0.705934,-0.0880913,0,-4.57049,6.82
1n4k,-4.65527,1.78878,-3.37779,0,-0.0968736,10.05
4gq4,-6.43338,0.910418,-0.244146,0,-5.58836,7.66
3c2f,-4.82646,2.54508,-2.68407,0,-0.462635,2
2ptz,-8.51652,6.42594,-0.136962,3.4029,-0.735532,7.82
3s71,-4.49744,1.9023,0.154784,0.709478,-2.68723,8.64
4z84,-4.74976,0,-0.668404,0,-4.08136,5.82
2rio,-6.46418,4.09436,-1.84713,0,-1.91477,4.69
1xhy,-5.25603,4.47491,-0.421921,0,-1.88067,6.18
4bf1,-6.38526,2.11357,-0.266877,0.669857,-4.05357,8.62
3l4u,-6.92446,5.17858,-1.45816,0,-2.04843,7.52
4wkn,-6.34679,1.12815,-0.513306,0,-5.08891,9.72
4dkp,-4.72231,0.463095,-0.11149,0,-4.30518,5.72
3kdc,-10.6461,4.10469,0,0,-7.93699,9.28
1f8b,-2.40434,2.84137,0.0940992,0,-0.623141,5.4
4f1l,-3.58028,1.28512,0.00658262,0,-2.73868,5.12
2web,-9.64054,3.49169,0,0,-7.33602,5.12
5aoj,-5.30381,0.909663,0.0508488,0,-4.75428,4.68
2i3h,-4.88913,0.964133,-0.812451,0,-3.44035,7.4
3u10,-4.13501,2.70708,-0.0131419,0,-2.3352,5.44
2p7a,-4.68122,1.18554,0,0,-3.89876,6.1
3c8e,-2.52347,0.766434,-0.505815,0,-1.51181,4.15
3kmx,-4.61656,0,-1.11128,0,-3.50528,4.82
3c8b,-6.5906,5.04257,-0.305142,1.77615,-1.18121,6.1
4hf4,-8.74951,0.783951,0,0,-8.2321,8.62
1swr,-5.6426,2.58387,-0.449646,0,-3.4876,6.92
4jss,-3.44652,1.91236,0,0.79483,-1.38953,3.3
4w9k,-9.15343,1.93239,0,0,-7.87805,6.54
1ypj,-7.29841,0.919554,-0.840721,0,-5.85078,7.02
4in9,-8.75771,2.80853,0,1.91456,-4.98952,4.97
4etz,-3.84457,2.05521,-0.630397,0,-1.85774,6.3
3f7h,-5.65226,0.616397,-0.706721,0,-4.53871,7.09
1g2l,-8.10978,0.667487,-0.666531,0,-7.0027,7.24
2qrg,-7.23553,6.86992,0,0,-2.70138,5.18
2xd9,-7.1597,5.74759,-0.24843,0,-3.11786,6.46
4ei4,-5.54608,2.29107,-0.0994889,0,-3.93449,8.74
5bry,-8.27961,2.40428,-0.506971,0,-6.18581,11.82
3bgs,-3.78309,1.55459,0,0,-2.75707,9.42
2ate,-7.21929,4.98287,-0.664115,0,-3.26648,7.07
3dxh,-3.14879,2.5313,0.178936,0,-1.65707,3.19
2qd7,-8.54262,2.9479,-0.194144,0,-6.40286,9.1
3d8y,-2.61145,1.23543,0.0401679,0,-1.83623,3.4
1ex8,-7.01308,2.54788,-1.73806,0,-3.59342,6.33
4k7o,-4.48925,2.99506,0,0,-2.51251,4.3
2ha5,-3.26482,0,-0.267457,0,-2.99737,4.34
4jz1,-7.46096,1.87487,-0.668914,0,-5.55463,6.7
2hb3,-9.16638,3.08854,-0.190028,0,-6.93792,11.35
3ryy,-4.27454,2.01702,0.148101,0.704244,-2.38716,7.42
2jdm,-5.29374,7.12346,0,0,-0.592263,5.4
4b2i,-2.90378,1.40019,0,0,-1.97966,3
4a6b,-9.33423,1.46025,0,0,-8.37046,8.38
1wdn,-2.37194,1.4867,-0.354489,0,-1.03623,6.3
1qji,-10.1423,3.43997,0.175632,0.648089,-7.39945,4.85
1x8j,-8.00208,0,0,0,-8.00208,6.96
1fh7,-6.31699,6.52846,-0.443275,0,-1.56493,5.24
2cgf,-4.27484,1.05612,0.18455,0,-3.76234,6.41
2yi7,-4.19683,2.05589,0,0,-2.83994,8.32
4qjx,-6.32678,2.82242,-0.112863,0.406176,-3.94495,7.28
4att,-7.43015,7.13085,0,0,-2.72379,6.98
1ch8,-6.30492,2.67454,-2.34896,0,-2.19076,7
3ms9,-3.69377,0,0,0,-3.69377,5.22
1wur,-9.45446,5.13505,-2.91721,0.711898,-2.43622,6.66
4ijh,-3.96187,1.6236,-0.259516,0,-2.63078,4.33
4cwo,-5.83986,0.979017,0,0,-5.19371,5.21
1jsv,-1.79816,0.0802886,-0.166975,0,-1.5782,5.7
3zbx,-6.31484,0,0,0,-6.31484,8.22
4z93,-6.55313,0,0,0,-6.55313,7.35
1mtr,-8.18593,0.497611,-0.872495,0,-6.98501,8.4
2j4i,-5.92074,0.159118,0.0315022,0,-5.84722,9
3vd9,-5.27048,4.36668,0,0,-2.38847,4
4c6u,-3.96325,1.61731,0,0,-2.89582,4.59
4uoh,-7.55625,4.86101,-2.34282,0,-2.00516,4.77
3si4,-7.17172,1.8367,0,0,-5.95949,3.88
1owe,-3.38721,0.87909,-0.65543,0,-2.15158,6.2
3sur,-6.31794,4.36476,-0.978447,0,-2.45875,4.15
1dud,-2.44729,1.33885,0.401738,0,-1.96538,4.82
2f6t,-3.74002,0.161682,0.148345,0,-3.78165,4.62
2olb,-6.6052,2.32018,-1.43635,0,-3.63754,5.54
1bn4,-5.18032,2.96063,0.144425,0.688994,-2.68174,9.31
3v7t,-5.20226,0.30673,-0.441962,0,-4.55785,7.21
4e4l,-5.77218,1.64082,-0.245452,0,-4.44378,8.77
2cen,-10.705,3.09922,0,0,-8.65947,8.3
1egh,-4.47511,5.24492,-0.712926,0,-0.300534,5.7
1bq4,-4.33525,1.46186,-2.37172,0,-0.9987,5.22
2ojg,-5.53953,1.86514,0,0,-4.30854,5.64
4nja,-3.73786,0,-0.544162,0,-3.1937,6.22
3hvi,-12.595,7.77285,-0.0129665,0,-7.45198,8.3
1ogg,-7.27329,2.58113,-0.511045,0,-5.0587,5.19
3iae,-12.4109,8.55256,-1.13943,0,-5.62676,3.89
2nmx,-4.33217,1.96563,0.03703,0.99335,-2.07854,5.57
3djv,-4.24375,2.53738,-1.05662,0,-1.51246,4.55
1gz4,-3.70293,2.38519,0.57194,0,-2.70064,3.7
1lnm,-10.431,1.79023,0,0,-9.24942,8.7
3d83,-9.34456,0.798065,0,0,-8.81784,8.36
4s1g,-7.76566,0.404768,-1.0582,0,-6.44031,9.22
4qf7,-3.51786,1.30189,0,0,-2.65862,8.6
4dff,-6.05168,0,0,0,-6.05168,7.46
3zsq,-6.0273,1.70956,0.0357346,0,-4.93473,4.96
2j7d,-8.5447,8.25712,-0.64565,0,-2.44935,7.13
3zps,-7.29383,1.39499,0,0,-6.37314,8.3
1ppk,-6.58782,4.24311,0.518964,0,-4.30633,7.66
2pwg,-5.92161,5.13537,-1.1204,0,-1.41187,4.82
1ecq,-6.13464,9.76337,-0.261188,0,0.570374,3
2bys,-9.6717,1.31362,0,0,-8.80471,9.52
3mxd,-9.54253,3.9554,-0.212611,0,-6.71935,8.83
1w11,-6.24379,4.08285,-0.729042,0,-2.82007,8.22
3d2e,-6.6715,3.30932,-0.64295,0,-3.8444,6.42
4llj,-2.42036,0,0,0,-2.42036,3.42
1b5i,-4.53162,0.846643,-1.07221,0,-2.90063,7.05
2z94,-1.59958,0,0.613162,1.82946,-0.383283,5.85
2nmz,-9.38951,3.55792,-0.52963,0,-6.51166,8.37
1mh5,-7.4172,0,-0.454077,0,-6.96312,9.21
1fkf,-10.6038,4.00026,0,0,-7.96367,9.4
187l,-4.76763,0,0,0,-4.76763,3.37
3tfu,-4.95044,3.39045,0.17529,0,-2.88802,3.28
1zoh,-5.60775,0,0,0,-5.60775,7
1jys,-0.798329,0,0,0,-0.798329,3.52
4i7k,-4.12367,0,0,0,-4.12367,3.04
4ury,-2.4414,0.959973,0.459096,0,-2.26691,2.22
1g36,-5.83673,0.862562,-0.652171,0,-4.61526,7.17
3ipq,-17.6517,0,0.121278,0,-17.773,7.57
4np2,-1.52983,0,-0.533065,0,-0.996766,2.26
4omc,-8.07112,1.30396,-3.30385,0,-3.90667,10.78
3ok9,-7.84023,2.54261,-0.237476,0,-5.92463,11.23
3acl,-6.87762,0,-0.254232,0,-6.62339,6.22
2q5k,-10.273,3.57783,0,0,-7.91165,11.3
4az5,-5.55371,3.35302,-0.704774,0,-2.63594,5.99
1om1,-5.56773,0.672099,0.34992,0,-5.47407,6.77
2a4m,-1.33707,0.932826,0.220182,0,-0.941585,4.52
4xy8,-4.10558,1.57292,0,0,-3.06745,6.4
3p3s,-4.99589,0.67186,-0.603551,0,-3.94891,7.59
1m7d,-6.07826,4.63083,0,0,-3.02191,6.23
4pp0,-4.76451,3.42883,-0.767554,0,-1.73393,4.4
3qwc,-7.02231,1.69556,0,0,-5.90324,4.26
1x38,-8.33432,5.74592,-0.587367,0,-3.95465,8.77
1c5t,-3.07058,1.52637,-0.638799,0,-1.42437,4.1
5cqu,-4.99613,0,-0.0319208,0,-4.9642,6.54
4rqv,-4.81558,0.484942,0.092636,0,-4.58815,5.05
2zmm,-5.21785,0.0527541,-0.306342,0,-4.87669,7.6
1nfy,-5.85366,0.458513,-0.198974,0,-5.35207,8.89
4q09,-6.97876,3.43991,-0.24035,0.678881,-3.78918,8.17
1a9m,-8.42473,4.61425,0.0299024,0,-5.40923,6.92
2vpn,-2.78167,0.455298,-0.835552,0,-1.64562,6.72
3aqt,-2.71783,0.684648,0,0,-2.26597,6.72
1fkb,-9.75598,3.86803,0,0,-7.20308,9.7
4us3,-6.04628,3.35499,-0.108995,0,-3.72299,5.32
3ekt,-8.77797,3.6637,-0.219544,0,-6.14038,10.59
3p3t,-5.16091,1.78559,0,0,-3.98241,7.24
4tkh,-5.74482,0.658728,-0.397808,0,-4.91225,5.74
2uxi,-4.68588,2.06207,0,0,-3.32491,7.3
1bai,-10.0554,4.91673,-0.0987291,0,-6.71164,7.7
2ves,-9.05923,5.53118,0.390788,0.788847,-5.01059,7.7
2a5s,-3.75734,3.53902,-0.637293,0,-0.784298,6.7
3a1s,-2.8019,1.47587,-0.149288,0,-1.67854,4.83
1m5w,-2.61016,3.45235,0.0263549,0,-0.357965,4.27
3r6c,-4.41075,1.195,-0.195408,0,-3.42664,4.72
3pbb,-5.68644,0.755202,0,0.925242,-4.26277,7.02
3ttp,-9.05394,3.6632,-0.26466,0,-6.37157,9.12
4lm0,-3.83291,0.957288,-0.0545179,0,-3.14659,3.25
1z71,-8.08012,1.8244,-0.00886431,0,-6.86716,9.18
3jy0,-5.64017,0.897787,-0.206032,0,-4.8416,8.3
4n8q,-1.94436,0,-0.202238,0,-1.74213,3.42
2ces,-8.22892,8.29359,-0.647226,0,-2.10793,7.25
1ogd,-3.55224,4.14129,0,0,-0.818981,3.03
3uxd,-4.14635,2.02051,0,0,-2.81281,4.41
4bb9,-4.00643,4.90259,0.000913669,0,-0.771637,6
2xm2,-4.63992,4.38378,-0.137164,0,-1.60947,4.62
1hos,-9.18088,2.7375,0.615305,0,-7.98944,8.55
3ekw,-10.2555,3.17304,0,0,-8.16134,7.96
2v3u,-1.83478,1.65444,-0.600745,0,-0.142105,3
1dgm,-2.1071,1.42834,0,0,-1.1644,5.05
4qp2,-2.08607,0,0,0,-2.08607,3.03
1c5y,-2.4459,0.598306,-0.646629,0,-1.40439,4.2
2qv7,-4.26336,3.05309,0.250999,0,-2.49932,3.66
3w5n,-4.94272,5.34888,0,0,-1.41246,3.87
2fu8,-5.27234,1.3999,-0.439763,1.83263,-2.07601,4.7
3b92,-4.90676,1.09953,-0.214632,0.759636,-3.2068,8
1fzo,-12.3515,3.75571,-0.295746,0,-9.57698,7.89
1sr7,-12.7513,0.885607,0,0,-12.1668,10.1
2qg2,-5.22166,0,0,0,-5.22166,5.4
1fzq,-4.0836,2.84026,-0.240934,0,-1.9681,7.62
1utl,-2.39635,0.75371,-0.450051,0,-1.44885,2.47
1jvu,-3.94313,1.88838,-1.24173,0,-1.45507,5.15
5e2r,-6.95548,1.87944,-0.276484,0.726735,-4.71184,7.06
3vfb,-8.4074,2.44426,-0.0886316,0,-6.70556,9.04
1f8c,-2.51419,1.90633,-0.583294,0,-0.672716,7.4
3g08,-17.0245,3.86386,0,0,-14.4743,8.16
3s54,-8.27095,3.62221,-0.28781,0,-5.59248,9.64
1ik4,-4.37627,6.37304,-0.51375,0,0.343687,7.41
3kmc,-6.73268,4.69399,0,0.983027,-2.65163,6.4
3k1j,-3.59592,1.62616,-0.211678,0,-2.31097,6.4
