Name,"gauss(o=0,_w=0.3,_c=8)","gauss(o=0.5,_w=0.3,_c=8)","gauss(o=1,_w=0.3,_c=8)","gauss(o=1.5,_w=0.3,_c=8)","gauss(o=2,_w=0.3,_c=8)","gauss(o=2.5,_w=0.3,_c=8)","gauss(o=0,_w=0.5,_c=8)","gauss(o=1,_w=0.5,_c=8)","gauss(o=2,_w=0.5,_c=8)","gauss(o=0,_w=0.7,_c=8)","gauss(o=1,_w=0.7,_c=8)","gauss(o=2,_w=0.7,_c=8)","gauss(o=0,_w=0.9,_c=8)","gauss(o=1,_w=0.9,_c=8)","gauss(o=2,_w=0.9,_c=8)","gauss(o=3,_w=0.9,_c=8)","gauss(o=0,_w=1.5,_c=8)","gauss(o=1,_w=1.5,_c=8)","gauss(o=2,_w=1.5,_c=8)","gauss(o=3,_w=1.5,_c=8)","gauss(o=4,_w=1.5,_c=8)","gauss(o=0,_w=2,_c=8)","gauss(o=1,_w=2,_c=8)","gauss(o=2,_w=2,_c=8)","gauss(o=3,_w=2,_c=8)","gauss(o=4,_w=2,_c=8)","gauss(o=0,_w=3,_c=8)","gauss(o=1,_w=3,_c=8)","gauss(o=2,_w=3,_c=8)","gauss(o=3,_w=3,_c=8)","gauss(o=4,_w=3,_c=8)","repulsion(o=0.4,_c=8)","repulsion(o=0.2,_c=8)","repulsion(o=0,_c=8)","repulsion(o=-0.2,_c=8)","repulsion(o=-0.4,_c=8)","repulsion(o=-0.6,_c=8)","repulsion(o=-0.8,_c=8)","repulsion(o=-1,_c=8)","hydrophobic(g=0.5,_b=1.5,_c=8)","hydrophobic(g=0.5,_b=1,_c=8)","hydrophobic(g=0.5,_b=2,_c=8)","hydrophobic(g=0.5,_b=3,_c=8)","non_hydrophobic(g=0.5,_b=1.5,_c=8)","vdw(i=4,_j=8,_s=0,_^=100,_c=8)","vdw(i=6,_j=12,_s=1,_^=100,_c=8)","non_dir_h_bond(g=-0.7,_b=0,_c=8)","non_dir_h_bond(g=-0.7,_b=0.2,_c=8)","non_dir_h_bond(g=-0.7,_b=0.5,_c=8)","non_dir_h_bond(g=-1,_b=0,_c=8)","non_dir_h_bond(g=-1,_b=0.2,_c=8)","non_dir_h_bond(g=-1,_b=0.5,_c=8)","non_dir_h_bond(g=-1.3,_b=0,_c=8)","non_dir_h_bond(g=-1.3,_b=0.2,_c=8)","non_dir_h_bond(g=-1.3,_b=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=0,_c=8)","non_dir_anti_h_bond_quadratic(o=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=1,_c=8)","donor_donor_quadratic(o=0,_c=8)","donor_donor_quadratic(o=0.5,_c=8)","donor_donor_quadratic(o=1,_c=8)","acceptor_acceptor_quadratic(o=0,_c=8)","acceptor_acceptor_quadratic(o=0.5,_c=8)","acceptor_acceptor_quadratic(o=1,_c=8)","non_dir_h_bond_lj(o=-0.7,_^=100,_c=8)","non_dir_h_bond_lj(o=-1,_^=100,_c=8)","non_dir_h_bond_lj(o=-1.3,_^=100,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0.01097,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0,_c=8)","electrostatic(i=1,_^=100,_c=8)","electrostatic(i=2,_^=100,_c=8)",num_tors_div,num_tors_div_simple,num_heavy_atoms_div,num_heavy_atoms,num_tors_add,num_tors_sqr,num_tors_sqrt,num_hydrophobic_atoms,ligand_length,num_ligands,affinity
2w66,55.06069,69.68414,99.44106,123.13058,169.18983,192.60511,84.52884,162.68413,274.59746,116.27289,229.92807,382.27746,150.26432,300.16711,492.00443,683.51279,274.59775,522.56447,806.59180,980.92793,804.67459,408.67932,709.87067,1005.48753,1128.20265,945.58862,702.77627,1003.41161,1231.67950,1290.51368,1143.83157,28.39230,14.88968,7.08465,2.98133,0.98157,0.21454,0.01156,0.00000,13.70667,12.41334,14.13778,14.75759,100.28026,-409.70213,-495.09724,7.85955,8.12453,8.98593,5.98088,6.49273,7.50821,4.60068,5.19419,6.25684,0.00000,0.32515,1.88743,0.51916,2.13845,5.92231,2.34191,6.78543,15.64263,-44.18319,-30.33685,-12.11387,31.01842,-63.00901,0.61134,0.17304,0.00000,0.00000,0.00000,0.80000,2.00000,0.08000,0.06325,0.05000,2.00000,1.00000,4.05
2xnb,52.59137,90.98538,143.47383,183.01270,203.29661,279.47183,86.04595,233.81276,357.62870,125.17030,324.04367,511.00993,170.19289,413.84870,664.48968,953.33510,339.85320,699.83885,1105.51553,1369.63930,1138.08478,522.94483,951.53417,1380.80633,1571.63041,1328.32664,930.21374,1355.73310,1688.36822,1786.52860,1593.74991,15.19583,6.83629,2.77486,0.96119,0.18864,0.00376,0.00000,0.00000,34.05521,25.98785,41.83956,58.74989,68.16580,-562.79573,-649.57414,2.43608,2.56140,2.67105,1.70526,1.92105,2.13684,1.31174,1.53684,1.78070,0.00000,0.17600,1.96285,0.00000,0.00375,0.31496,0.00000,0.17226,1.64790,-14.77315,-7.87176,-2.98729,26.33671,-72.89539,-0.46656,-0.08012,0.00000,0.00000,0.00000,1.35000,4.00000,0.32000,0.08944,0.30000,4.00000,1.00000,6.83
3ueu,22.93840,40.11973,56.53663,80.17063,86.62484,114.74770,37.56477,95.97594,152.15754,53.74935,134.88512,217.07451,72.19728,173.33957,285.01580,462.06289,143.27351,299.39542,497.86219,668.75856,595.28361,223.90384,419.48895,637.83088,765.88196,678.68365,417.12529,623.22424,797.24910,866.58488,792.86575,5.43964,2.14724,0.64169,0.14356,0.00734,0.00000,0.00000,0.00000,76.18274,54.93605,102.27972,158.47681,0.03870,-255.33596,-283.26267,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03583,-0.01189,-0.00340,-12.41258,-40.47555,0.16590,0.01858,0.00000,0.00000,0.00000,0.70000,10.00000,2.00000,0.14142,0.55000,12.00000,1.00000,5.24
1q8t,28.80835,60.36696,87.63032,117.24351,155.35161,187.50682,51.00472,146.22478,259.29194,76.80332,206.19956,360.85802,105.82134,267.68749,466.36543,709.82626,218.52323,470.16029,785.70206,1024.37631,887.08724,347.15429,656.10298,992.30732,1172.38781,1021.80678,646.92109,964.24790,1227.40606,1325.39274,1204.09394,10.92659,5.44836,2.44563,0.97675,0.29274,0.01865,0.00000,0.00000,23.89433,14.93515,33.35668,54.80423,33.07483,-383.17308,-435.06261,1.93033,1.94581,2.15436,1.35123,1.45936,1.72349,1.03941,1.16749,1.43624,0.00000,0.11865,1.03947,0.00000,0.00000,0.00098,0.00000,0.17340,1.57724,-11.50206,-6.79008,-2.70744,11.15687,-56.44289,-0.23088,-0.03690,0.00000,0.00000,0.00000,0.90000,3.00000,0.18000,0.07746,0.45000,4.00000,1.00000,4.76
2weg,31.19395,51.03186,62.93853,76.45844,91.46674,116.53426,50.83064,104.68824,155.84147,70.46900,146.72875,220.95756,91.30630,188.42306,286.60051,400.64242,165.73113,316.34958,477.53186,583.89454,492.25277,244.48886,425.23305,599.67175,676.11652,574.98127,418.86153,600.13044,738.88620,777.40532,693.10952,7.76848,3.23905,1.22257,0.33177,0.05653,0.00024,0.00000,0.00000,18.76476,13.63350,24.67053,35.47063,46.86642,-257.31410,-296.91473,2.87574,3.34780,3.93953,2.01302,2.51085,3.15162,1.54847,2.00868,2.62635,0.00000,0.44521,1.99959,0.37891,1.24446,2.81999,0.65010,3.65396,10.29301,-20.51387,-9.73800,-3.53162,8.43777,-32.15109,0.26462,0.05707,0.00000,0.00000,0.00000,0.55000,1.00000,0.02000,0.04472,0.25000,1.00000,1.00000,6.5
3jvs,62.97992,100.15189,132.82310,163.28408,168.92327,199.43329,103.13016,220.65177,289.68868,143.95998,304.96301,411.29301,187.75799,385.59616,531.58584,658.42668,338.54142,618.22721,860.74896,959.39175,750.08479,484.39789,801.76156,1060.57663,1119.58389,899.76318,780.89098,1080.50723,1282.98456,1302.86867,1123.96974,20.89291,9.41673,3.46359,0.97931,0.18951,0.00173,0.00000,0.00000,54.32662,40.94192,65.55607,93.27721,60.17868,-488.39322,-584.68893,2.17807,2.58295,3.16918,1.52465,1.93721,2.53534,1.17281,1.54977,2.11279,0.00000,0.01939,1.19382,0.00000,0.00000,0.32297,0.00000,0.01939,0.94592,-17.61413,-8.43966,-3.03335,18.21498,-60.11904,0.74852,0.14167,0.00000,0.00000,0.00000,1.50000,5.00000,0.50000,0.10000,0.90000,4.00000,1.00000,6.54
3f3e,41.77484,58.80740,85.21049,93.73972,123.75825,128.90485,65.79021,135.23067,199.71004,91.35435,187.26611,272.31700,118.80029,239.71748,344.77214,414.84206,214.06889,391.18882,548.47291,609.63496,476.04452,307.37944,508.78059,674.17404,711.67702,571.77971,496.45908,686.58865,815.26903,828.07132,714.56914,17.03893,8.49238,3.81951,1.51671,0.50119,0.09546,0.00161,0.00000,28.46582,18.19491,38.70092,59.43679,83.71241,-300.94527,-369.41399,6.11192,6.62718,7.50674,4.49933,5.15455,6.15272,3.46102,4.12364,5.12727,0.13502,1.25554,4.84706,0.39396,1.52059,3.71918,0.74468,2.64704,7.14315,-37.21907,-22.33126,-8.69670,17.35477,-43.31808,0.86401,0.19392,0.00000,0.00000,0.00000,0.45000,3.00000,0.18000,0.07746,0.20000,4.00000,1.00000,7.7
2j78,52.55952,69.96247,71.80287,121.92778,140.59651,141.60231,84.55325,135.69337,228.38247,113.73427,200.24279,312.82534,143.52043,263.48087,397.08605,523.42704,250.74537,446.57510,649.62513,776.41086,651.12715,360.08561,596.09324,815.66741,904.03959,762.30541,595.07658,832.72621,1007.82157,1047.66386,926.32350,31.63399,17.42055,8.80990,3.85734,1.32050,0.24899,0.00426,0.00000,0.00000,0.00000,0.00000,0.00000,118.57848,-344.31433,-431.79339,9.83626,10.86189,13.24704,7.10187,8.32683,10.74196,5.46298,6.66146,8.95163,1.39715,3.97744,8.08272,1.20730,5.07915,12.90527,4.33127,13.48519,30.89400,-66.04876,-36.04572,-13.32211,27.95909,-51.28334,1.51066,0.37217,0.00000,0.00000,0.00000,0.65000,1.00000,0.02000,0.04472,0.00000,1.00000,1.00000,6.42
2zcr,53.05282,83.17569,140.88206,196.32555,223.79879,300.73040,85.45241,233.66847,388.58709,122.54619,327.77615,554.18051,166.78760,422.98764,718.90833,1015.01917,343.46159,730.07965,1175.01475,1432.19854,1149.64842,538.76251,995.83348,1450.97202,1634.39689,1355.66457,967.09231,1412.00513,1755.56754,1848.81223,1637.69190,15.43978,6.70573,2.53125,0.67747,0.10765,0.00381,0.00000,0.00000,90.71150,62.53784,122.37112,194.40568,51.70900,-579.23450,-668.90269,2.90285,3.82907,5.16731,2.03200,2.87180,4.13385,1.56307,2.29744,3.44487,0.38221,1.86238,4.94414,0.19061,0.91111,2.77767,0.82009,3.31068,8.53755,-26.70295,-11.87937,-4.06545,16.26881,-75.82064,2.04736,0.44513,0.00000,0.00000,0.00000,1.40000,10.00000,2.00000,0.14142,0.95000,10.00000,1.00000,6.87
2xbv,112.82943,161.36430,216.47918,254.32794,297.43969,298.21309,174.85375,357.55987,481.47312,240.38002,495.00744,667.09306,310.98648,627.99366,854.75011,1042.19414,554.20697,1003.27377,1381.21053,1536.41486,1216.24931,788.28353,1296.53699,1705.91033,1800.53808,1455.84418,1263.71907,1745.15465,2070.10031,2103.02770,1817.78323,30.67814,12.56456,3.97707,0.87684,0.11337,0.00514,0.00000,0.00000,66.48092,50.80281,79.45453,106.90215,135.48246,-795.37857,-946.56864,1.68498,2.39866,3.17577,1.17949,1.79899,2.54062,0.90730,1.43919,2.11718,0.00104,0.63532,3.21097,0.00099,0.28491,1.52087,0.00006,0.35041,1.69010,-15.57416,-7.37051,-2.65069,48.67017,-89.63025,-0.28997,-0.05196,0.00000,0.00000,0.00000,1.80000,7.00000,0.98000,0.11832,0.70000,6.00000,1.00000,8.43
4de1,59.56036,80.54420,120.71284,149.81200,167.80200,201.83836,92.11707,198.54857,285.30412,127.19960,275.16502,404.34850,166.35874,351.11765,525.25995,715.89950,307.62205,583.24939,867.51530,1032.52739,843.91062,452.69186,778.03291,1080.45786,1194.46580,994.73630,764.43731,1084.15411,1320.70189,1374.34270,1211.81469,22.85880,11.10931,4.87892,1.89456,0.62970,0.11468,0.00000,0.00000,19.01887,15.91937,23.07520,33.07155,109.96748,-460.90513,-551.34705,7.15500,8.63905,10.68227,5.25918,6.68818,8.71293,4.04552,5.35054,7.26077,0.00043,0.38754,3.04462,0.00000,0.00000,0.20895,1.84313,5.92873,15.81631,-53.08847,-30.22985,-11.71501,22.86210,-58.08565,0.18126,0.06218,0.00000,0.00000,0.00000,1.15000,3.00000,0.18000,0.07746,0.50000,4.00000,1.00000,5.96
1sqa,58.69862,112.14885,138.37876,191.31325,210.15789,256.22360,103.17696,239.23895,362.47916,148.21067,337.43606,508.52855,196.31644,432.54708,652.85376,853.76847,369.90884,715.76748,1059.97038,1239.63060,996.69047,547.88809,948.64223,1311.65673,1434.62069,1180.38723,924.52851,1311.14953,1592.69957,1649.55876,1446.05551,20.75271,9.73984,3.81213,1.14042,0.23928,0.02501,0.00000,0.00000,8.77225,5.71456,13.40915,24.39851,117.11837,-567.44445,-668.33661,4.39301,5.68820,7.61238,3.13324,4.31460,6.12866,2.41019,3.45168,5.10721,0.00191,0.33660,2.46932,0.26264,1.06936,3.82538,0.00191,0.29555,1.24119,-36.62179,-17.55021,-6.33176,36.96010,-67.90855,0.32995,0.09914,0.00000,0.00000,0.00000,1.55000,6.00000,0.72000,0.10954,0.75000,6.00000,1.00000,9.21
3mss,33.35447,60.65310,77.82676,97.83955,114.61158,135.70014,54.85279,131.04641,190.66497,77.23818,183.49854,273.16568,102.26011,234.21738,359.37536,527.74199,195.15152,391.37280,607.12717,749.00001,617.65085,294.94091,529.21033,759.60595,859.00811,722.24261,517.11895,749.36332,928.38831,978.05332,869.30018,4.54334,1.28053,0.22127,0.01077,0.00000,0.00000,0.00000,0.00000,57.50510,42.68256,73.92581,106.47507,11.63149,-320.68935,-365.69255,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07229,0.00000,0.00000,0.00000,0.00000,0.00000,0.07229,-0.18648,-0.06454,-0.01908,1.80375,-37.97449,0.03135,0.00250,0.00000,0.00000,0.00000,1.05000,6.00000,0.72000,0.10954,0.60000,6.00000,1.00000,4.66
3ejr,71.14343,90.87220,121.40824,160.02480,182.08406,216.42648,111.96301,204.44856,306.66601,151.77788,288.41877,433.31667,194.06565,372.32852,562.05741,788.11713,344.53436,629.52179,939.04217,1144.91905,958.34175,500.70053,847.37923,1181.10015,1324.27216,1119.41824,843.40762,1193.69774,1457.53154,1524.46135,1352.58865,35.12554,18.13694,8.31231,3.34812,1.13873,0.24414,0.01298,0.00000,21.75255,14.54620,30.63023,51.95843,108.67789,-501.95866,-607.83524,10.37655,11.19420,12.61869,7.73809,8.79107,10.41129,5.95238,7.03286,8.67608,0.00000,0.00000,0.07152,0.61034,2.03145,4.98695,4.49061,13.67847,30.19745,-59.88826,-38.29604,-14.84731,31.59673,-70.76151,0.36201,0.14009,0.00000,0.00000,0.00000,1.25000,4.00000,0.32000,0.08944,0.65000,4.00000,1.00000,8.57
3ge7,100.86248,106.13364,144.33351,178.74770,207.43950,265.72634,148.22261,237.52182,355.33238,192.66781,335.17732,503.17780,240.39389,434.71030,651.71111,902.47047,411.92592,737.60595,1084.72528,1305.57428,1074.80761,591.37499,988.47788,1361.11309,1508.93575,1261.03936,982.72073,1381.11075,1674.30776,1739.01556,1532.67392,34.96046,16.43349,6.91672,2.59321,0.82041,0.14576,0.00005,0.00000,37.18303,29.29075,46.05864,63.69184,145.93165,-606.79381,-714.62722,7.61008,8.91761,11.52847,5.63485,6.94470,9.42797,4.33450,5.55576,7.85664,0.22422,1.06560,4.11036,0.00000,0.39929,3.28646,0.22422,1.02525,3.22208,-54.06289,-31.72499,-12.37190,35.54550,-81.24626,-0.96010,-0.18482,0.00000,0.00000,0.00000,1.30000,6.00000,0.72000,0.10954,0.45000,10.00000,1.00000,8.7
3zsx,56.13034,94.16267,111.96403,171.49745,185.87712,236.09080,93.03588,198.65963,323.52727,129.66717,285.94415,458.53624,169.43233,371.21143,593.53838,835.58479,320.03240,633.08481,981.75146,1203.34222,997.29401,482.65986,857.39627,1226.09462,1384.59893,1167.10286,841.88920,1214.51293,1501.32702,1580.79007,1406.14662,18.14041,8.51612,3.59375,1.29233,0.32365,0.02229,0.00000,0.00000,32.79011,25.58513,44.58082,70.86358,66.80646,-510.34369,-591.99582,5.33854,5.92997,6.48054,3.74659,4.45549,5.19084,2.88199,3.56439,4.32570,0.00000,0.17815,1.12203,0.00000,0.00000,0.00000,0.67574,2.51366,6.17185,-32.95313,-17.71478,-6.61684,30.14477,-65.28275,0.42216,0.11010,0.00000,0.00000,0.00000,1.70000,10.00000,2.00000,0.14142,0.90000,8.00000,1.00000,3.28
1u1b,63.16585,114.58428,152.14361,223.85132,294.17804,330.97357,106.45241,266.42461,476.74022,154.06620,381.20152,660.55870,207.10131,497.40413,843.70203,1149.19938,414.50977,860.54716,1365.36398,1668.44440,1384.50638,642.11368,1170.04089,1695.21494,1921.26319,1623.52904,1142.65694,1663.67116,2070.06927,2189.49618,1954.26251,23.39959,10.99229,4.31425,1.40663,0.37003,0.05241,0.00000,0.00000,4.34788,2.27486,6.57400,11.73725,185.53836,-676.75444,-786.12448,6.10467,7.63835,10.22660,4.36677,5.80668,8.24361,3.35905,4.64534,6.86968,0.27710,2.68655,10.72448,0.55359,1.72073,4.37615,0.27710,2.77626,10.87121,-51.45129,-25.53503,-9.35209,73.61426,-98.94249,1.66195,0.32066,0.00000,0.00000,0.00000,2.55000,14.00000,3.92000,0.16733,0.15000,14.00000,1.00000,7.8
3utu,102.28188,174.57651,213.12663,260.84691,301.65167,369.08580,166.87926,360.42840,510.80088,233.98284,502.62248,723.21003,305.54142,640.77033,936.86860,1235.26202,557.51637,1052.55851,1532.35260,1770.93692,1398.98471,813.70400,1388.02107,1893.96651,2047.88191,1666.10756,1352.38293,1902.94628,2294.11600,2359.21453,2054.66137,26.87678,11.18478,3.80479,1.00811,0.20284,0.01414,0.00000,0.00000,48.66926,36.34806,62.40856,90.85996,148.85509,-840.67436,-987.31343,4.69079,5.96960,8.08277,3.28387,4.47746,6.46643,2.52605,3.58197,5.38869,0.08909,0.83631,3.47544,0.00000,0.12781,1.23772,0.08909,0.83528,2.97057,-39.31672,-18.37989,-6.54175,44.21933,-104.68698,0.99135,0.20743,0.00000,0.00000,0.00000,2.35000,13.00000,3.38000,0.16125,0.95000,10.00000,1.00000,10.92
1uto,27.15631,38.39292,56.86972,75.93317,93.48714,121.98972,41.04995,94.93040,159.75630,56.31528,133.70991,223.60292,74.21818,173.34984,284.53813,351.11592,144.91289,294.27737,444.41446,498.42501,372.57586,220.00947,389.43107,537.89339,572.64999,451.95774,373.78601,530.14321,639.69274,654.22490,563.91412,5.87870,2.26101,0.76219,0.23569,0.03596,0.00000,0.00000,0.00000,6.28351,4.17425,8.72061,16.71861,30.09864,-228.56749,-268.92330,1.36514,1.72844,2.36656,0.95560,1.29633,1.89325,0.73508,1.03707,1.57771,0.00000,0.00000,0.10103,0.09755,0.65989,1.82326,0.00000,0.00000,0.00000,-11.26354,-5.03582,-1.75053,7.82035,-27.94814,-0.12963,-0.02405,0.00000,0.00000,0.00000,0.45000,2.00000,0.08000,0.06325,0.35000,2.00000,1.00000,2.27
1a30,53.18291,79.14996,103.39198,154.32728,216.04605,211.39769,85.68172,181.59262,339.06900,119.02335,263.50144,458.89840,155.76077,347.21466,580.56870,777.69058,299.81908,601.12466,935.74856,1132.46702,936.40250,456.29875,813.35300,1162.12733,1306.81599,1099.99343,797.31234,1149.69264,1420.24022,1494.45181,1329.18198,21.44819,10.62531,4.71110,1.76131,0.44357,0.03763,0.00000,0.00000,20.49321,13.70309,27.13458,45.33502,112.16484,-472.30287,-555.13615,4.97403,5.88605,6.99570,3.52330,4.44910,5.62421,2.71023,3.55928,4.68684,0.85284,4.94397,14.54820,0.00000,0.00000,0.36908,1.47314,7.07128,18.81342,-36.27776,-18.16064,-6.58146,45.69757,-76.99601,2.24234,0.53456,0.00000,0.00000,0.00000,1.30000,12.00000,2.88000,0.15492,0.35000,10.00000,1.00000,4.3
3kwa,31.48722,48.50543,75.07245,98.35806,101.64822,146.43396,52.43521,124.63915,184.46159,75.78300,172.06608,268.89829,101.25081,219.73678,354.85222,524.72942,192.95175,377.92798,596.49657,740.62242,610.09579,291.63518,517.42268,746.01003,847.51272,714.02648,511.65933,738.34084,914.20832,964.11945,858.22468,18.65096,9.75855,4.36199,1.60876,0.41267,0.03960,0.00000,0.00000,16.34963,12.44906,19.85969,29.48596,54.18081,-306.16485,-360.00994,1.91931,2.38168,2.78626,1.34351,1.78626,2.22901,1.03347,1.42901,1.85751,0.03767,0.86929,3.56489,0.29098,2.27933,7.29993,0.00000,0.00000,0.00000,-13.63116,-6.30168,-2.22744,9.76062,-44.54119,-1.33118,-0.23821,0.00000,0.00000,0.00000,0.70000,11.00000,2.42000,0.14832,0.20000,12.00000,1.00000,4.08
4djv,63.64198,82.93418,117.44921,167.19678,201.64217,238.65360,97.66442,200.13502,336.22564,133.17715,285.50558,473.11239,172.86097,372.07120,612.85847,876.50601,325.79680,644.81504,1013.78706,1246.49358,1020.78823,493.51101,879.08971,1263.65533,1427.80539,1196.95601,864.91230,1248.42247,1543.74890,1624.50050,1442.47098,22.73658,10.56650,4.18338,1.42780,0.42500,0.06788,0.00014,0.00000,58.58323,41.04743,78.75594,132.37613,88.99954,-523.51438,-606.84064,4.16512,4.73359,5.58034,3.04295,3.65633,4.54918,2.34073,2.92506,3.79099,0.00171,0.35909,2.05944,0.00000,0.00000,0.43819,0.00171,0.35909,1.66009,-27.90857,-16.72989,-6.57162,24.23133,-60.87075,-0.32241,-0.06390,0.00000,0.00000,0.00000,1.40000,4.00000,0.32000,0.08944,0.85000,6.00000,1.00000,6.72
2xb8,67.93863,107.91842,129.13168,188.87380,220.05413,264.45849,112.34222,228.81131,369.96608,157.01892,327.11165,521.19342,204.39933,424.52444,673.28549,936.48008,378.14678,725.40988,1110.22900,1349.68941,1115.84469,562.87835,980.34675,1386.30695,1556.15735,1309.19494,967.57516,1383.60851,1699.98603,1783.06764,1582.80687,32.59882,16.84117,7.71044,3.08106,0.93689,0.13360,0.00000,0.00000,45.22791,36.90848,57.08124,80.18672,133.05881,-574.06222,-683.45216,9.62033,10.37137,11.86911,6.96232,7.96860,9.64734,5.35563,6.37488,8.03945,0.06165,0.83148,2.95803,0.98441,3.98506,9.83945,2.29573,7.11898,16.43039,-61.26310,-35.22026,-13.44006,42.91162,-84.61976,0.98223,0.25497,0.00000,0.00000,0.00000,1.10000,4.00000,0.32000,0.08944,0.40000,6.00000,1.00000,7.59
3dd0,36.69219,56.66825,78.39130,97.03829,114.04130,147.61903,57.71089,128.74436,196.71952,80.42862,180.48756,279.05315,105.61752,231.96651,362.77651,519.58618,198.62321,391.96320,605.89242,745.52208,617.80210,298.55792,530.32882,758.20779,856.90407,722.15052,520.35730,751.07201,928.61822,977.73270,869.45040,8.86232,3.72574,1.46614,0.52170,0.14366,0.00931,0.00000,0.00000,13.32291,8.84112,17.74974,27.22276,60.82810,-318.23416,-366.89307,2.81201,3.52045,4.69847,1.96841,2.64034,3.75877,1.51416,2.11227,3.13231,0.00117,0.54685,2.18577,0.46862,1.41012,3.17861,0.66053,4.03402,11.51364,-23.43296,-11.00957,-3.96584,9.05280,-42.65856,0.23999,0.04861,0.00000,0.00000,0.00000,0.80000,3.00000,0.18000,0.07746,0.20000,4.00000,1.00000,9
2v7a,52.22726,102.77063,145.79591,187.20440,237.57261,276.08998,90.40886,240.50550,395.10054,132.22247,338.51119,551.50913,179.20073,436.44222,711.02541,1007.41152,358.35385,742.37007,1175.78462,1461.94751,1234.47461,553.17456,1010.18687,1470.92994,1683.79716,1437.91178,988.31364,1444.67084,1805.45472,1918.69407,1720.74028,14.98990,6.77655,2.79255,0.92569,0.21833,0.01729,0.00000,0.00000,39.86424,30.55113,49.54201,72.40946,69.09529,-595.37030,-685.72764,3.22704,3.62103,3.96577,2.26751,2.72292,3.17834,1.74424,2.17834,2.64861,0.00000,0.39483,2.40296,0.00000,0.15478,0.96549,0.00000,0.24005,1.43747,-19.73816,-10.68197,-4.10291,28.34850,-80.75617,0.05075,0.00652,0.00000,0.00000,0.00000,1.75000,6.00000,0.72000,0.10954,0.60000,6.00000,1.00000,8.3
3n7a,42.22381,66.86618,80.18007,92.76913,130.36911,148.63037,67.82612,133.59404,211.16923,95.14938,187.85327,292.51155,123.43677,243.04729,375.69652,513.02940,221.77439,412.82054,618.34969,744.95397,616.45131,324.64918,554.53993,773.13817,861.77083,724.01668,548.70653,778.01897,949.75740,991.83592,878.25601,20.70634,11.08448,5.50020,2.54417,0.93634,0.18134,0.00173,0.00000,7.36023,5.08750,9.90126,17.37076,100.12986,-319.77222,-391.16677,9.69035,10.20361,10.88675,7.20921,8.00767,8.99337,5.54555,6.40614,7.49448,0.00085,0.28590,1.39142,1.26726,4.41512,10.49311,2.24393,6.51253,13.88506,-56.20056,-35.57203,-14.03192,16.64924,-51.25425,0.46435,0.12042,0.00000,0.00000,0.00000,0.60000,1.00000,0.02000,0.04472,0.15000,1.00000,1.00000,3.7
2v00,45.37874,57.20672,75.81566,102.93730,121.74035,149.92549,70.37849,129.08283,205.01055,93.99075,183.34010,290.38752,119.69050,238.21071,377.73152,549.39238,215.81748,410.14380,633.85368,786.83378,655.98818,320.13533,558.41404,796.51840,903.83977,765.04909,553.52544,794.43930,980.24553,1032.32377,919.22471,15.94586,7.42232,2.92393,0.98397,0.29433,0.03666,0.00000,0.00000,40.36907,30.60665,51.97560,76.48750,63.97580,-337.70513,-391.06248,3.37573,4.08105,5.40679,2.36301,3.06079,4.32543,1.81770,2.44863,3.60453,0.61286,2.13616,5.91152,0.00917,0.39947,2.08114,0.61286,2.13589,5.53579,-26.49007,-13.01626,-4.73355,23.16228,-41.54163,-0.67919,-0.11572,0.00000,0.00000,0.00000,0.80000,3.00000,0.18000,0.07746,0.45000,3.00000,1.00000,3.66
2vw5,53.39431,89.15229,133.30520,176.55386,203.90516,249.76467,87.09705,223.79020,344.28664,124.69634,311.81317,491.09175,167.85180,399.14156,642.75377,954.72899,331.95223,679.25572,1083.61468,1364.85939,1148.38154,510.66587,930.02975,1360.38282,1564.56156,1334.76334,914.09393,1336.26070,1671.29944,1777.14328,1593.22986,17.84542,8.27865,3.44132,1.18432,0.31108,0.04541,0.00017,0.00000,38.61875,24.53860,54.14010,88.65571,90.64344,-546.97631,-632.82023,4.18992,4.75382,5.59821,3.04604,3.65961,4.55396,2.34311,2.92769,3.79497,0.02522,0.60788,3.56851,0.22442,0.98751,3.49061,0.37620,1.96042,5.93720,-29.05157,-15.48164,-5.78302,16.78609,-84.64030,0.68744,0.14503,0.00000,0.00000,0.00000,1.80000,3.00000,0.18000,0.07746,1.00000,4.00000,1.00000,8.52
