Name,"gauss(o=0,_w=0.3,_c=8)","gauss(o=0.5,_w=0.3,_c=8)","gauss(o=1,_w=0.3,_c=8)","gauss(o=1.5,_w=0.3,_c=8)","gauss(o=2,_w=0.3,_c=8)","gauss(o=2.5,_w=0.3,_c=8)","gauss(o=0,_w=0.5,_c=8)","gauss(o=1,_w=0.5,_c=8)","gauss(o=2,_w=0.5,_c=8)","gauss(o=0,_w=0.7,_c=8)","gauss(o=1,_w=0.7,_c=8)","gauss(o=2,_w=0.7,_c=8)","gauss(o=0,_w=0.9,_c=8)","gauss(o=1,_w=0.9,_c=8)","gauss(o=2,_w=0.9,_c=8)","gauss(o=3,_w=0.9,_c=8)","gauss(o=0,_w=1.5,_c=8)","gauss(o=1,_w=1.5,_c=8)","gauss(o=2,_w=1.5,_c=8)","gauss(o=3,_w=1.5,_c=8)","gauss(o=4,_w=1.5,_c=8)","gauss(o=0,_w=2,_c=8)","gauss(o=1,_w=2,_c=8)","gauss(o=2,_w=2,_c=8)","gauss(o=3,_w=2,_c=8)","gauss(o=4,_w=2,_c=8)","gauss(o=0,_w=3,_c=8)","gauss(o=1,_w=3,_c=8)","gauss(o=2,_w=3,_c=8)","gauss(o=3,_w=3,_c=8)","gauss(o=4,_w=3,_c=8)","repulsion(o=0.4,_c=8)","repulsion(o=0.2,_c=8)","repulsion(o=0,_c=8)","repulsion(o=-0.2,_c=8)","repulsion(o=-0.4,_c=8)","repulsion(o=-0.6,_c=8)","repulsion(o=-0.8,_c=8)","repulsion(o=-1,_c=8)","hydrophobic(g=0.5,_b=1.5,_c=8)","hydrophobic(g=0.5,_b=1,_c=8)","hydrophobic(g=0.5,_b=2,_c=8)","hydrophobic(g=0.5,_b=3,_c=8)","non_hydrophobic(g=0.5,_b=1.5,_c=8)","vdw(i=4,_j=8,_s=0,_^=100,_c=8)","vdw(i=6,_j=12,_s=1,_^=100,_c=8)","non_dir_h_bond(g=-0.7,_b=0,_c=8)","non_dir_h_bond(g=-0.7,_b=0.2,_c=8)","non_dir_h_bond(g=-0.7,_b=0.5,_c=8)","non_dir_h_bond(g=-1,_b=0,_c=8)","non_dir_h_bond(g=-1,_b=0.2,_c=8)","non_dir_h_bond(g=-1,_b=0.5,_c=8)","non_dir_h_bond(g=-1.3,_b=0,_c=8)","non_dir_h_bond(g=-1.3,_b=0.2,_c=8)","non_dir_h_bond(g=-1.3,_b=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=0,_c=8)","non_dir_anti_h_bond_quadratic(o=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=1,_c=8)","donor_donor_quadratic(o=0,_c=8)","donor_donor_quadratic(o=0.5,_c=8)","donor_donor_quadratic(o=1,_c=8)","acceptor_acceptor_quadratic(o=0,_c=8)","acceptor_acceptor_quadratic(o=0.5,_c=8)","acceptor_acceptor_quadratic(o=1,_c=8)","non_dir_h_bond_lj(o=-0.7,_^=100,_c=8)","non_dir_h_bond_lj(o=-1,_^=100,_c=8)","non_dir_h_bond_lj(o=-1.3,_^=100,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0.01097,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0,_c=8)","electrostatic(i=1,_^=100,_c=8)","electrostatic(i=2,_^=100,_c=8)",num_tors_div,num_tors_div_simple,num_heavy_atoms_div,num_heavy_atoms,num_tors_add,num_tors_sqr,num_tors_sqrt,num_hydrophobic_atoms,ligand_length,num_ligands,affinity
2vc9,43.71725,68.35769,93.00823,118.31375,113.57167,151.43282,72.40437,157.30052,200.13674,101.30059,215.75782,292.54358,132.74411,271.76345,387.41326,571.21985,241.27671,446.41937,666.66762,831.22214,714.76889,351.64316,601.09597,846.11924,962.97963,827.98157,598.36669,853.82383,1051.14714,1108.74824,992.17509,21.42058,11.40995,5.55685,2.53043,1.07872,0.37207,0.05280,0.00000,11.32623,9.00795,14.54108,20.66357,102.65034,-349.36011,-430.65602,5.54015,5.86456,6.45680,4.67624,5.06354,5.69753,3.59711,4.05083,4.74794,0.00000,0.01909,0.64262,0.53947,2.15787,6.01515,2.26200,5.61625,11.02590,-21.44244,-25.37224,-11.41714,24.39524,-52.19602,0.25455,0.06337,0.00000,0.00000,0.00000,0.70000,2.00000,0.08000,0.06325,0.05000,2.00000,1.00000,8.44
2qtg,63.94739,92.08441,113.46378,148.35782,172.94655,206.40061,101.38749,191.42722,291.28035,137.62204,272.39408,409.84974,176.21893,352.13665,527.87835,693.65693,315.62066,588.06475,860.97520,1009.97057,822.35777,459.45648,780.06777,1070.24152,1172.50219,972.48622,765.94364,1079.45528,1307.49667,1354.38601,1190.39766,20.32747,9.47088,3.96422,1.48345,0.45291,0.06769,0.00026,0.00000,2.24956,2.00000,3.21670,7.69780,139.31448,-470.45983,-555.52033,5.00240,5.42370,6.56241,3.64584,4.18791,5.34604,2.80450,3.35033,4.45503,0.00000,0.47876,2.85462,0.32733,1.35127,3.52683,1.06512,4.05484,11.02226,-34.14638,-19.35059,-7.41527,32.43225,-67.54623,0.71778,0.18476,0.00000,0.00000,0.00000,1.00000,3.00000,0.18000,0.07746,0.10000,4.00000,1.00000,5.08
3g2j,48.22946,78.02314,88.95075,136.95314,161.88069,178.23848,80.79156,158.86985,268.16038,111.35482,231.48887,371.16099,143.87121,302.59730,472.68555,611.17243,266.22630,510.79832,761.30057,897.46849,737.69850,394.11509,680.36348,944.69047,1042.72657,870.98993,666.93609,946.95079,1154.50869,1202.65061,1062.35055,18.82990,9.43112,4.29061,1.66042,0.50728,0.10018,0.00578,0.00000,0.00000,0.00000,0.00000,0.00000,136.30150,-395.78861,-473.68155,8.41852,9.43663,11.50927,6.09723,7.24769,9.34359,4.69017,5.79815,7.78632,0.00000,0.25752,1.90803,1.86059,7.55294,18.41728,1.64449,5.67195,15.18783,-58.01824,-31.19686,-11.66037,38.71593,-63.15186,1.27388,0.27778,0.00000,0.00000,0.00000,0.80000,3.00000,0.18000,0.07746,0.00000,4.00000,1.00000,4.75
1i5r,125.08451,197.47330,275.01076,329.55921,403.98510,530.84345,203.69669,454.15920,686.86482,288.25137,630.11057,976.93456,379.59962,807.86746,1270.79634,1803.19438,707.81657,1372.45138,2113.40996,2586.50570,2136.52735,1057.62862,1857.80589,2641.75483,2975.25652,2502.88712,1829.73266,2627.25915,3237.00123,3400.54664,3019.96033,50.04237,24.48262,10.57238,3.90595,1.21495,0.30429,0.04938,0.00000,106.80922,74.26781,141.88116,217.37785,200.89042,-1102.09497,-1295.50327,7.50570,8.65261,9.97085,5.83883,6.97682,8.36657,4.49141,5.58146,6.97214,0.19972,2.21424,8.20137,1.75084,6.59002,16.28305,2.80531,9.65450,23.07392,-41.13886,-32.06592,-13.38772,38.43793,-154.62148,0.49109,0.14780,0.00000,0.00000,0.00000,2.45000,13.00000,3.38000,0.16125,1.20000,14.00000,1.00000,8.52
3mi3,30.75860,44.60582,51.18637,80.10720,100.99835,132.55265,48.57043,90.55413,171.09068,66.31445,133.35746,243.25775,85.19598,177.32458,317.77171,488.34987,159.31161,322.16253,534.28280,685.45073,572.95245,246.25685,450.82323,670.81728,780.03994,666.53512,447.27641,656.42632,825.15195,881.26576,792.39538,12.84158,6.60314,3.17631,1.48814,0.69407,0.25456,0.04701,0.00000,4.19510,2.85963,5.85507,10.76451,59.22657,-254.65399,-300.70639,3.56119,4.22305,5.28720,2.99157,3.58290,4.56225,2.30121,2.86632,3.80187,0.19263,1.27011,3.80965,0.00000,0.18639,1.25344,0.98867,3.43531,7.95792,-14.42889,-17.40740,-7.88269,24.17500,-42.11402,0.55232,0.11848,0.00000,0.00000,0.00000,0.50000,5.00000,0.50000,0.10000,0.15000,8.00000,1.00000,5.45
4e67,95.84019,153.23265,182.90425,241.00089,275.20135,304.52538,153.62018,315.43392,456.80881,211.51631,443.72676,641.92913,273.85860,567.96663,832.56218,1156.91193,497.25254,938.58608,1392.03076,1685.84333,1412.28731,728.06874,1252.79948,1747.59271,1954.21411,1651.14459,1233.07634,1756.15267,2150.06013,2250.66388,1997.41418,25.57871,11.12252,4.24660,1.54539,0.49594,0.09716,0.00000,0.00000,87.57372,65.68111,109.28329,151.89106,119.22295,-760.75914,-887.66993,5.88972,6.77895,8.16188,4.36027,5.28210,6.68781,3.35405,4.22568,5.57317,0.00423,0.52381,2.30029,1.40675,4.55900,11.24911,0.00439,0.58208,2.27921,-41.14406,-23.50967,-9.07505,37.61245,-101.33461,0.87872,0.15381,0.00000,0.00000,0.00000,2.90000,22.00000,9.68000,0.20976,0.85000,14.00000,1.00000,6.48
3t01,18.78112,27.55949,36.65876,55.97981,66.20885,88.24518,32.29371,63.39908,114.72642,44.51803,91.90859,161.14536,57.68569,121.12969,205.89906,274.95076,108.50134,212.55528,330.82221,398.38527,328.27281,163.87381,288.44313,410.22975,460.08390,387.22908,284.26999,407.65717,501.98462,527.44362,469.11134,11.16487,6.19680,3.18328,1.38854,0.55103,0.19453,0.03897,0.00000,0.00000,0.00000,0.00000,0.00000,59.06919,-156.79460,-197.02151,2.08146,2.46851,3.09734,1.75442,2.09921,2.67614,1.34956,1.67937,2.23011,0.96704,3.77173,10.22875,0.99480,2.24220,3.98960,2.02203,6.87244,17.55307,-7.82088,-10.31370,-4.58448,29.94952,-27.37244,2.04508,0.41751,0.00000,0.00000,0.00000,0.35000,1.00000,0.02000,0.04472,0.00000,1.00000,1.00000,4.48
1f8e,50.50768,59.01399,78.35459,110.45525,148.87204,173.93002,73.57493,135.70309,242.56956,99.27218,195.07261,336.76793,127.45568,256.89497,433.04408,630.58118,234.56970,453.91706,721.60194,916.02794,786.94254,353.52390,625.96217,910.89894,1054.58528,911.76762,624.46460,905.29625,1129.84544,1204.13933,1085.21697,24.34602,12.85510,6.28495,2.92637,1.07573,0.21352,0.00703,0.00000,8.57232,6.46608,10.39882,15.41922,111.55695,-359.30732,-429.92494,8.53211,10.13864,12.50086,6.25343,7.83811,10.18799,4.81033,6.27049,8.48999,0.00000,0.03830,0.62817,0.00000,0.08350,1.65229,0.57913,2.70765,7.80317,-60.56768,-34.46751,-13.20515,38.65567,-59.17305,0.74247,0.16234,0.00000,0.00000,0.00000,1.00000,5.00000,0.50000,0.10000,0.10000,6.00000,1.00000,4.82
3p8z,77.68858,140.30801,195.69588,243.38258,293.56326,347.60705,132.00854,322.72241,491.89935,189.91082,449.31430,687.35924,253.62116,574.81415,881.01683,1142.16764,485.92511,953.67618,1422.21218,1661.59167,1337.25166,725.13028,1265.25278,1756.61375,1923.83269,1585.15351,1230.84409,1750.73946,2131.41271,2211.23385,1941.29728,27.08695,12.73869,5.18142,1.76378,0.54135,0.10886,0.00354,0.00000,21.49651,14.73686,28.90081,49.29720,182.32464,-744.44049,-884.33241,6.80139,7.51219,8.72105,4.99976,5.83313,7.13603,3.84597,4.66651,5.94669,0.01526,0.80796,4.41771,0.00023,0.35810,2.66556,1.29421,4.37574,11.72356,-47.66775,-26.57165,-10.16317,58.10242,-101.70685,0.89821,0.20267,0.00000,0.00000,0.00000,1.70000,9.00000,1.62000,0.13416,0.35000,12.00000,1.00000,6.09
1toi,29.70869,43.13186,58.71151,74.38991,82.45394,119.19441,46.44746,98.74684,147.22950,64.25447,136.85914,210.65301,83.85632,175.28950,272.71852,368.98501,154.58168,296.00089,445.99735,529.25169,424.88864,228.88121,396.43471,552.96600,609.53193,502.64032,388.60444,552.08057,672.52498,698.47638,613.55239,11.05083,5.54212,2.67308,1.18188,0.43164,0.08004,0.00210,0.00000,29.70596,21.56792,40.24680,70.59516,27.30905,-233.41429,-279.77701,4.51601,4.99941,5.49956,3.30701,3.87106,4.49685,2.54385,3.09685,3.74738,0.00000,0.00000,0.06608,0.00000,0.00000,0.00000,0.00000,0.00000,0.06608,-25.73146,-16.59092,-6.67177,12.03606,-28.65663,0.47748,0.10922,0.00000,0.00000,0.00000,0.55000,3.00000,0.18000,0.07746,0.40000,3.00000,1.00000,4.05
1hii,60.90698,130.75379,196.75714,238.22084,328.12108,386.91837,108.91586,321.35650,536.30630,164.37310,445.11029,745.33781,226.99719,572.16836,954.26663,1281.81272,464.70025,976.13547,1537.23061,1844.37636,1491.88904,721.65610,1318.20866,1895.82059,2119.70941,1761.99385,1277.83837,1855.45608,2296.76994,2412.56802,2136.36655,20.86731,9.84520,4.02075,1.31792,0.24061,0.00571,0.00000,0.00000,79.62118,56.74006,102.69690,152.46944,113.24007,-763.37632,-891.27155,7.11569,7.97887,8.78607,4.98098,5.98415,7.02886,3.83152,4.78732,5.85738,0.00000,0.33566,3.03707,0.07949,0.61531,2.12594,0.95434,4.48438,12.93851,-46.86003,-22.95110,-8.22261,23.64584,-116.52159,0.75763,0.18445,0.00000,0.00000,0.00000,2.05000,15.00000,4.50000,0.17321,1.05000,10.00000,1.00000,7.28
1hee,40.65348,52.73614,73.20691,127.20181,144.65148,182.69810,63.51234,132.00921,246.58760,86.52507,193.10498,347.82627,112.75975,255.14686,447.43524,631.36753,220.30755,452.17376,730.58809,909.11546,759.50321,341.46613,622.11341,910.71097,1043.35774,887.44861,612.34086,893.63941,1116.39335,1185.96282,1062.64574,16.68357,8.23337,3.64901,1.29824,0.25318,0.00750,0.00000,0.00000,22.73036,16.48199,32.33338,53.72099,84.32175,-361.22401,-418.96454,7.09254,8.60637,11.31252,4.96478,6.45478,9.05001,3.81906,5.16382,7.54168,0.26306,1.83617,5.57003,0.00000,0.07001,0.91789,1.11990,4.90747,12.82303,-54.93167,-26.45264,-9.43056,28.96447,-50.65965,1.58771,0.34497,0.00000,0.00000,0.00000,0.80000,4.00000,0.32000,0.08944,0.35000,4.00000,1.00000,5.34
3sus,64.77708,72.12159,97.52944,123.03980,144.48492,155.94144,96.80922,162.61179,238.75185,127.77923,229.20245,330.68661,160.86507,295.84636,423.75052,553.87993,277.72567,490.33013,696.66622,816.68455,674.74875,394.63111,647.56648,872.38364,952.76770,794.49378,642.74070,893.89329,1073.78008,1107.87035,972.97508,26.16071,12.62740,5.25510,1.93857,0.63998,0.12195,0.00000,0.00000,15.00487,13.00974,16.29871,19.31729,97.29413,-395.20069,-474.89460,5.82988,6.32470,7.36742,4.35392,4.97103,6.07594,3.34917,3.97682,5.06328,0.00000,0.00000,0.09915,1.25774,4.04250,9.59989,1.14029,3.14759,7.19886,-38.10429,-23.53919,-9.19386,28.86757,-55.15877,-0.02283,0.01200,0.00000,0.00000,0.00000,0.70000,1.00000,0.02000,0.04472,0.05000,1.00000,1.00000,4.15
2brm,37.15505,71.03192,103.31291,149.28774,182.61941,201.12163,64.82894,175.42866,300.22739,94.13773,249.07519,418.86697,127.88242,322.60426,540.09819,771.11453,261.94966,554.03071,891.93911,1116.96885,944.68435,409.80670,758.21133,1115.35538,1284.07015,1098.85165,741.64234,1090.18255,1368.58922,1459.18342,1311.37954,11.18261,4.85840,1.63401,0.34433,0.02405,0.00000,0.00000,0.00000,34.32742,21.68769,46.81347,72.24010,38.06213,-447.27234,-510.61060,1.07801,1.28289,1.46217,0.75460,0.96217,1.16974,0.58046,0.76974,0.97478,0.00467,0.34406,1.68678,0.00000,0.02110,0.47163,0.00467,0.32297,1.29935,-7.85345,-3.51995,-1.24205,20.98761,-56.66265,0.19853,0.03209,0.00000,0.00000,0.00000,1.25000,4.00000,0.32000,0.08944,0.70000,6.00000,1.00000,5.89
2p95,74.86852,132.46815,179.49894,208.79665,241.21049,269.04847,123.49322,291.60128,401.90565,176.51573,402.99166,562.45069,233.96316,510.47832,723.04345,898.82718,434.28163,821.27341,1165.31130,1307.78520,1022.35604,631.35093,1068.34219,1432.62158,1522.08880,1225.18212,1034.42870,1445.24348,1728.22188,1763.25037,1525.30419,19.01736,7.78756,2.55497,0.62240,0.04514,0.00000,0.00000,0.00000,58.84700,44.49752,71.97046,101.03722,86.50855,-647.57351,-767.13934,0.62540,0.80385,1.37903,0.43778,0.60289,1.10322,0.33676,0.48231,0.91935,0.00000,0.00000,0.34820,0.00000,0.00000,0.32334,0.00000,0.02716,0.46680,-7.82746,-3.26407,-1.09082,25.23608,-76.18976,0.26413,0.04216,0.00000,0.00000,0.00000,1.50000,5.00000,0.50000,0.10000,0.70000,6.00000,1.00000,9.37
3s8x,36.38892,63.42047,82.07523,122.71213,140.64890,177.24453,60.44009,143.93355,239.92792,86.20165,205.43264,339.61345,114.73191,266.35906,439.97157,626.75165,224.26251,458.24790,726.22695,894.12443,735.31177,344.45157,624.33549,904.12512,1024.84065,861.79389,610.91446,888.02854,1103.33984,1164.88598,1036.99066,11.59880,5.28852,2.11338,0.68893,0.16379,0.02649,0.00000,0.00000,26.93913,20.12560,35.46011,52.80303,53.16343,-368.35246,-424.66778,3.00523,3.44851,4.05549,2.16643,2.63869,3.28623,1.66648,2.11095,2.73853,0.01330,0.49403,2.13169,0.58181,1.59771,3.41654,0.85183,3.99057,10.85824,-21.40946,-11.18858,-4.22206,8.52035,-49.37683,0.26744,0.05028,0.00000,0.00000,0.00000,1.10000,5.00000,0.50000,0.10000,0.35000,6.00000,1.00000,7.3
7std,46.87434,56.34191,89.24455,132.75283,182.98188,255.68222,69.45940,151.37083,309.99251,92.59183,219.26738,439.79816,120.81491,292.73172,568.84318,844.91164,245.79805,542.52672,931.57885,1184.00768,969.03485,397.93094,762.90574,1156.16215,1341.50690,1133.42190,746.51750,1111.28098,1406.79603,1504.69228,1349.81035,10.09607,3.79464,1.10474,0.29148,0.10227,0.01435,0.00000,0.00000,87.31492,64.49668,112.70111,178.42387,9.99684,-446.52883,-497.49019,1.00000,1.00000,1.00000,0.71980,0.76650,0.81320,0.55369,0.61320,0.67767,0.00000,0.00000,0.00000,0.00000,0.00000,0.02466,0.51812,1.48792,2.95772,-5.62030,-3.53031,-1.34919,-0.66941,-53.64190,0.06971,0.01834,0.00000,0.00000,0.00000,1.00000,4.00000,0.32000,0.08944,0.70000,4.00000,1.00000,10.72
2fzc,36.46146,48.80665,66.76821,114.66563,134.28054,154.74236,57.88196,121.67780,223.46803,79.69889,176.82400,310.76708,104.48009,232.71206,396.90430,552.11423,203.38321,407.71233,648.92820,812.72978,699.00668,311.78491,559.25712,814.50106,939.29280,811.71988,554.42301,806.17736,1007.36294,1073.95326,968.22622,22.29017,12.40115,6.35814,3.00845,1.22783,0.41224,0.06898,0.00005,0.00000,0.00000,0.00000,0.00000,122.28208,-308.51577,-381.55519,7.46404,9.23261,11.17740,5.83550,7.43334,9.34903,4.49437,5.95147,7.79485,0.36099,1.21181,2.64166,2.00317,6.89609,16.64153,0.10179,1.40580,4.75060,-45.80315,-32.52822,-13.42071,40.02175,-52.92905,0.84587,0.16990,0.00000,0.00000,0.00000,0.90000,7.00000,0.98000,0.11832,0.00000,8.00000,1.00000,2.7
2wzf,68.98494,103.28023,139.32625,188.22020,215.77697,271.19689,109.17235,237.56897,366.72348,152.25661,333.63152,518.11606,199.71194,429.20014,669.45739,917.95856,373.78801,724.34130,1101.46128,1332.45494,1108.72158,557.26698,974.12231,1374.77747,1541.52957,1301.22328,957.85153,1371.67612,1686.56415,1770.51410,1574.10111,26.35345,13.17435,6.07842,2.60721,0.89781,0.19746,0.00711,0.00000,6.73676,5.70785,7.82451,9.19146,163.28439,-565.23742,-675.67842,9.99780,11.05264,12.86885,7.45271,8.66802,10.59791,5.73285,6.93442,8.83159,0.00069,0.52827,3.24111,0.53119,2.38086,7.63805,1.58838,6.55784,18.64503,-65.79372,-39.06558,-15.08540,58.21853,-84.90581,2.05846,0.43977,0.00000,0.00000,0.00000,1.25000,6.00000,0.72000,0.10954,0.05000,10.00000,1.00000,7
1vyg,45.23631,80.37390,120.60573,159.46989,200.91693,246.37895,76.64433,199.32459,333.82490,110.88709,280.19478,469.91725,149.76776,362.24917,607.49936,861.00640,300.27075,624.58885,999.00157,1234.79399,1022.32092,465.90986,852.98016,1243.57964,1416.16792,1196.20932,833.95713,1217.67131,1518.64999,1608.53353,1435.98222,16.15554,7.69692,3.22087,1.17822,0.42079,0.16008,0.04004,0.00000,79.42580,55.49767,108.14365,169.43884,21.84465,-497.28710,-579.61798,2.37491,2.72913,3.49754,1.96244,2.29685,2.99803,1.50964,1.83754,2.49842,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00020,2.39873,4.78411,-6.42643,-10.39944,-4.75523,0.12661,-77.94436,0.26289,0.07176,0.00000,0.00000,0.00000,1.10000,14.00000,3.92000,0.16733,0.95000,16.00000,1.00000,8
3gcp,80.56152,114.06058,129.59624,156.40284,203.47205,225.12176,125.51493,219.30708,332.50474,169.47393,311.55036,463.82604,214.51351,403.47863,602.29427,875.25122,372.26293,681.96000,1021.56067,1265.01411,1068.11553,539.57354,920.12840,1291.56738,1460.45583,1242.55725,914.44268,1301.99204,1597.71060,1678.25905,1494.40130,22.91516,9.83877,3.53917,1.00692,0.22749,0.03031,0.00000,0.00000,90.34332,68.72695,112.95287,158.41655,44.53701,-574.31085,-656.13856,1.00000,1.00000,1.00000,0.76997,0.80831,0.84665,0.59229,0.64665,0.70554,0.16465,1.10546,3.38870,0.16402,0.81900,1.97399,0.00064,0.28646,1.41498,-5.58266,-4.09052,-1.77893,14.34901,-62.06703,0.08014,0.01745,0.00000,0.00000,0.00000,1.35000,4.00000,0.32000,0.08944,0.70000,4.00000,1.00000,7.82
2hw2,60.79452,135.33058,190.65238,241.05810,292.68084,378.29414,109.94967,317.22264,494.76210,163.37800,440.30283,707.21385,224.01349,562.72482,926.55463,1383.35668,454.85315,961.79027,1557.61916,1961.06240,1633.60278,710.69528,1320.25437,1948.11822,2241.19863,1903.66022,1289.64885,1898.32996,2383.02605,2536.92821,2273.15346,13.11785,5.15836,1.48907,0.31277,0.04443,0.00000,0.00000,0.00000,77.19162,56.32852,99.27737,147.65412,83.55886,-777.40374,-884.88261,0.50633,0.83826,1.12869,0.35443,0.62869,0.90296,0.27264,0.50296,0.75246,0.00000,0.00000,0.00000,0.02917,0.44997,1.46864,0.03372,0.46736,1.99307,-8.61093,-3.24827,-1.00914,14.71410,-117.12314,0.13980,0.02506,0.00000,0.00000,0.00000,2.95000,5.00000,0.50000,0.10000,1.10000,4.00000,1.00000,2.97
4dcs,82.81662,99.16341,131.40831,163.28248,194.04016,193.99966,127.31506,219.64119,312.53579,170.55079,308.88538,430.89603,216.11544,397.00552,549.32572,667.61780,372.30898,646.72120,884.58429,982.57843,772.89496,522.74574,839.35817,1094.12386,1150.32173,926.30437,827.36600,1130.32113,1331.26225,1346.02304,1159.40465,37.73821,19.45835,9.15822,3.85930,1.39802,0.33827,0.01778,0.00000,0.00000,0.00000,0.00000,0.00000,208.32558,-494.57668,-620.49841,14.62008,16.26480,19.70548,10.99752,12.83482,16.27336,8.45963,10.26786,13.56114,0.03862,0.73909,3.56926,0.00000,0.00717,0.45100,1.16040,4.36566,11.61311,-93.76176,-58.52566,-23.18900,63.10035,-70.76330,0.59246,0.18048,0.00000,0.00000,0.00000,1.40000,6.00000,0.72000,0.10954,0.00000,10.00000,1.00000,5.1
1e3v,26.89692,45.99266,66.28467,114.20306,151.32710,188.34862,43.52249,118.11316,253.09771,62.33932,173.68454,355.74326,85.13308,232.12724,462.16345,753.08169,187.01161,434.78642,786.86125,1073.52997,942.16872,314.18864,628.57813,998.79602,1217.66698,1076.90243,623.44991,953.57278,1240.24369,1361.52309,1251.37856,9.89845,5.01879,2.39961,1.13573,0.42408,0.08923,0.00088,0.00000,39.80626,28.02117,59.25762,113.36746,28.09247,-359.31019,-400.71540,1.00000,1.00000,1.00000,0.77544,0.81286,0.85029,0.59649,0.65029,0.70858,1.14480,3.42772,8.04910,0.00000,0.00000,0.00000,1.74610,5.05445,11.20127,-5.29179,-3.91454,-1.56059,-0.31790,-59.52228,0.97216,0.27125,0.00000,0.00000,0.00000,1.40000,4.00000,0.32000,0.08944,1.05000,4.00000,1.00000,4.34
3l79,52.66604,86.43842,99.83693,144.21579,176.75067,211.81588,88.03298,175.61239,296.62110,122.27278,253.31644,414.05085,158.32125,330.79683,530.28695,701.97789,292.48822,565.56484,856.87277,1017.41221,830.32893,435.52043,758.39759,1062.18623,1177.03331,981.66998,743.48993,1059.87557,1296.20211,1352.80978,1195.77729,19.73775,9.52889,4.01026,1.39333,0.40892,0.05887,0.00076,0.00000,6.40623,5.64419,7.59239,9.41428,130.19292,-443.37290,-523.08664,6.41943,7.40328,8.85185,4.62112,5.65872,7.16649,3.55471,4.52698,5.97207,0.00000,0.48079,2.84431,0.99253,4.35639,11.63982,1.07803,3.80006,9.60280,-44.34828,-23.84586,-8.95361,43.93399,-64.60032,0.93018,0.19803,0.00000,0.00000,0.00000,0.95000,2.00000,0.08000,0.06325,0.10000,2.00000,1.00000,2.46
3c56,53.49420,73.18354,110.89822,152.66214,172.13120,186.72180,88.25320,184.43348,285.51953,123.29267,260.29573,396.88418,161.68024,335.57007,506.09290,633.05729,300.53779,558.21009,811.18865,938.94144,770.83149,439.00585,738.09798,1005.63837,1096.99185,912.89287,727.74109,1019.64922,1230.89109,1273.47362,1120.26886,37.06619,20.91747,10.76522,4.89606,1.85528,0.52961,0.08157,0.00000,0.24323,0.00000,0.95061,2.55956,178.12992,-403.92417,-527.67385,11.81961,13.48286,15.59800,9.06869,10.77462,13.00838,6.97591,8.61969,10.84031,1.19708,3.58966,9.61416,3.00544,9.11186,19.87702,3.35873,9.47714,22.16992,-68.61514,-47.64328,-19.24567,48.64894,-67.88401,1.60066,0.32654,0.00000,0.00000,0.00000,0.90000,8.00000,1.28000,0.12649,0.05000,10.00000,1.00000,7.89
6rnt,45.80638,52.65455,79.00271,93.20382,137.12462,136.20735,71.02098,127.17638,214.14317,95.37673,179.41448,293.15042,121.53109,234.52644,375.44476,523.94984,218.00378,406.09166,620.43867,765.39739,649.44371,321.09010,551.56046,780.49782,885.56273,756.91587,549.82536,784.61690,965.83968,1017.95790,909.75374,22.99050,11.63177,5.03553,1.83426,0.53682,0.09455,0.00517,0.00000,0.00000,0.00000,0.00000,0.00000,123.97220,-326.16148,-388.25211,6.60050,7.90587,9.51261,4.79691,6.07654,7.72779,3.68993,4.86123,6.43983,0.72815,2.77293,7.93077,0.01966,0.52417,2.00247,1.34760,5.30843,13.88109,-45.97472,-25.17920,-9.52339,41.43297,-49.46885,1.44040,0.35395,0.00000,0.00000,0.00000,1.15000,4.00000,0.32000,0.08944,0.00000,4.00000,1.00000,2.37
3po1,64.60927,103.80202,130.50241,141.94099,169.16767,189.11712,103.83998,213.11960,281.46198,144.60324,292.92343,396.61641,187.33747,370.77885,517.69172,713.12793,331.09896,603.67973,867.98682,1020.74380,822.67041,475.20577,797.05528,1083.59740,1181.21289,972.35993,783.05191,1097.84598,1323.10992,1363.87937,1192.60881,18.64135,8.12907,3.02844,0.97977,0.33862,0.08843,0.00797,0.00000,18.22985,15.38857,20.71501,27.35013,133.32181,-487.26488,-575.39876,2.23438,2.66797,3.56857,1.75335,2.15871,2.98104,1.34873,1.72697,2.48420,0.00000,0.29745,2.45012,0.00000,0.03385,0.75427,0.44739,1.70256,5.89777,-17.04241,-11.15465,-4.45289,30.77230,-62.17199,0.01174,0.02172,0.00000,0.00000,0.00000,1.00000,5.00000,0.50000,0.10000,0.20000,8.00000,1.00000,4.02
