name,affinitydG,hb,ion,mlig,hh_hp_aa,affinity
1wc1,-6.9342,4.7724,-0.875485,0,-2.90893,4
1njs,-7.38875,4.43732,-0.617675,0,-3.84245,7.82
2fgu,-10.2424,3.57176,-0.562287,0,-7.32272,9.18
2boh,-5.88768,0.672423,0,0,-5.44388,8.52
2boj,-5.2533,7.31137,0,0,-0.427802,5.77
1tcx,-10.2443,4.50512,0,0,-7.27097,6.95
1eld,-2.72461,1.61575,0,0,-1.65821,6.7
1v0l,-5.56758,4.60498,-0.662409,0,-1.86588,7.55
1kel,-7.7998,0.778089,-1.3475,0,-5.93876,7.28
1zpa,-7.80222,3.07479,-0.226703,0,-5.54615,8.4
1nq7,-9.68919,0,-0.198756,0,-9.49043,6.8
1mfa,-5.18313,3.50313,0,0,-2.87106,5.04
1b0h,-8.24896,1.75461,-1.09891,0,-5.99201,6.7
5tmp,-8.06213,3.84977,-0.336509,0,-5.18478,7.47
1utn,-1.65259,0,-0.454371,0,-1.19822,3.49
1g2o,-4.41937,3.25855,0,0,-2.26873,10.55
1hlk,-4.67543,0,-0.934601,0.551666,-3.18916,5
1d4l,-9.10368,3.41588,-0.249733,0,-6.59947,8.77
1y0l,-6.06514,0,-0.206748,0,-5.85839,9
1bnv,-6.065,4.48263,0.479086,0.760671,-2.82488,8.77
1swg,-4.96248,2.12408,0,0,-3.56059,7.36
1bdq,-8.87358,3.17658,0,0,-6.77704,6.34
1lke,-10.6097,2.40472,0,0,-9.02256,7.52
1uv6,-3.6417,0,0,0,-3.6417,5.12
1fkw,-5.22068,3.87298,0,0,-2.66452,5.05
1c84,-4.6496,2.7913,0.493379,0,-3.30072,5
1duv,-5.52204,4.32983,-1.48648,0,-1.17786,11.8
1ydk,-5.33502,1.40901,-1.03648,0,-3.3686,5.89
1ssq,-0.837605,0.557576,0.0215891,0,-0.491194,6
1ii5,-3.29714,3.2226,-0.353371,0,-0.816852,6.62
1c4u,-6.94397,1.73461,-0.533846,0,-5.26528,10.37
1nvs,-6.00371,0,0,0,-6.00371,7.82
2c94,-7.24577,5.25068,-0.192926,0,-3.58739,6.82
1d4k,-11.1824,4.43278,-0.656287,0,-7.60048,9.22
1ajx,-11.0863,4.90454,0,0,-7.84926,7.91
3kiv,-2.28544,0,-1.21049,0,-1.07495,4.7
1cnw,-3.764,1.17223,-0.243052,0.995888,-1.75139,7.72
1g85,-4.27483,0,0,0,-4.27483,5.48
1gu1,-5.36004,6.38348,-0.0323126,0,-1.11463,4.52
1q1g,-5.39884,4.13678,-0.126135,0,-2.54243,8.57
1ppc,-6.0242,1.66379,-0.630219,0,-4.29588,6.16
1q91,-4.75273,0.0392275,-0.753826,0,-3.97302,4.15
1ro6,-5.78103,0.0567548,0,0,-5.74357,6.46
1f4x,-4.28346,3.45851,0,0,-2.00084,5.59
1cny,-4.10453,1.32342,0.072945,0.828777,-2.47524,7.85
1c1r,-5.24724,0.590393,-0.633126,1.7587,-2.46576,7.63
1o30,-4.45673,1.72002,-0.638964,0,-2.68255,6.77
1v11,-11.6255,3.2897,-3.17883,1.81282,-4.46265,3.98
1n1m,-4.85407,1.66387,-0.798752,0,-2.95717,5.7
1qb9,-5.88957,0.788427,-0.676902,0,-4.69231,7.44
2am4,-9.11701,5.40933,-0.184008,1.89152,-3.47131,3.72
2f34,-6.38501,5.72425,0.168683,0,-2.77569,6.89
2fzg,-2.50379,3.05691,-1.02961,0,0.543382,3.38
1bwa,-13.0498,5.88884,0,0,-9.16319,7.6
2gyi,-3.69564,5.53773,0.190082,0,-0.230824,7
3pcf,-3.73312,1.64491,0.244575,0.629855,-2.26219,6.05
1o3d,-4.77261,2.08893,-0.622642,0,-2.77128,7.13
1ppl,-8.45775,3.96067,0.5531,0,-6.39681,8.55
1kjr,-5.72291,6.73289,0,0,-1.2792,6.06
1b4h,-4.97141,1.2688,-1.24303,0,-2.89098,5.46
1dfo,-6.99878,3.14963,0,0,-4.92002,6.7
1ydb,-3.30564,3.0008,-0.099954,0.897998,-0.327158,8.24
2j79,-7.02556,9.14962,-0.241798,0,-0.745019,5.96
1g35,-11.848,5.87269,-0.42873,0,-7.54331,8.14
1ogx,-8.11688,1.28012,0,0,-7.272,6.09
1bn3,-6.73707,4.32624,-0.259065,0.600708,-3.02198,9.89
1ceb,-3.81037,0.471544,-1.2093,0,-2.28985,6
1gai,-11.3438,10.4318,-0.483877,0,-3.97487,8
1ez9,-4.87879,3.41895,0,0,-2.62229,5.1
2j47,-7.10095,5.55707,0,0,-3.43328,5.41
1xh9,-9.14295,2.59833,-0.572927,0,-6.85512,7.77
2gv7,-6.1738,1.54992,-0.776009,0,-4.37484,7.85
1kc7,-2.42352,2.27528,-0.463188,0,-0.458646,5.52
1xka,-5.29,0.525691,-0.883323,0,-4.05972,6.88
1gj8,-2.93705,0.972225,-0.416278,0,-1.8791,6.96
2ca8,-2.62097,0.479386,-0.815633,0,-1.48895,4.66
1m4h,-11.2302,3.74389,-0.960587,0,-7.79864,9.52
2f2h,-10.4047,7.68266,-0.0300296,0,-5.30414,5.7
1li6,-2.02713,0,0,0,-2.02713,3.8
1a8i,-5.85473,7.09522,0,0,-1.17189,5.52
1v1m,-11.8751,3.26911,-3.42857,1.82002,-4.46888,3.94
1lpk,-5.60248,0.171502,-0.677524,0,-4.81176,7.55
1pyn,-4.91834,0.505919,-0.627269,0,-3.95717,5.49
2bq7,-5.49637,1.09133,0.00121612,0,-4.7773,7.05
1msm,-11.3409,5.38279,0,0,-7.78825,10.48
1kzn,-6.34773,0.993211,0,0,-5.69221,8.92
1aaq,-8.51401,5.36546,-0.51884,0,-4.45396,8.4
1w3l,-10.1077,13.0627,0,0,-1.48638,6.28
1g54,-6.48308,2.30205,-0.262976,0.56892,-4.13183,8.82
2cc7,-1.60863,0.108459,0,0,-1.53705,8.01
1dzk,-2.22128,0,0,0,-2.22128,6.1
2aoc,-7.66138,0.762838,-0.699847,0,-6.45806,4.89
1gcz,-5.52903,0.763833,0,0,-5.0249,5.13
1o2w,-4.20658,2.78885,-0.593298,0,-1.77264,5.85
1if8,-5.7848,3.6527,0.638626,0.473823,-3.53883,9.64
1qan,-4.15294,1.49402,-0.1976,0,-2.96929,4.48
1ctu,-6.47784,5.84907,0,0,-2.61746,11.92
1uz1,-5.83339,6.9514,0,0,-1.24547,6.89
1r0p,-9.20567,0.571339,0,0,-8.82858,8
1zsf,-8.65586,2.63359,-0.33991,0,-6.57778,9.92
1gar,-6.05128,1.9407,-0.396168,0,-4.37425,10
1v2s,-2.5632,0.911951,-0.645531,0,-1.31578,4.17
1lag,-2.86133,1.73297,-0.713341,0,-1.00423,6.3
4rsk,-3.35833,1.91768,-0.872134,0,-1.22052,4.32
1xk9,-2.78956,0.92921,0,0,-2.17628,6.85
1gj7,-3.20216,1.66818,-0.740878,0,-1.36028,7.89
2bpv,-9.77631,4.64077,0,0,-6.7134,7.67
1pa9,-4.34441,3.23355,0.0462578,0,-2.25652,4.6
5std,-11.2222,0,0,0,-11.2222,10.49
1g4o,-4.85727,3.22072,0.163699,0.549493,-2.3458,8.25
1tx7,-3.09186,1.20353,-0.675229,0,-1.6223,4.6
1kav,-4.4269,0,-0.33773,0,-4.08917,5.82
1pro,-12.1113,6.35109,0,0,-7.91954,11.3
1qy2,-4.77728,0.74814,0,0,-4.2835,5.74
2dri,-6.05243,8.13177,0,0,-0.685464,6.89
1n4h,-8.55235,0,-0.191074,0,-8.36128,6.55
1wvj,-7.29043,0,-1.34019,0,-5.95023,6.73
1hvi,-11.5299,4.12989,-0.234228,0,-8.56994,10.92
1f5l,-3.49461,2.16375,-0.574381,0,-1.49216,5.28
1ony,-4.60412,0.678397,-0.316545,0,-3.83983,6.77
1tq4,-4.47504,1.67612,-1.07399,0,-2.29482,6.19
2arm,-3.26962,2.59621,0.138588,0,-1.69471,8.13
1ikt,-8.43968,1.12679,0,0,-7.696,3.4
1i7z,-8.40988,1.8278,-0.408973,0,-6.79456,6.4
1m7i,-6.57867,4.83848,0,0,-3.38527,5.4
1jyq,-6.56805,3.29694,-1.41958,0,-2.97248,8.7
1adl,-5.74696,0.794402,-0.301543,0,-4.92111,5.36
1epo,-9.48166,5.62723,0,0,-5.76769,7.96
1bnu,-6.30811,3.05938,-0.294549,1.03761,-2.95676,9.7
1pph,-5.02589,1.59146,-0.637369,0,-3.33815,5.92
1k1m,-5.6912,1.67779,-0.647133,0,-3.93673,7.4
2a5b,-2.18308,2.14301,0,0,-0.768698,3.93
1alw,-3.31919,0,-0.459325,0,-2.85986,6.52
1hms,-6.69248,0.75202,-0.387061,0,-5.80909,6.37
1g7g,-5.54945,3.34154,0.0786839,0,-3.42272,6.6
2h4g,-4.71513,0.99359,-0.306022,0,-3.75334,6.52
1r1h,-8.77595,1.86238,-0.253028,0.68063,-6.61312,8.92
1fo0,-13.7062,7.50118,-0.236504,0,-8.51891,5.59
2gl0,-3.34431,3.38575,0,0,-1.10972,4.82
1yqj,-8.13888,0,-0.231123,0,-7.90776,8.14
1n46,-10.3679,0.875277,-0.322525,0,-9.46768,10.52
1jn4,-5.85648,1.51875,-1.0169,0,-3.8372,4.95
1qaw,-4.3498,2.74467,0.139624,0,-2.67795,5.12
1mes,-11.8475,6.18797,0,0,-7.7634,7.7
1bnw,-5.04673,2.45083,-0.273746,0.887983,-2.26746,9.08
1uj6,-5.94535,7.93136,-0.454983,0,-0.255669,3.05
1ghy,-6.31507,1.77721,-1.0475,1.58863,-2.50597,8.1
1w5x,-14.0825,8.02553,0,0,-8.78562,8.4
2j2u,-4.97024,0.514777,0.140269,0,-4.77075,7.33
1c5q,-2.94459,0.896306,-0.620864,0,-1.73216,6.36
1jfh,-4.20445,2.76552,0,0,-2.37921,2.05
1b40,-6.83537,1.63253,-1.06252,0,-4.69539,7.28
2ewb,-3.89275,1.07007,0.39177,1.7629,-1.81537,6.1
1ai7,-2.61019,0.0364598,0,0,-2.58613,4.09
1utj,-1.68128,0,-0.456085,0,-1.22519,3.84
1rql,-1.67567,2.23316,0.494673,0,-0.696454,2.75
1d7i,-2.17818,0,-0.115767,0,-2.06241,3.6
1m2r,-5.20613,1.87828,0,0,-3.96647,6.46
1oss,-2.30563,0,-0.654712,0,-1.65092,4.79
1ugp,-3.74877,3.33683,0.340653,0.508667,-1.37845,2.89
2bpy,-10.1864,4.89065,0.0440742,0,-7.00266,7.4
1a99,-2.69972,0,-1.30255,0,-1.39717,5.7
2c3l,-3.94849,1.87446,0,0,-2.71135,5.07
1tog,-3.57681,0,-0.301103,0,-3.27571,3.22
2fqx,-5.53414,5.2407,0,0,-2.07528,7.15
1g98,-5.41618,7.84412,0.0754829,0,-0.31454,5.7
2a5c,-2.24815,1.84205,0.0813809,0,-1.11378,4.62
1b3l,-4.69981,1.61247,-1.1063,0,-2.52928,5.89
1c5s,-2.74158,0.785782,-0.65234,0,-1.57063,6
1hih,-9.02491,3.42726,0,0,-6.76292,8.05
1c3x,-0.701771,0.135703,0,0,-0.612207,3.68
1nfu,-5.73253,0.16051,-0.181265,0,-5.44533,7.74
1uwu,-7.37636,10.2609,0,0,-0.604178,5.98
1ew9,-1.52628,0.321322,-0.13013,0.881347,-0.302734,3.22
2h5a,-4.54621,6.05678,-0.185601,0,-0.363135,5.1
2aqu,-10.4782,4.43803,0,0,-7.5491,9.32
1yds,-4.59326,0,-0.785867,0,-3.80739,5.92
1pkx,-7.99687,7.60992,-0.826782,0,-2.14754,6.92
1e2k,-4.09204,0.652657,0,0,-3.66129,4.94
1nli,-1.76056,1.97446,0,0,-0.457415,3.59
2c97,-2.67533,0.679621,-0.247935,0,-1.97885,6.14
1siv,-8.78677,3.6069,-0.579154,0,-5.82706,8.08
1v2k,-6.68032,0.133596,0,0,-6.59215,6.19
1hsh,-11.0217,4.48334,-0.51861,0,-7.5441,9.42
1afl,-3.74764,2.74971,-1.01065,0,-0.922187,6.28
1hyo,-2.47257,1.72073,0.277802,0,-1.61469,4.07
1cbx,-6.10598,3.03393,-0.0326862,1.35176,-2.71914,6.35
1c5c,-15.878,3.36084,-0.628365,0,-13.0315,6.96
1ghz,-3.93725,2.51497,-0.630715,0,-1.64665,4.8
1add,-5.39389,3.11656,-0.490721,0,-2.84625,6.74
2fx6,-1.93677,0.991091,-0.191495,0,-1.09115,3.7
1fzm,-11.0778,6.0596,-0.225928,0,-6.85256,7.7
1qhc,-6.13062,1.42389,-1.81458,0,-3.37628,7.57
1c5p,-2.43473,0.814949,-0.632539,0,-1.26433,4.68
1j01,-6.41565,7.25854,0,0,-1.62502,6.47
1mmq,-6.18033,3.11876,0,0.94667,-3.17528,7.52
2f7p,-8.27046,8.74597,-0.83096,0,-1.66716,6.6
1d6w,-5.07599,1.20537,-0.131708,0,-4.14874,5.96
1c5n,-2.28944,0,-0.622696,0,-1.66674,4.7
1a4k,-4.96188,0,-0.16362,0,-4.79826,8
1drj,-6.11825,8.27387,0,0,-0.6575,7.4
1ocq,-8.37622,9.24803,-0.730209,0,-1.54231,5.19
1nvr,-7.37569,0,-0.40925,0,-6.96644,8.11
1b58,-7.47445,2.6665,-1.09684,0,-4.61771,6.59
1hxw,-10.3509,3.4223,-0.0473413,0,-8.04487,10.82
1uw6,-4.81547,0,-0.00335164,0,-4.81212,7.34
1mjj,-7.95968,0.11623,-0.691489,0,-7.19148,8.74
1jak,-5.42525,4.88085,-0.689617,0,-1.51428,5.57
1k4h,-2.65301,0,0,0,-2.65301,5.11
1o2q,-4.91341,2.18169,-0.643263,0,-2.83023,7.68
1ele,-5.06614,0.955789,0,0,-4.43532,6.85
1hwr,-9.79633,5.00695,0,0,-6.49174,8.33
1gvw,-7.53926,3.93528,0.579716,0,-5.52169,6.96
1e4h,-3.9947,0,-0.27092,0,-3.72378,8.41
1b38,-7.91837,6.05017,-1.76687,0,-2.15838,6.6
1zdp,-3.12091,0.125676,0.194824,0.732875,-2.49991,5.74
1zog,-4.95143,0,0,0,-4.95143,7.15
2cf8,-7.66749,0.558951,-0.611818,0,-6.68676,8.1
1elr,-4.6241,2.7529,0.0298752,0,-2.83705,4.96
1fao,-5.60492,3.13755,-4.06524,0,0.5311,7.37
1b32,-6.42163,2.11775,-1.13719,0,-3.88673,7.1
1ppi,-13.2472,12.7816,-0.973664,0,-3.83765,5.01
1y1z,-2.46822,0.959907,-0.472929,0,-1.36175,3.08
1oz0,-8.69584,5.1428,-0.657606,0,-4.64399,7.7
1lrh,-7.88154,1.84196,-0.0716594,1.45383,-5.14035,6.82
2ccc,-2.9221,0,-0.647063,0,-2.27504,7.76
1d2e,-5.59717,4.11222,-0.720878,0,-2.16223,6
1x8d,-5.0776,4.07964,0,0,-2.38504,2.21
1yqy,-7.76369,5.24872,-0.0935084,0.96148,-3.24455,7.62
1oe8,-2.52364,0.788697,-0.668603,0,-1.3345,5.52
1h1s,-4.51558,1.18789,-0.0615591,0,-3.67001,8.22
2erz,-3.70688,0.681129,-0.116254,0,-3.14108,5.66
1bxr,-8.56565,4.99826,-1.303,1.48956,-2.47424,3.4
2bza,-1.6009,0,-0.470632,0,-1.13027,2.8
1br6,-1.81431,0.199708,0.119086,0,-1.80159,3.22
1g1d,-5.58596,3.26341,0.171789,0.531834,-3.07207,9.44
2gv6,-4.84419,1.81693,-0.559966,0,-3.08505,7.34
2bfr,-2.14616,0,0,0,-2.14616,5.25
1gyx,-2.83664,0,-0.550003,0,-2.28664,2.48
1g52,-5.73562,2.25284,-0.257946,0.581281,-3.40952,9.54
1c5o,-1.94944,0,-0.638345,0,-1.3111,3.49
2bmk,-4.48273,1.56097,-1.04453,0,-2.40796,5.62
2gsu,-4.27986,3.67473,0.491768,0.729943,-1.61636,3.59
2f8g,-8.66279,3.78459,-0.233205,0,-5.93176,8.7
1jzs,-6.86867,3.54584,-0.0935487,0,-4.43487,6.6
2hu6,-5.67989,0.846576,0,0,-5.12115,3.81
1ezq,-8.19263,0.551057,-0.832478,0,-6.99646,9.05
1v1j,-5.58501,6.20842,-0.22492,0,-1.26253,4.82
1t7j,-7.51477,2.92749,-0.179548,0,-5.40308,8.7
