name,AlphaHB,repulsion_term,attraction_term,HB_term,affinity
2hb3,-203.159,0.00955374,-18.7254,-4,11.35
3ryy,-105.536,0.00318136,-6.95678,-9,7.42
4a6b,-199.994,0.0587715,-21.2582,3,8.38
1wdn,-117.776,0.00479933,-5.78243,-15,6.3
1qji,-171.042,0.0420803,-13.1462,-10,4.85
1x8j,-92.5226,0.0011821,-9.65344,1,6.96
1fh7,-148.201,0.0370848,-9.25716,-14,5.24
2cgf,-119.445,0.0181115,-10.3626,-4,6.41
2yi7,-135.936,0.00581254,-11.9994,-4,8.32
1ch8,-210.974,0.0909719,-14.7884,-16,7
3ms9,-56.9566,0.0106356,-6.1063,1,5.22
1wur,-233.585,0.0554624,-15.8139,-19,6.66
1jsv,-97.9195,0.0898645,-8.68182,-3,5.7
1mtr,-200.9,0.0685644,-18.5585,-4,8.4
2j4i,-126.909,0.0521978,-12.7431,-0,9
3vd9,-111.965,0.00908659,-7.60556,-9,4
3si4,-120.208,0.00537758,-12.0262,-0,3.88
1owe,-91.004,0.00676707,-9.10716,-0,6.2
3sur,-118.511,0.025738,-7.47684,-11,4.15
1dud,-129.842,0.0079546,-9.39218,-9,4.82
2f6t,-146.43,0.0198764,-9.46283,-13,4.62
2olb,-196.616,0.0212257,-15.6829,-10,5.54
1bn4,-99.3067,0.0280166,-5.95869,-10,9.31
3v7t,-101.59,0.0165996,-9.77555,-1,7.21
4e4l,-137.977,0.0115009,-11.4092,-6,8.77
2cen,-239.883,0.0445882,-22.0328,-5,8.3
1egh,-100.684,0.00892986,-4.87728,-13,5.7
1bq4,-115.928,0.0120281,-9.60478,-5,5.22
2ojg,-119.259,0.0111648,-10.7371,-3,5.64
3hvi,-188.518,0.0512178,-15.3031,-9,8.3
1ogg,-195.01,0.0447677,-17.5457,-5,5.19
3iae,-241.718,0.0987617,-19.4706,-12,3.89
2nmx,-110.548,0.0134345,-6.66824,-11,5.57
3djv,-108.726,0.0109247,-7.68356,-8,4.55
1gz4,-183.903,0.00792101,-14.3982,-10,3.7
1lnm,-140.263,0.00156526,-13.2279,-2,8.7
3d83,-188.791,0.0115688,-18.0907,-2,8.36
4dff,-96.9661,0.0153466,-9.31196,-1,7.46
3zsq,-113.924,0.00421659,-10.1966,-3,4.96
2j7d,-135.694,0.06981,-8.83918,-12,7.13
1ppk,-180.312,0.0431795,-16.8744,-3,7.66
2pwg,-115.791,0.103955,-6.88303,-12,4.82
1ecq,-98.8773,0.25453,-6.14226,-10,3
2bys,-138.44,0.0703329,-13.5143,-1,9.52
3mxd,-210.82,0.0741038,-19.5561,-4,8.83
1w11,-154.846,0.0479188,-13.5326,-5,8.22
3d2e,-236.771,0.010081,-16.0872,-19,6.42
1b5i,-171.921,0.00698972,-15.1991,-5,7.05
2z94,-39.1501,0,-1.51501,-6,5.85
2nmz,-227.405,0.123597,-20.8641,-5,8.37
1mh5,-147.714,0.0486047,-13.22,-4,9.21
1fkf,-150.747,0.0254822,-14.7002,-1,9.4
3tfu,-172.995,0.0728205,-13.7723,-9,3.28
1zoh,-78.829,0.00480354,-8.68771,2,7
1jys,-72.4541,0.00493116,-5.25034,-5,3.52
1g36,-92.6525,0.0410974,-9.70635,1,7.17
3ipq,-238.275,0.0132272,-22.6407,-3,7.57
3ok9,-205.513,0.207647,-18.759,-5,11.23
3acl,-127.122,0.0282847,-13.5404,2,6.22
2q5k,-246.801,0.0161543,-21.4963,-8,11.3
1om1,-132.924,0.081297,-12.1737,-3,6.77
2a4m,-55.1823,0.211556,-6.52979,2,4.52
3p3s,-99.8125,0.0798945,-8.86115,-3,7.59
1m7d,-148.871,0.0329188,-13.72,-3,6.23
3qwc,-135.507,0.0138264,-13.1645,-1,4.26
1x38,-154.82,0.0548627,-9.93686,-14,8.77
1c5t,-79.3923,0.000118923,-6.73935,-3,4.1
2zmm,-164.356,0.00402257,-12.0396,-11,7.6
1nfy,-114.397,0.0231546,-11.0629,-1,8.89
1a9m,-236.71,0.0360034,-17.707,-15,6.92
2vpn,-90.6317,0.00567443,-6.26885,-7,6.72
3aqt,-56.953,0.00534813,-4.90065,-2,6.72
1fkb,-137.734,0.00307654,-12.1765,-4,9.7
3ekt,-206.125,0.0979243,-17.9104,-7,10.59
3p3t,-93.9848,0.0722057,-8.67069,-2,7.24
2uxi,-117.641,0.0427385,-9.00684,-7,7.3
1bai,-223.248,0.0390134,-21.1638,-3,7.7
2ves,-150.203,0.0742683,-12.6946,-6,7.7
3a1s,-148.098,0.0230527,-8.83283,-15,4.83
1m5w,-102.517,0.0967877,-6.74851,-9,4.27
3r6c,-125.147,0.163915,-11.4786,-3,4.72
3pbb,-61.4372,0.00546917,-7.34919,3,7.02
1z71,-147.716,0.0152448,-13.1868,-4,9.18
2ces,-131.078,0.0704995,-7.17835,-15,7.25
1ogd,-89.4991,0.0222865,-4.9722,-10,3.03
3uxd,-65.8917,0.0580087,-6.24718,-1,4.41
2xm2,-129.434,0.0520541,-7.79546,-13,4.62
1hos,-230.883,0.0276892,-21.116,-5,8.55
3ekw,-228.687,0.024141,-20.8929,-5,7.96
2v3u,-100.293,0.0059512,-4.43526,-14,3
1c5y,-65.8174,0.007206,-6.58895,-0,4.2
2qv7,-151.264,0.0278726,-11.1543,-10,3.66
2fu8,-78.0763,0.0136476,-5.02128,-7,4.7
3b92,-116.327,0.00657954,-10.0393,-4,8
1fzo,-277.351,0.0374307,-23.7725,-10,7.89
1sr7,-185.066,0.00233165,-18.5089,-0,10.1
2qg2,-119.638,0.0139435,-11.9778,-0,5.4
1fzq,-185.739,0.0134967,-10.1874,-21,7.62
1utl,-33.9293,0.00815965,-4.20109,2,2.47
3vfb,-222.719,0.0395864,-20.3115,-5,9.04
3g08,-210.569,0.00920774,-19.4661,-4,8.16
3s54,-201.175,0.135137,-17.8527,-6,9.64
1ik4,-121.117,0.0728726,-5.38453,-17,7.41
3kmc,-162.814,0.0340827,-11.5155,-12,6.4
3k1j,-188.556,0.0113836,-13.267,-14,6.4
3djx,-88.663,0.00620601,-6.87251,-5,2.81
2qrm,-161.633,0.00328418,-12.9666,-8,4.03
1tcw,-137.212,0.017723,-13.3389,-1,6.02
3n0n,-117.017,0.00518679,-7.70692,-10,7.3
1e2l,-111.432,0.0739143,-9.21708,-5,4.29
1bm7,-104.475,0.140283,-10.1877,-1,7.52
3jzg,-79.8826,0.00840219,-5.59666,-6,4.4
3eeb,-238.352,0.00438642,-11.4396,-31,5.89
2y8c,-108.182,0.00836246,-8.82654,-5,6.4
1nfx,-130.882,0.0294901,-12.7177,-1,8.52
1xow,-125.956,0.00657957,-12.2022,-1,9.28
2i2b,-111.708,0.0160476,-8.78683,-6,2.44
2pqb,-245.634,0.00850566,-15.7719,-22,7.2
1a4w,-148.96,0.0846854,-13.3806,-4,5.92
1lcp,-97.5564,0.000826108,-5.35646,-11,6.64
1g48,-97.8267,0.0298232,-6.2125,-9,8.41
3cow,-228.525,0.00930588,-15.6618,-18,6.9
3oim,-112.75,0.0113346,-7.68635,-9,6.74
1bp0,-154.448,0.00167171,-9.8465,-14,5.4
4ffs,-169.85,0.0224653,-13.0074,-10,10.44
3zq9,-146.314,0.0103103,-10.6417,-10,6.02
2oxy,-53.517,0.000690239,-5.75239,1,6.52
2iko,-129.582,0.00204013,-11.3603,-4,5.45
2bt9,-85.2541,0.00780382,-5.33322,-8,6.19
2zgx,-117.832,0.0112757,-10.9945,-2,6.74
3kdm,-109.095,0.0640405,-10.1736,-2,7
1o5e,-106.451,0.0878275,-9.53296,-3,5.74
2v2h,-93.8752,0.00677696,-4.5943,-12,3.77
3hl7,-119.94,0.00531049,-11.9994,-0,7.64
1ypg,-138.902,0.0689815,-13.9592,-0,8
1pdz,-69.5142,0.000667375,-4.55208,-6,3.7
2evl,-220.654,0.03783,-18.5032,-9,6.7
3juq,-86.0717,0.0115299,-8.2187,-1,4.91
1z4o,-137.608,0.0281454,-8.18894,-14,4.52
3kdd,-228.978,0.167266,-22.265,-2,8.46
3c2o,-74.7572,0.0138702,-6.28959,-3,3.35
1o3i,-85.5903,0.0377939,-7.39682,-3,7.3
1pme,-123.899,0.0462381,-12.4362,-0,9.4
2h4n,-125.091,2.11549e-005,-5.70907,-17,8.7
3hmo,-142.025,0.0288558,-13.8314,-1,7.52
1laf,-141.578,0.00490538,-7.76267,-16,7.85
3cm2,-92.8664,0.00921404,-7.69585,-4,6.47
3iob,-136.887,0.00263707,-9.69131,-10,3.42
2pvj,-127.064,0.00188374,-13.5083,2,8.1
1hvr,-241.577,0.0145064,-23.7722,-1,9.51
2xn5,-115.901,0.00603026,-11.1962,-1,6.69
3g2k,-174.121,0.00180065,-13.8139,-9,4.79
2nsl,-161.987,0.0348299,-10.2336,-15,4.68
3m96,-132.64,0.0151096,-9.67911,-9,7.22
1ghw,-73.5347,0.143617,-8.29708,2,4.2
1ft7,-114.82,0.0552272,-4.73723,-17,5.18
1hmt,-127.636,0.00092177,-11.1645,-4,5.79
1ndv,-153.128,0.279891,-13.1927,-6,5.92
1w13,-156.294,0.0174303,-12.4468,-8,8.7
1ajv,-232.661,0.032053,-20.8982,-6,7.72
3t3c,-218.667,0.0159972,-18.6827,-8,10.23
3s5y,-107.987,0.0173301,-6.01606,-12,7.41
2clh,-154.184,0.05481,-11.0732,-11,4.06
3ffg,-180.7,0.0233546,-16.8934,-3,9.08
2oiq,-175.17,0.023135,-16.7402,-2,5
2zq2,-120.44,0.0395196,-10.4835,-4,6.56
1b6k,-215.475,0.033474,-19.581,-5,8.74
1koj,-148.719,0.0280518,-8.0999,-17,6.7
1lah,-100.805,0.00272291,-5.68319,-11,7.52
1oxr,-52.7498,0.01161,-5.28659,-0,5.19
3b26,-116.645,0.00950742,-10.874,-2,6.64
1atl,-136.546,0.0318663,-10.4865,-8,6.28
1sdt,-258.141,0.00910823,-22.2232,-9,9.27
3ibl,-87.0548,0.00356156,-4.70904,-10,7.84
3hub,-169.742,0.0216898,-16.5959,-1,8.09
1uml,-186.197,0.0153955,-16.2351,-6,7.52
1t32,-135.186,0.0172934,-11.9359,-4,7.42
3b24,-54.0498,0.000105464,-5.80509,1,4.38
3p9l,-265.558,0.0354966,-22.5913,-10,5.3
3g35,-125.525,0.00446388,-10.9569,-4,4.68
3cd5,-197.998,0.00574742,-15.4055,-11,7.9
1f3e,-100.815,0.00258584,-7.68409,-6,6.7
1c88,-135.901,0.0493803,-8.43945,-13,5.29
2pou,-132.523,0.0120659,-7.66438,-14,7.42
1j4r,-137.346,0.0343167,-12.969,-2,7.72
3c8a,-141.787,0.000654133,-7.7794,-16,6.18
2wq5,-122.495,0.204889,-11.6543,-2,3.74
3ove,-161.816,0.0253045,-9.00688,-18,6.57
2yaz,-164.97,0.0147857,-10.9118,-14,5.14
2pqc,-222.715,0.0873364,-13.5589,-22,5.74
1b55,-184.444,0.106716,-10.5511,-20,7.4
3qps,-121.073,0.0187739,-12.526,1,5.6
456c,-144.365,0.0680404,-10.9045,-9,9.77
1msn,-203.84,0.042283,-21.2263,2,9.09
3v78,-128.492,0.194777,-13.444,1,5.54
3qfy,-73.2611,0.0030932,-5.3292,-5,6.12
3f5j,-244.381,0.0775631,-19.3156,-13,4.28
2qdt,-60.7679,0.000970378,-4.87776,-3,5.19
1o2h,-105.578,0.0874734,-9.84531,-2,7.17
3ckz,-165.228,0.0340728,-11.7569,-12,8.72
2qrp,-168.438,0.00528615,-12.8491,-10,6.2
1h2t,-242.87,0.151654,-14.8387,-24,7.89
1oar,-102.361,0.393118,-9.42922,-3,7.4
2pyi,-163.236,0.016049,-13.1397,-8,3.75
2ccb,-41.3085,0.0345396,-2.96539,-3,7.45
1yc4,-130.043,0.00915501,-10.2134,-7,6.55
2v77,-207.695,0.00758358,-9.57712,-28,5.06
1pzo,-87.069,0.0132624,-7.92017,-2,3.32
2ce9,-83.5844,0.0261531,-5.1846,-8,6.03
3vfa,-208.993,0.0572059,-19.3565,-4,9.19
3gs6,-109.648,0.0386302,-7.80341,-8,6.59
2mas,-105.245,0.00950406,-8.13401,-6,7.52
3lvw,-152.335,0.00727375,-9.24076,-15,2.67
4ase,-190.15,0.00740425,-16.6224,-6,11
1ai4,-69.9667,0.018796,-6.21547,-2,2.5
2qhd,-70.5575,6.88098e-005,-7.05582,-0,5.38
3i51,-78.8024,0.0593201,-5.93956,-5,7.7
3lpi,-210.231,0.0193748,-20.6425,-1,8.52
4dv8,-177.562,0.0309765,-13.7872,-10,9.24
2w9h,-122.276,0.00507807,-10.2326,-5,6.37
3dnd,-66.1506,0.0732651,-6.28832,-1,4.8
3e6y,-112.488,0.0190749,-9.66787,-4,5.6
2ojj,-161.293,0.00585056,-13.7351,-6,8.7
3b4p,-99.6655,0.00470696,-7.97126,-5,5.4
3gvb,-101.511,0.0129012,-8.96395,-3,2.59
2vwl,-136.089,0.0137098,-14.0226,1,7.02
2yz3,-110.052,0.0255053,-7.43068,-9,6.66
3lp7,-82.8618,0.0347183,-5.52089,-7,5.44
3qkd,-220.552,0.0226101,-21.6778,-1,8.38
1sdu,-248.302,0.0114072,-21.6416,-8,10.07
2xbp,-231.055,0.00831194,-16.3139,-17,5.02
4tln,-81.5457,0.0745634,-4.62913,-9,3.72
3hww,-55.0915,0.0579378,-4.36709,-3,7.12
3lgs,-100.169,0.0512699,-9.26819,-2,4.61
3dyo,-123.061,0.0152006,-7.52134,-12,2.3
1bhx,-136.558,0.0287025,-12.8845,-2,6.84
1v2w,-85.3866,0.0157231,-7.35438,-3,4.01
2j7e,-139.248,0.0665445,-9.59137,-11,7.32
3qfd,-228.296,0.0114078,-18.841,-10,4.17
1lgw,-46.3006,0.0126213,-4.64268,-0,4
3kdb,-233.512,0.109159,-22.2604,-3,9.85
1tom,-113.149,0.00868272,-11.3236,-0,8.3
3t6b,-252.052,0.147372,-21.3526,-10,6.36
1f0u,-109.851,0.0065426,-10.1917,-2,7.16
1sh9,-218.928,0.118593,-20.8113,-3,6.03
2b07,-144.632,0.0158514,-12.0791,-6,6.43
1ghv,-84.072,0.00705206,-8.81425,1,4.35
1tkb,-163.409,0.223489,-13.7644,-7,8
3rz7,-116.767,0.00556858,-8.0823,-9,8.96
3nuj,-185.721,0.0958084,-17.8679,-2,9.39
2v25,-138.692,0.00914171,-5.07835,-22,5.72
3vbd,-106.567,0.0422926,-7.49896,-8,8.07
3m37,-131.199,0.0386018,-13.9585,2,9.04
2ypi,-88.6261,0.0293398,-4.49195,-11,4.82
1hbv,-181.443,0.0482902,-18.9926,2,6.37
2vvc,-144.54,0.0226544,-14.8767,1,8.52
1b52,-175.367,0.00597138,-14.3427,-8,7.12
1ui0,-73.819,0.0343931,-4.61629,-7,7.06
3rt4,-248.577,0.119364,-23.777,-3,8.8
2cht,-108.946,0.0258272,-8.52039,-6,5.52
3q2j,-103.601,0.00654591,-9.16665,-3,4.18
2r5p,-253.352,0.0241873,-21.7594,-9,8.48
3hkt,-136.5,0.0468097,-8.49677,-13,5.39
2w08,-23.9774,0.000153723,-2.39789,-0,3.42
1kui,-167.504,0.0224921,-11.9729,-12,3.77
3dbu,-133.726,0.00890359,-6.98152,-16,8.06
3udd,-148.2,0.0168867,-14.0368,-2,7.1
2qmg,-211.235,0.00952114,-20.733,-1,9.15
3k8q,-127.958,0.00223384,-9.59808,-8,11.28
1m2p,-111.085,0.0168697,-10.7254,-1,6.11
2pu1,-128.178,0.0189006,-5.63671,-18,5.85
1qkb,-190.761,0.0113637,-14.2875,-12,7.35
1trd,-104.454,0.0282609,-4.87363,-14,5.4
1h46,-104.759,0.0198407,-10.0957,-1,3.57
4er1,-246.549,0.11869,-23.9736,-2,6.62
2ews,-187.139,0.0264621,-15.5404,-8,6.62
1bhf,-79.4683,0.0208562,-5.96769,-5,4.38
2qtn,-88.8887,0.0309153,-7.31978,-4,3.42
1qbv,-117.404,0.0142207,-12.1546,1,5.39
1h1d,-78.5758,0.0138006,-7.07138,-2,8.22
1w4q,-113.755,0.0544217,-8.22994,-8,5.26
1w5v,-310.528,0.0384288,-24.6913,-16,8.15
1t7d,-133.621,0.0437949,-9.8059,-9,6.03
2za0,-127.989,0.0231544,-9.62207,-8,6.64
1o2o,-107.4,0.10745,-10.4475,-1,6.36
3npc,-239.092,0.00165883,-21.5109,-6,8.34
1v2n,-130.258,0.00425309,-12.2301,-2,5.9
2ot1,-79.9243,0.0318386,-8.02427,-0,4
3suf,-148.831,0.0611297,-11.7442,-8,7.56
1mq5,-143.778,0.0631039,-14.8409,1,9
1pfu,-45.0133,0.00711541,-4.50845,-0,2.72
1g4j,-102.605,0.0358448,-6.69632,-9,8.7
1k9s,-132.085,0.0151366,-10.8236,-6,6.52
3own,-222.121,0.0706764,-22.2828,-0,7.47
1n5r,-63.8952,0.00895499,-6.79847,1,5.66
2j75,-113.804,0.0115453,-6.19199,-13,6.65
3mfw,-63.0716,0.0139931,-5.52115,-2,3.52
4dsu,-42.056,0.00148912,-4.60709,1,2.82
3gi6,-208.921,0.0389123,-19.331,-4,11.22
1hi5,-86.2384,0.0240648,-4.2479,-11,4.04
1gyy,-63.7227,0.0349781,-5.20724,-3,3.64
1ndz,-187.914,0.267512,-17.4589,-4,8.11
1hvh,-211.612,0.1534,-19.7146,-4,7.96
4fcf,-79.1548,0.0461977,-6.76168,-3,8.62
3iog,-107.72,0.00431222,-6.37636,-11,5.52
3l59,-67.7059,0.00928502,-6.77988,-0,3.7
3p5l,-106.053,0.00116951,-6.20643,-11,7.39
2i80,-88.5481,0.109173,-10.164,3,5.4
2p7g,-108.804,0.0154664,-9.29582,-4,6.53
1sqo,-91.4223,0.00124129,-9.54348,1,7.46
3lpp,-140.871,0.0537056,-10.5408,-9,6.22
3ocz,-111.463,0.074487,-11.2208,-0,7.46
3t8v,-213.6,0.0334352,-18.5935,-7,6.59
2qpu,-21.543,0.00878274,-1.36308,-2,3.6
1txr,-168.411,0.0638544,-10.505,-16,7.74
3odu,-112.732,0.0245733,-11.2978,-0,8.14
2cgr,-143.464,0.00693093,-12.7533,-4,7.28
1sqt,-113.77,0.0074127,-10.5844,-2,6.2
2b1i,-206.129,0.154977,-13.5679,-18,6.82
2f35,-145.697,0.000539509,-10.5702,-10,5.4
1gjd,-98.2613,0.0199895,-9.04612,-2,5.22
4arw,-114.302,0.00357308,-10.6338,-2,7.13
2euk,-259.163,0.0153376,-21.1317,-12,6.6
3pju,-297.739,0.0396039,-22.2135,-19,4.88
2jf4,-223.843,0.0197314,-12.4041,-25,8.15
1qxl,-187.734,0.0272823,-17.2006,-4,7.96
3tmk,-366.555,0.0632485,-25.9188,-27,6.87
3s2v,-167.559,0.0495399,-12.0054,-12,6.8
3eft,-105.071,0.0771216,-6.58421,-10,7.92
2wr8,-211.696,0.074203,-14.4438,-17,5.44
2vc9,-111.996,0.0373127,-7.23696,-10,8.44
2qtg,-132.947,0.0092368,-10.5039,-7,5.08
3g2j,-131.909,0.00493315,-8.79584,-11,4.75
1i5r,-280.501,0.124714,-25.7748,-6,8.52
3mi3,-43.8399,0.0197642,-5.20376,2,5.45
4e67,-212.659,0.0199473,-16.4858,-12,6.48
3t01,-92.745,0.0631748,-3.33768,-15,4.48
1f8e,-147.572,0.048638,-9.6058,-13,4.82
3p8z,-193.394,0.00790915,-16.1473,-8,6.09
1toi,-96.0159,0.00487074,-6.40646,-8,4.05
1hii,-226.679,0.0126958,-19.0806,-9,7.28
1hee,-147.176,0.0058728,-7.92345,-17,5.34
3sus,-92.7579,0.0541097,-7.3299,-5,4.15
2brm,-105.739,0.0106409,-10.9846,1,5.89
2p95,-133.241,0.0173202,-13.3414,-0,9.37
3s8x,-107.532,0.0139361,-7.16717,-9,7.3
7std,-105.436,0.00597828,-10.9495,1,10.72
2fzc,-107.646,0.0601237,-7.62476,-8,2.7
2wzf,-206.087,0.0226784,-12.6313,-20,7
1vyg,-127.076,0.0426072,-11.5502,-3,8
3gcp,-117.389,0.0516972,-12.5906,2,7.82
2hw2,-237.588,0.117993,-23.0768,-2,2.97
4dcs,-198.155,0.0162728,-11.0317,-22,5.1
1e3v,-129.058,0.010993,-10.5168,-6,4.34
3l79,-133.626,0.0030579,-10.1656,-8,2.46
3c56,-176.377,0.078146,-7.31586,-26,7.89
6rnt,-95.1673,0.00821544,-5.92495,-9,2.37
3po1,-99.1007,0.0255976,-10.3357,1,4.02
2hzl,-57.1878,0.0272539,-3.74603,-5,6.57
966c,-140.558,0.0499036,-10.5057,-9,7.64
4b6r,-158.348,0.166289,-10.8011,-13,5.85
2fmb,-259.374,0.12895,-22.0663,-10,8.7
3exe,-200.424,0.0479209,-14.4903,-14,6.96
1gaf,-118.168,0.0207533,-8.63759,-8,8
2wf5,-148.011,0.00621228,-8.40732,-16,6
1met,-244.156,0.114411,-20.53,-10,9.4
3qbc,-94.0241,0.0365765,-5.83899,-9,4.97
1v2t,-91.7296,0.00302554,-7.17598,-5,4.71
1izh,-266.687,0.0850681,-21.9537,-12,7.7
1fd0,-180.495,0.0371651,-17.2867,-2,8.4
3ivc,-133.592,0.103303,-12.2625,-3,4.12
2aj8,-101.931,0.115278,-10.3084,-0,6.2
3qt6,-175.716,0.016259,-10.3879,-18,5.37
4ad3,-115.545,0.0224579,-9.57695,-5,4.62
1sw2,-64.0555,0.0160275,-4.82158,-4,7.22
3hkn,-144.595,0.802606,-10.0621,-13,5.35
2ydt,-144.707,0.00502125,-9.67574,-12,5.52
1nwl,-96.3135,0.214908,-9.04625,-2,2.39
2weh,-99.087,0.0131801,-5.52188,-11,5.95
2xbw,-165.018,0.0309634,-16.1328,-1,8
3d1x,-238.994,0.0475111,-22.347,-4,8.66
3cz1,-71.3193,0.0391604,-7.57109,1,7.26
1dhi,-139.513,0.00363644,-12.3549,-4,7.26
3miy,-100.579,0.0233729,-10.0812,-0,7.68
3sm2,-187.535,0.0362749,-17.5897,-3,9.7
1sld,-153.553,0.0445098,-13.3998,-5,6.57
3rm9,-87.1935,0.00413333,-7.52348,-3,4.77
3shc,-113.279,0.0398696,-11.3678,-0,5.72
3i73,-134.677,0.864405,-12.7321,-4,5.49
3tao,-94.1253,0.000521499,-5.01305,-11,5.14
3fvl,-107.122,0.0744302,-7.98666,-7,6.07
3bvb,-197.738,0.0319561,-18.2058,-4,5.49
3ng4,-94.2855,0.000808547,-5.42936,-10,5.43
3d6p,-64.1703,0.00288176,-5.61991,-2,3.75
1hi4,-129.032,0.0725979,-8.1758,-12,4.49
2xc4,-172.531,0.0438113,-16.0969,-3,8.05
2qwf,-157.218,0.00796279,-11.7298,-10,5.67
3ryv,-102.201,0.00255844,-6.62262,-9,7.07
3sr4,-163.595,0.0321635,-13.9916,-6,6.54
2avo,-238.475,0.0220539,-21.4696,-6,8.85
3n35,-101.914,0.0142376,-6.20563,-10,3.37
2qd8,-229.224,0.0624909,-20.1849,-7,9.07
1nh0,-255.16,0.0462356,-21.9622,-9,9.74
1gi4,-85.9241,0.000603259,-7.39301,-3,7.19
2f7o,-117.413,0.0419831,-5.78323,-15,7.44
3bu1,-51.9913,0.00683114,-4.40596,-2,8.15
3m89,-191.704,0.0113289,-13.9817,-13,6.16
3s78,-84.9527,0.00240437,-4.49767,-10,6.47
2zx7,-140.43,0.0461717,-8.88913,-13,10.49
1o3l,-125.363,0.0304731,-8.96678,-9,6.54
3jzh,-90.8466,0.0630923,-6.74775,-6,3.4
1hvk,-273.573,0.0190663,-26.1763,-3,10.96
1iiq,-266.149,0.105851,-22.3207,-11,7.48
2wlz,-178.191,0.0326727,-13.4518,-11,4.6
1x8t,-216.295,0.0504837,-12.48,-23,7.8
8a3h,-153.122,0.05001,-9.3622,-15,4.06
3l4y,-106.351,0.0622034,-7.89735,-7,7
1qbq,-112.888,0.0261139,-9.31492,-5,8.3
2eg7,-125.58,0.0248741,-6.58291,-15,5.89
1dmp,-233.07,0.0232658,-20.1302,-8,9.55
2qzr,-142.423,0.0631604,-11.9055,-6,7.26
1o5c,-78.103,0.158917,-9.16922,3,5.22
2pwc,-227.263,0.051909,-19.9782,-7,6.57
3gy2,-96.0737,0.0178858,-7.62525,-5,5.74
4gqr,-109.368,0.0559096,-8.99272,-5,3.96
3s77,-101.96,6.21243e-005,-4.99609,-13,7.21
3ehx,-165.06,0.0965453,-11.0026,-14,7.6
3str,-196.648,0.0234766,-14.0883,-14,8.4
1nje,-145.413,0.0189251,-9.36026,-13,3.8
3uxl,-53.8269,0.00722617,-5.78991,1,5.57
2x7u,-107.017,0.117547,-7.6192,-8,5.27
2ihq,-101.056,0.168767,-11.8744,4,8.49
2uxz,-234.878,0.0524025,-21.9402,-4,8.48
2xp7,-134.167,0.00439444,-8.6211,-12,5.77
2cf9,-156.813,0.0237525,-14.5051,-3,7.82
3qxv,-135.994,0.184731,-12.9841,-2,8.4
2r59,-280.661,0.0746492,-18.5408,-24,8.19
2cej,-234.212,0.0327119,-21.4539,-5,8.62
3i6o,-226.954,0.0472678,-21.9427,-2,10.35
3v7x,-97.6865,0.00600572,-6.17466,-9,8.57
1g7v,-96.1207,0.0988176,-10.1109,1,6.4
1jev,-211.766,0.0295651,-18.4062,-7,6.89
1b8o,-146.383,0.00236251,-10.2406,-11,10.64
3ujd,-99.0825,0.0105411,-6.3188,-9,4.69
2wyg,-105.71,0.0351217,-10.6061,-0,8.7
1g53,-108.96,0.0639947,-6.95998,-10,9.04
3b50,-160.197,0.00772034,-10.8274,-13,7.55
1njc,-167.62,0.00928762,-10.3712,-16,5.55
1nm6,-148.735,0.00900666,-14.4825,-1,10.05
1xkk,-169.255,0.0484583,-18.174,3,8.52
1jaq,-132.323,0.0281827,-9.26048,-10,4.48
1px4,-109.708,0.0168319,-7.38762,-9,3.23
3s45,-197.265,0.0678589,-17.3943,-6,8.49
2jiw,-120.403,0.0132164,-7.65351,-11,4.59
3v3l,-219.81,0.010479,-12.3915,-24,6.43
2h3e,-184.611,0.0067254,-9.26785,-23,5.7
1w5y,-304.688,0.075942,-24.1448,-16,8.48
3ppq,-40.4202,0.0171802,-4.05921,-0,4.55
1tni,-56.2396,0.0386537,-5.66261,-0,4
1c1v,-113.284,0.013537,-12.1419,2,7.64
1g45,-101.472,0.022352,-6.16956,-10,8.64
1u1w,-76.2177,0.0101053,-6.83187,-2,5.85
4a95,-102.325,0.190603,-10.8231,1,5.76
3hp9,-61.3541,0.0124745,-4.94789,-3,4.59
3kqr,-37.092,0.00409147,-2.9133,-2,4.43
1b2h,-176.803,0.00826619,-14.8885,-7,4.54
1eb2,-113.987,0.0981411,-10.2968,-3,6.01
3djp,-99.9279,0.0448682,-8.03766,-5,4.2
1okl,-108.3,0.0512767,-7.28128,-9,6.03
2jfh,-120.998,0.0107268,-10.1105,-5,3.06
1pzp,-86.3377,0.0538024,-7.88757,-2,3.31
3drg,-326.292,0.0217286,-27.8509,-12,7
2avm,-256.436,0.0198263,-21.6634,-10,5.7
1sdv,-252.467,0.0179922,-20.8647,-11,8.74
1ws1,-183.574,0.0266371,-11.584,-17,9.55
2xdk,-74.5655,0.0113879,-7.06793,-1,3.6
2v2q,-105.197,0.0112822,-8.53093,-5,4.15
1eoc,-79.2558,0.0829096,-6.00849,-5,6.05
2gkl,-76.1624,0.00120105,-5.61744,-5,5.35
4f9u,-69.3709,0.0118315,-5.74892,-3,6.03
3old,-313.513,0.083826,-23.0351,-21,5.9
1r4w,-130.19,0.0156988,-9.83467,-8,4.05
3ff3,-88.8953,0.00511818,-5.29465,-9,3.57
3u5l,-98.983,0.00538401,-9.90368,-0,6.19
1pz5,-178.087,0.0293786,-15.4381,-6,5.4
3gc4,-176.122,0.0435013,-14.4557,-8,7.6
2p09,-99.512,0.0415365,-7.59273,-6,6.35
3hkq,-113.381,0.0228841,-5.76101,-14,5.34
2r2w,-94.4955,0.0219354,-8.67148,-2,4.47
