name,AutoDock4.1Score,estat,hb,vdw,dsolv,tors,affinity
1r4w,-7.2228,-2.5380,-3.4150,-8.9874,4.4364,3.2813,4.05
1h6h,-3.0696,-2.1648,-3.7707,-8.6496,4.6547,6.8609,5.3
2i0a,-9.4406,-0.2799,-1.7379,-15.7027,3.8054,4.4745,11.4
1p1o,-9.5482,-2.7481,-4.5923,-8.2470,4.8460,1.1932,5.76
1zp8,-8.3276,0.1178,-1.4769,-16.6636,4.6240,5.0711,8.77
1fiv,-15.6129,-0.8264,-5.7267,-22.6165,6.3976,7.1592,6.59
1gwv,-3.1710,-0.5596,-2.3606,-7.6569,3.8265,3.5796,2.57
1amw,-2.1833,0.0968,-1.5438,-8.9136,5.4927,2.6847,4.54
2cbu,-10.6010,-3.0207,-4.4494,-8.1978,3.8737,1.1932,5.68
1k22,-10.4923,-0.5123,-3.8599,-13.9602,4.5589,3.2813,8.4
1n51,-11.8645,-3.7930,-2.5210,-14.0408,5.5072,2.9830,4.85
1mrx,-11.7040,-0.3441,-2.0304,-16.3021,3.9896,2.9830,7.26
1zhy,-9.7838,-0.0321,-0.1872,-10.5062,-0.8481,1.7898,6.52
1fkh,-7.8383,-0.1497,-0.9707,-10.4287,0.7279,2.9830,8.15
1hvs,-11.5704,-0.6922,-4.0566,-18.6014,5.5155,6.2643,10.3
2bvd,-12.5856,-5.3286,-5.6751,-9.4030,4.8381,2.9830,6
1xap,-13.8975,-1.2502,-1.4856,-12.4940,0.4374,0.8949,8.7
1v2l,-5.0161,-0.2457,-1.6316,-6.0669,2.3315,0.5966,4.29
1e6q,-7.4453,-0.9541,-4.2482,-7.7854,4.0510,1.4915,3.15
1onz,-8.0343,-3.0374,-1.9368,-8.6652,4.1136,1.4915,5.1
2hxm,-8.1545,-1.3156,-3.5253,-10.2573,4.2591,2.6847,5.22
1i9o,-5.3104,-0.1446,-1.3254,-6.8402,1.8066,1.1932,8.42
1d4p,-9.1673,-0.2675,-1.6796,-12.0845,3.3728,1.4915,6.3
2gvv,-5.6795,-0.2179,-1.9560,-6.4813,1.4843,1.4915,3.9
1grp,-4.7696,-1.7834,-3.6215,-4.9519,3.7974,1.7898,3.72
1gi1,0.7172,-0.3813,4.5602,-8.4522,4.0956,0.8949,5.47
1fv0,-7.2490,-0.4388,-0.1793,-10.6302,3.1044,0.8949,5.93
1nu3,-2.8920,0.0946,-0.4010,-4.3919,0.3148,1.4915,4
1b3f,-13.2744,-5.2078,-5.4995,-15.9388,8.0023,5.3694,6.89
1sb1,-10.1084,-0.2029,-2.1178,-14.1334,3.3627,2.9830,6.89
1bnq,-5.4777,-0.4384,-1.1085,-8.1710,2.1522,2.0881,9.49
1ro7,-13.0915,-2.1625,-7.4712,-18.8057,10.2768,5.0711,3.18
1hi3,-4.5794,-3.1201,-2.2544,-5.8281,4.2369,2.3864,4.19
1str,-2.8273,-0.1475,-2.0638,-12.2408,5.0623,6.5626,4.77
1sbg,-9.6337,-0.2916,-2.5564,-14.8615,3.6012,4.4745,7.74
1w3j,-6.5627,-0.8535,-3.3604,-6.5296,2.9876,1.1932,6.32
1gja,-7.3198,-0.2535,-2.7623,-9.9292,4.1336,1.4915,5.42
1i9q,-5.0078,-0.1528,-1.5397,-6.6341,1.8272,1.4915,8.41
1o0f,-6.2287,-2.9228,-2.8918,-7.8619,5.0615,2.3864,5.3
1mfd,-3.3402,-0.1471,-2.0563,-9.2932,3.6819,4.4745,5.31
1xgi,-7.2899,-1.5725,-1.8983,-8.2476,2.9370,1.4915,4.85
1uwf,-6.2278,-1.6851,-3.5949,-7.2337,3.6012,2.6847,6.82
1ua4,-2.6118,0.1969,-1.5377,-9.8660,6.5069,2.0881,4.22
1xbo,-10.4500,-1.8265,-3.1270,-13.9559,5.1780,3.2813,6.04
1igb,-7.9398,-1.9663,-2.2606,-7.9157,2.4131,1.7898,6.4
1xq0,-5.3942,-0.1862,-1.1002,-8.3239,2.1280,2.0881,6.34
1m7y,-14.7682,-4.6742,-7.5657,-14.0918,7.6856,3.8779,10.96
1thz,-2.8712,-2.5987,0.1191,-6.2433,3.7636,2.0881,5.15
1gnm,-9.2824,-1.0590,-5.0121,-14.2286,5.0514,5.9660,6.25
2tpi,-9.0706,-2.9313,-2.4162,-9.0453,3.2341,2.0881,4.31
1d3d,-10.0670,-0.5024,-0.5694,-14.9795,3.0013,2.9830,9.09
2h4k,-8.7092,-2.9154,-2.3502,-8.3904,3.4554,1.4915,5.49
2c80,-10.8441,-4.8536,-4.9882,-11.0210,4.6492,5.3694,5.33
2f1g,-6.4509,-0.0102,-0.8576,-11.7373,3.1712,2.9830,7.54
2cbz,-7.9955,-2.5828,-4.1742,-9.4995,5.2779,2.9830,3.93
1r9l,-5.0426,-0.8281,-1.3227,-5.7675,2.2791,0.5966,5.4
1gj6,-10.6051,-0.4101,-3.3206,-12.7325,4.3666,1.4915,7
2ewa,-8.9917,0.2067,-0.0443,-11.8887,2.1380,0.5966,7.94
1kyv,-9.8654,-0.6454,-3.7799,-13.3332,5.2084,2.6847,5.92
1qxk,-9.7190,-2.0324,-4.1944,-14.2250,5.6617,5.0711,5.05
2h6b,-7.6285,-2.2678,-1.8074,-6.3295,1.8813,0.8949,5.39
2csn,-4.6607,-0.7100,-0.1000,-6.9960,1.6539,1.4915,4.41
2i3i,-10.8528,-2.1305,-1.9787,-11.8224,3.2889,1.7898,7.3
1stc,-12.0447,-1.2120,-2.1410,-13.9964,3.2166,2.0881,8.1
1wht,0.0243,1.2725,1.6069,-7.6248,3.2782,1.4915,3.7
1pvn,-5.1139,-2.0549,-5.0932,-7.9413,7.5892,2.3864,9.82
1rd4,-8.2856,0.1376,-0.0029,-11.7751,1.2668,2.0881,7.74
1dhj,-7.7968,-2.5248,-2.4681,-11.2002,5.4133,2.9830,6.55
1hnn,-8.1773,-2.0616,-0.9165,-8.2010,2.4052,0.5966,6.24
1b6l,-11.4792,-0.8740,-2.8309,-14.7027,4.5421,2.3864,8.3
1hxb,-14.0883,-1.1056,-4.0950,-17.8094,4.7454,4.1762,9.92
1jq8,-4.4076,-0.0272,-1.1298,-13.4063,4.4880,5.6677,6
2fpz,-6.9635,-1.6103,-2.1652,-6.7156,3.2294,0.2983,3.96
1os0,-5.9611,0.7923,-2.2004,-12.9201,4.1909,4.1762,6.03
1v0k,-6.5831,-1.9889,-2.7100,-8.3953,4.4231,2.0881,5.1
2bo4,-3.3435,-1.2621,-2.3876,-4.6129,3.1292,1.7898,4.61
1f57,-4.8666,-2.1889,-2.4728,-3.1417,2.0419,0.8949,5.64
1yej,-9.0006,-1.1885,-2.2973,-13.5269,3.8358,4.1762,7.46
1bnn,-6.5771,-0.1568,-1.1742,-7.9698,1.5306,1.1932,10
1c1u,-6.2381,-0.2715,-1.7370,-9.6557,4.2328,1.1932,8.25
1t4v,-8.0734,-1.4674,-1.4613,-11.5698,3.4421,2.9830,7.68
1dy4,-11.2703,-4.3141,-1.8797,-10.7372,3.5725,2.0881,4.36
1rbp,-8.5908,-0.0082,-0.0072,-10.1444,-0.2208,1.7898,6.72
1xge,-6.1202,-0.7336,-3.1095,-5.4553,2.8798,0.2983,4.68
1mai,-9.0427,-5.6700,-4.7804,-7.0450,4.2765,4.1762,6.68
1qbs,-11.9438,-0.4208,-3.2244,-16.4433,3.9685,4.1762,9.47
1od8,-8.0041,-0.8433,-4.0651,-8.7772,3.8917,1.7898,5.1
1bzj,-7.4335,-1.1301,-2.0863,-9.7433,4.0347,1.4915,4.66
3pcg,-0.8646,-0.6981,2.6482,-6.0130,2.3033,0.8949,2.3
1hps,-11.4213,-0.3841,-3.7055,-17.2047,4.5036,5.3694,9.22
2fgv,-13.5971,-1.0361,-3.1814,-18.1093,4.8518,3.8779,6.12
5yas,-2.1880,-0.1054,-1.1688,-4.3939,2.2869,1.1932,3.26
1m2x,-4.4964,-0.3812,-1.0814,-5.6943,1.7657,0.8949,4.15
1q65,-8.7688,-2.5139,-3.6280,-8.8929,4.1779,2.0881,5.46
1njd,-7.0322,-1.2100,-3.9949,-9.1725,5.2570,2.0881,5.57
1c83,-9.2120,-2.0444,-2.8571,-9.6817,4.4762,0.8949,4.85
2avs,-11.8845,-1.0512,-2.1090,-17.9468,5.0463,4.1762,7.57
1qb6,-6.8177,-0.3649,-2.4800,-11.2926,4.6351,2.6847,6.06
1hvj,-11.5778,-0.2036,-3.5574,-18.8288,5.0460,5.9660,11.4
2aog,-12.1928,-1.9325,-6.4454,-19.5580,6.7941,8.9490,6.28
1no6,-8.9870,-3.1270,-2.3443,-8.6133,3.9044,1.1932,4.41
1g46,-5.1735,-0.1448,-1.4897,-6.6627,1.6322,1.4915,8.8
1srg,0.5186,-1.1969,6.5047,-9.5936,3.6112,1.1932,5.3
1nw4,-7.0766,-0.8892,-2.9220,-10.1382,5.3814,1.4915,9.07
1qbo,-9.0510,-0.3710,-2.2327,-12.5547,4.0194,2.0881,7.74
1x39,-9.6771,-1.4714,-4.5266,-11.2736,5.2081,2.3864,9.22
1c86,-8.9327,-2.4779,-3.6286,-8.5808,4.2631,1.4915,4.7
1uho,-5.6144,-0.0346,-0.0905,-10.0381,2.1625,2.3864,9.22
1qft,-8.3644,-4.0390,-2.3232,-5.7993,2.9023,0.8949,8.77
1cet,-3.6916,-0.1891,-0.3497,-6.6054,1.0662,2.3864,2.89
2fw6,-7.2082,-2.3778,-3.9656,-7.5792,4.9246,1.7898,2.92
1aid,-5.0132,-0.0329,-0.0039,-7.7535,0.6890,2.0881,4.82
1xpz,-4.2604,-0.1298,-0.9433,-7.1629,1.8875,2.0881,7.08
1hpx,-8.6487,0.1082,-2.0177,-15.5333,4.3195,4.4745,11.26
1erb,-7.8003,-0.0017,-0.0051,-10.5985,0.1203,2.6847,8.1
1ctt,-8.2238,-0.6558,-2.9412,-10.1048,3.9866,1.4915,4.52
1m83,-13.1145,-6.0317,-7.2524,-12.6059,9.7925,2.9830,3.4
1ejn,-10.3519,-1.3663,-2.4167,-12.0761,4.3139,1.1932,5.62
1e6s,-6.5747,-1.0689,-4.3141,-7.4582,4.1784,2.0881,3.22
1n3i,-9.0633,-1.1520,-3.3951,-10.6359,4.6283,1.4915,8.89
1qbr,-15.7339,-0.2717,-4.0266,-21.1010,5.4892,4.1762,10.57
1vyf,-5.2872,-1.7368,-1.3794,-7.5595,0.9141,4.4745,8.05
1mu6,-7.3527,-0.1346,-1.5051,-12.1869,4.0876,2.3864,8.38
1iy7,-8.2872,-2.0380,-3.4247,-8.0011,3.3867,1.7898,6.19
1lyb,-9.3422,-0.5142,-4.6867,-15.4701,4.1696,7.1592,11.42
1g3e,-4.7459,-0.4023,-2.1750,-7.6399,3.3832,2.0881,5.38
1z6s,-5.4690,-1.7536,-2.6903,-7.7564,4.9415,1.7898,4.34
1qbu,-12.2031,-0.4913,-3.1753,-16.2696,4.1536,3.5796,10.24
2afw,-4.7662,-0.3878,-1.9396,-5.6852,2.3514,0.8949,4.77
1o33,-6.5613,-0.2645,-2.6867,-8.8191,4.3141,0.8949,5.74
2c92,-11.7588,-1.7228,-6.0154,-15.7774,6.9840,4.7728,5.68
1drk,-8.5827,-1.8098,-4.8470,-6.9219,3.8028,1.1932,6.82
1o86,-7.2886,-1.9479,-2.9469,-11.2267,4.9550,3.8779,9.57
1mmr,-10.1087,-0.4771,-3.3623,-11.3448,2.6890,2.3864,5.4
1zgi,-7.5913,-0.1113,-0.6900,-12.9423,4.0641,2.0881,5.34
1i80,-5.6971,-0.2772,-1.7887,-6.3613,2.7301,0.0000,6.41
1kzk,-11.9680,-0.4964,-1.7637,-17.6977,4.4102,3.5796,10.39
1k1y,-8.2242,-3.6793,-4.4806,-14.7690,8.1420,6.5626,3.22
1w7g,-4.3596,0.0564,-1.7599,-12.1241,5.5901,3.8779,5.1
1tnh,-5.6306,-1.6110,-1.5124,-5.4461,2.3424,0.5966,3.37
4ts1,0.0636,-1.8305,3.9896,-7.3955,3.8085,1.4915,4.94
2fqt,-5.8027,-1.9174,-3.5544,-9.1475,5.2370,3.5796,6.14
1b8y,-8.8023,1.4680,-0.9903,-13.6402,2.5704,1.7898,7.85
1t5f,-1.9869,-1.6414,-1.7028,-5.3033,3.9759,2.6847,4.22
7upj,-10.3736,-0.3431,-2.8616,-11.5910,2.3339,2.0881,8.49
1i9n,-5.3433,-0.1563,-1.4840,-6.5943,1.6981,1.1932,8.66
1efy,-7.2971,-0.1109,-1.2462,-9.5974,2.7625,0.8949,8.22
1m1b,-4.1368,-0.1713,-2.9054,-5.4720,3.5170,0.8949,4.66
1tlp,-4.3999,0.3134,-2.5921,-11.5942,4.9986,4.4745,7.55
1ajn,-4.4963,-0.6328,-0.4894,-6.3304,2.0613,0.8949,2.63
1kmy,-4.6336,0.1726,-0.1820,-7.4390,1.9198,0.8949,5.1
1j14,-5.6129,-0.2183,-2.0410,-6.4704,2.5202,0.5966,4.49
2qwc,-5.5024,-1.9862,-3.5328,-7.1623,4.4942,2.6847,3.55
2hs1,-9.9552,-0.3162,-2.4119,-15.4460,4.0428,4.1762,8.48
1y3p,-4.7718,-2.2846,-2.9306,-17.1617,11.9373,5.6677,4.82
1jet,-11.6401,-4.9955,-4.3061,-13.5091,6.3977,4.7728,7.25
1ydd,-4.6161,-0.1288,-1.5796,-6.4527,2.6501,0.8949,7.07
1b3g,-13.2208,-5.1663,-5.1105,-14.7577,6.4443,5.3694,6.7
1gvx,-12.3245,-4.2158,-5.0658,-19.6438,7.0553,9.5456,7.22
2bal,-7.9839,-0.3547,-1.6773,-9.9440,2.5006,1.4915,6.31
1k21,-10.1952,-1.5517,-3.8943,-12.4675,4.4371,3.2813,8.38
1utm,-4.0615,-1.4458,-0.7058,-4.7116,1.9069,0.8949,3.01
1lyx,-3.1350,-0.4215,-2.4478,-5.2069,3.4497,1.4915,4.54
2cex,-4.2456,-1.6153,-2.4637,-7.2274,4.3761,2.6847,4.7
1ohr,-11.3460,-1.3183,-1.7226,-15.3414,3.4568,3.5796,8.7
1ws4,-4.6458,-0.6415,-2.3535,-6.0043,2.5637,1.7898,3
1w96,-10.7985,-0.7504,-1.3880,-13.3749,2.9249,1.7898,8.41
2fxu,-9.7754,-0.2697,-2.3574,-14.7489,1.6346,5.9660,8.15
1o0m,-6.2964,-1.1942,-3.4288,-8.0785,4.0187,2.3864,5.15
1f0r,-9.0278,-0.2612,-1.0663,-12.9496,3.7578,1.4915,7.66
1wc1,0.0846,1.9837,-2.4576,-8.7093,6.2847,2.9830,4
1njs,-12.5078,-3.4310,-6.6849,-14.7426,6.9813,5.3694,7.82
2fgu,-13.5497,-1.1440,-3.0040,-18.0426,4.7630,3.8779,9.18
2boh,-10.3564,-0.1184,-0.2334,-15.0174,3.2230,1.7898,8.52
2boj,-2.7554,0.2885,-2.6892,-4.6706,3.1227,1.1932,5.77
1tcx,-9.2986,-0.2254,-2.4691,-14.8004,3.7217,4.4745,6.95
1eld,-0.5092,-0.2064,-1.3574,-5.3562,3.7261,2.6847,6.7
1v0l,-10.1297,-3.4721,-4.2709,-8.1654,3.9890,1.7898,7.55
1kel,-7.5909,-1.7278,-2.2842,-10.4461,3.2875,3.5796,7.28
1zpa,-8.3846,-0.3180,-1.9434,-16.5192,4.7284,5.6677,8.4
1nq7,-9.9665,-0.8667,-1.0426,-10.2614,0.4144,1.7898,6.8
1mfa,-3.0017,-0.1977,-1.9992,-8.6566,3.3772,4.4745,5.04
1b0h,-16.9806,-5.1458,-5.7848,-18.8974,7.4780,5.3694,6.7
5tmp,-9.5197,-2.3473,-4.3565,-22.4748,11.6048,8.0541,7.47
1utn,-6.2464,-1.6025,-1.4644,-5.4670,1.6908,0.5966,3.49
1g2o,-9.0491,-1.1525,-3.7247,-11.0960,5.4325,1.4915,10.55
1hlk,-3.7950,-0.0494,-0.5026,-7.1606,2.7244,1.1932,5
1d4l,-12.4063,-0.4362,-3.2937,-15.9582,4.0005,3.2813,8.77
1y0l,-7.3956,-1.1237,-1.2026,-9.0374,2.1783,1.7898,9
1bnv,-7.0090,-0.4251,-1.9388,-8.3863,2.2497,1.4915,8.77
1swg,-3.5429,-0.8339,1.1643,-7.8214,2.4566,1.4915,7.36
1bdq,-9.9041,-0.2030,-2.6033,-15.4014,3.8291,4.4745,6.34
1lke,-10.7798,-0.1335,-1.4492,-12.1318,1.7414,1.1932,7.52
1uv6,-3.5913,-0.8981,-0.0362,-5.8316,1.9812,1.1932,5.12
1fkw,0.3457,-0.5694,-1.6042,-3.7505,4.7783,1.4915,5.05
1c84,-8.6987,-1.6715,-2.3825,-9.5967,4.0572,0.8949,5
1ydk,-8.8744,-4.1751,-4.8037,-9.6503,4.3853,5.3694,5.89
1ssq,-5.8491,-3.0874,-2.8557,-3.8913,2.7920,1.1932,6
1ii5,-7.2689,-2.8014,-4.1004,-6.2171,3.7619,2.0881,6.62
1c4u,-10.6225,-0.2805,-1.8025,-14.3535,3.4276,2.3864,10.37
1nvs,-8.2571,-0.2882,0.0943,-11.1834,2.5236,0.5966,7.82
2c94,-10.3018,-1.5741,-5.4213,-15.2494,6.8719,5.0711,6.82
1d4k,-14.0517,-1.4234,-3.2884,-18.0060,4.7882,3.8779,9.22
1ajx,-10.9651,-0.4351,-2.1711,-15.7508,3.8123,3.5796,7.91
3kiv,-5.8108,-3.4081,-1.9962,-4.3253,2.1291,1.7898,4.7
1cnw,-2.0445,-0.1313,-0.9125,-7.3383,2.1614,4.1762,7.72
1g85,-2.7478,-0.0059,-0.0007,-4.5062,-0.0247,1.7898,5.48
1gu1,-6.3873,-0.0334,-3.5482,-7.6585,3.6597,1.1932,4.52
1q1g,-7.7560,-0.8470,-2.4236,-11.0923,5.1154,1.4915,8.57
1ppc,-9.2884,-0.3844,-3.1219,-12.6785,3.9134,2.9830,6.16
1q91,-9.5191,-1.0530,-2.2088,-11.2260,3.4772,1.4915,4.15
1ro6,-7.5506,0.0657,-1.1993,-8.8594,1.2492,1.1932,6.46
1f4x,-5.7095,-0.4238,-2.7945,-8.4894,3.3136,2.6847,5.59
1cny,-1.9066,-0.1093,-0.9905,-7.6060,2.0265,4.7728,7.85
1c1r,-6.3338,-0.2773,-1.9198,-9.3750,4.0451,1.1932,7.63
1o30,-4.1708,-0.7826,1.3607,-11.8233,4.9862,2.0881,6.77
1v11,-8.4832,-0.1366,-4.1025,-12.7005,5.7717,2.6847,3.98
1n1m,-9.2631,-4.5205,-2.5787,-6.2011,2.5458,1.4915,5.7
1qb9,-9.0545,-0.4436,-2.0885,-12.6360,4.0254,2.0881,7.44
2am4,-8.3758,-1.4653,-5.0177,-13.5250,7.4560,4.1762,3.72
2f34,-5.4140,-0.9286,-2.8671,-8.6277,4.3247,2.6847,6.89
1bwa,-16.5244,-0.5122,-4.6789,-21.3941,5.8847,4.1762,7.6
2gyi,1.8227,1.0374,-1.5645,-3.7735,3.7369,2.3864,7
3pcf,-4.6110,-0.5606,-1.3869,-5.8995,2.6394,0.5966,6.05
1o3d,-8.8844,-0.3766,-2.6762,-11.1294,4.4030,0.8949,7.13
1ppl,-8.1905,0.7105,-3.2027,-15.5589,4.1929,5.6677,8.55
1kjr,-3.5389,-0.7257,-3.4531,-9.6221,5.4892,4.7728,6.06
1b4h,-11.6838,-5.7106,-4.9302,-14.2506,7.5399,5.6677,5.46
1dfo,-8.3083,-0.6991,-3.2313,-13.6391,5.9799,3.2813,6.7
1ydb,-4.8597,-0.1031,-1.3767,-6.6797,2.4049,0.8949,8.24
2j79,-7.3730,-1.3718,-4.0586,-8.1300,4.3975,1.7898,5.96
1g35,-12.6049,-0.8012,-2.9227,-18.0470,4.6915,4.4745,8.14
1ogx,-7.9057,-0.2798,-1.1789,-7.1595,0.4142,0.2983,6.09
1bn3,-7.1230,-0.1459,-1.3425,-7.9908,1.4613,0.8949,9.89
1ceb,-8.0539,-3.6618,-2.0402,-5.0623,1.8155,0.8949,6
1gai,-11.3984,-3.5328,-6.3599,-15.4406,7.3723,6.5626,8
1ez9,-2.1636,-0.9129,-2.6242,-12.5923,5.3151,8.6507,5.1
2j47,-10.2009,-1.4470,-4.6471,-11.0549,4.8600,2.0881,5.41
1xh9,-16.5169,-2.6621,-3.8544,-18.0383,5.6515,2.3864,7.77
2gv7,-11.1003,-1.0818,-4.4063,-15.1586,5.6686,3.8779,7.85
1kc7,-1.2140,1.4934,-2.9949,-4.6803,3.4763,1.4915,5.52
1xka,-8.3262,-0.4422,-1.6316,-13.9630,4.7277,2.9830,6.88
1gj8,-4.7913,-0.1914,-1.1332,-9.7975,4.5411,1.7898,6.96
2ca8,-9.3419,-4.6788,-5.1413,-8.1455,4.7457,3.8779,4.66
1m4h,-11.5314,-1.5027,-5.4451,-21.7407,7.3132,9.8439,9.52
2f2h,-9.8105,-1.6660,-4.0695,-13.6469,5.9923,3.5796,5.7
1li6,-3.1869,-0.0148,-0.3978,-3.3115,0.5372,0.0000,3.8
1a8i,-6.9241,-0.5713,-4.0175,-8.7103,4.8835,1.4915,5.52
1v1m,-9.0726,-0.8166,-4.0899,-12.8019,5.9511,2.6847,3.94
1lpk,-9.3943,-0.3229,-2.0304,-15.5058,5.1836,3.2813,7.55
1pyn,-10.5191,-3.5238,-4.5463,-14.1583,6.0416,5.6677,5.49
2bq7,-8.7547,-0.1033,-0.2620,-13.3463,3.1671,1.7898,7.05
1msm,-13.3712,-0.5584,-1.8831,-18.6061,4.3951,3.2813,10.48
1kzn,-7.7113,-0.2337,-1.7042,-13.8016,4.1504,3.8779,8.92
1aaq,-0.2776,-1.0137,-3.5513,-6.7410,5.0623,5.9660,8.4
1w3l,-8.7320,-1.5601,-5.7776,-11.8238,5.6567,4.7728,6.28
1g54,-5.0834,-0.1386,-1.0742,-7.3138,1.9516,1.4915,8.82
2cc7,-5.9295,-0.1530,-1.1807,-7.0312,2.4354,0.0000,8.01
2aoc,-13.0588,-1.9707,-6.4467,-20.2357,6.6452,8.9490,4.89
1gcz,-8.6443,-0.3737,-1.8937,-9.7027,2.1324,1.1932,5.13
1o2w,-4.3903,-0.6341,-0.7631,-9.5373,4.4560,2.0881,5.85
1if8,-5.3969,-0.1267,-1.5996,-7.1911,1.4324,2.0881,9.64
1qan,-7.2810,-1.5693,-2.6207,-13.4946,7.1223,3.2813,4.48
1ctu,-8.6606,-0.7792,-3.9186,-10.7833,5.0307,1.7898,11.92
1uz1,-7.5327,-0.6971,-4.0293,-7.2047,3.2052,1.1932,6.89
1r0p,-10.8973,-0.1925,-1.8052,-14.0442,2.7582,2.3864,8
1zsf,-12.8790,-2.5536,-4.5655,-18.3918,6.0692,6.5626,9.92
1gar,-10.6769,-2.7774,-5.8550,-16.5709,7.6655,6.8609,10
1v2s,-5.4549,-0.2512,-2.0324,-6.1531,2.3853,0.5966,4.17
1lag,-8.0956,-2.7533,-3.3018,-7.4290,4.1952,1.1932,6.3
4rsk,-5.0123,-0.8458,-3.1259,-7.0390,3.6121,2.3864,4.32
1xk9,-6.1825,-0.6821,-0.2213,-8.3776,2.2035,0.8949,6.85
1gj7,-9.0171,-0.3455,-3.0518,-11.6002,4.4889,1.4915,7.89
2bpv,-10.0905,-1.1310,-2.0985,-15.5153,4.1798,4.4745,7.67
1pa9,-9.1124,-2.5067,-3.5009,-7.9908,3.6928,1.1932,4.6
5std,-9.1820,-0.0564,-0.6079,-11.6709,1.6617,1.4915,10.49
1g4o,-5.0650,-0.1328,-1.3243,-6.2318,1.4307,1.1932,8.25
1tx7,-5.7721,-0.7848,-2.1785,-7.2560,3.2540,1.1932,4.6
1kav,-6.6778,-1.4347,-2.2565,-9.7984,3.8288,2.9830,5.82
1pro,-13.4103,-0.4748,-4.0475,-17.6748,4.9089,3.8779,11.3
1qy2,-2.4223,0.1248,-0.0015,-4.1045,0.9624,0.5966,5.74
2dri,-8.7984,-1.7598,-5.0594,-6.9410,3.7685,1.1932,6.89
1n4h,-9.0268,-0.7619,-0.7635,-9.4072,0.4143,1.4915,6.55
1wvj,-11.0663,-3.1342,-4.4533,-8.8902,4.2181,1.1932,6.73
1hvi,-12.1762,-0.3932,-4.2507,-19.2983,5.5016,6.2643,10.92
1f5l,-6.2272,-1.4688,-2.8959,-8.1630,5.4055,0.8949,5.28
1ony,-10.1328,-3.6659,-3.9601,-12.5556,5.2760,4.7728,6.77
1tq4,-8.9223,-2.5999,-4.7132,-11.6105,7.6148,2.3864,6.19
2arm,-3.6345,0.2127,-0.9791,-6.6064,1.9485,1.7898,8.13
1ikt,-5.9732,-0.0170,-0.2352,-10.6853,1.0865,3.8779,3.4
1i7z,-7.7416,-0.7601,-0.0216,-10.7794,2.3280,1.4915,6.4
1m7i,-3.8724,-0.3862,-1.8549,-15.1506,6.9567,6.5626,5.4
1jyq,-13.9308,-4.3613,-8.0458,-16.0543,7.3715,7.1592,8.7
1adl,-5.2193,-1.2424,-1.1886,-8.0490,1.0845,4.1762,5.36
1epo,-11.4410,-0.9866,-4.5172,-16.3944,5.3862,5.0711,7.96
1bnu,-6.4432,-0.2017,-1.5059,-7.9434,1.7163,1.4915,9.7
1pph,-8.5835,-0.3349,-3.3379,-10.7680,3.4710,2.3864,5.92
1k1m,-9.8971,-0.3552,-3.5220,-12.4742,4.0679,2.3864,7.4
2a5b,-3.1449,0.3522,-0.6724,-8.4536,4.1373,1.4915,3.93
1alw,-3.0126,-0.6859,-0.1147,-4.3010,0.8957,1.1932,6.52
1hms,-5.3620,-1.3361,-1.2798,-7.7925,0.5719,4.4745,6.37
1g7g,-9.6337,-3.0505,-3.8031,-14.2274,5.7796,5.6677,6.6
2h4g,-9.3756,-3.0528,-2.9420,-8.9258,3.7550,1.7898,6.52
1r1h,-9.1973,0.1312,-2.6478,-14.6720,4.7100,3.2813,8.92
1fo0,-21.2151,-3.9722,-9.3963,-29.2759,11.8838,9.5456,5.59
2gl0,-1.2997,0.0858,-0.9781,-6.5835,4.3863,1.7898,4.82
1yqj,-9.8524,-0.5806,-0.5781,-13.0920,2.9069,1.4915,8.14
1n46,-11.7371,-0.1840,-2.0461,-13.9143,2.9158,1.4915,10.52
1jn4,-4.8718,-1.6811,-3.8614,-10.9892,7.7821,3.8779,4.95
1qaw,-8.2252,-1.5784,-3.1543,-8.7130,4.0273,1.1932,5.12
1mes,-11.6497,-0.4452,-3.1410,-16.4344,4.1948,4.1762,7.7
1bnw,-5.1009,-0.1478,-1.0535,-7.0858,1.3963,1.7898,9.08
1uj6,-5.4737,-2.0811,-4.4211,-7.2108,4.6598,3.5796,3.05
1ghy,-6.4949,-0.0787,-1.7490,-10.2283,4.3680,1.1932,8.1
1w5x,-15.4671,-0.6818,-4.5976,-22.1922,6.9335,5.0711,8.4
2j2u,-9.8131,-0.1226,-0.3940,-14.2319,3.4438,1.4915,7.33
1c5q,-7.1868,-0.2322,-2.1281,-8.1562,2.7332,0.5966,6.36
1jfh,-2.1869,-0.1092,-1.0100,-7.4012,2.7539,3.5796,2.05
1b40,-15.0250,-5.4138,-5.5614,-16.5336,7.1143,5.3694,7.28
2ewb,-2.4872,0.5797,-0.2588,-6.4634,2.1639,1.4915,6.1
1ai7,-3.5912,-0.0014,-0.0283,-4.7022,0.8424,0.2983,4.09
1utj,-6.2015,-1.9740,-1.5565,-5.3070,2.0394,0.5966,3.84
1rql,-1.8138,1.2595,-1.0537,-4.2498,1.9319,0.2983,2.75
1d7i,-3.1856,-0.0966,-0.4893,-3.2586,0.0623,0.5966,3.6
1m2r,-6.9067,-0.0743,-1.2785,-9.7062,2.9591,1.1932,6.46
1oss,-4.9535,-0.2586,-1.6303,-5.9733,2.3122,0.5966,4.79
1ugp,-1.5208,-0.1089,-0.1252,-2.7764,0.8931,0.5966,2.89
2bpy,-10.2129,-0.8260,-2.0658,-16.4307,4.9334,4.1762,7.4
