Name,"gauss(o=0,_w=0.3,_c=8)","gauss(o=0.5,_w=0.3,_c=8)","gauss(o=1,_w=0.3,_c=8)","gauss(o=1.5,_w=0.3,_c=8)","gauss(o=2,_w=0.3,_c=8)","gauss(o=2.5,_w=0.3,_c=8)","gauss(o=0,_w=0.5,_c=8)","gauss(o=1,_w=0.5,_c=8)","gauss(o=2,_w=0.5,_c=8)","gauss(o=0,_w=0.7,_c=8)","gauss(o=1,_w=0.7,_c=8)","gauss(o=2,_w=0.7,_c=8)","gauss(o=0,_w=0.9,_c=8)","gauss(o=1,_w=0.9,_c=8)","gauss(o=2,_w=0.9,_c=8)","gauss(o=3,_w=0.9,_c=8)","gauss(o=0,_w=1.5,_c=8)","gauss(o=1,_w=1.5,_c=8)","gauss(o=2,_w=1.5,_c=8)","gauss(o=3,_w=1.5,_c=8)","gauss(o=4,_w=1.5,_c=8)","gauss(o=0,_w=2,_c=8)","gauss(o=1,_w=2,_c=8)","gauss(o=2,_w=2,_c=8)","gauss(o=3,_w=2,_c=8)","gauss(o=4,_w=2,_c=8)","gauss(o=0,_w=3,_c=8)","gauss(o=1,_w=3,_c=8)","gauss(o=2,_w=3,_c=8)","gauss(o=3,_w=3,_c=8)","gauss(o=4,_w=3,_c=8)","repulsion(o=0.4,_c=8)","repulsion(o=0.2,_c=8)","repulsion(o=0,_c=8)","repulsion(o=-0.2,_c=8)","repulsion(o=-0.4,_c=8)","repulsion(o=-0.6,_c=8)","repulsion(o=-0.8,_c=8)","repulsion(o=-1,_c=8)","hydrophobic(g=0.5,_b=1.5,_c=8)","hydrophobic(g=0.5,_b=1,_c=8)","hydrophobic(g=0.5,_b=2,_c=8)","hydrophobic(g=0.5,_b=3,_c=8)","non_hydrophobic(g=0.5,_b=1.5,_c=8)","vdw(i=4,_j=8,_s=0,_^=100,_c=8)","vdw(i=6,_j=12,_s=1,_^=100,_c=8)","non_dir_h_bond(g=-0.7,_b=0,_c=8)","non_dir_h_bond(g=-0.7,_b=0.2,_c=8)","non_dir_h_bond(g=-0.7,_b=0.5,_c=8)","non_dir_h_bond(g=-1,_b=0,_c=8)","non_dir_h_bond(g=-1,_b=0.2,_c=8)","non_dir_h_bond(g=-1,_b=0.5,_c=8)","non_dir_h_bond(g=-1.3,_b=0,_c=8)","non_dir_h_bond(g=-1.3,_b=0.2,_c=8)","non_dir_h_bond(g=-1.3,_b=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=0,_c=8)","non_dir_anti_h_bond_quadratic(o=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=1,_c=8)","donor_donor_quadratic(o=0,_c=8)","donor_donor_quadratic(o=0.5,_c=8)","donor_donor_quadratic(o=1,_c=8)","acceptor_acceptor_quadratic(o=0,_c=8)","acceptor_acceptor_quadratic(o=0.5,_c=8)","acceptor_acceptor_quadratic(o=1,_c=8)","non_dir_h_bond_lj(o=-0.7,_^=100,_c=8)","non_dir_h_bond_lj(o=-1,_^=100,_c=8)","non_dir_h_bond_lj(o=-1.3,_^=100,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0.01097,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0,_c=8)","electrostatic(i=1,_^=100,_c=8)","electrostatic(i=2,_^=100,_c=8)",num_tors_div,num_tors_div_simple,num_heavy_atoms_div,num_heavy_atoms,num_tors_add,num_tors_sqr,num_tors_sqrt,num_hydrophobic_atoms,ligand_length,num_ligands,affinity
4eor,60.07923,98.69782,142.63492,194.49298,219.96730,253.56603,98.36963,241.06112,367.09428,138.72377,337.93388,516.83428,184.91666,432.63807,667.29975,916.98130,359.93907,720.09793,1101.39130,1342.33175,1127.58603,543.68843,967.11985,1376.81132,1553.20930,1316.76208,946.15115,1365.70668,1688.72870,1779.73296,1586.27138,16.69997,7.18620,2.59525,0.73017,0.17262,0.01039,0.00000,0.00000,22.34480,14.12994,31.50700,56.97477,57.94941,-577.61058,-670.80961,3.16264,3.57094,3.92820,2.21384,2.67820,3.14256,1.70296,2.14256,2.61880,0.00000,0.26827,2.01065,0.00000,0.00343,0.43979,0.09805,0.92601,3.29515,-19.80501,-10.30902,-3.85682,23.21654,-76.69798,-0.14414,-0.00936,0.00000,0.00000,0.00000,1.40000,6.00000,0.72000,0.10954,0.50000,6.00000,1.00000,6.3
1sqa,58.69862,112.14885,138.37876,191.31325,210.15789,256.22360,103.17696,239.23895,362.47916,148.21067,337.43606,508.52855,196.31644,432.54708,652.85376,853.76847,369.90884,715.76748,1059.97038,1239.63060,996.69047,547.88809,948.64223,1311.65673,1434.62069,1180.38723,924.52851,1311.14953,1592.69957,1649.55876,1446.05551,20.75271,9.73984,3.81213,1.14042,0.23928,0.02501,0.00000,0.00000,8.77225,5.71456,13.40915,24.39851,117.11837,-567.44445,-668.33661,4.39301,5.68820,7.61238,3.13324,4.31460,6.12866,2.41019,3.45168,5.10721,0.00191,0.33660,2.46932,0.26264,1.06936,3.82538,0.00191,0.29555,1.24119,-36.62179,-17.55021,-6.33176,36.96010,-67.90855,0.32995,0.09914,0.00000,0.00000,0.00000,1.55000,6.00000,0.72000,0.10954,0.75000,6.00000,1.00000,9.21
3mss,33.35447,60.65310,77.82676,97.83955,114.61158,135.70014,54.85279,131.04641,190.66497,77.23818,183.49854,273.16568,102.26011,234.21738,359.37536,527.74199,195.15152,391.37280,607.12717,749.00001,617.65085,294.94091,529.21033,759.60595,859.00811,722.24261,517.11895,749.36332,928.38831,978.05332,869.30018,4.54334,1.28053,0.22127,0.01077,0.00000,0.00000,0.00000,0.00000,57.50510,42.68256,73.92581,106.47507,11.63149,-320.68935,-365.69255,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07229,0.00000,0.00000,0.00000,0.00000,0.00000,0.07229,-0.18648,-0.06454,-0.01908,1.80375,-37.97449,0.03135,0.00250,0.00000,0.00000,0.00000,1.05000,6.00000,0.72000,0.10954,0.60000,6.00000,1.00000,4.66
2p15,57.87879,119.50561,151.07808,213.04579,276.79981,325.22959,100.20087,259.85185,456.50320,145.58689,372.29551,638.27253,196.40534,484.78273,823.84047,1178.35587,396.38122,839.81711,1355.06550,1677.36665,1381.10090,620.13797,1148.85797,1684.23449,1919.76176,1618.50658,1119.16164,1641.38905,2052.28771,2176.13843,1942.96628,13.33041,5.76358,2.40918,1.00290,0.38863,0.12563,0.01785,0.00000,110.97556,81.62823,151.91911,257.80176,31.29506,-667.85462,-768.86566,2.78787,3.06329,3.54747,2.20483,2.50857,3.00685,1.69602,2.00685,2.50571,0.00000,0.00000,0.00000,0.18995,0.96908,2.78567,1.40299,3.92199,8.11920,-13.04296,-11.53423,-4.86990,-7.14086,-88.50327,0.31072,0.08049,0.00000,0.00000,0.00000,1.60000,3.00000,0.18000,0.07746,1.35000,3.00000,1.00000,10.3
3ejr,71.14343,90.87220,121.40824,160.02480,182.08406,216.42648,111.96301,204.44856,306.66601,151.77788,288.41877,433.31667,194.06565,372.32852,562.05741,788.11713,344.53436,629.52179,939.04217,1144.91905,958.34175,500.70053,847.37923,1181.10015,1324.27216,1119.41824,843.40762,1193.69774,1457.53154,1524.46135,1352.58865,35.12554,18.13694,8.31231,3.34812,1.13873,0.24414,0.01298,0.00000,21.75255,14.54620,30.63023,51.95843,108.67789,-501.95866,-607.83524,10.37655,11.19420,12.61869,7.73809,8.79107,10.41129,5.95238,7.03286,8.67608,0.00000,0.00000,0.07152,0.61034,2.03145,4.98695,4.49061,13.67847,30.19745,-59.88826,-38.29604,-14.84731,31.59673,-70.76151,0.36201,0.14009,0.00000,0.00000,0.00000,1.25000,4.00000,0.32000,0.08944,0.65000,4.00000,1.00000,8.57
3ge7,100.86248,106.13364,144.33351,178.74770,207.43950,265.72634,148.22261,237.52182,355.33238,192.66781,335.17732,503.17780,240.39389,434.71030,651.71111,902.47047,411.92592,737.60595,1084.72528,1305.57428,1074.80761,591.37499,988.47788,1361.11309,1508.93575,1261.03936,982.72073,1381.11075,1674.30776,1739.01556,1532.67392,34.96046,16.43349,6.91672,2.59321,0.82041,0.14576,0.00005,0.00000,37.18303,29.29075,46.05864,63.69184,145.93165,-606.79381,-714.62722,7.61008,8.91761,11.52847,5.63485,6.94470,9.42797,4.33450,5.55576,7.85664,0.22422,1.06560,4.11036,0.00000,0.39929,3.28646,0.22422,1.02525,3.22208,-54.06289,-31.72499,-12.37190,35.54550,-81.24626,-0.96010,-0.18482,0.00000,0.00000,0.00000,1.30000,6.00000,0.72000,0.10954,0.45000,10.00000,1.00000,8.7
3zsx,56.13034,94.16267,111.96403,171.49745,185.87712,236.09080,93.03588,198.65963,323.52727,129.66717,285.94415,458.53624,169.43233,371.21143,593.53838,835.58479,320.03240,633.08481,981.75146,1203.34222,997.29401,482.65986,857.39627,1226.09462,1384.59893,1167.10286,841.88920,1214.51293,1501.32702,1580.79007,1406.14662,18.14041,8.51612,3.59375,1.29233,0.32365,0.02229,0.00000,0.00000,32.79011,25.58513,44.58082,70.86358,66.80646,-510.34369,-591.99582,5.33854,5.92997,6.48054,3.74659,4.45549,5.19084,2.88199,3.56439,4.32570,0.00000,0.17815,1.12203,0.00000,0.00000,0.00000,0.67574,2.51366,6.17185,-32.95313,-17.71478,-6.61684,30.14477,-65.28275,0.42216,0.11010,0.00000,0.00000,0.00000,1.70000,10.00000,2.00000,0.14142,0.90000,8.00000,1.00000,3.28
1u1b,63.16585,114.58428,152.14361,223.85132,294.17804,330.97357,106.45241,266.42461,476.74022,154.06620,381.20152,660.55870,207.10131,497.40413,843.70203,1149.19938,414.50977,860.54716,1365.36398,1668.44440,1384.50638,642.11368,1170.04089,1695.21494,1921.26319,1623.52904,1142.65694,1663.67116,2070.06927,2189.49618,1954.26251,23.39959,10.99229,4.31425,1.40663,0.37003,0.05241,0.00000,0.00000,4.34788,2.27486,6.57400,11.73725,185.53836,-676.75444,-786.12448,6.10467,7.63835,10.22660,4.36677,5.80668,8.24361,3.35905,4.64534,6.86968,0.27710,2.68655,10.72448,0.55359,1.72073,4.37615,0.27710,2.77626,10.87121,-51.45129,-25.53503,-9.35209,73.61426,-98.94249,1.66195,0.32066,0.00000,0.00000,0.00000,2.55000,14.00000,3.92000,0.16733,0.15000,14.00000,1.00000,7.8
4ty7,75.61909,111.58243,157.82766,207.29479,260.96560,301.62150,119.70666,261.98199,431.97563,165.46767,371.01186,600.77435,216.66511,481.08311,769.03829,1013.41606,411.69011,815.41151,1238.29873,1452.61926,1150.93820,618.92907,1089.57397,1525.04584,1672.08536,1367.92738,1059.51784,1511.68282,1843.55151,1912.39210,1675.51694,21.13647,9.19627,3.43813,1.05595,0.22313,0.00573,0.00000,0.00000,23.25022,17.72034,31.67600,56.77174,101.61810,-648.05733,-756.70784,5.65756,6.38976,7.70606,3.96029,4.79232,6.16485,3.04638,3.83386,5.13737,0.17395,1.16287,3.53785,0.16762,0.88914,3.10647,0.27704,1.43801,4.03803,-38.79765,-19.58075,-7.21894,23.42282,-83.83600,0.16023,0.03118,0.00000,0.00000,0.00000,1.75000,7.00000,0.98000,0.11832,0.95000,6.00000,1.00000,9.52
5dwr,62.11409,80.24218,134.30219,197.44164,231.84309,256.31484,95.32886,224.56624,383.60696,131.37703,319.87045,537.26803,174.36351,415.96306,694.86395,1021.30373,347.74849,719.34350,1163.77829,1493.26760,1304.05253,539.98377,992.00911,1470.35745,1721.82892,1504.64362,980.63130,1444.81365,1824.59999,1961.93858,1780.91682,21.60294,10.07613,4.07939,1.46711,0.42668,0.07240,0.00000,0.00000,76.13961,53.55292,102.37941,153.98069,32.80468,-584.36406,-670.42294,3.00000,3.00000,3.00000,2.26252,2.38543,2.50835,1.74040,1.90835,2.09029,0.00000,0.09800,0.76229,0.00000,0.00000,0.00000,0.00000,0.09800,0.76229,-15.44452,-11.28236,-4.77128,18.34385,-76.53800,0.03883,0.00264,0.00000,0.00000,0.00000,1.60000,4.00000,0.32000,0.08944,0.85000,4.00000,1.00000,11.22
2j7h,47.69654,55.26183,55.87467,105.38252,113.13898,109.70903,71.58317,109.32809,184.09905,93.26315,163.39782,251.65474,116.25062,215.52083,317.56882,392.88374,202.16108,360.17267,509.96480,588.38425,485.15785,288.58105,473.78944,635.38141,689.24531,573.14669,469.10106,651.16350,780.44100,803.49128,704.60574,20.90831,10.89773,5.31680,2.44639,0.99024,0.25365,0.02885,0.00000,0.00000,0.00000,0.00000,0.00000,94.37139,-275.82361,-345.07532,8.40005,9.21539,11.40720,6.36421,7.31502,9.44855,4.89555,5.85202,7.87379,0.00000,0.00000,0.00000,0.68080,3.07186,8.81272,3.75132,11.37130,26.08758,-48.29366,-33.97312,-13.78191,20.94342,-39.17803,1.02222,0.26652,0.00000,0.00000,0.00000,0.50000,1.00000,0.02000,0.04472,0.00000,1.00000,1.00000,7.19
2br1,50.66269,87.78334,119.49560,160.69903,206.91083,222.77279,82.73150,202.19335,334.92608,117.48762,286.71610,464.51153,156.68347,370.85907,597.56018,848.20373,307.50458,629.72158,991.96243,1241.66385,1062.92630,471.53651,856.54791,1246.31682,1433.28056,1233.21583,840.26084,1227.94843,1536.19924,1636.09653,1471.63843,11.44828,4.53380,1.54170,0.39986,0.05695,0.00000,0.00000,0.00000,37.37514,25.90797,48.16670,71.52230,63.89477,-511.18214,-583.24299,0.75812,0.81187,1.14781,0.53069,0.60890,0.91825,0.40822,0.48712,0.76521,0.12366,1.15568,3.86563,0.00000,0.00000,0.08908,0.12366,1.15568,3.93038,-7.57790,-3.45868,-1.24708,26.65645,-66.20113,0.12630,0.01902,0.00000,0.00000,0.00000,1.45000,6.00000,0.72000,0.10954,0.60000,6.00000,1.00000,5.14
3utu,102.28188,174.57651,213.12663,260.84691,301.65167,369.08580,166.87926,360.42840,510.80088,233.98284,502.62248,723.21003,305.54142,640.77033,936.86860,1235.26202,557.51637,1052.55851,1532.35260,1770.93692,1398.98471,813.70400,1388.02107,1893.96651,2047.88191,1666.10756,1352.38293,1902.94628,2294.11600,2359.21453,2054.66137,26.87678,11.18478,3.80479,1.00811,0.20284,0.01414,0.00000,0.00000,48.66926,36.34806,62.40856,90.85996,148.85509,-840.67436,-987.31343,4.69079,5.96960,8.08277,3.28387,4.47746,6.46643,2.52605,3.58197,5.38869,0.08909,0.83631,3.47544,0.00000,0.12781,1.23772,0.08909,0.83528,2.97057,-39.31672,-18.37989,-6.54175,44.21933,-104.68698,0.99135,0.20743,0.00000,0.00000,0.00000,2.35000,13.00000,3.38000,0.16125,0.95000,10.00000,1.00000,10.92
3syr,62.93479,88.60327,102.56594,154.79980,178.44281,219.30249,98.85805,184.56503,303.63593,134.23336,266.28452,427.22467,171.98548,347.42822,549.67874,739.91476,312.22372,593.66552,896.38471,1073.78469,886.62052,461.47450,797.41497,1116.31311,1243.34864,1044.49338,785.42423,1118.20436,1368.32029,1430.94613,1268.52874,23.37040,11.54507,5.29411,2.18205,0.75702,0.16198,0.00117,0.00000,2.29152,1.87027,3.17641,4.62379,157.64948,-464.21812,-553.71041,9.89623,11.17925,12.95435,7.31206,8.70502,10.61995,5.62466,6.96402,8.84996,0.00771,0.92162,4.55525,1.91262,7.31643,18.40711,1.33154,5.29593,13.98464,-63.24124,-36.60046,-14.09045,43.93635,-72.79532,1.09597,0.25397,0.00000,0.00000,0.00000,1.00000,2.00000,0.08000,0.06325,0.05000,2.00000,1.00000,5.1
3g31,8.40746,24.38209,34.82806,56.72003,70.82324,84.46663,17.66156,61.85707,117.79899,27.62922,88.83010,163.35828,39.41633,115.97396,208.27022,288.79007,88.97018,202.57332,336.11841,418.27278,348.68996,144.99022,278.55716,416.44387,479.33364,407.25791,269.78188,401.24433,506.94265,541.66404,486.42763,2.66084,1.22647,0.43930,0.08907,0.00010,0.00000,0.00000,0.00000,20.33451,15.06255,27.67422,44.78214,11.60075,-159.43437,-182.10063,0.00000,0.00000,0.23688,0.00000,0.00000,0.18950,0.00000,0.00000,0.15792,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18764,-2.20593,-0.80860,-0.24844,2.53363,-23.38514,-0.01391,-0.00273,0.00000,0.00000,0.00000,0.85000,2.00000,0.08000,0.06325,0.40000,2.00000,1.00000,2.89
4kzq,62.71800,99.31401,125.90942,166.79721,195.59848,226.85141,101.26464,214.53791,325.45424,140.42186,302.57238,457.24625,182.81769,389.02486,588.70243,771.36935,337.65285,647.03128,956.43992,1118.26859,900.88234,497.71881,858.02384,1184.16779,1295.21117,1067.67351,837.36503,1185.97852,1439.74831,1491.28591,1308.35007,17.29601,7.22936,2.35925,0.54589,0.04850,0.00000,0.00000,0.00000,72.27825,56.88959,88.60329,122.35257,45.56651,-520.25320,-606.32072,1.56392,1.66083,1.77999,1.09474,1.24562,1.42399,0.84211,0.99650,1.18666,0.00000,0.00414,0.66712,0.00000,0.00000,0.00000,0.26262,1.02923,2.99256,-10.73232,-5.17074,-1.83534,18.70490,-55.26800,0.01536,0.00759,0.00000,0.00000,0.00000,0.90000,1.00000,0.02000,0.04472,0.55000,1.00000,1.00000,6.1
2xii,80.87524,96.34254,131.79248,162.91150,199.75706,237.03896,122.23571,218.08333,332.96481,163.95910,306.08732,467.94545,208.50288,395.87913,605.97867,856.05539,367.73686,674.16111,1011.91980,1234.41079,1023.53313,535.27888,909.46067,1270.83321,1423.55481,1197.51127,903.97983,1281.00004,1564.47244,1634.95768,1448.02212,33.80851,16.55250,7.18838,2.65707,0.73342,0.07685,0.00000,0.00000,24.17038,19.51615,29.88539,44.38796,121.68924,-550.45661,-649.83443,8.40918,9.89175,11.59900,6.00919,7.52111,9.36104,4.62245,6.01689,7.80087,0.07242,0.98124,3.57029,1.73214,6.46342,15.34144,1.11208,4.16312,10.08309,-56.68263,-31.22051,-11.82227,37.46728,-70.23520,0.30092,0.07816,0.00000,0.00000,0.00000,1.40000,3.00000,0.18000,0.07746,0.65000,4.00000,1.00000,7.2
4m0y,51.64178,63.80735,91.54449,122.80753,160.44259,169.28631,79.31247,151.37367,257.43635,106.21688,216.98482,355.50638,136.13255,283.86138,455.60766,632.73598,251.48298,487.33462,750.52329,922.68653,775.77437,376.02301,660.12414,940.51012,1065.31614,904.99958,651.63670,936.93830,1157.26577,1220.05761,1088.31136,17.28926,7.85650,2.93595,0.96547,0.32352,0.08889,0.00897,0.00000,17.83446,13.84355,23.13687,34.40381,58.79692,-396.47861,-459.93334,3.47783,3.81609,4.20085,2.62921,3.02434,3.49050,2.02247,2.41948,2.90875,0.00089,0.41740,2.97070,0.00089,0.28461,1.83757,0.00000,0.13279,1.13313,-18.50044,-12.63456,-5.16819,19.88123,-51.10092,0.24563,0.05251,0.00000,0.00000,0.00000,1.10000,3.00000,0.18000,0.07746,0.45000,2.00000,1.00000,6.46
1p1n,50.79947,61.83443,93.68614,116.48228,138.28102,159.82681,79.17964,154.44280,232.48455,107.63156,215.04874,324.65984,138.65200,276.54798,418.39070,579.54509,250.64311,465.27703,695.61269,847.85732,713.30251,366.59680,625.40485,874.42935,982.07412,832.40359,620.64907,881.43988,1078.90384,1130.58771,1004.81925,22.91138,11.23959,4.66234,1.55745,0.39532,0.07705,0.00364,0.00000,20.35310,16.99990,25.32082,35.99791,101.86791,-375.06083,-445.43869,7.14211,9.03663,11.02747,5.15977,6.91105,8.92884,3.96905,5.52884,7.44070,0.00000,0.05314,0.70952,1.17129,4.52426,11.37860,0.74033,2.69406,7.74854,-51.93590,-27.19796,-10.03474,27.75802,-57.92625,0.68392,0.13696,0.00000,0.00000,0.00000,0.75000,4.00000,0.32000,0.08944,0.30000,4.00000,1.00000,6.8
3coz,78.74261,125.70600,155.86162,231.27184,270.30949,309.20860,126.90598,274.77103,451.52769,176.07599,394.23393,631.26357,230.46248,511.67316,811.56992,1097.98432,437.69421,866.12018,1323.44650,1586.98879,1300.26355,658.44565,1162.91166,1643.37004,1832.11152,1531.53653,1136.68663,1631.09293,2004.49705,2098.87552,1858.50867,23.80103,11.15374,4.95632,1.95426,0.56801,0.06747,0.00000,0.00000,9.37732,6.39442,14.02075,23.75958,202.04778,-682.88645,-801.89552,8.05728,9.24602,11.27227,5.74882,7.02512,9.09030,4.42217,5.62010,7.57525,0.00000,0.96280,5.70528,0.33987,2.08072,7.48032,0.48009,2.06225,7.20001,-58.74459,-31.19692,-11.73559,47.05965,-97.87631,0.40372,0.09980,0.00000,0.00000,0.00000,1.50000,7.00000,0.98000,0.11832,0.15000,12.00000,1.00000,5.57
2wnc,57.02998,75.83827,98.98115,115.37401,162.53157,193.65571,87.15947,163.91634,264.74741,117.58685,230.21420,369.03990,150.15905,298.94746,477.10653,685.16736,269.93867,515.39470,794.47363,973.81030,795.31377,400.48658,699.53861,993.13367,1116.07134,932.85227,690.04933,988.44025,1215.02188,1273.07386,1126.91969,16.18828,6.65583,2.08668,0.41125,0.03464,0.00000,0.00000,0.00000,40.18076,28.61206,50.53910,76.00216,49.26197,-429.93672,-489.62733,0.55379,0.65295,0.73971,0.38765,0.48971,0.59177,0.29819,0.39177,0.49314,0.00000,0.00000,0.00000,0.00000,0.00000,0.00505,0.00000,0.00000,0.00000,-4.56951,-1.96182,-0.66734,9.60654,-54.63231,-0.32414,-0.05675,0.00000,0.00000,0.00000,1.05000,3.00000,0.18000,0.07746,0.50000,4.00000,1.00000,6.32
1uto,27.15631,38.39292,56.86972,75.93317,93.48714,121.98972,41.04995,94.93040,159.75630,56.31528,133.70991,223.60292,74.21818,173.34984,284.53813,351.11592,144.91289,294.27737,444.41446,498.42501,372.57586,220.00947,389.43107,537.89339,572.64999,451.95774,373.78601,530.14321,639.69274,654.22490,563.91412,5.87870,2.26101,0.76219,0.23569,0.03596,0.00000,0.00000,0.00000,6.28351,4.17425,8.72061,16.71861,30.09864,-228.56749,-268.92330,1.36514,1.72844,2.36656,0.95560,1.29633,1.89325,0.73508,1.03707,1.57771,0.00000,0.00000,0.10103,0.09755,0.65989,1.82326,0.00000,0.00000,0.00000,-11.26354,-5.03582,-1.75053,7.82035,-27.94814,-0.12963,-0.02405,0.00000,0.00000,0.00000,0.45000,2.00000,0.08000,0.06325,0.35000,2.00000,1.00000,2.27
3arq,78.96800,95.01154,126.48957,137.54527,185.41221,201.10127,120.71499,202.19725,300.14717,159.66125,283.11473,419.95689,200.37614,366.04322,549.10475,827.89440,343.83275,623.78603,944.96798,1195.67847,1029.72254,497.70970,848.76497,1203.14894,1380.12739,1190.98600,849.45832,1214.18032,1498.78510,1585.46013,1422.23748,23.87912,10.28282,3.52655,0.85516,0.17517,0.02792,0.00000,0.00000,72.96441,59.34668,83.87473,109.82436,51.62536,-531.97946,-604.44704,0.96477,1.67011,2.99216,0.67534,1.25258,2.39373,0.51949,1.00206,1.99478,0.04104,0.49363,1.57082,0.00000,0.00000,0.12460,0.05456,1.27026,4.47531,-13.78410,-5.84495,-1.95914,25.60921,-64.37519,0.16630,0.04403,0.00000,0.00000,0.00000,1.80000,3.00000,0.18000,0.07746,0.75000,4.00000,1.00000,6.4
1a30,53.18291,79.14996,103.39198,154.32728,216.04605,211.39769,85.68172,181.59262,339.06900,119.02335,263.50144,458.89840,155.76077,347.21466,580.56870,777.69058,299.81908,601.12466,935.74856,1132.46702,936.40250,456.29875,813.35300,1162.12733,1306.81599,1099.99343,797.31234,1149.69264,1420.24022,1494.45181,1329.18198,21.44819,10.62531,4.71110,1.76131,0.44357,0.03763,0.00000,0.00000,20.49321,13.70309,27.13458,45.33502,112.16484,-472.30287,-555.13615,4.97403,5.88605,6.99570,3.52330,4.44910,5.62421,2.71023,3.55928,4.68684,0.85284,4.94397,14.54820,0.00000,0.00000,0.36908,1.47314,7.07128,18.81342,-36.27776,-18.16064,-6.58146,45.69757,-76.99601,2.24234,0.53456,0.00000,0.00000,0.00000,1.30000,12.00000,2.88000,0.15492,0.35000,10.00000,1.00000,4.3
3kwa,31.48722,48.50543,75.07245,98.35806,101.64822,146.43396,52.43521,124.63915,184.46159,75.78300,172.06608,268.89829,101.25081,219.73678,354.85222,524.72942,192.95175,377.92798,596.49657,740.62242,610.09579,291.63518,517.42268,746.01003,847.51272,714.02648,511.65933,738.34084,914.20832,964.11945,858.22468,18.65096,9.75855,4.36199,1.60876,0.41267,0.03960,0.00000,0.00000,16.34963,12.44906,19.85969,29.48596,54.18081,-306.16485,-360.00994,1.91931,2.38168,2.78626,1.34351,1.78626,2.22901,1.03347,1.42901,1.85751,0.03767,0.86929,3.56489,0.29098,2.27933,7.29993,0.00000,0.00000,0.00000,-13.63116,-6.30168,-2.22744,9.76062,-44.54119,-1.33118,-0.23821,0.00000,0.00000,0.00000,0.70000,11.00000,2.42000,0.14832,0.20000,12.00000,1.00000,4.08
3qgy,52.59245,80.36011,126.06114,152.94482,195.54937,227.20188,83.41665,203.52415,321.26732,118.61872,282.69905,450.36863,158.41048,363.16027,583.77958,849.58748,307.03734,618.92216,977.43054,1224.95164,1031.84693,468.33528,844.75899,1227.31273,1406.76209,1199.21845,831.09938,1209.99469,1508.73683,1600.91504,1433.35061,17.10119,7.81424,3.10916,1.09482,0.37442,0.07864,0.00154,0.00000,50.10761,36.65466,63.21381,93.37887,51.74730,-503.53473,-581.34567,1.92247,1.93970,2.10875,1.38462,1.48719,1.71293,1.06509,1.18975,1.42744,0.70440,1.94595,4.99088,0.00000,0.08469,0.65575,0.70440,1.86125,4.33907,-11.71847,-7.14641,-2.88996,11.93091,-62.84676,-0.15242,-0.01979,0.00000,0.00000,0.00000,1.50000,4.00000,0.32000,0.08944,0.75000,6.00000,1.00000,7.8
4djv,63.64198,82.93418,117.44921,167.19678,201.64217,238.65360,97.66442,200.13502,336.22564,133.17715,285.50558,473.11239,172.86097,372.07120,612.85847,876.50601,325.79680,644.81504,1013.78706,1246.49358,1020.78823,493.51101,879.08971,1263.65533,1427.80539,1196.95601,864.91230,1248.42247,1543.74890,1624.50050,1442.47098,22.73658,10.56650,4.18338,1.42780,0.42500,0.06788,0.00014,0.00000,58.58323,41.04743,78.75594,132.37613,88.99954,-523.51438,-606.84064,4.16512,4.73359,5.58034,3.04295,3.65633,4.54918,2.34073,2.92506,3.79099,0.00171,0.35909,2.05944,0.00000,0.00000,0.43819,0.00171,0.35909,1.66009,-27.90857,-16.72989,-6.57162,24.23133,-60.87075,-0.32241,-0.06390,0.00000,0.00000,0.00000,1.40000,4.00000,0.32000,0.08944,0.85000,6.00000,1.00000,6.72
2xb8,67.93863,107.91842,129.13168,188.87380,220.05413,264.45849,112.34222,228.81131,369.96608,157.01892,327.11165,521.19342,204.39933,424.52444,673.28549,936.48008,378.14678,725.40988,1110.22900,1349.68941,1115.84469,562.87835,980.34675,1386.30695,1556.15735,1309.19494,967.57516,1383.60851,1699.98603,1783.06764,1582.80687,32.59882,16.84117,7.71044,3.08106,0.93689,0.13360,0.00000,0.00000,45.22791,36.90848,57.08124,80.18672,133.05881,-574.06222,-683.45216,9.62033,10.37137,11.86911,6.96232,7.96860,9.64734,5.35563,6.37488,8.03945,0.06165,0.83148,2.95803,0.98441,3.98506,9.83945,2.29573,7.11898,16.43039,-61.26310,-35.22026,-13.44006,42.91162,-84.61976,0.98223,0.25497,0.00000,0.00000,0.00000,1.10000,4.00000,0.32000,0.08944,0.40000,6.00000,1.00000,7.59
