name,cyscore,cyscore_hydrophobic,cyscore_Vdw,cyscore_HBond,cyscore_Ent,affinity
2qbs,-3.7017,213.244,32.333,5.750,6,6.68
2fqy,-3.3510,156.988,30.933,4.750,2,6.57
2vqt,-2.7820,131.134,26.123,10.786,3,6
2zfs,-4.6361,248.598,40.859,10.821,6,6.54
1bgq,-3.5180,203.220,26.836,-0.000,0,8.57
1nl9,-3.7201,210.366,32.920,6.286,6,5.96
2v88,-5.3830,270.073,50.180,-0.000,6,4.09
4qfo,-3.0940,165.049,29.045,10.893,6,4.27
3tay,-1.7842,85.329,19.978,-0.000,6,3.38
2xj2,-3.2568,169.878,28.749,2.179,3,7.18
1o2j,-2.9589,173.195,25.572,9.357,6,6.92
1v2j,-2.3338,116.268,19.620,9.500,0,3.25
2j7g,-3.0306,159.939,26.413,8.107,3,7
4dkq,-4.1600,196.841,39.210,3.000,4,6.6
1qf0,-6.0951,357.732,49.941,3.500,6,7.38
2vvs,-4.0805,224.183,36.757,-0.000,6,7.34
4p5d,-4.7285,197.951,49.265,-0.000,6,5.82
4ahu,-2.8209,163.915,21.401,-0.000,0,2.27
3sbh,-2.9240,156.427,28.049,-0.000,6,7.28
3r0y,-2.1882,85.317,25.835,-0.000,6,4.84
2vmc,-1.4523,65.549,14.474,-0.000,2,2.94
2vxn,-1.4262,36.415,19.316,1.714,4,5
1pzi,-1.7707,110.793,16.757,-0.000,6,4.22
3f78,-2.3268,157.707,18.023,-0.000,4,3.1
4mmp,-2.1319,60.768,26.439,6.929,4,7.71
1d7j,-0.8531,26.622,10.416,-0.000,2,3.3
4gzw,-1.0653,-56.146,25.854,12.786,6,4.52
3gi4,-5.7786,287.695,53.819,-0.000,6,10.8
1s89,-2.0245,104.463,19.970,-0.000,4,5.24
4jv8,-3.9044,236.134,29.132,-0.000,1,5.85
2j94,-4.8492,205.256,49.538,-0.000,6,6.27
3ijh,-1.8187,80.305,20.887,4.643,6,4
3d91,-6.1129,337.732,52.717,0.036,6,9.15
3el4,-7.3067,432.439,58.764,-0.000,6,7.17
3i7e,-5.2718,278.598,47.555,-0.000,6,10.85
3b3x,-0.5196,51.073,4.383,3.000,4,3.6
2pnc,-2.7650,181.866,19.290,9.536,2,3.33
3djq,-1.2530,16.268,20.477,0.250,6,2.98
3ip6,-2.0746,132.732,14.854,1.179,1,6.6
3dri,-1.5514,35.256,22.481,1.821,6,4.42
1lee,-5.4090,286.024,48.661,-0.000,6,7.74
4u8w,-6.0751,376.646,47.542,0.036,6,11.24
3uw4,-4.1203,184.622,41.674,8.893,6,7.77
3o9e,-6.5704,380.634,54.246,0.071,6,11.3
2oi0,-3.8705,201.939,36.357,-0.000,6,7.55
3dc3,-2.5287,95.390,25.920,-0.000,1,8.31
1qbn,-3.6771,157.037,38.449,10.857,6,5.85
4qsv,-1.3084,56.756,13.432,0.071,2,2
2r1y,-1.0308,24.549,13.655,4.714,3,4.51
3zyf,-1.7311,87.854,18.300,-0.000,6,4.85
4zhm,-4.3949,268.671,36.026,-0.000,6,8.05
4wn5,-6.1626,434.390,41.952,-0.000,6,7.41
2oax,-7.1925,484.476,49.029,1.714,4,8.65
3g2h,-2.9577,109.244,31.709,-0.000,3,3.82
3gst,-4.4526,225.305,41.652,8.964,6,6.72
4qj0,-5.3040,296.000,45.954,-0.000,6,7.32
1rp7,-4.1979,172.195,44.409,5.571,6,8.52
4wk1,-3.9255,128.329,42.858,-0.000,2,5.89
1gi7,-2.1912,57.354,25.212,8.286,1,4.51
4gih,-3.5673,193.915,31.090,-0.000,4,8.32
1odi,-3.6144,203.098,29.413,1.286,2,4.21
4abb,-2.4804,100.329,24.448,4.571,1,4.51
3gtc,-1.2845,41.866,14.841,0.393,2,2.35
4ish,-4.8336,210.573,46.935,13.000,4,8.72
1pxo,-2.6458,132.171,24.951,2.964,4,8.7
4o3f,-3.8630,207.561,34.961,0.250,6,5.56
1b1h,-5.8757,317.780,51.130,12.857,6,7.03
2p4s,-3.8670,207.488,32.968,6.036,3,9.51
4m3p,-0.7163,6.110,11.278,5.000,3,5.4
4k6i,-6.2625,445.646,38.830,4.571,2,6.2
2g8r,-1.7153,95.866,15.901,-0.000,4,3.99
4mo8,-1.9111,96.902,19.222,0.036,4,8
3kyq,-1.6210,54.695,21.254,-0.000,6,4.22
4bzs,-4.2472,164.756,46.233,-0.000,6,7.12
4agm,-1.7250,29.866,24.494,-0.000,4,3.98
4qyy,-5.6538,279.317,52.257,3.464,6,7.3
4axd,-3.5155,150.951,36.891,9.357,6,4.43
5c8n,-3.5226,184.866,33.236,2.643,6,7.55
3ocp,-3.3603,166.988,29.393,1.786,1,7.57
1n3z,-1.4764,37.927,20.528,0.357,6,4.2
4mc1,-6.4090,363.329,53.967,-0.000,6,7.85
2p53,-3.4173,185.122,31.787,-0.000,6,7.46
5fl5,-2.8122,119.146,29.641,-0.000,4,8.19
1lf2,-5.5305,316.902,46.751,-0.000,6,7.52
1ndw,-3.0809,179.707,26.939,0.143,6,5.23
3h5b,-6.0919,351.537,50.772,-0.000,6,10
2r9x,-2.0814,89.098,22.620,-0.000,4,4.85
3pb9,-2.6255,146.854,21.752,1.571,2,6.58
3s0d,-2.2430,148.378,18.526,-0.000,6,7.05
3nes,-3.2656,218.427,25.632,-0.000,6,5.62
4d1j,-2.1341,125.866,16.580,0.000,1,6.31
3gcs,-5.1386,289.244,44.361,-0.000,6,7.25
2pvl,-4.0855,199.890,38.499,0.000,4,7.62
4z1e,-3.2032,177.146,27.806,-0.000,4,8.24
3umq,0.0174,-32.963,4.884,-0.000,2,4.62
4k55,-1.4232,73.585,16.142,-0.000,6,5.51
2pym,-5.3672,254.585,51.791,-0.000,6,6.82
1jgl,-4.4788,262.756,33.684,-0.000,0,8.7
4aci,-1.7747,121.780,13.845,11.000,4,2.22
3lir,-4.2500,158.854,46.977,-0.000,6,6.92
1zfk,-3.2137,182.317,27.333,0.214,4,7.92
1nfw,-4.6899,196.427,47.061,0.000,4,8.96
1o0n,-1.1579,-15.061,22.149,1.821,6,4.09
4l50,-3.2017,181.195,29.129,-0.000,6,6.06
1hdq,-1.5848,63.098,17.651,6.250,4,5.82
3hv8,-4.4395,136.646,48.681,15.714,2,6.98
1b8n,-3.3749,162.866,30.314,11.357,2,10.52
2oag,-4.0343,188.451,38.052,11.250,4,8.47
3f16,-2.8555,134.646,29.643,-0.000,6,8.23
3d4y,-2.5962,136.780,21.849,3.214,1,5.7
1uz4,-2.3727,114.768,21.358,-0.000,1,3.4
4zzy,-4.5820,209.622,43.319,0.036,3,5.6
2j7f,-2.8904,208.573,17.661,1.250,1,6.35
1o36,-3.0910,163.927,29.206,9.143,6,5.96
3ip5,-1.6172,123.415,9.109,6.714,1,6.22
3bex,-2.4667,142.427,22.401,1.786,6,5.57
4elh,-5.1898,303.585,42.970,10.536,6,8.09
4u5s,-3.3959,176.902,32.309,3.607,6,2.41
1olx,-4.4556,227.720,41.354,10.321,6,4.33
2x6x,-2.8470,101.110,33.506,-0.000,6,3.68
4h75,-4.3695,228.598,39.290,27.821,6,6.6
4h81,-3.4001,263.451,19.541,6.214,3,5.12
2h21,-3.6543,183.110,35.394,1.643,6,6.54
4ykk,-1.7812,127.073,11.386,13.464,2,2.77
4ax9,-4.9713,278.585,42.739,11.393,6,9.57
2i6b,-2.6645,152.988,23.467,0.286,4,7.17
2d1n,-4.8976,287.195,41.088,0.536,6,8.15
4r4i,-4.7346,300.085,35.730,6.643,4,6.27
3ao2,-3.6762,187.768,31.538,0.857,1,3.77
2h15,-3.5156,189.841,30.217,-0.000,3,5.67
3hk1,-3.5095,185.524,31.746,2.750,4,6.17
5efc,-1.7844,48.268,23.890,12.250,6,4.85
4ht2,-3.4509,177.476,31.965,-0.000,4,6.54
2rk8,-0.6973,-11.000,11.749,6.714,1,3.64
2e27,-3.7465,188.073,36.207,-0.000,6,9.35
4nue,-2.4848,95.451,27.104,-0.000,4,6.82
1n4k,-1.9039,59.610,24.377,9.679,6,10.05
4gq4,-4.2620,224.622,36.901,0.000,3,7.66
3c2f,-1.1002,30.232,16.404,5.143,6,2
2ptz,-1.2051,18.195,16.248,6.714,2,7.82
3s71,-2.7432,130.463,24.861,-0.000,1,8.64
4z84,-4.4868,258.768,35.951,3.679,3,5.82
2rio,-2.7958,163.244,25.230,3.679,6,4.69
1xhy,-3.2531,230.549,21.700,11.893,4,6.18
4bf1,-3.3451,154.768,31.913,-0.000,3,8.62
3l4u,-2.0184,69.329,25.274,-0.000,6,7.52
4wkn,-4.6914,263.049,39.290,11.929,4,9.72
4dkp,-3.8272,194.037,33.607,0.393,2,5.72
3kdc,-7.9460,431.512,68.139,-0.000,6,9.28
1f8b,-2.2750,107.915,22.086,12.214,4,5.4
4f1l,-3.6692,204.524,30.088,-0.000,2,5.12
2web,-5.5624,274.634,52.238,-0.000,6,5.12
5aoj,-3.0204,180.402,22.943,-0.000,1,4.68
2i3h,-4.0020,204.902,37.509,9.857,6,7.4
3u10,-4.7532,258.573,38.696,1.786,1,5.44
2p7a,-2.6799,184.317,16.933,-0.000,0,6.1
3c8e,-2.4664,122.232,25.228,6.214,6,4.15
3kmx,-2.8555,162.878,25.606,16.857,6,4.82
3c8b,-2.8829,94.671,34.067,17.893,6,6.1
4hf4,-4.3863,180.878,46.335,-0.000,6,8.62
1swr,-3.8975,250.451,29.665,2.464,4,6.92
4jss,-0.8008,-2.134,11.759,2.464,0,3.3
4w9k,-5.1106,248.171,48.835,-0.000,6,6.54
1ypj,-4.4671,180.037,45.335,10.964,4,7.02
4in9,-3.8810,195.037,37.055,6.750,6,4.97
4etz,-2.8558,88.500,31.486,14.857,2,6.3
3f7h,-4.5029,247.976,39.686,8.964,6,7.09
1g2l,-5.1368,237.244,50.091,10.393,6,7.24
2qrg,-4.1008,193.134,38.914,-0.000,4,5.18
2xd9,-4.0565,222.098,33.004,-0.000,1,6.46
4ei4,-3.6674,219.707,27.646,0.071,1,8.74
5bry,-6.0770,352.073,50.462,0.750,6,11.82
3bgs,-3.7542,212.098,30.758,6.679,3,9.42
2ate,-2.9848,169.744,27.341,0.107,6,7.07
3dxh,-1.4447,39.744,20.464,0.286,6,3.19
2qd7,-6.1372,335.159,53.377,-0.000,6,9.1
3d8y,-1.2771,29.585,16.804,0.357,3,3.4
1ex8,-4.9792,179.037,54.459,16.929,6,6.33
4k7o,-1.4562,95.305,10.387,-0.000,1,4.3
2ha5,-1.3892,52.878,17.501,-0.000,6,4.34
4jz1,-4.7683,181.988,51.277,11.357,6,6.7
2hb3,-6.2772,352.866,53.300,-0.000,6,11.35
3ryy,-2.9508,160.268,26.155,-0.000,4,7.42
2jdm,-1.2157,38.439,14.268,-0.000,2,5.4
4b2i,-1.9080,100.988,15.651,0.000,0,3
4a6b,-6.8110,349.598,61.426,-0.000,6,8.38
1wdn,-2.3683,145.293,19.017,11.679,4,6.3
1qji,-5.2017,239.793,51.146,0.107,6,4.85
1x8j,-2.5693,127.524,22.081,-0.000,0,6.96
1fh7,-3.0302,176.976,25.261,1.429,4,5.24
2cgf,-3.4669,194.622,27.116,-0.000,0,6.41
2yi7,-3.7838,182.293,36.828,-0.000,6,8.32
4qjx,-2.8753,104.976,33.455,0.000,6,7.28
4att,-2.2458,108.378,23.929,-0.000,6,6.98
1ch8,-3.5247,95.159,43.333,17.286,6,7
3ms9,-2.7055,169.976,20.836,-0.000,3,5.22
1wur,-5.0030,204.427,51.916,13.750,6,6.66
4ijh,-3.5396,177.622,31.265,3.500,2,4.33
4cwo,-3.0036,106.451,32.094,0.071,2,5.21
1jsv,-2.6210,168.415,19.597,4.929,3,5.7
3zbx,-5.8662,355.915,44.546,-0.000,3,8.22
4z93,-3.4015,180.171,30.929,0.000,4,7.35
1mtr,-6.9165,430.500,53.339,-0.000,6,8.4
2j4i,-5.3604,246.427,52.661,0.036,6,9
3vd9,-2.4030,116.207,24.059,-0.000,4,4
4c6u,-3.9650,242.890,29.206,-0.000,1,4.59
4uoh,-1.9065,40.256,26.917,4.679,6,4.77
3si4,-3.9777,184.915,39.320,0.143,6,3.88
1owe,-2.8589,100.110,30.357,9.821,2,6.2
3sur,-3.4621,175.854,29.886,-0.000,1,4.15
1dud,-1.9898,26.573,29.930,0.250,6,4.82
2f6t,-3.2805,160.524,32.383,8.500,6,4.62
2olb,-5.6641,327.354,46.678,18.893,6,5.54
1bn4,-2.9822,168.537,27.452,-0.000,6,9.31
3v7t,-4.0637,173.707,42.320,4.714,6,7.21
4e4l,-4.5121,254.756,36.296,0.964,2,8.77
2cen,-8.0122,454.354,66.386,-0.000,6,8.3
1egh,-2.0170,115.829,18.510,-0.000,4,5.7
1bq4,-0.8558,-34.488,15.787,17.643,0,5.22
2ojg,-3.3297,184.415,28.088,1.929,3,5.64
4nja,-2.8981,119.207,28.836,5.321,2,6.22
3hvi,-7.1296,380.207,62.393,0.286,6,8.3
1ogg,-4.4701,210.829,43.923,1.643,6,5.19
3iae,-7.5467,451.183,60.014,0.036,6,3.89
2nmx,-2.7288,170.000,21.719,1.500,4,5.57
3djv,-1.6019,24.354,23.962,0.286,6,4.55
1gz4,-3.9718,171.720,41.188,5.643,6,3.7
1lnm,-4.9820,273.793,40.274,-0.000,1,8.7
3d83,-5.9947,346.293,49.987,-0.000,6,8.36
4s1g,-4.6233,258.598,39.238,16.929,6,9.22
4qf7,-2.4918,144.220,20.191,-0.000,2,8.6
4dff,-2.2886,102.439,24.036,-0.000,4,7.46
3zsq,-4.0132,204.244,38.139,0.250,6,4.96
2j7d,-3.4161,199.659,27.906,7.643,4,7.13
3zps,-5.8677,290.317,54.799,-0.000,6,8.3
1ppk,-4.2951,209.622,41.596,-0.000,6,7.66
2pwg,-2.2527,132.622,16.623,6.500,0,4.82
1ecq,-1.7531,155.341,9.752,5.857,4,3
2bys,-5.7063,325.244,47.696,0.107,6,9.52
3mxd,-6.5538,371.427,55.083,0.500,6,8.83
1w11,-4.9638,270.878,43.658,8.643,6,8.22
3d2e,-4.5182,203.232,45.503,2.143,6,6.42
4llj,-0.9290,12.951,11.925,-0.000,0,3.42
1b5i,-4.5280,223.988,42.661,14.893,6,7.05
2z94,-0.3563,-41.317,10.074,-0.000,0,5.85
2nmz,-6.2149,317.610,56.587,-0.000,6,8.37
1mh5,-4.9860,268.232,44.587,1.429,6,9.21
1fkf,-5.3931,297.256,47.096,-0.000,6,9.4
187l,-2.7904,216.451,14.719,-0.000,0,3.37
3tfu,-3.5483,134.390,39.400,7.714,6,3.28
1zoh,-3.0067,172.732,23.048,-0.000,0,7
1jys,-1.4208,52.122,14.307,2.250,0,3.52
4i7k,-2.3141,156.951,14.884,-0.000,0,3.04
4ury,-3.3294,166.573,30.203,1.929,3,2.22
1g36,-4.0672,199.378,37.855,10.821,4,7.17
3ipq,-8.4161,525.000,63.643,4.893,6,7.57
4np2,-1.9797,93.732,18.513,6.321,2,2.26
4omc,-5.9393,281.963,55.393,35.393,6,10.78
3ok9,-6.0419,345.695,50.742,-0.000,6,11.23
3acl,-4.9827,216.537,50.741,-0.000,6,6.22
2q5k,-7.5703,434.817,62.301,-0.000,6,11.3
4az5,-3.0184,151.878,26.304,-0.000,1,5.99
1om1,-3.7338,196.963,31.862,1.464,2,6.77
2a4m,-1.7882,136.195,11.454,2.500,3,4.52
4xy8,-2.8611,162.183,24.017,-0.000,3,6.4
3p3s,-3.6047,265.085,21.213,3.286,1,7.59
1m7d,-3.5676,152.329,37.862,-0.000,6,6.23
4pp0,-4.1300,287.805,29.338,14.143,6,4.4
3qwc,-4.3909,223.549,40.717,0.107,6,4.26
1x38,-3.2974,139.841,32.317,1.714,2,8.77
1c5t,-2.8170,132.244,24.693,10.286,0,4.1
5cqu,-3.6595,227.244,30.287,0.107,6,6.54
4rqv,-3.5558,187.378,30.358,3.107,2,5.05
2zmm,-3.9477,225.659,34.393,6.500,6,7.6
1nfy,-5.0342,209.610,50.474,0.250,4,8.89
4q09,-3.6386,150.756,38.361,2.679,6,8.17
1a9m,-6.0538,314.793,54.587,0.000,6,6.92
2vpn,-2.9053,200.195,18.467,11.286,1,6.72
3aqt,-2.6223,184.805,16.042,-0.000,0,6.72
1fkb,-4.8012,248.476,44.314,-0.000,6,9.7
4us3,-4.1149,267.939,29.591,0.679,3,5.32
3ekt,-5.7005,325.951,48.035,2.607,6,10.59
3p3t,-3.1312,220.634,23.420,-0.000,6,7.24
4tkh,-2.6483,186.817,20.300,3.464,6,5.74
2uxi,-2.3993,157.329,18.509,-0.000,4,7.3
1bai,-5.8839,277.378,56.535,0.857,6,7.7
2ves,-5.0272,326.159,37.743,0.143,6,7.7
2a5s,-1.8124,99.841,16.567,6.643,4,6.7
3a1s,-2.6395,117.915,28.038,11.429,6,4.83
1m5w,-1.4228,53.402,18.412,3.036,6,4.27
3r6c,-3.4715,154.585,33.462,7.500,3,4.72
3pbb,-3.4969,205.707,30.429,1.607,6,7.02
3ttp,-4.9867,236.768,48.362,0.786,6,9.12
4lm0,-0.9315,21.451,11.559,-0.000,1,3.25
1z71,-5.5862,304.463,49.036,0.036,6,9.18
3jy0,-3.1710,161.341,27.806,4.786,2,8.3
4n8q,-1.7546,84.500,15.316,1.750,0,3.42
2ces,-2.8798,160.622,22.932,8.036,1,7.25
1ogd,-1.8477,91.756,15.874,-0.000,0,3.03
3uxd,-2.5626,163.037,17.629,3.286,0,4.41
4bb9,-2.5368,103.634,27.493,-0.000,4,6
2xm2,-2.9129,184.671,21.486,-0.000,2,4.62
1hos,-6.4880,338.268,58.090,-0.000,6,8.55
3fx6,-1.3636,97.122,11.801,16.786,6,6.8
3ekw,-7.0963,376.500,62.362,-0.000,6,7.96
2v3u,-1.7022,130.280,9.928,11.750,2,3
1dgm,-1.2348,21.085,16.607,-0.000,2,5.05
4qp2,-1.0928,17.122,13.793,0.250,0,3.03
1c5y,-2.4912,97.024,24.217,8.786,0,4.2
2qv7,-2.3977,67.610,30.974,0.000,6,3.66
3w5n,-2.2981,106.037,20.703,-0.000,0,3.87
2fu8,-1.7196,74.915,17.845,-0.000,3,4.7
3b92,-3.9608,194.512,38.548,-0.000,6,8
1fzo,-6.9426,363.780,61.474,4.250,6,7.89
1sr7,-7.3108,462.951,54.516,1.786,6,10.1
2qg2,-3.4121,132.524,35.939,4.857,4,5.4
1fzq,-3.7125,167.829,37.664,11.286,6,7.62
1utl,-1.8031,94.878,16.555,3.179,3,2.47
1jvu,-1.6539,67.293,19.580,1.143,6,5.15
5e2r,-3.4843,189.622,30.396,0.071,4,7.06
3vfb,-6.9599,417.244,55.543,-0.000,6,9.04
1f8c,-2.0674,87.732,21.025,23.357,4,7.4
3g08,-7.7553,482.256,59.345,-0.000,6,8.16
3s54,-6.0284,395.439,44.551,2.071,6,9.64
1ik4,-2.0323,121.146,18.100,-0.000,4,7.41
3kmc,-2.7802,104.244,32.165,-0.000,6,6.4
3k1j,-3.7819,155.110,40.552,2.107,6,6.4
3djx,-1.6521,46.073,22.119,0.036,6,2.81
2qrm,-3.6952,145.463,38.049,1.071,3,4.03
1tcw,-3.2749,123.463,37.046,0.107,6,6.02
3n0n,-3.2372,174.939,27.906,1.143,3,7.3
1e2l,-3.1463,171.244,26.465,-0.000,2,4.29
4ibe,-3.1555,176.878,26.538,-0.000,3,4.15
1bm7,-3.6900,278.902,22.049,2.714,3,7.52
3jzg,-3.0134,160.610,28.707,3.429,6,4.4
4qge,-3.3040,169.598,31.988,0.036,6,9.3
4j44,-2.8928,161.463,26.509,12.071,6,5.73
4gu9,-2.5236,148.634,20.119,0.214,2,4.37
3eeb,-2.2426,-3.085,36.603,12.964,6,5.89
2y8c,-3.7315,190.646,35.686,-0.000,6,6.4
1nfx,-5.2443,229.744,52.352,-0.000,6,8.52
1xow,-5.4278,336.939,38.551,1.750,0,9.28
2i2b,-2.4315,131.293,20.116,3.143,1,2.44
2pqb,-3.4676,96.963,42.149,20.786,6,7.2
1a4w,-3.8255,161.183,40.239,7.571,6,5.92
1lcp,-1.2488,28.744,15.917,14.607,3,6.64
1g48,-2.3512,99.024,24.742,-0.000,4,8.41
1loq,-1.8427,35.305,26.051,2.750,6,3.7
4p6w,-7.0831,470.500,50.333,1.429,6,9.15
3cow,-5.3127,268.244,49.377,0.000,6,6.9
3oim,-2.8408,133.659,28.329,-0.000,4,6.74
1bp0,-2.9167,151.829,27.630,6.143,6,5.4
4ffs,-5.3062,313.256,43.459,11.679,6,10.44
4lzr,-2.4361,118.573,25.474,-0.000,6,4.7
3zq9,-2.6932,141.268,25.470,10.464,6,6.02
2oxy,-2.2086,119.683,17.777,0.250,0,6.52
2iko,-3.5478,195.927,30.496,16.786,4,5.45
3mna,-2.5452,149.451,23.336,1.286,6,7.39
2bt9,-2.1592,117.537,18.542,-0.000,2,6.19
3ts4,-5.7329,270.976,55.143,-0.000,6,8.72
2zgx,-4.0098,205.073,36.326,11.321,4,6.74
3kdm,-4.3416,248.805,33.352,-0.000,0,7
1o5e,-4.2565,239.366,34.132,8.071,2,5.74
2yhw,-2.9693,153.829,25.843,3.107,2,5.6
4fzj,-1.8865,126.341,12.328,-0.000,0,3.15
2v2h,-1.2924,45.780,16.262,1.750,4,3.77
3hl7,-3.2186,148.549,31.425,0.071,4,7.64
4yhq,-4.2530,222.073,39.501,0.143,6,8.77
4i8n,-3.2059,148.378,32.909,4.464,6,4.46
1ypg,-4.3479,164.098,45.478,11.500,4,8
1pdz,-1.0776,53.707,12.114,4.071,4,3.7
2evl,-6.3645,417.537,46.881,-0.000,6,6.7
3juq,-2.3254,108.390,21.494,13.393,2,4.91
4wa9,-4.9877,299.512,40.881,1.750,6,8.42
1z4o,-2.5742,74.732,31.393,1.893,4,4.52
3kdd,-6.9246,345.780,63.525,-0.000,6,8.46
3c2o,-1.8853,88.805,16.348,10.393,0,3.35
2ypp,-1.7017,78.183,16.939,6.357,3,4.41
1o3i,-2.8986,132.537,26.503,9.000,1,7.3
1pme,-4.1710,249.402,33.845,0.250,4,9.4
2h4n,-2.0167,52.146,23.638,-0.000,1,8.7
3vvy,-4.0016,228.159,31.884,5.250,2,4.84
3hmo,-3.5567,175.427,32.471,1.321,3,7.52
1laf,-2.6843,191.854,18.948,19.893,6,7.85
3cm2,-3.7154,199.232,34.048,9.464,6,6.47
3iob,-3.7598,205.305,31.309,0.000,2,3.42
2pvj,-4.2609,208.207,40.636,0.607,6,8.1
1hvr,-7.4478,412.037,63.233,-0.000,6,9.51
2xn5,-4.0018,228.390,33.290,-0.000,4,6.69
4ovh,-2.9097,181.415,23.420,5.750,4,4.85
4g4p,-2.1294,121.549,18.314,13.179,4,6.89
3g2k,-4.4281,165.707,46.309,-0.000,3,4.79
2zwz,-2.5876,135.439,21.603,10.143,1,7.79
2nsl,-2.6531,150.488,24.217,0.071,6,4.68
3m96,-3.8242,188.232,37.314,-0.000,6,7.22
2obf,-5.1730,316.695,39.449,7.857,4,8.85
1ghw,-2.6383,133.915,22.551,9.357,1,4.2
1ft7,-1.8698,110.585,15.783,-0.000,3,5.18
4c1y,-1.4662,96.915,10.951,-0.000,2,3.6
1hmt,-3.7186,273.439,25.514,3.536,6,5.79
4ibf,-3.3694,196.390,27.845,2.036,4,4.43
186l,-3.1095,232.720,19.235,-0.000,3,4.85
1ndv,-3.3347,168.317,30.099,16.321,4,5.92
1w13,-4.8840,246.366,45.401,8.964,6,8.7
1ajv,-7.0902,394.695,60.112,-0.000,6,7.72
2o4z,-1.5628,78.598,13.917,-0.000,1,6.25
3t3c,-5.5510,296.671,49.449,0.143,6,10.23
3s5y,-2.3134,125.451,19.062,4.071,1,7.41
4zls,-7.0379,387.610,60.196,-0.000,6,9.09
2clh,-4.2631,237.415,37.829,0.036,6,4.06
1lbk,-2.3870,124.183,23.716,9.357,6,3.18
3ffg,-6.8418,307.378,66.703,4.571,6,9.08
2oiq,-5.3988,291.159,47.896,0.179,6,5
2zq2,-4.5076,213.134,43.229,10.393,6,6.56
1b6k,-6.7021,384.902,55.187,11.393,6,8.74
4kwf,-4.7061,301.463,33.596,-0.000,2,4.82
1koj,-2.0028,49.659,27.314,1.750,6,6.7
1lah,-2.0882,145.024,14.777,16.929,4,7.52
1oxr,-1.1800,31.305,15.816,-0.000,4,5.19
3b26,-2.9253,133.500,26.952,4.607,1,6.64
1atl,-3.6335,209.695,32.000,-0.000,6,6.28
1sdt,-7.8348,455.317,63.700,-0.000,6,9.27
3ibl,-2.5486,133.573,25.323,-0.000,6,7.84
5caq,-3.7329,206.415,33.222,-0.000,6,8.57
3hub,-5.6978,327.134,46.135,-0.000,4,8.09
1uml,-4.9619,266.866,44.452,0.179,6,7.52
1t32,-5.7045,276.732,54.010,0.893,6,7.42
3b24,-1.7891,91.427,17.319,4.393,4,4.38
3p9l,-7.6985,423.622,65.172,7.821,6,5.3
1i2s,-1.0897,81.573,8.881,6.464,4,3.31
3zlr,-7.7618,411.951,67.648,3.571,6,9.26
3g35,-2.9396,133.744,28.535,-0.000,3,4.68
3cd5,-5.3074,295.805,45.770,6.321,6,7.9
4abh,-2.5543,125.451,23.116,5.179,2,4.15
4mrg,-1.8125,74.878,17.090,6.893,0,2.96
1f3e,-2.0413,81.317,19.754,4.143,0,6.7
1c88,-3.2823,165.646,27.306,14.250,0,5.29
2pou,-3.0704,126.598,30.671,-0.000,2,7.42
3tzm,-4.7709,249.427,41.896,1.000,4,7.77
1j4r,-4.7714,254.646,43.149,-0.000,6,7.72
3c8a,-2.2873,43.159,31.725,13.679,6,6.18
2wq5,-2.9093,128.671,28.083,0.179,2,3.74
3ove,-3.7887,161.951,39.586,8.286,6,6.57
2yaz,-3.4776,155.902,35.477,1.179,6,5.14
2pqc,-3.3217,144.561,34.529,17.071,6,5.74
4jc1,-1.5137,73.476,16.857,-0.000,6,4.3
4r76,-2.8952,96.037,33.451,3.429,4,7.85
1b55,-2.6073,125.622,26.964,3.821,6,7.4
3qps,-1.7731,27.305,24.888,-0.000,4,5.6
4qrh,-5.1952,218.537,52.632,23.393,6,5.15
456c,-4.5471,224.280,43.507,-0.000,6,9.77
4rfd,-2.3607,133.524,22.555,1.286,6,8.05
4wrb,-4.1134,219.720,37.764,-0.000,6,6.19
1msn,-7.3460,399.939,63.196,-0.000,6,9.09
4abe,-2.1404,95.646,20.668,5.000,2,3.4
3v78,-5.9736,384.634,42.080,0.036,2,5.54
3qfy,-1.3860,26.232,17.552,0.643,1,6.12
3f5j,-4.6761,225.366,45.248,-0.000,6,4.28
4n7u,-0.4479,5.098,9.904,5.964,6,6.29
2qdt,-1.5487,73.232,16.177,-0.000,4,5.19
1o2h,-2.9922,130.378,30.568,8.536,4,7.17
4xu1,-8.9382,484.927,75.799,9.179,6,9.49
3ckz,-3.0912,172.890,26.997,22.393,6,8.72
2qrp,-4.4885,191.866,43.467,-0.000,2,6.2
4n3l,-5.5429,248.988,55.004,-0.000,6,7
1h2t,-5.8173,291.268,53.370,14.429,6,7.89
1oar,-3.8017,187.110,32.817,1.107,0,7.4
4elf,-5.5954,299.134,49.359,10.964,6,8.03
2pyi,-3.4076,98.939,40.645,0.607,4,3.75
2ccb,-2.4471,111.805,25.222,-0.000,4,7.45
1yc4,-3.3979,172.073,30.622,0.000,3,6.55
4oag,-2.2420,137.537,20.216,4.750,6,6.3
2v77,-3.0289,199.354,23.925,13.357,6,5.06
1pzo,-2.7872,163.220,24.041,-0.000,4,3.32
2ce9,-4.1650,220.732,37.645,18.393,6,6.03
3wq6,-6.1324,322.134,54.649,5.036,6,4.59
2zjw,-2.2544,76.890,23.535,-0.000,0,7.7
3vfa,-6.6670,387.537,54.829,-0.000,6,9.19
4hwo,-5.4120,266.805,49.346,10.429,4,8.54
3gs6,-1.4937,71.573,17.270,3.286,6,6.59
4ew2,-3.3391,156.537,33.793,6.357,6,6.68
