name,Gold.PLP.Fitness,Gold.PLP.PLP,Gold.PLP.part.hbond,Gold.PLP.part.metal,Gold.PLP.part.buried,Gold.PLP.part.nonpolar,Gold.PLP.part.repulsive,Gold.PLP.ligand.clash,Gold.PLP.ligand.torsion,Gold.PLP.Chemscore.Hbond,Gold.PLP.Chemscore.CHOScore,Gold.PLP.Chemscore.Metal,affinity
1qbq,51.4842,-51.3235,-2.4935,0,-3.0505,-48.4364,0,0,1.9583,1.3591,0,0,8.3
1os0,80.5606,-66.8247,-5.6278,-0.6229,-7.5068,-59.9533,5.8598,0,2.159,3.5613,0,1.2284,6.03
1z71,100.1024,-96.4571,-3.0564,0,-5.38,-92.9217,1.7796,1.9638,1.6955,3,0,0,9.18
1o3d,78.1634,-64.1232,-6.8064,0,-11.515,-49.2051,0.504,0,1.0161,5.3574,0,0,7.13
2byr,88.4287,-90.8722,-2,0,-4.4312,-89.3827,1.3211,0,2.1546,0.6219,0,0,8.55
1d6w,60.1009,-60.2197,-4.8396,0,-1.1836,-62.5768,4.0049,5.5567,2.7616,3.6537,0,0,5.96
1g35,106.6991,-93.6541,-11.2299,0,-0.984,-86.5603,0.1341,0,2.5188,6.0275,0,0,8.14
1ppc,86.8357,-71.4516,-6.8223,0,-8.0977,-58.9208,1.7348,0,2.808,7,0,0,6.16
1s63,49.0732,-43.6342,-0.2602,-0.7684,-0.4133,-43.8881,0.0067,0,1.7805,0,1,1,9.05
1iiq,120.6602,-99.029,-11.0497,0,-1.4252,-91.3334,0.9999,0,4.1981,10.0091,0,0,7.48
1cny,32.5029,-37.2423,-2.0801,-1,-3.3582,-33.1618,0.1724,0,3.3256,0.6373,0,0,7.85
1epo,84.2517,-83.9255,-12.0744,0,-2.4229,-77.9199,1.0249,5.8951,4.7819,5.2617,0,0,7.96
1h2t,121.6053,-90.0158,-14.1345,0,-10.0224,-75.0081,2.6377,0,2.6498,12.2964,0,0,7.89
1sdu,110.2204,-105.7819,-7.2372,0,-8.3844,-95.2139,0.2004,0,2.2883,3.0051,0,0,10.07
1g32,91.1637,-78.9381,-4,0,-5.5073,-76.1372,0.3801,0,1.0377,4.767,0,0,6.11
7upj,64.4021,-59.1545,-4.9735,0,-11.156,-47.6449,0.2478,0,2.9423,3.7108,0,0,8.49
1moq,40.2131,-24.8456,-9.7773,0,-0.828,-16.8329,0.3266,0,0.3245,5.3388,0,0,3.46
1nf8,83.9468,-61.1749,-7.313,0,-7.4292,-48.3669,0.4133,0,0.8661,8.168,0,0,7.82
1ugx,55.5022,-43.1225,-9,0,-5.0064,-32.6893,0.0421,0,1.1643,4.9028,0,0,5.91
1zgi,76.6385,-80.6322,-0.2948,0,-7.52,-74.7442,0.9687,0,2.6062,0.4062,0,0,5.34
2f2h,87.5734,-69.4901,-11.9612,0,-4.0949,-58.3799,0.2183,0,2.0975,7.4261,0,0,5.7
1hvr,120.209,-114.2115,-6.4574,0,-9.2546,-107.0399,0.0381,0,1.2978,2.8644,0,0,9.51
1c4u,60.116,-64.9461,-4.4875,0,-4.4032,-68.7256,4.2503,12.8204,2.2716,4.1779,0,0,10.37
1lpz,106.181,-98.1928,-3.8671,0,-8.6611,-89.6823,0.3619,3.8885,1.3405,4.8525,0,0,7.6
1hxb,98.2612,-92.14,-7.158,0,-4.61,-83.5545,2.7333,0,2.2515,3.5414,0,0,9.92
1ajv,106.2809,-100.4207,-7.8437,0,-2.7959,-95.8265,0.1342,0,2.5659,3.664,0,0,7.72
1gno,35.0252,-33.8242,-8.6747,0,22.6742,-53.8555,6.1797,1.1781,5.4764,4.444,0,0,7.7
1oe8,60.1632,-36.8274,-8.6488,0,-8.994,-21.6663,0.6407,0.9309,1.983,9.4108,0,0,5.52
2h4g,64.2053,-50.2367,-5.4772,0,-4.7411,-44.4468,0.1467,0,1.7224,5.8045,0,0,6.52
1qbr,142.2959,-124.6204,-12.3467,0,-7.6658,-107.8778,0.6125,0,1.8485,7.1242,0,0,10.57
1y3n,55.9143,-48.0272,-11.3663,0,-10.2122,-32.2875,0.1365,0,1.8149,3.839,0,0,5.55
2fxv,79.7869,-62.0022,-10.9634,0,-12.8121,-43.4188,0.4668,0,0.555,6.2983,0,0,5.35
1olx,135.084,-72.9289,-12.5728,-2,-4.9607,-65.8352,4.938,0,1.7198,12.8649,1,4,4.33
1a9m,69.4484,-67.8286,-7.9055,0,-6.4795,-60.1034,0.9882,0,5.4654,4.1835,0,0,6.92
2gl0,55.0178,-50.5889,-3.7227,0,-7.6833,-42.1164,0.0595,0,0.3296,1.696,0,0,4.82
1a94,75.5664,-64.3259,-9.4041,0,-5.5945,-70.6427,7.1401,4.6743,5.9419,9.2663,0,0,7.85
1w3l,87.2383,-65.067,-16.963,0,-8.4233,-43.7036,0.3082,0,1.491,8.3844,0,0,6.28
1g30,101.4488,-87.8989,-4,0,-8.1695,-79.1162,0.3947,0,2.093,4.912,1,0,6.85
1qhc,63.9721,-54.02,-9.2259,0,-9.0852,-45.8265,4.5557,0,3.5059,5.5148,0.1398,0,7.57
2f7p,56.3706,-30.287,-8.5706,-1.9862,11.4607,-38.8234,0.1254,0,0.74,5.1878,0,2,6.6
1fkw,49.3426,-38.6628,-4.0845,0,-6.4832,-41.0483,3.5621,0,0.5007,2.7638,1.13,0,5.05
1wht,52.1298,-40.8308,-6.6139,0,2.2309,-43.0412,2.8379,0,0.9605,4.4066,0,0,3.7
1y20,52.7769,-27.2125,-7,0,-1.1625,-22.6042,0.2155,0,0.7058,8.992,0,0,5.32
966c,61.628,-46.9321,-4.0389,-1.8797,0.737,-49.5051,6.3844,0,2.4201,2.512,0,2,7.64
1g45,50.9954,-36.0148,-4,-0.5236,-1.488,-31.257,0.0755,0,1.5252,2.0103,0,2,8.64
2a8g,28.5511,-25.2207,-2.679,0,10.7172,-41.3264,4.4227,0,0.9352,1.12,0.6136,0,3.69
1b1h,118.0904,-90.16,-12.3893,0,-7.1604,-74.0536,0.642,0,2.8059,11.1807,0,0,7.03
2boh,69.2888,-77.276,-1.5764,0,-0.5575,-82.0558,0.2875,5.0974,1.4449,0,0,0,8.52
1fhd,75.8555,-53.9269,-11.8545,0,-4.1325,-41.1819,0.4253,0,0.3203,7.5231,0,0,6.82
1oss,47.0583,-32.5606,-3.4122,0,-4.9365,-26.3603,0.1761,0,0.1161,4.91,0,0,4.79
1v1m,118.3975,-62.2871,-9.1172,-1.82,-7.4385,-60.1227,3.8882,0,1.1006,10.4373,1,4,3.94
2j7d,59.5235,-46.8573,-10.677,0,-1.1,-38.1498,0.1783,2.953,0.9503,5.84,0,0,7.13
1pro,104.5951,-97.853,-9.2958,0,-11.3708,-86.8958,0.4318,0,2.2146,3.7238,0,0,11.3
1w4p,40.4488,-30.8836,-6.2249,0,-5.0624,-21.008,0.6262,0,1.5302,4.2085,0,0,4.74
1o0m,47.6031,-35.0899,-7.6399,0,-5.3109,-24.6449,1.5036,0,0.8069,4.709,0,0,5.15
1b05,97.433,-67.4297,-12.2536,0,-1.7479,-55.4296,0.7252,0,1.8593,11.2406,0,0,7.12
1r0p,91.5322,-85.1573,-3.8245,0,-6.8451,-78.1266,0.348,0,0.9582,2.7638,0,0,8
1dhj,75.9789,-64.0033,-5.0782,0,-11.9541,-49.791,0.4381,2.6573,1.6956,6.008,0,0,6.55
1lgt,51.2965,-41.9713,-2,-1.8435,6.079,-50.0539,0,0,1.3374,0,0,2,6.1
1g54,56.8191,-42.7748,-3.6231,-0.5689,-0.0809,-41.6643,0.0771,0,1.2849,1.5282,0,2.0049,8.82
1tog,64.5467,-45.903,-4.9114,0,-7.2005,-35.3325,0.0739,0,0.3348,6.4378,0,0,3.22
1hwr,76.2511,-68.842,-7.0972,0,-3.2446,-60.5421,0.037,0,1.148,3.235,0,0,8.33
1r1h,80.9484,-66.3406,-6.5061,-0.6806,-0.1068,-69.1026,5.6389,0,2.3337,4.4251,0,1,8.92
1okl,26.7563,-26.4332,-1.879,0,0.372,-35.3573,7.8252,0,1.3384,1,0,0,6.03
1xff,69.4643,-34.8275,-12.3632,0,-6.9932,-18.7506,0.387,0,0.6824,12.0005,0,0,4.82
1t5f,47.6467,-27.5383,-5.2126,-1.8093,2.3879,-24.5931,0.3461,0,1.6347,3.7926,0,2,4.22
1mrs,81.8888,-59.1072,-5.5712,-0.9082,-3.0069,-56.3663,0.4488,0,1.6379,4.6858,0,2,3.96
1jzs,67.3176,-68.1517,-5.3936,0,-7.9895,-57.8704,0.2585,0,4.1749,2.5052,0,0,6.6
1d6v,72.409,-76.1527,-1,0,-1.8784,-71.5627,0.0031,2.8776,1.9842,1.0341,0,0,6.17
1hxw,103.2908,-100.2707,-7.6391,0,-10.0472,-88.7217,0.9009,0.4738,3.5506,3.1327,0.3991,0,10.82
1uho,66.2027,-68.8883,-1.6395,0,-5.8218,-66.7303,1.2906,0,2.8428,1,0,0,9.22
1bhx,93.9045,-73.6543,-6.0458,0,-9.6849,-62.0953,1.5601,0,1.1399,7.51,0,0,6.84
1nw5,80.6957,-59.2839,-9.4943,0,-4.868,-55.9355,0.9194,0,1.0064,7.4975,0.3107,0,5.21
1m7i,68.134,-65.6282,-7.2134,0,-4.3454,-57.8147,0.6693,0,3.222,2.9833,0,0,5.4
1d2e,109.5925,-60.0575,-15.9699,-0.6886,-11.6024,-42.1144,3.2469,0,0.7467,12.84,0.1694,2,6
1z4o,51.8597,-39.592,-8.2342,0,-10.2825,-24.8009,0.3412,0,0.4884,4.4148,0,0,4.52
1nli,52.8744,-37.327,-4.6507,0,-8.7432,-27.2687,0.2557,0,0,3.8918,1.2907,0,3.59
1afl,22.44,-6.4017,-8.4656,0,15.5438,-30.2618,13.7967,0,1.6372,6.4376,0,0,6.28
2j75,71.2981,-40.4677,-12.3082,0,-5.4326,-25.2464,0.0495,0,0.0258,10.294,0,0,6.65
1utj,42.906,-32.8131,-3.1389,0,-5.8674,-24.6945,0.102,0,0.0974,3.4293,0,0,3.84
2c80,86.3215,-56.8863,-10.1911,0,-7.8116,-47.7416,0.8285,0,3.5903,12.2052,0,0,5.33
1sr7,94.2094,-95.2511,-2.971,0,-6.0612,-89.0389,0.2952,5.9144,0.8563,1.3992,0.7959,0,10.1
1b6k,109.9968,-87.4431,-7.5536,0,-8.3637,-74.145,0.6502,0,1.5388,8.5437,0,0,8.74
1bwa,138.7374,-120.9471,-14.7414,0,-11.2887,-102.7252,0.6604,4.6902,1.7966,8.6912,0,0,7.6
2bt9,56.3562,-38.7607,-6.4844,0,-6.1894,-27.3878,0,0,0.0222,5.88,0,0,6.19
1gu1,57.2657,-40.9933,-11.5576,0,-7.641,-24.0808,0.254,0,0.0502,5.4576,0,0,4.52
1zdp,51.4021,-32.1583,-3.9459,0,5.0875,-35.2596,0.3678,1.5155,0.8344,3.476,0,2,5.74
1f5l,46.4334,-32.8413,-5.5854,0,-8.2628,-20.2961,0.8394,0,0.0437,4.5598,0,0,5.28
1iih,48.8471,-30.4775,-8.3372,0,-7.6689,-16.5141,0.1302,0,1.3262,7.0073,0,0,2.89
1f3e,48.6651,-39.4184,-4.1313,0,-5.7764,-33.633,3.5412,0,0,3.0822,0,0,6.7
1n8v,42.261,-44.2981,0,0,-2.7256,-43.2682,0,0,1.0429,0.0162,0,0,6.03
2gst,100.189,-75.5354,-10.7845,0,-9.9622,-58.985,0.4719,0,2.0912,9.612,0,0,6.07
1lpk,100.6088,-92.5273,-3.145,0,-9.1065,-84.3173,0.5245,3.6819,1.6787,5.0402,0,0,7.55
7std,59.3375,-62.4916,-1,0,-2.5043,-61.3177,0,0,1.5771,0,0,0,10.72
1xbo,89.6258,-76.2701,-8.5222,0,-8.5559,-61.8538,0.4657,0,2.2485,5.9509,0,0,6.04
1j4r,62.9263,-74.5814,-2.4679,0,-1.5031,-76.6462,3.6725,6.3907,4.1322,1,0,0,7.72
1izi,109.1357,-94.7044,-11.2643,0,-9.4315,-82.8349,0.9266,0,4.3651,7.7205,0,0,6.59
2c1p,64.6601,-64.4173,-2.1331,0,-6.9193,-58.5412,0.3895,3.4659,0.7425,1.7313,0,0,5.4
1qxk,90.75,-75.6852,-9.6942,0,-7.4291,-62.9671,0.347,0,3.3116,7.2293,0,0,5.05
1ceb,40.0022,-27.4739,-4.6883,0,3.061,-29.8215,0.0135,0,0.5474,4.541,0,0,6
1xk5,44.7725,-46.9523,-6.6503,0,2.5128,-46.3719,3.3695,0,3.2982,1.4722,0,0,6
1g3e,49.4008,-24.761,-5.2882,-1.8344,2.3373,-28.679,7.5035,7.2471,0.5552,5,0,2.9996,5.38
1tcw,49.6431,-53.5502,-3,0,-9.533,-51.2657,2.5601,5.0047,3.9392,2.992,0,0,6.02
1afk,51.0141,-34.8534,-9.4028,0,-3.1565,-28.1371,5.0561,0,1.7838,5.798,0.778,0,6.62
1d3p,98.8877,-101.4459,-1,0,-11.9837,-92.249,0.2003,0,2.5271,0.832,0,0,7.39
2ihq,73.9492,-72.3172,-2.2028,0,2.2231,-75.0856,0.1028,0,1.221,1.358,0,0,8.49
2bpy,87.7577,-88.9327,-7.2708,0,-12.1828,-75.5523,0.3384,0,4.4425,2.57,0,0,7.4
1pzp,39.0161,-42.0348,0,0,-5.1829,-38.066,0.0629,0,1.5094,0,0,0,3.31
1n1m,42.2826,-28.3234,-5.2319,0,5.0703,-33.2312,0.2139,0,1.0363,5.344,0,0,5.7
1wcq,85.5978,-43.9521,-12.102,0,-6.4228,-32.0938,0.0961,2.275,1.0174,15.3185,0,0,6.26
2tmn,39.6901,-21.2475,-6.3274,-0.8709,-1.9523,-19.3855,6.9955,0,1.4734,2.97,0,2.0799,5.89
2fgu,100.7205,-94.4269,-6.6681,0,-6.8681,-86.5895,1.222,0.7729,2.5153,4.0324,0,0,9.18
2eum,64.2749,-67.0824,-4.6102,0,-6.4881,-61.5498,0.1596,3.2442,5.6047,3.882,0,0,6.7
1gai,109.0722,-84.6356,-13.8419,0,-16.3386,-60.0834,0.1954,2.2262,3.2487,11.0534,0,0,8
2gv6,64.3451,-52.0857,-7.8572,0,-7.3675,-44.0521,2.8648,0,3.4138,6.3624,0,0,7.34
1b32,109.9711,-76.1676,-12.5221,0,-9.1096,-60.783,0.6866,0,2.4577,12.9063,0,0,7.1
1ws4,53.3094,-41.6259,-7,0,-5.3795,-30.3588,0.0029,0,0.0022,3.896,0,0,3
1c84,54.5986,-42.9295,-6.372,0,-1.3072,-45.3795,4.3522,0,1.591,4.9504,0,0,5
1b5h,91.9325,-63.8325,-11.9945,0,-5.6715,-52.2638,0.6728,0,2.4616,11.0077,0,0,6.01
1ro6,65.0555,-61.4701,-2.1543,0,-6.2506,-56.3403,0.23,0,0.4678,1.507,0,0,6.46
1fcy,110.1337,-106.8017,-1.5444,0,-5.4494,-103.8067,0.0839,0,0.938,1.736,0,0,8.52
1mrn,121.6881,-98.1006,-7.5114,-1.7482,-10.8226,-83.6035,1.0321,0,4.1775,5.6475,1,2,4.52
1yej,98.7156,-84.891,-4.1066,-1,-3.9517,-79.1053,0.3152,0,2.4621,2.2496,0,2,7.46
1pb8,59.0525,-29.5794,-9.9074,0,-4.3713,-18.5455,0.193,0,0.0835,9.88,0,0,5.15
4tmk,138.2239,-95.0547,-21.0172,0,-11.7553,-74.5515,1.5468,0,4.1686,17.1688,0,0,7.7
1e3v,27.3872,-28.0284,-1,0,-0.9906,-33.8298,7.3916,0,0.3206,0,0,0,4.34
1rql,42.1435,-22.6584,-3.1502,-1,-3.0939,-16.9665,0.5276,0,0.5658,2.8723,0,2,2.75
1qb1,48.1569,-51.3897,-6.0803,0,3.8607,-49.3814,0.6494,15.6863,2.7577,5,0.9896,0,6.77
1b55,43.9533,-36.5951,-11.875,0,-4.1898,-23.3965,0.4558,9.0888,3.1724,7.5973,0,0,7.4
1b51,91.1058,-64.3024,-11.4902,0,-7.8156,-50.7807,0.7105,0,2.7143,10.744,0,0,7.37
2j7g,67.0635,-49.1021,-12.0285,0,-2.2939,-35.9273,0.1621,0,0.5521,6.3552,0,0,7
2iuz,96.7053,-90.3245,-1.8021,0,-3.2967,-91.5087,0.1111,0,0.6845,1,1.5832,0,5.55
1o7o,90.1437,-64.646,-9.0161,-1.9928,-8.4234,-54.2134,0.3559,0,1.6302,5.586,0,2,4.49
1nfw,82.8758,-82.9259,-0.9778,0,-5.0468,-79.7571,0.3091,0,1.369,0.896,0,0,8.96
1o2o,43.5687,-53.4435,-7.2935,0,-3.3888,-47.0379,0.4461,23.8424,1.0042,5.3254,0,0,6.36
1c5s,57.0828,-42.431,-5.0951,0,-6.557,-33.0869,0.31,0,0.0061,4.888,0,0,6
1hyo,66.7556,-39.722,-7.6477,-2,-2.455,-29.9154,0.3002,0,0.9118,3.7,0,2.9595,4.07
1hlk,44.0006,-33.6814,-1,-1,-4.0251,-31.0442,0.3368,0,1.5714,0.61,0,1.9387,5
1kzk,96.996,-94.849,-5.7627,0,-7.3178,-94.0228,3.7691,0,3.4265,3,0,0,10.39
1c5o,46.7782,-32.6227,-3.2293,0,-7.2796,-24.6323,0.2405,0,0.0262,4.736,0,0,3.49
1tlp,46.6035,-35.6353,-6.9605,-0.4337,-0.8515,-38.2824,5.3291,0,3.2676,3.8345,0,1,7.55
1i7z,55.7053,-58.1424,-0.2209,0,-6.233,-59.5046,2.1401,0,1.2185,0,0,0,6.4
1r6n,48.1161,-55.4454,-3.2368,0,1.0342,-64.0607,0.1436,6.4184,3.1794,1.816,0,0,7.4
1n4h,61.7481,-60.2499,-1,0,-5.5208,-54.1591,0.0682,0,0.7509,1,0,0,6.55
1aaq,73.593,-58.0247,-9.1193,0,-1.7277,-54.6659,5.5008,0,2.9672,7.1676,0,0,8.4
1utn,42.6196,-31.6263,-3.212,0,-4.7083,-24.4991,0.106,0,0.0114,3.672,0,0,3.49
2dw7,44.8116,-17.2143,-9.7623,-0.8976,4.7936,-13.7998,4.3634,0,1.9097,5.9947,0,2.2388,4.7
1swg,54.2812,-49.1745,-3.9973,0,-3.7845,-44.98,0.2894,0,0.4583,2.0078,0,0,7.36
1ghy,44.7463,-21.3991,-4.0445,-0.6594,7.9754,-41.8372,10.9106,0.1982,1.1153,4.592,0,2,8.1
1lkk,91.6411,-73.2039,-10.5765,0,-12.4231,-52.4985,0.2636,0,4.3438,9.0416,0,0,6.85
2a5b,36.0933,-40.7424,-1.687,0,-4.1712,-38.6795,0.8788,5.0076,0.9488,0.752,0,0,3.93
1ct8,83.6707,-78.0345,-5.0581,0,-1.6283,-74.188,0.3053,0,3.9829,4.534,0,0,6.52
1ppk,64.7462,-55.8968,-9.759,0,-3.8361,-56.7917,5.7818,0,2.9327,4.9049,0,0,7.66
1gz4,66.9587,-55.9226,-8.0426,0,-8.9218,-43.9431,0.8949,0,1.3559,4.5826,0,0,3.7
1d4y,66.7592,-67.6243,-3.3984,0,-11.0506,-71.7687,10.7909,3.9624,4.9964,3.3634,1,0,11.1
1h4w,51.3131,-36.5082,-4.6151,0,-5.3645,-26.9111,0.2662,0,0.0975,5,0,0,4.66
1yds,44.9158,-47.9727,-2.1348,0,-5.0834,-42.6654,0.2853,6.211,2.3589,1.624,1,0,5.92
1hpx,76.368,-76.899,-6.4962,0,-3.2333,-74.7606,4.959,0,3.5654,2.1999,0,0,11.26
1upf,20.175,-17.2987,-0.8692,0,-2.5182,-16.624,0.3708,0,0,0.9587,0,0,4.6
1vyg,70.5274,-62.27,-2.3017,0,-2.08,-61.3833,0,0,1.6013,3.82,0,0,8
2c94,106.0028,-83.7966,-12.7417,0,-13.8409,-63.5071,0.4734,2.7671,3.0204,10.338,0,0,6.82
1qb9,70.2226,-69.0566,-5.7171,0,-4.03,-62.3454,0.411,11.8291,0.6063,4.7359,0,0,7.44
1txr,73.4541,-48.1907,-4.8823,-3.5181,12.6788,-57.2328,0.224,0,2.423,2.0365,0,4,7.74
1ez9,83.0155,-79.0532,-4.2765,0,-13.1097,-65.7284,0.0569,0,4.2931,4.1828,0,0,5.1
1owe,66.8015,-53.0136,-5.5795,0,-9.8781,-40.2823,0.2913,0,1.0218,5.2772,0,0,6.2
1nw4,64.2161,-49.8424,-6.5407,0,-8.9544,-37.8297,0.3542,0,0.0355,4.8149,0,0,9.07
1ii5,57.8734,-29.8737,-9.974,0,-3.5105,-18.8631,0.255,0,1.0398,10.0265,0,0,6.62
1t31,95.2872,-92.9296,-5.8339,0,-10.6908,-80.324,0.0617,0,4.1093,3.5254,0,0,8.64
1m83,138.1718,-67.4778,-17.4247,-2.3685,-12.2871,-40.2234,1.2349,0,1.4003,12.7629,1,5.3676,3.4
2i0a,68.1877,-70.3923,-4.9734,0,-1.7265,-73.3146,1.503,3.3326,3.5832,2.7648,0,0,11.4
1jq8,1.3774,-28.7856,-3.8398,0,34.2055,-68.6093,5.8428,22.0606,5.3738,1.8,0,0,6
2hxm,75.2281,-58.7082,-9.7707,0,-7.5783,-44.6656,0.6858,0,0.7401,6,0,0,5.22
1g9r,123.8292,-83.8956,-15.9911,-2,-7.3136,-68.8731,0.7095,0,1.9106,10.5849,0,2,5.7
1o2n,63.3491,-62.7761,-6.4339,0,-7.3541,-54.1477,0.4864,6.564,1.6307,3.4662,0,0,6.09
1v2w,56.2827,-44.6472,-7.1929,0,-5.2547,-35.3824,0.4362,0,2.8083,5.7507,0,0,4.01
1zsf,89.3947,-76.6817,-8.9827,0,-0.1614,-82.4188,4.7241,3.8866,4.3335,8.4223,0,0,9.92
1uw6,52.6807,-51.0976,-1,0,0.0463,-52.0377,0.1601,0,0.2164,0.672,0,0,7.34
1siv,111.3325,-82.1199,-13,0,-11.4257,-62.7539,1.0047,0,2.8042,11.607,0,0,8.08
2gvv,34.7818,-31.296,-4.4761,-1,-4.6016,-30.0611,4.9388,0,1.8895,2.4216,0,0,3.9
1a4w,74.6126,-70.8703,-6.9209,0,-10.7912,-58.3273,2.1369,0,5.0648,4.6239,0,0,5.92
1v2n,80.2828,-67.5106,-4.9602,0,-8.8087,-57.4905,0.5213,0,1.5679,5.3026,0,0,5.9
1wdn,79.4243,-42.5452,-12,0,-6.3157,-26.4131,0.4006,0,0.8765,12.8774,0,0,6.3
1m2r,62.181,-57.8685,-2,0,-3.6295,-55.2947,2.0663,0,0,1.4375,0,0,6.46
1bnw,45.4015,-34.247,-3.6308,-0.7516,0.5752,-32.5026,0.0804,0,3.0823,1.1676,0,2.3027,9.08
1x8d,37.0719,-30.7119,-7.1476,0,-4.2443,-20.5735,0.0217,0,0,2.12,0,0,2.21
1o36,14.8639,-48.5533,-5.6303,0,-3.5207,-54.3588,7.0854,37.6068,3.758,3.8112,0,0,5.96
1g52,51.285,-37.9968,-3.5799,-0.5813,0.1177,-36.2596,0.0851,0,1.5754,1.4792,0,2.0002,9.54
1kel,75.7952,-66.4895,-6.0467,0,-5.0222,-60.9773,0.1904,0,1.2684,3.9475,0,0,7.28
1ghw,55.5101,-43.4233,-4.0123,0,-5.3127,-38.5148,0.4226,0.0736,0.23,4.2068,0,0,4.2
1fkg,58.2909,-64.0079,-3,0,-3.7928,-60.8604,0.1105,0,3.9625,0.736,0,0,8
1o2w,50.1624,-46.8514,-7.4301,0,-2.78,-42.0108,0.5892,0,1.6447,2.2001,0,0,5.85
2b4l,56.6414,-48.148,-3,0,-3.0121,-45.7675,0.0223,0,0.1213,2.912,0,0,4.77
1bq4,4.5048,-13.7354,-7.9039,0,-2.7851,-8.0344,4.8222,0,7.9236,2.2056,0,0,5.22
1apv,80.2209,-71.3742,-11.1428,0,-7.5098,-59.395,0.3701,3.6474,3.3906,6.4251,0,0,9
1pzo,43.2595,-45.3234,-1.1859,0,-5.7352,-40.7005,0.2696,0,1.1832,0.1008,0,0,3.32
1a4r,69.2787,-49.5008,-8,0,-11.2141,-37.1461,0.5831,0,0.8581,7.1648,0,0,6.66
1xt8,42.3757,-24.7643,-9.4193,0,1.0651,-16.7897,0.3919,0,0.2845,6.0602,0,0,6.85
1xjd,89.7514,-83.7956,-2.9429,0,-5.2432,-80.648,0.4922,0,0.6075,2.3903,0,0,9.48
5er2,110.3381,-108.9543,-11.0601,0,-12.5143,-88.9384,0.5315,0,6.887,5.0526,0,0,6.57
2avs,110.9294,-105.8727,-7.4993,0,-8.961,-95.4871,0.208,0,2.1598,3.1254,0,0,7.57
1v11,121.3042,-64.8766,-8.2087,-1.8128,-6.2108,-60.9667,4.4605,0,1.1798,10.5958,1,4,3.98
1erb,44.7619,-71.9507,0,0,-5.5849,-68.1155,0.1114,25.4901,0.8493,0,0,0,8.1
2cbz,99.0672,-50.8349,-10.6707,-1.5552,-6.221,-35.2547,0.2522,0,2.3416,9.6385,0,4,3.93
1f0u,93.9605,-76.9611,-7.052,0,-9.0549,-66.6453,0.5844,0,2.1266,7.0842,0,0,7.16
1ppl,87.3991,-82.7968,-9.0512,0,-10.7615,-71.5465,5.8716,0,3.9418,4.162,0,0,8.55
1d4p,88.9383,-79.1845,-3.8274,0,-10.0122,-66.3356,0.3214,0.924,2.1611,5,0,0,6.3
1mmr,84.8635,-66.6532,-6.0401,-0.7477,-7.7287,-52.9834,0.2905,0,2.086,5.004,0,1.2284,5.4
1r1j,52.7987,-32.7132,-5.0363,-0.4821,18.2373,-48.3508,0.8026,2.6644,2.9319,3.5379,0,3,8.64
1jgl,85.9479,-77.4279,-3.9329,0,-4.7674,-72.7627,0,0,0,2.84,0,0,8.7
1k1j,82.5012,-67.6449,-7.9781,0,-6.7314,-58.9195,1.8831,0,3.3844,7.2084,0,0,7.55
1bn1,48.4942,-36.0514,-5.8185,-0.6391,3.7845,-37.671,0.1066,0,2.9169,1.7707,0,2.1607,9.34
1qbs,108.7,-102.7219,-8.0769,0,-10.5057,-86.6547,0.0576,0,1.4116,2.9337,0,0,9.47
1str,56.3363,-67.1179,-6,0,-10.4139,-52.2579,0.2827,3.922,4.9298,1,0,0,4.77
1k1n,69.5967,-58.1878,-6.9053,0,-5.6703,-47.8603,0.6908,0,3.8779,6.3883,0,0,6.82
1g46,54.1486,-38.4234,-4,-0.5131,-2.6799,-32.1853,0.0775,0,1.4014,2.176,0,2,8.8
1m2x,41.7908,-16.6588,-2,0,12.9018,-33.9012,0.4234,0,1.3786,1.2964,0,4,4.15
1gvw,90.4284,-80.7955,-9.8383,0,-11.1274,-67.3482,5.6914,0,3.3871,5.469,0,0,6.96
1yqj,108.0491,-104.836,-2.5891,0,-10.9244,-94.2921,0.3131,0,2.8521,2,0.9724,0,8.14
1cbx,67.9132,-29.2624,-4.5641,-1.9317,4.3925,-35.2462,6.2677,0,0.9664,5.9425,0,3.7927,6.35
2csn,29.1223,-34.2889,-0.1992,0,-2.3855,-34.6607,0.2284,5.0025,1.6756,0.0624,1,0,4.41
1m1b,42.2826,-12.7292,-7.6901,-2,5.4306,-12.6617,0.4552,0,1.0605,4.5581,0,3,4.66
1ogg,94.2832,-82.8593,-8.056,0,-3.7492,-73.6184,0.1534,0,1.2019,4.6092,0,0,5.19
1m0o,63.7435,-44.9271,-9.5305,0,-7.759,-43.6339,3.7619,0,1.4673,7.2503,0,0,2.31
1q8w,49.9625,-44.6783,-2.5511,0,-4.4762,-40.2188,0.2919,0,2.2765,1.5117,1.7674,0,5.24
1f0r,78.4793,-74.9474,-1.6694,0,-6.9102,-72.5319,0.5546,0,2.5259,1.8613,1,0,7.66
1ghv,50.1757,-48.0163,-6.9779,0,-8.111,-35.0911,0.4421,12.9999,0.1243,5.136,0,0,4.35
1v2j,50.4657,-35.6093,-4.9858,0,-4.7843,-26.9138,0.2659,0,0.0718,5,0,0,3.25
1y0l,76.3688,-67.2349,-2.1573,0,-3.9907,-63.0308,0.0693,0,1.433,4,0,0,9
1o0f,52.134,-37.1087,-7.1844,0,-9.0299,-24.149,0.9261,0,1.5838,5.0643,1,0,5.3
