name,GBVIWSA_dG,coul,sol,vdw,sa,affinity
5a81,-6.48078,-16.0036,14.9686,-2.57133,-0.781859,5.54
4pp3,-8.92449,-8.76981,8.50712,-3.99467,-2.57461,7.82
2r58,-4.78212,-7.02196,6.56439,-1.7946,-0.43744,2
3alt,0.191287,-5.79032,3.92036,4.91962,-0.765866,2.92
4ymx,-8.72786,-18.0783,15.5955,-2.41068,-1.74193,7.1
1onz,-5.84349,-29.3322,27.9977,-1.05273,-1.36377,5.1
1o2r,-7.36925,-6.07047,4.74683,-2.54167,-1.41144,5.21
3tif,-9.99955,-41.0507,38.4944,-3.67378,-1.67694,5.38
4bs0,-5.41326,-2.90985,2.35928,-1.72988,-1.04029,5.7
4io7,-6.80365,-6.13931,4.49934,-1.87587,-1.1953,3.68
2hxm,-7.18261,-10.8983,9.83003,-3.04753,-0.974281,5.22
3ml2,-4.56026,-2.72509,4.12911,-2.77768,-1.09409,8.05
4zeb,-10.2322,-11.5003,9.52123,-4.41908,-1.74153,6.52
4mc9,-9.1231,-2.79868,2.80655,-4.65585,-2.38261,9.44
1i9o,-6.0338,-15.4516,11.5268,1.19904,-1.21553,8.42
2x8z,-10.5572,-19.6097,13.8215,-1.40624,-1.27023,7.96
3gus,-4.92843,-1.06561,1.05453,-2.14406,-0.680782,6.05
3be9,-8.60314,2.99572,-3.31044,-4.11385,-2.08207,7.62
4avj,-4.77685,-5.41756,3.60141,0.4397,-1.3079,7.44
3znr,-6.61593,-2.5083,4.26446,-4.41717,-1.86241,7.44
1bxo,-12.2195,-7.44801,5.50169,-5.60511,-2.57558,10
4mhy,-8.71972,-4.90585,2.72825,-3.31608,-1.13353,6.47
3kr4,-9.13503,-21.5384,18.8521,-3.00097,-1.35524,7.6
1d4p,-8.18332,-7.59305,6.89399,-4.10812,-1.28364,6.3
2p4j,-12.3836,-11.9751,11.0035,-5.59683,-3.71704,8.96
3ebh,-9.29179,-17.9465,15.2007,-1.8804,-2.57306,6.32
4ufi,-4.84267,-9.70676,7.76549,-0.0834741,-0.72541,6.2
3qw5,0.512989,-13.7895,21.6841,-3.88717,-1.40193,6.45
4g8y,-5.164,-2.8479,2.0804,-1.40875,-0.89524,4.59
4mhz,-5.25092,-15.3349,15.415,-2.17962,-1.05887,6.87
4ynb,-9.63015,-12.7831,11.9592,-4.74085,-1.97288,10.37
2gvv,-3.46102,-2.1508,1.10238,0.72973,-1.04982,3.9
3h78,-5.09539,-8.32585,8.35994,-2.17485,-0.862131,4.24
4w9o,-8.57068,0.720041,-0.873494,-4.6617,-1.66302,7.77
3vje,-11.7435,-36.9041,34.4589,-3.24377,-3.9619,8.01
4ca8,-14.3065,-22.3558,18.8034,-5.50415,-3.15744,6.68
4dsy,-4.91213,-12.5709,9.19311,1.44222,-0.884035,4.43
5dgu,-10.4446,-3.52808,3.26999,-5.65742,-2.43658,11.35
1grp,-8.21183,-45.3736,41.6367,-1.53447,-0.847909,3.72
4ovf,-5.44032,-8.8854,8.3876,-1.83489,-1.01511,4.13
1gi1,-4.30857,-13.1413,10.9572,0.828922,-0.860806,5.47
2vl4,-6.53029,-16.7359,14.4931,-1.08417,-1.11075,6.01
3qqa,-5.84,-3.65468,3.84154,-2.33417,-1.60018,5.82
2i4z,-7.82223,-12.7153,12.0832,-1.32786,-3.76977,5.7
1fv0,-6.33687,-3.38247,3.09515,-2.82176,-1.13527,5.93
1nu3,-4.59705,-0.618986,1.06735,-1.74617,-1.20673,4
4b9k,-8.27638,-4.67605,3.57805,-3.38912,-1.695,6.17
4b76,-6.05165,-11.0726,10.9975,-2.74735,-1.13669,4.54
4bt5,-8.90415,-17.811,13.0722,-0.50491,-1.56788,2.76
3x00,-7.75955,-13.3588,12.3384,-3.32534,-1.32128,9.08
1b3f,-12.5339,-29.8569,27.4204,-5.09011,-2.91475,6.89
2g71,-7.38989,-8.68852,8.31093,-2.50827,-2.41152,7.46
4c2v,-8.64674,-0.222047,-0.0665706,-3.78638,-2.47924,9
4y79,-8.2494,-1.20189,1.25686,-4.87824,-1.33363,7.96
1sb1,-7.82463,-9.94862,9.99311,-3.93389,-1.84273,6.89
3s75,-7.06665,-14.5215,11.6554,-1.34183,-0.766267,6.82
3afk,-6.09255,-3.76816,2.46013,-1.85547,-0.836541,3.6
4agc,-9.87095,-3.99922,3.59467,-5.00082,-2.37307,10.7
2uwo,-8.81417,-6.24054,6.00977,-4.84132,-1.64958,8.7
1bnq,-8.01683,-8.31704,5.6394,-2.16622,-1.08046,9.49
1ro7,-12.6124,-29.3795,26.5227,-4.89816,-2.7649,3.18
4u0f,-6.62385,-3.77372,3.44766,-3.06559,-1.13969,5.92
2vsl,-6.94734,-18.2096,16.7614,-1.82878,-1.5779,8.4
3zk6,-7.50482,-4.39429,4.54097,-3.9069,-1.65208,6.34
2r3w,-10.0928,-8.76628,8.17081,-5.29471,-2.11009,6.89
3ucj,-8.08883,-16.1444,12.8817,-1.45938,-1.27427,6
4rlw,-6.08684,-1.02167,1.18818,-3.08586,-1.07498,4.87
1wn6,-10.2523,-27.1683,24.8383,-3.90683,-1.92291,4.68
1hi3,-6.0506,-58.4409,56.1644,-1.18937,-0.492263,4.19
1str,-8.54203,-5.06799,4.48952,-4.5324,-1.33866,4.77
1sbg,-9.6396,-1.04658,1.05147,-5.27187,-2.28011,7.74
1w3j,-4.59271,-6.40907,5.82093,-0.876239,-1.03582,6.32
4i5c,-7.94036,0.543484,-0.872457,-3.90851,-1.61037,8.82
1gja,-7.26765,-13.8087,12.2597,-2.69431,-0.931872,5.42
4aq6,-8.31418,-24.9379,20.5745,-0.893347,-0.964872,4.8
2whp,-4.50504,-3.04786,3.37998,-1.6723,-1.07234,4
2x7t,-7.38279,-10.9001,9.40195,-2.58044,-1.21166,6.63
3nim,-7.8741,-38.6682,36.7282,-2.15372,-1.6879,4.75
3d6o,-4.59187,3.63743,-4.20746,-1.40193,-0.527401,4.11
1i9q,-7.04492,-10.6901,6.91408,-0.181486,-0.994856,8.41
4b5w,-4.87719,-8.99137,5.34747,1.82977,-0.970548,3.33
4p6x,-8.642,-2.43095,2.32381,-4.34423,-2.09812,7.04
1o0f,-7.23519,-55.7039,53.7999,-2.37797,-0.860778,5.3
2f80,-9.40028,-2.79868,2.73062,-4.81729,-2.42242,8.18
3ekr,-6.88294,0.199831,-0.714546,-2.97095,-1.30476,7.52
3ryx,-5.63508,-5.55976,5.2399,-2.13727,-1.08544,8.14
3ikd,-7.023,-30.3536,29.7479,-3.06976,-1.25498,6.75
2oym,-7.81715,-12.8191,11.5974,-3.00938,-1.49353,5
2e5y,-9.23213,-66.3064,63.0311,-2.65264,-1.21174,5.85
1mfd,-6.45413,1.05191,-1.53832,-3.03941,-0.835804,5.31
5ahw,-8.0288,-8.05675,7.1706,-3.29085,-1.75928,5.17
3t0x,-9.52426,0.209119,-0.572235,-5.3388,-1.72984,8
3ttm,-6.60421,-24.5435,22.7878,-1.55117,-1.20487,8.52
1xgi,-3.5085,-13.3335,12.4724,0.452204,-1.00709,4.85
2qi3,-9.10841,-2.83219,2.71908,-5.09131,-1.81147,10.2
3o75,-3.92704,-32.4906,29.4933,2.63971,-1.47692,6.68
3p3g,-8.76163,-4.12133,2.78197,-3.35681,-1.97296,9.74
3zdh,-6.60547,-4.4699,4.25475,-3.24524,-1.05258,7.35
3g3r,-11.1861,-145.499,137.591,-0.174971,-1.01052,6.48
4fht,-6.29503,-13.2675,11.0077,0.192836,-2.13556,6.17
1uwf,-6.69898,-6.21187,4.12589,-1.22734,-1.29314,6.82
3tk2,-6.09004,-3.36911,2.69472,-2.27196,-1.05118,4.62
4lhm,-6.51068,-1.08872,0.592924,-2.77286,-1.14952,3.39
1ua4,-6.45175,-1.9348,1.12727,-1.77387,-1.77784,4.22
1xbo,-9.20167,-16.7489,15.5869,-4.3659,-1.5812,6.04
4bco,-7.59632,1.02658,-0.600623,-4.05389,-1.87587,6.88
2vpo,-7.04234,-12.6629,11.4189,-2.5115,-1.19433,5.42
1igb,-12.1994,-11.7269,3.25309,-0.292305,-1.34081,6.4
4kcx,-6.38215,3.60234,-3.32286,-3.36521,-1.2039,4.43
2bak,-9.45919,-3.98646,3.9195,-4.70463,-2.59509,7.43
3da9,-7.61194,-3.12607,2.92544,-3.65462,-1.66419,5.51
4km0,-6.80465,-7.13992,6.13509,-2.5209,-1.18641,6.04
3t85,-6.94457,-7.83642,6.52189,-2.62625,-0.911274,7.95
1xq0,-6.93333,-11.2469,9.46189,-1.9875,-1.06832,6.34
3adv,-4.64727,1.50682,-1.62055,-1.74179,-0.699233,3.03
3nq3,-5.307,-1.60022,1.92084,-1.87005,-1.66507,3.78
4o3c,-6.97019,-11.3129,9.36025,-1.61278,-1.31224,2.59
4kiu,-8.11535,-32.7329,31.246,-2.76838,-1.76758,3.85
4ewn,-7.22692,-19.2794,18.1702,-2.95827,-1.06689,6.7
1m7y,-11.8739,-32.8746,28.4477,-2.74937,-2.60501,10.96
3cd0,-9.27002,-11.4949,10.1705,-3.72952,-2.12362,7.57
4ieh,-11.1869,-10.2164,10.1207,-6.83864,-2.16004,7.85
1thz,-4.69495,-14.7252,14.0951,-0.437748,-1.53459,5.15
1zge,-7.16338,-13.9099,11.3388,-1.66375,-0.836035,7.3
4bt4,-9.73422,-19.8989,14.624,-0.547061,-1.81979,3.34
1gnm,-5.23936,-8.42595,7.49027,0.439195,-2.65036,6.25
3zpu,-11.8645,-3.37828,2.96248,-6.62466,-2.73154,8.38
3vw1,-6.3485,1.75195,-0.843385,-2.58779,-2.57676,4.67
2tpi,-7.63936,-12.3672,11.1546,-2.83675,-1.49752,4.31
4q19,-5.82606,-7.57595,6.01535,-0.780803,-1.39228,8.05
1w3k,-6.74881,-5.9445,3.99627,-1.365,-1.34307,4.3
3b3s,-3.13078,-3.5428,3.91843,-0.65376,-0.760142,2.55
1d3d,-9.22979,-10.7998,10.415,-5.1101,-1.64242,9.09
3ery,-11.2397,-11.7341,10.0219,-3.82912,-3.6059,5.66
1p57,-3.21583,-11.836,9.8185,1.81917,-0.924999,4.4
2h4k,-5.36159,-25.9902,25.1029,-1.20402,-1.17775,5.49
2c80,-8.8307,-20.968,18.376,-2.1307,-2.01545,5.33
4j45,-7.20155,-22.9589,21.4147,-2.48275,-1.08206,5.77
4tz2,-4.60303,-2.34412,2.22439,-1.38486,-1.00594,3.46
3hvj,-15.7857,-20.623,14.5948,-5.10517,-2.55977,8.7
2f1g,-6.88592,-2.15506,2.24794,-3.13685,-1.74944,7.54
1atr,-12.4866,-45.5622,41.2052,-4.28445,-1.75266,6.96
1ivp,-2.39161,-9.74474,9.01907,3.4718,-3.04523,7.52
3w9k,-7.65971,-7.43743,7.39778,-3.59903,-1.92852,6.32
2cbz,-13.3465,-70.0191,62.7002,-2.83047,-1.10467,3.93
4ggz,-8.39369,-6.06215,5.08446,-3.70797,-1.61551,10.18
2pvu,-7.53452,-14.608,12.3523,-1.7131,-1.47319,6.31
1r9l,-5.38861,-5.3858,5.09357,-2.0225,-0.981373,5.4
3n9s,-12.8972,-54.1634,46.4114,-1.10056,-1.95207,5.26
3c84,-7.31206,-2.41087,2.60336,-3.88184,-1.53019,7.85
3gdt,-5.03192,-27.7814,25.9706,-0.591065,-0.537532,7.19
4dfg,-11.1038,-1.43296,1.13234,-6.40422,-2.30644,11.74
3suw,-7.04851,-9.57433,8.44826,-2.8047,-1.02523,4.7
1rr6,-7.33953,-5.69622,5.19425,-3.51614,-1.22891,10.25
1gj6,-8.34018,-12.0426,10.4072,-3.16827,-1.44407,7
1lvu,-8.45228,-32.2336,29.928,-2.56831,-1.48583,5.32
2ewa,-8.10747,-4.38775,4.31661,-3.97339,-1.97044,7.94
4mo4,-5.75842,2.61478,-3.22139,-2.00756,-1.05174,4.22
4mn3,-12.6838,-11.0237,10.0368,-7.16479,-2.43968,5.75
1kyv,-8.96831,-3.794,3.11015,-4.29114,-1.90082,5.92
4oc0,-8.68756,-18.6908,16.6588,-2.22017,-2.34297,6.5
1qxk,-9.11945,-23.5892,22.5781,-4.18676,-1.82905,5.05
4qtl,-7.19531,-10.1928,7.54705,-0.887626,-1.56943,6.92
1olu,-13.8648,-77.1009,71.7741,-4.38582,-2.05973,4.41
4pnu,-7.06508,-11.7204,10.8347,-2.53902,-1.5479,4.89
3s76,-6.69435,-14.8425,12.1831,-1.29052,-0.65188,5.05
3buh,-5.20788,-8.11367,7.57453,-1.73175,-0.84448,3.66
2h6b,-6.02339,-25.521,23.2618,-0.269693,-1.40192,5.39
2yay,-7.58688,-91.3995,80.785,7.58531,-2.46517,6.1
2wly,-8.09285,-14.025,13.0806,-3.31236,-1.74352,6.6
2csn,-5.78922,-5.63026,5.57036,-2.69577,-0.941044,4.41
2j4g,-7.78071,-11.6959,10.3009,-2.49393,-1.79926,6.6
4p6c,-6.81188,-18.1484,15.3406,-0.536358,-1.37519,4
4wr7,-8.68032,-14.4932,10.9774,-1.79635,-1.27564,11.7
2i3i,-8.22395,-13.858,12.7391,-3.5434,-1.46913,7.3
1stc,-7.97505,-7.76697,7.2513,-3.09961,-2.26726,8.1
6upj,-5.93169,-0.413075,0.356981,-2.69697,-1.08611,6.32
1wht,-5.52733,-16.2051,14.3718,-0.287821,-1.31373,3.7
1o1s,-7.89528,-56.9245,55.0727,-1.68521,-2.26573,7.31
4b1j,-11.8745,-15.1169,14.0178,-6.42722,-2.25563,7.3
3g2y,-3.9653,-5.37832,5.09581,-0.777826,-0.812458,2
3kgu,-5.49722,-8.58358,8.23314,-2.1961,-0.858177,5.92
5upj,-6.31872,-0.292377,0.0426043,-2.38385,-1.59259,7.12
1pvn,-9.05125,-25.6385,23.3784,-2.55345,-2.14518,9.82
3su2,-10.9192,-12.8619,12.4527,-6.08628,-2.33128,7.35
3sue,-10.6493,-12.6013,12.1407,-4.95083,-3.14533,9.08
4i74,-7.52934,-14.3803,12.1719,-1.39165,-1.83673,6.72
2g9q,-4.93616,-1.89822,0.808112,-0.774724,-0.978814,6.4
1rd4,-7.79508,-0.927676,1.23466,-3.6447,-2.36485,7.74
3wtm,-6.77421,1.21124,-1.18327,-3.27564,-1.43404,7
3ama,-7.94653,0.425958,-0.656842,-4.18997,-1.43317,6.53
4eb8,-8.18403,1.78975,-2.28351,-3.91867,-1.67908,9.82
3ujb,-10.048,-9.86201,8.39728,-4.5441,-1.94664,5.1
1dhj,-8.10124,-24.1166,23.1085,-3.59947,-1.40112,6.55
4mpn,-6.34879,-4.42645,4.03661,-2.85198,-1.01446,6.62
1hnn,-5.80093,-13.5012,13.2137,-2.23243,-1.18849,6.24
3g0i,-5.00961,-4.53353,3.73969,-0.673764,-1.4495,3.6
2r3t,-10.3912,-11.6938,10.918,-5.1268,-2.39611,5.85
4ly9,-10.9321,-8.65729,8.37967,-6.50867,-2.05334,8.15
1b6l,-8.68285,-7.30641,7.05013,-4.40945,-1.92461,8.3
3dd8,-7.63173,-14.3169,11.7135,-1.83924,-1.09652,7.85
3hb4,-8.48809,2.22274,-2.1041,-4.80772,-1.70649,9.05
3oil,-8.25726,-7.13097,4.70415,-2.27493,-1.463,5.68
1hxb,-10.256,-10.6985,10.8449,-5.37993,-2.93,9.92
3m1k,-5.20708,-3.65009,2.51562,-1.34299,-0.637114,5.39
3pfp,-11.5692,-81.5847,75.5089,-1.88996,-1.51096,6.44
3suv,-6.80412,-8.7222,7.63594,-2.57066,-1.05469,4.55
3a6t,-6.93534,-1.06986,0.731278,-3.21068,-1.29357,7.28
3wmc,-6.53339,-13.1095,12.7267,-2.77938,-1.27867,6.51
4k0o,-5.96196,-3.92322,3.17497,-2.32895,-0.792244,3
4dq2,-11.7209,-16.1296,14.9377,-5.91317,-2.52329,7.52
1jq8,2.03297,2.18011,-1.53751,6.74975,-3.26687,6
2fpz,-5.10268,-7.01533,6.37655,-1.68652,-0.684871,3.96
1os0,-11.7032,-14.2147,10.1076,-3.90469,-1.59893,6.03
1v0k,-6.42776,-7.15408,5.81196,-1.95016,-1.04296,5.1
3m6r,-9.21343,-7.35924,4.90121,-2.3911,-2.27179,7.49
4y59,-4.22987,-1.87283,1.2633,0.141421,-1.66925,5.24
2rfh,-5.08265,-10.977,10.1585,-1.30103,-0.870608,6.82
4g8m,-7.24615,-12.8251,10.5796,-1.35857,-1.5495,7.89
2vmd,-4.52446,-5.89821,4.6991,-0.615514,-0.617326,3.02
4tqn,-6.58617,-5.15822,4.76616,-2.99483,-1.10678,6.11
3ip8,-6.13784,-24.5883,22.2944,-0.51013,-1.24137,2.28
2bo4,-4.13842,-33.9967,33.0942,-0.339628,-0.803784,4.61
3sut,-8.12355,-7.53791,5.736,-2.51814,-1.71099,7.85
1f57,-2.90988,-8.2518,8.77657,-0.748912,-0.593227,5.64
2a14,-10.3577,-1.92759,0.207637,-4.34666,-2.19861,5.7
1q8w,-6.7644,-10.8167,10.331,-2.8191,-1.36709,5.24
1yej,-10.4245,-27.9864,25.6713,-4.45398,-1.56285,7.46
4q7s,-6.88631,-16.1133,13.6002,-1.70728,-0.573393,4.42
1bnn,-7.36917,-10.6301,7.68493,-1.10816,-1.22329,10
1c1u,-8.6983,-11.9353,9.31126,-3.11946,-0.862297,8.25
4nra,-4.46055,1.93557,-1.96542,-1.87234,-0.465852,4.19
2x96,-14.0229,-23.069,17.5869,-3.55173,-2.89656,4.03
4nl1,-4.12635,-3.46655,3.49975,-1.44197,-0.62507,3.89
1k6p,-10.8405,-6.67249,6.81877,-6.29983,-2.59442,7.36
2xye,-9.97847,-5.21926,4.88717,-4.2862,-3.26767,8.34
1fzj,-13.9955,-17.6313,15.3611,-6.80811,-2.82472,8.1
1ec0,-12.3505,-4.91179,4.51696,-6.72349,-3.13968,8.49
1t4v,-6.28927,-3.40833,2.82642,-2.17457,-1.44028,7.68
3s43,-9.24166,-3.00733,2.84998,-5.02816,-1.96364,8.6
4jym,-4.0587,2.23395,-2.03917,-1.34706,-0.813905,5.04
3l7d,-9.29889,-8.1188,7.82767,-4.2653,-2.64995,2.18
4cd5,-8.50613,-15.0009,12.4933,-2.52311,-1.3829,6.71
2qfo,-4.64698,1.40324,-1.37185,-1.88493,-0.700929,4.7
2hnx,-5.46614,-8.34659,7.62486,-0.883467,-1.76842,7.08
1dy4,-7.60949,-15.9074,15.0589,-3.55192,-1.11662,4.36
3s8l,-4.8045,-9.12965,8.54514,-0.97323,-1.15424,5.64
1rbp,-7.79376,-0.596342,0.981576,-4.38516,-1.70132,6.72
3u8j,-6.42662,-3.67515,3.24984,-2.72146,-1.18734,8.51
1x1z,-8.88938,-26.6202,23.8025,-2.337,-1.64222,11.06
3pcn,-6.72896,-42.211,34.381,4.61425,-1.42073,3.66
4avh,-7.05796,-5.94139,4.16685,-1.92131,-1.2696,7.23
1xge,-5.39246,-15.9133,15.2626,-1.87321,-0.776048,4.68
4qll,-10.643,-8.7362,6.75746,-4.48599,-2.08573,3.38
1xws,-7.99391,-13.4809,13.2816,-4.13805,-1.56402,8
2p2a,-9.31347,-9.95152,8.48932,-3.15857,-2.60019,6.12
1mai,-7.99533,-96.8767,93.1221,-1.28403,-0.864146,6.68
2pyn,-10.3541,-8.67709,8.45007,-5.70549,-2.32909,7.57
3p8o,-10.6799,-7.06544,6.1424,-5.51755,-2.14684,8.72
1qbs,-11.0343,-3.4153,3.25899,-6.32921,-2.45632,9.47
3u7m,-10.2072,-15.9053,11.9646,-2.20228,-1.97171,7.45
3ebo,-6.13392,-0.160067,0.207832,-3.24911,-0.840061,4.72
5aut,-6.87199,-3.87656,3.78235,-3.37698,-1.30829,5.17
4o07,-9.58586,-1.92832,1.87313,-5.56039,-1.87776,7.38
2qg0,-7.64944,-2.16596,2.04952,-3.88544,-1.55505,5.72
1d4j,-11.7732,-4.95226,4.78707,-6.94648,-2.56898,8.36
1od8,-6.74082,-4.28962,3.33487,-2.56504,-1.12851,5.1
3r7o,-10.3822,-13.2499,12.5543,-5.60795,-1.98619,8.36
1bzj,-5.44868,-31.654,31.5015,-1.59974,-1.60401,4.66
3hcm,-3.35836,-3.52664,3.57422,-0.683958,-0.629473,3.3
1np0,-6.48584,-10.8774,9.48645,-1.57422,-1.42812,3.57
3nhi,-9.8123,-13.822,13.6866,-4.87438,-2.71,8.43
5e8f,-8.98823,-13.2383,12.0558,-4.04769,-1.66556,8.64
3pcg,-4.20481,-30.0887,23.4834,5.83077,-1.33778,2.3
1flr,-7.55404,-10.0507,9.28377,-3.622,-1.07256,10
1hps,-10.0085,-5.58921,5.00495,-5.0329,-2.2988,9.22
3d78,-5.56997,-6.42386,6.29362,-2.28189,-1.06534,7.64
4ymg,-9.55003,-13.1522,11.2797,-3.33117,-2.25391,4.68
2qw1,-3.04612,0.325323,-0.209008,-0.707447,-0.362474,3.9
3su1,-10.7651,-19.8675,19.193,-5.73399,-2.26408,6.68
3f8f,-7.9804,-13.1076,12.9014,-4.49474,-1.18694,6.63
4b5t,-7.73442,-26.4613,22.3683,-0.173412,-1.37601,3.33
4b2l,-5.08943,0.860608,-0.785452,-2.13685,-0.935218,3.24
4app,-9.63115,-11.7539,10.8388,-4.38097,-2.24255,7.19
5afv,-4.75525,-6.78995,7.02043,-2.00744,-0.885787,5.59
3v2q,-7.93658,-1.84168,1.16487,-2.77404,-2.39321,6.29
4n9c,-5.03409,-4.23081,4.42106,-2.13026,-1.00157,3.9
2fgv,-11.5336,-10.2721,10.2332,-6.56259,-2.83962,6.12
3acx,-8.62824,-2.49397,2.68681,-4.54997,-2.1786,5.7
4gfo,-6.26008,-1.0664,1.29919,-3.16062,-1.23974,6.62
2o0u,-9.30962,-1.64925,1.595,-5.31524,-1.84762,5.49
3agl,-13.9812,-25.5436,23.7354,-7.28245,-2.79801,7.8
4wt2,-10.5899,-7.44795,7.32801,-6.31648,-2.06096,10.42
4ty6,-9.18973,-7.7535,7.09385,-4.73072,-1.70685,7.52
4ysl,-6.55377,-9.7544,9.21848,-2.92551,-0.999836,5.8
3wtl,-7.43456,-3.59404,3.47113,-3.74687,-1.47226,7.04
3st5,-10.484,-3.02577,2.82878,-5.86227,-2.33225,11.3
5yas,-4.27672,-7.82242,7.19839,0.0890517,-1.64924,3.26
1m2x,-12.9974,-25.7501,17.351,-1.65697,-0.848947,4.15
3eko,-5.4678,-2.56037,2.26289,-2.20285,-0.874974,6.7
4x3k,-13.1727,-6.44654,5.41371,-7.68342,-2.36395,4.56
3dk1,-10.4883,-3.84563,3.66577,-5.87754,-2.33835,9.74
4rd3,-12.3549,-43.6963,38.9265,-3.73521,-1.7574,6.47
2jjb,-9.62494,-16.8889,14.1083,-2.83575,-1.91611,7.92
2uwp,-8.63308,-0.955489,1.00572,-5.13122,-1.45958,6.81
3qfz,-3.93123,-4.55986,2.9264,0.998195,-1.20345,3.24
3l0v,-10.0444,-7.99451,3.89697,-2.47283,-1.38153,7.64
4up5,-4.35756,-0.436109,0.45808,-1.55641,-0.730621,2.6
1q65,-7.68339,-17.0838,15.6079,-2.95898,-1.15596,5.46
2bvs,-7.41326,-1.65272,1.64698,-3.74286,-1.57215,4.1
1njd,-7.39751,-35.9645,34.5438,-2.50024,-1.38403,5.57
1c83,-6.91246,-20.5945,19.7729,-2.60718,-1.39117,4.85
4rrf,-7.7629,-6.72368,6.32095,-4.04795,-1.21971,3.62
2uyn,-4.68444,-3.53702,3.15429,-1.17027,-1.03887,2.7
4del,-11.2406,-40.6533,34.1479,-1.13514,-1.50753,7.68
2jgs,-6.73522,-5.26475,4.47988,-2.48578,-1.37205,6.62
4k0y,-7.06347,-7.68497,7.45141,-3.59825,-1.13915,7.82
4c9x,-8.29167,-12.5586,11.7147,-3.49804,-1.8572,7.32
2qta,-15.0502,-71.5128,65.6601,-4.74352,-2.36144,5.76
2g94,-11.3731,-7.60324,6.6978,-5.00863,-3.35939,9.52
3hl8,-5.77977,-1.30657,1.16343,-2.73908,-0.805044,4.49
3i9g,-7.94739,-21.5418,16.7947,0.795435,-1.90328,8.96
3ip9,-3.31853,-12.428,10.9061,1.31902,-1.02309,5.62
4q7v,-6.25217,-14.5909,12.7505,-1.82068,-0.498585,3.59
3nuo,-9.99873,-2.54215,2.46408,-5.56563,-2.26253,9.8
2avs,-12.1058,-8.3304,8.13358,-6.93109,-2.88542,7.57
1bma,-7.7258,-0.951933,1.01691,-3.58942,-2.10885,4.59
4ddy,-6.81494,-7.64758,6.83359,-2.72784,-1.1806,5.62
1qb6,-7.03449,-11.211,9.82186,-2.50566,-1.04719,6.06
3ffp,-8.15344,-12.9723,10.394,-2.49167,-0.990919,7.14
4acc,-7.08596,5.96542,-6.14077,-3.76588,-1.05222,7.7
4ha5,-6.27014,-4.28689,3.20893,-1.94167,-1.15799,7.24
2x91,-11.3423,-19.8776,15.5837,-3.19634,-1.75947,6.74
1hvj,-12.1644,-3.53345,3.50026,-7.53963,-2.49904,11.4
3g2l,-8.2463,-5.86211,5.13739,-3.58076,-1.84831,3.87
2aog,-14.7735,-15.9136,14.233,-7.93324,-3.06719,6.28
4el0,-8.6698,-6.84158,5.87657,-2.95803,-2.65425,4.49
2yix,-9.57348,-2.20324,1.86244,-4.89743,-2.24275,8.48
1no6,-5.6716,-32.7204,31.3857,-0.837835,-1.40651,4.41
4zl4,-11.6198,-9.6576,8.04185,-5.43467,-2.47684,7.86
3ebl,-7.96583,-6.79929,6.38203,-3.74059,-1.71547,6.3
1m0b,-9.60373,-13.9901,13.0051,-3.36912,-3.1571,8.82
3zyu,-6.98565,-3.71421,3.71177,-3.84176,-1.04895,7
3ohi,-5.68199,-59.6408,55.3443,2.37884,-1.67179,4.85
1g46,-5.6696,-7.32473,6.00853,-1.2027,-1.05819,8.8
1nw4,-7.18278,4.99489,-5.51004,-3.30325,-1.27187,9.07
4ngp,-12.8138,-42.732,39.6226,-5.35406,-2.25786,7.96
1qbo,-7.64784,-14.9487,13.6012,-3.01679,-1.19101,7.74
2w5g,-7.06506,-54.1273,52.0129,-2.14142,-0.71675,6.07
4jkw,-4.769,-9.4159,9.58355,-2.30591,-0.538221,4.16
1x39,-8.22529,-16.2438,14.0204,-2.33448,-1.57487,9.22
3jdw,-1.73544,-18.9505,16.587,3.46969,-0.749121,3.6
3hek,-7.73622,4.60604,-4.81843,-3.71327,-1.71805,8.27
4fai,-8.48349,-6.20885,3.8243,-2.97731,-1.02911,6.99
3qx9,-7.59512,-42.248,41.3226,-3.60461,-0.972682,4.05
4oc1,-9.39661,-16.2723,14.6955,-3.0432,-2.68405,6.6
3hzk,-5.39577,-27.8783,25.6867,-0.20233,-0.909331,6.7
2ybu,-7.65228,-4.99398,4.3817,-3.52506,-1.42244,6.38
1lol,-6.95789,-23.0745,21.6027,-2.47542,-0.918094,6.39
2v2c,-5.29195,-23.1874,21.9154,-1.12685,-0.800552,3.41
3obu,-9.91123,-16.1978,15.3533,-5.01509,-1.95917,4.3
1y3v,-7.96831,-10.8934,9.89616,-3.5565,-1.32208,5.64
4o09,-8.99622,-2.00644,1.97488,-5.13323,-1.73892,7.7
3cyw,-6.37539,1.0835,-1.2912,-1.62602,-2.44916,7.77
2qi0,-9.2399,-1.45724,1.56319,-4.54241,-2.71093,7.38
3bxg,-8.50825,-27.8794,25.3334,-2.40428,-1.46546,4.96
1c86,-6.79108,-23.226,21.7384,-1.75896,-1.45204,4.7
2gz2,-7.68178,-36.1134,34.5397,-2.90441,-1.11122,5.22
4zzd,-7.5221,-11.2986,11.0658,-4.19257,-1.00418,6.6
1uho,-7.84591,0.561884,-0.652505,-4.28773,-1.37505,9.22
1qft,-6.39725,-29.6828,27.5672,-1.18469,-1.00443,8.77
3u7k,-9.8449,-9.13641,6.84334,-3.24556,-2.21376,7.07
1a28,-8.78969,-1.74608,1.78533,-4.54429,-2.19215,8.29
