name,Gold.Goldscore.Fitness,Gold.Goldscore.Internal.Vdw,Gold.Goldscore.Internal.Torsion,Gold.Goldscore.External.Vdw,Gold.Goldscore.Internal.HBond,Gold.Goldscore.External.HBond,affinity
1gi4,45.9087,-2.3101,-3.5981,31.3082,0.0000,8.7683,7.19
1od8,48.9603,-6.9088,-1.8597,31.7043,0.0000,14.1354,5.1
1ezq,109.9150,-3.4003,-7.2333,69.9633,0.0000,24.3490,9.05
1t7j,68.6167,-0.0056,-9.6818,53.0816,0.0000,5.3169,8.7
2mas,40.3289,-8.9351,-1.0500,27.1126,0.0000,13.0342,7.52
2bmk,71.8314,-12.7084,-6.5741,36.1131,0.0000,41.4584,5.62
1ew9,20.1277,0.8453,-2.2396,5.8861,0.0000,13.4286,3.22
2a4m,36.8853,-0.5292,-1.5626,24.5668,0.0000,5.1977,4.52
1laf,93.1806,-10.3819,-3.0610,38.8435,0.0000,53.2136,7.85
2cc7,39.9445,-0.9716,-0.7270,27.5292,0.0000,3.7905,8.01
1pxp,60.7215,0.5938,-5.8401,46.2733,0.0000,2.3420,6.66
1cps,58.8790,1.1995,-2.5163,24.5347,0.0000,26.4605,6.66
1b38,95.2218,1.6224,-5.4659,47.4869,0.0000,33.7708,6.6
2d1n,83.7315,-5.4716,-7.8314,63.9162,0.0000,9.1498,8.15
2j7b,46.1408,-4.4696,-4.3262,26.5357,0.0000,18.4500,6.62
1efy,48.8620,-0.5434,-2.8903,36.3438,0.0000,2.3230,8.22
1nq7,56.7187,-7.0158,-4.6447,46.7824,0.0000,4.0535,6.8
1w3j,38.3202,-3.7958,-2.6617,22.8308,0.0000,13.3853,6.32
1v2s,34.5638,-0.5452,-1.9747,23.8556,0.0000,4.2823,4.17
1mrx,90.1649,1.0212,-10.7058,65.1023,0.0000,10.3338,7.26
1lyx,40.9934,1.6533,-1.1078,21.3343,0.0000,11.1133,4.54
1jqy,22.5484,-29.9364,-11.6917,35.2706,0.0000,15.6793,4.92
3pcf,36.0289,0.2663,-2.5021,17.7920,0.0000,13.8009,6.05
1m7d,52.4161,-7.1458,-13.4672,44.5514,0.0000,11.7709,6.23
1e6s,45.2455,-3.3155,-3.4125,24.7759,0.0000,17.9066,3.22
1hii,83.4015,-9.1425,-11.7433,65.8225,0.0000,13.7813,7.28
1ua4,61.4057,1.2804,-1.8149,38.4955,0.0000,9.0088,4.22
1hvh,52.9923,-10.3984,-9.3086,48.0034,0.0000,6.6947,7.96
2aoe,96.8023,-19.5132,-18.2976,78.3719,0.0000,26.8517,7.62
1gnn,65.0785,-12.4472,-14.0812,54.7852,0.0000,16.2773,5.68
1ghz,40.9305,0.0732,-4.0528,28.2682,0.0000,6.0413,4.8
2fqo,49.1590,-5.6289,-5.0273,32.0668,0.0000,15.7233,6.43
1d3d,97.4513,3.2756,-7.1645,63.2845,0.0000,14.3240,9.09
1oyq,71.4214,1.1673,-6.6927,45.7000,0.0000,14.1093,6.96
2avo,92.2313,-9.5488,-7.2835,74.0544,0.0000,7.2388,8.85
1ajn,29.4116,-3.6049,-3.7588,22.0218,0.0000,6.4953,2.63
1v0l,62.2948,-7.2651,-1.4482,31.3628,0.0000,27.8842,7.55
1wc1,133.0863,2.0692,-8.3104,42.9696,0.0000,80.2442,4
1qf0,89.9181,-2.8191,-6.2009,60.4864,0.0000,15.7694,7.38
1pgp,38.1348,-0.3083,-6.2085,21.2601,0.0000,15.4189,5.7
1tq4,114.6504,2.9540,-4.9198,49.8916,0.0000,48.0153,6.19
1mes,90.3796,-7.0603,-5.6852,64.7278,0.0000,14.1244,7.7
1a4k,50.9458,3.0363,-6.8991,38.5519,0.0000,1.7999,8
1jak,55.6119,-9.2611,-7.9161,38.4217,0.0000,19.9593,5.57
1mrw,85.5951,-3.0340,-13.9173,67.1776,0.0000,10.1773,9.7
1jmg,62.3764,-0.1446,-4.9935,34.6150,0.0000,19.9188,6.07
2j4i,81.3206,-2.3005,-8.6832,65.8610,0.0000,1.7454,9
1v2l,35.9102,-4.3497,-0.8257,24.5059,0.0000,7.3901,4.29
1g85,14.6171,-6.5114,-4.1320,18.3713,0.0000,0.0000,5.48
1kyv,64.4249,-11.1836,-8.9473,50.3055,0.0000,15.3857,5.92
1ejn,73.3496,-1.8274,-2.9759,48.5814,0.0000,11.3535,5.62
1fl3,54.6164,-6.9166,-6.2900,49.3259,0.0000,0.0000,6.8
1br6,62.9540,0.7969,-1.0292,38.1501,0.0000,10.7299,3.22
1jyq,135.2154,-0.5780,-16.4854,69.7426,0.0000,56.3827,8.7
2avm,112.3438,-14.3831,-15.2853,83.1960,0.0000,27.6178,5.7
1p19,42.5716,-1.2299,-5.9430,28.8292,0.0000,10.1042,4.11
1fkh,49.3860,-4.7421,-13.4789,48.3897,0.0000,1.0711,8.15
2f8g,86.0975,3.0833,-8.7742,59.9579,0.0000,9.3463,8.7
1o3j,36.8100,-5.9425,-3.9511,31.5417,0.0000,3.3338,6.77
2bal,46.5660,0.9965,-10.7348,37.2294,0.0000,5.1140,6.31
1y3p,40.7238,-18.4873,-20.5643,50.7771,0.0000,9.9569,4.82
2tpi,61.0122,-5.2155,-4.0567,37.8172,0.0000,18.2857,4.31
3pcg,34.0705,-0.2957,-2.4330,22.4062,0.0000,5.9907,2.3
1pdz,24.6264,-0.2914,-1.5712,14.0496,0.0000,7.1707,3.7
1mq5,86.5830,-2.7822,-10.1838,68.3418,0.0000,5.5791,9
1igj,39.0398,-9.3039,-5.3630,39.0594,0.0000,0.0000,10
1ctu,63.1051,-12.2117,-1.6615,39.9957,0.0000,21.9843,11.92
1qbo,44.4441,-22.1256,-9.2151,48.5648,0.0000,9.0082,7.74
1jcx,4.0795,-61.1323,-19.4959,37.6383,0.0000,32.9551,5.15
1bdq,75.2445,-0.3765,-13.1885,58.8161,0.0000,7.9375,6.34
1nw7,69.1257,-7.9767,-4.2319,40.6497,0.0000,25.4409,5.09
1n4k,71.8635,1.2362,-7.8774,29.0258,0.0000,38.5942,10.05
1k1m,65.1822,-6.9253,-8.2812,45.7483,0.0000,17.4847,7.4
1v2r,73.4172,-0.8623,-7.8139,44.9652,0.0000,20.2662,3.55
1ikt,44.6371,-14.4296,-9.6240,49.9013,0.0000,0.0764,3.4
1ele,44.2402,-7.0994,-6.5582,39.5021,0.0000,3.5825,6.85
2cbu,70.9708,-3.7645,-3.1186,29.2638,0.0000,37.6161,5.68
1g3d,19.3792,-11.9936,-7.1917,25.1404,0.0000,3.9964,5.55
1nu3,29.5686,-2.4678,-1.1690,24.0039,0.0000,0.2001,4
1c5c,61.5654,-4.5590,-11.3694,37.8992,0.0000,25.3824,6.96
1tng,36.1073,-3.4646,-0.4156,22.7896,0.0000,8.6519,2.93
1c5x,53.4821,-3.6728,-0.0090,34.4024,0.0000,9.8605,6.68
1ch8,126.3433,-1.7864,-4.1930,52.0569,0.0000,60.7445,7
1i80,47.3309,-0.0000,-0.0000,24.2407,0.0000,14.0000,6.41
1qy2,32.6676,0.3086,-0.4786,23.8819,0.0000,0.0000,5.74
2fqx,73.3447,-3.0749,-5.5639,40.8294,0.0000,25.8430,7.15
1yda,32.0153,-0.2151,-3.3522,21.7364,0.0000,5.6950,6.55
456c,68.5615,4.1276,-6.2785,48.6348,0.0000,3.8395,9.77
1tom,76.9777,-4.0639,-3.9863,49.5900,0.0000,16.8415,8.3
1h1d,55.8133,-3.1049,-5.3035,27.4461,0.0000,26.4833,8.22
1oba,14.3705,-6.6206,-1.6878,16.4937,0.0000,0.0000,2.44
1j14,35.0918,-0.8267,-2.4113,24.8959,0.0000,4.0980,4.49
2f6t,101.8098,1.5848,-1.5149,43.1580,0.0000,42.3976,4.62
1px4,43.7153,-6.8229,-6.0894,26.9217,0.0000,19.6103,3.23
1lrh,51.4448,-1.2028,-1.0356,26.0346,0.0000,17.8857,6.82
2j7f,53.4616,-5.1491,-2.6001,31.7809,0.0000,17.5121,6.35
1thz,56.8855,4.4281,-14.3395,40.3738,0.0000,11.2829,5.15
1xkk,81.5069,-11.8422,-9.0003,72.9814,0.0000,2.0000,8.52
1li2,26.0735,-1.5326,-0.1164,19.3105,0.0000,1.1705,4.04
1ydk,73.5603,-6.8475,-7.7685,39.5515,0.0000,33.7930,5.89
2cex,38.6797,-5.3524,-8.4835,23.4193,0.0000,20.3141,4.7
2fzk,49.9948,-3.9428,-14.6651,33.8259,0.0000,22.0922,3.6
1o3i,39.1465,-11.3035,-3.1768,33.3547,0.0000,7.7641,7.3
1bnu,48.9990,-7.1396,-4.6930,32.4883,0.0000,16.1602,9.7
1izh,100.4781,-9.3492,-11.1059,79.6296,0.0000,11.4425,7.7
2gzl,79.2413,-5.4303,-25.3160,67.4925,0.0000,17.1854,4.82
1hi5,54.8168,2.5185,-4.6138,26.7721,0.0000,20.1006,4.04
1fm9,106.7870,3.0631,-6.8852,80.4430,0.0000,0.0000,9
2a5c,37.0495,-1.0803,-2.4148,27.9894,0.0000,2.0593,4.62
1lee,70.6014,-7.5947,-11.1428,63.3305,0.0000,2.2594,7.74
1kdk,58.2639,-8.4581,-0.9131,43.9306,0.0000,7.2305,9.05
1qbu,98.9200,-1.6523,-6.8018,66.9429,0.0000,15.3277,10.24
1o38,60.6706,-3.4669,-5.8585,40.6198,0.0000,14.1437,6.82
1m5w,24.4918,-17.2593,-4.1954,22.3563,0.0000,15.2065,4.27
1rd4,45.7794,1.5077,-28.0298,52.5829,0.0000,0.0000,7.74
1bxr,181.6286,2.2929,-4.5581,66.7665,0.0000,92.0899,3.4
1pyn,100.9749,2.8390,-8.5994,52.4629,0.0000,34.5988,5.49
2bpv,70.3951,-8.4581,-10.8361,58.7125,0.0000,8.9596,7.67
1lnm,51.8879,-13.5327,-1.0187,48.1559,0.0000,0.2251,8.7
2ces,56.6599,-3.2247,-2.6007,27.2757,0.0000,24.9812,7.25
2arm,16.0542,-1.7634,-17.2946,21.1275,0.0000,6.0619,8.13
1cgl,70.7457,-12.8792,-10.4170,55.6680,0.0000,17.4983,6.87
1elr,86.6752,-3.9813,-15.3714,50.9125,0.0000,36.0232,4.96
1ik4,50.3326,-0.1251,-2.8793,25.7697,0.0000,17.9037,7.41
1o2q,63.2281,-1.4793,-6.5966,39.6283,0.0000,16.8151,7.68
1tnh,35.2840,-2.6089,-0.3826,20.6156,0.0000,9.9290,3.37
1r9l,60.8763,-5.9456,-1.3821,28.8679,0.0000,28.5107,5.4
1ocq,59.7100,-8.8303,-5.9464,33.1439,0.0000,28.9139,5.19
1sqt,51.4524,-11.1681,-2.4438,42.9258,0.0000,6.0414,6.2
1ssq,49.7503,-1.6935,-1.2740,15.5748,0.0000,31.3025,6
1oif,56.3869,-3.7367,-3.8852,24.8150,0.0000,29.8882,7.72
1os5,47.2765,-15.3388,-3.7968,47.7872,0.0000,0.7046,6.85
1e1x,42.3667,-0.8149,-2.1370,30.3740,0.0000,3.5542,5.89
1xh9,105.1512,-5.0983,-10.7095,76.3199,0.0000,16.0192,7.77
1fpc,54.1254,-16.4812,-9.3107,51.9076,0.0000,8.5443,7
1b6l,77.5198,-9.0332,-5.9280,56.7905,0.0000,14.3940,8.3
1bnt,48.0363,1.0239,-10.1140,32.1946,0.0000,12.8588,9.8
1hbv,33.4812,-29.7547,-20.0232,57.8951,0.0000,3.6534,6.37
1bn4,55.4992,0.8543,-9.7873,32.3517,0.0000,19.9487,9.31
1wm1,44.7664,0.6119,-1.8450,24.2839,0.0000,12.6092,6.3
4rsk,37.6501,-0.7924,-1.4540,23.0933,0.0000,8.1432,4.32
1c1v,57.1615,-0.0731,-7.5763,34.4896,0.0000,17.3876,7.64
1i9m,48.3360,-7.3579,-3.9463,27.0825,0.0000,22.4018,8.48
1rbp,53.7388,-6.0661,-7.9731,49.2500,0.0000,0.0593,6.72
1x8r,140.4523,3.7443,-8.9169,56.5089,0.0000,67.9252,6.12
1x8j,30.5880,-8.3098,-0.6479,28.7605,0.0000,0.0000,6.96
1nfx,76.6224,2.1709,-4.9355,57.2638,0.0000,0.6493,8.52
1h1s,69.4515,-2.2211,-5.5976,50.7280,0.0000,7.5192,8.22
1g2o,69.4082,-4.6538,-1.2805,42.3673,0.0000,17.0875,10.55
1hi3,42.5113,0.3285,-4.2238,20.2870,0.0000,18.5120,4.19
1dzk,7.4948,-9.9917,-5.1046,16.4299,0.0000,0.0000,6.1
1rpj,70.1370,-6.1047,-7.9525,31.0347,0.0000,41.5216,6.48
1i00,42.5386,0.7840,-6.3010,30.7281,0.0000,5.8044,6.34
1qy1,36.8412,-0.0599,-0.4503,27.1647,0.0000,0.0000,6.52
1dy4,67.5160,-5.5597,-4.1674,42.4857,0.0000,18.8251,4.36
1pkx,84.2548,-1.8859,-6.7391,50.5556,0.0000,23.3658,6.92
1no6,50.4710,5.1272,-12.8988,26.2705,0.0000,22.1206,4.41
1w96,74.8608,-13.3947,-5.4067,61.5779,0.0000,8.9925,8.41
1e2l,57.8054,-0.7824,-2.1406,39.0390,0.0000,7.0497,4.29
1bnq,48.2254,-6.1228,-4.5575,34.2101,0.0000,11.8668,9.49
1fq5,101.1004,-8.4689,-8.2141,77.1680,0.0000,11.6773,8.4
1hvi,105.6311,-10.5732,-11.8329,83.2007,0.0000,13.6362,10.92
1ogx,36.5070,-3.6856,-1.3981,27.9195,0.0000,3.2014,6.09
1ugp,26.3958,-2.4496,-1.4878,14.4416,0.0000,10.4760,2.89
1dl7,52.3100,-11.7653,-4.6838,40.1841,0.0000,13.5060,6.49
1ppi,60.5023,-58.5581,-25.2406,73.8374,0.0000,42.7746,5.01
4er1,30.7121,-44.3493,-21.1267,63.9182,0.0000,8.3006,6.62
1yqy,60.5466,2.1702,-4.8683,41.8130,0.0000,5.7520,7.62
2bq7,77.4106,-5.2301,-7.3216,56.8860,0.0000,11.7441,7.05
1cnw,28.5810,-13.7458,-14.0239,29.8240,0.0000,15.3427,7.72
1uz4,42.1472,-3.1637,-1.6508,23.8851,0.0000,14.1197,3.4
1h0a,78.4068,-1.5746,-7.9018,29.4941,0.0000,47.3288,5.44
1ony,84.6263,5.7166,-19.2189,46.9017,0.0000,33.6387,6.77
1a1e,52.7468,-13.0231,-11.6430,43.8956,0.0000,17.0565,6
1amw,57.8019,1.9940,-5.9863,37.5657,0.0000,10.1414,4.54
2fw6,50.6418,-1.8235,-4.7916,23.5292,0.0000,24.9041,2.92
1bzj,61.8684,0.7859,-0.5079,32.2885,0.0000,17.1937,4.66
1o86,79.1216,-7.1273,-4.6816,45.3911,0.0000,28.5177,9.57
1gi1,41.7035,0.1148,-5.3866,30.7543,0.0000,4.6880,5.47
1qft,60.8070,-1.6434,-0.9311,26.1564,0.0000,27.4164,8.77
1v2t,68.0363,0.8776,-7.8545,40.2664,0.0000,19.6469,4.71
1gi7,35.1037,-3.8673,-2.2725,29.5818,0.0000,0.5686,4.51
1g4j,46.8778,0.5621,-5.3788,25.5137,0.0000,16.6131,8.7
1c70,102.7010,-6.6061,-8.0714,78.4690,0.0000,9.4836,10.3
1m2p,42.4822,-1.7796,-5.1225,32.2424,0.0000,5.0509,6.11
1g98,48.5202,-2.1290,-1.8817,30.9151,0.0000,10.0225,5.7
1duv,132.2880,-2.0359,-7.3917,49.7563,0.0000,73.3006,11.8
1ado,29.9571,-0.2316,-5.2418,20.2532,0.0000,7.5823,6
1cnx,39.0301,-9.9281,-8.4068,31.0647,0.0000,14.6511,7.37
1gaf,64.6560,1.0333,-4.8594,42.1732,0.0000,10.4939,8
1pzi,30.1131,-10.4349,-6.8724,23.9046,0.0000,14.5516,4.22
1k1l,60.9223,-5.2009,-7.7126,42.3711,0.0000,15.5755,6.9
1b6h,92.6224,-15.1471,-9.6294,57.9060,0.0000,37.7782,7.82
1bwb,120.0221,-8.6666,-10.6124,85.3561,0.0000,21.9364,8.42
1sdt,96.4625,-13.1601,-7.9472,80.1397,0.0000,7.3777,9.27
1c5n,35.8375,-0.8507,-2.6170,25.8492,0.0000,3.7626,4.7
1gja,47.7471,-3.3841,-7.8634,32.9052,0.0000,13.7501,5.42
1drj,56.9647,-8.7751,-8.7247,26.9283,0.0000,37.4382,7.4
2evl,73.8741,-29.6379,-16.4090,78.9946,0.0000,11.3034,6.7
1b52,96.1335,-13.2319,-7.5227,56.0590,0.0000,39.8069,7.12
2j2u,66.2059,0.4850,-12.5436,56.8753,0.0000,0.0610,7.33
1mai,59.5578,-1.9060,-6.8467,33.9894,0.0000,21.5750,6.68
1sqo,54.2583,-3.0726,-6.2108,40.6580,0.0000,7.6369,7.46
1hmr,39.3741,-18.9177,-7.0837,40.2777,0.0000,9.9937,6.55
1f4x,26.2796,-15.8363,-5.2988,30.1466,0.0000,5.9632,5.59
1tys,76.4148,-0.5538,-5.7723,38.1417,0.0000,30.2960,5.49
1p1o,74.2304,-2.6324,-3.0387,30.1293,0.0000,38.4737,5.76
1fzq,115.1469,2.1382,-4.5965,50.6024,0.0000,48.0270,7.62
1w5x,101.9601,-1.8817,-13.2537,79.4597,0.0000,7.8383,8.4
2amt,78.5521,-1.0901,-16.5760,52.9189,0.0000,23.4546,4.44
1lkl,85.4145,2.2311,-11.7612,47.7902,0.0000,29.2331,5.81
5std,63.8966,0.2394,-4.3320,45.0831,0.0000,6.0000,10.49
1gjd,42.7848,-14.8876,-8.3447,37.8413,0.0000,13.9853,5.22
2h5a,48.2964,-2.8830,-4.2710,26.0414,0.0000,19.6435,5.1
2ypi,35.5891,0.8296,-1.6732,16.0115,0.0000,14.4168,4.82
1n5r,33.8110,-5.6344,-2.4514,30.0668,0.0000,0.5549,5.66
2f7o,37.2948,-14.6125,-3.7170,17.4031,0.0000,31.6950,7.44
1srg,61.1232,-0.4200,-3.5099,43.1952,0.0000,5.6597,5.3
1jn4,83.9616,3.1348,-6.6593,54.9394,0.0000,11.9445,4.95
1eld,29.8120,-15.8338,-8.4980,37.7478,0.0000,2.2405,6.7
1zhy,40.1895,-20.0507,-5.3753,47.7204,0.0000,0.0000,6.52
2j79,45.7424,-5.9853,-3.7139,28.7113,0.0000,15.9636,5.96
1i5r,74.2381,-48.0432,-9.4694,94.3530,0.0000,2.0152,8.52
1o33,42.8957,-1.3915,-4.0363,28.8221,0.0000,8.6931,5.74
1ciz,78.6238,-7.8485,-6.5518,66.1151,0.0000,2.1158,7.44
2aqu,77.4760,-20.4542,-12.4617,73.6446,0.0000,9.1304,9.32
1zpa,35.9773,-29.3106,-27.9781,63.2691,0.0000,6.2710,8.4
1ax0,36.0289,-5.9189,-3.8362,24.2029,0.0000,12.5050,3.13
2hf8,166.3488,-1.0609,-4.5036,67.1506,0.0000,79.5811,5.47
1gjc,48.1023,0.6912,-7.1180,38.2030,0.0000,2.0000,6.35
1nvr,73.7067,-3.2286,-4.1463,51.8367,0.0000,9.8061,8.11
2bys,70.8550,-17.4984,-4.1577,65.2632,0.0000,2.7741,9.52
1hih,75.6742,-11.7923,-10.5568,61.7570,0.0000,13.1075,8.05
1fv0,40.7171,0.1370,-5.7428,32.7608,0.0000,1.2767,5.93
2i3i,75.6992,-0.7406,-6.3477,52.9326,0.0000,10.0052,7.3
2h4k,46.7476,2.7378,-15.6606,32.3351,0.0000,15.2096,5.49
1gwv,30.0495,-10.2585,-6.5127,25.8778,0.0000,11.2388,2.57
1c5q,38.2440,-1.7169,-1.5383,28.1363,0.0000,2.8119,6.36
1f57,62.1362,-0.8415,-1.3099,15.2493,0.0000,43.3198,5.64
1adl,40.8085,-13.6799,-10.3729,36.6759,0.0000,14.4318,5.36
1ai7,27.1205,-0.8118,-0.8622,20.9414,0.0000,0.0000,4.09
1ta6,86.5680,-2.8151,-7.3038,64.1252,0.0000,8.5148,9.13
1hpv,75.5726,3.4337,-8.6375,56.5318,0.0000,3.0452,9.22
1o2j,47.5730,-5.3433,-6.4897,39.2434,0.0000,5.4462,6.92
1v2u,35.6734,-1.7092,-1.5034,24.3600,0.0000,5.3911,3.37
1nh0,115.0855,-2.4949,-12.1472,76.5336,0.0000,24.4940,9.74
1drk,58.5921,-7.8149,-7.0811,28.0437,0.0000,34.9280,6.82
1zoh,50.0991,-0.2473,-0.2617,36.8059,0.0000,0.0000,7
1pme,59.7701,4.7216,-7.1110,44.9225,0.0000,0.3910,9.4
1uou,50.4796,-0.3051,-1.5342,31.1682,0.0000,9.4626,7.7
1add,61.5425,-4.3513,-3.8560,38.3480,0.0000,17.0213,6.74
1b4h,110.4371,-17.5975,-8.6361,59.2166,0.0000,55.2480,5.46
1uz8,49.6849,-11.0411,-11.6381,41.0552,0.0000,15.9132,4.96
1uj6,43.3828,-7.4977,-7.8724,25.5844,0.0000,23.5743,3.05
1fo0,140.2507,-32.9829,-19.2947,115.7779,0.0000,33.3337,5.59
1uj5,54.9324,-2.7555,-3.0693,31.3286,0.0000,17.6803,3.05
2f34,33.5995,-26.6575,-7.7970,29.8668,0.0000,26.9871,6.89
1h46,39.6812,-7.6172,-4.0514,37.3453,0.0000,0.0000,3.57
1q65,64.8781,-4.3852,-2.0321,37.7655,0.0000,19.3678,5.46
2ewb,57.2756,3.7001,-4.5479,27.3664,0.0000,20.4946,6.1
2aoc,122.1336,-13.4788,-15.3240,92.7267,0.0000,23.4370,4.89
5tmp,123.8839,5.2531,-13.7364,85.5752,0.0000,14.7013,7.47
1cet,29.8407,-10.9520,-2.7954,29.4056,0.0000,3.1554,2.89
2bfq,110.5133,1.1753,-6.3039,70.0981,0.0000,19.2571,6.89
1d4k,83.3718,-10.9963,-5.6340,58.7839,0.0000,19.1741,9.22
2afw,41.2673,-3.1377,-1.8366,20.8841,0.0000,17.5259,4.77
1qbt,118.5779,-12.0647,-12.8177,91.8837,0.0000,17.1202,10.62
1lyb,67.2859,-18.0598,-15.7840,62.8950,0.0000,14.6491,11.42
2h4n,35.4274,0.7321,-4.3599,19.7005,0.0000,11.9671,8.7
1d9i,67.3103,-0.5977,-5.8280,48.7668,0.0000,6.6816,9.11
1pvn,83.4655,-2.5036,-3.8822,43.9302,0.0000,29.4474,9.82
1sln,65.9342,-17.3040,-8.2007,54.3920,0.0000,16.6500,6.64
1w5w,101.1406,-2.2023,-11.8711,77.8622,0.0000,8.1534,8.8
2hu6,46.0099,-3.6955,-11.9582,42.0711,0.0000,3.8158,3.81
1sgu,79.9604,-6.5310,-8.7226,63.2277,0.0000,8.2759,5.37
1n46,73.2463,0.9239,-11.8612,52.7232,0.0000,11.6893,10.52
1f0s,72.0435,3.2303,-4.7042,52.5726,0.0000,1.2300,7.74
1hmt,45.1220,-14.3933,-5.8762,38.0106,0.0000,13.1269,5.79
1jet,107.9899,-13.9255,-5.8190,56.1328,0.0000,50.5517,7.25
1grp,47.7011,-0.2628,-4.3305,15.6078,0.0000,30.8336,3.72
2qwf,77.8803,-1.9298,-5.0896,38.4890,0.0000,31.9773,5.67
1c88,85.7403,-2.0287,-4.9478,37.1040,0.0000,41.6988,5.29
1c87,65.9868,-1.4625,-3.9716,34.3398,0.0000,24.2037,4.2
1swr,67.9291,-0.0799,-1.6343,41.8455,0.0000,12.1058,6.92
1kzn,82.1737,2.7772,-10.8724,60.0163,0.0000,7.7465,8.92
1ecq,43.8928,-19.5588,-6.3205,26.1572,0.0000,33.8059,3
1ksn,97.1598,-2.1283,-6.9968,65.9483,0.0000,15.6059,9.4
1egh,46.0855,0.3508,-2.0612,23.2432,0.0000,15.8366,5.7
1c3x,45.3885,-0.0000,-0.0000,25.6703,0.0000,10.0918,3.68
1nfu,74.8713,2.6363,-6.5092,55.2668,0.0000,2.7522,7.74
1hsh,86.4558,-7.8262,-7.3441,70.8251,0.0000,4.2415,9.42
1hvk,109.5703,-14.3135,-10.3651,90.0233,0.0000,10.4669,10.96
1c86,64.3003,-1.6230,-4.2131,34.6472,0.0000,22.4966,4.7
1w7g,50.9245,-10.6261,-12.4988,49.2248,0.0000,6.3653,5.1
2cht,52.5179,-1.3609,-5.5877,27.3080,0.0000,21.9180,5.52
1hps,78.4795,-7.2804,-11.2953,67.3914,0.0000,4.3920,9.22
1atl,47.6800,-0.6624,-6.7354,37.4542,0.0000,3.5783,6.28
3gst,81.3464,-10.0033,-9.1369,56.5282,0.0000,22.7604,6.72
1g7v,35.4076,-5.9357,-4.3849,32.8274,0.0000,0.5905,6.4
2aac,36.6349,-7.2080,-1.9881,26.7294,0.0000,9.0779,2.22
1sdv,92.7543,-13.9565,-8.0788,77.9975,0.0000,7.5431,8.74
1hvs,100.6633,-13.9429,-15.3778,82.2667,0.0000,16.8672,10.3
1g48,48.0548,-1.7153,-3.9021,28.5521,0.0000,14.4131,8.41
1ur9,71.8445,-8.1083,-14.7874,56.6235,0.0000,16.8828,5.77
1lgw,29.1890,-0.0000,-0.0000,19.8515,0.0000,1.8932,4
1g36,72.1860,1.3680,-6.9729,45.3887,0.0000,15.3815,7.17
1e2k,55.8466,-0.7137,-2.0034,38.6385,0.0000,5.4357,4.94
2aod,118.9045,-11.9140,-15.7252,91.9890,0.0000,20.0589,5.66
1nwl,34.7233,-2.0926,-14.1490,31.2330,0.0000,8.0195,2.39
1bnn,51.1290,0.0009,-10.1284,33.3149,0.0000,15.4486,10
1nz7,75.4531,-8.8031,-20.5933,50.0881,0.0000,35.9783,7.12
1aj7,52.4973,0.0857,-5.0548,36.5153,0.0000,7.2580,3.87
1b3f,117.8216,-9.8981,-8.7856,62.9410,0.0000,49.9616,6.89
1g1d,46.3232,-0.5656,-5.6835,28.3220,0.0000,13.6296,9.44
1njs,91.2411,-15.3823,-8.9140,53.8181,0.0000,41.5376,7.82
1o30,65.1021,-0.1838,-8.6694,42.4436,0.0000,15.5953,6.77
1d7i,25.5794,0.4817,-0.3951,17.8127,0.0000,1.0003,3.6
2cf9,80.8672,-1.3843,-4.8223,55.4792,0.0000,10.7899,7.82
1jao,52.4044,-7.8550,-6.1199,43.1600,0.0000,7.0343,5.92
1g2l,101.2258,6.4885,-10.3186,63.2262,0.0000,18.1200,7.24
2f81,85.6453,2.2782,-9.6454,61.7571,0.0000,8.0964,10.52
1xq0,57.7433,4.3358,-9.5491,31.7167,0.0000,19.3462,6.34
1yfz,59.5557,-2.0734,-3.5799,22.5031,0.0000,34.2672,4.35
1o2z,61.7932,-0.4454,-11.9707,41.8199,0.0000,16.7069,6.11
1i9p,40.3100,-1.8327,-3.4852,27.3231,0.0000,8.0587,8.41
2fqw,70.7335,-3.2145,-7.8215,38.6611,0.0000,28.6104,6.68
1i9l,47.0415,-1.3050,-4.4157,26.0989,0.0000,16.8762,8.48
1q1g,72.4943,0.8762,-1.5226,45.7041,0.0000,10.2975,8.57
1xgi,44.4813,1.8498,-3.6321,31.1701,0.0000,3.4046,4.85
1uvt,73.1790,-0.9445,-6.8085,54.4648,0.0000,6.0429,7.64
1t7d,46.3851,-7.8256,-10.3056,43.1879,0.0000,5.1329,6.03
2gv7,64.1564,-15.6362,-11.3595,53.1976,0.0000,18.0054,7.85
1fch,86.3098,-12.7105,-10.9028,59.7842,0.0000,27.7198,7.15
1c5p,33.1790,-1.3476,-2.6867,23.1020,0.0000,5.4482,4.68
1m7y,115.5882,-23.6839,-13.0831,60.1833,0.0000,69.6031,10.96
1oar,53.0243,-2.4311,-6.2138,40.0001,0.0000,6.6690,7.4
1dif,116.7587,-7.5899,-10.3635,87.1707,0.0000,14.8523,10.66
1gnm,68.3710,-12.9226,-15.2720,52.3179,0.0000,24.6286,6.25
2euk,55.6311,-38.2651,-27.7161,81.2231,0.0000,9.9306,6.6
1gvx,55.5574,-29.2163,-21.4121,67.7211,0.0000,13.0694,7.22
2afx,34.8403,0.0162,-1.6082,19.1599,0.0000,10.0874,5.15
1qbn,64.6499,-0.8121,-6.9067,45.6950,0.0000,9.5381,5.85
1njc,76.6059,0.1894,-2.4952,36.1584,0.0000,29.1940,5.55
