name,Gold.Chemscore.Fitness,Gold.Chemscore.DG,Gold.Chemscore.ZeroCoef,Gold.Chemscore.Hbond,Gold.Chemscore.Metal,Gold.Chemscore.Lipo,Gold.Chemscore.Internal_Hbond,Gold.Chemscore.DEClash,Gold.Chemscore.DEInternal,Gold.Chemscore.Rot,affinity
3r4p,27.8834,-29.7371,-5.48,1.8306,0,206.4497,0,0.2352,1.6185,2.3483,7.96
2p4j,43.4387,-53.6354,-5.48,5.8765,0,335.6606,0,3.4557,6.741,4.197,8.96
1y0l,29.8581,-31.9155,-5.48,1.9218,0,223.7445,0,0.6244,1.433,2.4068,9
2i4w,15.4309,-27.8133,-5.48,0.8387,0,287.8481,0,5.43,6.9525,5.5258,11.59
1ew8,-4.1517,-15.0339,-5.48,2.1187,1,8.3173,0,14.9212,4.2644,1.7679,2.26
6rnt,3.0804,-7.7893,-5.48,3.9327,0,15.0911,0,2.9035,1.8054,4.9186,2.37
4f5y,9.1691,-13.7483,-5.48,2.2533,0,81.9152,0,3.1295,1.4498,3.4539,5.43
3ocz,11.2073,-16.0565,-5.48,2.5577,1,74.2246,0,3.6889,1.1603,4.9534,7.46
3f48,17.4859,-18.0106,-5.48,3.2062,0,37.4527,0,0.4568,0.0679,1,6.29
3agl,-8.032,-1.5844,-5.48,6.9036,0,150.5619,0,2.1473,7.4691,17.4099,7.8
2vw1,18.9819,-22.9049,-5.48,6.6226,0,69.9439,0,1.6054,2.3175,5.0304,3.52
2o4n,30.6117,-40.8868,-5.48,3.3507,0,263.6869,0,5.3947,4.8804,2.5922,7.82
4b73,20.1522,-27.0336,-5.48,2.0689,0,186.7801,0,2.589,4.2924,2.8164,7.21
3iue,29.737,-37.4551,-5.48,5.7616,0,149.1915,0,0.4279,7.2901,1.8454,5.82
3s0d,17.1454,-20.1646,-5.48,0,0,163.5608,0,0.1508,2.8684,1.7391,7.05
1o0f,1.9844,-7.1328,-5.48,4.2043,0,23.5738,0,2.3923,2.756,5.9171,5.3
3fj7,5.6862,-7.2941,-5.48,2.6615,0,26.301,0,0.8541,0.7538,3.9659,3.71
4ha5,26.6494,-27.4642,-5.48,2.4907,0,138.6771,0,0.6307,0.1841,1,7.24
4ad2,15.5279,-17.61,-5.48,3.8758,0,130.2091,0,0.4401,1.6421,6.2694,6.2
2o4r,52.6146,-53.3374,-5.48,2.6554,0,392.6031,0,0.0015,0.7214,2.7134,9.4
3lzz,-14.8683,5.227,-5.48,0.3053,0,49.4331,0,1.4232,8.2182,6.8399,3.84
2j7e,17.2664,-24.2673,-5.48,4.1643,0,144.4592,0,5.1273,1.8736,4.6966,7.32
1t32,32.8971,-39.8264,-5.48,2.1059,0,294.4152,0,2.0986,4.8307,2.7867,7.42
1gj8,8.3692,-15.1623,-5.48,0.5048,0,112.5653,0,2.7857,4.0073,2.021,6.96
1ai5,17.09,-19.3357,-5.48,1.326,0,112.9459,0,1.8255,0.4202,1.4796,3.72
2fu8,18.5958,-20.6682,-5.48,0,2,64.1555,0,1.6153,0.4571,1.7102,4.7
2hs1,23.2862,-31.4143,-5.48,1.9765,0,246.6303,0,4.7248,3.4033,3.72,8.48
2fxu,38.1609,-39.5113,-5.48,2.0114,0,332.2751,0,0.0337,1.3166,4.5168,8.15
1a69,12.1006,-14.2534,-5.48,2.0116,0,97.9646,0,1.9888,0.164,3.6747,5.3
4b74,30.9644,-37.7286,-5.48,4.1948,0,226.0696,0,3.4173,3.3468,3.2079,7.66
2on6,12.3266,-15.9938,-5.48,1.9795,0,111.6946,0,2.624,1.0432,3.5805,6.76
2weo,20.3752,-22.617,-5.48,0.9677,1.0601,64.2119,0,1.1422,1.0996,0,6.93
3afk,2.4084,-5.2903,-5.48,4.8152,0,66.7536,0,1.2361,1.6458,9.4072,3.6
3f8f,23.8572,-26.2387,-5.48,0,0,275.227,0,0.9597,1.4218,4.4699,6.63
1qaw,26.1638,-27.4141,-5.48,3.679,0,125.1524,0,0.7038,0.5465,1.9519,5.12
3ekw,41.2981,-48.7298,-5.48,5.9001,0,307.8471,0,2.7819,4.6499,4.8729,7.96
4fm7,30.6582,-32.9572,-5.48,1.9714,0,220.0836,0,0.2004,2.0986,1.8972,7.24
1bgq,23.3911,-25.984,-5.48,1.5049,0,154.1664,0,2.5928,0,1,8.57
1bp0,6.7762,-10.6261,-5.48,4.2,0,39.6616,0,3.3804,0.4694,5.2822,5.4
2usn,26.0042,-33.6872,-5.48,2.9161,1,165.0941,0,2.6753,5.0077,2.6869,6.51
3g34,2.2663,-6.0336,-5.48,0.1904,0,32.7564,0,3.3709,0.3964,1.5292,2.96
1szd,2.3528,-3.9792,-5.48,4.9641,0,72.6005,0,0.1056,1.5208,10.3809,4.54
1zp8,17.9053,-31.0038,-5.48,1.024,0,280.3791,0,6.3458,6.7528,4.18,8.77
1fkf,33.3675,-35.9113,-5.48,2.1558,0,272.287,0,1.3484,1.1954,3.3698,9.4
1qji,17.9338,-32.0192,-5.48,2.0365,1.1607,241.6511,0,4.1618,9.9236,6.0684,4.85
3k97,21.091,-23.4141,-5.48,0.9106,0,156.4752,0,0.2079,2.1152,1.334,8
1x38,29.1943,-33.1171,-5.48,4.2855,0,186.0741,0,3.7347,0.1881,3.2997,8.77
1jmf,-2.2017,-5.8903,-5.48,2.6215,0,44.2464,0,7.0968,0.9952,5.2822,5.77
2c97,7.171,-11.456,-5.48,2.6427,0,89.8301,0,3.0274,1.2577,5.2191,6.14
2q88,27.4822,-28.1041,-5.48,4.7455,0,79.7795,0,0.1035,0.5184,1,5.8
1b8o,21.1407,-23.17,-5.48,4.2017,0,109.5943,0,0.3976,1.6318,3.5805,10.64
1x1z,29.7031,-35.2141,-5.48,10.6566,0,55.2007,0,1.6959,3.8151,4.8115,11.06
1sw2,16.5461,-17.7026,-5.48,1.3168,0,97.723,0,0.2062,0.9503,1.4099,7.22
3g08,54.1548,-58.0325,-5.48,4.8289,0,504.7168,0,0.1349,3.7429,8.839,8.16
2r38,35.9398,-43.2112,-5.48,3.0708,0,277.9573,0,1.4725,5.7989,1.9712,7.44
2xef,14.0852,-31.0879,-5.48,7.2477,0.8963,264.9965,0,2.7343,14.2685,13.6753,9.84
4eoh,5.2981,-9.3681,-5.48,0,0,33.2313,0,4.07,0,0,4.3
1bnv,21.819,-28.4316,-5.48,1.5072,1.3027,114.6581,0,2.6052,4.0074,1.3097,8.77
3gtc,1.1259,-7.3183,-5.48,0,0,51.2198,0,3.5161,2.6763,1.6228,2.35
2rkd,14.752,-17.0913,-5.48,2.5333,1,25.0155,0,1.6436,0.6958,2.2683,2.72
1x39,29.4022,-31.8309,-5.48,5.0419,0,175.2526,0,1.2039,1.2248,4.2944,9.22
1f0t,21.9116,-27.6518,-5.48,3.1638,0,158.0318,0,3.554,2.1862,2.6894,6
2r2m,27.5213,-33.092,-5.48,4.4392,0,205.2197,0,0.9582,4.6125,4.385,7.33
3rlp,21.8006,-23.0662,-5.48,0.9849,0,144.0736,0,0,1.2656,1,7.08
3fh7,41.0298,-53.9083,-5.48,0,1.9865,369.0096,0,11.4124,1.4661,2.6268,7.6
1c5t,22.4856,-22.5548,-5.48,2.5592,0,72.8792,0,0.031,0.0382,0,4.1
1pph,27.5846,-31.9702,-5.48,4.6599,0,137.9506,0,1.5603,2.8252,2.0368,5.92
2aj8,24.4699,-30.1505,-5.48,1.8895,0,188.437,0,5.0133,0.6673,1.4405,6.2
1kjr,7.2431,-13.0806,-5.48,5.3567,0,85.0519,0,0.0325,5.8051,7.9069,6.06
1c83,27.0119,-34.1467,-5.48,4.5307,0,115.6778,0,3.3841,3.7507,0,4.85
3ffg,37.1023,-46.9554,-5.48,2.9089,0,310.0748,0,2.861,6.992,1.7653,9.08
3axz,5.3913,-9.872,-5.48,2.4726,0,55.08,0,3.033,1.4477,4.0277,3.43
3s3v,27.1961,-27.826,-5.48,2.6024,0,168.277,0,0.0009,0.629,2.3572,6.23
1sbg,29.7487,-35.8776,-5.48,2.6054,0,269.1353,0,2.1478,3.9811,3.8256,7.74
1bhf,7.8932,-12.831,-5.48,3.2921,0,155.3587,0,0.8686,4.0692,8.5241,4.38
1o3l,19.4465,-23.3327,-5.48,2.9577,0,115.4977,0,2.0608,1.8255,2.1638,6.54
3tif,13.4961,-14.1129,-5.48,5.8972,0.1607,46.1874,0,0.0687,0.548,6.8113,5.38
2qg0,18.824,-22.6522,-5.48,2.2867,0,119.1003,0,1.8501,1.9781,1.7187,5.72
3l59,16.6925,-17.4552,-5.48,1.1672,0,95.9917,0,0.2174,0.5453,1.2321,3.7
2q63,29.183,-34.5221,-5.48,1.0246,0,289.0766,0,1.5025,3.8367,3.2039,7.18
2reg,19.1757,-20.0296,-5.48,0.8315,0,135.935,0,0.0009,0.853,1.614,5.64
2fzg,-18.2986,-2.3076,-5.48,0.5047,0,54.6278,0,15.3933,5.2129,4.3944,3.38
1gyy,17.6252,-23.7486,-5.48,1.9674,0,121.8585,0,2.9918,3.1316,1,3.64
4b8y,36.098,-52.2024,-5.48,2.5643,6,183.9356,0,10.5827,5.5218,7.6339,8.05
2qg2,30.8024,-31.767,-5.48,0.9755,0,196.8286,0,0.759,0.2056,0,5.4
3f5k,-12.3267,4.2019,-5.48,3.0315,0,249.9093,0,3.0503,5.0745,19.1588,4.62
2qd6,20.3153,-27.6721,-5.48,1.1362,0,243.417,0,3.8333,3.5234,3.9385,8.68
4agc,41.7784,-46.7065,-5.48,1.8132,0,326.4412,0,2.5803,2.3478,1.1809,10.7
1odj,7.3265,-9.2482,-5.48,2.1001,0,60.7873,0,0.7457,1.1761,4.0462,4.1
1lbf,11.5737,-15.8055,-5.48,3.4883,0,155.9499,0,1.3054,2.9265,7.6452,7.85
3pcj,24.3907,-28.41,-5.48,0.5766,1.9951,76.6978,0,4.0191,0.0002,0,7.22
1u1w,25.6897,-26.7093,-5.48,3.7448,0,96.424,0,0.9993,0.0202,1,5.85
3r6c,18.8717,-27.2089,-5.48,1.3359,0,179.6825,0,1.7207,6.6166,1.4671,4.72
1g2k,43.1117,-47.8683,-5.48,4.3242,0,311.4975,0,0.9873,3.7693,3.3202,7.96
1sw1,18.924,-21.9088,-5.48,1.0469,0,132.4105,0,0.1309,2.8539,1,7.3
1rmz,22.8311,-32.8601,-5.48,2.2438,2,115.7678,0,6.7567,3.2722,2.234,8
3ta0,-1.4796,-6.3167,-5.48,4.9009,0,55.8049,0,1.9864,5.8099,8.6178,3.47
2rin,4.2643,-19.171,-5.48,0.0421,0,150.6984,0,10.7575,4.1492,1.5943,4
2rcn,3.1543,-9.1582,-5.48,5.4956,0,24.2152,0,1.4711,4.5328,6.8399,6
2we3,20.424,-29.7854,-5.48,5.7101,3,60.374,0,3.9198,5.4416,7.7814,4.43
2q6f,17.7676,-37.0448,-5.48,5.3192,0,222.6193,0,12.7234,6.5538,4.7843,5.44
1ai4,13.4457,-16.1606,-5.48,1.2415,0,115.8459,0,1.6257,1.0892,2.7422,2.5
3ryz,11.1472,-20.2702,-5.48,0.8793,1.0601,92.4478,0,1.4393,7.6838,2.0918,8.62
3mz6,22.0041,-29.5539,-5.48,0.7733,2.5936,109.9291,0,3.9599,3.5899,2.7384,7.2
2gsu,4.1014,-10.6916,-5.48,1.6206,1.1037,50.8362,0,4.4901,2.1001,5.0016,3.59
1v0k,13.1451,-16.3218,-5.48,3.366,0,101.7092,0,2.9108,0.266,4.8049,5.1
3c2f,-8.295,5.0879,-5.48,4.2425,0,29.6822,0,1.7895,1.4175,11.0198,2
1c5y,22.26,-22.3349,-5.48,2.3075,0,78.1883,0,0.0195,0.0554,0,4.2
2qtg,20.8307,-22.2856,-5.48,3.1223,0,120.477,0,0.1113,1.3436,3.0152,5.08
1v1j,26.1417,-26.4791,-5.48,6.2613,0,68.9952,0,0.0832,0.2542,3.1195,4.82
3udd,28.99,-30.5225,-5.48,0.34,0,247.4518,0,0.0354,1.4971,1.9707,7.1
3o84,26.1951,-29.2035,-5.48,1.6279,0,182.0393,0,0.3666,2.6418,1.1767,7.24
2ewa,38.4097,-41.0459,-5.48,0.5734,0,287.6128,0,0.4297,2.2064,0,7.94
2qi1,24.8526,-30.1112,-5.48,0.0424,0,305.0526,0,0.6818,4.5769,4.3755,7.3
1xka,27.6087,-33.4889,-5.48,2.4331,0,226.3627,0,2.7994,3.0807,2.579,6.88
2whp,18.4249,-24.2674,-5.48,0.9912,0,178.7557,0,4.769,1.0736,2.124,4
4dy6,2.4603,-12.2326,-5.48,8.9384,0,62.2736,0,3.1362,6.636,11.8702,4.4
1kpm,30.3693,-38.8442,-5.48,0.9984,0,295.1121,0,5.4914,2.9835,1.7573,5.8
2wej,11.7285,-16.2395,-5.48,0.9598,0.0135,63.8689,0,3.404,1.107,0,6.08
2oxx,22.4772,-24.0318,-5.48,0,0,158.5624,0,1.5546,0,0,6.7
3p58,16.1755,-18.156,-5.48,0,1,82.227,0,1.3102,0.6703,1.1619,7.6
3d8w,18.3162,-22.7549,-5.48,1.0548,1.0049,65.7447,0,0.4164,4.0223,0,8.15
8cpa,14.9145,-24.6779,-5.48,2.3591,1,158.6338,0,6.3274,3.436,5.1842,9.15
1onz,21.3188,-29.8098,-5.48,3.8099,0,121.0657,0,4.1828,4.3081,1,5.1
2w8y,46.9096,-53.8445,-5.48,0.9763,0,413.8491,0,6.4514,0.4834,1.2955,9.09
1gi4,30.2069,-33.5622,-5.48,2.4326,2,89.3783,0,3.1526,0.2026,1,7.19
1k6t,28.4521,-33.6647,-5.48,0.3508,0,311.8051,0,1.4725,3.7402,3.6985,7.62
1od8,21.4475,-24.9151,-5.48,5.7202,0,93.1655,0,3.26,0.2075,4.1292,5.1
3cm2,23.0139,-26.3699,-5.48,2.1713,0,173.9529,0,0.9154,2.4406,2.623,6.47
1hi4,-1.9674,-8.012,-5.48,3.8553,0,41.0503,0,6.5558,3.4236,5.9171,4.49
3dnt,14.2897,-28.2969,-5.48,5.8603,2.8963,67.0096,0,12.6261,1.3812,8.6178,4.74
1ezq,42.1361,-48.8823,-5.48,4.5209,0,304.1093,0,4.2743,2.4718,2.843,9.05
3uxk,27.0108,-34.1809,-5.48,1.5402,2,98.2618,0,7.1539,0.0162,0,4.93
2ygf,19.8242,-26.7427,-5.48,2.979,0,187.5829,0,4.5596,2.359,4.154,5.09
1t7j,17.3484,-23.9416,-5.48,0.0497,0,231.2452,0,2.3362,4.257,3.4219,8.7
3tao,2.6406,-3.2929,-5.48,2.9946,0,12.7333,0,0.1879,0.4644,5.3433,5.14
2qtt,20.0171,-22.79,-5.48,3.8392,0,119.4584,0,2.2695,0.5034,3.7069,4.32
2ctc,21.5019,-22.3296,-5.48,3.3079,0,100.0451,0,0.2174,0.6103,2.3062,3.89
3ehx,30.1696,-39.7465,-5.48,1.6006,1.6973,197.7867,0,6.9886,2.5882,1.7404,7.6
2mas,31.1275,-32.5016,-5.48,2.4132,1.9816,129.1274,0,0.7462,0.6279,3.1623,7.52
1uwt,10.4043,-16.362,-5.48,3.4805,0,94.0151,0,5.7269,0.2308,4.587,5.97
3n2p,18.0193,-25.4592,-5.48,2.0018,0.0601,110.5215,0,3.4151,4.0248,0,7.82
2bmk,15.5166,-21.4753,-5.48,4.1673,0,142.7312,0,2.5569,3.4018,5.7121,5.62
2oag,30.0984,-35.719,-5.48,2.4241,0,211.134,0,2.6449,2.9757,1,8.47
1ew9,2.3483,-6.077,-5.48,0,1.0049,8.0118,0,3.713,0.0157,2.5,3.22
3gqz,13.2654,-17.7532,-5.48,0.9337,0,100.1248,0,2.7297,1.7581,1,2.17
2a4m,0.1942,-12.0816,-5.48,0.0009,0,99.1048,0,8.2779,3.6094,1.9519,4.52
1laf,27.5588,-28.4967,-5.48,7.2866,0,68.4297,0,0.6309,0.307,3.6433,7.85
3m37,32.8238,-45.8409,-5.48,2.1644,0,305.0571,0,3.2986,9.7185,1,9.04
3lpl,6.2875,-7.7851,-5.48,1.2864,1.4153,23.517,0,0.8484,0.6492,5.1862,5.62
2wzf,21.6935,-24.4835,-5.48,6.2505,2,73.8127,0,1.4392,1.3508,8.8162,7
2cc7,22.9194,-22.9194,-5.48,1.9887,0,92.2822,0,0,0,0,8.01
3nyd,19.7856,-22.3554,-5.48,0.9767,0,116.3526,0,2.5465,0.0233,0,3.48
1pxp,34.4439,-36.7799,-5.48,1.8707,0,214.1185,0,2.258,0.0781,0,6.66
1cps,16.5972,-24.1679,-5.48,2.0634,1,100.1828,0,3.8717,3.699,2.3263,6.66
1tsy,6.148,-9.5637,-5.48,3.6874,0,45.2139,0,2.9595,0.4563,5.2822,4.96
1b38,12.0506,-23.8123,-5.48,4.9955,3,48.0236,0,4.8539,6.9078,8.6178,6.6
3r4m,16.1996,-18.4848,-5.48,0.9619,0,105.5723,0,0.0376,2.2476,1,5.92
2d1n,28.5618,-37.7498,-5.48,3.5612,2,224.6081,0,6.0395,3.1484,7.0171,8.15
2g8r,1.8942,-6.4943,-5.48,1.2447,0,56.2861,0,1.6312,2.9689,3.8001,3.99
2j7b,10.9183,-18.9723,-5.48,3.7628,0,90.8628,0,8.0329,0.0212,3.7916,6.62
2xib,24.6363,-26.4915,-5.48,4.7286,0,95.3197,0,1.8551,0,2.3182,7.26
4dsy,18.1359,-25.0036,-5.48,0.7351,1.9415,45.8198,0,5.7598,1.1078,0,4.43
2p4s,26.4726,-27.7669,-5.48,3.8219,0,148.9082,0,0.769,0.5252,3.0862,9.51
1efy,27.6225,-28.3204,-5.48,1.7536,0,167.0357,0,0.2111,0.4868,1,8.22
3dhv,7.1047,-10.5007,-5.48,3.4158,0,54.8358,0,2.5611,0.8349,5.0016,2.96
3ni5,5.8761,-14.1566,-5.48,1.4062,1,74.6207,0,2.0059,6.2746,4.2113,7.55
1nq7,39.4667,-39.7383,-5.48,0.9543,0,288.2074,0,0.0894,0.1823,1.0349,6.8
1vzq,33.7879,-36.3507,-5.48,4.0961,0,197.2408,0,1.251,1.3118,2.2998,7.44
3ies,28.8496,-33.3589,-5.48,5.6485,0,190.6611,0,0.6877,3.8216,5.1931,9.92
1w3j,19.9759,-20.5633,-5.48,3.4558,0,92.7005,0,0.5675,0.0198,2.8535,6.32
1v2s,20.8249,-21.1724,-5.48,2.3566,0,66.8491,0,0.335,0.0126,0,4.17
5upj,24.8857,-27.8244,-5.48,1.4773,0,183.1238,0,1.4744,1.4643,1.5684,7.12
1mrx,28.6642,-36.8629,-5.48,1.8566,0,283.8874,0,5.5596,2.6391,3.1378,7.26
3uug,19.4365,-22.0557,-5.48,5.7062,0,70.4912,0,1.0524,1.5669,4.1916,4.51
2p16,29.6981,-39.4357,-5.48,1.7307,0,262.6946,0,3.863,5.8746,1,10.1
4erf,22.2587,-28.2514,-5.48,0.5815,0,237.0849,0,2.4044,3.5883,2.6992,9.4
3nu5,23.4539,-30.1225,-5.48,1.0624,0,255.1637,0,3.2903,3.3784,3.4219,8.35
1lyx,1.2282,-4.8817,-5.48,2.6278,0,13.7457,0,2.8052,0.8484,4.2904,4.54
1jqy,16.4826,-22.6164,-5.48,3.7687,0,160.1027,0,3.6308,2.503,5.5402,4.92
1m0n,19.1209,-27.1419,-5.48,4.5841,0,153.451,0,6.5217,1.4993,4.5324,2.22
2wl0,44.3402,-49.5868,-5.48,4.2266,0,354.8272,0,1.5338,3.7128,4.5018,7.8
1o5g,23.4049,-30.7271,-5.48,2.1319,0,193.0576,0,2.9931,4.3291,1.7427,4.96
3pcf,18.5132,-22.9176,-5.48,0.1592,1,114.8374,0,4.4018,0.0025,1,6.05
2xn5,18.4256,-23.3932,-5.48,0.8521,0,157.4664,0,0.649,4.3186,1.311,6.69
1m2q,17.7771,-23.0679,-5.48,0.3542,0,176.5351,0,3.6491,1.6417,1.66,6.1
1m7d,12.0689,-14.0666,-5.48,3.0237,0,146.9902,0,0.043,1.9548,7.3087,6.23
2wgj,34.5425,-35.0059,-5.48,1.0296,0,257.4866,0,0.058,0.4054,1.5777,8.7
2ojj,36.7247,-40.3151,-5.48,3.8848,0,230.9087,0,1.3386,2.2517,2.0143,8.7
2ovv,27.9487,-30.2193,-5.48,0,0,248.584,0,0.868,1.4026,1.6973,7.92
4fl1,3.5245,-10.7698,-5.48,1.3318,3,41.5243,0,2.44,4.8053,8.6355,3.28
1usk,30.1636,-30.7125,-5.48,5.1739,0,108.5991,0,0.5285,0.0205,1.8572,6.4
3d2e,24.1558,-28.9873,-5.48,8.4127,2,46.2415,0,1.6622,3.1694,8.6178,6.42
3hv8,22.638,-24.1019,-5.48,5.6952,0,72.1541,0,0.3792,1.0848,3.4539,6.98
3qxt,30.055,-32.787,-5.48,5.4662,0,169.9438,0,0.3483,2.3837,4.2319,5.22
3nzk,31.6719,-41.3744,-5.48,1.2506,2,228.2033,0,7.025,2.6775,2.751,9.27
1e6s,10.0123,-16.7866,-5.48,3.9819,0,83.3297,0,6.7729,0.0014,4.587,3.22
3ewc,13.5945,-24.3801,-5.48,2.2757,1,126.6346,0,8.8388,1.9469,3.7292,7.7
2vuk,28.8865,-29.6811,-5.48,0.9872,0,207.3439,0,0.0775,0.7171,1.3108,3.9
2wr8,24.078,-26.3547,-5.48,6.0452,0,143.21,0,0.9744,1.3023,6.2781,5.44
1hii,39.5909,-44.1652,-5.48,5.4906,0,268.099,0,1.0496,3.5247,4.305,7.28
3oku,23.717,-30.1355,-5.48,0.9604,1,170.3213,0,3.1567,3.2619,1.7617,6.36
1k6c,26.5063,-31.8724,-5.48,0.0336,0,306.5248,0,2.7245,2.6415,3.7435,7.48
3qfy,21.781,-22.3795,-5.48,4.6764,0,71.5763,0,0.4764,0.1221,2.7711,6.12
2vc7,17.5397,-25.4195,-5.48,0.2894,0.0014,206.7895,0,4.0871,3.7926,2.0429,3.36
1xh5,40.3221,-50.9756,-5.48,3.8983,0,309.8886,0,4.5998,6.0537,1.4772,5.47
2y5g,28.5587,-30.9307,-5.48,0.8693,0,228.3585,0,1.037,1.335,1.6291,6.84
3cdb,21.1195,-33.949,-5.48,3.9258,0,229.3209,0,3.34,9.4895,4.482,7.02
3upv,-5.9339,-2.0529,-5.48,5.013,0,120.1165,0,0.0982,7.8886,13.3689,5.3
3n0n,10.657,-20.7939,-5.48,0.9568,0.0601,100.4787,0,3.5396,6.5972,0,7.3
2pvk,23.1506,-25.7023,-5.48,1.1002,0,168.3163,0,0.428,2.1237,1.2287,8.3
4i3z,13.9038,-24.7199,-5.48,4.1413,3,40.6415,0,6.708,4.1081,6.8113,4.29
1ua4,8.5491,-12.7842,-5.48,3.8641,0,61.5575,0,3.1304,1.1047,5.0016,4.22
1hvh,15.297,-26.5464,-5.48,0.1085,0,277.4658,0,8.9224,2.327,4.5935,7.96
2ha5,11.2806,-13.218,-5.48,0,0,97.9862,0,0,1.9375,1.4556,4.34
1n0s,29.7433,-36.4151,-5.48,0.656,0,267.5565,0,3.3705,3.3013,1,7.45
3hs4,13.8299,-17.3942,-5.48,0.9765,1.0135,21.7224,0,0.8152,2.7491,0,8
3g0e,32.8321,-35.6346,-5.48,1.9965,0,200.7364,0,0.5208,2.2817,0,7.7
3qfd,15.1909,-25.1669,-5.48,4.0455,0,253.1626,0,3.6228,6.3532,9.1582,4.17
2aoe,27.4325,-37.2141,-5.48,9.5069,0,237.3425,0,3.1832,6.5984,10.8546,7.62
2j4g,27.7678,-31.0758,-5.48,3.4397,0,186.6761,0,3.2925,0.0155,3.021,6.6
1kv1,30.7999,-34.1387,-5.48,2.4135,0,197.9282,0,0.0354,3.3034,1,5.94
4aia,14.9299,-15.0539,-5.48,1.8356,0,29.4284,0,0.1239,0,0,3.66
1gnn,2.9241,-21.5408,-5.48,5.262,0,183.0861,0,11.8772,6.7396,8.9592,5.68
2xm2,17.7216,-22.1121,-5.48,5.0707,0,90.1837,0,2.7934,1.5971,4.2405,4.62
1ghz,20.474,-22.3007,-5.48,2.501,0,72.3693,0,0.0901,1.7366,0,4.8
1fcz,55.3496,-56.7955,-5.48,1.757,0,388.4383,0,0.791,0.655,0,9.22
2fqo,16.3657,-21.9317,-5.48,3.9271,2,85.57,0,4.4751,1.0909,7.3189,6.43
1d3d,39.3286,-41.4307,-5.48,0.8753,0,330.3212,0,0.0383,2.0638,2.1954,9.09
1oyq,24.4479,-29.4653,-5.48,2.2663,0,205.7255,0,1.5895,3.4279,2.9899,6.96
2avo,33.5615,-37.6774,-5.48,1.1741,0,323.5819,0,0.4652,3.6507,3.7435,8.85
3ppp,11.0886,-13.7646,-5.48,0.4835,0,87.8548,0,0.2386,2.4374,1.4099,5.22
1ajn,15.1398,-17.4298,-5.48,0.7384,0,113.4282,0,1.0859,1.2041,1.4796,2.63
3jup,27.813,-29.5885,-5.48,1.5923,0,182.4791,0,1.2863,0.4892,1,5.58
1v0l,26.2274,-27.6284,-5.48,5.8523,0,108.8976,0,1.1042,0.2968,3.9607,7.55
1wc1,10.8555,-19.676,-5.48,2.6525,4,28.0192,0,4.8967,3.9239,8.6178,4
1qf0,48.0956,-53.0796,-5.48,5.2689,2,236.9189,0,2.6714,2.3126,3.8195,7.38
3liw,30.4822,-37.7258,-5.48,2.7614,0,249.3453,0,4.023,3.2206,2.4026,7.6
2xyf,42.3999,-48.4804,-5.48,5.5917,0,308.1098,0,2.4466,3.6338,4.58,8.44
1pgp,-10.4305,7.0163,-5.48,2.8774,0,27.1154,0,2.1379,1.2764,9.8748,5.7
2doo,31.477,-36.1037,-5.48,0.183,2,214.1584,0,0.8708,3.7559,2.7751,7.17
1tq4,23.3561,-27.755,-5.48,8.9916,1,31.8228,0,3.4305,0.9684,6.8399,6.19
1mes,37.0868,-39.1323,-5.48,2.276,0,319.8108,0,0.2707,1.7748,4.4404,7.7
4aje,6.4877,-15.3897,-5.48,1.8439,0,88.1912,0,7.4641,1.4379,2.5653,3.68
2uwo,21.4517,-30.3144,-5.48,1.1733,0,215.3505,0,5.4499,3.4129,1.672,8.7
2wk6,18.1546,-20.8568,-5.48,2.8788,0,49.2457,0,2.7022,0,0,3.32
3tu7,38.3233,-43.6345,-5.48,6.0212,0,212.8816,0,2.3111,3.0001,2.681,8.09
3kmc,22.9088,-33.3353,-5.48,4.3807,2,115.4904,0,9.02,1.4065,4.8237,6.4
1a4k,16.4149,-21.5711,-5.48,0.6237,0,173.3885,0,1.2554,3.9009,2.4526,8
1jak,25.588,-28.5823,-5.48,5.7848,0,108.6621,0,1.1163,1.878,3.4892,5.57
1mrw,25.489,-33.7261,-5.48,1.5871,0,264.7689,0,5.0624,3.1748,3.1378,9.7
2v2v,14.5166,-15.3306,-5.48,2.8135,0,95.8369,0,0.0243,0.7896,4.2028,4.07
1jmg,-5.3412,-4.5576,-5.48,2.1229,0,47.0901,0,8.8357,1.063,5.2822,6.07
2b9a,14.6176,-22.308,-5.48,0,0,143.8292,0,6.0326,1.6579,0,8.05
2j4i,21.5805,-30.0272,-5.48,0.9063,0,251.5162,0,4.4976,3.9492,3.0887,9
1v2l,21.6811,-22.3248,-5.48,2.7108,0,66.588,0,0.571,0.0727,0,4.29
1g85,15.635,-18.3983,-5.48,0,0,147.2663,0,1.5686,1.1947,1.6843,5.48
2uy3,11.741,-13.4764,-5.48,0.3791,0,57.5244,0,1.7354,0,0,3.22
1kyv,29.8022,-32.2132,-5.48,6.2045,0,164.7075,0,1.1811,1.23,5.1799,5.92
3v5t,27.2667,-33.6132,-5.48,1.0009,0,253.0482,0,3.9137,2.4328,1.8815,8.22
3exh,27.7764,-38.5712,-5.48,4.7953,2,148.5559,0,7.293,3.5018,4.8305,4.88
2g94,38.4005,-44.2188,-5.48,6.644,0,273.7693,0,1.5463,4.2721,6.0481,9.52
1tpw,4.2289,-4.9656,-5.48,3.4721,0,13.3969,0,0.2013,0.5355,5.3433,3.3
