name,Gold.PLP.Fitness,Gold.PLP.PLP,Gold.PLP.part.hbond,Gold.PLP.part.metal,Gold.PLP.part.buried,Gold.PLP.part.nonpolar,Gold.PLP.part.repulsive,Gold.PLP.ligand.clash,Gold.PLP.ligand.torsion,Gold.PLP.Chemscore.Hbond,Gold.PLP.Chemscore.CHOScore,Gold.PLP.Chemscore.Metal,affinity
4gg7,84.6236,-79.5233,-2.8848,0,-6.2792,-77.9669,0.4407,0,1.5272,1.1866,1.5316,0,8.2
2vwc,48.0915,-48.0661,-3.5241,0,-3.9059,-50.3985,5.561,0,1.5456,1.0389,0,0,6.62
5er2,110.3381,-108.9543,-11.0601,0,-12.5143,-88.9384,0.5315,0,6.887,5.0526,0,0,6.57
2avs,110.9294,-105.8727,-7.4993,0,-8.961,-95.4871,0.208,0,2.1598,3.1254,0,0,7.57
3pfp,100.2617,-46.6665,-16.2707,-1,-5.9703,-26.5839,0.2826,0,1.45,14.8317,0,2,6.44
1v11,121.3042,-64.8766,-8.2087,-1.8128,-6.2108,-60.9667,4.4605,0,1.1798,10.5958,1,4,3.98
4b7j,70.7603,-36.2925,-7.9803,0,-1.0357,-29.4679,0.1975,0,1.6022,12.5574,0,0,7.95
2wyg,76.9265,-85.979,-0.9621,0,-0.5424,-85.2647,0.155,4.7195,3.161,0.663,0,0,8.7
3f3u,68.706,-67.3929,-2.9923,0,-5.1712,-62.6735,1.5825,0.9155,1.7955,1.9399,0,0,4.74
1erb,44.7619,-71.9507,0,0,-5.5849,-68.1155,0.1114,25.4901,0.8493,0,0,0,8.1
2cbz,99.0672,-50.8349,-10.6707,-1.5552,-6.221,-35.2547,0.2522,0,2.3416,9.6385,0,4,3.93
1v2o,55.1012,-44.1585,-6.8973,0,-5.0982,-35.2986,0.4411,0,3.0366,5.672,0,0,4.73
4der,20.7618,-23.3511,0,0,-2.2259,-20.6691,0,0,1.2947,0,0,0,6.31
2vt3,60.5723,-47.8666,-5.5953,0,-9.2348,-39.2478,0.3171,0,1.194,5.0312,0,0,4.15
1f0u,93.9605,-76.9611,-7.052,0,-9.0549,-66.6453,0.5844,0,2.1266,7.0842,0,0,7.16
1ppl,87.3991,-82.7968,-9.0512,0,-10.7615,-71.5465,5.8716,0,3.9418,4.162,0,0,8.55
1d4p,88.9383,-79.1845,-3.8274,0,-10.0122,-66.3356,0.3214,0.924,2.1611,5,0,0,6.3
1mmr,84.8635,-66.6532,-6.0401,-0.7477,-7.7287,-52.9834,0.2905,0,2.086,5.004,0,1.2284,5.4
2zcs,56.5633,-54.3252,-4.833,0,6.3626,-58.456,0.2003,0,1.2929,1.608,0,0,8.22
1r1j,52.7987,-32.7132,-5.0363,-0.4821,18.2373,-48.3508,0.8026,2.6644,2.9319,3.5379,0,3,8.64
1jgl,85.9479,-77.4279,-3.9329,0,-4.7674,-72.7627,0,0,0,2.84,0,0,8.7
1k1j,82.5012,-67.6449,-7.9781,0,-6.7314,-58.9195,1.8831,0,3.3844,7.2084,0,0,7.55
1bn1,48.4942,-36.0514,-5.8185,-0.6391,3.7845,-37.671,0.1066,0,2.9169,1.7707,0,2.1607,9.34
2b1g,68.5097,-51.3773,-10.2547,0,-11.1018,-39.8198,4.4719,0,1.3663,5.6217,1,0,6.64
1nje,59.2125,-34.6809,-14.3224,0,-2.904,-23.7439,0.4399,0,0.6492,8.61,0,0,3.8
1k6p,93.7984,-96.4871,-6.4773,0,-4.8663,-88.4599,0.3202,0,2.7362,0.9279,0,0,7.36
3l1n,41.8833,-44.1245,-1,0,-2.5697,-40.7889,0.088,0,1.1206,0,0,0,5.63
2v77,83.6844,-38.9239,-8.878,-1.8642,-0.3413,-38.0866,4.8058,0,1.9455,8.271,0,3.9731,5.06
1qbs,108.7,-102.7219,-8.0769,0,-10.5057,-86.6547,0.0576,0,1.4116,2.9337,0,0,9.47
2uwd,58.021,-57.4424,-2.4426,0,-7.7618,-52.8667,0.3643,0,2.7107,2,0,0,8.35
1str,56.3363,-67.1179,-6,0,-10.4139,-52.2579,0.2827,3.922,4.9298,1,0,0,4.77
2ydt,67.0342,-46.7541,-9.2686,0,-9.8664,-33.396,0.0557,0,0.1535,6.8624,0,0,5.52
3lpp,57.179,-47.452,-6.8766,0,-6.0014,-42.2289,0.0676,4.2696,2.2218,6.1468,0,0,6.22
3d7b,22.8508,-23.6524,-3.5624,0,-4.3416,-17.7779,0.3937,0,1.3905,0.6598,0,0,3.69
1k1n,69.5967,-58.1878,-6.9053,0,-5.6703,-47.8603,0.6908,0,3.8779,6.3883,0,0,6.82
1nhu,48.3483,-50.7796,-2.4724,0,-3.9072,-46.8728,0.0537,0,3.5471,1.5543,0,0,5.66
4ddy,51.5523,-50.3214,-6.9422,0,-4.3513,-41.1757,0.5885,2.313,1.1637,1.9571,0,0,5.62
2pu2,43.2025,-39.9569,-6,0,-0.7183,-39.5896,0.4333,0,1.4844,2.0715,0,0,4.43
1jsv,37.7135,-31.5979,-2.3427,0,-1.788,-35.9212,6.4899,0.4627,1.3304,2.0798,1,0,5.7
2zgx,85.4639,-65.2775,-6.5872,0,-6.729,-58.1727,1.6236,0,1.2532,7.5643,0,0,6.74
1zvx,75.6919,-66.7323,-4.0318,-0.7283,-2.4207,-63.8236,3.5105,0,2.8796,2.9063,0,1,9.22
1flr,95.0716,-93.8452,-3.8817,0,-11.2092,-82.5563,0.1683,0,2.3028,1.944,0,0,10
2pmk,51.1542,-40.9281,-8.6587,0,-6.2318,-30.5618,0.2641,0,1.4056,4.3458,0,0,5.92
1g46,54.1486,-38.4234,-4,-0.5131,-2.6799,-32.1853,0.0775,0,1.4014,2.176,0,2,8.8
3uod,85.4572,-73.5077,-4.5224,0,-8.1959,-65.4334,0.279,0.4994,1.1195,3.896,1,0,7.31
3kdd,98.6283,-99.2557,-5.0985,0,0.2562,-101.1712,3.3183,0,3.0547,1.8273,0,0,8.46
3g35,50.5213,-45.5615,-6.5089,0,-9.8322,-34.7524,0.5815,0,0.5937,2.049,0,0,4.68
1m2x,41.7908,-16.6588,-2,0,12.9018,-33.9012,0.4234,0,1.3786,1.2964,0,4,4.15
1gvw,90.4284,-80.7955,-9.8383,0,-11.1274,-67.3482,5.6914,0,3.3871,5.469,0,0,6.96
1g7f,89.3028,-62.7392,-11.1386,0,-4.8297,-49.9198,0.2326,0,3.5442,11.2173,0,0,5.47
3r1v,46.7919,-47.1845,0,0,-2.3089,-47.068,0,0,0.1963,0,0,0,6.92
3roc,77.7653,-76.7377,-2,0,-3.0254,-71.9695,0.0867,0,2.3062,1.88,0,0,8.19
1yqj,108.0491,-104.836,-2.5891,0,-10.9244,-94.2921,0.3131,0,2.8521,2,0.9724,0,8.14
3f7i,87.1747,-75.1767,-5.5309,0,-9.3166,-66.3294,0.4114,0,3.0501,6.0327,0,0,7.34
1cbx,67.9132,-29.2624,-4.5641,-1.9317,4.3925,-35.2462,6.2677,0,0.9664,5.9425,0,3.7927,6.35
2csn,29.1223,-34.2889,-0.1992,0,-2.3855,-34.6607,0.2284,5.0025,1.6756,0.0624,1,0,4.41
2wzm,113.2862,-63.1269,-14.7654,0,-13.4763,-44.4459,0.5596,0,2.9114,17.6608,1,0,5.22
3neo,48.2852,-67.6086,0,0,-4.8007,-64.3539,2.5979,16.8524,1.2355,0,0,0,5.92
3th9,56.4851,-55.1395,-4.6119,0,13.0985,-74.2268,0.2359,0,0.9847,1.105,0,0,7.7
2xxt,69.5684,-44.0687,-9.5974,0,-3.621,-32.0299,0.1678,0,1.5582,9.5387,0,0,8.05
1m1b,42.2826,-12.7292,-7.6901,-2,5.4306,-12.6617,0.4552,0,1.0605,4.5581,0,3,4.66
1ogg,94.2832,-82.8593,-8.056,0,-3.7492,-73.6184,0.1534,0,1.2019,4.6092,0,0,5.19
1wur,103.6798,-66.8298,-17.2939,-0.7119,-2.7288,-52.409,3.2306,0,1.949,11.5826,0,1,6.66
1m0o,63.7435,-44.9271,-9.5305,0,-7.759,-43.6339,3.7619,0,1.4673,7.2503,0,0,2.31
2vk2,61.8209,-37.1162,-9.7534,0,-5.5318,-31.2278,7.0418,0,0.0071,8.2397,0,0,6.89
1q8w,49.9625,-44.6783,-2.5511,0,-4.4762,-40.2188,0.2919,0,2.2765,1.5117,1.7674,0,5.24
1f0r,78.4793,-74.9474,-1.6694,0,-6.9102,-72.5319,0.5546,0,2.5259,1.8613,1,0,7.66
1ghv,50.1757,-48.0163,-6.9779,0,-8.111,-35.0911,0.4421,12.9999,0.1243,5.136,0,0,4.35
2psv,71.6264,-68.0176,-6.5326,0,-4.9213,-62.7616,0.5251,0,3.4929,3.5315,0,0,7.24
1v2j,50.4657,-35.6093,-4.9858,0,-4.7843,-26.9138,0.2659,0,0.0718,5,0,0,3.25
3r4p,74.3015,-71.8459,-3,0,-10.0185,-64.8879,0.3202,0,1.6185,1.8976,0,0,7.96
2p4j,126.0003,-118.2821,-11.6659,0,-8.6006,-108.0106,0.5411,0,5.1076,5.9778,0,0,8.96
1y0l,76.3688,-67.2349,-2.1573,0,-3.9907,-63.0308,0.0693,0,1.433,4,0,0,9
2i4w,80.8343,-86.3783,-7.4207,0,4.5598,-89.6035,1.6214,0,6.2999,2.3519,0,0,11.59
6rnt,42.538,-24.3513,-7.7911,0,-5.4384,-18.7722,5.7875,0,1.8054,5.6915,1.5743,0,2.37
4f5y,65.1397,-61.1801,-6.7471,0,-8.9297,-51.254,3.4155,0,1.4498,2.2864,0,0,5.43
3ocz,79.9863,-58.739,-3.829,-0.7261,-11.1372,-50.2971,4.1074,0,1.1603,3.856,0,2,7.46
3f48,32.6152,-22.5989,-6.8277,0,-5.3877,-15.8753,1.382,0,0.0679,3.384,0,0,6.29
3agl,141.3484,-106.539,-16.5548,0,-19.0988,-75.6022,0.6342,0,4.8509,14.8371,0,0,7.8
2vw1,69.7291,-39.6364,-11.8629,0,-4.0915,-26.1236,0.373,0,1.0503,10.7311,0,0,3.52
2o4n,92.1735,-86.0552,-4.8798,0,-9.7778,-86.3374,10.7745,2.0036,3.7078,4.1792,1,0,7.82
4b73,68.9476,-64.1486,-3.9053,0,-0.8701,-62.9184,0.9026,0,0.9125,2.208,0,0,7.21
3iue,82.5241,-63.1474,-7.5724,0,-8.7328,-53.6839,1.2118,1.0867,2.2713,7.845,0.4903,0,5.82
3s0d,28.7017,-37.8098,0,0,-0.1935,-39.3452,0.039,6.1184,1.4948,0,0,0,7.05
1o0f,52.134,-37.1087,-7.1844,0,-9.0299,-24.149,0.9261,0,1.5838,5.0643,1,0,5.3
3fj7,36.2178,-25.0685,-6.8003,0,-3.0725,-20.072,0.3377,0,0.7538,4.2189,0,0,3.71
4ha5,57.6185,-39.9868,-4,0,-2.2196,-39.148,0.4028,0,0.1841,6,0,0,7.24
4ad2,55.9416,-39.4656,-8.7716,0,-1.6211,-34.2311,0.0905,0,0.2814,5.6796,0,0,6.2
2o4r,102.3251,-91.768,-6,0,-7.8781,-81.4701,0,0,0.7214,4,0,0,9.4
3lzz,20.5467,-31.9544,-0.7919,0,-2.687,-32.7482,0.2842,10.0955,1.982,0.3088,0.5752,0,3.84
2j7e,60.3242,-41.441,-10.4779,0,-2.4014,-41.9569,6.6449,0,0.4548,6.5976,0,0,7.32
1t32,95.8608,-93.7259,-4.5521,0,-4.3243,-91.0175,0.1178,0,3.6096,3.118,0,0,7.42
1gj8,24.441,-49.6375,-2.7051,0,-5.1789,-44.0781,0.4748,25.3711,0.7287,0.544,0,0,6.96
1ai5,26.5212,-33.2399,-1.8414,0,1.6299,-34.9395,0.3528,9.9328,0.4202,1.3515,0,0,3.72
2fu8,32.3927,-9.3069,-1.7355,0,16.0566,-26.1815,0.036,0,0.4571,0,0,4,4.7
2hs1,74.0461,-70.5731,-8.0391,0,0.5077,-70.7122,1.0261,0,3.4033,3.4265,0,0,8.48
2fxu,108.069,-102.4522,-4,0,-11.3708,-95.1621,0.1139,0,1.3166,2.75,0,0,8.15
1a69,52.1738,-44.6263,-4.5955,0,-9.221,-37.0958,4.0553,0,0.164,2.6251,0,0,5.3
4b74,88.0657,-76.6137,-5.934,0,-0.0985,-75.0503,1.2423,0,0.8182,4.3628,0,0,7.66
2on6,39.4645,-40.1309,-4.0543,0,-1.7298,-38.7008,0.4974,7.58,1.0432,2,1,0,6.76
2weo,43.0731,-29.6478,-2.4961,-0.6957,-1.7891,-26.2029,0.0799,0,1.0996,1.0881,0,2.0601,6.93
3afk,47.7905,-33.2488,-9.1103,0,-1.1205,-24.3359,0.1586,0,1.6458,5.9444,0,0,3.6
3f8f,73.1606,-77.8751,-0.0722,0,-4.9282,-78.0662,0.0978,1.8709,1.4218,0,0,0,6.63
1qaw,52.3823,-40.3188,-7.0556,0,-5.4249,-33.5392,0.4091,0,0.5465,4.3855,0,0,5.12
3ekw,111.414,-97.4648,-9.4994,0,-7.8472,-86.4071,1.0213,0,2.8654,6.56,0,0,7.96
4fm7,67.3131,-65.5103,-2.1719,0,-5.5523,-62.6405,0.0268,0,2.0986,2,0,0,7.24
1bgq,51.6116,-46.1156,-1.9124,0,-2.8886,-42.1504,0.2188,0,0,1.832,0,0,8.57
1bp0,54.5087,-35.2503,-11.6046,0,-3.1929,-21.608,0.476,0,0.4694,6.7324,0,0,5.4
2usn,58.4333,-42.3821,-2.9825,0,1.2204,-50.4354,4.5748,1.2625,1.8432,3,0,2,6.51
3g34,4.4139,-3.7667,-1.9855,0,5.3233,-13.933,0.248,0,0.3964,0.48,0,0,2.96
1szd,93.0078,-71.1277,-9.958,0,-16.6308,-49.4533,0.9153,0,1.5208,7.8822,0.425,0,4.54
1zp8,62.9482,-71.0222,-6,0,2.8195,-73.7264,3.0374,0,5.6891,1.1014,0,0,8.77
1fkf,89.3799,-84.3167,-5,0,-10.1058,-74.0676,0.4547,0,1.1954,2.4846,0,0,9.4
1qji,78.712,-73.8237,-6.3534,-0.5615,0.7589,-70.7411,0.5727,0,4.2097,2.1144,0,1.1607,4.85
3k97,50.1593,-51.3897,-2.2577,0,-5.7282,-46.5192,0.1795,0,2.1152,1,0,0,8
1x38,63.6928,-47.8895,-7.6645,0,-2.1106,-51.9902,4.9353,0,0.1881,5.3932,0,0,8.77
1jmf,32.0319,-24.0652,-8.9086,0,3.0909,-26.112,5.5892,0,0.9952,3.319,0,0,5.77
2c97,53.1102,-43.3642,-5.3786,0,-6.0825,-37.7537,1.7604,0,1.2577,4.0871,0,0,6.14
2q88,68.1735,-46.2085,-7.1097,0,-5.462,-36.9164,0.2286,1.9822,0.5184,8.328,0,0,5.8
1b8o,66.6297,-48.1406,-6.6647,0,-8.6749,-36.2637,0.4494,0,0.5569,5.65,0.8843,0,10.64
1x1z,86.4237,-47.1749,-12.9669,0,-7.1819,-31.0499,0.9121,0,0.7606,13.59,0,0,11.06
1sw2,56.1375,-45.4315,-3.8336,0,-3.2518,-38.9264,0.0682,0,0.377,3.82,0,0,7.22
3g08,135.8382,-128.324,-4.9964,0,-6.5727,-118.4989,0.1074,0,3.7429,5,0,0,8.16
2r38,93.4895,-86.557,-7.7197,0,-4.7719,-84.124,0.7718,0,5.7989,6.1768,0,0,7.44
2xef,155.0802,-130.361,-14.5283,-0.9567,-20.0658,-105.8863,1.4629,1.265,8.4764,12.5196,0,0.8963,9.84
4eoh,14.8689,-14.8689,-0.3352,0,-0.2643,-22.6788,7.7315,0,0,0,0,0,4.3
1bnv,51.3286,-37.1825,-6.7717,-0.6211,0.5643,-33.0549,0.0796,0,2.8575,2.0149,0,2.3027,8.77
3gtc,21.9808,-22.1899,0,0,-2.136,-26.0651,6.1295,0,0.1045,0,0,0,2.35
2rkd,39.4944,-13.456,-5.3363,-0.8406,1.4746,-12.1239,0.1183,0,0.6958,5.1433,0,2,2.72
1x39,78.039,-57.0664,-10.8317,0,-4.2295,-46.6451,0.0234,0,0.5454,7.3545,0,0,9.22
1f0t,71.2773,-58.0928,-4.8193,0,-2.5076,-52.3671,0.5806,0,2.1862,5.0639,0.7884,0,6
2r2m,81.3436,-76.6329,-6.8077,0,-7.2534,-66.3945,0.6426,11.5801,1.7569,6.6015,0,0,7.33
3rlp,44.1099,-43.6412,-1,0,-5.1205,-39.4316,0.2919,0,1.2656,1,0,0,7.08
3fh7,100.4565,-79.5502,-2.1622,-1.821,9.5735,-97.8163,6.2495,0,1.4661,0,0,3.9731,7.6
1c5t,56.7256,-40.2216,-5.1092,0,-7.3456,-28.6995,0.4108,0,0.0382,4.944,0.5828,0,4.1
1pph,72.0149,-55.6195,-7.3594,0,-6.3604,-44.2899,1.3281,0,2.8252,7.3486,0,0,5.92
2aj8,57.7624,-50.1244,-3.4244,0,3.6678,-59.5021,0.1328,0,0.6673,2.9909,0,0,6.2
1kjr,62.5305,-55.395,-8.955,0,-11.7206,-37.3479,0.4049,7.3364,1.9648,6.1338,0,0,6.06
1c83,62.5603,-41.8259,-7.7822,0,-1.8006,-44.1114,3.6984,0,0.8768,7.496,0,0,4.85
3ffg,114.1335,-111.9053,-5.3836,0,-4.7595,-110.8475,1.1067,0,4.6778,3.8613,0,0,9.08
3axz,63.5178,-55.2428,-7.4672,0,-2.5299,-47.7577,0.7233,2.8825,0.2076,2.9893,0.8682,0,3.43
3s3v,66.1735,-54.4673,-3.0752,0,-9.7167,-46.6313,0.3402,1.2783,0.629,4.7475,0,0,6.23
1sbg,82.886,-82.3406,-5.5572,0,-8.8247,-71.0649,1.0073,0.9844,3.9811,3.164,0,0,7.74
1bhf,76.3512,-67.3465,-7.0597,0,-8.3896,-53.3184,0.3143,0,3.3119,5.2095,0,0,4.38
1o3l,56.0394,-49.0855,-8.3596,0,-2.9442,-42.8969,0.4217,10.5639,0.2633,6.0148,0,0,6.54
3tif,86.431,-61.6094,-9.5285,0,-13.6038,-44.7736,0.5692,1.2206,0.548,8.4032,0,0.3215,5.38
2qg0,47.0641,-43.9695,-3.2454,0,-4.6725,-40.76,0.5497,0,1.9781,2.3503,0,0,5.72
3l59,45.9038,-31.7826,-4.5488,0,-2.5283,-25.5768,0.1359,0,0.5453,5.0706,0,0,3.7
2q63,84.8367,-83.4079,-5.7662,0,-3.8704,-78.5031,0.1269,0,2.8856,2.4,0,0,7.18
2reg,57.6609,-53.6955,-2.254,0,-3.2337,-50.8763,0,0,0.0972,1.3866,0,0,5.64
1gyy,43.8388,-36.6345,-3,0,0.9363,-39.2006,0.0704,0,0.8978,3,0,0,3.64
4b8y,100.9812,-60.3514,-5.2483,-5.1573,14.5018,-67.2122,0.1092,0.4067,1.4251,2.6289,0,6,8.05
2qg2,69.3897,-66.8008,-1.8923,0,-5.2641,-63.0661,0.3098,0,0.2056,1,0,0,5.4
3f5k,87.1882,-80.9061,-11.7368,0,-8.2033,-66.1525,0.6076,0,5.0745,5.4771,0,0,4.62
2qd6,75.3767,-75.3189,-5.9848,0,1.1288,-75.2967,0.9651,0,3.5234,2.3682,0,0,8.68
4agc,96.1072,-92.9539,-2,0,-9.8399,-90.4585,4.1492,0,1.1474,1.816,0,0,10.7
1odj,57.6474,-49.0656,-6.6063,0,-7.8041,-37.7072,0.5107,0,0.0293,2.8802,0,0,4.1
1lbf,75.0514,-60.2512,-12.3399,0,-9.4484,-41.4805,0.1151,0,1.5113,5.941,0,0,7.85
3pcj,43.8385,-29.6046,-1.1384,-1.5919,5.4183,-35.0751,0.1286,0,0.0002,0.7546,0,1.9951,7.22
1u1w,49.9441,-37.6415,-8.0674,0,-3.9962,-30.0764,0.2602,0,0.0202,4.1144,0,0,5.85
3r6c,65.2966,-59.9319,-3.5989,0,-8.4989,-53.0908,0.3169,3.9714,1.3079,3.984,0,0,4.72
1g2k,110.4911,-100.9575,-9.5394,0,-5.6902,-89.2508,0.271,0,2.8164,5.0555,0,0,7.96
1sw1,55.7631,-45.883,-3.9734,0,-5.2154,-40.8457,0.0783,0,0.6099,3.7,0,0,7.3
1rmz,48.6676,-36.5022,-4.8942,-1.8275,1.213,-38.7923,6.7052,0,3.2722,2.2366,0,2,8
3ta0,80.5265,-63.0007,-12.5411,0,-8.7868,-47.9895,1.4288,0,2.1005,6.3719,0.8704,0,3.47
2rin,17.6397,-26.0529,-1.2536,0,21.0951,-50.144,0.328,7.3806,1.4163,0.6,0,0,4
2rcn,76.6382,-56.0248,-12.6196,0,-10.9778,-36.7512,0.8796,0,0.8943,7.4674,0,0,6
2we3,99.7582,-40.344,-8.7162,-2.3249,-2.243,-34.3857,4.5108,0,1.6535,8.9071,0,6,4.43
2q6f,73.2613,-66.6612,-6.2875,0,-0.4299,-66.3774,1.0081,0,5.005,5.5367,0,0,5.44
1ai4,33.5875,-30.3437,-1.4254,0,-0.5864,-30.3983,0.1776,0,0.2632,1.2568,0,0,2.5
3ryz,50.3394,-41.5116,-2.5983,-0.7424,-1.5903,-39.2958,0.0822,2.5482,2.0839,1.0612,0,2.0601,8.62
3mz6,50.8927,-36.1337,-2,-2.0605,2.3776,-33.9732,0.2195,0,2.395,1.3291,0,2.5936,7.2
2gsu,60.1762,-42.242,-5.8921,-0.7164,-1.7117,-34.9477,0.4026,0,2.1001,1.9635,1,2.2073,3.59
1v0k,45.4607,-33.4659,-7.9805,0,-1.4194,-27.3365,0.1356,0,0.266,4.1756,0,0,5.1
3c2f,37.462,-22.7012,-8.6792,0,-6.326,-11.7883,1.2222,0,1.4175,5.8653,0,0,2
1c5y,58.021,-43.7558,-4.7072,0,-7.6005,-33.1814,0.3907,0,0.0554,4.792,0,0,4.2
2qtg,72.3752,-59.4235,-5.9965,0,-7.8826,-50.0517,0.4918,0,0.4122,4.592,0,0,5.08
1v1j,64.2847,-44.4921,-10.4538,0,-9.2648,-27.3301,0.2606,0,0.2542,6.767,0,0,4.82
3udd,96.6141,-95.9258,-1.5266,0,-13.4016,-84.6251,0.514,0,1.4971,1.2275,0,0,7.1
3o84,76.7854,-71.2658,-2,0,-10.0062,-61.2133,0.4124,1.9341,0.7732,2,1,0,7.24
2ewa,84.4347,-85.2573,-0.8495,0,-1.9017,-87.3476,0.2062,0,2.2064,0.845,0.3517,0,7.94
2qi1,85.0397,-92.3934,-4.8475,0,-7.4332,-83.2829,0.3242,0,4.5769,0.6,0,0,7.3
1xka,80.8959,-73.4224,-4.5284,0,-4.4887,-73.4319,0.7923,0,3.0807,4.545,0,0,6.88
2whp,60.0117,-59.1589,-1,0,-5.6709,-50.7302,0.1484,0,1.0736,1,0,0,4
4dy6,98.1394,-70.0582,-15.2744,0,-9.3533,-53.0296,0.9148,0,3.8804,11.6872,0.2601,0,4.4
1kpm,61.9654,-67.9507,-1.5957,0,-0.9994,-66.4398,0,3.0182,2.9835,1,0,0,5.8
2wej,20.919,-20.0336,-2,0,-3.363,-21.6664,8.1827,0,1.107,1.0062,0,0.0135,6.08
2oxx,42.306,-42.306,0,0,1.2704,-44.7387,0.0125,0,0,0,0,0,6.7
3p58,40.0148,-29.3554,0,0,6.7604,-37.0737,0,0,0.6703,0,0,2,7.6
3d8w,45.6698,-33.7971,-4.8203,-0.6841,-3.115,-25.7815,0.0713,0,2.8949,1.8777,0,2.0049,8.15
8cpa,60.5638,-47.5424,-9.1056,-0.5996,-0.0158,-46.2831,6.6059,0.3565,2.2954,3.9896,0,1,9.15
1onz,45.2629,-38.1871,-7.4441,0,1.1859,-36.1861,0.1357,0,4.3081,5.2307,0,0,5.1
2w8y,93.3395,-91.387,-2,0,-5.7231,-88.8934,1.8557,0,0.4834,0.9731,0,0,9.09
1gi4,73.0563,-46.6295,-4.7623,-1.6976,-3.2452,-37.4288,0.4578,0,0.2026,4.944,0,2,7.19
1k6t,91.8087,-91.6904,-5.8745,0,-6.4789,-84.9095,0.12,0,2.7522,1.8742,0,0,7.62
1od8,54.7111,-34.7022,-9.8682,0,-3.4579,-30.2118,4.182,0,0.2075,6.808,0,0,5.1
3cm2,70.0409,-63.5221,-4,0,-6.8529,-53.8052,0.2263,0,2.4406,3.8,0,0,6.47
1hi4,38.9778,-28.9019,-7.1768,0,-0.5383,-30.3341,6.4736,0,2.4726,4.6375,0.3696,0,4.49
3dnt,109.8623,-51.2764,-7.4148,-2.8873,5.4136,-54.0945,0.8919,0,1.3812,8.864,0,5.7927,4.74
1ezq,115.244,-99.6109,-5.9122,0,-0.6998,-100.9051,0.9815,0,2.4718,6.859,0,0,9.05
3uxk,34.1611,-21.6096,-3.1934,-1.914,3.5953,-28.7656,8.2715,4.096,0.0162,1.56,0,2,4.93
2ygf,63.9404,-55.6238,-5.9248,0,-2.8607,-52.6447,2.5147,2.4548,0.4579,3.8957,0,0,5.09
1t7j,61.6727,-65.415,-5.7323,0,-4.3213,-60.537,0.6138,0,3.1186,0.8316,0,0,8.7
3tao,28.0814,-17.2472,-7.8912,0,-2.3179,-11.911,0.3639,0,0.4644,3.921,0,0,5.14
2qtt,71.2496,-53.4965,-7.4142,0,-7.4284,-41.8505,0.883,0,0.0147,5.9275,0,0,4.32
2ctc,54.0717,-36.2364,-4.6151,0,-3.0279,-29.5484,0.023,0,0.6103,6.352,0,0,3.89
3ehx,73.6281,-53.6299,-2.7522,-1.1273,2.2333,-60.4972,4.9046,0,2.5882,1.6024,0,3.3946,7.6
2mas,67.2521,-47.6901,-6.3332,-2,-3.5803,-39.711,0.2287,0,0.6279,2.976,0,1.9816,7.52
1uwt,37.8835,-23.9415,-8.7877,0,2.919,-27.3366,5.9654,0,0.2308,4.8013,0,0,5.97
3n2p,35.7586,-32.0035,-3,0,-5.179,-36.7768,8.0553,0,1.4548,2.1014,0,0.0601,7.82
2bmk,63.6593,-47.3483,-6.4848,0,-0.0417,-40.7473,0.076,3.601,1.9053,7.9075,0,0,5.62
2oag,78.5384,-68.3387,-3.3083,0,-1.3804,-71.2849,0.0913,0,1.7796,4.5863,0,0,8.47
1ew9,-0.919,12.917,-1.3629,0,16.7193,-7.1725,0.0801,0,0.0157,0,0,2.0049,3.22
3gqz,39.4637,-37.1239,-1,0,-0.6677,-36.4477,0.1516,0,1.7581,1.952,0,0,2.17
2a4m,2.3277,-10.6968,-0.2346,0,12.7775,-28.9158,4.7285,6.8596,0.7548,0,0,0,4.52
1laf,82.4239,-48.1046,-11.8291,0,-9.7276,-32.8011,0.5976,0,0.307,11.6444,0,0,7.85
3m37,112.9809,-116.1355,-5.1428,0,-4.0361,-111.2026,0.4202,0.0749,4.9719,2.288,0,0,9.04
3lpl,34.201,-21.2137,-5.7285,-0.7159,-4.6475,-12.4626,0.2894,0,0.6492,1.9314,0,1.4153,5.62
2wzf,94.9098,-64.0617,-10.5329,-1.8217,-10.3734,-44.7151,0.5986,0,1.3508,7.1833,0,2,7
2cc7,47.0392,-41.0392,-2,0,-8.1917,-35.0514,0.4558,0,0,2,0,0,8.01
3nyd,37.2577,-32.0939,-1.6494,0,-1.4694,-35.1136,0.5647,0,0.0233,1.7368,0,0,3.48
1pxp,70.6936,-61.8497,-2,0,-4.4909,-61.4388,2.2333,0,0.0781,2,1,0,6.66
1cps,39.5571,-30.3049,-5.8036,-1,5.1192,-30.4952,0.0105,4.9475,1.3541,3.636,0,1,6.66
1tsy,51.0439,-36.746,-10.9844,0,-2.8381,-25.7282,0.5222,0,0.4563,5.0701,0,0,4.96
1b38,109.6374,-53.2095,-9.84,-2.7666,-5.994,-41.1321,0.691,0,1.9973,7.2661,0.8747,6,6.6
3r4m,31.735,-34.6225,-1.1068,0,-3.6778,-31.9769,0.2834,3.9405,0.9735,1,0,0,5.92
2d1n,85.8631,-69.3494,-8.8131,-1.6746,-5.5281,-65.9937,8.735,0,3.1484,3.6035,0,2,8.15
2g8r,27.6599,-26.9337,-2.6579,0,-1.1959,-27.2565,1.1595,0,1.6208,1.3226,0,0,3.99
2j7b,32.4238,-16.3993,-8.9444,0,9.5529,-29.0391,5.4784,0,0.0212,5.3556,0,0,6.62
