name,Gold.Goldscore.Fitness,Gold.Goldscore.Internal.Vdw,Gold.Goldscore.Internal.Torsion,Gold.Goldscore.External.Vdw,Gold.Goldscore.Internal.HBond,Gold.Goldscore.External.HBond,affinity
3cj5,51.4300,-3.7022,-10.6280,43.8213,0.0000,5.5059,6.34
3t6b,98.9811,-9.1163,-10.5108,70.2354,0.0000,22.0345,6.36
2nn1,40.1721,0.5130,-5.7257,25.3645,0.0000,10.5086,5.82
3gkz,51.5477,-4.4287,-1.4392,34.6431,0.0000,9.7813,8
3lpk,98.9723,-1.2050,-11.9818,75.1973,0.0000,8.7629,9.1
2jke,45.0588,-7.8458,-4.2039,23.4909,0.0000,24.8086,4.23
1yei,70.6911,0.2213,-4.8865,49.8591,0.0000,6.8001,7.46
2ca8,59.2596,-5.3629,-7.8848,29.6181,0.0000,31.7823,4.66
3da9,65.8850,-4.2608,-4.1511,47.2094,0.0000,9.3840,5.51
1nvs,59.7463,-0.0000,-0.0000,40.5675,0.0000,3.9660,7.82
2nsj,81.1659,-5.1987,-2.3608,36.8574,0.0000,38.0464,4.79
3c8b,79.8806,-17.7323,-9.0502,45.4138,0.0000,44.2190,6.1
3c88,73.0595,-10.1793,-9.0132,42.2677,0.0000,34.1339,6.8
1q54,55.8855,-5.2837,-5.8291,30.6862,0.0000,24.8048,5.85
3zsy,56.4044,-6.5323,-4.5537,40.0906,0.0000,12.3657,3.23
2b07,70.4681,0.2345,-13.0201,50.5631,0.0000,13.7293,6.43
3zq9,47.5326,-9.3622,-6.3979,28.6845,0.0000,23.8516,6.02
1o2h,60.9674,-4.6869,-4.6455,39.6849,0.0000,15.7331,7.17
3nyx,89.4792,0.8407,-2.3071,59.2056,0.0000,9.5378,7.49
3gy3,77.9726,-0.9917,-9.5103,52.0096,0.0000,16.9615,5.63
3obq,48.6338,-15.3849,-17.1548,54.9518,0.0000,5.6149,3.54
3iae,123.3938,-24.2670,-12.0651,90.1203,0.0000,35.8105,3.89
1k21,82.3612,-7.5084,-8.1842,50.8062,0.0000,28.1951,8.38
2p2a,108.1985,0.7611,-4.9290,58.1527,0.0000,32.4063,6.12
3u6h,78.1948,-5.7556,-12.6155,69.5163,0.0000,0.9810,9
3ip9,40.8816,-4.6001,-3.0180,22.3789,0.0000,17.7287,5.62
2q5k,99.7526,0.3767,-10.2407,74.5979,0.0000,7.0446,11.3
3f3t,62.2569,-0.8042,-8.7032,51.0442,0.0000,1.5786,4.59
1qbq,42.6277,-4.8766,-9.9387,39.8952,0.0000,2.5871,8.3
3s75,33.9233,0.6352,-3.0289,19.0820,0.0000,10.0793,6.82
3suu,73.3081,-8.0088,-8.4012,49.0928,0.0000,22.2154,8.52
1g7q,93.5645,-11.6799,-13.7337,67.6910,0.0000,25.9029,6.06
1enu,40.7274,-0.0000,-0.0000,26.4302,0.0000,4.3859,5.08
3i7e,86.4105,8.1672,-10.1860,57.6632,0.0000,9.1424,10.85
4djy,80.3899,2.8378,-2.2730,41.9053,0.0000,22.2052,8.27
3dyo,45.9056,-4.4354,-4.7077,25.8871,0.0000,19.4539,2.3
3gi6,76.0264,-0.4197,-9.3741,57.0110,0.0000,7.4300,11.22
1z71,87.1871,-4.8215,-3.9212,63.5839,0.0000,8.5019,9.18
2jds,94.6422,1.1621,-3.1612,54.9410,0.0000,21.0975,8.2
1o3d,62.3383,-2.9557,-5.4288,40.3484,0.0000,15.2437,7.13
2qw1,-0.2301,-5.2359,-3.6141,5.4371,0.0000,1.1438,3.9
2e5y,118.1458,3.0468,-4.3098,46.9691,0.0000,54.8263,5.85
4aoi,78.1840,2.1358,-1.0896,51.7168,0.0000,6.0271,8.4
2byr,69.8835,-9.8873,-11.3054,64.6942,0.0000,2.1217,8.55
1det,46.5505,-0.0598,-2.0606,23.9081,0.0000,15.7972,4.3
3iph,71.4291,-0.7570,-7.5762,54.4404,0.0000,4.9067,7.6
1d6w,74.0625,-1.9932,-6.3444,55.8522,0.0000,5.6034,5.96
3q1x,52.0913,-1.9266,-1.3182,16.6336,0.0000,32.4649,5.33
1xow,64.8300,-3.5382,-1.3780,47.7198,0.0000,4.1315,9.28
3i5z,74.5138,-3.4518,-5.1117,58.1491,0.0000,3.1223,8.7
1g35,88.4163,-14.7292,-12.9005,71.5294,0.0000,17.6929,8.14
1ppc,67.5998,0.5355,-9.2479,48.5597,0.0000,9.5427,6.16
3ckz,84.8267,-3.9717,-3.4686,39.7825,0.0000,37.5661,8.72
1w11,84.1389,0.0680,-8.7513,52.1424,0.0000,21.1263,8.22
3g2h,51.6572,-4.4402,-3.4843,37.7162,0.0000,7.7220,3.82
2q64,75.6623,-9.3664,-9.1162,64.5706,0.0000,5.3603,8.52
3h1x,6.0921,-17.3421,-3.8962,15.2162,0.0000,6.4081,5.89
3ff3,41.3958,-10.8605,-7.6652,19.9444,0.0000,32.4979,3.57
3lzu,72.6401,-3.6505,-10.3858,57.1365,0.0000,8.1137,10.06
1s63,41.6766,3.8455,-6.7006,25.1154,0.0000,9.9979,9.05
2pym,67.9549,-8.0664,-13.0224,60.6508,0.0000,5.6489,6.82
3cr5,-2.8198,-16.8944,-15.5472,21.5431,0.0000,0.0000,4.19
2vvs,65.5383,-5.6710,-10.4797,42.6851,0.0000,22.9970,7.34
3rv4,125.9022,-1.5322,-3.5373,49.9680,0.0000,62.2656,2.3
2p7g,60.0883,-0.5639,-1.6636,39.6865,0.0000,7.7469,6.53
3b25,46.0190,1.5678,-6.4574,35.6363,0.0000,1.9086,6.07
3sut,78.1792,-8.7873,-9.3591,49.2742,0.0000,28.5736,7.85
1iiq,119.3735,-7.7442,-8.9025,78.2632,0.0000,28.4082,7.48
2pqz,96.9482,11.0859,-12.3945,61.3109,0.0000,13.9543,5.67
3kjd,42.0183,-2.9492,-3.7537,33.8043,0.0000,2.2403,8.54
1cny,33.2107,-4.6767,-9.7699,33.9512,0.0000,0.9744,7.85
1epo,61.5798,-34.9754,-8.0029,62.5270,0.0000,18.5835,7.96
1h2t,148.9231,1.4343,-8.3293,83.3405,0.0000,41.2248,7.89
3bex,12.8087,-11.1063,-12.1707,17.3967,0.0000,12.1651,5.57
4ffs,105.9909,-4.0921,-1.6830,64.5158,0.0000,23.0568,10.44
1sdu,89.2043,-14.5045,-7.5533,75.4309,0.0000,7.5446,10.07
3zyu,52.1756,2.5670,-7.5761,40.6992,0.0000,1.2233,7
2jjb,84.5268,-7.7117,-8.3003,44.8023,0.0000,38.9357,7.92
1g32,89.8856,2.4609,-8.3054,58.1478,0.0000,15.7768,6.11
3lcu,106.6993,-3.9555,-3.9530,53.8950,0.0000,40.5022,3.52
2q7q,38.4445,-1.6061,-0.6122,25.8924,0.0000,5.0607,5.3
3i9g,59.7159,-19.4996,-13.5315,52.6109,0.0000,20.4071,8.96
3ao5,48.0554,0.4068,-1.9568,36.0767,0.0000,0.0000,2.23
7upj,65.2979,3.7900,-13.8515,48.1827,0.0000,9.1082,8.49
3mfw,23.3682,-8.0923,-5.9086,19.3986,0.0000,10.6960,3.52
4g8y,11.1438,-12.3806,-6.5677,19.6190,0.0000,3.1160,4.59
1moq,30.5410,-12.9530,-3.2816,22.1039,0.0000,16.3828,3.46
3ao1,29.9148,-0.9438,-0.6394,22.9076,0.0000,0.0000,2.26
3a1d,87.4804,0.3039,-3.2255,44.5001,0.0000,29.2143,4.12
1nf8,71.5256,0.8253,-5.7295,35.5686,0.0000,27.5230,7.82
1ugx,47.4744,-4.9896,-6.8550,30.6025,0.0000,17.2405,5.91
1zgi,66.6178,1.1317,-7.3837,52.5809,0.0000,0.5711,5.34
2f2h,70.7796,-15.2663,-10.2561,47.8916,0.0000,30.4511,5.7
1hvr,103.9975,-2.1282,-5.3406,72.8842,0.0000,11.2506,9.51
1c4u,50.3045,-36.6496,-5.3184,58.9499,0.0000,11.2164,10.37
4fcq,67.9492,3.2171,-3.5472,45.6233,0.0000,5.5473,7
3kdm,57.8650,-7.6814,-0.6351,44.8537,0.0000,4.5077,7
3qqa,-2.1530,-43.9736,-11.3198,38.1175,0.0000,0.7288,5.82
1lpz,85.6235,-3.2386,-6.4857,62.8600,0.0000,8.9153,7.6
2zdn,70.3068,-4.2842,-7.7563,48.7495,0.0000,15.3168,6.25
2rke,47.8526,0.9098,-0.7478,17.9320,0.0000,23.0341,4.08
4ewn,38.1900,-22.6659,-11.7529,32.8478,0.0000,27.4430,6.7
2r3w,102.1926,9.4123,-12.4131,67.2746,0.0000,12.6908,6.89
2uyq,35.9652,-3.9326,-2.5793,23.6969,0.0000,9.8939,5.68
1hxb,90.5616,-7.9158,-10.1805,69.8928,0.0000,12.5552,9.92
2bz6,73.8380,-6.7460,-4.1879,50.8445,0.0000,14.8607,7.09
2xbw,91.1338,-2.3434,-8.9467,71.7171,0.0000,3.8129,8
1ql7,58.9084,-5.5124,-6.5864,51.6416,0.0000,0.0000,5
1ajv,83.7104,-16.5358,-12.0732,73.3786,0.0000,11.4239,7.72
3uj9,49.5265,-7.0358,-2.0816,30.6566,0.0000,16.4911,4.63
3s9e,54.6380,-11.2975,-5.5647,25.9539,0.0000,35.8136,5.13
1gno,60.1736,-15.8324,-14.1485,60.8747,0.0000,6.4519,7.7
1oe8,57.0603,-4.0857,-4.6793,25.3393,0.0000,30.9838,5.52
2ylc,39.7273,-0.0199,-0.7041,27.1409,0.0000,3.1326,7.89
2h4g,51.0300,1.7653,-15.2951,33.1877,0.0000,18.9268,6.52
2pow,49.5079,1.3095,-6.4316,29.3372,0.0000,14.2913,7.2
1qbr,114.7124,-7.8515,-10.8660,83.5686,0.0000,18.5232,10.57
3bft,68.9871,-1.2094,-1.7712,29.9189,0.0000,30.8291,6.49
4ehz,55.0810,-2.5806,-1.5559,37.2491,0.0000,8.0000,8
3o5n,39.2283,-2.8136,-7.6540,26.6037,0.0000,13.1159,4.76
1y3n,42.1901,-7.6384,-7.8542,34.3103,0.0000,10.5061,5.55
2fxv,73.9023,0.0565,-4.9097,45.7894,0.0000,15.7951,5.35
4avi,60.2099,-10.0876,-9.4084,41.5934,0.0000,22.5150,7.63
3qox,98.1900,-8.6278,-5.5776,54.4197,0.0000,37.5684,6.57
3qdd,65.7996,3.0843,-4.6086,46.3104,0.0000,3.6470,8.77
3ldq,58.4717,-2.3175,-6.8027,41.6658,0.0000,10.3014,5.36
1olx,165.6173,2.3526,-3.4374,68.2940,0.0000,72.7977,4.33
2pyn,68.5001,-9.2534,-13.0317,62.6504,0.0000,4.6410,7.57
2o0u,64.2805,-3.4820,-14.3760,58.7603,0.0000,1.3431,5.49
3kdc,97.0828,-5.6078,-8.7904,77.1353,0.0000,5.4200,9.28
1a9m,71.9589,-16.3123,-14.6938,65.1011,0.0000,13.4510,6.92
3bgb,64.2142,-10.0620,-18.6591,58.7421,0.0000,12.1649,6.05
2gl0,42.1987,-5.8843,-1.8472,35.6685,0.0000,0.8860,4.82
2zkj,99.0728,-4.9045,-4.0038,44.9774,0.0000,46.1372,5.48
3dp9,105.0864,-4.9764,-2.1433,63.8529,0.0000,24.4084,9.68
2ra0,71.9335,2.5297,-14.8004,58.3978,0.0000,3.9073,7.8
2brm,44.0867,-0.3280,-4.9439,34.6551,0.0000,1.7078,5.89
1fkn,4.9305,-64.6767,-24.3698,61.7522,0.0000,9.0676,8.8
3nik,68.5615,-6.4412,-10.0501,43.8474,0.0000,24.7626,3.45
2qd7,83.2284,1.3338,-10.2434,62.4169,0.0000,6.3147,9.1
1a94,98.4114,-14.9783,-17.2818,73.5202,0.0000,29.5812,7.85
3dk1,90.5782,-1.1634,-6.8123,65.8198,0.0000,8.0518,9.74
1g30,85.6809,-0.8936,-8.5715,59.1282,0.0000,13.8449,6.85
3c2r,34.4125,-0.1574,-3.7633,19.1513,0.0000,12.0002,3.11
1qhc,99.6567,6.0995,-6.9995,62.2928,0.0000,14.9041,7.57
2ha2,30.6928,-31.1065,-11.0101,36.2162,0.0000,23.0120,4.66
1ndz,85.6870,-2.2831,-8.0959,63.8220,0.0000,8.3108,8.11
3n7h,42.0706,-1.4812,-6.6554,36.5143,0.0000,0.0000,4.5
1j17,72.6009,-1.0758,-5.3669,57.4863,0.0000,0.0000,5.22
3hb4,63.1641,-8.8755,-5.2982,54.8515,0.0000,1.9171,9.05
2za5,77.3037,-1.6811,-3.5221,52.6263,0.0000,10.1458,8.43
3iub,58.6465,-0.3395,-4.4444,42.4571,0.0000,5.0519,4.54
2f7p,69.8184,-10.5324,-5.8106,38.7109,0.0000,32.9339,6.6
4djx,70.0831,2.0434,-2.3277,36.3333,0.0000,20.4091,7.23
1fkw,52.1088,-4.0349,-2.7725,36.4828,0.0000,8.7523,5.05
1wht,53.1385,0.2296,-3.6952,30.7067,0.0000,14.3824,3.7
1y20,73.3599,-0.9368,-1.9811,24.4436,0.0000,42.6679,5.32
2rk8,40.7421,0.3850,-3.1442,16.1572,0.0000,21.2851,3.64
2i4j,73.4561,-9.1514,-9.0927,62.8627,0.0000,5.2640,6.16
2jkp,39.1328,-6.7623,-1.7150,26.3105,0.0000,11.4331,4.23
966c,58.8255,4.1473,-6.5412,42.3799,0.0000,2.9470,7.64
1g45,48.2138,-3.0268,-5.2148,25.6867,0.0000,21.1362,8.64
3f18,27.4857,-7.0892,-7.1601,27.2255,0.0000,4.2999,7.4
2a8g,25.1447,-7.3843,-1.6675,24.7765,0.0000,0.1288,3.69
3s8x,14.3903,-30.2663,-5.9414,30.8678,0.0000,8.1547,7.3
1b1h,112.9327,-15.4503,-8.2253,71.0326,0.0000,38.9385,7.03
3cl0,75.1013,-3.3698,-6.1544,34.7460,0.0000,36.8497,7.07
2boh,76.3115,-12.2523,-5.7156,59.9436,0.0000,11.8570,8.52
3p8n,107.9603,2.5291,-9.5277,76.5146,0.0000,9.7513,9.28
1fhd,65.0589,-7.2880,-3.1613,37.5827,0.0000,23.8321,6.82
1h5v,71.7475,-16.8087,-9.7303,56.4985,0.0000,20.6011,3.93
2hmu,86.1478,-1.3167,-7.4620,46.7345,0.0000,30.6665,7.7
1oss,35.9900,-2.6315,-1.6646,24.1851,0.0000,7.0317,4.79
2vzr,42.0569,-5.7495,-2.7011,16.6979,0.0000,27.5479,4.28
1ogd,26.0027,-7.2082,-2.0432,19.9996,0.0000,7.7547,3.03
3ekr,49.4650,2.7942,-7.5326,34.2909,0.0000,7.0534,7.52
2qv7,74.2666,-4.0307,-4.3098,39.5357,0.0000,28.2454,3.66
2b1i,92.3832,-9.2283,-4.8252,58.5483,0.0000,25.9328,6.82
2qi6,83.3597,-2.5311,-11.0369,63.4099,0.0000,9.7390,10.57
3f15,41.8592,-1.3758,-7.8068,34.5193,0.0000,3.5777,8.1
1v1m,141.6410,0.5388,-2.5981,59.8828,0.0000,61.3614,3.94
2j7d,59.4425,-4.7543,-3.1823,31.0558,0.0000,24.6774,7.13
1pro,104.3044,2.3713,-5.9768,68.6125,0.0000,13.5676,11.3
1d4i,104.4474,-3.1914,-10.4096,80.1156,0.0000,7.8894,8.85
3lc3,60.7122,-1.2084,-2.0512,40.8860,0.0000,7.7536,5.23
3own,77.5767,-2.6627,-13.6157,62.4370,0.0000,8.0042,7.47
4a95,58.0399,-10.3192,-4.2603,52.8141,0.0000,0.0000,5.76
2w5g,58.9022,1.1404,-7.7028,31.9709,0.0000,21.5047,6.07
3bra,24.0574,-2.7533,-0.5018,12.4398,0.0000,10.2078,2.7
1w4p,33.7439,-6.9985,-1.9972,25.3643,0.0000,7.8637,4.74
2ya8,75.2705,-3.3078,-5.7496,31.1605,0.0000,41.4823,5.75
3dxh,37.9524,2.9656,-3.1234,24.2063,0.0000,4.8266,3.19
3ddg,69.9783,-7.2526,-3.2998,34.1288,0.0000,33.6037,6
1o0m,38.2514,-4.0628,-3.4945,27.0147,0.0000,8.6634,5.15
2r43,100.9912,10.6837,-12.3390,63.4930,0.0000,15.3437,6
3hp9,31.6705,-3.1784,-10.3827,30.5507,0.0000,3.2243,4.59
3f33,29.3708,-3.9274,-4.2931,27.3391,0.0000,0.0000,3.34
1b05,109.7706,-15.6035,-7.4458,58.9412,0.0000,51.7757,7.12
1r0p,74.5329,0.5003,-1.5569,52.5752,0.0000,3.2985,8
1dhj,64.6317,-7.8830,-7.9350,43.1088,0.0000,21.1750,6.55
1lgt,53.6409,1.2952,-5.7237,30.6845,0.0000,15.8782,6.1
3bva,100.5618,-17.1783,-15.8409,81.4069,0.0000,21.6464,6.52
1dar,84.6061,1.6951,-4.7715,43.5272,0.0000,27.8326,4.96
2pyy,71.8268,-3.0847,-4.6325,25.0315,0.0000,45.1257,4.6
3si4,65.0133,-4.9402,-5.4988,48.3259,0.0000,9.0043,3.88
1g54,47.3650,-0.4111,-4.0103,28.3906,0.0000,12.7493,8.82
2p7a,35.7209,-0.9155,-0.6541,22.6634,0.0000,6.1283,6.1
1tog,50.4230,0.5764,-2.0399,28.4117,0.0000,12.8204,3.22
1lvu,67.8988,-1.3161,-4.3324,43.5413,0.0000,13.6780,5.32
1hwr,72.0587,-1.9874,-4.2135,47.7265,0.0000,12.6357,8.33
4do5,56.1395,-6.1797,-2.6818,23.8097,0.0000,32.2625,5.83
2pfy,70.6506,0.7855,-1.0932,27.8565,0.0000,32.6556,6.52
1h6h,56.4360,-3.1470,-21.3411,39.9235,0.0000,26.0292,5.3
1r1h,92.5770,-1.1705,-8.6413,64.0388,0.0000,14.3356,8.92
3lgs,51.3057,-5.9125,-1.9363,38.8604,0.0000,5.7215,4.61
3ivx,77.2112,-0.7935,-5.8923,50.7717,0.0000,14.0859,5.74
3qt6,96.2180,3.2952,-2.8561,41.3810,0.0000,38.8801,5.37
2qpq,30.4151,-1.5640,-4.4844,18.6306,0.0000,10.8465,6.37
1okl,26.0375,-8.7793,-4.8344,27.8234,0.0000,1.3941,6.03
1j16,39.2308,-2.3715,-1.7582,25.7665,0.0000,7.9315,3.84
1ajp,28.6417,-1.4822,-4.6350,20.1418,0.0000,7.0640,2.23
1xff,70.3615,-4.2881,-5.3035,26.5149,0.0000,43.4951,4.82
1t5f,32.0760,-14.0299,-7.9304,20.1326,0.0000,26.3540,4.22
1mrs,56.5194,-17.9544,-4.1400,42.4285,0.0000,20.2747,3.96
3ao2,50.7972,1.0873,-2.6706,38.0949,0.0000,0.0000,3.77
3p3s,27.3408,-9.0942,-4.2700,28.7836,0.0000,1.1277,7.59
1jzs,42.6218,-26.1577,-15.2540,55.8512,0.0000,7.2381,6.6
2xab,50.5367,0.0581,-7.9263,41.9046,0.0000,0.7861,9.27
4dkr,43.0555,-10.7697,-2.1357,35.1412,0.0000,7.6419,6.52
3hkt,27.5003,-16.6508,-6.0885,28.9845,0.0000,10.3859,5.39
1d6v,66.3381,0.3727,-5.5353,46.6017,0.0000,7.4234,6.17
1hxw,97.6353,-9.9710,-10.3169,79.5268,0.0000,8.5738,10.82
1uho,58.4696,-2.4008,-6.1588,48.0326,0.0000,0.9845,9.22
1bhx,69.6940,-22.2676,-5.0996,53.2453,0.0000,23.8490,6.84
3gcp,73.5187,2.9426,-3.0381,52.8297,0.0000,0.9733,7.82
3d9z,47.3798,0.3616,-3.1988,26.3557,0.0000,13.9778,8.7
2r58,43.1465,-9.1752,-2.7412,24.7524,0.0000,21.0284,2
2vmf,57.1828,-8.3803,-4.9292,32.2974,0.0000,26.0833,5.85
1nw5,86.0494,-2.9551,-3.4546,53.7517,0.0000,18.5505,5.21
1m7i,36.1125,-19.9181,-16.6138,50.6016,0.0000,3.0671,5.4
4dff,44.2597,1.8651,-1.5876,30.5325,0.0000,2.0000,7.46
1d2e,130.9771,2.1160,-4.1615,53.1083,0.0000,59.9986,6
1z4o,63.7078,-3.3813,-2.4609,35.7749,0.0000,20.3595,4.52
3po6,42.8785,-0.6318,-3.1651,25.6957,0.0000,11.3438,7.06
1nli,51.5247,-0.0000,-0.0000,28.2878,0.0000,12.6289,3.59
1afl,53.3370,-4.8234,-6.0964,35.4916,0.0000,15.4558,6.28
2p53,58.7952,-9.3441,-2.5164,35.4779,0.0000,21.8735,7.46
2h3e,93.8963,-2.5748,-3.0674,31.1381,0.0000,56.7235,5.7
2wc4,75.4967,-8.8039,-1.9939,46.9261,0.0000,21.7710,5.29
2oi0,60.0542,1.1905,-4.2481,41.0207,0.0000,6.7084,7.55
2ves,64.0660,4.4849,-5.3063,45.3460,0.0000,2.5367,7.7
2nta,32.3650,2.4328,-33.8788,35.7839,0.0000,14.6080,4.8
3r16,39.3729,-0.5721,-4.0191,29.9452,0.0000,2.7895,7.3
2j75,55.8789,-5.9296,-2.8222,25.6055,0.0000,29.4232,6.65
1utj,37.1562,-1.2847,-0.3672,21.4465,0.0000,9.3191,3.84
2v25,68.5441,-5.1365,-4.9765,22.6900,0.0000,47.4584,5.72
3eeb,123.1185,7.6836,-23.4606,51.9878,0.0000,67.4122,5.89
2c80,90.4625,-6.4481,-9.0706,46.1221,0.0000,42.5632,5.33
3hmo,42.7498,-14.0678,-4.0188,41.7021,0.0000,3.4959,7.52
1e1v,54.7722,-3.4109,-0.6348,37.5092,0.0000,7.2428,4.92
1sr7,83.7302,-6.6555,-2.7108,66.2063,0.0000,2.0628,10.1
1b6k,100.8642,-7.2841,-6.2323,65.7313,0.0000,24.0001,8.74
1bwa,115.9623,-4.6637,-10.9711,81.5654,0.0000,19.4447,8.6
2wly,56.6830,-6.9853,-11.4784,45.7345,0.0000,12.2616,6.6
2bt9,46.4924,-3.3167,-0.5560,25.8076,0.0000,14.8797,6.19
3egt,146.1036,-10.4479,-6.3816,46.8798,0.0000,98.4733,8.9
1gu1,36.4162,-7.4943,-1.1318,26.4644,0.0000,8.6537,4.52
4g0y,57.9496,0.5687,-2.9861,28.6883,0.0000,20.9206,2.3
3d1x,95.7732,-3.4837,-9.4638,72.6995,0.0000,8.7589,8.66
2xyt,43.3653,-13.6819,-5.9921,45.2100,0.0000,0.8756,6.29
1zdp,53.3477,-5.6420,-2.2011,31.3690,0.0000,18.0586,5.74
1ela,46.9067,-10.7820,-6.9733,44.1656,0.0000,3.9342,6.36
3m6r,63.7272,-7.1365,-7.6867,44.9483,0.0000,16.7466,7.49
3ebl,53.7047,-0.1065,-2.5227,37.4470,0.0000,4.8444,6.3
3b92,62.9153,1.2738,-5.0726,42.9170,0.0000,7.7033,8
1bju,51.2070,-5.0751,-4.8306,35.1323,0.0000,12.8059,4.8
1f5l,38.3528,-5.8163,-0.0717,26.7546,0.0000,7.4533,5.28
4gah,82.0305,-13.0777,-18.0243,72.4779,0.0000,13.4753,6.1
3vfb,98.4293,2.9979,-7.5937,68.9537,0.0000,8.2137,9.04
3drf,83.5886,-11.5556,-12.3944,67.0829,0.0000,15.2995,7
4er2,68.3813,-13.4357,-14.1531,60.9482,0.0000,12.1663,9.3
1iih,37.7371,-2.4927,-5.2208,23.2490,0.0000,13.4834,2.89
1f3e,39.7864,-0.0000,-0.0000,26.6529,0.0000,3.1387,6.7
2pk6,109.9185,-8.2147,-8.0361,86.3165,0.0000,7.4841,10.89
2nnd,36.7504,-0.0242,-0.4660,27.0841,0.0000,0.0000,6.06
4ag8,91.6872,-0.3925,-6.8542,65.9629,0.0000,8.2349,8.96
2wq5,0.3815,-32.1086,-10.5016,30.6098,0.0000,0.9031,3.74
3moh,43.9119,0.3112,-4.0120,17.9371,0.0000,22.9492,2.84
1n8v,34.3406,-8.9842,-4.8135,33.6993,0.0000,1.8018,6.03
3odu,39.0949,-1.8897,-19.9173,37.0285,0.0000,9.9878,8.14
2qfu,83.8806,-5.5799,-3.3822,22.6406,0.0000,61.7119,4.18
2gst,86.8627,-5.0910,-5.7489,54.9939,0.0000,22.0859,6.07
2weh,40.3144,-0.1473,-2.7759,23.6951,0.0000,10.6567,5.95
1kuk,78.3838,-3.3261,-5.9394,52.8776,0.0000,14.9426,3.91
4exs,43.0938,-2.2716,-2.7382,20.5631,0.0000,19.8293,4.41
2haw,101.0390,0.7595,-1.9343,23.8273,0.0000,69.4513,4.92
3f5l,52.1969,-8.7314,-9.5182,40.9534,0.0000,14.1356,3.72
1lpk,86.5282,-3.4221,-8.6839,65.7577,0.0000,8.2173,7.55
2ayr,105.1780,-0.6333,-7.8825,71.3586,0.0000,15.5757,9.29
2vwn,70.4046,-2.0182,-12.0003,60.7484,0.0000,0.8940,8
3jzj,77.3460,-28.2471,-21.2399,62.6604,0.0000,40.6751,3.61
1c3e,71.1168,-0.8605,-9.9112,47.2289,0.0000,16.9488,6.59
1oau,34.6196,-8.0764,-5.6421,33.1070,0.0000,2.8160,7.7
3td4,47.5103,-8.7354,-3.9931,26.5988,0.0000,23.6655,5.66
3hku,66.6371,2.6394,-0.3622,35.4507,0.0000,15.6152,8.3
3k1j,103.5508,1.8802,-7.0748,54.9521,0.0000,33.1863,6.4
3nsn,36.9990,-51.7784,-24.8013,58.3303,0.0000,33.3745,7.19
7std,53.4871,1.4459,-4.4117,41.0566,0.0000,0.0000,10.72
3n2u,39.4709,-6.9265,-11.6960,38.7942,0.0000,4.7513,7.84
1q7a,18.6635,-6.5736,-10.1620,25.7448,0.0000,0.0000,7.19
2q54,82.5366,-1.9131,-11.8135,62.5778,0.0000,10.2187,9.01
1ivp,3.2996,-53.5670,-19.5234,51.2920,0.0000,5.8635,7.52
2d3z,53.9835,0.3265,-5.7091,41.0373,0.0000,2.9398,6.64
3t0b,46.1376,-4.1903,-6.5345,27.2058,0.0000,19.4545,4.3
2cer,69.0520,-5.5014,-3.0596,37.9849,0.0000,25.3837,9.22
2igv,49.4477,-0.8380,-1.9858,21.2655,0.0000,23.0314,2.23
3sk2,52.5422,-0.9178,-0.5860,39.3062,0.0000,0.0000,3.61
2hzy,98.2884,0.8233,-5.4743,33.7783,0.0000,56.4944,7.39
1xbo,79.4432,-6.9767,-10.6291,52.0923,0.0000,25.4221,6.04
1j4r,55.7667,-8.2804,-14.2893,56.1738,0.0000,1.0974,7.72
3gi5,76.2163,0.2181,-11.2055,59.4730,0.0000,5.4283,11.22
3ljg,72.5356,0.9501,-10.0907,54.6264,0.0000,6.5649,7.73
3ubd,53.9128,-1.4396,-15.7416,48.7956,0.0000,4.0000,5.54
2wf5,60.6513,-3.8079,-0.5069,33.4170,0.0000,19.0177,6
1izi,83.9703,-13.0667,-12.4987,70.0933,0.0000,13.1575,6.59
2idw,83.2834,2.3247,-10.2712,59.5501,0.0000,9.3484,8.89
3f68,64.4754,-2.7193,-6.4996,52.2566,0.0000,1.8416,5.06
1w9v,61.7319,-18.9917,-5.2111,45.9771,0.0000,22.7162,6.34
4el0,52.2179,-6.7586,-2.6460,39.7939,0.0000,6.9059,4.49
3ny3,60.5724,-2.7116,-7.9486,36.5728,0.0000,20.9451,4.71
2c1p,53.9600,1.6113,-2.2941,38.1905,0.0000,2.1308,5.4
1qxk,88.5901,-4.7819,-14.3728,53.3935,0.0000,34.3288,5.05
3ohi,72.6945,-2.4817,-6.4735,32.2018,0.0000,37.3721,4.85
2xxx,59.6734,-6.2480,-5.7375,27.2204,0.0000,34.2308,6.41
3sbh,54.7130,-0.4719,-6.2041,30.9795,0.0000,18.7923,7.28
3hl8,42.3992,-0.5007,-0.4155,31.2573,0.0000,0.3367,4.49
2zn7,60.6581,5.1669,-25.5612,44.1546,0.0000,20.3398,7.89
1ceb,25.8367,-9.6752,-3.5834,21.4132,0.0000,9.6521,6
1xk5,49.1537,-4.3023,-12.4449,45.8735,0.0000,2.8249,6
1fki,57.6139,0.5055,-0.0461,40.6867,0.0000,1.2103,7
3mi3,38.1965,-5.3031,-3.0287,23.3869,0.0000,14.3713,5.45
2xd9,68.8040,-5.2539,-4.6929,44.9457,0.0000,16.9505,6.46
2j77,46.2750,-6.5994,-2.4623,26.3582,0.0000,19.0941,4.89
1g3e,41.2374,-5.0707,-11.8658,31.0208,0.0000,15.5203,5.38
