name,covalent-B0,covalent-B1,covalent-B2,covalent-B3,covalent-B4,covalent-B5,vdw_clash-B0,vdw_clash-B1,vdw_clash-B2,vdw_clash-B3,vdw_clash-B4,vdw_clash-B5,vdw-B0,vdw-B1,vdw-B2,vdw-B3,vdw-B4,vdw-B5,proximal-B0,proximal-B1,proximal-B2,proximal-B3,proximal-B4,proximal-B5,hbond-B0,hbond-B1,hbond-B2,hbond-B3,hbond-B4,hbond-B5,weak_hbond-B0,weak_hbond-B1,weak_hbond-B2,weak_hbond-B3,weak_hbond-B4,weak_hbond-B5,xbond-B0,xbond-B1,xbond-B2,xbond-B3,xbond-B4,xbond-B5,ionic-B0,ionic-B1,ionic-B2,ionic-B3,ionic-B4,ionic-B5,metal_complex-B0,metal_complex-B1,metal_complex-B2,metal_complex-B3,metal_complex-B4,metal_complex-B5,aromatic-B0,aromatic-B1,aromatic-B2,aromatic-B3,aromatic-B4,aromatic-B5,hydrophobic-B0,hydrophobic-B1,hydrophobic-B2,hydrophobic-B3,hydrophobic-B4,hydrophobic-B5,carbonyl-B0,carbonyl-B1,carbonyl-B2,carbonyl-B3,carbonyl-B4,carbonyl-B5,affinity
3kwa,0,0,0,0,0,0,11,0,0,3,8,0,28,0,0,0,27,1,137,0,0,0,11,126,3,0,0,1,2,0,7,0,0,2,5,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,4,0,0,0,0,0,0,4.08
3qgy,0,0,0,0,0,0,5,0,0,3,2,0,36,0,0,0,36,0,216,0,0,0,25,191,2,0,0,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,40,0,0,0,18,22,0,0,0,0,0,0,7.8
4djv,0,0,0,0,0,0,8,0,0,4,4,0,51,0,0,0,51,0,219,0,0,0,26,193,2,0,0,2,0,0,7,0,0,0,7,0,0,0,0,0,0,0,12,0,0,4,8,0,0,0,0,0,0,0,10,0,0,0,10,0,38,0,0,0,16,22,0,0,0,0,0,0,6.72
2xb8,0,0,0,0,0,0,17,0,0,9,8,0,52,0,0,0,52,0,268,0,0,0,37,231,6,0,0,5,1,0,4,0,0,0,4,0,0,0,0,0,0,0,7,0,0,1,6,0,0,0,0,0,0,0,17,0,0,0,17,0,36,0,0,0,23,13,1,0,0,0,1,0,7.59
4eky,0,0,0,0,0,0,13,0,0,11,2,0,54,0,0,0,54,0,278,0,0,0,48,230,11,0,0,6,5,0,6,0,0,2,4,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,4,10,1,0,0,0,1,0,3.52
3dd0,0,0,0,0,0,0,6,0,0,3,3,0,23,0,0,0,21,2,152,0,0,0,23,129,1,0,0,0,1,0,7,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,8,0,0,0,0,0,0,9
3fur,0,0,0,0,0,0,2,0,0,1,1,0,58,0,0,0,58,0,301,0,0,0,26,275,1,0,0,1,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,72,0,0,0,27,45,0,0,0,0,0,0,8
2v7a,0,0,0,0,0,0,7,0,0,3,4,0,29,0,0,0,29,0,268,0,0,0,32,236,5,0,0,2,3,0,7,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,27,0,0,0,10,17,0,0,0,0,0,0,8.3
3e5a,0,0,0,0,0,0,5,0,0,3,2,0,54,0,0,0,54,0,277,0,0,0,29,248,4,0,0,3,1,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,0,59,0,0,0,25,34,0,0,0,0,0,0,8.23
4qd6,0,0,0,0,0,0,7,0,0,3,4,0,37,0,0,0,37,0,174,0,0,0,29,145,4,0,0,2,2,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,46,0,0,0,23,23,0,0,0,0,0,0,8.64
3bgz,0,0,0,0,0,0,3,0,0,1,2,0,31,0,0,0,31,0,179,0,0,0,17,162,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,0,1,5,0,0,0,0,0,0,0,5,0,0,0,5,0,64,0,0,0,25,39,0,0,0,0,0,0,6.26
2zy1,0,0,0,0,0,0,4,0,0,4,0,0,29,0,0,0,29,0,200,0,0,0,27,173,4,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,5,0,41,0,0,0,15,26,1,0,0,0,1,0,7.4
4ivd,0,0,0,0,0,0,6,0,0,2,4,0,41,0,0,0,41,0,245,0,0,0,22,223,4,0,0,2,2,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,24,0,0,0,9,15,0,0,0,0,0,0,9.52
3r88,0,0,0,0,0,0,2,0,0,1,1,0,23,0,0,0,23,0,151,0,0,0,19,132,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,13,0,0,0,6,7,0,0,0,0,0,0,4.82
3pyy,0,0,0,0,0,0,5,0,0,1,4,0,49,0,0,0,49,0,223,0,0,0,20,203,1,0,0,1,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,13,15,1,0,0,0,1,0,6.86
3n7a,0,0,0,0,0,0,10,0,0,9,1,0,35,0,0,0,35,0,166,0,0,0,18,148,6,0,0,5,1,0,2,0,0,0,2,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,3.7
4f09,0,0,0,0,0,0,2,0,0,2,0,0,22,0,0,0,22,0,172,0,0,0,19,153,2,0,0,2,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,15,0,0,0,6,9,0,0,0,0,0,0,6.7
1s38,0,0,0,0,0,0,8,0,0,4,4,0,41,0,0,0,41,0,161,0,0,0,18,143,4,0,0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,16,0,0,3,13,0,0,0,0,0,0,0,5,0,0,0,5,0,22,0,0,0,7,15,1,0,0,0,1,0,5.15
4x6p,0,0,0,0,0,0,9,0,0,3,6,0,71,0,0,0,71,0,386,0,0,0,49,337,5,0,0,2,3,0,7,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,19,0,0,0,7,12,1,0,0,0,1,0,8.3
2v00,0,0,0,0,0,0,5,0,0,4,1,0,34,0,0,0,34,0,150,0,0,0,25,125,3,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,20,0,0,4,16,0,0,0,0,0,0,0,2,0,0,0,2,0,29,0,0,0,15,14,0,0,0,0,0,0,3.66
5aba,0,0,0,0,0,0,2,0,0,1,1,0,31,0,0,0,31,0,149,0,0,0,15,134,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4,14,0,0,0,0,0,0,2.98
2vw5,0,0,0,0,0,0,7,0,0,3,4,0,38,0,0,0,38,0,239,0,0,0,25,214,3,0,0,2,1,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,10,18,2,0,0,0,2,0,8.52
4agq,0,0,0,0,0,0,2,0,0,0,2,0,39,0,0,0,38,1,256,0,0,0,23,233,1,0,0,0,1,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,8,20,0,0,0,0,0,0,5.01
3lka,0,0,0,0,0,0,5,0,0,3,2,0,19,0,0,0,18,1,165,0,0,0,21,144,2,0,0,2,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,8,0,0,0,0,0,0,2.82
1ydt,0,0,0,0,0,0,7,0,0,2,5,0,51,0,0,0,51,0,250,0,0,0,28,222,3,0,0,2,1,0,5,0,0,0,5,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,4,0,40,0,0,0,21,19,0,0,0,0,0,0,7.32
4j3l,0,0,0,0,0,0,6,0,0,3,3,0,59,0,0,0,59,0,254,0,0,0,24,230,3,0,0,3,0,0,5,0,0,0,5,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,24,0,0,0,24,0,72,0,0,0,41,31,1,0,0,0,1,0,7.8
3u8n,0,0,0,0,0,0,8,0,0,2,6,0,56,0,0,0,55,1,208,0,0,0,16,192,2,0,0,2,0,0,9,0,0,0,9,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,4,0,16,0,0,0,10,6,0,0,0,0,0,0,10.17
3rsx,0,0,0,0,0,0,4,0,0,3,1,0,31,0,0,0,31,0,146,0,0,0,14,132,2,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,42,0,0,0,19,23,0,0,0,0,0,0,4.41
3rr4,0,0,0,0,0,0,10,0,0,6,4,0,58,0,0,0,58,0,210,0,0,0,30,180,6,0,0,5,1,0,3,0,0,0,3,0,0,0,0,0,0,0,14,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,13,6,1,0,0,0,1,0,4.55
3zso,0,0,0,0,0,0,5,0,0,5,0,0,55,0,0,0,55,0,272,0,0,0,37,235,4,0,0,4,0,0,14,0,0,0,14,0,0,0,0,0,0,0,9,0,0,2,7,0,0,0,0,0,0,0,2,0,0,0,2,0,26,0,0,0,13,13,0,0,0,0,0,0,5.12
1nc3,0,0,0,0,0,0,12,0,0,8,4,0,51,0,0,0,51,0,271,0,0,0,38,233,8,0,0,5,3,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4agn,0,0,0,0,0,0,5,0,0,1,4,0,32,0,0,0,30,2,215,0,0,0,18,197,1,0,0,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,3,20,0,0,0,0,0,0,3.97
3pww,0,0,0,0,0,0,12,0,0,6,6,0,50,0,0,0,50,0,356,0,0,0,46,310,5,0,0,5,0,0,8,0,0,0,8,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,4,0,58,0,0,0,28,30,2,0,0,0,2,0,7.32
4ea2,0,0,0,0,0,0,1,0,0,0,1,0,35,0,0,0,35,0,197,0,0,0,10,187,2,0,0,0,2,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,19,29,0,0,0,0,0,0,6.44
3l7b,0,0,0,0,0,0,6,0,0,6,0,0,40,0,0,0,40,0,214,0,0,0,36,178,9,0,0,5,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,2.4
2yki,0,0,0,0,0,0,6,0,0,4,2,0,52,0,0,0,52,0,377,0,0,0,37,340,1,0,0,0,1,0,6,0,0,0,6,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,24,0,0,0,24,0,86,0,0,0,32,54,0,0,0,0,0,0,9.46
2zcq,0,0,0,0,0,0,12,0,0,7,5,0,46,0,0,0,46,0,216,0,0,0,21,195,4,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,12,0,0,0,12,0,44,0,0,0,16,28,0,0,0,0,0,0,8.82
1qf1,0,0,0,0,0,0,15,0,0,9,6,0,43,0,0,0,43,0,253,0,0,0,26,227,6,0,0,5,1,0,6,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,11,31,2,0,0,0,2,0,7.32
3ehy,0,0,0,0,0,0,9,0,1,5,3,0,36,0,0,0,35,1,197,0,0,0,18,179,2,0,0,1,1,0,5,0,0,0,5,0,0,0,0,0,0,0,10,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,2,0,0,0,2,0,5.85
4ih5,0,0,0,0,0,0,2,0,0,2,0,0,18,0,0,0,18,0,145,0,0,0,17,128,1,0,0,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,17,0,0,0,8,9,0,0,0,0,0,0,4.11
1ps3,0,0,0,0,0,0,17,0,0,11,6,0,47,0,0,0,45,2,194,0,0,0,25,169,4,0,0,3,1,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.28
2qbp,0,0,0,0,0,0,9,0,0,2,7,0,47,0,0,0,47,0,288,0,0,0,39,249,4,0,0,1,3,0,4,0,0,0,4,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,0,9,0,0,0,9,0,43,0,0,1,15,27,0,0,0,0,0,0,8.4
2cbv,0,0,0,0,0,0,17,0,0,9,8,0,32,0,0,0,32,0,149,0,0,0,29,120,8,0,0,6,2,0,5,0,0,1,4,0,0,0,0,0,0,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,2,0,0,0,0,0,0,5.48
3gc5,0,0,0,0,0,0,10,0,0,9,1,0,64,0,0,0,64,0,234,0,0,0,35,199,8,0,0,6,2,0,3,0,0,0,3,0,0,0,0,0,0,0,23,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,12,10,1,0,0,0,1,0,7.26
4dld,0,0,0,0,0,0,16,0,0,10,6,0,47,0,0,0,47,0,216,0,0,0,29,187,9,0,0,6,3,0,3,0,0,0,3,0,0,0,0,0,0,0,18,0,0,6,12,0,0,0,0,0,0,0,3,0,0,0,3,0,25,0,0,0,13,12,1,0,0,0,1,0,5.82
4ogj,0,0,0,0,0,0,2,0,0,1,1,0,25,0,0,0,25,0,151,0,0,0,18,133,3,0,0,1,2,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,35,0,0,0,16,19,0,0,0,0,0,0,6.79
4twp,0,0,0,0,0,0,10,0,0,5,5,0,40,0,0,0,40,0,275,0,0,0,24,251,4,0,0,3,1,0,7,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,57,0,0,0,17,40,1,0,0,0,1,0,10
3udh,0,0,0,0,0,0,4,0,0,3,1,0,34,0,0,0,34,0,128,0,0,0,12,116,5,0,0,3,2,0,4,0,0,0,4,0,0,0,0,0,0,0,8,0,0,2,6,0,0,0,0,0,0,0,8,0,0,0,8,0,26,0,0,0,12,14,0,0,0,0,0,0,2.85
3jvr,0,0,0,0,0,0,4,0,0,1,3,0,39,0,0,0,39,0,211,0,0,0,26,185,1,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,8,0,0,1,7,0,0,0,0,0,0,0,7,0,0,0,7,0,38,0,0,0,21,17,1,0,0,0,1,0,5.72
5tmn,0,0,0,0,0,0,9,0,0,6,3,0,39,0,0,0,37,2,257,0,0,0,33,224,7,0,0,3,4,0,4,0,0,0,4,0,0,0,0,0,0,0,9,0,0,2,7,0,0,0,0,0,0,0,2,0,0,0,2,0,25,0,0,0,9,16,0,0,0,0,0,0,8.04
3g2n,0,0,0,0,0,0,6,0,0,5,1,0,29,0,0,0,29,0,232,0,0,0,41,191,7,0,0,4,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,7,0,0,0,0,0,0,4.09
3ui7,0,0,0,0,0,0,4,0,0,2,2,0,36,0,0,0,36,0,175,0,0,0,14,161,2,0,0,1,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,42,0,0,0,15,27,0,0,0,0,0,0,9
2p4y,0,0,0,0,0,0,4,0,0,2,2,0,55,0,0,0,55,0,322,0,0,0,24,298,0,0,0,0,0,0,7,0,0,1,6,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,19,29,0,0,0,0,0,0,9
4ivc,0,0,0,0,0,0,4,0,0,1,3,0,45,0,0,0,45,0,244,0,0,0,25,219,4,0,0,1,3,0,7,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,21,0,0,0,10,11,0,0,0,0,0,0,10
3uew,0,0,0,0,0,0,3,0,0,1,2,0,21,0,0,0,21,0,118,0,0,0,12,106,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,28,35,0,0,0,0,0,0,6.31
2x00,0,0,0,0,0,0,5,0,0,1,4,0,38,0,0,0,38,0,272,0,0,0,16,256,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,19,43,0,0,0,0,0,0,11.33
4e6q,0,0,0,0,0,0,3,0,0,1,2,0,33,0,0,0,33,0,224,0,0,0,16,208,2,0,0,1,1,0,6,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,18,0,0,0,5,13,0,0,0,0,0,0,8.36
4ddh,0,0,0,0,0,0,5,0,0,3,2,0,38,0,0,0,38,0,178,0,0,0,15,163,4,0,0,1,3,0,6,0,0,0,6,0,0,0,0,0,0,0,10,0,0,3,7,0,0,0,0,0,0,0,11,0,0,0,11,0,6,0,0,0,2,4,0,0,0,0,0,0,3.3
4kz6,0,0,0,0,0,0,4,0,0,4,0,0,15,0,0,0,15,0,113,0,0,0,15,98,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4,17,2,0,0,0,2,0,3.1
4agp,0,0,0,0,0,0,3,0,0,0,3,0,43,0,0,0,40,3,243,0,0,0,15,228,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,7,25,0,0,0,0,0,0,4.69
3cj4,0,0,0,0,0,0,2,0,0,2,0,0,37,0,0,0,36,1,165,0,0,0,14,151,3,0,0,1,2,0,3,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,3,0,46,0,0,0,19,27,0,0,0,0,0,0,6.51
3rlr,0,0,0,0,0,0,2,0,0,1,1,0,36,0,0,0,36,0,211,0,0,0,25,186,1,0,0,0,1,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,47,0,0,0,24,23,0,0,0,0,0,0,7.52
2qnq,0,0,0,0,0,0,22,0,0,7,15,0,46,0,0,0,46,0,294,0,0,0,28,266,6,0,0,4,2,0,14,0,0,2,12,0,0,0,0,0,0,0,7,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,24,34,0,0,0,0,0,0,6.11
3gbb,0,0,0,0,0,0,11,0,0,8,3,0,47,0,0,0,47,0,227,0,0,0,36,191,7,0,0,5,2,0,7,0,0,0,7,0,0,0,0,0,0,0,19,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,8,6,1,0,0,0,1,0,6.9
1gpk,0,0,0,0,0,0,1,0,0,1,0,0,31,0,0,0,31,0,209,0,0,0,18,191,3,0,0,1,2,0,6,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,6,22,0,0,0,0,0,0,5.37
4wiv,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,0,148,0,0,0,20,128,1,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,47,0,0,0,22,25,0,0,0,0,0,0,6.26
3oe5,0,0,0,0,0,0,18,0,0,12,6,0,76,0,0,0,76,0,339,0,0,0,38,301,7,0,0,5,2,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,39,0,0,0,22,17,0,0,0,0,0,0,6.88
1r5y,0,0,0,0,0,0,10,0,0,6,4,0,47,0,0,0,47,0,167,0,0,0,27,140,6,0,0,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,16,0,0,4,12,0,0,0,0,0,0,0,17,0,0,0,17,0,23,0,0,0,12,11,1,0,0,0,1,0,6.46
2c3i,0,0,0,0,0,0,3,0,0,0,3,0,27,0,0,0,27,0,202,0,0,0,17,185,1,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,53,0,0,0,20,33,0,0,0,0,0,0,7.6
4f2w,0,0,0,0,0,0,5,0,0,4,1,0,52,0,0,0,52,0,267,0,0,0,28,239,4,0,0,3,1,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,22,0,0,0,6,16,0,0,0,0,0,0,11.3
1e66,0,0,0,0,0,0,5,0,0,1,4,0,59,0,0,0,59,0,254,0,0,0,27,227,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,41,0,0,0,41,0,79,0,0,0,36,43,0,0,0,0,0,0,9.89
4gkm,0,0,0,0,0,0,8,0,0,4,4,0,38,0,0,0,38,0,190,0,0,0,18,172,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17,0,0,4,13,0,0,0,0,0,0,0,10,0,0,0,10,0,37,0,0,0,16,21,0,0,0,0,0,0,5.17
3u5j,0,0,0,0,0,0,1,0,0,0,1,0,24,0,0,0,24,0,165,0,0,0,15,150,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,51,0,0,0,22,29,0,0,0,0,0,0,5.61
3nq9,0,0,0,0,0,0,1,0,0,0,1,0,8,0,0,0,8,0,64,0,0,0,5,59,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,9,10,0,0,0,0,0,0,4.03
3e92,0,0,0,0,0,0,5,0,0,4,1,0,38,0,0,0,38,0,301,0,0,0,45,256,4,0,0,3,1,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,64,0,0,0,23,41,0,0,0,0,0,0,8
3arv,0,0,0,0,0,0,3,0,0,0,3,0,59,0,0,0,59,0,174,0,0,0,21,153,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,54,0,62,0,0,0,31,31,0,0,0,0,0,0,5.64
3b65,0,0,0,0,0,0,4,0,0,1,3,0,58,0,0,0,57,1,257,0,0,0,23,234,4,0,0,1,3,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,69,0,0,0,29,40,0,0,0,0,0,0,9.27
3d4z,0,0,0,0,0,0,18,0,0,12,6,0,46,0,0,0,45,1,190,0,0,0,23,167,3,0,0,3,0,0,8,0,0,1,7,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89
2hb1,0,0,0,0,0,0,5,0,0,3,2,0,36,0,0,0,36,0,173,0,0,0,19,154,6,0,0,2,4,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,9,0,0,0,9,0,25,0,0,0,11,14,0,0,0,0,0,0,3.8
3uo4,0,0,0,0,0,0,9,0,0,4,5,0,44,0,0,0,44,0,248,0,0,0,30,218,3,0,0,2,1,0,5,0,0,1,4,0,0,0,0,0,0,0,13,0,0,2,11,0,0,0,0,0,0,0,1,0,0,0,1,0,33,0,0,0,17,16,0,0,0,0,0,0,6.52
4ciw,0,0,0,0,0,0,13,0,0,8,5,0,40,0,0,0,40,0,200,0,0,0,31,169,5,0,0,4,1,0,4,0,0,0,4,0,0,0,0,0,0,0,7,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,4,0,0,0,0,0,0,4.82
3gv9,0,0,0,0,0,0,6,0,0,5,1,0,19,0,0,0,19,0,101,0,0,0,17,84,6,0,0,4,2,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,7,8,2,0,0,0,2,0,2.12
4jsz,0,0,0,0,0,0,2,0,0,2,0,0,13,0,0,0,13,0,112,0,0,0,20,92,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,0,0,2.3
1h22,0,0,0,0,0,0,3,0,0,2,1,0,55,0,0,0,55,0,325,0,0,0,33,292,3,0,0,2,1,0,9,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,23,41,1,0,0,0,1,0,9.1
1ydr,0,0,0,0,0,0,7,0,0,2,5,0,29,0,0,0,29,0,175,0,0,0,16,159,1,0,0,1,0,0,8,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,7,0,31,0,0,0,12,19,0,0,0,0,0,0,5.52
3f3d,0,0,0,0,0,0,8,0,0,6,2,0,30,0,0,0,30,0,154,0,0,0,23,131,5,0,0,5,0,0,7,0,0,1,6,0,0,0,0,0,0,0,12,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,7,11,2,0,0,0,2,0,7.16
2wtv,0,0,0,0,0,0,7,0,0,3,4,0,45,0,0,0,45,0,250,0,0,0,26,224,2,0,0,2,0,0,9,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,43,0,0,0,14,29,0,0,0,0,0,0,8.74
