name,GBVIWSA_dG,coul,sol,vdw,sa,affinity
2bo4,-4.13842,-33.9967,33.0942,-0.339628,-0.803784,4.61
1f57,-2.90988,-8.2518,8.77657,-0.748912,-0.593227,5.64
1q8w,-6.7644,-10.8167,10.331,-2.8191,-1.36709,5.24
1yej,-10.4245,-27.9864,25.6713,-4.45398,-1.56285,7.46
1bnn,-7.36917,-10.6301,7.68493,-1.10816,-1.22329,10
1c1u,-8.6983,-11.9353,9.31126,-3.11946,-0.862297,8.25
1t4v,-6.28927,-3.40833,2.82642,-2.17457,-1.44028,7.68
1dy4,-7.60949,-15.9074,15.0589,-3.55192,-1.11662,4.36
1rbp,-7.79376,-0.596342,0.981576,-4.38516,-1.70132,6.72
3pcn,-6.72896,-42.211,34.381,4.61425,-1.42073,3.66
1xge,-5.39246,-15.9133,15.2626,-1.87321,-0.776048,4.68
1mai,-7.99533,-96.8767,93.1221,-1.28403,-0.864146,6.68
1qbs,-11.0343,-3.4153,3.25899,-6.32921,-2.45632,9.47
1od8,-6.74082,-4.28962,3.33487,-2.56504,-1.12851,5.1
1bzj,-5.44868,-31.654,31.5015,-1.59974,-1.60401,4.66
3pcg,-4.20481,-30.0887,23.4834,5.83077,-1.33778,2.3
1hps,-10.0085,-5.58921,5.00495,-5.0329,-2.2988,9.22
2fgv,-11.5336,-10.2721,10.2332,-6.56259,-2.83962,6.12
5yas,-4.27672,-7.82242,7.19839,0.0890517,-1.64924,3.26
1m2x,-12.9974,-25.7501,17.351,-1.65697,-0.848947,4.15
1q65,-7.68339,-17.0838,15.6079,-2.95898,-1.15596,5.46
1njd,-7.39751,-35.9645,34.5438,-2.50024,-1.38403,5.57
1c83,-6.91246,-20.5945,19.7729,-2.60718,-1.39117,4.85
2avs,-12.1058,-8.3304,8.13358,-6.93109,-2.88542,7.57
1qb6,-7.03449,-11.211,9.82186,-2.50566,-1.04719,6.06
1hvj,-12.1644,-3.53345,3.50026,-7.53963,-2.49904,11.4
2aog,-14.7735,-15.9136,14.233,-7.93324,-3.06719,6.28
1no6,-5.6716,-32.7204,31.3857,-0.837835,-1.40651,4.41
1g46,-5.6696,-7.32473,6.00853,-1.2027,-1.05819,8.8
1nw4,-7.18278,4.99489,-5.51004,-3.30325,-1.27187,9.07
1qbo,-7.64784,-14.9487,13.6012,-3.01679,-1.19101,7.74
1x39,-8.22529,-16.2438,14.0204,-2.33448,-1.57487,9.22
3jdw,-1.73544,-18.9505,16.587,3.46969,-0.749121,3.6
1c86,-6.79108,-23.226,21.7384,-1.75896,-1.45204,4.7
1uho,-7.84591,0.561884,-0.652505,-4.28773,-1.37505,9.22
1qft,-6.39725,-29.6828,27.5672,-1.18469,-1.00443,8.77
1cet,-5.09752,-5.3962,5.42633,-2.1245,-0.910643,2.89
2fw6,-5.74846,-24.5435,23.4767,-1.30246,-1.28668,2.92
1aid,-5.88059,0.425965,-0.360986,-2.78957,-1.06349,4.82
1xpz,-6.82996,-13.4887,12.278,-2.68784,-0.838938,7.08
1hpx,-9.92472,-4.25643,4.28467,-5.61083,-2.24963,11.26
1erb,-7.49112,1.71602,-1.29266,-4.41295,-1.40902,8.1
1ctt,-8.13338,-2.82169,1.97553,-3.12472,-2.06999,4.52
1m83,-14.2344,-109.279,102.996,-3.48115,-2.37827,3.4
1ejn,-8.32712,-4.93568,3.99705,-3.75627,-1.53971,5.62
1e6s,-5.46958,-3.74324,2.53339,-0.834149,-1.33306,3.22
1n3i,-7.70629,-0.803793,-0.435496,-2.63816,-1.73633,8.89
1qbr,-12.8659,-9.637,9.2167,-7.33331,-3.01976,10.57
1vyf,-6.85025,-13.0639,12.1876,-2.54818,-1.3333,8.05
1mu6,-8.01326,-2.84971,2.63808,-4.29028,-1.41884,8.38
1iy7,-10.0439,-24.4416,19.1804,-1.48012,-1.21,6.19
1lyb,-10.7467,-5.75468,4.87458,-5.3098,-2.46425,11.42
1g3e,2.59499,-26.2898,22.0718,9.8175,-0.912042,5.38
1z6s,-6.64728,-35.0036,33.3819,-2.00997,-0.923177,4.34
1qbu,-10.9189,-6.36387,5.99749,-6.3373,-2.12275,10.24
2afw,-6.8938,-5.6183,2.68952,-1.14858,-0.723931,4.77
1o33,-6.18475,-10.3273,8.83547,-1.75532,-0.845128,5.74
2c92,-11.2221,-26.4515,23.2721,-3.52148,-2.42874,5.68
1drk,-6.8897,-6.38585,3.80203,-0.98446,-1.22891,6.82
1o86,-11.0785,-25.7939,22.3761,-3.94766,-1.62054,9.57
1mmr,-16.2694,-22.4123,13.6536,-3.67224,-1.74599,5.4
1zgi,-7.22076,-1.56592,1.72301,-3.77544,-1.50991,5.34
1i80,-5.53127,-2.32086,1.79434,-1.99905,-0.913189,6.41
1kzk,-11.8325,-4.31934,4.03695,-6.85855,-2.59904,10.39
1k1y,-10.2359,-11.33,9.42168,-4.43882,-1.79624,3.22
1w7g,-8.59854,-29.0707,28.2576,-4.15776,-1.53522,5.1
1tnh,-4.98529,-8.70413,7.95121,-1.6502,-0.489675,3.37
4ts1,-4.93218,-3.2738,2.01025,-0.200425,-1.3757,4.94
2fqt,-8.31383,-16.5797,13.1236,-1.17519,-1.58996,6.14
1b8y,-11.6765,-17.2645,13.9338,-4.61775,-1.63559,7.85
1t5f,-1.63747,-8.38444,5.94749,3.97296,-1.08097,4.22
7upj,-8.14028,-3.39791,2.97434,-4.36185,-1.26235,8.49
1i9n,-6.27239,-15.2631,11.356,0.925795,-1.19854,8.66
1efy,-5.99086,-0.862423,0.800236,-2.88621,-0.949958,8.22
1m1b,-6.41329,-38.9259,36.9478,-1.53268,-0.810005,4.66
1tlp,-11.0205,-19.9191,14.6764,-2.23093,-1.45433,7.55
1ajn,-5.32827,-8.48241,8.07841,-2.14407,-0.687688,2.63
1kmy,-9.84978,-20.8272,15.6464,-1.35204,-1.2244,5.1
1j14,-5.49533,-7.0332,6.35799,-1.91645,-0.811166,4.49
2qwc,-6.38466,-3.6745,1.84153,-1.31663,-1.14255,3.55
2hs1,-10.1356,-2.42918,2.37807,-5.75797,-2.23404,8.48
1y3p,-7.6605,-19.8269,17.9514,-1.52387,-2.16863,4.82
1jet,-10.8285,-27.9698,25.7107,-4.17549,-2.3014,7.25
1ydd,-6.41969,-15.2306,10.9671,0.794179,-0.857933,7.07
1b3g,-11.9246,-28.504,26.1416,-4.55884,-2.91094,6.7
1gvx,-13.5108,-33.8562,32.265,-7.69645,-2.13068,7.22
2bal,-7.16817,-6.4018,6.20688,-3.87723,-1.00352,6.31
1k21,-8.76865,-14.2646,13.3325,-3.78188,-1.96212,8.38
1utm,-4.42076,-6.4355,6.21629,-1.87071,-0.23833,3.01
1lyx,-3.34445,-18.5114,17.9913,-0.0706467,-0.661153,4.54
2cex,-6.15094,-8.73383,7.96609,-2.53233,-0.758365,4.7
1ohr,-9.11329,-11.0089,10.6902,-4.29792,-2.40409,8.7
1ws4,-5.57525,-6.16089,5.39103,-1.99281,-0.72007,3
1w96,-10.1814,-2.71354,2.18499,-5.41104,-2.1493,8.41
2fxu,-11.515,-0.723653,0.288946,-6.29953,-2.68824,8.15
1o0m,-6.91117,-38.8443,36.7846,-1.94401,-0.814875,5.15
1f0r,-6.86975,-7.85895,7.24532,-2.98305,-1.18056,7.66
1wc1,-16.7691,-86.0771,76.8728,-4.17061,-1.30177,4
1njs,-10.5074,-24.5337,21.988,-3.67051,-2.19868,7.82
2fgu,-10.5837,-10.8319,10.6373,-5.40104,-2.89557,9.18
2boh,-8.0739,-4.11462,4.06352,-4.15027,-1.78002,8.52
2boj,-3.37406,-6.40818,2.2253,3.74393,-0.842607,5.77
1tcx,-9.08378,-2.51625,2.6312,-4.82072,-2.28551,6.95
1eld,1.66431,-2.37728,2.50385,5.82245,-2.1922,6.7
1v0l,-7.01832,-13.8035,11.9085,-2.06612,-0.96476,7.55
1kel,-7.77687,-25.8368,24.3855,-2.96284,-1.27027,7.28
1zpa,-3.56093,-1.92559,2.0678,1.39273,-3.00336,8.4
1nq7,-8.14387,-2.58133,2.58788,-4.28838,-1.76953,6.8
1mfa,-6.45807,-3.26547,2.63814,-2.91682,-0.821408,5.04
1b0h,-12.9232,-28.8809,26.3547,-5.04833,-3.25622,6.7
5tmp,-13.3648,-47.085,45.6489,-6.94773,-2.88855,7.47
1utn,-4.89902,-7.8133,7.05511,-1.51282,-0.535491,3.49
1g2o,-8.26874,-0.774425,-0.454077,-2.63807,-2.30966,10.55
1hlk,-7.71881,-34.1367,31.849,-2.81908,-0.51951,5
1d4l,-2.44942,-4.509,4.45978,2.22579,-2.53348,8.77
1y0l,-7.15766,-4.96401,4.14805,-3.05039,-1.19881,9
1bnv,-7.70021,-6.7754,3.84054,-1.64872,-1.02412,8.77
1swg,-5.74534,-0.971392,-0.207149,-1.27024,-1.20405,7.36
1bdq,-9.71912,-1.67519,1.76916,-5.1878,-2.53277,6.34
1lke,-8.42891,-2.58666,2.20575,-4.67634,-1.27915,7.52
1uv6,-5.05304,-2.15586,2.20052,-2.31233,-0.692863,5.12
1fkw,-6.26741,-5.0295,4.80396,-2.59893,-1.35042,5.05
1c84,-6.28797,-23.607,22.9542,-2.38394,-1.15868,5
1duv,-8.96217,-32.6268,29.2787,-1.64463,-1.87698,11.8
1ydk,-8.72337,-21.8816,19.7365,-2.91001,-1.57572,5.89
1ssq,-4.83124,-11.7424,9.97775,-0.494255,-0.479775,6
1ii5,-6.7756,-5.00597,2.92467,-1.332,-1.26979,6.62
1c4u,-8.18737,-4.29476,3.88826,-3.52498,-2.16338,10.37
1nvs,-5.74257,-4.76252,4.32228,-1.89361,-1.31621,7.82
2c94,-10.7242,-24.6604,22.1735,-4.03717,-2.10763,6.82
1d4k,-9.22769,-5.4198,5.42045,-4.56218,-2.57365,9.22
1ajx,-10.2915,-2.83386,2.76362,-6.00631,-2.12249,7.91
3kiv,-4.03285,-17.9815,16.8368,-0.104556,-0.691135,4.7
1cnw,-6.61573,-13.214,11.5553,-1.79608,-1.06837,7.72
1g85,-4.78512,1.59817,-1.41559,-1.84641,-1.02878,5.48
1gu1,-6.80587,-10.2341,8.72348,-1.96243,-1.24028,4.52
1q1g,-8.01571,3.76581,-4.19378,-3.66215,-1.83308,8.57
1ppc,-8.42653,-12.2347,11.0451,-3.70492,-1.43946,6.16
1q91,-7.96123,-21.597,20.5201,-3.42761,-1.3642,4.15
1ro6,-7.08162,-4.2117,3.81864,-3.32494,-1.27111,6.46
1f4x,-6.08007,1.12941,-1.80932,-2.20583,-1.10182,5.59
1cny,-5.20959,-3.16728,3.74673,-2.64391,-1.05262,7.85
1c1r,-8.97211,-11.2182,7.93098,-2.86143,-0.730957,7.63
1o30,-5.83762,-13.3196,11.4323,-0.500836,-1.35703,6.77
1v11,-14.1105,-82.7507,74.9141,-1.74898,-2.43239,3.98
1n1m,-6.10933,-10.893,9.95242,-1.65759,-1.41862,5.7
1qb9,-6.93967,-9.03357,7.52449,-1.952,-1.38607,7.44
2am4,-12.7273,-43.0994,37.29,-2.95444,-1.87094,3.72
2f34,-7.15024,-2.63103,1.37766,-2.52413,-1.28022,6.89
2fzg,2.99039,-35.1662,35.659,6.18068,-1.59054,3.38
1bwa,-12.8664,-7.89673,7.08365,-7.02507,-2.93577,7.6
2gyi,-8.66643,-13.2438,9.1846,-1.51004,-1.00469,7
3pcf,-5.93298,-26.9951,22.9856,1.46184,-1.29281,6.05
1o3d,-6.74331,-8.82653,7.44047,-2.1534,-1.11133,7.13
1ppl,-10.5101,1.13633,-1.81218,-5.42782,-2.31392,8.55
1kjr,-7.34358,-5.28014,3.96232,-2.9119,-1.02136,6.06
1b4h,-11.2143,-30.0116,27.524,-4.04156,-2.59261,5.46
1dfo,-8.32228,-12.2551,12.0311,-4.36324,-1.64255,6.7
1ydb,-3.69633,-1.8049,2.25211,-1.22049,-0.830534,8.24
2j79,-6.57044,-7.2061,5.64941,-1.56976,-1.35149,5.96
1g35,-10.8308,-1.03443,0.398286,-5.72735,-2.3748,8.14
1ogx,-5.60226,-0.538835,0.331654,-2.23184,-1.07073,6.09
1bn3,-6.99526,-19.5672,15.9869,-0.115398,-1.20703,9.89
1ceb,-4.58452,-20.8383,19.5834,-0.482688,-0.754363,6
1gai,-10.8143,-17.4898,15.2897,-4.53238,-1.98931,8
1ez9,-8.45902,-2.62996,1.68986,-4.01053,-1.41588,5.1
2j47,-6.97609,-4.61409,3.63993,-2.29829,-1.61113,5.41
1xh9,-12.3948,-18.0688,16.5752,-6.09043,-2.71821,7.77
2gv7,-8.97292,-20.4302,19.1729,-3.75037,-1.87272,7.85
1kc7,-5.4284,-37.2011,33.7987,1.25294,-1.18641,5.52
1xka,-7.76308,-19.092,18.1112,-3.02186,-1.66791,6.88
1gj8,-3.37316,-6.46542,5.41403,0.963627,-1.19289,6.96
2ca8,-6.60609,-17.0279,14.8874,-1.05262,-1.32046,4.66
1m4h,-11.9287,-20.5877,19.602,-5.62878,-3.22514,9.52
2f2h,-8.72666,-13.4645,11.4724,-2.75551,-1.88657,5.7
1li6,-4.26548,0.510436,-0.403681,-1.13871,-1.14102,3.8
1a8i,-7.57968,-5.15968,3.97408,-2.58087,-1.7207,5.52
1v1m,-14.4801,-95.1809,87.1658,-2.03783,-2.33467,3.94
1lpk,-9.21929,-17.9884,16.6994,-4.27099,-1.56684,7.55
1pyn,-10.2889,-39.4178,37.4545,-4.42648,-1.80654,5.49
2bq7,-7.49756,-4.66676,4.41014,-3.27535,-1.87308,7.05
1msm,-12.0525,-2.50046,2.19179,-6.61038,-3.04097,10.48
1kzn,-9.38627,-6.83683,6.6961,-5.35197,-1.80106,8.92
1aaq,-3.06469,-5.34354,4.68907,1.78165,-2.09935,8.4
1w3l,-8.54384,-5.73143,3.33866,-2.37065,-1.68791,6.28
1g54,-7.77159,-14.2841,11.1082,-1.47739,-1.02584,8.82
2cc7,-5.49444,-2.94321,2.79056,-2.25111,-0.998181,8.01
1dzk,1.59593,0.402274,-0.130299,4.55778,-1.14132,6.1
2aoc,-14.5596,-11.8078,10.347,-7.52071,-3.48563,4.89
1gcz,-5.1635,-0.481717,0.558226,-1.57782,-1.56968,5.13
1o2w,-4.53451,-7.63403,6.51043,-0.29572,-1.02268,5.85
1if8,-7.81102,-10.2532,6.57173,-0.914265,-1.12281,9.64
1qan,-8.20884,-9.58847,8.96318,-3.7142,-1.77684,4.48
1ctu,-8.69324,-8.45225,5.68934,-1.47132,-2.36651,11.92
1uz1,-5.21,-4.9665,4.457,-1.55739,-1.0506,6.89
1r0p,-8.99185,-0.560861,0.370566,-5.24935,-1.4597,8
1zsf,-10.2268,-18.4625,17.1756,-3.91147,-2.93594,9.92
1gar,-10.9569,-42.3259,40.3961,-4.78259,-2.15209,10
1v2s,-5.43826,-7.1699,6.29876,-1.84937,-0.625247,4.17
1lag,-7.01588,-13.1265,11.3015,-1.94554,-1.15284,6.3
4rsk,-6.31304,-26.1547,24.2637,-1.65228,-0.677185,4.32
1xk9,-3.47943,-8.04185,7.67737,0.411285,-1.43373,6.85
1gj7,-5.92721,-11.67,10.1057,-0.805143,-1.46525,7.89
2bpv,-10.1184,-5.38965,5.50266,-6.00301,-2.13588,7.67
1pa9,-6.28067,-13.4627,12.4075,-1.78243,-1.35061,4.6
5std,-7.49972,0.356999,-0.26234,-3.59517,-1.9067,10.49
1g4o,-7.45872,-11.2113,7.86163,-1.14514,-0.871358,8.25
1tx7,-6.37314,-15.7863,13.7849,-1.42973,-0.849487,4.6
1kav,-7.08076,-38.7242,37.4765,-2.33403,-1.4066,5.82
1pro,-11.049,-2.31824,2.17653,-6.40484,-2.40996,11.3
1qy2,-5.37761,0.30682,-0.419969,-2.00672,-1.16522,5.74
2dri,-7.11942,-6.1118,3.58403,-1.28467,-1.21448,6.89
1n4h,-7.62859,-6.52948,6.49814,-3.95298,-1.55176,6.55
1wvj,-13.328,-29.1346,27.391,-6.96025,-2.53165,6.73
1hvi,-12.5648,-7.20214,6.80442,-7.5691,-2.50552,10.92
1f5l,-5.40775,-5.31979,4.64948,-2.01202,-0.632908,5.28
1ony,-8.26163,-29.7418,28.1949,-2.70527,-1.91692,6.77
1tq4,-11.8236,-58.8863,54.3581,-3.58289,-1.61997,6.19
2arm,-3.53908,2.45578,-2.25212,-0.502974,-1.14726,8.13
1ikt,-7.74575,-0.868814,1.19496,-4.37898,-1.60041,3.4
1i7z,-7.55838,-7.47215,7.38676,-4.19403,-1.18645,6.4
1m7i,-8.35008,-1.28186,0.844008,-4.45766,-1.36206,5.4
1jyq,-11.1492,-50.3763,45.8979,-2.32332,-2.25499,8.7
1adl,-6.58111,-12.3471,11.9611,-2.9672,-1.13542,5.36
1epo,-9.27602,-2.92099,2.03395,-3.69273,-2.60374,7.96
1bnu,-7.83759,-17.9145,15.5216,-2.46625,-0.886024,9.7
1pph,-7.84169,-11.7443,10.6998,-3.58028,-1.12435,5.92
1k1m,-8.07218,-13.6693,12.3307,-3.17585,-1.46517,7.4
2a5b,-3.99593,2.13157,-2.01852,-1.22522,-0.791255,3.93
1alw,-4.24691,-9.09719,9.02766,-1.73847,-0.3464,6.52
1hms,-7.34152,-10.4042,9.86517,-3.53784,-1.17212,6.37
1g7g,-7.28872,-28.8519,27.5926,-1.89722,-2.03973,6.6
2h4g,-5.88033,-28.3147,27.3689,-1.68756,-1.15441,6.52
1r1h,-13.8116,-27.4013,22.0824,-3.72688,-2.67337,8.92
1fo0,-17.4194,-22.8049,19.3035,-6.64399,-5.18153,5.59
2gl0,-6.30126,-2.52766,2.46663,-3.10565,-1.04207,4.82
1yqj,-9.8124,-11.7805,11.1882,-4.77479,-2.35281,8.14
1n46,-10.6998,-12.6877,11.6359,-3.58075,-3.97472,10.52
1jn4,-9.31735,-36.9312,35.8497,-4.80187,-1.34146,4.95
1qaw,-6.85674,-8.48158,7.24858,-1.36293,-2.1683,5.12
1mes,-10.4712,-3.75514,3.41788,-5.61385,-2.42759,7.7
1bnw,-7.51472,-13.3085,10.9687,-2.18519,-0.897189,9.08
1uj6,-5.6765,-20.7276,18.1485,0.228041,-1.23291,3.05
1ghy,-11.4922,-25.215,19.3318,-2.40993,-1.10654,8.1
1w5x,-12.3149,-3.7327,3.45138,-6.26953,-3.67157,8.4
2j2u,-8.84826,-4.24982,4.33271,-5.12814,-1.7105,7.33
1c5q,-6.10373,-6.13871,5.35077,-2.58558,-0.637686,6.36
1jfh,-6.40529,-0.162917,-0.473629,-2.81439,-0.861838,2.05
1b40,-11.8439,-24.2974,21.879,-4.61475,-2.71823,7.28
2ewb,-14.1985,-30.4123,21.3305,-1.85443,-1.16979,6.1
1ai7,-4.03451,-1.01167,1.02843,-1.24458,-0.71418,4.09
1utj,-5.00069,-9.26516,8.5545,-1.70532,-0.492201,3.84
1rql,-6.27022,-12.2472,10.3289,-1.34772,-0.911646,2.75
1d7i,-3.84994,-0.0793127,0.017474,-1.16894,-0.526643,3.6
1m2r,-6.11784,-0.872467,0.931862,-2.67501,-1.40971,6.46
1oss,-5.38541,-9.68632,8.83239,-1.69622,-0.742736,4.79
1ugp,-4.55699,-3.08537,1.93495,-0.602131,-0.711927,2.89
2bpy,-11.1172,-2.92953,3.10736,-7.03154,-2.17094,7.4
1a99,-5.48625,-22.9017,21.4432,-1.16661,-0.768682,5.7
2c3l,-4.08245,-0.0448371,-0.4535,-0.52311,-0.968488,5.07
1tog,-6.3094,-9.6193,8.47452,-1.90695,-1.16515,3.22
2fqx,-8.47816,-2.31993,0.780484,-3.19378,-1.65242,7.15
1g98,-6.57234,-36.3848,34.2059,-0.879144,-1.42179,5.7
2a5c,-5.6334,2.50027,-2.65811,-2.63579,-0.747258,4.62
1b3l,-10.4864,-26.9267,24.6392,-3.99843,-2.10791,5.89
1c5s,-5.72722,-7.47117,6.4504,-1.87316,-0.740787,6
1hih,-10.9402,-5.90373,5.37551,-5.83044,-2.48905,8.05
1c3x,-2.84704,-3.43802,3.17379,0.554905,-1.04521,3.68
1nfu,-7.65918,-7.65444,7.69291,-3.82055,-1.78459,7.74
1uwu,-5.82223,-5.5704,4.354,-0.906517,-1.60679,5.98
1ew9,-1.49534,-20.2217,20.0262,1.52927,-0.736696,3.22
2h5a,-7.42026,-25.2092,22.4867,-1.41907,-1.18622,5.1
2aqu,-11.5811,-6.06875,5.71907,-6.44242,-2.69646,9.32
1yds,-7.40358,-8.7832,8.2642,-3.24795,-1.54412,5.92
1pkx,-9.4359,-23.3657,21.7463,-3.99776,-1.72618,6.92
1e2k,-6.6034,-2.87649,2.73351,-2.81845,-1.54946,4.94
1nli,-4.8059,0.142508,-0.391973,-1.5363,-0.927619,3.59
2c97,-6.83518,-24.2428,22.7002,-2.14999,-1.0501,6.14
1siv,-11.5397,-12.1721,10.7937,-5.74823,-2.32061,8.08
1v2k,-8.45531,-4.84074,5.1044,-5.26902,-1.35744,6.19
1hsh,-7.35736,-7.23696,7.36056,-3.19212,-2.19633,9.42
1afl,-2.84662,-44.5961,43.6249,1.7505,-1.53341,6.28
1hyo,-8.05437,-25.3776,21.4502,-0.735268,-1.2992,4.07
1cbx,-9.26584,-26.6762,21.9041,-1.18759,-1.21363,6.35
1c5c,-19.0665,-16.2093,15.6781,-11.9733,-4.46944,6.96
1ghz,-6.22152,-8.37798,7.58527,-2.67673,-0.659573,4.8
1add,-7.49259,-13.3178,12.3785,-3.00501,-1.45577,6.74
2fx6,-5.19226,-8.13412,7.6673,-2.0239,-0.609034,3.7
1fzm,-14.9616,-12.7039,10.4489,-7.70747,-2.90664,7.7
1qhc,-8.37236,-60.4074,57.833,-2.11906,-1.58637,7.57
1c5p,-5.07785,-6.01615,5.18514,-1.58589,-0.568451,4.68
1j01,-6.43846,-3.97397,3.34647,-2.35792,-1.36054,6.47
1mmq,-10.2337,-4.91848,2.14596,-3.84275,-1.52588,7.52
2f7p,-7.19862,-14.6105,11.8088,-0.622935,-1.68145,6.6
1d6w,-6.70605,-8.50083,8.62591,-2.73681,-2.00181,5.96
1c5n,-5.28923,-7.9808,7.23049,-1.85024,-0.596175,4.7
1a4k,-6.86635,-8.86469,8.77836,-3.56085,-1.12665,8
1drj,-6.82506,-6.15855,3.91016,-1.34843,-1.13573,7.4
1ocq,-7.57433,-17.7519,15.2468,-1.68435,-1.29239,5.19
1nvr,-9.08469,-12.0943,11.2916,-4.42605,-1.76343,8.11
1b58,-12.5791,-29.063,26.5352,-5.15083,-2.80792,6.59
1hxw,-11.3478,-2.32131,2.63689,-7.04738,-2.52351,10.82
1uw6,-5.84732,-2.40036,2.10571,-2.6569,-0.803274,7.34
1mjj,-9.35722,-14.3771,13.1942,-4.26787,-1.81395,8.74
1jak,-7.70427,-13.1096,10.938,-2.01746,-1.42266,5.57
1k4h,-5.46012,-2.37381,2.2038,-2.46971,-0.727891,5.11
1o2q,-3.81465,-6.49435,5.25263,1.06642,-1.54683,7.68
1ele,-6.26029,-1.88412,1.9269,-2.75947,-1.45109,6.85
1hwr,-8.25319,-5.87189,5.59854,-4.27348,-1.61385,8.33
1gvw,-10.2354,7.73675,-8.47151,-5.30748,-2.10068,6.96
1e4h,-5.64147,-3.38653,3.39229,-2.36825,-1.18647,8.41
1b38,-14.9424,-62.4694,55.2291,-3.77687,-1.83267,6.6
1zdp,-8.63712,-16.5733,13.0217,-1.99694,-0.996146,5.74
1zog,-5.02585,1.5654,-1.25805,-1.74784,-1.49284,7.15
2cf8,-9.30421,-10.2213,9.4827,-4.66896,-1.80418,8.1
1elr,-8.99244,-22.9384,20.3508,-2.62599,-1.68634,4.96
1fao,-9.10962,-114.931,110.528,-1.42932,-1.1848,7.37
1b32,-11.9543,-27.524,24.9517,-4.44941,-2.84013,7.1
1ppi,-14.1358,-14.0428,11.1751,-6.32121,-2.85446,5.01
1y1z,-7.30955,-10.1024,8.00849,-1.25783,-1.86534,3.08
1oz0,-6.56768,-30.3808,28.2374,0.0813518,-2.41311,7.7
1lrh,-6.80208,-11.663,9.93862,-1.91765,-1.06751,6.82
2ccc,-6.20778,-4.34309,3.82994,-2.58102,-1.0211,7.76
1d2e,-13.4901,-47.2746,40.5458,-2.57447,-2.0943,6
1x8d,-5.04705,-1.87061,1.26489,-1.57367,-0.77516,2.21
1yqy,-9.36391,-3.63539,1.63248,-3.33174,-1.93676,7.62
1oe8,-6.51256,-14.9597,13.5674,-2.05688,-0.970858,5.52
1h1s,-8.33502,-0.700032,0.305341,-4.18838,-1.65944,8.22
2erz,-6.21721,0.815,-0.815225,-2.59864,-1.52583,5.66
1bxr,-6.04193,-71.7884,64.9138,5.53853,-2.61334,3.4
2bza,-4.86164,-7.50283,6.7611,-1.52812,-0.499276,2.8
1br6,-7.1296,-8.08792,7.14101,-2.80181,-1.28836,3.22
1g1d,-7.66963,-10.6775,7.51056,-1.43368,-0.976492,9.44
2gv6,-7.99178,-11.4573,10.2426,-3.21554,-1.46907,7.34
2bfr,-8.13932,-13.4249,12.8186,-4.16894,-1.27155,5.25
1gyx,-4.75782,-9.96063,9.55598,-1.76549,-0.495177,2.48
1g52,-7.77344,-14.1159,11.1297,-1.63936,-1.05538,9.54
1c5o,-4.8211,-7.38291,6.55095,-1.31269,-0.583946,3.49
2bmk,-6.57273,-7.451,4.78889,-0.438921,-1.37919,5.62
2gsu,-9.71813,-24.2291,20.208,-2.51457,-1.08996,3.59
2f8g,-8.9367,-1.51952,1.38397,-4.14488,-2.56376,8.7
1jzs,-9.34142,-4.66801,4.23853,-5.16081,-1.65862,6.6
2hu6,-6.88004,-1.60486,1.63944,-3.45655,-1.36555,3.81
1ezq,-8.86375,-12.8987,11.0506,-2.93819,-1.98501,9.05
1v1j,-6.83558,-11.1826,9.53615,-1.90975,-1.18687,4.82
1t7j,-8.89781,-5.45441,5.64596,-4.94941,-2.04745,8.7
