name,Gold.Chemscore.Fitness,Gold.Chemscore.DG,Gold.Chemscore.ZeroCoef,Gold.Chemscore.Hbond,Gold.Chemscore.Metal,Gold.Chemscore.Lipo,Gold.Chemscore.Internal_Hbond,Gold.Chemscore.DEClash,Gold.Chemscore.DEInternal,Gold.Chemscore.Rot,affinity
1t32,32.8971,-39.8264,-5.48,2.1059,0,294.4152,0,2.0986,4.8307,2.7867,7.42
1gj8,8.3692,-15.1623,-5.48,0.5048,0,112.5653,0,2.7857,4.0073,2.021,6.96
4de5,18.639,-20.3665,-5.48,1.8941,0,95.0437,0,1.3755,0.352,1,3.15
1ai5,17.09,-19.3357,-5.48,1.326,0,112.9459,0,1.8255,0.4202,1.4796,3.72
5dq8,28.1151,-30.8202,-5.48,0.6324,0,198.5296,0,0.4572,2.2478,0,4.14
2fu8,18.5958,-20.6682,-5.48,0,2,64.1555,0,1.6153,0.4571,1.7102,4.7
4myd,24.9142,-26.7547,-5.48,5.3926,0,97.5505,0,1.4288,0.4117,3.1836,4.55
3bfu,20.1628,-22.9872,-5.48,4.7789,0,65.2719,0,2.2642,0.5602,2.3793,6.27
2hs1,23.2862,-31.4143,-5.48,1.9765,0,246.6303,0,4.7248,3.4033,3.72,8.48
2fxu,38.1609,-39.5113,-5.48,2.0114,0,332.2751,0,0.0337,1.3166,4.5168,8.15
1a69,12.1006,-14.2534,-5.48,2.0116,0,97.9646,0,1.9888,0.164,3.6747,5.3
4b74,30.9644,-37.7286,-5.48,4.1948,0,226.0696,0,3.4173,3.3468,3.2079,7.66
2on6,12.3266,-15.9938,-5.48,1.9795,0,111.6946,0,2.624,1.0432,3.5805,6.76
2weo,20.3752,-22.617,-5.48,0.9677,1.0601,64.2119,0,1.1422,1.0996,0,6.93
3afk,2.4084,-5.2903,-5.48,4.8152,0,66.7536,0,1.2361,1.6458,9.4072,3.6
3f8f,23.8572,-26.2387,-5.48,0,0,275.227,0,0.9597,1.4218,4.4699,6.63
1qaw,26.1638,-27.4141,-5.48,3.679,0,125.1524,0,0.7038,0.5465,1.9519,5.12
3ekw,41.2981,-48.7298,-5.48,5.9001,0,307.8471,0,2.7819,4.6499,4.8729,7.96
4fm7,30.6582,-32.9572,-5.48,1.9714,0,220.0836,0,0.2004,2.0986,1.8972,7.24
1bgq,23.3911,-25.984,-5.48,1.5049,0,154.1664,0,2.5928,0,1,8.57
1bp0,6.7762,-10.6261,-5.48,4.2,0,39.6616,0,3.3804,0.4694,5.2822,5.4
2usn,26.0042,-33.6872,-5.48,2.9161,1,165.0941,0,2.6753,5.0077,2.6869,6.51
3g34,2.2663,-6.0336,-5.48,0.1904,0,32.7564,0,3.3709,0.3964,1.5292,2.96
4lar,27.3894,-28.6214,-5.48,0.779,0,201.3046,0,0.3145,0.9175,1.1769,4.68
1szd,2.3528,-3.9792,-5.48,4.9641,0,72.6005,0,0.1056,1.5208,10.3809,4.54
4rdn,9.6948,-13.9783,-5.48,2.4714,0,84.9348,0,3.5307,0.7528,3.7866,5.92
1zp8,17.9053,-31.0038,-5.48,1.024,0,280.3791,0,6.3458,6.7528,4.18,8.77
1fkf,33.3675,-35.9113,-5.48,2.1558,0,272.287,0,1.3484,1.1954,3.3698,9.4
1qji,17.9338,-32.0192,-5.48,2.0365,1.1607,241.6511,0,4.1618,9.9236,6.0684,4.85
3k97,21.091,-23.4141,-5.48,0.9106,0,156.4752,0,0.2079,2.1152,1.334,8
1x38,29.1943,-33.1171,-5.48,4.2855,0,186.0741,0,3.7347,0.1881,3.2997,8.77
1jmf,-2.2017,-5.8903,-5.48,2.6215,0,44.2464,0,7.0968,0.9952,5.2822,5.77
2c97,7.171,-11.456,-5.48,2.6427,0,89.8301,0,3.0274,1.2577,5.2191,6.14
4isu,18.9501,-24.1044,-5.48,4.9416,0,66.5494,0,2.0637,3.0906,2.2136,3.68
2q88,27.4822,-28.1041,-5.48,4.7455,0,79.7795,0,0.1035,0.5184,1,5.8
5fl5,22.6982,-25.4276,-5.48,0.9362,1.1037,108.7647,0,1.1738,1.5556,1,8.19
5am7,29.32,-31.8451,-5.48,2.2333,0,161.5887,0,1.2454,1.2797,0,7.19
1b8o,21.1407,-23.17,-5.48,4.2017,0,109.5943,0,0.3976,1.6318,3.5805,10.64
1x1z,29.7031,-35.2141,-5.48,10.6566,0,55.2007,0,1.6959,3.8151,4.8115,11.06
4omk,56.1223,-62.1688,-5.48,0,0,506.4002,0,0.9166,5.1299,1,4.4
1sw2,16.5461,-17.7026,-5.48,1.3168,0,97.723,0,0.2062,0.9503,1.4099,7.22
3g08,54.1548,-58.0325,-5.48,4.8289,0,504.7168,0,0.1349,3.7429,8.839,8.16
4qer,21.6847,-22.8753,-5.48,1,0,167.1326,0,0.0482,1.1423,2.1481,7.54
1l8g,21.7687,-27.7736,-5.48,3.0993,0,140.8574,0,3.7077,2.2972,1.7728,6.22
4riu,13.7991,-18.3339,-5.48,1.4032,1.8393,103.2837,0,3.3399,1.195,5.8624,7.3
2r38,35.9398,-43.2112,-5.48,3.0708,0,277.9573,0,1.4725,5.7989,1.9712,7.44
2xef,14.0852,-31.0879,-5.48,7.2477,0.8963,264.9965,0,2.7343,14.2685,13.6753,9.84
4cwr,24.5469,-24.8129,-5.48,0.9537,0,169.5318,0,0.0177,0.2483,1.4405,8.3
4eoh,5.2981,-9.3681,-5.48,0,0,33.2313,0,4.07,0,0,4.3
4gii,19.0023,-24.3378,-5.48,0.9959,0,154.6288,0,0.6267,4.7088,1,8.74
4ibi,25.9874,-30.3703,-5.48,1.4387,0,193.5484,0,0.0021,4.3808,1,4.14
1bnv,21.819,-28.4316,-5.48,1.5072,1.3027,114.6581,0,2.6052,4.0074,1.3097,8.77
3gtc,1.1259,-7.3183,-5.48,0,0,51.2198,0,3.5161,2.6763,1.6228,2.35
2rkd,14.752,-17.0913,-5.48,2.5333,1,25.0155,0,1.6436,0.6958,2.2683,2.72
4lko,23.3315,-28.1263,-5.48,1.9478,0,174.362,0,2.5308,2.264,1.6639,8.22
1x39,29.4022,-31.8309,-5.48,5.0419,0,175.2526,0,1.2039,1.2248,4.2944,9.22
4ncn,33.388,-42.4985,-5.48,9.1435,4,38.5308,0,6.3621,2.7484,8.6519,5.67
1f0t,21.9116,-27.6518,-5.48,3.1638,0,158.0318,0,3.554,2.1862,2.6894,6
4xit,37.3367,-39.4299,-5.48,0.9999,0,286.7188,0,0.1283,1.9649,1.1468,7.27
2r2m,27.5213,-33.092,-5.48,4.4392,0,205.2197,0,0.9582,4.6125,4.385,7.33
4wkp,35.2724,-37.1633,-5.48,4.4321,0,255.7057,0,0.4318,1.4591,5.0928,9.55
3rlp,21.8006,-23.0662,-5.48,0.9849,0,144.0736,0,0,1.2656,1,7.08
4ahs,18.9743,-21.5891,-5.48,0,0,137.6843,0,1.15,1.4648,0,2.19
3fh7,41.0298,-53.9083,-5.48,0,1.9865,369.0096,0,11.4124,1.4661,2.6268,7.6
1c5t,22.4856,-22.5548,-5.48,2.5592,0,72.8792,0,0.031,0.0382,0,4.1
4jkw,-7.5654,1.5151,-5.48,0.0102,0,62.4163,0,2.6501,3.4002,5.5984,4.16
1pph,27.5846,-31.9702,-5.48,4.6599,0,137.9506,0,1.5603,2.8252,2.0368,5.92
4u5s,-1.192,-10.4536,-5.48,1.3679,0,167.3097,0,3.7034,7.9423,7.4884,2.41
2aj8,24.4699,-30.1505,-5.48,1.8895,0,188.437,0,5.0133,0.6673,1.4405,6.2
2uz9,13.5344,-17.8942,-5.48,3.0081,0.0601,17.1363,0,4.3598,0,0,5.71
1kjr,7.2431,-13.0806,-5.48,5.3567,0,85.0519,0,0.0325,5.8051,7.9069,6.06
1c83,27.0119,-34.1467,-5.48,4.5307,0,115.6778,0,3.3841,3.7507,0,4.85
3ffg,37.1023,-46.9554,-5.48,2.9089,0,310.0748,0,2.861,6.992,1.7653,9.08
3axz,5.3913,-9.872,-5.48,2.4726,0,55.08,0,3.033,1.4477,4.0277,3.43
3s3v,27.1961,-27.826,-5.48,2.6024,0,168.277,0,0.0009,0.629,2.3572,6.23
1sbg,29.7487,-35.8776,-5.48,2.6054,0,269.1353,0,2.1478,3.9811,3.8256,7.74
1bhf,7.8932,-12.831,-5.48,3.2921,0,155.3587,0,0.8686,4.0692,8.5241,4.38
3mfv,8.5088,-12.4893,-5.48,1.7902,1.3806,37.3111,0,1.0755,2.9049,4.5549,2.52
4eb8,20.6953,-23.3067,-5.48,2.6879,0,144.9499,0,2.1452,0.4662,3.1679,9.82
1o3l,19.4465,-23.3327,-5.48,2.9577,0,115.4977,0,2.0608,1.8255,2.1638,6.54
3tif,13.4961,-14.1129,-5.48,5.8972,0.1607,46.1874,0,0.0687,0.548,6.8113,5.38
2qg0,18.824,-22.6522,-5.48,2.2867,0,119.1003,0,1.8501,1.9781,1.7187,5.72
4or4,11.1329,-13.0715,-5.48,5.0826,0,64.7472,0,0,1.9386,6.625,4.57
3l59,16.6925,-17.4552,-5.48,1.1672,0,95.9917,0,0.2174,0.5453,1.2321,3.7
2q63,29.183,-34.5221,-5.48,1.0246,0,289.0766,0,1.5025,3.8367,3.2039,7.18
4ayq,25.062,-28.7837,-5.48,3.4986,1.9972,74.738,0,2.4968,1.2249,3.5818,7.33
4kwf,25.5336,-34.6921,-5.48,0.8367,0,251.0154,0,5.8566,3.3019,1.1528,4.82
2reg,19.1757,-20.0296,-5.48,0.8315,0,135.935,0,0.0009,0.853,1.614,5.64
4ngm,35.8653,-42.6828,-5.48,7.8046,0.9693,174.1018,0,0.2239,6.5936,5.8905,10.35
4cpy,24.4269,-28.62,-5.48,5.9844,0,68.6502,0,2.5681,1.625,1.9063,6.31
4j93,24.9658,-25.2731,-5.48,1.0055,0,162.3474,0,0.0038,0.3034,1,4.7
2fzg,-18.2986,-2.3076,-5.48,0.5047,0,54.6278,0,15.3933,5.2129,4.3944,3.38
1gyy,17.6252,-23.7486,-5.48,1.9674,0,121.8585,0,2.9918,3.1316,1,3.64
4u1b,33.2807,-43.864,-5.48,2.1631,4,116.6195,0,7.4622,3.1211,2.5801,5.31
4i7l,20.9194,-20.9835,-5.48,0.9682,0,126.7488,0,0.0641,0,1,3.99
4lzr,25.3222,-26.6754,-5.48,0.9992,0,192.5573,0,0.0073,1.3458,1.8247,4.7
4b8y,36.098,-52.2024,-5.48,2.5643,6,183.9356,0,10.5827,5.5218,7.6339,8.05
2qg2,30.8024,-31.767,-5.48,0.9755,0,196.8286,0,0.759,0.2056,0,5.4
3f5k,-12.3267,4.2019,-5.48,3.0315,0,249.9093,0,3.0503,5.0745,19.1588,4.62
4k3h,41.526,-45.273,-5.48,0,0,374.6582,0,0.9822,2.7649,1.5789,6.85
2qd6,20.3153,-27.6721,-5.48,1.1362,0,243.417,0,3.8333,3.5234,3.9385,8.68
4agc,41.7784,-46.7065,-5.48,1.8132,0,326.4412,0,2.5803,2.3478,1.1809,10.7
1odj,7.3265,-9.2482,-5.48,2.1001,0,60.7873,0,0.7457,1.1761,4.0462,4.1
1lbf,11.5737,-15.8055,-5.48,3.4883,0,155.9499,0,1.3054,2.9265,7.6452,7.85
4j7e,16.3166,-24.9688,-5.48,0,0,206.2498,0,1.309,7.3432,1.8134,4.85
3pcj,24.3907,-28.41,-5.48,0.5766,1.9951,76.6978,0,4.0191,0.0002,0,7.22
1u1w,25.6897,-26.7093,-5.48,3.7448,0,96.424,0,0.9993,0.0202,1,5.85
3r6c,18.8717,-27.2089,-5.48,1.3359,0,179.6825,0,1.7207,6.6166,1.4671,4.72
1g2k,43.1117,-47.8683,-5.48,4.3242,0,311.4975,0,0.9873,3.7693,3.3202,7.96
4br3,33.5219,-35.1593,-5.48,0,0,297.3577,0,0.5667,1.0708,1.9967,5.72
1sw1,18.924,-21.9088,-5.48,1.0469,0,132.4105,0,0.1309,2.8539,1,7.3
1rmz,22.8311,-32.8601,-5.48,2.2438,2,115.7678,0,6.7567,3.2722,2.234,8
4u73,36.1712,-42.4134,-5.48,1.809,3.9951,92.6573,0,5.5055,0.7366,1.5781,5.18
3ta0,-1.4796,-6.3167,-5.48,4.9009,0,55.8049,0,1.9864,5.8099,8.6178,3.47
2rin,4.2643,-19.171,-5.48,0.0421,0,150.6984,0,10.7575,4.1492,1.5943,4
4i54,26.8839,-28.9622,-5.48,2.8315,0,163.7416,0,0.3823,1.696,2.0049,6.96
2rcn,3.1543,-9.1582,-5.48,5.4956,0,24.2152,0,1.4711,4.5328,6.8399,6
2we3,20.424,-29.7854,-5.48,5.7101,3,60.374,0,3.9198,5.4416,7.7814,4.43
2q6f,17.7676,-37.0448,-5.48,5.3192,0,222.6193,0,12.7234,6.5538,4.7843,5.44
1ai4,13.4457,-16.1606,-5.48,1.2415,0,115.8459,0,1.6257,1.0892,2.7422,2.5
5cbm,18.0987,-28.6158,-5.48,1.5971,2.9984,74.7911,0,9.0562,1.4609,3.5271,7.77
3nq3,19.4326,-20.3862,-5.48,0,0,175.3011,0,0.0917,0.8619,2.1891,3.78
2zjw,13.3297,-15.1497,-5.48,0,0,152.4962,0,1.82,0,3.1923,7.7
4jym,21.2321,-22.7986,-5.48,0,0,148.0221,0,1.5665,0,0,5.04
3ryz,11.1472,-20.2702,-5.48,0.8793,1.0601,92.4478,0,1.4393,7.6838,2.0918,8.62
4nh7,33.0372,-36.6,-5.48,1.0061,0,268.3649,0,0.6553,2.9075,1.4215,8.4
3mz6,22.0041,-29.5539,-5.48,0.7733,2.5936,109.9291,0,3.9599,3.5899,2.7384,7.2
5amd,23.6279,-29.8092,-5.48,2.7606,1,117.7781,0,0.7895,5.3918,1.8364,8.55
3tvc,38.6631,-45.4451,-5.48,1.0659,1.9399,287.4189,0,3.9599,2.8221,3.4847,7.74
2gsu,4.1014,-10.6916,-5.48,1.6206,1.1037,50.8362,0,4.4901,2.1001,5.0016,3.59
1v0k,13.1451,-16.3218,-5.48,3.366,0,101.7092,0,2.9108,0.266,4.8049,5.1
4o2p,27.0521,-32.6777,-5.48,1.0478,0,249.3396,0,3.052,2.5736,2.1385,6.7
3c2f,-8.295,5.0879,-5.48,4.2425,0,29.6822,0,1.7895,1.4175,11.0198,2
1a28,34.9387,-35.6124,-5.48,0.5018,0,265.0972,0,0.4817,0.192,1,8.29
1c5y,22.26,-22.3349,-5.48,2.3075,0,78.1883,0,0.0195,0.0554,0,4.2
3oaf,22.6643,-25.107,-5.48,1.875,0,151.6093,0,1.4444,0.9983,1.7085,8.8
2qtg,20.8307,-22.2856,-5.48,3.1223,0,120.477,0,0.1113,1.3436,3.0152,5.08
2ole,10.6833,-21.9375,-5.48,0.3317,0,169.2486,0,6.387,4.8672,1.7393,7.25
1v1j,26.1417,-26.4791,-5.48,6.2613,0,68.9952,0,0.0832,0.2542,3.1195,4.82
3udd,28.99,-30.5225,-5.48,0.34,0,247.4518,0,0.0354,1.4971,1.9707,7.1
3o84,26.1951,-29.2035,-5.48,1.6279,0,182.0393,0,0.3666,2.6418,1.1767,7.24
4q3t,-0.9078,-11.4212,-5.48,0.5661,2,28.8548,0,10.8325,1.4965,4.4476,6.48
4z0k,25.4997,-27.9896,-5.48,1,0,196.1866,0,0.9434,1.5465,1.4782,6.34
2ewa,38.4097,-41.0459,-5.48,0.5734,0,287.6128,0,0.4297,2.2064,0,7.94
5c3p,20.0208,-24.0399,-5.48,2.7441,2,27.638,0,3.5223,0.4968,2.3043,4.46
2qi1,24.8526,-30.1112,-5.48,0.0424,0,305.0526,0,0.6818,4.5769,4.3755,7.3
3gcs,38.2032,-43.4803,-5.48,3.1759,0,262.8433,0,0.6001,4.677,1.3125,7.25
1xka,27.6087,-33.4889,-5.48,2.4331,0,226.3627,0,2.7994,3.0807,2.579,6.88
2whp,18.4249,-24.2674,-5.48,0.9912,0,178.7557,0,4.769,1.0736,2.124,4
4dy6,2.4603,-12.2326,-5.48,8.9384,0,62.2736,0,3.1362,6.636,11.8702,4.4
4ufi,20.6541,-20.9891,-5.48,3.7848,0,87.9957,0,0,0.335,2.9015,6.2
4n5d,15.0146,-15.0146,-5.48,0.003,0,81.4071,0,0,0,0,3.22
4k4j,45.5229,-47.9524,-5.48,2.1317,0,302.1588,0,0.0149,2.4147,0,6.12
1kpm,30.3693,-38.8442,-5.48,0.9984,0,295.1121,0,5.4914,2.9835,1.7573,5.8
4itp,13.3443,-18.9538,-5.48,0.9895,0.1037,119.228,0,2.9291,2.6803,1.7211,7.27
2wej,11.7285,-16.2395,-5.48,0.9598,0.0135,63.8689,0,3.404,1.107,0,6.08
2oxx,22.4772,-24.0318,-5.48,0,0,158.5624,0,1.5546,0,0,6.7
3tk2,27.2908,-28.9863,-5.48,3.8382,0,131.8981,0,0.6873,1.0082,1.8537,4.62
3p58,16.1755,-18.156,-5.48,0,1,82.227,0,1.3102,0.6703,1.1619,7.6
3kv2,16.9946,-18.6462,-5.48,2.691,2,20.2493,0,1.3824,0.2692,4.0042,7.32
3d8w,18.3162,-22.7549,-5.48,1.0548,1.0049,65.7447,0,0.4164,4.0223,0,8.15
8cpa,14.9145,-24.6779,-5.48,2.3591,1,158.6338,0,6.3274,3.436,5.1842,9.15
1onz,21.3188,-29.8098,-5.48,3.8099,0,121.0657,0,4.1828,4.3081,1,5.1
1i2s,0.073,-4.4927,-5.48,1.6627,0.3806,23.8151,0,0.1245,4.2951,4.5399,3.31
4leq,41.0165,-44.0388,-5.48,8.8897,0,155.7191,0,2.7298,0.2926,3.6531,6.54
2w8y,46.9096,-53.8445,-5.48,0.9763,0,413.8491,0,6.4514,0.4834,1.2955,9.09
1gi4,30.2069,-33.5622,-5.48,2.4326,2,89.3783,0,3.1526,0.2026,1,7.19
1k6t,28.4521,-33.6647,-5.48,0.3508,0,311.8051,0,1.4725,3.7402,3.6985,7.62
1od8,21.4475,-24.9151,-5.48,5.7202,0,93.1655,0,3.26,0.2075,4.1292,5.1
3cm2,23.0139,-26.3699,-5.48,2.1713,0,173.9529,0,0.9154,2.4406,2.623,6.47
1hi4,-1.9674,-8.012,-5.48,3.8553,0,41.0503,0,6.5558,3.4236,5.9171,4.49
4bi7,-5.2309,0.5288,-5.48,1.0168,0,13.4901,0,4.2981,0.4039,4.2904,4.58
3dnt,14.2897,-28.2969,-5.48,5.8603,2.8963,67.0096,0,12.6261,1.3812,8.6178,4.74
1ezq,42.1361,-48.8823,-5.48,4.5209,0,304.1093,0,4.2743,2.4718,2.843,9.05
4f6u,38.5378,-42.4775,-5.48,2.4704,0,282.5174,0,0.0208,3.9189,1.6828,6.15
3uxk,27.0108,-34.1809,-5.48,1.5402,2,98.2618,0,7.1539,0.0162,0,4.93
2ygf,19.8242,-26.7427,-5.48,2.979,0,187.5829,0,4.5596,2.359,4.154,5.09
4m7j,-5.1121,0.3715,-5.48,6.047,0,99.7256,0,0.3648,4.3758,14.7329,6.11
1t7j,17.3484,-23.9416,-5.48,0.0497,0,231.2452,0,2.3362,4.257,3.4219,8.7
3tao,2.6406,-3.2929,-5.48,2.9946,0,12.7333,0,0.1879,0.4644,5.3433,5.14
2qtt,20.0171,-22.79,-5.48,3.8392,0,119.4584,0,2.2695,0.5034,3.7069,4.32
2ctc,21.5019,-22.3296,-5.48,3.3079,0,100.0451,0,0.2174,0.6103,2.3062,3.89
3ehx,30.1696,-39.7465,-5.48,1.6006,1.6973,197.7867,0,6.9886,2.5882,1.7404,7.6
4zeb,1.9656,-6.1639,-5.48,5.6798,0,132.8237,0,0.187,4.0113,13.2137,6.52
4u0f,23.9242,-24.2813,-5.48,0.8844,0,166.5339,0,0.0029,0.3542,1.4208,5.92
2mas,31.1275,-32.5016,-5.48,2.4132,1.9816,129.1274,0,0.7462,0.6279,3.1623,7.52
5ahw,14.0123,-19.8216,-5.48,3.5064,0,61.4957,0,5.4034,0.4058,1.7831,5.17
1uwt,10.4043,-16.362,-5.48,3.4805,0,94.0151,0,5.7269,0.2308,4.587,5.97
3n2p,18.0193,-25.4592,-5.48,2.0018,0.0601,110.5215,0,3.4151,4.0248,0,7.82
2bmk,15.5166,-21.4753,-5.48,4.1673,0,142.7312,0,2.5569,3.4018,5.7121,5.62
2oag,30.0984,-35.719,-5.48,2.4241,0,211.134,0,2.6449,2.9757,1,8.47
4rux,11.9178,-16.4571,-5.48,0.9538,0.0307,95.8472,0,3.3168,1.2225,1.4092,7.92
1ew9,2.3483,-6.077,-5.48,0,1.0049,8.0118,0,3.713,0.0157,2.5,3.22
3gqz,13.2654,-17.7532,-5.48,0.9337,0,100.1248,0,2.7297,1.7581,1,2.17
2a4m,0.1942,-12.0816,-5.48,0.0009,0,99.1048,0,8.2779,3.6094,1.9519,4.52
1laf,27.5588,-28.4967,-5.48,7.2866,0,68.4297,0,0.6309,0.307,3.6433,7.85
3m37,32.8238,-45.8409,-5.48,2.1644,0,305.0571,0,3.2986,9.7185,1,9.04
3lpl,6.2875,-7.7851,-5.48,1.2864,1.4153,23.517,0,0.8484,0.6492,5.1862,5.62
4bck,18.9593,-24.085,-5.48,1.5081,0,146.6926,0,1.3345,3.7912,1.4044,8.4
2gss,12.1964,-16.0293,-5.48,0.0665,0,131.9343,0,1.0724,2.7605,1.9958,4.94
3t2w,23.4383,-25.155,-5.48,2.8647,0,140.6574,0,1.2491,0.4676,2.4805,7.46
4hfp,14.8919,-21.688,-5.48,1.9198,0,170.6991,0,0.8946,5.9015,3.975,7.38
2wzf,21.6935,-24.4835,-5.48,6.2505,2,73.8127,0,1.4392,1.3508,8.8162,7
2cc7,22.9194,-22.9194,-5.48,1.9887,0,92.2822,0,0,0,0,8.01
3nyd,19.7856,-22.3554,-5.48,0.9767,0,116.3526,0,2.5465,0.0233,0,3.48
1pxp,34.4439,-36.7799,-5.48,1.8707,0,214.1185,0,2.258,0.0781,0,6.66
1cps,16.5972,-24.1679,-5.48,2.0634,1,100.1828,0,3.8717,3.699,2.3263,6.66
1tsy,6.148,-9.5637,-5.48,3.6874,0,45.2139,0,2.9595,0.4563,5.2822,4.96
4gu6,24.0836,-29.9903,-5.48,1.731,0,187.9661,0,0.6111,5.2957,1.2747,7.36
1b38,12.0506,-23.8123,-5.48,4.9955,3,48.0236,0,4.8539,6.9078,8.6178,6.6
4k9y,43.8464,-49.1402,-5.48,4.1014,0,277.9628,0,0.6241,4.6696,1,6.95
3r4m,16.1996,-18.4848,-5.48,0.9619,0,105.5723,0,0.0376,2.2476,1,5.92
2d1n,28.5618,-37.7498,-5.48,3.5612,2,224.6081,0,6.0395,3.1484,7.0171,8.15
2g8r,1.8942,-6.4943,-5.48,1.2447,0,56.2861,0,1.6312,2.9689,3.8001,3.99
2j7b,10.9183,-18.9723,-5.48,3.7628,0,90.8628,0,8.0329,0.0212,3.7916,6.62
2xib,24.6363,-26.4915,-5.48,4.7286,0,95.3197,0,1.8551,0,2.3182,7.26
4m12,38.5099,-45.4411,-5.48,4.055,0,252.9513,0,2.319,4.6122,1.2413,6.05
3wvm,29.7768,-30.0677,-5.48,1.6391,0,219.915,0,0,0.2909,2.5847,5.71
4dsy,18.1359,-25.0036,-5.48,0.7351,1.9415,45.8198,0,5.7598,1.1078,0,4.43
4nxv,3.3503,-6.7807,-5.48,4.6343,0,28.4809,0,0.3146,3.1158,6.8399,5.42
4ufj,22.4509,-24.8853,-5.48,4.9961,0,86.7199,0,2.4149,0.0195,2.9015,4.28
2p4s,26.4726,-27.7669,-5.48,3.8219,0,148.9082,0,0.769,0.5252,3.0862,9.51
4dq2,35.0077,-37.363,-5.48,7.9633,0,193.5852,0,0.246,2.1093,6.7828,7.52
1efy,27.6225,-28.3204,-5.48,1.7536,0,167.0357,0,0.2111,0.4868,1,8.22
3dhv,7.1047,-10.5007,-5.48,3.4158,0,54.8358,0,2.5611,0.8349,5.0016,2.96
4k7n,14.0286,-15.1504,-5.48,0.9638,0,89.419,0,1.1217,0,1.5667,3.48
3ni5,5.8761,-14.1566,-5.48,1.4062,1,74.6207,0,2.0059,6.2746,4.2113,7.55
1nq7,39.4667,-39.7383,-5.48,0.9543,0,288.2074,0,0.0894,0.1823,1.0349,6.8
4ayu,24.5069,-26.4373,-5.48,1.6486,2,50.8635,0,1.6271,0.3033,1,4.73
1vzq,33.7879,-36.3507,-5.48,4.0961,0,197.2408,0,1.251,1.3118,2.2998,7.44
3ies,28.8496,-33.3589,-5.48,5.6485,0,190.6611,0,0.6877,3.8216,5.1931,9.92
3q71,8.8374,-12.7579,-5.48,7.0926,0,86.8689,0,0.9599,2.9605,10.3809,5.22
1w3j,19.9759,-20.5633,-5.48,3.4558,0,92.7005,0,0.5675,0.0198,2.8535,6.32
1v2s,20.8249,-21.1724,-5.48,2.3566,0,66.8491,0,0.335,0.0126,0,4.17
4gny,20.7985,-21.6181,-5.48,0,0,208.8354,0,0,0.8196,3.2405,4.22
5upj,24.8857,-27.8244,-5.48,1.4773,0,183.1238,0,1.4744,1.4643,1.5684,7.12
1mrx,28.6642,-36.8629,-5.48,1.8566,0,283.8874,0,5.5596,2.6391,3.1378,7.26
4bqg,28.1473,-28.4985,-5.48,0.9865,0,215.1491,0,0,0.3513,2.1284,6.22
3uug,19.4365,-22.0557,-5.48,5.7062,0,70.4912,0,1.0524,1.5669,4.1916,4.51
2p16,29.6981,-39.4357,-5.48,1.7307,0,262.6946,0,3.863,5.8746,1,10.1
4erf,22.2587,-28.2514,-5.48,0.5815,0,237.0849,0,2.4044,3.5883,2.6992,9.4
3nu5,23.4539,-30.1225,-5.48,1.0624,0,255.1637,0,3.2903,3.3784,3.4219,8.35
1lyx,1.2282,-4.8817,-5.48,2.6278,0,13.7457,0,2.8052,0.8484,4.2904,4.54
3bqc,24.4949,-24.6784,-5.48,0.8887,0,188.731,0,0.1835,0,2.2857,5.73
1jqy,16.4826,-22.6164,-5.48,3.7687,0,160.1027,0,3.6308,2.503,5.5402,4.92
1m0n,19.1209,-27.1419,-5.48,4.5841,0,153.451,0,6.5217,1.4993,4.5324,2.22
2wl0,44.3402,-49.5868,-5.48,4.2266,0,354.8272,0,1.5338,3.7128,4.5018,7.8
1o5g,23.4049,-30.7271,-5.48,2.1319,0,193.0576,0,2.9931,4.3291,1.7427,4.96
4b7p,26.1115,-31.1107,-5.48,3.0431,0,190.0616,0,0.1675,4.8317,2.6448,9.46
3pcf,18.5132,-22.9176,-5.48,0.1592,1,114.8374,0,4.4018,0.0025,1,6.05
2xn5,18.4256,-23.3932,-5.48,0.8521,0,157.4664,0,0.649,4.3186,1.311,6.69
1m2q,17.7771,-23.0679,-5.48,0.3542,0,176.5351,0,3.6491,1.6417,1.66,6.1
1m7d,12.0689,-14.0666,-5.48,3.0237,0,146.9902,0,0.043,1.9548,7.3087,6.23
2wgj,34.5425,-35.0059,-5.48,1.0296,0,257.4866,0,0.058,0.4054,1.5777,8.7
2ojj,36.7247,-40.3151,-5.48,3.8848,0,230.9087,0,1.3386,2.2517,2.0143,8.7
2ovv,27.9487,-30.2193,-5.48,0,0,248.584,0,0.868,1.4026,1.6973,7.92
4fl1,3.5245,-10.7698,-5.48,1.3318,3,41.5243,0,2.44,4.8053,8.6355,3.28
1usk,30.1636,-30.7125,-5.48,5.1739,0,108.5991,0,0.5285,0.0205,1.8572,6.4
3d2e,24.1558,-28.9873,-5.48,8.4127,2,46.2415,0,1.6622,3.1694,8.6178,6.42
4a6s,21.724,-22.9918,-5.48,1.6127,1.9949,80.2545,0,0.8545,0.4133,3.6302,5.2
3hv8,22.638,-24.1019,-5.48,5.6952,0,72.1541,0,0.3792,1.0848,3.4539,6.98
3qxt,30.055,-32.787,-5.48,5.4662,0,169.9438,0,0.3483,2.3837,4.2319,5.22
3nzk,31.6719,-41.3744,-5.48,1.2506,2,228.2033,0,7.025,2.6775,2.751,9.27
1e6s,10.0123,-16.7866,-5.48,3.9819,0,83.3297,0,6.7729,0.0014,4.587,3.22
