name,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,PLPparthbond,PLPpartSteric,PLPpartmetal,LIG_NUM_CLASH,LIG_NUM_CONTACT,LIG_NUM_NO_CONTACT,CHEMPLP_CLASH2,TRIPOS_TORS,affinity
4gr3,-152.744,-118.744,-3.3943199999999996,-42.9432,-0.216833,-17.1666,-33.3843,-3.47146,-6.15115,-136.438,-5.0,8,36,1,0.0,11.6736,7.81
1e6q,-92.4294,-90.4294,-6.6021,-38.3502,-0.454896,-15.7221,-37.5203,-6.6021,-20.0074,-54.9208,0.0,3,11,0,0.0,0.033491,3.15
3v5p,-116.946,-108.946,-4.49794,-39.4756,-0.330871,-16.5403,-36.7752,-4.49794,-5.44444,-96.2872,0.0,3,23,0,0.0,2.6564,8.96
3pgl,-33.9197,-19.9197,-1.35679,-11.6004,-0.0938423,-4.76176,-6.81244,-1.35679,0.0,-48.2744,0.0,2,23,0,23.5118,10.5251,5.3
5a81,-83.4774,-73.4774,-3.09176,-27.8258,-0.22470500000000002,-11.6123,-24.4925,-3.09176,-7.87679,-60.7224,0.0,1,26,0,0.0,3.4785699999999995,5.54
4pp3,-116.26,-108.26,-5.0547699999999995,-40.8808,-0.378211,-17.2265,-38.0678,-5.0547699999999995,-6.0,-100.258,0.0,1,22,0,0.0,8.2321,7.82
2r58,-65.8708,-53.8708,-5.489240000000001,-28.7717,-0.375864,-11.7708,-23.5303,-5.489240000000001,-2.0,-46.8003,0.0,0,12,0,0.0,2.26484,2
3alt,-73.9147,-65.9147,-3.21368,-25.9909,-0.21593800000000002,-10.5665,-23.1778,-3.51975,-13.0144,-39.2987,-10.0,4,17,2,5.85915,2.00527,2.92
4ymx,-115.195,-105.195,-9.59957,-50.316,-0.6574300000000001,-20.586,-45.9481,-9.59957,-24.3692,-76.0006,0.0,3,9,0,0.0,2.9716299999999998,7.1
1onz,-76.3352,-68.3352,-2.93597,-25.7672,-0.218545,-10.8392,-23.0668,-2.93597,-14.8882,-60.2448,0.0,6,20,0,0.0,15.9566,5.1
1o2r,-137.509,-129.509,-4.91102,-45.2839,-0.358616,-18.9276,-42.6494,-4.91102,-14.4329,-108.82600000000001,0.0,4,24,0,0.0,3.27503,5.21
3tif,-150.16299999999998,-138.16299999999998,-5.56161,-50.0545,-0.354004,-19.9854,-46.0545,-5.56161,-19.0571,-119.711,-0.577681,1,26,0,1.2205700000000002,3.3905199999999995,5.38
4bs0,-86.6894,-84.6894,-7.22412,-37.8651,-0.528169,-15.8332,-36.9915,-7.22412,-5.80194,-62.8454,0.0,3,9,0,0.0,0.0425312,5.7
4io7,-100.794,-94.7942,-8.399519999999999,-44.0259,-0.610179,-18.37,-41.4052,-8.399519999999999,-14.1471,-70.4703,0.0,1,11,0,0.0,1.50803,3.68
2hxm,-127.68,-111.68,-5.10722,-43.6661,-0.369773,-18.1996,-38.1942,-5.10722,-19.5414,-96.7328,0.0,2,23,0,0.0,6.18124,5.22
3ml2,-78.4018,-68.4018,-2.90377,-26.1339,-0.20186500000000002,-10.7458,-22.8006,-2.90377,-4.0,-61.3176,-0.271933,6,21,0,1.74196,5.4867300000000006,8.05
4zeb,-150.334,-132.334,-4.17594,-45.5291,-0.271171,-18.3,-40.0777,-4.17594,-29.7876,-115.744,0.0,2,34,0,0.0,13.4484,6.52
4mc9,-140.591,-122.59100000000001,-3.79976,-42.1913,-0.262969,-17.3223,-36.7895,-3.79976,-8.17936,-117.37299999999999,0.0,7,30,0,0.0,2.99781,9.44
1i9o,-68.5925,-60.5925,-2.98228,-24.1195,-0.199803,-9.79607,-21.3064,-2.98228,-8.129389999999999,-40.3446,-5.0,4,19,0,0.0,3.766,8.42
2x8z,-74.2118,-68.2118,-5.30085,-30.7915,-0.344748,-12.3827,-28.302,-5.30085,-9.78531,-49.1911,0.0,3,11,0,0.0,2.93512,7.96
3gus,-63.7389,-47.7389,-3.18695,-23.4816,-0.214371,-9.54975,-17.5872,-3.18695,-0.739262,-52.3384,0.0,0,20,0,0.0,6.83064,6.05
3be9,-134.18,-130.18,-4.96965,-44.7268,-0.369208,-18.8025,-43.3935,-4.96965,-8.0,-109.795,0.0,1,26,0,0.0,1.21502,7.62
4avj,-91.5965,-77.5965,-3.39246,-30.5322,-0.240169,-12.6306,-25.8655,-3.39246,-17.0113,-61.527,0.0,3,24,0,0.0,4.38706,7.44
3znr,-128.497,-114.49700000000001,-3.5693699999999997,-38.9159,-0.24876900000000002,-16.015,-34.6759,-3.67136,0.0,-115.126,-3.24851,7,28,1,0.0,7.1675699999999996,7.44
1bxo,-173.2,-153.2,-3.9363599999999996,-49.0603,-0.27118200000000003,-20.1118,-43.3951,-3.9363599999999996,-21.0269,-140.45,0.0,2,42,0,0.0,3.7892,10
4mhy,-90.1848,-72.1848,-4.09931,-32.1854,-0.281467,-13.1795,-25.7615,-4.09931,0.0,-76.3231,-5.0,7,15,0,0.8106770000000001,8.17266,6.47
3kr4,-106.984,-90.9842,-4.86292,-38.1808,-0.346933,-15.8354,-32.4707,-4.86292,-15.8018,-65.9429,-10.0,5,17,0,0.0,4.1246,7.6
1d4p,-132.739,-124.73899999999999,-4.91627,-44.2464,-0.367231,-18.6343,-41.5798,-4.91627,-7.654739999999999,-116.26100000000001,0.0,0,27,0,0.923983,8.28063,6.3
2p4j,-217.363,-183.363,-4.435969999999999,-59.4,-0.309673,-24.4582,-50.1086,-4.435969999999999,-23.3317,-196.195,0.0,7,42,0,0.0,15.6426,8.96
3ebh,-125.85700000000001,-109.85700000000001,-5.72076,-44.9161,-0.40813299999999997,-18.6288,-39.205999999999996,-5.72076,-20.5509,-88.2953,-9.71611,5,17,0,0.359718,9.14911,6.32
4ufi,-91.9426,-89.9426,-9.19426,-42.676,-0.620538,-17.3754,-41.7476,-9.19426,-17.2663,-57.6001,0.0,0,10,0,0.0,1.0302799999999999,6.2
3qw5,-107.93799999999999,-73.9379,-2.8404700000000003,-32.1055,-0.20150099999999999,-13.2905,-21.9924,-2.8404700000000003,-21.8723,-73.4552,-5.0,7,31,0,0.0,10.3141,6.45
4g8y,-81.3103,-73.3103,-3.3879300000000003,-28.1887,-0.238215,-11.6346,-25.4152,-3.3879300000000003,-8.85745,-60.306000000000004,0.0,6,18,0,1.68993,4.51816,4.59
4mhz,-75.7541,-57.7541,-3.44337,-27.0353,-0.23568699999999998,-11.059000000000001,-20.6114,-3.44337,-0.24916799999999997,-70.8678,0.0,6,16,0,3.20302,11.0105,6.87
4ynb,-167.793,-157.793,-6.71173,-57.3845,-0.46810799999999997,-23.621,-53.9645,-6.71173,-10.0,-142.764,0.0,1,24,0,0.0,2.0912599999999997,10.37
2gvv,-71.5535,-63.5535,-4.770230000000001,-29.0135,-0.30678099999999997,-11.6242,-25.7697,-4.770230000000001,-8.95231,-45.0311,-5.0,1,14,0,0.0,6.254580000000001,3.9
3h78,-73.6196,-71.6196,-7.361960000000001,-34.1712,-0.5408109999999999,-14.3112,-33.2429,-7.361960000000001,-6.0,-50.6807,0.0,0,10,0,0.0,1.51731,4.24
4w9o,-136.537,-116.537,-3.50095,-40.262,-0.226244,-16.1569,-34.3645,-3.50095,-4.59123,-119.43799999999999,0.0,4,35,0,0.0,5.02661,7.77
3vje,-188.773,-150.773,-3.8525099999999997,-51.5872,-0.274502,-21.3866,-41.2027,-3.8525099999999997,-30.8834,-167.118,0.0,4,45,0,4.35392,20.6316,8.01
4ca8,-166.16099999999997,-132.161,-3.25807,-44.8064,-0.23414000000000001,-18.6285,-35.6381,-3.25807,-14.4145,-147.482,-10.0,10,41,0,0.343613,21.0555,6.68
4dsy,-57.2253,-53.2253,-3.8150199999999996,-23.2037,-0.288734,-9.81502,-21.5818,-3.8150199999999996,-2.9188,-32.157,-8.611239999999999,7,8,0,0.0,4.63984,4.43
5dgu,-150.908,-122.90799999999999,-3.59305,-43.413999999999994,-0.248729,-17.8259,-35.3588,-3.59305,-10.6737,-133.36700000000002,0.0,7,35,0,1.53436,9.47825,11.35
4aje,-61.3658,-53.3658,-4.09105,-24.8826,-0.22393200000000002,-9.44762,-21.6388,-4.09105,-10.8263,-34.3986,0.0,7,8,0,0.017753599999999998,3.1408400000000003,3.68
1grp,-76.452,-66.452,-5.88092,-32.5143,-0.404294,-13.3196,-28.2614,-5.88092,-21.1157,-33.0876,-10.0,2,11,0,0.0,5.52714,3.72
4ovf,-75.4098,-73.4098,-4.4358699999999995,-29.3277,-0.303243,-11.9917,-28.5499,-4.4358699999999995,-4.0,-54.4593,0.0,2,15,0,0.0,1.68576,4.13
1gi1,-110.956,-106.956,-5.83977,-41.5813,-0.438068,-17.5367,-40.0823,-5.83977,-11.8157,-80.9966,0.0,2,17,0,0.0,0.490287,5.47
2vl4,-102.443,-100.443,-9.31296,-46.0627,-0.623958,-18.7085,-45.1634,-9.31296,-20.7815,-64.0602,0.0,2,9,0,0.0,0.0168765,6.01
3qqa,-60.3144,-46.3144,-1.72327,-18.4388,-0.116959,-7.52128,-14.1588,-1.72327,-6.0,-63.5499,0.0,3,32,0,18.5883,10.094,5.82
2i4z,-105.85,-77.8495,-3.20756,-33.0003,-0.23440300000000003,-13.7969,-24.2708,-3.20756,-7.414210000000001,-97.5827,0.0,11,22,0,8.823080000000001,7.64505,5.7
1fv0,-97.5021,-91.5021,-3.75008,-32.9122,-0.273683,-13.7539,-30.8868,-3.75008,-6.781839999999999,-87.8715,0.0,4,22,0,8.0744,5.7066300000000005,5.93
1nu3,-51.5212,-41.5212,-5.15212,-23.914,-0.35972,-9.84718,-19.2724,-5.15212,-2.5039599999999997,-32.6266,0.0,2,8,0,0.0,3.27022,4
4b9k,-128.446,-118.446,-4.01393,-40.4579,-0.285088,-16.7548,-37.3081,-4.01393,-10.0,-112.598,0.0,2,30,0,0.23171,11.1507,6.17
4b76,-93.4339,-87.4339,-5.49611,-36.3375,-0.395511,-15.1143,-34.004,-5.49611,0.0,-77.4536,0.0,4,13,0,0.0,2.6594700000000002,4.54
4bt5,-54.5518,-50.5518,-6.06131,-26.2258,-0.409788,-10.6838,-24.3028,-6.06131,-9.10329,-18.9048,-10.0,5,4,0,0.0,1.62181,2.76
3x00,-105.889,-83.889,-4.60387,-37.2342,-0.310078,-15.1492,-29.4982,-4.60387,-8.0,-83.6085,0.0,0,23,0,0.0,4.43545,9.08
1b3f,-164.485,-134.485,-5.67189,-53.5377,-0.397758,-22.0778,-43.773,-5.67189,-26.1515,-129.13299999999998,0.0,6,23,0,0.0,6.51014,6.89
2g71,-101.94,-89.9397,-4.63362,-36.3805,-0.29864,-14.5863,-32.0979,-4.63362,-3.8533199999999996,-85.2615,0.0,10,12,0,0.0,3.85016,7.46
4c2v,-143.046,-117.046,-3.8661199999999996,-42.9282,-0.281267,-17.9208,-35.1256,-3.8661199999999996,-5.91614,-125.01,0.0,4,33,0,0.0,4.8147199999999994,9
4y79,-121.214,-109.214,-4.179790000000001,-39.4536,-0.27428800000000003,-15.9137,-35.5477,-4.179790000000001,-0.0878858,-109.00299999999999,0.0,7,22,0,0.0,5.51144,7.96
1sb1,-134.05700000000002,-116.057,-3.4373699999999996,-39.5308,-0.233646,-16.1329,-34.223,-3.4373699999999996,-6.98837,-114.19200000000001,0.0,8,31,0,0.0,5.33801,6.89
3s75,-57.1135,-55.1135,-6.345940000000001,-27.4573,-0.390808,-10.8429,-26.4958,-6.345940000000001,-6.92887,-33.717,0.0,2,7,0,0.0,2.96572,6.82
3afk,-78.8971,-60.8971,-2.39082,-24.5974,-0.162857,-10.0456,-18.9856,-3.15588,-18.2206,-50.4599,0.0,3,22,8,0.0,8.67579,3.6
4agc,-143.086,-133.086,-5.11022,-47.1207,-0.370245,-19.6439,-43.8275,-5.11022,-4.0,-129.745,0.0,3,25,0,0.0,6.743989999999999,10.7
2uwo,-135.04399999999998,-123.044,-4.65669,-43.9551,-0.292321,-17.4691,-40.0493,-4.65669,-4.727930000000001,-117.309,0.0,7,22,0,0.0,4.47631,8.7
1bnq,-80.8838,-68.8838,-3.67654,-28.866,-0.218917,-11.272,-24.5834,-3.67654,-8.09638,-57.2045,0.0,5,17,0,0.0,4.37354,9.49
1ro7,-199.923,-177.923,-4.76006,-57.5147,-0.317119,-23.3157,-51.1856,-4.76006,-37.8622,-155.556,0.0,8,34,0,0.0,9.46069,3.18
4u0f,-109.255,-105.255,-4.96612,-38.9911,-0.375054,-16.4813,-37.5636,-4.96612,-6.854360000000001,-85.4018,0.0,0,22,0,0.0,0.762193,5.92
2vsl,-117.78399999999999,-91.78399999999999,-3.46423,-36.3574,-0.246615,-15.0683,-28.3318,-3.56921,-8.36738,-97.9368,0.0,5,28,1,0.019688099999999997,6.19184,8.4
3zk6,-134.162,-108.162,-3.27224,-38.9076,-0.229062,-16.035,-31.3675,-4.3278,-3.84239,-122.82799999999999,0.0,4,27,10,0.0,9.472610000000001,6.34
2r3w,-147.592,-127.59200000000001,-3.5998,-42.8023,-0.248998,-17.5701,-37.0022,-3.5998,-13.1894,-129.626,0.0,4,37,0,0.0,11.4044,6.89
3ucj,-65.0899,-63.0899,-5.00692,-27.6821,-0.294205,-10.762,-26.8315,-5.00692,-7.26703,-43.9499,0.0,6,7,0,0.0,3.5048199999999996,6
4rlw,-101.338,-95.3377,-5.06689,-37.3331,-0.36949299999999996,-15.5973,-35.1227,-5.06689,-6.0,-78.6319,0.0,3,17,0,0.0,1.7387299999999999,4.87
1wn6,-159.006,-143.006,-5.12924,-50.6167,-0.360165,-20.8822,-45.5234,-5.12924,-24.4423,-122.98,-2.54187,1,30,0,0.0,6.51737,4.68
1hi3,-62.1283,-50.1283,-2.30105,-20.7094,-0.146814,-8.275260000000001,-16.7094,-2.82401,-6.53274,-43.266000000000005,0.0,1,22,4,0.0,5.30379,4.19
1str,-119.26100000000001,-79.2612,-2.33845,-32.1595,-0.16120299999999999,-13.1863,-21.3732,-2.53747,-12.0,-105.865,0.0,2,46,3,3.87911,13.0449,4.77
1sbg,-134.571,-106.571,-3.45054,-39.6823,-0.251209,-16.5696,-31.4256,-3.45054,-11.1143,-124.01799999999999,0.0,3,36,0,0.0,18.7269,7.74
1w3j,-91.3033,-89.3033,-9.13033,-42.3792,-0.612166,-17.2166,-41.4509,-9.13033,-18.5322,-55.0191,0.0,3,7,0,0.0,0.0445652,6.32
4i5c,-121.506,-115.506,-5.28285,-42.7255,-0.39279000000000003,-17.965999999999998,-40.6157,-5.28285,-4.4674,-100.76899999999999,0.0,3,20,0,0.0,2.12981,8.82
1gja,-122.34100000000001,-116.34100000000001,-6.439019999999999,-45.8482,-0.47925500000000004,-19.2858,-43.5997,-6.439019999999999,-14.1095,-90.8213,0.0,3,16,0,0.0,1.0599299999999998,5.42
4aq6,-80.2067,-76.2067,-6.683889999999999,-35.0335,-0.479889,-14.5609,-33.2863,-6.683889999999999,-4.9176400000000005,-51.7813,-5.0,3,9,0,0.0,1.0178399999999999,4.8
2whp,-93.3333,-83.3333,-5.18518,-35.6133,-0.377415,-14.8695,-31.7976,-5.18518,-2.0,-79.9913,0.0,7,11,0,0.0,6.08896,4
2x7t,-70.869,-60.869,-2.3623,-22.8078,-0.154881,-9.1968,-19.5895,-2.53104,-4.0,-53.3518,0.0,5,23,2,0.0,5.7962,6.63
3nim,-108.64399999999999,-78.6442,-3.29225,-33.8716,-0.228925,-13.9284,-24.5186,-3.29225,-18.3722,-85.5658,0.0,6,27,0,0.0,11.7334,4.75
3d6o,-67.9721,-61.9721,-3.08964,-24.2581,-0.21761799999999998,-10.0181,-22.1168,-4.24826,-7.05738,-46.8226,0.0,2,14,6,0.0,5.2735,4.11
1i9q,-70.7483,-62.7483,-3.0760099999999997,-24.8775,-0.206083,-10.104,-22.0644,-3.0760099999999997,-10.0,-46.0514,0.0,4,19,0,0.0,3.91939,8.41
4b5w,-51.6449,-49.6449,-8.60748,-28.4213,-0.579823,-11.5642,-27.3206,-8.60748,-8.0,-16.2371,-10.0,4,2,0,0.0,1.08755,3.33
4p6x,-118.521,-114.521,-4.55851,-40.0072,-0.327,-16.6232,-38.657,-4.55851,-8.468630000000001,-92.3812,0.0,5,21,0,0.0,0.652116,7.04
1o0f,-86.7671,-74.7671,-3.2136,-28.9224,-0.205037,-11.5571,-24.9224,-3.6153,-10.2526,-66.1088,0.0,3,22,2,0.0,6.45627,5.3
2f80,-142.558,-118.55799999999999,-3.7515199999999997,-42.403,-0.260305,-17.4243,-35.2643,-3.7515199999999997,-14.6809,-120.12200000000001,0.0,8,30,0,0.0,8.912889999999999,8.18
3ekr,-87.81200000000001,-83.81200000000001,-3.99146,-31.3386,-0.295323,-13.1563,-29.9111,-3.99146,-3.99436,-71.1616,0.0,1,21,0,0.0,6.365130000000001,7.52
3ryx,-54.4617,-44.4617,-2.59342,-19.7402,-0.164416,-7.87122,-16.1156,-2.59342,-4.7186699999999995,-48.3322,0.0,6,15,0,13.1661,5.29162,8.14
3ikd,-97.7617,-83.7617,-3.7600599999999997,-32.9998,-0.249797,-13.3652,-28.274,-3.7600599999999997,-11.3274,-73.6332,0.0,2,24,0,0.477203,4.98106,6.75
2oym,-115.395,-105.395,-5.24523,-41.1825,-0.371796,-17.0435,-37.6137,-5.24523,-14.6741,-83.5967,0.0,3,19,0,0.0,0.800912,5
2e5y,-123.005,-107.005,-3.96792,-39.1565,-0.244468,-15.4652,-34.0632,-3.96792,-27.9444,-81.2851,0.0,2,29,0,0.0,3.4423,5.85
1mfd,-88.62899999999999,-74.62899999999999,-2.68573,-27.6315,-0.18219100000000002,-11.2692,-23.2668,-2.76965,-6.4404900000000005,-77.5942,0.0,1,31,1,0.0,14.902000000000001,5.31
5ahw,-131.436,-129.436,-5.97435,-46.9071,-0.400464,-19.0545,-46.1934,-5.97435,-15.7364,-100.63600000000001,0.0,5,17,0,0.0,1.2776100000000001,5.17
3t0x,-164.40200000000002,-150.40200000000002,-5.137569999999999,-51.7835,-0.365686,-21.4606,-47.3738,-5.137569999999999,-2.65003,-148.558,0.0,2,30,0,0.0,5.81043,8
3ttm,-77.2216,-71.2216,-12.8703,-42.4967,-0.8563799999999999,-17.2206,-39.1947,-12.8703,-7.595910000000001,-53.3437,0.0,0,6,0,0.0,1.00443,8.52
1xgi,-84.6343,-74.6343,-4.0302,-30.6765,-0.25857800000000003,-12.2808,-27.0519,-4.0302,-12.1272,-62.481,0.0,5,16,0,0.0,7.9440800000000005,4.85
2qi3,-125.90299999999999,-99.9035,-3.4028,-37.7836,-0.22987,-15.3881,-29.980999999999998,-3.4028,-8.228580000000001,-107.835,0.0,2,35,0,0.0,7.92192,10.2
3o75,-95.6391,-87.6391,-5.9774400000000005,-37.9544,-0.367653,-14.982000000000001,-34.7796,-5.9774400000000005,-23.4366,-59.2516,0.0,3,13,0,0.0,4.68405,6.68
3p3g,-112.795,-100.795,-4.17758,-37.5982,-0.31300700000000004,-15.8505,-33.5982,-4.17758,-8.0,-80.4965,-11.2214,7,20,0,0.0,3.45255,9.74
3zdh,-98.6898,-88.6898,-7.04927,-40.9477,-0.495187,-16.8955,-36.7986,-7.04927,-2.0,-78.7602,0.0,3,11,0,0.0,0.947476,7.35
3g3r,-97.8174,-89.8174,-7.52442,-41.6008,-0.38066,-15.3859,-38.1985,-7.52442,-25.0789,-40.4305,-15.0,1,12,0,0.0,1.19945,6.48
4fht,-96.4858,-94.4858,-8.77143,-43.3843,-0.630173,-18.0355,-42.485,-8.77143,-13.4549,-68.6846,0.0,1,10,0,0.0,1.34196,6.17
1uwf,-91.7476,-81.7476,-5.73422,-36.4101,-0.388333,-14.8411,-32.4416,-5.73422,-18.6547,-56.6579,0.0,2,14,0,0.0,0.458064,6.82
3tk2,-93.8527,-87.8527,-7.821060000000001,-40.9939,-0.568157,-17.1049,-38.3732,-7.821060000000001,-8.0,-69.9072,0.0,1,11,0,0.0,1.96213,4.62
4lhm,-95.1098,-89.1098,-5.005780000000001,-35.643,-0.355878,-14.7656,-33.3945,-5.005780000000001,-8.0,-71.1196,0.0,0,19,0,0.0,2.13006,3.39
1ua4,-103.13,-95.1305,-4.48393,-36.2642,-0.298742,-14.7013,-33.4511,-4.48393,-11.1989,-76.8009,0.0,3,20,0,0.0,3.22757,4.22
1xbo,-142.222,-124.22200000000001,-4.58782,-45.2738,-0.335135,-18.9257,-39.5439,-4.58782,-17.0443,-120.89,0.0,3,28,0,0.0,14.081,6.04
4bco,-109.132,-97.1317,-3.3070199999999996,-34.0235,-0.235921,-14.1109,-30.2823,-3.3070199999999996,-6.0,-102.34899999999999,0.0,8,25,0,6.11779,11.3218,6.88
2vpo,-100.169,-98.169,-9.10628,-45.0404,-0.63334,-18.5226,-44.1411,-9.10628,-9.70342,-73.6135,0.0,1,10,0,0.0,1.11904,5.42
1igb,-78.3287,-72.3287,-5.59491,-32.4996,-0.255894,-11.6225,-30.0101,-5.59491,-4.77351,-42.2335,-15.0,5,9,0,0.0,1.8682599999999998,6.4
4kcx,-90.84100000000001,-76.84100000000001,-3.13245,-29.5676,-0.227952,-12.3444,-25.0108,-3.13245,-0.5286069999999999,-75.9454,0.0,1,28,0,0.0,4.81405,4.43
2bak,-168.96400000000003,-148.964,-3.92938,-48.2285,-0.288978,-20.2061,-42.5197,-3.92938,-7.8167,-153.711,0.0,3,40,0,0.0,9.97517,7.43
3da9,-118.21700000000001,-104.21700000000001,-4.22202,-38.9307,-0.310687,-16.314,-34.3203,-4.22202,-6.582839999999999,-97.4259,0.0,2,26,0,0.0,4.1239300000000005,5.51
4km0,-94.4563,-90.4563,-5.55625,-36.7351,-0.378246,-14.9996,-35.1795,-5.55625,-7.85981,-70.9704,0.0,0,17,0,0.0,2.20961,6.04
3t85,-78.9657,-64.9657,-3.58935,-28.1815,-0.23069299999999998,-11.2885,-23.1851,-3.58935,-10.4311,-61.0329,0.0,4,18,0,0.0,10.7622,7.95
1xq0,-72.649,-58.648999999999994,-2.6907,-24.2163,-0.162063,-9.492510000000001,-19.5497,-2.6907,-4.0,-60.1932,-0.109425,5,22,0,0.0,10.628,6.34
3adv,-64.7206,-60.7206,-4.97851,-27.5251,-0.365191,-11.5222,-25.8239,-4.97851,-3.30464,-44.2634,0.0,1,12,0,0.0,1.8486099999999999,3.03
3nq3,-59.3574,-43.3574,-4.94645,-25.9267,-0.346609,-10.6888,-18.9381,-4.94645,0.0,-47.8511,0.0,0,12,0,0.0,7.35084,3.78
4o3c,-86.9845,-80.9845,-9.66494,-41.8178,-0.643748,-16.9512,-38.9333,-9.66494,-21.8588,-52.0801,0.0,2,7,0,0.0,4.23421,2.59
4kiu,-125.542,-113.542,-5.45835,-44.1448,-0.398253,-18.4464,-39.9252,-5.45835,-10.4979,-111.7,0.0,5,18,0,4.02348,9.73452,3.85
4ewn,-87.9944,-69.9944,-3.8258400000000004,-30.9418,-0.251243,-12.4835,-24.6124,-3.8258400000000004,-12.9582,-66.5007,0.0,0,23,0,1.14222,8.80753,6.7
1m7y,-158.407,-136.407,-6.09258,-53.4708,-0.405851,-21.6756,-46.0446,-6.09258,-34.6181,-123.976,0.0,2,24,0,0.0,13.2649,10.96
3cd0,-132.279,-108.279,-3.5751,-39.6968,-0.257081,-16.5076,-32.4944,-3.5751,-17.5987,-107.633,0.0,3,34,0,0.0,10.0013,7.57
4ieh,-181.63,-149.63,-3.07848,-46.6557,-0.207225,-18.979,-38.4358,-3.13156,-3.8793599999999997,-172.976,0.0,1,58,0,0.0,11.8938,7.85
1thz,-95.4617,-87.4617,-2.89278,-29.7617,-0.19346,-12.0804,-27.2676,-2.89278,-5.34331,-79.1679,0.0,2,31,0,0.0,6.2958,5.15
1zge,-60.333,-58.333,-4.641,-25.6591,-0.25130399999999997,-9.707410000000001,-24.8085,-4.641,-5.89584,-38.1001,0.0,4,9,0,0.0,3.00126,7.3
4bt4,-56.1,-52.1,-6.2333300000000005,-26.9701,-0.421418,-10.987,-25.0471,-6.2333300000000005,-9.60573,-19.0891,-10.0,5,4,0,0.0,1.6424599999999998,3.34
1gnm,-100.515,-62.5152,-2.39322,-28.9167,-0.168146,-11.9321,-17.9847,-2.39322,-20.9733,-84.5915,0.0,13,29,0,1.9081,18.6378,6.25
3zpu,-167.578,-143.578,-3.4199599999999997,-45.795,-0.225623,-18.5043,-39.2364,-3.4199599999999997,-12.8106,-141.563,0.0,4,45,0,0.0,3.8812900000000004,8.38
3vw1,-96.2867,-84.2867,-3.4388099999999997,-31.7088,-0.257777,-13.3698,-27.756999999999998,-3.4388099999999997,0.0,-87.3568,0.0,4,24,0,6.73861,2.1819,4.67
2tpi,-108.34700000000001,-96.3469,-6.77168,-42.9975,-0.470448,-17.6759,-38.2353,-6.77168,-10.156,-86.0418,0.0,1,15,0,2.41625,4.24608,4.31
4q19,-111.1,-97.0998,-4.114809999999999,-37.0333,-0.275328,-15.0346,-32.3666,-4.114809999999999,-7.19957,-91.7739,0.0,4,23,0,0.0,5.63302,8.05
1w3k,-109.796,-101.796,-5.22839,-39.7967,-0.352716,-16.2007,-36.897,-5.22839,-27.6982,-68.5588,0.0,3,18,0,0.0,3.27535,4.3
3b3s,-62.6616,-56.6616,-6.962389999999999,-30.1245,-0.47769799999999996,-12.3325,-27.24,-6.962389999999999,-5.9052,-38.7832,-0.328739,1,8,0,0.0,1.88172,2.55
1d3d,-151.414,-133.414,-3.9845900000000003,-45.0373,-0.25508000000000003,-18.0165,-39.6833,-3.9845900000000003,-1.66048,-140.755,0.0,2,36,0,0.0,7.7604,9.09
3ery,-184.988,-130.988,-2.64268,-44.886,-0.187593,-18.5852,-31.7832,-2.64268,-21.8455,-175.96400000000003,0.0,9,61,0,7.05214,18.8093,5.66
1p57,-103.211,-99.2108,-5.43215,-38.6789,-0.40749,-16.3126,-37.1798,-5.43215,-6.95039,-81.2623,0.0,2,17,0,4.00504,0.711194,4.4
2h4k,-89.9645,-79.9645,-4.49822,-33.1432,-0.253317,-12.7039,-29.4592,-4.49822,-10.4615,-76.6117,0.0,3,17,0,0.0,16.0446,5.49
2c80,-124.72399999999999,-94.7238,-4.79707,-42.1009,-0.319416,-17.0642,-31.9743,-4.79707,-20.3822,-101.227,0.0,2,24,0,0.0,13.6441,5.33
4j45,-98.7229,-82.7229,-4.2923,-34.7143,-0.297034,-14.2522,-29.0882,-4.2923,-13.5353,-72.964,0.0,2,21,0,0.0,5.79526,5.77
4tz2,-81.1754,-77.1754,-4.50975,-30.9742,-0.343562,-13.1306,-29.4479,-4.50975,-4.0,-58.5989,0.0,3,15,0,0.0,0.467603,3.46
3hvj,-212.24200000000002,-194.24200000000002,-5.17664,-61.5513,-0.37593499999999996,-25.6798,-56.3312,-5.17664,-23.625,-168.86900000000003,-10.0,6,35,0,0.0,6.5286,8.7
2f1g,-91.2874,-71.2874,-2.8527299999999998,-28.7537,-0.20911300000000002,-12.0337,-22.4541,-2.8527299999999998,-5.24458,-79.538,0.0,7,25,0,0.0,11.753,7.54
1atr,-160.435,-148.435,-5.94204,-53.4784,-0.378219,-21.3524,-49.4784,-5.94204,-18.8288,-118.897,-10.0,4,23,0,0.0,4.13079,6.96
1ivp,-139.846,-97.8462,-2.37027,-35.9225,-0.17243699999999998,-14.9961,-25.1339,-2.37027,-12.2058,-136.47299999999998,0.0,10,49,0,8.38009,16.7192,7.52
3w9k,-91.4687,-67.4687,-5.7167900000000005,-36.2994,-0.40231500000000003,-14.9866,-26.775,-5.7167900000000005,0.0,-87.3051,0.0,0,16,0,4.6047,10.5505,6.32
2cbz,-125.179,-109.179,-4.03805,-39.8485,-0.248788,-15.7386,-34.7552,-4.17265,-24.2027,-81.242,-10.0,4,26,1,0.0,7.0213,3.93
